|dates|Ford_Illinois_UnitedStates.AveragePrecipitationTotal.data|Ford_Illinois_UnitedStates.AveragePrecipitationTotal.missing|Ford_Illinois_UnitedStates.AveragePrecipitation.data|Ford_Illinois_UnitedStates.AveragePrecipitation.missing|Ford_Illinois_UnitedStates.AverageWindDirection.data|Ford_Illinois_UnitedStates.AverageWindDirection.missing|Ford_Illinois_UnitedStates.AverageWindSpeed.data|Ford_Illinois_UnitedStates.AverageWindSpeed.missing
0|2021-10-17|0.0|0|0.0|0|240.3125|0|6.520833333333333|0
0|2021-10-18|0.0|0|0.0|0|129.27083333333334|0|3.4166666666666665|0
0|2021-10-19|0.0|0|0.0|0|148.54166666666666|0|5.34375|0
0|2021-10-20|0.0|0|0.0|0|177.39583333333334|0|8.59375|0
0|2021-10-21|0.0|0|0.0|0|264.0625|0|11.260416666666666|0
0|2021-10-22|0.0|0|0.0|0|145.20833333333334|0|3.0729166666666665|0
0|2021-10-23|0.0|0|0.0|0|65.9375|0|2.25|0
0|2021-10-24|0.0016666666666666668|0|0.10937500000000001|0|95.3125|0|10.729166666666666|0
0|2021-10-25|0.08291666666666667|0|0.0146875|0|288.9583333333333|0|12.916666666666666|0
0|2021-10-26|0.0|0|0.0|0|135.20833333333334|0|5.40625|0
0|2021-10-27|0.0|0|0.0|0|69.6875|0|5.375|0
0|2021-10-28|0.0004166666666666667|0|0.008437500000000002|0|56.666666666666664|0|5.854166666666667|0
0|2021-10-29|0.005416666666666667|0|0.0|0|136.35416666666666|0|7.4375|0
0|2021-10-30|0.0|0|0.0|0|275.8333333333333|0|9.125|0
0|2021-10-31|0.0|0|0.0|0|158.95833333333334|0|6.145833333333333|0
0|2021-11-01|0.0|0|0.0|0|199.89583333333334|0|4.739583333333333|0
0|2021-11-02|0.0|0|0.0|0|28.541666666666668|0|1.03125|0
0|2021-11-03|0.0|0|0.0|0|2.2916666666666665|0|0.03125|0
0|2021-11-04|0.0|0|0.0|0|2.2916666666666665|0|0.0625|0
0|2021-11-05|0.0|0|0.0|0|49.6875|0|2.0729166666666665|0
0|2021-11-06|0.0|0|0.0|0|70.20833333333333|0|3.1666666666666665|0
0|2021-11-07|0.0|0|0.0|0|32.083333333333336|0|1.59375|0
0|2021-11-08|0.0|0|0.0|0|81.875|0|4.3125|0
0|2021-11-09|0.0|0|0.0|0|0.0|0|0.0|0
0|2021-11-10|0.0|0|0.0|0|13.645833333333334|0|1.0729166666666667|0
0|2021-11-11|0.0|0|0.009375|0|0.0|0|0.0|0
