|dates|Bexar_Texas_UnitedStates.AverageDailyTemperature.data|Bexar_Texas_UnitedStates.AverageDailyTemperature.missing|Bexar_Texas_UnitedStates.AverageDewPoint.data|Bexar_Texas_UnitedStates.AverageDewPoint.missing|Bexar_Texas_UnitedStates.AverageRelativeHumidity.data|Bexar_Texas_UnitedStates.AverageRelativeHumidity.missing|Bexar_Texas_UnitedStates.AverageSurfaceAirPressure.data|Bexar_Texas_UnitedStates.AverageSurfaceAirPressure.missing
0|2021-10-17|60.61309523809524|0|42.50694444444444|0|57.03869047619048|0|29.503154761904756|0
0|2021-10-18|64.83333333333333|0|51.5|0|64.47222222222221|0|29.338749999999994|0
0|2021-10-19|70.80208333333333|0|60.625|0|71.36458333333333|0|29.265555555555554|0
0|2021-10-20|73.71180555555556|0|66.26388888888889|0|79.20833333333333|0|29.31229166666667|0
0|2021-10-21|73.2625|0|65.08333333333333|0|77.8125|0|29.35287500000001|0
0|2021-10-22|73.54166666666667|0|64.20833333333333|0|74.79166666666667|0|29.277500000000003|0
0|2021-10-23|76.1375|0|67.25138888888888|0|76.58749999999999|0|29.138958333333335|0
0|2021-10-24|76.64305555555556|0|70.63680555555555|0|82.11319444444443|0|29.09890972222222|0
0|2021-10-25|78.24305555555556|0|72.13888888888889|0|82.63194444444444|0|29.185555555555563|0
0|2021-10-26|78.85277777777777|0|72.11458333333333|0|80.51875|0|29.062937500000007|0
0|2021-10-27|71.68402777777777|0|50.35300925925926|0|53.111111111111114|0|28.97986111111111|0
0|2021-10-28|64.875|0|39.083333333333336|0|43.083333333333336|0|29.221249999999998|0
0|2021-10-29|61.53472222222223|0|36.854166666666664|0|45.20138888888889|0|29.297291666666666|0
0|2021-10-30|60.9|0|42.199999999999996|0|56.800000000000004|0|29.206749999999996|0
0|2021-10-31|65.83333333333333|0|53.166666666666664|0|66.66666666666667|0|29.254166666666674|0
0|2021-11-01|68.09722222222223|0|58.083333333333336|0|72.34722222222223|0|29.375138888888888|0
0|2021-11-02|70.93055555555556|0|62.87152777777778|0|77.875|0|29.39451388888889|0
0|2021-11-03|62.27509920634921|0|58.93874007936508|0|89.26840277777778|0|28.14745337301588|0
0|2021-11-04|52.18402777777777|0|46.25277777777777|0|80.95555555555556|0|29.47947222222223|0
0|2021-11-05|52.125|0|43.90277777777778|0|75.78472222222221|0|29.45465277777777|0
0|2021-11-06|54.270833333333336|0|46.020833333333336|0|76.375|0|29.459375000000005|0
0|2021-11-07|58.229166666666664|0|49.75|0|75.61805555555556|0|29.434999999999988|0
0|2021-11-08|63.895833333333336|0|55.229166666666664|0|76.10416666666667|0|29.431250000000006|0
0|2021-11-09|66.52083333333333|0|59.760416666666664|0|80.07291666666667|0|29.38097222222223|0
0|2021-11-10|71.51041666666667|0|63.40625|0|76.63541666666667|0|29.17361111111111|0
0|2021-11-11|66.40625|0|50.39236111111111|0|62.20138888888889|0|29.280729166666664|0
0|2021-11-12|62.13194444444445|0|48.239583333333336|0|62.08680555555555|0|29.40059027777778|0
0|2021-11-13|58.055555555555564|0|35.479166666666664|0|46.604166666666664|0|29.484444444444435|0
0|2021-11-14|62.5|0|51.125|0|67.95833333333333|0|29.35916666666667|0
0|2021-11-15|67.51388888888889|0|58.68055555555555|0|76.09722222222221|0|29.35937500000001|0
0|2021-11-16|69.10451388888889|0|61.31840277777778|0|79.42013888888889|0|29.260680555555567|0
0|2021-11-17|70.90972222222223|0|61.104166666666664|0|74.18055555555556|0|29.231250000000003|0
0|2021-11-18|61.128472222222236|0|34.46875|0|37.486111111111114|0|29.543124999999993|0
0|2021-11-19|56.333333333333336|0|33.395833333333336|0|44.083333333333336|0|29.574791666666673|0
0|2021-11-20|58.84513888888889|0|54.19305555555555|0|85.09583333333333|0|29.38195833333334|0
0|2021-11-21|67.43055555555556|0|60.02847222222223|0|78.81805555555555|0|29.357958333333332|0
0|2021-11-22|58.611111111111114|0|35.27777777777778|0|44.270833333333336|0|29.517500000000002|0
0|2021-11-23|55.625|0|39.458333333333336|0|60.25|0|29.399583333333343|0
0|2021-11-24|66.19444444444444|0|59.420138888888886|0|79.56944444444444|0|29.255624999999995|0
0|2021-11-25|62.430555555555564|0|47.17777777777778|0|60.93518518518518|0|29.450560185185186|0
0|2021-11-26|52.708333333333336|0|30.0|0|42.458333333333336|0|29.53645833333334|0
0|2021-11-27|49.68174603174602|0|45.102876984126986|0|85.13323412698414|0|29.372095238095245|0
0|2021-11-28|54.455555555555556|0|45.91111111111112|0|76.54722222222223|0|29.42327777777778|0
0|2021-11-29|54.208333333333336|0|41.916666666666664|0|68.25|0|29.435833333333324|0
0|2021-11-30|58.4375|0|48.125|0|72.22916666666667|0|29.359791666666677|0
0|2021-12-01|58.458333333333336|0|54.229166666666664|0|86.72916666666667|0|29.355208333333337|0
0|2021-12-02|63.086458333333326|0|59.51493055555556|0|88.84861111111111|0|29.37044444444445|0
0|2021-12-03|70.51458333333333|0|64.92886904761905|0|83.86220238095238|0|29.281940476190474|0
0|2021-12-04|70.2638888888889|0|65.36805555555556|0|85.63020833333331|0|29.291684027777766|0
0|2021-12-05|71.8013888888889|0|67.15138888888889|0|86.25833333333333|0|29.18891666666667|0
0|2021-12-06|62.85474537037036|0|47.86921296296296|0|63.0306712962963|0|29.299172453703694|0
0|2021-12-07|54.979166666666664|0|33.1875|0|46.020833333333336|0|29.26895833333334|0
0|2021-12-08|60.552083333333336|0|47.520833333333336|0|66.48958333333333|0|29.22822916666667|0
0|2021-12-09|68.12746212121212|0|64.17361111111111|0|87.92101671476671|0|29.139524050024054|0
0|2021-12-10|73.85590277777779|0|67.40104166666667|0|81.57118055555556|0|29.031718749999992|0
0|2021-12-11|57.84027777777778|0|31.194444444444446|0|40.361111111111114|0|29.379270833333326|0
0|2021-12-12|47.458333333333336|0|28.541666666666668|0|51.958333333333336|0|29.48750000000001|0
0|2021-12-13|58.00833333333333|0|45.79583333333333|0|65.3625|0|29.440583333333336|0
0|2021-12-14|67.29930555555556|0|63.47113095238095|0|88.19632936507935|0|29.411330357142862|0
0|2021-12-15|73.47222222222223|0|67.22222222222221|0|81.36805555555556|0|29.27486111111111|0
0|2021-12-16|73.76041666666667|0|67.12152777777779|0|80.99305555555556|0|29.221354166666675|0
0|2021-12-17|73.84821428571429|0|66.48194444444444|0|78.64414682539683|0|29.172985119047613|0
0|2021-12-18|61.869302225552225|0|53.20551601176601|0|75.13299686424686|0|29.262981449106444|0
0|2021-12-19|47.49176587301587|0|30.836507936507942|0|53.54801587301588|0|29.50091071428572|0
0|2021-12-20|50.80694444444445|0|37.62222222222223|0|61.71666666666667|0|29.407458333333327|0
0|2021-12-21|49.895833333333336|0|41.958333333333336|0|76.375|0|29.335416666666664|0
0|2021-12-22|56.770833333333336|0|47.708333333333336|0|74.875|0|29.265416666666663|0
0|2021-12-23|60.57748917748918|0|56.1027371933622|0|86.48517316017315|0|29.27717775974027|0
0|2021-12-24|62.8578884078884|0|58.9555781024531|0|88.51272697210197|0|29.166661390692642|0
0|2021-12-25|66.45138888888889|0|61.883680555555564|0|86.48333333333335|0|29.153527777777782|0
0|2021-12-26|65.87435515873015|0|62.88692129629629|0|91.10054563492065|0|29.15749007936508|0
0|2021-12-27|67.8125|0|63.600694444444436|0|87.0625|0|29.07309027777778|0
0|2021-12-28|67.41458333333334|0|63.03472222222223|0|86.46249999999999|0|28.94884722222223|0
0|2021-12-29|69.69217923280424|0|62.79027777777778|0|80.71512896825396|0|29.001735449735452|0
0|2021-12-30|68.61904761904762|0|59.80357142857142|0|75.48511904761905|0|29.11604166666667|0
0|2021-12-31|72.2728851010101|0|66.79166666666666|0|84.52335858585859|0|29.00331439393938|0
0|2022-01-01|71.65625|0|64.70069444444444|0|79.68611111111112|0|28.939541666666667|0
0|2022-01-02|38.90625|0|18.508333333333333|0|46.19097222222223|0|29.56272222222223|0
0|2022-01-03|41.0|0|19.541666666666668|0|47.583333333333336|0|29.65458333333333|0
0|2022-01-04|50.09722222222223|0|34.25|0|55.958333333333336|0|29.360000000000003|0
0|2022-01-05|55.166666666666664|0|36.166666666666664|0|56.125|0|29.145416666666666|0
0|2022-01-06|49.916666666666664|0|30.416666666666668|0|50.875|0|29.24083333333333|0
0|2022-01-07|39.427083333333336|0|25.840277777777775|0|59.6875|0|29.381041666666675|0
0|2022-01-08|53.18839436026936|0|51.54190867003368|0|94.27064393939393|0|29.245274305555558|0
0|2022-01-09|59.18472222222223|0|45.92896825396826|0|65.14791666666666|0|29.46437499999999|0
0|2022-01-10|50.5625|0|23.618055555555557|0|36.013888888888886|0|29.763611111111103|0
0|2022-01-11|46.24305555555555|0|24.73611111111111|0|43.68055555555555|0|29.716527777777774|0
0|2022-01-12|49.75|0|32.9375|0|54.958333333333336|0|29.527500000000003|0
0|2022-01-13|53.423611111111114|0|30.121527777777775|0|49.15277777777777|0|29.39427083333334|0
0|2022-01-14|56.885416666666664|0|34.572916666666664|0|49.6875|0|29.155520833333327|0
0|2022-01-15|52.604166666666664|0|18.770833333333332|0|28.104166666666668|0|29.37375|0
0|2022-01-16|46.291666666666664|0|14.583333333333334|0|31.25|0|29.37979166666666|0
0|2022-01-17|50.208333333333336|0|20.375|0|36.833333333333336|0|29.33479166666666|0
