|dates|Izard_Arkansas_UnitedStates.AveragePrecipitationTotal.data|Izard_Arkansas_UnitedStates.AveragePrecipitationTotal.missing|Izard_Arkansas_UnitedStates.AveragePrecipitation.data|Izard_Arkansas_UnitedStates.AveragePrecipitation.missing|Izard_Arkansas_UnitedStates.AverageWindDirection.data|Izard_Arkansas_UnitedStates.AverageWindDirection.missing|Izard_Arkansas_UnitedStates.AverageWindSpeed.data|Izard_Arkansas_UnitedStates.AverageWindSpeed.missing
0|2021-10-17|0.0|0|0.0|0|141.66666666666666|0|2.4583333333333335|0
0|2021-10-18|0.0|0|0.0|0|78.75|0|2.5416666666666665|0
0|2021-10-19|0.0|0|0.0|0|93.75|0|3.5833333333333335|0
0|2021-10-20|0.0|0|0.0|0|137.91666666666666|0|5.291666666666667|0
0|2021-10-21|0.0|0|0.0|0|206.25|0|5.4375|0
0|2021-10-22|0.0|0|0.0|0|176.66666666666666|0|3.0416666666666665|0
0|2021-10-23|0.0|0|0.0|0|115.0|0|5.416666666666667|0
0|2021-10-24|0.0|0|0.007361111111111111|0|177.01388888888889|0|10.861111111111112|0
0|2021-10-25|0.0|0|0.0|0|175.0|0|6.041666666666667|0
0|2021-10-26|0.0|0|0.0|0|74.93055555555556|0|4.215277777777778|0
0|2021-10-27|0.0|0|0.03513888888888889|0|97.98611111111113|0|9.875|0
0|2021-10-28|0.0|0|0.006388888888888889|0|227.3611111111111|0|8.402777777777777|0
0|2021-10-29|0.0|0|0.0004166666666666667|0|240.0|0|8.895833333333334|0
0|2021-10-30|0.0|0|0.0|0|193.95833333333334|0|5.416666666666667|0
0|2021-10-31|0.0|0|0.0|0|179.58333333333334|0|2.7916666666666665|0
0|2021-11-01|0.0|0|0.0004166666666666667|0|77.08333333333333|0|3.7083333333333335|0
0|2021-11-02|0.0|0|0.0|0|34.270833333333336|0|4.604166666666667|0
0|2021-11-03|0.0|0|0.012083333333333335|0|72.5|0|3.5833333333333335|0
0|2021-11-04|0.0|0|0.0|0|152.91666666666666|0|3.0833333333333335|0
0|2021-11-05|0.0|0|0.0|0|149.58333333333334|0|3.25|0
0|2021-11-06|0.0|0|0.0|0|121.3125|0|3.1041666666666665|0
0|2021-11-07|0.0|0|0.0|0|100.20833333333333|0|3.125|0
