|dates|Rincon_PuertoRico_UnitedStates.JHU_ConfirmedCases.data|Rincon_PuertoRico_UnitedStates.JHU_ConfirmedCases.missing|Rincon_PuertoRico_UnitedStates.NYT_ConfirmedCases.data|Rincon_PuertoRico_UnitedStates.NYT_ConfirmedCases.missing|Rincon_PuertoRico_UnitedStates.JHU_ConfirmedDeaths.data|Rincon_PuertoRico_UnitedStates.JHU_ConfirmedDeaths.missing|Rincon_PuertoRico_UnitedStates.JHU_ConfirmedRecoveries.data|Rincon_PuertoRico_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-16|5.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-17|5.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-18|5.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-19|5.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-20|14.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-21|21.0|0|0.0|100|1.0|0|0.0|100
0|2020-03-22|23.0|0|0.0|100|1.0|0|0.0|100
0|2020-03-23|31.0|0|0.0|100|2.0|0|0.0|100
0|2020-03-24|39.0|0|0.0|100|2.0|0|0.0|100
0|2020-03-25|51.0|0|0.0|100|2.0|0|0.0|100
0|2020-03-26|64.0|0|0.0|100|2.0|0|0.0|100
0|2020-03-27|79.0|0|0.0|100|3.0|0|0.0|100
0|2020-03-28|100.0|0|0.0|100|3.0|0|0.0|100
0|2020-03-29|127.0|0|0.0|100|3.0|0|0.0|100
0|2020-03-30|174.0|0|0.0|100|6.0|0|0.0|100
0|2020-03-31|239.0|0|0.0|100|8.0|0|0.0|100
0|2020-04-01|286.0|0|0.0|100|11.0|0|0.0|100
0|2020-04-02|316.0|0|0.0|100|12.0|0|0.0|100
0|2020-04-03|316.0|0|0.0|100|15.0|0|0.0|100
0|2020-04-04|452.0|0|0.0|100|18.0|0|0.0|100
0|2020-04-05|475.0|0|0.0|100|20.0|0|0.0|100
0|2020-04-06|513.0|0|0.0|100|21.0|0|0.0|100
0|2020-04-07|573.0|0|0.0|100|23.0|0|0.0|100
0|2020-04-08|620.0|0|0.0|100|24.0|0|0.0|100
0|2020-04-09|683.0|0|0.0|100|33.0|0|0.0|100
0|2020-04-10|725.0|0|0.0|100|39.0|0|0.0|100
0|2020-04-11|788.0|0|0.0|100|42.0|0|0.0|100
0|2020-04-12|897.0|0|0.0|100|44.0|0|0.0|100
0|2020-04-13|903.0|0|0.0|100|45.0|0|0.0|100
0|2020-04-14|923.0|0|0.0|100|45.0|0|0.0|100
0|2020-04-15|974.0|0|0.0|100|51.0|0|0.0|100
0|2020-04-16|1043.0|0|0.0|100|56.0|0|0.0|100
0|2020-04-17|1068.0|0|0.0|100|58.0|0|0.0|100
0|2020-04-18|1118.0|0|0.0|100|60.0|0|0.0|100
0|2020-04-19|1213.0|0|0.0|100|62.0|0|0.0|100
0|2020-04-20|1252.0|0|0.0|100|63.0|0|0.0|100
0|2020-04-21|1298.0|0|0.0|100|64.0|0|0.0|100
0|2020-04-22|1252.0|0|0.0|100|63.0|0|0.0|100
0|2020-04-23|1416.0|0|0.0|100|69.0|0|0.0|100
0|2020-04-24|1276.0|0|0.0|100|77.0|0|0.0|100
0|2020-04-25|1307.0|0|0.0|100|83.0|0|0.0|100
0|2020-04-26|1371.0|0|0.0|100|84.0|0|0.0|100
0|2020-04-27|1389.0|0|0.0|100|84.0|0|0.0|100
0|2020-04-28|1400.0|0|0.0|100|86.0|0|0.0|100
0|2020-04-29|1433.0|0|0.0|100|86.0|0|0.0|100
0|2020-04-30|1539.0|0|0.0|100|92.0|0|0.0|100
0|2020-05-01|1575.0|0|0.0|100|94.0|0|0.0|100
0|2020-05-02|1757.0|0|0.0|100|95.0|0|0.0|100
0|2020-05-03|1808.0|0|0.0|100|97.0|0|0.0|100
0|2020-05-04|1843.0|0|0.0|100|97.0|0|0.0|100
0|2020-05-05|1924.0|0|2.0|0|99.0|0|0.0|100
0|2020-05-06|1924.0|0|2.0|0|99.0|0|0.0|100
0|2020-05-07|1924.0|0|2.0|0|99.0|0|0.0|100
0|2020-05-08|1924.0|0|2.0|0|99.0|0|0.0|100
0|2020-05-09|1924.0|0|2.0|0|99.0|0|0.0|100
0|2020-05-10|1924.0|0|2.0|0|99.0|0|0.0|100
0|2020-05-11|1924.0|0|2.0|0|99.0|0|0.0|100
0|2020-05-12|1924.0|0|2.0|0|99.0|0|0.0|100
0|2020-05-13|1924.0|0|2.0|0|99.0|0|0.0|100
0|2020-05-14|1924.0|0|3.0|0|99.0|0|0.0|100
0|2020-05-15|1924.0|0|4.0|0|99.0|0|0.0|100
0|2020-05-16|1924.0|0|5.0|0|99.0|0|0.0|100
0|2020-05-17|1924.0|0|5.0|0|99.0|0|0.0|100
0|2020-05-18|1924.0|0|5.0|0|99.0|0|0.0|100
0|2020-05-19|1924.0|0|5.0|0|99.0|0|0.0|100
0|2020-05-20|1924.0|0|5.0|0|99.0|0|0.0|100
0|2020-05-21|1924.0|0|5.0|0|99.0|0|0.0|100
0|2020-05-22|1924.0|0|5.0|0|99.0|0|0.0|100
0|2020-05-23|1924.0|0|6.0|0|99.0|0|0.0|100
0|2020-05-24|1924.0|0|6.0|0|99.0|0|0.0|100
0|2020-05-25|1924.0|0|7.0|0|99.0|0|0.0|100
0|2020-05-26|1924.0|0|8.0|0|99.0|0|0.0|100
0|2020-05-27|1924.0|0|8.0|0|99.0|0|0.0|100
0|2020-05-28|1924.0|0|10.0|0|99.0|0|0.0|100
0|2020-05-29|1924.0|0|17.0|0|99.0|0|0.0|100
0|2020-05-30|1924.0|0|17.0|0|99.0|0|0.0|100
0|2020-05-31|1924.0|0|17.0|0|99.0|0|0.0|100
0|2020-06-01|1924.0|0|17.0|0|99.0|0|0.0|100
0|2020-06-02|1924.0|0|18.0|0|99.0|0|0.0|100
0|2020-06-03|1924.0|0|18.0|0|99.0|0|0.0|100
0|2020-06-04|1924.0|0|19.0|0|99.0|0|0.0|100
0|2020-06-05|1924.0|0|19.0|0|99.0|0|0.0|100
0|2020-06-06|1924.0|0|20.0|0|99.0|0|0.0|100
0|2020-06-07|1924.0|0|20.0|0|99.0|0|0.0|100
0|2020-06-08|1924.0|0|20.0|0|99.0|0|0.0|100
0|2020-06-09|1924.0|0|23.0|0|99.0|0|0.0|100
0|2020-06-10|1924.0|0|24.0|0|99.0|0|0.0|100
0|2020-06-11|1924.0|0|25.0|0|99.0|0|0.0|100
0|2020-06-12|1924.0|0|25.0|0|99.0|0|0.0|100
0|2020-06-13|1924.0|0|25.0|0|99.0|0|0.0|100
0|2020-06-14|1924.0|0|25.0|0|99.0|0|0.0|100
0|2020-06-15|1924.0|0|25.0|0|99.0|0|0.0|100
0|2020-06-16|1924.0|0|25.0|0|99.0|0|0.0|100
0|2020-06-17|1924.0|0|25.0|0|99.0|0|0.0|100
0|2020-06-18|1924.0|0|25.0|0|99.0|0|0.0|100
0|2020-06-19|1924.0|0|25.0|0|99.0|0|0.0|100
0|2020-06-20|1924.0|0|25.0|0|99.0|0|0.0|100
0|2020-06-21|1924.0|0|25.0|0|99.0|0|0.0|100
0|2020-06-22|1924.0|0|25.0|0|99.0|0|0.0|100
0|2020-06-23|1924.0|0|25.0|0|99.0|0|0.0|100
0|2020-06-24|1924.0|0|25.0|0|99.0|0|0.0|100
0|2020-06-25|1924.0|0|31.0|0|99.0|0|0.0|100
0|2020-06-26|1924.0|0|31.0|0|99.0|0|0.0|100
0|2020-06-27|1924.0|0|31.0|0|99.0|0|0.0|100
0|2020-06-28|1924.0|0|32.0|0|99.0|0|0.0|100
0|2020-06-29|1924.0|0|32.0|0|99.0|0|0.0|100
0|2020-06-30|1924.0|0|33.0|0|99.0|0|0.0|100
0|2020-07-01|1924.0|0|33.0|0|99.0|0|0.0|100
0|2020-07-02|1924.0|0|34.0|0|99.0|0|0.0|100
0|2020-07-03|1924.0|0|34.0|0|99.0|0|0.0|100
0|2020-07-04|1924.0|0|35.0|0|99.0|0|0.0|100
0|2020-07-05|1924.0|0|36.0|0|99.0|0|0.0|100
0|2020-07-06|1924.0|0|38.0|0|99.0|0|0.0|100
0|2020-07-07|1924.0|0|38.0|0|99.0|0|0.0|100
0|2020-07-08|1924.0|0|39.0|0|99.0|0|0.0|100
0|2020-07-09|1924.0|0|40.0|0|99.0|0|0.0|100
0|2020-07-10|1924.0|0|40.0|0|99.0|0|0.0|100
0|2020-07-11|1924.0|0|42.0|0|99.0|0|0.0|100
0|2020-07-12|1924.0|0|43.0|0|99.0|0|0.0|100
0|2020-07-13|1924.0|0|44.0|0|99.0|0|0.0|100
0|2020-07-14|1924.0|0|45.0|0|99.0|0|0.0|100
0|2020-07-15|1924.0|0|45.0|0|99.0|0|0.0|100
0|2020-07-16|1924.0|0|46.0|0|99.0|0|0.0|100
0|2020-07-17|1924.0|0|48.0|0|99.0|0|0.0|100
0|2020-07-18|56.0|0|56.0|0|0.0|0|0.0|100
0|2020-07-19|60.0|0|60.0|0|0.0|0|0.0|100
0|2020-07-20|60.0|0|60.0|0|0.0|0|0.0|100
0|2020-07-21|68.0|0|68.0|0|0.0|0|0.0|100
0|2020-07-22|69.0|0|69.0|0|0.0|0|0.0|100
0|2020-07-23|73.0|0|73.0|0|0.0|0|0.0|100
0|2020-07-24|75.0|0|75.0|0|0.0|0|0.0|100
0|2020-07-25|76.0|0|76.0|0|0.0|0|0.0|100
0|2020-07-26|77.0|0|77.0|0|0.0|0|0.0|100
0|2020-07-27|78.0|0|78.0|0|0.0|0|0.0|100
0|2020-07-28|79.0|0|79.0|0|0.0|0|0.0|100
0|2020-07-29|79.0|0|79.0|0|0.0|0|0.0|100
0|2020-07-30|80.0|0|80.0|0|0.0|0|0.0|100
0|2020-07-31|81.0|0|81.0|0|0.0|0|0.0|100
0|2020-08-01|82.0|0|82.0|0|0.0|0|0.0|100
0|2020-08-02|83.0|0|83.0|0|0.0|0|0.0|100
0|2020-08-03|87.0|0|87.0|0|0.0|0|0.0|100
0|2020-08-04|89.0|0|89.0|0|0.0|0|0.0|100
0|2020-08-05|89.0|0|89.0|0|0.0|0|0.0|100
0|2020-08-06|89.0|0|89.0|0|0.0|0|0.0|100
0|2020-08-07|92.0|0|92.0|0|0.0|0|0.0|100
0|2020-08-08|92.0|0|92.0|0|0.0|0|0.0|100
0|2020-08-09|96.0|0|96.0|0|0.0|0|0.0|100
0|2020-08-10|98.0|0|98.0|0|0.0|0|0.0|100
0|2020-08-11|98.0|0|98.0|0|0.0|0|0.0|100
0|2020-08-12|101.0|0|101.0|0|0.0|0|0.0|100
0|2020-08-13|104.0|0|104.0|0|0.0|0|0.0|100
0|2020-08-14|106.0|0|106.0|0|0.0|0|0.0|100
0|2020-08-15|107.0|0|107.0|0|0.0|0|0.0|100
0|2020-08-16|111.0|0|111.0|0|0.0|0|0.0|100
0|2020-08-17|112.0|0|112.0|0|0.0|0|0.0|100
0|2020-08-18|114.0|0|114.0|0|0.0|0|0.0|100
0|2020-08-19|115.0|0|115.0|0|0.0|0|0.0|100
0|2020-08-20|115.0|0|116.0|0|0.0|0|0.0|100
0|2020-08-21|117.0|0|117.0|0|0.0|0|0.0|100
0|2020-08-22|119.0|0|119.0|0|0.0|0|0.0|100
0|2020-08-23|121.0|0|121.0|0|0.0|0|0.0|100
0|2020-08-24|123.0|0|123.0|0|0.0|0|0.0|100
0|2020-08-25|123.0|0|123.0|0|0.0|0|0.0|100
0|2020-08-26|123.0|0|123.0|0|0.0|0|0.0|100
0|2020-08-27|123.0|0|123.0|0|0.0|0|0.0|100
0|2020-08-28|123.0|0|123.0|0|0.0|0|0.0|100
0|2020-08-29|123.0|0|123.0|0|0.0|0|0.0|100
0|2020-08-30|124.0|0|124.0|0|0.0|0|0.0|100
0|2020-08-31|124.0|0|124.0|0|0.0|0|0.0|100
0|2020-09-01|125.0|0|125.0|0|0.0|0|0.0|100
0|2020-09-02|129.0|0|129.0|0|0.0|0|0.0|100
0|2020-09-03|129.0|0|129.0|0|0.0|0|0.0|100
0|2020-09-04|129.0|0|129.0|0|0.0|0|0.0|100
0|2020-09-05|130.0|0|130.0|0|0.0|0|0.0|100
0|2020-09-06|130.0|0|130.0|0|0.0|0|0.0|100
0|2020-09-07|136.0|0|136.0|0|0.0|0|0.0|100
0|2020-09-08|137.0|0|137.0|0|0.0|0|0.0|100
0|2020-09-09|137.0|0|137.0|0|0.0|0|0.0|100
0|2020-09-10|145.0|0|145.0|0|0.0|0|0.0|100
0|2020-09-11|145.0|0|145.0|0|0.0|0|0.0|100
0|2020-09-12|146.0|0|146.0|0|0.0|0|0.0|100
0|2020-09-13|146.0|0|146.0|0|0.0|0|0.0|100
0|2020-09-14|147.0|0|147.0|0|0.0|0|0.0|100
0|2020-09-15|148.0|0|148.0|0|0.0|0|0.0|100
0|2020-09-16|148.0|0|148.0|0|0.0|0|0.0|100
0|2020-09-17|149.0|0|149.0|0|0.0|0|0.0|100
0|2020-09-18|150.0|0|150.0|0|0.0|0|0.0|100
0|2020-09-19|157.0|0|157.0|0|0.0|0|0.0|100
0|2020-09-20|161.0|0|161.0|0|0.0|0|0.0|100
0|2020-09-21|165.0|0|165.0|0|0.0|0|0.0|100
0|2020-09-22|166.0|0|166.0|0|0.0|0|0.0|100
0|2020-09-23|166.0|0|166.0|0|0.0|0|0.0|100
0|2020-09-24|172.0|0|172.0|0|0.0|0|0.0|100
0|2020-09-25|180.0|0|180.0|0|0.0|0|0.0|100
0|2020-09-26|182.0|0|182.0|0|0.0|0|0.0|100
0|2020-09-27|193.0|0|193.0|0|0.0|0|0.0|100
0|2020-09-28|194.0|0|194.0|0|0.0|0|0.0|100
0|2020-09-29|196.0|0|196.0|0|0.0|0|0.0|100
0|2020-09-30|196.0|0|196.0|0|0.0|0|0.0|100
0|2020-10-01|199.0|0|199.0|0|0.0|0|0.0|100
0|2020-10-02|200.0|0|200.0|0|0.0|0|0.0|100
0|2020-10-03|206.0|0|206.0|0|0.0|0|0.0|100
0|2020-10-04|208.0|0|208.0|0|0.0|0|0.0|100
0|2020-10-05|216.0|0|216.0|0|0.0|0|0.0|100
0|2020-10-06|216.0|0|216.0|0|0.0|0|0.0|100
0|2020-10-07|216.0|0|216.0|0|0.0|0|0.0|100
0|2020-10-08|219.0|0|219.0|0|0.0|0|0.0|100
0|2020-10-09|222.0|0|222.0|0|0.0|0|0.0|100
0|2020-10-10|223.0|0|223.0|0|0.0|0|0.0|100
0|2020-10-11|224.0|0|224.0|0|0.0|0|0.0|100
0|2020-10-12|227.0|0|227.0|0|0.0|0|0.0|100
0|2020-10-13|228.0|0|228.0|0|0.0|0|0.0|100
0|2020-10-14|228.0|0|228.0|0|0.0|0|0.0|100
0|2020-10-15|229.0|0|229.0|0|0.0|0|0.0|100
0|2020-10-16|229.0|0|229.0|0|0.0|0|0.0|100
0|2020-10-17|229.0|0|229.0|0|0.0|0|0.0|100
0|2020-10-18|229.0|0|229.0|0|0.0|0|0.0|100
0|2020-10-19|231.0|0|231.0|0|0.0|0|0.0|100
0|2020-10-20|231.0|0|231.0|0|0.0|0|0.0|100
0|2020-10-21|231.0|0|231.0|0|0.0|0|0.0|100
0|2020-10-22|232.0|0|232.0|0|0.0|0|0.0|100
0|2020-10-23|233.0|0|233.0|0|0.0|0|0.0|100
0|2020-10-24|234.0|0|234.0|0|0.0|0|0.0|100
0|2020-10-25|235.0|0|235.0|0|0.0|0|0.0|100
0|2020-10-26|236.0|0|236.0|0|0.0|0|0.0|100
0|2020-10-27|236.0|0|236.0|0|0.0|0|0.0|100
0|2020-10-28|236.0|0|236.0|0|0.0|0|0.0|100
0|2020-10-29|241.0|0|241.0|0|0.0|0|0.0|100
0|2020-10-30|243.0|0|243.0|0|0.0|0|0.0|100
0|2020-10-31|243.0|0|243.0|0|0.0|0|0.0|100
0|2020-11-01|243.0|0|243.0|0|0.0|0|0.0|100
0|2020-11-02|245.0|0|245.0|0|0.0|0|0.0|100
0|2020-11-03|246.0|0|246.0|0|0.0|0|0.0|100
0|2020-11-04|246.0|0|246.0|0|0.0|0|0.0|100
0|2020-11-05|247.0|0|247.0|0|0.0|0|0.0|100
0|2020-11-06|250.0|0|250.0|0|0.0|0|0.0|100
0|2020-11-07|250.0|0|250.0|0|0.0|0|0.0|100
0|2020-11-08|250.0|0|250.0|0|0.0|0|0.0|100
0|2020-11-09|123.0|0|252.0|0|0.0|0|0.0|100
0|2020-11-10|123.0|0|252.0|0|0.0|0|0.0|100
0|2020-11-11|124.0|0|253.0|0|0.0|0|0.0|100
0|2020-11-12|124.0|0|253.0|0|0.0|0|0.0|100
0|2020-11-13|129.0|0|258.0|0|0.0|0|0.0|100
0|2020-11-14|130.0|0|259.0|0|0.0|0|0.0|100
0|2020-11-15|131.0|0|260.0|0|0.0|0|0.0|100
0|2020-11-16|133.0|0|262.0|0|0.0|0|0.0|100
0|2020-11-17|134.0|0|263.0|0|0.0|0|0.0|100
0|2020-11-18|135.0|0|264.0|0|0.0|0|0.0|100
0|2020-11-19|135.0|0|264.0|0|0.0|0|0.0|100
0|2020-11-20|137.0|0|266.0|0|0.0|0|0.0|100
0|2020-11-21|137.0|0|266.0|0|0.0|0|0.0|100
0|2020-11-22|157.0|0|286.0|0|0.0|0|0.0|100
0|2020-11-23|159.0|0|288.0|0|0.0|0|0.0|100
0|2020-11-24|159.0|0|288.0|0|0.0|0|0.0|100
0|2020-11-25|159.0|0|288.0|0|0.0|0|0.0|100
0|2020-11-26|159.0|0|288.0|0|0.0|0|0.0|100
0|2020-11-27|160.0|0|289.0|0|0.0|0|0.0|100
0|2020-11-28|162.0|0|291.0|0|0.0|0|0.0|100
0|2020-11-29|162.0|0|291.0|0|0.0|0|0.0|100
0|2020-11-30|164.0|0|293.0|0|0.0|0|0.0|100
0|2020-12-01|169.0|0|298.0|0|0.0|0|0.0|100
0|2020-12-02|170.0|0|299.0|0|0.0|0|0.0|100
0|2020-12-03|170.0|0|299.0|0|0.0|0|0.0|100
0|2020-12-04|170.0|0|299.0|0|0.0|0|0.0|100
0|2020-12-05|170.0|0|299.0|0|0.0|0|0.0|100
0|2020-12-06|172.0|0|301.0|0|0.0|0|0.0|100
0|2020-12-07|177.0|0|306.0|0|0.0|0|0.0|100
0|2020-12-08|180.0|0|309.0|0|0.0|0|0.0|100
0|2020-12-09|182.0|0|311.0|0|0.0|0|0.0|100
0|2020-12-10|183.0|0|312.0|0|0.0|0|0.0|100
0|2020-12-11|183.0|0|312.0|0|0.0|0|0.0|100
0|2020-12-12|183.0|0|312.0|0|0.0|0|0.0|100
0|2020-12-13|183.0|0|312.0|0|0.0|0|0.0|100
0|2020-12-14|183.0|0|312.0|0|0.0|0|0.0|100
0|2020-12-15|185.0|0|314.0|0|0.0|0|0.0|100
0|2020-12-16|185.0|0|314.0|0|0.0|0|0.0|100
0|2020-12-17|186.0|0|315.0|0|0.0|0|0.0|100
0|2020-12-18|189.0|0|318.0|0|0.0|0|0.0|100
0|2020-12-19|191.0|0|320.0|0|0.0|0|0.0|100
0|2020-12-20|193.0|0|322.0|0|0.0|0|0.0|100
0|2020-12-21|193.0|0|322.0|0|0.0|0|0.0|100
0|2020-12-22|193.0|0|322.0|0|0.0|0|0.0|100
0|2020-12-23|193.0|0|322.0|0|0.0|0|0.0|100
0|2020-12-24|193.0|0|322.0|0|0.0|0|0.0|100
0|2020-12-25|193.0|0|322.0|0|0.0|0|0.0|100
0|2020-12-26|199.0|0|328.0|0|0.0|0|0.0|100
0|2020-12-27|199.0|0|328.0|0|0.0|0|0.0|100
0|2020-12-28|200.0|0|329.0|0|0.0|0|0.0|100
0|2020-12-29|211.0|0|340.0|0|0.0|0|0.0|100
0|2020-12-30|211.0|0|340.0|0|0.0|0|0.0|100
0|2020-12-31|211.0|0|340.0|0|0.0|0|0.0|100
0|2021-01-01|212.0|0|341.0|0|0.0|0|0.0|100
0|2021-01-02|218.0|0|347.0|0|0.0|0|0.0|100
0|2021-01-03|218.0|0|347.0|0|0.0|0|0.0|100
0|2021-01-04|224.0|0|353.0|0|0.0|0|0.0|100
0|2021-01-05|234.0|0|363.0|0|0.0|0|0.0|100
0|2021-01-06|235.0|0|364.0|0|0.0|0|0.0|100
0|2021-01-07|235.0|0|364.0|0|0.0|0|0.0|100
0|2021-01-08|241.0|0|370.0|0|0.0|0|0.0|100
0|2021-01-09|250.0|0|379.0|0|0.0|0|0.0|100
0|2021-01-10|250.0|0|379.0|0|0.0|0|0.0|100
0|2021-01-11|250.0|0|379.0|0|0.0|0|0.0|100
0|2021-01-12|253.0|0|382.0|0|0.0|0|0.0|100
0|2021-01-13|253.0|0|382.0|0|0.0|0|0.0|100
0|2021-01-14|253.0|0|382.0|0|0.0|0|0.0|100
0|2021-01-15|262.0|0|391.0|0|0.0|0|0.0|100
0|2021-01-16|263.0|0|392.0|0|0.0|0|0.0|100
0|2021-01-17|269.0|0|398.0|0|0.0|0|0.0|100
0|2021-01-18|270.0|0|399.0|0|0.0|0|0.0|100
0|2021-01-19|271.0|0|400.0|0|0.0|0|0.0|100
0|2021-01-20|271.0|0|400.0|0|0.0|0|0.0|100
0|2021-01-21|271.0|0|400.0|0|0.0|0|0.0|100
0|2021-01-22|271.0|0|400.0|0|0.0|0|0.0|100
0|2021-01-23|272.0|0|401.0|0|0.0|0|0.0|100
0|2021-01-24|275.0|0|404.0|0|0.0|0|0.0|100
0|2021-01-25|277.0|0|406.0|0|0.0|0|0.0|100
0|2021-01-26|279.0|0|408.0|0|0.0|0|0.0|100
0|2021-01-27|280.0|0|409.0|0|0.0|0|0.0|100
0|2021-01-28|281.0|0|410.0|0|0.0|0|0.0|100
0|2021-01-29|281.0|0|410.0|0|0.0|0|0.0|100
0|2021-01-30|284.0|0|413.0|0|0.0|0|0.0|100
0|2021-01-31|284.0|0|413.0|0|0.0|0|0.0|100
0|2021-02-01|290.0|0|419.0|0|0.0|0|0.0|100
0|2021-02-02|290.0|0|419.0|0|0.0|0|0.0|100
0|2021-02-03|290.0|0|419.0|0|0.0|0|0.0|100
0|2021-02-04|290.0|0|419.0|0|0.0|0|0.0|100
0|2021-02-05|291.0|0|420.0|0|0.0|0|0.0|100
0|2021-02-06|293.0|0|422.0|0|0.0|0|0.0|100
