|dates|Crawford_Illinois_UnitedStates.AverageDailyTemperature.data|Crawford_Illinois_UnitedStates.AverageDailyTemperature.missing|Crawford_Illinois_UnitedStates.AverageDewPoint.data|Crawford_Illinois_UnitedStates.AverageDewPoint.missing|Crawford_Illinois_UnitedStates.AverageRelativeHumidity.data|Crawford_Illinois_UnitedStates.AverageRelativeHumidity.missing|Crawford_Illinois_UnitedStates.AverageSurfaceAirPressure.data|Crawford_Illinois_UnitedStates.AverageSurfaceAirPressure.missing
0|2021-10-17|52.4375|0|39.21875|0|66.35416666666667|0|29.69239583333334|0
0|2021-10-18|53.135416666666664|0|41.989583333333336|0|72.75|0|29.677916666666675|0
0|2021-10-19|52.958333333333336|0|44.15625|0|76.91666666666667|0|29.67260416666669|0
0|2021-10-20|58.833333333333336|0|48.979166666666664|0|73.22916666666667|0|29.60822916666669|0
0|2021-10-21|57.697916666666664|0|47.375|0|69.14583333333333|0|29.520833333333343|0
0|2021-10-22|50.208333333333336|0|47.09375|0|89.57291666666667|0|29.574062499999997|0
0|2021-10-23|51.8125|0|48.114583333333336|0|88.79166666666667|0|29.530624999999958|0
0|2021-10-24|63.104166666666664|0|58.84375|0|87.35416666666667|0|29.340104166666617|0
0|2021-10-25|54.125|0|50.375|0|87.51041666666667|0|29.32093750000001|0
0|2021-10-26|46.697916666666664|0|39.697916666666664|0|79.53125|0|29.57520833333335|0
0|2021-10-27|47.15625|0|37.947916666666664|0|74.04166666666667|0|29.436875000000015|0
0|2021-10-28|50.25|0|48.572916666666664|0|94.25|0|29.03229166666664|0
0|2021-10-29|55.5|0|52.729166666666664|0|90.96875|0|29.01270833333335|0
0|2021-10-30|52.947916666666664|0|51.34375|0|94.45833333333333|0|29.166145833333374|0
0|2021-10-31|50.03125|0|45.135416666666664|0|84.04166666666667|0|29.515729166666635|0
0|2021-11-01|41.0625|0|32.75|0|73.47916666666667|0|29.84343749999998|0
0|2021-11-02|39.171875|0|28.921875|0|70.27083333333333|0|29.901197916666664|0
0|2021-11-03|34.5625|0|26.125|0|76.5625|0|29.898437499999986|0
0|2021-11-04|35.364583333333336|0|26.9375|0|76.36458333333333|0|29.852291666666684|0
0|2021-11-05|36.390625|0|27.510416666666668|0|75.703125|0|29.853281250000013|0
0|2021-11-06|38.364583333333336|0|28.90625|0|75.36458333333333|0|29.77624999999996|0
0|2021-11-07|44.385416666666664|0|35.40625|0|75.14583333333333|0|29.73005208333333|0
0|2021-11-08|52.166666666666664|0|39.5|0|65.98958333333333|0|29.705729166666657|0
0|2021-11-09|51.135416666666664|0|44.135416666666664|0|78.4375|0|29.6542708333333|0
0|2021-11-10|51.135416666666664|0|45.9375|0|84.0|0|29.554583333333294|0
0|2021-11-11|51.125|0|43.96875|0|77.17708333333333|0|29.31895833333333|0
0|2021-11-12|42.510416666666664|0|28.729166666666668|0|59.291666666666664|0|29.423229166666676|0
0|2021-11-13|35.958333333333336|0|28.489583333333332|0|74.55208333333333|0|29.589895833333326|0
0|2021-11-14|36.166666666666664|0|29.677083333333332|0|77.71875|0|29.482083333333325|0
0|2021-11-15|35.28125|0|28.28125|0|76.82291666666667|0|29.631354166666668|0
0|2021-11-16|46.895833333333336|0|39.697916666666664|0|78.09375|0|29.500312499999982|0
0|2021-11-17|56.703125|0|52.791666666666664|0|86.984375|0|29.467656250000033|0
0|2021-11-18|38.510416666666664|0|26.958333333333332|0|64.8125|0|29.82812499999996|0
0|2021-11-19|30.729166666666668|0|22.114583333333332|0|72.16666666666667|0|29.985104166666634|0
0|2021-11-20|40.270833333333336|0|29.71875|0|67.96875|0|29.75468749999997|0
0|2021-11-21|44.104166666666664|0|40.572916666666664|0|88.61458333333333|0|29.622812499999977|0
0|2021-11-22|29.729166666666668|0|20.604166666666668|0|70.13541666666667|0|29.7621875|0
0|2021-11-23|30.739583333333332|0|20.416666666666668|0|68.78125|0|29.764166666666625|0
0|2021-11-24|46.760416666666664|0|28.84375|0|50.895833333333336|0|29.614062500000014|0
0|2021-11-25|40.208333333333336|0|34.197916666666664|0|80.73958333333333|0|29.659791666666724|0
0|2021-11-26|26.229166666666668|0|16.104166666666668|0|66.73958333333333|0|29.746770833333333|0
0|2021-11-27|38.520833333333336|0|28.489583333333332|0|68.07291666666667|0|29.45572916666666|0
0|2021-11-28|34.395833333333336|0|23.364583333333332|0|66.1875|0|29.61416666666666|0
0|2021-11-29|34.0|0|20.71875|0|61.125|0|29.599999999999994|0
0|2021-11-30|39.083333333333336|0|30.875|0|74.59375|0|29.580625|0
0|2021-12-01|42.09375|0|40.510416666666664|0|94.34375|0|29.486250000000013|0
0|2021-12-02|49.677083333333336|0|41.416666666666664|0|74.92708333333333|0|29.448854166666692|0
0|2021-12-03|45.510416666666664|0|39.708333333333336|0|82.625|0|29.485000000000014|0
0|2021-12-04|41.458333333333336|0|32.135416666666664|0|71.01041666666667|0|29.72729166666667|0
0|2021-12-05|46.5|0|41.78125|0|83.76041666666667|0|29.4148958333333|0
0|2021-12-06|36.145833333333336|0|25.90625|0|66.97916666666667|0|29.60125000000004|0
0|2021-12-07|23.958333333333332|0|10.65625|0|58.072916666666664|0|29.755833333333314|0
0|2021-12-08|29.802083333333332|0|22.833333333333332|0|77.8125|0|29.563854166666662|0
0|2021-12-09|40.572916666666664|0|33.072916666666664|0|76.45833333333333|0|29.384375000000016|0
0|2021-12-10|54.291666666666664|0|53.822916666666664|0|98.48958333333333|0|29.26208333333332|0
0|2021-12-11|43.458333333333336|0|36.197916666666664|0|75.40625|0|29.361354166666654|0
0|2021-12-12|36.614583333333336|0|25.90625|0|66.85416666666667|0|29.77500000000003|0
0|2021-12-13|38.697916666666664|0|28.5|0|68.83333333333333|0|29.79062499999999|0
0|2021-12-14|44.9375|0|36.166666666666664|0|72.875|0|29.823020833333334|0
0|2021-12-15|59.53125|0|47.979166666666664|0|65.625|0|29.57385416666665|0
0|2021-12-16|49.125|0|45.010416666666664|0|86.10416666666667|0|29.51812499999998|0
0|2021-12-17|32.4375|0|31.302083333333332|0|96.0|0|29.66395833333337|0
0|2021-12-18|38.6875|0|36.791666666666664|0|92.85416666666667|0|29.565937499999986|0
0|2021-12-19|31.791666666666668|0|27.385416666666668|0|84.36979166666667|0|29.84609375000002|0
0|2021-12-20|29.526041666666668|0|26.307291666666668|0|88.66145833333333|0|29.75052083333331|0
0|2021-12-21|32.869791666666664|0|28.052083333333332|0|83.80208333333333|0|29.482187499999995|0
0|2021-12-22|29.09375|0|17.901041666666668|0|64.921875|0|29.607604166666672|0
0|2021-12-23|40.25|0|30.34375|0|68.21875|0|29.484166666666656|0
0|2021-12-24|54.46875|0|47.244791666666664|0|76.97916666666667|0|29.211822916666673|0
0|2021-12-25|57.598958333333336|0|53.442708333333336|0|86.57291666666667|0|29.213645833333317|0
0|2021-12-26|48.052083333333336|0|43.463541666666664|0|84.125|0|29.49380208333331|0
0|2021-12-27|56.145833333333336|0|50.729166666666664|0|82.27083333333333|0|29.267395833333325|0
0|2021-12-28|40.984375|0|38.135416666666664|0|90.50520833333333|0|29.222135416666635|0
0|2021-12-29|41.1875|0|39.947916666666664|0|95.65625|0|29.374427083333348|0
0|2021-12-30|42.833333333333336|0|41.104166666666664|0|94.25|0|29.384062499999995|0
0|2021-12-31|53.104166666666664|0|51.0|0|92.921875|0|29.246927083333333|0
0|2022-01-01|46.03125|0|45.364583333333336|0|97.53125|0|29.205625|0
0|2022-01-02|29.838541666666668|0|26.255208333333332|0|86.33854166666667|0|29.590208333333347|0
0|2022-01-03|25.28125|0|19.78125|0|80.53125|0|29.894531250000004|0
0|2022-01-04|29.760416666666668|0|24.640625|0|82.28125|0|29.594531250000017|0
0|2022-01-05|29.578125|0|19.880208333333332|0|67.56770833333333|0|29.427864583333346|0
0|2022-01-06|14.942708333333334|0|5.494791666666667|0|66.5|0|29.68005208333335|0
0|2022-01-07|11.145833333333334|0|2.78125|0|69.625|0|29.87958333333336|0
0|2022-01-08|26.15625|0|20.84375|0|80.36458333333333|0|29.723750000000024|0
0|2022-01-09|31.84375|0|25.020833333333332|0|77.17708333333333|0|29.847812500000032|0
0|2022-01-10|21.875|0|12.114583333333334|0|66.3125|0|30.06354166666668|0
0|2022-01-11|25.125|0|15.09375|0|66.48958333333333|0|29.956145833333363|0
0|2022-01-12|38.098958333333336|0|28.510416666666668|0|69.50520833333333|0|29.59572916666666|0
0|2022-01-13|35.90625|0|30.84375|0|82.64583333333333|0|29.44635416666671|0
0|2022-01-14|32.229166666666664|0|30.458333333333332|0|93.40625|0|29.610312500000003|0
0|2022-01-15|30.71875|0|24.666666666666668|0|78.95833333333333|0|29.691979166666666|0
0|2022-01-16|25.916666666666668|0|18.583333333333332|0|74.57291666666667|0|29.41187500000001|0
0|2022-01-17|26.697916666666668|0|21.28125|0|80.02083333333333|0|29.41927083333337|0
