|dates|Franklin_Tennessee_UnitedStates.AverageDailyTemperature.data|Franklin_Tennessee_UnitedStates.AverageDailyTemperature.missing|Franklin_Tennessee_UnitedStates.AverageDewPoint.data|Franklin_Tennessee_UnitedStates.AverageDewPoint.missing|Franklin_Tennessee_UnitedStates.AverageRelativeHumidity.data|Franklin_Tennessee_UnitedStates.AverageRelativeHumidity.missing|Franklin_Tennessee_UnitedStates.AverageSurfaceAirPressure.data|Franklin_Tennessee_UnitedStates.AverageSurfaceAirPressure.missing
0|2021-10-17|50.78125|0|40.322916666666664|0|73.35416666666667|0|29.16854166666667|0
0|2021-10-18|53.520833333333336|0|43.010416666666664|0|73.78125|0|29.14864583333335|0
0|2021-10-19|56.114583333333336|0|47.71875|0|77.89583333333333|0|29.15718750000002|0
0|2021-10-20|62.25|0|53.6875|0|76.72916666666667|0|29.160208333333355|0
0|2021-10-21|66.58333333333333|0|61.864583333333336|0|85.58333333333333|0|29.03062499999999|0
0|2021-10-22|53.59375|0|49.15625|0|86.79166666666667|0|29.021250000000006|0
0|2021-10-23|56.354166666666664|0|47.791666666666664|0|77.125|0|29.010104166666626|0
0|2021-10-24|63.375|0|52.03125|0|67.79166666666667|0|28.98458333333333|0
0|2021-10-25|64.05208333333333|0|55.229166666666664|0|73.40625|0|28.858749999999983|0
0|2021-10-26|52.239583333333336|0|44.395833333333336|0|75.48958333333333|0|28.95083333333334|0
0|2021-10-27|54.03125|0|39.46875|0|64.1875|0|28.829583333333304|0
0|2021-10-28|58.166666666666664|0|51.953125|0|80.55208333333333|0|28.490052083333342|0
0|2021-10-29|52.53125|0|48.833333333333336|0|88.82291666666667|0|28.471354166666696|0
0|2021-10-30|53.208333333333336|0|52.125|0|96.75|0|28.642916666666697|0
0|2021-10-31|54.46875|0|48.447916666666664|0|82.73958333333333|0|28.96312500000003|0
0|2021-11-01|51.729166666666664|0|45.71875|0|82.84375|0|29.183333333333334|0
0|2021-11-02|46.375|0|40.8125|0|81.67708333333333|0|29.23453125|0
0|2021-11-03|42.947916666666664|0|36.760416666666664|0|80.11458333333333|0|29.22593749999999|0
0|2021-11-04|42.854166666666664|0|41.322916666666664|0|93.83333333333333|0|29.186458333333317|0
0|2021-11-05|42.072916666666664|0|38.989583333333336|0|89.65625|0|29.203541666666666|0
0|2021-11-06|42.802083333333336|0|36.166666666666664|0|81.80208333333333|0|29.18812500000003|0
0|2021-11-07|44.338541666666664|0|35.114583333333336|0|77.32291666666667|0|29.17536458333336|0
0|2021-11-08|50.208333333333336|0|39.927083333333336|0|74.61458333333333|0|29.214270833333302|0
0|2021-11-09|54.260416666666664|0|42.447916666666664|0|71.39583333333333|0|29.182500000000008|0
0|2021-11-10|56.0|0|44.0|0|69.03125|0|29.068437500000034|0
0|2021-11-11|58.479166666666664|0|51.182291666666664|0|77.92708333333333|0|28.920937499999983|0
0|2021-11-12|51.302083333333336|0|37.166666666666664|0|66.14583333333333|0|28.99427083333333|0
0|2021-11-13|39.9375|0|27.822916666666668|0|64.66666666666667|0|29.034895833333334|0
0|2021-11-14|42.739583333333336|0|31.25|0|68.21875|0|29.002604166666696|0
0|2021-11-15|44.197916666666664|0|31.854166666666668|0|65.40625|0|29.121979166666694|0
0|2021-11-16|58.979166666666664|0|50.364583333333336|0|73.38541666666667|0|29.08031249999999|0
0|2021-11-17|62.072916666666664|0|54.0|0|75.78125|0|29.12177083333333|0
0|2021-11-18|48.635416666666664|0|43.510416666666664|0|84.20833333333333|0|29.232916666666682|0
0|2021-11-19|36.760416666666664|0|26.65625|0|72.22916666666667|0|29.348854166666673|0
0|2021-11-20|49.947916666666664|0|23.760416666666668|0|36.760416666666664|0|29.25499999999997|0
0|2021-11-21|53.322916666666664|0|44.375|0|73.01041666666667|0|29.110104166666684|0
0|2021-11-22|43.6875|0|32.572916666666664|0|67.94791666666667|0|29.08260416666664|0
0|2021-11-23|34.4375|0|21.25|0|64.02083333333333|0|29.211562500000003|0
0|2021-11-24|47.385416666666664|0|21.854166666666668|0|38.572916666666664|0|29.226562499999975|0
0|2021-11-25|50.427083333333336|0|37.604166666666664|0|66.76041666666667|0|29.12145833333332|0
0|2021-11-26|34.125|0|24.364583333333332|0|70.29166666666667|0|29.145937500000016|0
0|2021-11-27|40.291666666666664|0|20.989583333333332|0|54.916666666666664|0|29.029583333333306|0
0|2021-11-28|41.5625|0|31.260416666666668|0|69.54166666666667|0|29.00604166666669|0
0|2021-11-29|36.244791666666664|0|20.083333333333332|0|57.052083333333336|0|29.088593749999998|0
0|2021-11-30|44.78125|0|32.583333333333336|0|65.03125|0|29.080520833333324|0
0|2021-12-01|51.864583333333336|0|40.104166666666664|0|68.13541666666667|0|29.04875000000001|0
0|2021-12-02|55.354166666666664|0|44.916666666666664|0|70.72916666666667|0|29.024062500000024|0
0|2021-12-03|53.572916666666664|0|44.822916666666664|0|76.59375|0|29.014583333333338|0
0|2021-12-04|54.59375|0|54.28125|0|98.82291666666667|0|29.052708333333317|0
0|2021-12-05|60.71875|0|57.270833333333336|0|88.9375|0|29.003124999999994|0
0|2021-12-06|51.395833333333336|0|44.864583333333336|0|78.78125|0|29.000937500000006|0
0|2021-12-07|37.114583333333336|0|26.15625|0|65.53125|0|29.072708333333306|0
0|2021-12-08|42.1875|0|29.083333333333332|0|66.88541666666667|0|28.987500000000026|0
0|2021-12-09|47.395833333333336|0|33.65625|0|61.354166666666664|0|28.980520833333312|0
0|2021-12-10|58.875|0|56.791666666666664|0|93.42708333333333|0|28.90718750000005|0
0|2021-12-11|56.9375|0|49.708333333333336|0|77.28125|0|28.912083333333324|0
0|2021-12-12|37.625|0|27.229166666666668|0|70.69791666666667|0|29.24291666666663|0
0|2021-12-13|44.979166666666664|0|33.010416666666664|0|65.48958333333333|0|29.297083333333333|0
0|2021-12-14|49.479166666666664|0|33.145833333333336|0|60.822916666666664|0|29.320833333333358|0
0|2021-12-15|56.833333333333336|0|41.791666666666664|0|58.677083333333336|0|29.25260416666663|0
0|2021-12-16|61.4375|0|53.65625|0|76.77083333333333|0|29.11364583333334|0
0|2021-12-17|62.739583333333336|0|59.666666666666664|0|90.04166666666667|0|29.089583333333334|0
0|2021-12-18|60.260416666666664|0|58.333333333333336|0|93.46875|0|28.961666666666712|0
0|2021-12-19|38.541666666666664|0|34.333333333333336|0|85.5625|0|29.128750000000025|0
0|2021-12-20|38.916666666666664|0|33.583333333333336|0|82.10416666666667|0|29.14375|0
0|2021-12-21|42.864583333333336|0|34.145833333333336|0|74.02083333333333|0|28.936979166666678|0
0|2021-12-22|35.614583333333336|0|25.510416666666668|0|71.84375|0|29.007812499999996|0
0|2021-12-23|42.864583333333336|0|23.177083333333332|0|54.270833333333336|0|29.102083333333358|0
0|2021-12-24|57.291666666666664|0|45.28125|0|64.77083333333333|0|28.95541666666668|0
0|2021-12-25|65.30208333333333|0|57.458333333333336|0|75.79166666666667|0|28.84958333333331|0
0|2021-12-26|62.53125|0|57.9375|0|86.8125|0|28.94739583333335|0
0|2021-12-27|65.88541666666667|0|59.395833333333336|0|79.3125|0|28.87093749999997|0
0|2021-12-28|66.86458333333333|0|60.864583333333336|0|81.4375|0|28.768854166666646|0
0|2021-12-29|62.354166666666664|0|60.979166666666664|0|95.57291666666667|0|28.784583333333316|0
0|2021-12-30|57.739583333333336|0|56.739583333333336|0|96.66666666666667|0|28.856770833333325|0
0|2021-12-31|64.39583333333333|0|59.791666666666664|0|85.33333333333333|0|28.846666666666653|0
0|2022-01-01|69.95833333333333|0|61.802083333333336|0|76.26041666666667|0|28.705520833333324|0
0|2022-01-02|48.197916666666664|0|47.635416666666664|0|98.05208333333333|0|28.84239583333334|0
0|2022-01-03|28.25|0|25.3125|0|87.76041666666667|0|29.23270833333335|0
0|2022-01-04|35.145833333333336|0|29.302083333333332|0|80.82291666666667|0|29.146250000000027|0
0|2022-01-05|43.427083333333336|0|38.21875|0|82.76041666666667|0|28.956979166666688|0
0|2022-01-06|29.260416666666668|0|27.427083333333332|0|93.59375|0|28.96187500000002|0
