|dates|Juncos_PuertoRico_UnitedStates.JHU_ConfirmedCases.data|Juncos_PuertoRico_UnitedStates.JHU_ConfirmedCases.missing|Juncos_PuertoRico_UnitedStates.NYT_ConfirmedCases.data|Juncos_PuertoRico_UnitedStates.NYT_ConfirmedCases.missing|Juncos_PuertoRico_UnitedStates.JHU_ConfirmedDeaths.data|Juncos_PuertoRico_UnitedStates.JHU_ConfirmedDeaths.missing|Juncos_PuertoRico_UnitedStates.JHU_ConfirmedRecoveries.data|Juncos_PuertoRico_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-16|5.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-17|5.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-18|5.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-19|5.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-20|14.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-21|21.0|0|0.0|100|1.0|0|0.0|100
0|2020-03-22|23.0|0|0.0|100|1.0|0|0.0|100
0|2020-03-23|31.0|0|0.0|100|2.0|0|0.0|100
0|2020-03-24|39.0|0|0.0|100|2.0|0|0.0|100
0|2020-03-25|51.0|0|0.0|100|2.0|0|0.0|100
0|2020-03-26|64.0|0|0.0|100|2.0|0|0.0|100
0|2020-03-27|79.0|0|0.0|100|3.0|0|0.0|100
0|2020-03-28|100.0|0|0.0|100|3.0|0|0.0|100
0|2020-03-29|127.0|0|0.0|100|3.0|0|0.0|100
0|2020-03-30|174.0|0|0.0|100|6.0|0|0.0|100
0|2020-03-31|239.0|0|0.0|100|8.0|0|0.0|100
0|2020-04-01|286.0|0|0.0|100|11.0|0|0.0|100
0|2020-04-02|316.0|0|0.0|100|12.0|0|0.0|100
0|2020-04-03|316.0|0|0.0|100|15.0|0|0.0|100
0|2020-04-04|452.0|0|0.0|100|18.0|0|0.0|100
0|2020-04-05|475.0|0|0.0|100|20.0|0|0.0|100
0|2020-04-06|513.0|0|0.0|100|21.0|0|0.0|100
0|2020-04-07|573.0|0|0.0|100|23.0|0|0.0|100
0|2020-04-08|620.0|0|0.0|100|24.0|0|0.0|100
0|2020-04-09|683.0|0|0.0|100|33.0|0|0.0|100
0|2020-04-10|725.0|0|0.0|100|39.0|0|0.0|100
0|2020-04-11|788.0|0|0.0|100|42.0|0|0.0|100
0|2020-04-12|897.0|0|0.0|100|44.0|0|0.0|100
0|2020-04-13|903.0|0|0.0|100|45.0|0|0.0|100
0|2020-04-14|923.0|0|0.0|100|45.0|0|0.0|100
0|2020-04-15|974.0|0|0.0|100|51.0|0|0.0|100
0|2020-04-16|1043.0|0|0.0|100|56.0|0|0.0|100
0|2020-04-17|1068.0|0|0.0|100|58.0|0|0.0|100
0|2020-04-18|1118.0|0|0.0|100|60.0|0|0.0|100
0|2020-04-19|1213.0|0|0.0|100|62.0|0|0.0|100
0|2020-04-20|1252.0|0|0.0|100|63.0|0|0.0|100
0|2020-04-21|1298.0|0|0.0|100|64.0|0|0.0|100
0|2020-04-22|1252.0|0|0.0|100|63.0|0|0.0|100
0|2020-04-23|1416.0|0|0.0|100|69.0|0|0.0|100
0|2020-04-24|1276.0|0|0.0|100|77.0|0|0.0|100
0|2020-04-25|1307.0|0|0.0|100|83.0|0|0.0|100
0|2020-04-26|1371.0|0|0.0|100|84.0|0|0.0|100
0|2020-04-27|1389.0|0|0.0|100|84.0|0|0.0|100
0|2020-04-28|1400.0|0|0.0|100|86.0|0|0.0|100
0|2020-04-29|1433.0|0|0.0|100|86.0|0|0.0|100
0|2020-04-30|1539.0|0|0.0|100|92.0|0|0.0|100
0|2020-05-01|1575.0|0|0.0|100|94.0|0|0.0|100
0|2020-05-02|1757.0|0|0.0|100|95.0|0|0.0|100
0|2020-05-03|1757.0|0|0.0|100|95.0|0|0.0|100
0|2020-05-04|1757.0|0|0.0|100|95.0|0|0.0|100
0|2020-05-05|1757.0|0|13.0|0|95.0|0|0.0|100
0|2020-05-06|1757.0|0|13.0|0|95.0|0|0.0|100
0|2020-05-07|1757.0|0|13.0|0|95.0|0|0.0|100
0|2020-05-08|1757.0|0|13.0|0|95.0|0|0.0|100
0|2020-05-09|1757.0|0|13.0|0|95.0|0|0.0|100
0|2020-05-10|1757.0|0|13.0|0|95.0|0|0.0|100
0|2020-05-11|1757.0|0|13.0|0|95.0|0|0.0|100
0|2020-05-12|1757.0|0|14.0|0|95.0|0|0.0|100
0|2020-05-13|1757.0|0|14.0|0|95.0|0|0.0|100
0|2020-05-14|1757.0|0|14.0|0|95.0|0|0.0|100
0|2020-05-15|1757.0|0|14.0|0|95.0|0|0.0|100
0|2020-05-16|1757.0|0|13.0|0|95.0|0|0.0|100
0|2020-05-17|1757.0|0|13.0|0|95.0|0|0.0|100
0|2020-05-18|1757.0|0|13.0|0|95.0|0|0.0|100
0|2020-05-19|1757.0|0|14.0|0|95.0|0|0.0|100
0|2020-05-20|1757.0|0|14.0|0|95.0|0|0.0|100
0|2020-05-21|1757.0|0|16.0|0|95.0|0|0.0|100
0|2020-05-22|1757.0|0|17.0|0|95.0|0|0.0|100
0|2020-05-23|1757.0|0|18.0|0|95.0|0|0.0|100
0|2020-05-24|1757.0|0|18.0|0|95.0|0|0.0|100
0|2020-05-25|1757.0|0|18.0|0|95.0|0|0.0|100
0|2020-05-26|1757.0|0|18.0|0|95.0|0|0.0|100
0|2020-05-27|1757.0|0|18.0|0|95.0|0|0.0|100
0|2020-05-28|1757.0|0|18.0|0|95.0|0|0.0|100
0|2020-05-29|1757.0|0|19.0|0|95.0|0|0.0|100
0|2020-05-30|1757.0|0|19.0|0|95.0|0|0.0|100
0|2020-05-31|1757.0|0|21.0|0|95.0|0|0.0|100
0|2020-06-01|1757.0|0|21.0|0|95.0|0|0.0|100
0|2020-06-02|1757.0|0|21.0|0|95.0|0|0.0|100
0|2020-06-03|1757.0|0|22.0|0|95.0|0|0.0|100
0|2020-06-04|1757.0|0|28.0|0|95.0|0|0.0|100
0|2020-06-05|1757.0|0|29.0|0|95.0|0|0.0|100
0|2020-06-06|1757.0|0|31.0|0|95.0|0|0.0|100
0|2020-06-07|1757.0|0|32.0|0|95.0|0|0.0|100
0|2020-06-08|1757.0|0|34.0|0|95.0|0|0.0|100
0|2020-06-09|1757.0|0|34.0|0|95.0|0|0.0|100
0|2020-06-10|1757.0|0|35.0|0|95.0|0|0.0|100
0|2020-06-11|1757.0|0|36.0|0|95.0|0|0.0|100
0|2020-06-12|1757.0|0|38.0|0|95.0|0|0.0|100
0|2020-06-13|1757.0|0|37.0|0|95.0|0|0.0|100
0|2020-06-14|1757.0|0|38.0|0|95.0|0|0.0|100
0|2020-06-15|1757.0|0|38.0|0|95.0|0|0.0|100
0|2020-06-16|1757.0|0|39.0|0|95.0|0|0.0|100
0|2020-06-17|1757.0|0|39.0|0|95.0|0|0.0|100
0|2020-06-18|1757.0|0|38.0|0|95.0|0|0.0|100
0|2020-06-19|1757.0|0|38.0|0|95.0|0|0.0|100
0|2020-06-20|1757.0|0|41.0|0|95.0|0|0.0|100
0|2020-06-21|1757.0|0|41.0|0|95.0|0|0.0|100
0|2020-06-22|1757.0|0|41.0|0|95.0|0|0.0|100
0|2020-06-23|1757.0|0|45.0|0|95.0|0|0.0|100
0|2020-06-24|1757.0|0|46.0|0|95.0|0|0.0|100
0|2020-06-25|1757.0|0|47.0|0|95.0|0|0.0|100
0|2020-06-26|1757.0|0|48.0|0|95.0|0|0.0|100
0|2020-06-27|1757.0|0|50.0|0|95.0|0|0.0|100
0|2020-06-28|1757.0|0|50.0|0|95.0|0|0.0|100
0|2020-06-29|1757.0|0|50.0|0|95.0|0|0.0|100
0|2020-06-30|1757.0|0|50.0|0|95.0|0|0.0|100
0|2020-07-01|1757.0|0|50.0|0|95.0|0|0.0|100
0|2020-07-02|1757.0|0|50.0|0|95.0|0|0.0|100
0|2020-07-03|1757.0|0|50.0|0|95.0|0|0.0|100
0|2020-07-04|1757.0|0|50.0|0|95.0|0|0.0|100
0|2020-07-05|1757.0|0|50.0|0|95.0|0|0.0|100
0|2020-07-06|1757.0|0|56.0|0|95.0|0|0.0|100
0|2020-07-07|1757.0|0|57.0|0|95.0|0|0.0|100
0|2020-07-08|1757.0|0|57.0|0|95.0|0|0.0|100
0|2020-07-09|1757.0|0|57.0|0|95.0|0|0.0|100
0|2020-07-10|1757.0|0|58.0|0|95.0|0|0.0|100
0|2020-07-11|1757.0|0|62.0|0|95.0|0|0.0|100
0|2020-07-12|1757.0|0|62.0|0|95.0|0|0.0|100
0|2020-07-13|1757.0|0|62.0|0|95.0|0|0.0|100
0|2020-07-14|1757.0|0|62.0|0|95.0|0|0.0|100
0|2020-07-15|1757.0|0|64.0|0|95.0|0|0.0|100
0|2020-07-16|1757.0|0|64.0|0|95.0|0|0.0|100
0|2020-07-17|1757.0|0|64.0|0|95.0|0|0.0|100
0|2020-07-18|66.0|0|66.0|0|0.0|0|0.0|100
0|2020-07-19|69.0|0|69.0|0|0.0|0|0.0|100
0|2020-07-20|71.0|0|71.0|0|0.0|0|0.0|100
0|2020-07-21|74.0|0|74.0|0|0.0|0|0.0|100
0|2020-07-22|75.0|0|75.0|0|0.0|0|0.0|100
0|2020-07-23|75.0|0|75.0|0|0.0|0|0.0|100
0|2020-07-24|82.0|0|82.0|0|0.0|0|0.0|100
0|2020-07-25|83.0|0|83.0|0|0.0|0|0.0|100
0|2020-07-26|86.0|0|86.0|0|0.0|0|0.0|100
0|2020-07-27|89.0|0|89.0|0|0.0|0|0.0|100
0|2020-07-28|91.0|0|91.0|0|0.0|0|0.0|100
0|2020-07-29|92.0|0|92.0|0|0.0|0|0.0|100
0|2020-07-30|94.0|0|94.0|0|0.0|0|0.0|100
0|2020-07-31|97.0|0|97.0|0|0.0|0|0.0|100
0|2020-08-01|102.0|0|102.0|0|0.0|0|0.0|100
0|2020-08-02|103.0|0|103.0|0|0.0|0|0.0|100
0|2020-08-03|106.0|0|106.0|0|0.0|0|0.0|100
0|2020-08-04|107.0|0|107.0|0|0.0|0|0.0|100
0|2020-08-05|111.0|0|111.0|0|0.0|0|0.0|100
0|2020-08-06|113.0|0|113.0|0|0.0|0|0.0|100
0|2020-08-07|121.0|0|121.0|0|0.0|0|0.0|100
0|2020-08-08|128.0|0|128.0|0|0.0|0|0.0|100
0|2020-08-09|131.0|0|131.0|0|0.0|0|0.0|100
0|2020-08-10|141.0|0|141.0|0|0.0|0|0.0|100
0|2020-08-11|143.0|0|143.0|0|0.0|0|0.0|100
0|2020-08-12|149.0|0|149.0|0|0.0|0|0.0|100
0|2020-08-13|154.0|0|154.0|0|0.0|0|0.0|100
0|2020-08-14|165.0|0|165.0|0|0.0|0|0.0|100
0|2020-08-15|169.0|0|169.0|0|0.0|0|0.0|100
0|2020-08-16|169.0|0|169.0|0|0.0|0|0.0|100
0|2020-08-17|178.0|0|178.0|0|0.0|0|0.0|100
0|2020-08-18|181.0|0|181.0|0|0.0|0|0.0|100
0|2020-08-19|184.0|0|184.0|0|0.0|0|0.0|100
0|2020-08-20|185.0|0|190.0|0|0.0|0|0.0|100
0|2020-08-21|194.0|0|194.0|0|0.0|0|0.0|100
0|2020-08-22|204.0|0|204.0|0|0.0|0|0.0|100
0|2020-08-23|210.0|0|210.0|0|0.0|0|0.0|100
0|2020-08-24|217.0|0|217.0|0|0.0|0|0.0|100
0|2020-08-25|219.0|0|219.0|0|0.0|0|0.0|100
0|2020-08-26|219.0|0|219.0|0|0.0|0|0.0|100
0|2020-08-27|225.0|0|225.0|0|0.0|0|0.0|100
0|2020-08-28|232.0|0|232.0|0|0.0|0|0.0|100
0|2020-08-29|234.0|0|234.0|0|0.0|0|0.0|100
0|2020-08-30|237.0|0|237.0|0|0.0|0|0.0|100
0|2020-08-31|240.0|0|240.0|0|0.0|0|0.0|100
0|2020-09-01|242.0|0|242.0|0|0.0|0|0.0|100
0|2020-09-02|247.0|0|247.0|0|0.0|0|0.0|100
0|2020-09-03|254.0|0|254.0|0|0.0|0|0.0|100
0|2020-09-04|254.0|0|254.0|0|0.0|0|0.0|100
0|2020-09-05|254.0|0|254.0|0|0.0|0|0.0|100
0|2020-09-06|254.0|0|254.0|0|0.0|0|0.0|100
0|2020-09-07|260.0|0|260.0|0|0.0|0|0.0|100
0|2020-09-08|261.0|0|261.0|0|0.0|0|0.0|100
0|2020-09-09|261.0|0|261.0|0|0.0|0|0.0|100
0|2020-09-10|269.0|0|269.0|0|0.0|0|0.0|100
0|2020-09-11|273.0|0|273.0|0|0.0|0|0.0|100
0|2020-09-12|279.0|0|279.0|0|0.0|0|0.0|100
0|2020-09-13|284.0|0|284.0|0|0.0|0|0.0|100
0|2020-09-14|288.0|0|288.0|0|0.0|0|0.0|100
0|2020-09-15|297.0|0|297.0|0|0.0|0|0.0|100
0|2020-09-16|297.0|0|297.0|0|0.0|0|0.0|100
0|2020-09-17|300.0|0|300.0|0|0.0|0|0.0|100
0|2020-09-18|311.0|0|311.0|0|0.0|0|0.0|100
0|2020-09-19|330.0|0|330.0|0|0.0|0|0.0|100
0|2020-09-20|333.0|0|333.0|0|0.0|0|0.0|100
0|2020-09-21|339.0|0|339.0|0|0.0|0|0.0|100
0|2020-09-22|342.0|0|342.0|0|0.0|0|0.0|100
0|2020-09-23|343.0|0|343.0|0|0.0|0|0.0|100
0|2020-09-24|361.0|0|361.0|0|0.0|0|0.0|100
0|2020-09-25|380.0|0|380.0|0|0.0|0|0.0|100
0|2020-09-26|385.0|0|385.0|0|0.0|0|0.0|100
0|2020-09-27|390.0|0|390.0|0|0.0|0|0.0|100
0|2020-09-28|402.0|0|402.0|0|0.0|0|0.0|100
0|2020-09-29|407.0|0|407.0|0|0.0|0|0.0|100
0|2020-09-30|410.0|0|410.0|0|0.0|0|0.0|100
0|2020-10-01|413.0|0|413.0|0|0.0|0|0.0|100
0|2020-10-02|421.0|0|421.0|0|0.0|0|0.0|100
0|2020-10-03|429.0|0|429.0|0|0.0|0|0.0|100
0|2020-10-04|433.0|0|433.0|0|0.0|0|0.0|100
0|2020-10-05|445.0|0|445.0|0|0.0|0|0.0|100
0|2020-10-06|446.0|0|446.0|0|0.0|0|0.0|100
0|2020-10-07|446.0|0|446.0|0|0.0|0|0.0|100
0|2020-10-08|454.0|0|454.0|0|0.0|0|0.0|100
0|2020-10-09|462.0|0|462.0|0|0.0|0|0.0|100
0|2020-10-10|466.0|0|466.0|0|0.0|0|0.0|100
0|2020-10-11|472.0|0|472.0|0|0.0|0|0.0|100
0|2020-10-12|481.0|0|481.0|0|0.0|0|0.0|100
0|2020-10-13|482.0|0|482.0|0|0.0|0|0.0|100
0|2020-10-14|496.0|0|496.0|0|0.0|0|0.0|100
0|2020-10-15|503.0|0|503.0|0|0.0|0|0.0|100
0|2020-10-16|511.0|0|511.0|0|0.0|0|0.0|100
0|2020-10-17|517.0|0|517.0|0|0.0|0|0.0|100
0|2020-10-18|523.0|0|523.0|0|0.0|0|0.0|100
0|2020-10-19|529.0|0|529.0|0|0.0|0|0.0|100
0|2020-10-20|533.0|0|533.0|0|0.0|0|0.0|100
0|2020-10-21|535.0|0|535.0|0|0.0|0|0.0|100
0|2020-10-22|540.0|0|540.0|0|0.0|0|0.0|100
0|2020-10-23|562.0|0|562.0|0|0.0|0|0.0|100
0|2020-10-24|565.0|0|565.0|0|0.0|0|0.0|100
0|2020-10-25|572.0|0|572.0|0|0.0|0|0.0|100
0|2020-10-26|575.0|0|575.0|0|0.0|0|0.0|100
0|2020-10-27|577.0|0|577.0|0|0.0|0|0.0|100
0|2020-10-28|578.0|0|578.0|0|0.0|0|0.0|100
0|2020-10-29|594.0|0|594.0|0|0.0|0|0.0|100
0|2020-10-30|603.0|0|603.0|0|0.0|0|0.0|100
0|2020-10-31|611.0|0|611.0|0|0.0|0|0.0|100
0|2020-11-01|615.0|0|615.0|0|0.0|0|0.0|100
0|2020-11-02|622.0|0|622.0|0|0.0|0|0.0|100
0|2020-11-03|627.0|0|627.0|0|0.0|0|0.0|100
0|2020-11-04|628.0|0|628.0|0|0.0|0|0.0|100
0|2020-11-05|630.0|0|630.0|0|0.0|0|0.0|100
0|2020-11-06|642.0|0|642.0|0|0.0|0|0.0|100
0|2020-11-07|642.0|0|642.0|0|0.0|0|0.0|100
0|2020-11-08|642.0|0|651.0|0|0.0|0|0.0|100
0|2020-11-09|377.0|0|655.0|0|0.0|0|0.0|100
0|2020-11-10|389.0|0|656.0|0|0.0|0|0.0|100
0|2020-11-11|389.0|0|668.0|0|0.0|0|0.0|100
0|2020-11-12|407.0|0|686.0|0|0.0|0|0.0|100
0|2020-11-13|412.0|0|691.0|0|0.0|0|0.0|100
0|2020-11-14|426.0|0|705.0|0|0.0|0|0.0|100
0|2020-11-15|436.0|0|715.0|0|0.0|0|0.0|100
0|2020-11-16|441.0|0|720.0|0|0.0|0|0.0|100
0|2020-11-17|451.0|0|730.0|0|0.0|0|0.0|100
0|2020-11-18|455.0|0|734.0|0|0.0|0|0.0|100
0|2020-11-19|471.0|0|750.0|0|0.0|0|0.0|100
0|2020-11-20|481.0|0|760.0|0|0.0|0|0.0|100
0|2020-11-21|493.0|0|772.0|0|0.0|0|0.0|100
0|2020-11-22|502.0|0|781.0|0|0.0|0|0.0|100
0|2020-11-23|503.0|0|782.0|0|0.0|0|0.0|100
0|2020-11-24|506.0|0|785.0|0|0.0|0|0.0|100
0|2020-11-25|509.0|0|788.0|0|0.0|0|0.0|100
0|2020-11-26|514.0|0|793.0|0|0.0|0|0.0|100
0|2020-11-27|529.0|0|808.0|0|0.0|0|0.0|100
0|2020-11-28|538.0|0|817.0|0|0.0|0|0.0|100
0|2020-11-29|540.0|0|819.0|0|0.0|0|0.0|100
0|2020-11-30|548.0|0|827.0|0|0.0|0|0.0|100
0|2020-12-01|552.0|0|831.0|0|0.0|0|0.0|100
0|2020-12-02|568.0|0|847.0|0|0.0|0|0.0|100
0|2020-12-03|580.0|0|859.0|0|0.0|0|0.0|100
0|2020-12-04|597.0|0|876.0|0|0.0|0|0.0|100
0|2020-12-05|610.0|0|889.0|0|0.0|0|0.0|100
0|2020-12-06|620.0|0|899.0|0|0.0|0|0.0|100
0|2020-12-07|632.0|0|911.0|0|0.0|0|0.0|100
0|2020-12-08|646.0|0|925.0|0|0.0|0|0.0|100
0|2020-12-09|653.0|0|932.0|0|0.0|0|0.0|100
0|2020-12-10|657.0|0|936.0|0|0.0|0|0.0|100
0|2020-12-11|667.0|0|946.0|0|0.0|0|0.0|100
0|2020-12-12|678.0|0|957.0|0|0.0|0|0.0|100
0|2020-12-13|679.0|0|958.0|0|0.0|0|0.0|100
0|2020-12-14|680.0|0|959.0|0|0.0|0|0.0|100
0|2020-12-15|682.0|0|961.0|0|0.0|0|0.0|100
0|2020-12-16|688.0|0|967.0|0|0.0|0|0.0|100
0|2020-12-17|692.0|0|971.0|0|0.0|0|0.0|100
0|2020-12-18|701.0|0|980.0|0|0.0|0|0.0|100
0|2020-12-19|707.0|0|986.0|0|0.0|0|0.0|100
0|2020-12-20|712.0|0|991.0|0|0.0|0|0.0|100
0|2020-12-21|723.0|0|1002.0|0|0.0|0|0.0|100
0|2020-12-22|778.0|0|1057.0|0|0.0|0|0.0|100
0|2020-12-23|796.0|0|1075.0|0|0.0|0|0.0|100
0|2020-12-24|798.0|0|1077.0|0|0.0|0|0.0|100
0|2020-12-25|801.0|0|1080.0|0|0.0|0|0.0|100
0|2020-12-26|809.0|0|1088.0|0|0.0|0|0.0|100
0|2020-12-27|831.0|0|1110.0|0|0.0|0|0.0|100
0|2020-12-28|932.0|0|1211.0|0|0.0|0|0.0|100
0|2020-12-29|1097.0|0|1376.0|0|0.0|0|0.0|100
0|2020-12-30|1098.0|0|1377.0|0|0.0|0|0.0|100
0|2020-12-31|1101.0|0|1380.0|0|0.0|0|0.0|100
0|2021-01-01|1115.0|0|1394.0|0|0.0|0|0.0|100
0|2021-01-02|1125.0|0|1404.0|0|0.0|0|0.0|100
0|2021-01-03|1129.0|0|1408.0|0|0.0|0|0.0|100
0|2021-01-04|1133.0|0|1412.0|0|0.0|0|0.0|100
0|2021-01-05|1135.0|0|1414.0|0|0.0|0|0.0|100
0|2021-01-06|1137.0|0|1416.0|0|0.0|0|0.0|100
0|2021-01-07|1141.0|0|1420.0|0|0.0|0|0.0|100
0|2021-01-08|1162.0|0|1441.0|0|0.0|0|0.0|100
0|2021-01-09|1185.0|0|1464.0|0|0.0|0|0.0|100
0|2021-01-10|1187.0|0|1466.0|0|0.0|0|0.0|100
0|2021-01-11|1186.0|0|1465.0|0|0.0|0|0.0|100
0|2021-01-12|1192.0|0|1471.0|0|0.0|0|0.0|100
0|2021-01-13|1194.0|0|1473.0|0|0.0|0|0.0|100
0|2021-01-14|1194.0|0|1473.0|0|0.0|0|0.0|100
0|2021-01-15|1212.0|0|1491.0|0|0.0|0|0.0|100
0|2021-01-16|1213.0|0|1492.0|0|0.0|0|0.0|100
0|2021-01-17|1225.0|0|1504.0|0|0.0|0|0.0|100
0|2021-01-18|1230.0|0|1509.0|0|0.0|0|0.0|100
0|2021-01-19|1233.0|0|1512.0|0|0.0|0|0.0|100
0|2021-01-20|1234.0|0|1513.0|0|0.0|0|0.0|100
0|2021-01-21|1235.0|0|1514.0|0|0.0|0|0.0|100
0|2021-01-22|1239.0|0|1518.0|0|0.0|0|0.0|100
0|2021-01-23|1247.0|0|1526.0|0|0.0|0|0.0|100
0|2021-01-24|1260.0|0|1539.0|0|0.0|0|0.0|100
0|2021-01-25|1276.0|0|1555.0|0|0.0|0|0.0|100
0|2021-01-26|1279.0|0|1558.0|0|0.0|0|0.0|100
0|2021-01-27|1280.0|0|1559.0|0|0.0|0|0.0|100
0|2021-01-28|1281.0|0|1560.0|0|0.0|0|0.0|100
0|2021-01-29|1287.0|0|1566.0|0|0.0|0|0.0|100
0|2021-01-30|1294.0|0|1573.0|0|0.0|0|0.0|100
0|2021-01-31|1300.0|0|1579.0|0|0.0|0|0.0|100
0|2021-02-01|1318.0|0|1597.0|0|0.0|0|0.0|100
0|2021-02-02|1334.0|0|1613.0|0|0.0|0|0.0|100
0|2021-02-03|1337.0|0|1616.0|0|0.0|0|0.0|100
0|2021-02-04|1341.0|0|1620.0|0|0.0|0|0.0|100
