|dates|Blair_Pennsylvania_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Blair_Pennsylvania_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Blair_Pennsylvania_UnitedStates.NYT_ConfirmedDeaths.data|Blair_Pennsylvania_UnitedStates.NYT_ConfirmedDeaths.missing|Blair_Pennsylvania_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Blair_Pennsylvania_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Blair_Pennsylvania_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Blair_Pennsylvania_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-12-05|0.0|100|443.0|0|0.0|100|0.0|100
0|2021-12-06|0.0|100|444.0|0|0.0|100|0.0|100
0|2021-12-07|0.0|100|449.0|0|0.0|100|0.0|100
0|2021-12-08|0.0|100|450.0|0|0.0|100|0.0|100
0|2021-12-09|0.0|100|452.0|0|0.0|100|0.0|100
0|2021-12-10|0.0|100|455.0|0|0.0|100|0.0|100
0|2021-12-11|0.0|100|457.0|0|0.0|100|0.0|100
0|2021-12-12|0.0|100|457.0|0|0.0|100|0.0|100
0|2021-12-13|0.0|100|457.0|0|0.0|100|0.0|100
0|2021-12-14|0.0|100|459.0|0|0.0|100|0.0|100
0|2021-12-15|0.0|100|469.0|0|0.0|100|0.0|100
0|2021-12-16|0.0|100|471.0|0|0.0|100|0.0|100
0|2021-12-17|0.0|100|474.0|0|0.0|100|0.0|100
0|2021-12-18|0.0|100|474.0|0|0.0|100|0.0|100
0|2021-12-19|0.0|100|474.0|0|0.0|100|0.0|100
0|2021-12-20|0.0|100|475.0|0|0.0|100|0.0|100
0|2021-12-21|0.0|100|480.0|0|0.0|100|0.0|100
0|2021-12-22|0.0|100|487.0|0|0.0|100|0.0|100
0|2021-12-23|0.0|100|490.0|0|0.0|100|0.0|100
0|2021-12-24|0.0|100|493.0|0|0.0|100|0.0|100
0|2021-12-25|0.0|100|493.0|0|0.0|100|0.0|100
0|2021-12-26|0.0|100|493.0|0|0.0|100|0.0|100
0|2021-12-27|0.0|100|493.0|0|0.0|100|0.0|100
0|2021-12-28|0.0|100|495.0|0|0.0|100|0.0|100
0|2021-12-29|0.0|100|496.0|0|0.0|100|0.0|100
0|2021-12-30|0.0|100|496.0|0|0.0|100|0.0|100
0|2021-12-31|0.0|100|499.0|0|0.0|100|0.0|100
0|2022-01-01|0.0|100|499.0|0|0.0|100|0.0|100
0|2022-01-02|0.0|100|499.0|0|0.0|100|0.0|100
0|2022-01-03|0.0|100|499.0|0|0.0|100|0.0|100
0|2022-01-04|0.0|100|502.0|0|0.0|100|0.0|100
0|2022-01-05|0.0|100|504.0|0|0.0|100|0.0|100
0|2022-01-06|0.0|100|508.0|0|0.0|100|0.0|100
0|2022-01-07|0.0|100|509.0|0|0.0|100|0.0|100
0|2022-01-08|0.0|100|514.0|0|0.0|100|0.0|100
0|2022-01-09|0.0|100|514.0|0|0.0|100|0.0|100
0|2022-01-10|0.0|100|514.0|0|0.0|100|0.0|100
0|2022-01-11|0.0|100|520.0|0|0.0|100|0.0|100
0|2022-01-12|0.0|100|527.0|0|0.0|100|0.0|100
0|2022-01-13|0.0|100|530.0|0|0.0|100|0.0|100
0|2022-01-14|0.0|100|532.0|0|0.0|100|0.0|100
0|2022-01-15|0.0|100|535.0|0|0.0|100|0.0|100
0|2022-01-16|0.0|100|535.0|0|0.0|100|0.0|100
0|2022-01-17|0.0|100|0.0|100|0.0|100|0.0|100
