|dates|Naranjito_PuertoRico_UnitedStates.JHU_ConfirmedCases.data|Naranjito_PuertoRico_UnitedStates.JHU_ConfirmedCases.missing|Naranjito_PuertoRico_UnitedStates.NYT_ConfirmedCases.data|Naranjito_PuertoRico_UnitedStates.NYT_ConfirmedCases.missing|Naranjito_PuertoRico_UnitedStates.JHU_ConfirmedDeaths.data|Naranjito_PuertoRico_UnitedStates.JHU_ConfirmedDeaths.missing|Naranjito_PuertoRico_UnitedStates.JHU_ConfirmedRecoveries.data|Naranjito_PuertoRico_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-16|5.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-17|5.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-18|5.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-19|5.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-20|14.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-21|21.0|0|0.0|100|1.0|0|0.0|100
0|2020-03-22|23.0|0|0.0|100|1.0|0|0.0|100
0|2020-03-23|31.0|0|0.0|100|2.0|0|0.0|100
0|2020-03-24|39.0|0|0.0|100|2.0|0|0.0|100
0|2020-03-25|51.0|0|0.0|100|2.0|0|0.0|100
0|2020-03-26|64.0|0|0.0|100|2.0|0|0.0|100
0|2020-03-27|79.0|0|0.0|100|3.0|0|0.0|100
0|2020-03-28|100.0|0|0.0|100|3.0|0|0.0|100
0|2020-03-29|127.0|0|0.0|100|3.0|0|0.0|100
0|2020-03-30|174.0|0|0.0|100|6.0|0|0.0|100
0|2020-03-31|239.0|0|0.0|100|8.0|0|0.0|100
0|2020-04-01|286.0|0|0.0|100|11.0|0|0.0|100
0|2020-04-02|316.0|0|0.0|100|12.0|0|0.0|100
0|2020-04-03|316.0|0|0.0|100|15.0|0|0.0|100
0|2020-04-04|452.0|0|0.0|100|18.0|0|0.0|100
0|2020-04-05|475.0|0|0.0|100|20.0|0|0.0|100
0|2020-04-06|513.0|0|0.0|100|21.0|0|0.0|100
0|2020-04-07|573.0|0|0.0|100|23.0|0|0.0|100
0|2020-04-08|620.0|0|0.0|100|24.0|0|0.0|100
0|2020-04-09|683.0|0|0.0|100|33.0|0|0.0|100
0|2020-04-10|725.0|0|0.0|100|39.0|0|0.0|100
0|2020-04-11|788.0|0|0.0|100|42.0|0|0.0|100
0|2020-04-12|897.0|0|0.0|100|44.0|0|0.0|100
0|2020-04-13|903.0|0|0.0|100|45.0|0|0.0|100
0|2020-04-14|923.0|0|0.0|100|45.0|0|0.0|100
0|2020-04-15|974.0|0|0.0|100|51.0|0|0.0|100
0|2020-04-16|1043.0|0|0.0|100|56.0|0|0.0|100
0|2020-04-17|1068.0|0|0.0|100|58.0|0|0.0|100
0|2020-04-18|1118.0|0|0.0|100|60.0|0|0.0|100
0|2020-04-19|1213.0|0|0.0|100|62.0|0|0.0|100
0|2020-04-20|1252.0|0|0.0|100|63.0|0|0.0|100
0|2020-04-21|1298.0|0|0.0|100|64.0|0|0.0|100
0|2020-04-22|1252.0|0|0.0|100|63.0|0|0.0|100
0|2020-04-23|1416.0|0|0.0|100|69.0|0|0.0|100
0|2020-04-24|1276.0|0|0.0|100|77.0|0|0.0|100
0|2020-04-25|1307.0|0|0.0|100|83.0|0|0.0|100
0|2020-04-26|1371.0|0|0.0|100|84.0|0|0.0|100
0|2020-04-27|1389.0|0|0.0|100|84.0|0|0.0|100
0|2020-04-28|1400.0|0|0.0|100|86.0|0|0.0|100
0|2020-04-29|1433.0|0|0.0|100|86.0|0|0.0|100
0|2020-04-30|1539.0|0|0.0|100|92.0|0|0.0|100
0|2020-05-01|1575.0|0|0.0|100|94.0|0|0.0|100
0|2020-05-02|1757.0|0|0.0|100|95.0|0|0.0|100
0|2020-05-03|1808.0|0|0.0|100|97.0|0|0.0|100
0|2020-05-04|1843.0|0|0.0|100|97.0|0|0.0|100
0|2020-05-05|1924.0|0|12.0|0|99.0|0|0.0|100
0|2020-05-06|1924.0|0|12.0|0|99.0|0|0.0|100
0|2020-05-07|1924.0|0|12.0|0|99.0|0|0.0|100
0|2020-05-08|1924.0|0|14.0|0|99.0|0|0.0|100
0|2020-05-09|1924.0|0|14.0|0|99.0|0|0.0|100
0|2020-05-10|1924.0|0|14.0|0|99.0|0|0.0|100
0|2020-05-11|1924.0|0|14.0|0|99.0|0|0.0|100
0|2020-05-12|1924.0|0|17.0|0|99.0|0|0.0|100
0|2020-05-13|1924.0|0|18.0|0|99.0|0|0.0|100
0|2020-05-14|1924.0|0|19.0|0|99.0|0|0.0|100
0|2020-05-15|1924.0|0|19.0|0|99.0|0|0.0|100
0|2020-05-16|1924.0|0|19.0|0|99.0|0|0.0|100
0|2020-05-17|1924.0|0|19.0|0|99.0|0|0.0|100
0|2020-05-18|1924.0|0|19.0|0|99.0|0|0.0|100
0|2020-05-19|1924.0|0|21.0|0|99.0|0|0.0|100
0|2020-05-20|1924.0|0|21.0|0|99.0|0|0.0|100
0|2020-05-21|1924.0|0|23.0|0|99.0|0|0.0|100
0|2020-05-22|1924.0|0|31.0|0|99.0|0|0.0|100
0|2020-05-23|1924.0|0|31.0|0|99.0|0|0.0|100
0|2020-05-24|1924.0|0|32.0|0|99.0|0|0.0|100
0|2020-05-25|1924.0|0|43.0|0|99.0|0|0.0|100
0|2020-05-26|1924.0|0|44.0|0|99.0|0|0.0|100
0|2020-05-27|1924.0|0|48.0|0|99.0|0|0.0|100
0|2020-05-28|1924.0|0|50.0|0|99.0|0|0.0|100
0|2020-05-29|1924.0|0|50.0|0|99.0|0|0.0|100
0|2020-05-30|1924.0|0|51.0|0|99.0|0|0.0|100
0|2020-05-31|1924.0|0|51.0|0|99.0|0|0.0|100
0|2020-06-01|1924.0|0|53.0|0|99.0|0|0.0|100
0|2020-06-02|1924.0|0|53.0|0|99.0|0|0.0|100
0|2020-06-03|1924.0|0|54.0|0|99.0|0|0.0|100
0|2020-06-04|1924.0|0|55.0|0|99.0|0|0.0|100
0|2020-06-05|1924.0|0|57.0|0|99.0|0|0.0|100
0|2020-06-06|1924.0|0|58.0|0|99.0|0|0.0|100
0|2020-06-07|1924.0|0|61.0|0|99.0|0|0.0|100
0|2020-06-08|1924.0|0|61.0|0|99.0|0|0.0|100
0|2020-06-09|1924.0|0|61.0|0|99.0|0|0.0|100
0|2020-06-10|1924.0|0|61.0|0|99.0|0|0.0|100
0|2020-06-11|1924.0|0|61.0|0|99.0|0|0.0|100
0|2020-06-12|1924.0|0|62.0|0|99.0|0|0.0|100
0|2020-06-13|1924.0|0|63.0|0|99.0|0|0.0|100
0|2020-06-14|1924.0|0|64.0|0|99.0|0|0.0|100
0|2020-06-15|1924.0|0|64.0|0|99.0|0|0.0|100
0|2020-06-16|1924.0|0|65.0|0|99.0|0|0.0|100
0|2020-06-17|1924.0|0|66.0|0|99.0|0|0.0|100
0|2020-06-18|1924.0|0|66.0|0|99.0|0|0.0|100
0|2020-06-19|1924.0|0|67.0|0|99.0|0|0.0|100
0|2020-06-20|1924.0|0|69.0|0|99.0|0|0.0|100
0|2020-06-21|1924.0|0|69.0|0|99.0|0|0.0|100
0|2020-06-22|1924.0|0|69.0|0|99.0|0|0.0|100
0|2020-06-23|1924.0|0|69.0|0|99.0|0|0.0|100
0|2020-06-24|1924.0|0|69.0|0|99.0|0|0.0|100
0|2020-06-25|1924.0|0|70.0|0|99.0|0|0.0|100
0|2020-06-26|1924.0|0|71.0|0|99.0|0|0.0|100
0|2020-06-27|1924.0|0|73.0|0|99.0|0|0.0|100
0|2020-06-28|1924.0|0|75.0|0|99.0|0|0.0|100
0|2020-06-29|1924.0|0|75.0|0|99.0|0|0.0|100
0|2020-06-30|1924.0|0|75.0|0|99.0|0|0.0|100
0|2020-07-01|1924.0|0|76.0|0|99.0|0|0.0|100
0|2020-07-02|1924.0|0|77.0|0|99.0|0|0.0|100
0|2020-07-03|1924.0|0|77.0|0|99.0|0|0.0|100
0|2020-07-04|1924.0|0|77.0|0|99.0|0|0.0|100
0|2020-07-05|1924.0|0|77.0|0|99.0|0|0.0|100
0|2020-07-06|1924.0|0|79.0|0|99.0|0|0.0|100
0|2020-07-07|1924.0|0|80.0|0|99.0|0|0.0|100
0|2020-07-08|1924.0|0|81.0|0|99.0|0|0.0|100
0|2020-07-09|1924.0|0|82.0|0|99.0|0|0.0|100
0|2020-07-10|1924.0|0|84.0|0|99.0|0|0.0|100
0|2020-07-11|1924.0|0|87.0|0|99.0|0|0.0|100
0|2020-07-12|1924.0|0|89.0|0|99.0|0|0.0|100
0|2020-07-13|1924.0|0|93.0|0|99.0|0|0.0|100
0|2020-07-14|1924.0|0|94.0|0|99.0|0|0.0|100
0|2020-07-15|1924.0|0|98.0|0|99.0|0|0.0|100
0|2020-07-16|1924.0|0|99.0|0|99.0|0|0.0|100
0|2020-07-17|1924.0|0|102.0|0|99.0|0|0.0|100
0|2020-07-18|103.0|0|103.0|0|0.0|0|0.0|100
0|2020-07-19|113.0|0|113.0|0|0.0|0|0.0|100
0|2020-07-20|116.0|0|116.0|0|0.0|0|0.0|100
0|2020-07-21|124.0|0|124.0|0|0.0|0|0.0|100
0|2020-07-22|125.0|0|125.0|0|0.0|0|0.0|100
0|2020-07-23|127.0|0|127.0|0|0.0|0|0.0|100
0|2020-07-24|145.0|0|145.0|0|0.0|0|0.0|100
0|2020-07-25|151.0|0|151.0|0|0.0|0|0.0|100
0|2020-07-26|176.0|0|176.0|0|0.0|0|0.0|100
0|2020-07-27|179.0|0|179.0|0|0.0|0|0.0|100
0|2020-07-28|192.0|0|192.0|0|0.0|0|0.0|100
0|2020-07-29|194.0|0|194.0|0|0.0|0|0.0|100
0|2020-07-30|199.0|0|199.0|0|0.0|0|0.0|100
0|2020-07-31|207.0|0|207.0|0|0.0|0|0.0|100
0|2020-08-01|226.0|0|226.0|0|0.0|0|0.0|100
0|2020-08-02|231.0|0|231.0|0|0.0|0|0.0|100
0|2020-08-03|233.0|0|233.0|0|0.0|0|0.0|100
0|2020-08-04|240.0|0|240.0|0|0.0|0|0.0|100
0|2020-08-05|251.0|0|251.0|0|0.0|0|0.0|100
0|2020-08-06|254.0|0|254.0|0|0.0|0|0.0|100
0|2020-08-07|260.0|0|260.0|0|0.0|0|0.0|100
0|2020-08-08|275.0|0|275.0|0|0.0|0|0.0|100
0|2020-08-09|279.0|0|279.0|0|0.0|0|0.0|100
0|2020-08-10|294.0|0|294.0|0|0.0|0|0.0|100
0|2020-08-11|300.0|0|300.0|0|0.0|0|0.0|100
0|2020-08-12|317.0|0|317.0|0|0.0|0|0.0|100
0|2020-08-13|321.0|0|321.0|0|0.0|0|0.0|100
0|2020-08-14|329.0|0|329.0|0|0.0|0|0.0|100
0|2020-08-15|342.0|0|342.0|0|0.0|0|0.0|100
0|2020-08-16|343.0|0|343.0|0|0.0|0|0.0|100
0|2020-08-17|356.0|0|356.0|0|0.0|0|0.0|100
0|2020-08-18|383.0|0|383.0|0|0.0|0|0.0|100
0|2020-08-19|384.0|0|384.0|0|0.0|0|0.0|100
0|2020-08-20|386.0|0|391.0|0|0.0|0|0.0|100
0|2020-08-21|395.0|0|395.0|0|0.0|0|0.0|100
0|2020-08-22|406.0|0|406.0|0|0.0|0|0.0|100
0|2020-08-23|411.0|0|411.0|0|0.0|0|0.0|100
0|2020-08-24|421.0|0|421.0|0|0.0|0|0.0|100
0|2020-08-25|421.0|0|421.0|0|0.0|0|0.0|100
0|2020-08-26|422.0|0|422.0|0|0.0|0|0.0|100
0|2020-08-27|437.0|0|437.0|0|0.0|0|0.0|100
0|2020-08-28|453.0|0|453.0|0|0.0|0|0.0|100
0|2020-08-29|457.0|0|457.0|0|0.0|0|0.0|100
0|2020-08-30|463.0|0|463.0|0|0.0|0|0.0|100
0|2020-08-31|466.0|0|466.0|0|0.0|0|0.0|100
0|2020-09-01|468.0|0|468.0|0|0.0|0|0.0|100
0|2020-09-02|480.0|0|480.0|0|0.0|0|0.0|100
0|2020-09-03|486.0|0|486.0|0|0.0|0|0.0|100
0|2020-09-04|487.0|0|487.0|0|0.0|0|0.0|100
0|2020-09-05|489.0|0|489.0|0|0.0|0|0.0|100
0|2020-09-06|489.0|0|489.0|0|0.0|0|0.0|100
0|2020-09-07|498.0|0|498.0|0|0.0|0|0.0|100
0|2020-09-08|499.0|0|499.0|0|0.0|0|0.0|100
0|2020-09-09|499.0|0|499.0|0|0.0|0|0.0|100
0|2020-09-10|514.0|0|514.0|0|0.0|0|0.0|100
0|2020-09-11|515.0|0|515.0|0|0.0|0|0.0|100
0|2020-09-12|516.0|0|516.0|0|0.0|0|0.0|100
0|2020-09-13|518.0|0|518.0|0|0.0|0|0.0|100
0|2020-09-14|522.0|0|522.0|0|0.0|0|0.0|100
0|2020-09-15|525.0|0|525.0|0|0.0|0|0.0|100
0|2020-09-16|527.0|0|527.0|0|0.0|0|0.0|100
0|2020-09-17|532.0|0|532.0|0|0.0|0|0.0|100
0|2020-09-18|535.0|0|535.0|0|0.0|0|0.0|100
0|2020-09-19|551.0|0|551.0|0|0.0|0|0.0|100
0|2020-09-20|568.0|0|568.0|0|0.0|0|0.0|100
0|2020-09-21|572.0|0|572.0|0|0.0|0|0.0|100
0|2020-09-22|572.0|0|572.0|0|0.0|0|0.0|100
0|2020-09-23|572.0|0|572.0|0|0.0|0|0.0|100
0|2020-09-24|585.0|0|585.0|0|0.0|0|0.0|100
0|2020-09-25|614.0|0|614.0|0|0.0|0|0.0|100
0|2020-09-26|616.0|0|616.0|0|0.0|0|0.0|100
0|2020-09-27|622.0|0|622.0|0|0.0|0|0.0|100
0|2020-09-28|628.0|0|628.0|0|0.0|0|0.0|100
0|2020-09-29|634.0|0|634.0|0|0.0|0|0.0|100
0|2020-09-30|637.0|0|637.0|0|0.0|0|0.0|100
0|2020-10-01|643.0|0|643.0|0|0.0|0|0.0|100
0|2020-10-02|660.0|0|660.0|0|0.0|0|0.0|100
0|2020-10-03|669.0|0|669.0|0|0.0|0|0.0|100
0|2020-10-04|670.0|0|670.0|0|0.0|0|0.0|100
0|2020-10-05|692.0|0|692.0|0|0.0|0|0.0|100
0|2020-10-06|708.0|0|708.0|0|0.0|0|0.0|100
0|2020-10-07|709.0|0|709.0|0|0.0|0|0.0|100
0|2020-10-08|713.0|0|713.0|0|0.0|0|0.0|100
0|2020-10-09|722.0|0|722.0|0|0.0|0|0.0|100
0|2020-10-10|725.0|0|725.0|0|0.0|0|0.0|100
0|2020-10-11|726.0|0|726.0|0|0.0|0|0.0|100
0|2020-10-12|732.0|0|732.0|0|0.0|0|0.0|100
0|2020-10-13|733.0|0|733.0|0|0.0|0|0.0|100
0|2020-10-14|749.0|0|749.0|0|0.0|0|0.0|100
0|2020-10-15|759.0|0|759.0|0|0.0|0|0.0|100
0|2020-10-16|759.0|0|759.0|0|0.0|0|0.0|100
0|2020-10-17|761.0|0|761.0|0|0.0|0|0.0|100
0|2020-10-18|768.0|0|768.0|0|0.0|0|0.0|100
0|2020-10-19|773.0|0|773.0|0|0.0|0|0.0|100
0|2020-10-20|776.0|0|776.0|0|0.0|0|0.0|100
0|2020-10-21|776.0|0|776.0|0|0.0|0|0.0|100
0|2020-10-22|777.0|0|777.0|0|0.0|0|0.0|100
0|2020-10-23|800.0|0|800.0|0|0.0|0|0.0|100
0|2020-10-24|797.0|0|797.0|0|0.0|0|0.0|100
0|2020-10-25|802.0|0|802.0|0|0.0|0|0.0|100
0|2020-10-26|805.0|0|805.0|0|0.0|0|0.0|100
0|2020-10-27|808.0|0|808.0|0|0.0|0|0.0|100
0|2020-10-28|813.0|0|813.0|0|0.0|0|0.0|100
0|2020-10-29|829.0|0|829.0|0|0.0|0|0.0|100
0|2020-10-30|846.0|0|846.0|0|0.0|0|0.0|100
0|2020-10-31|851.0|0|851.0|0|0.0|0|0.0|100
0|2020-11-01|862.0|0|862.0|0|0.0|0|0.0|100
0|2020-11-02|877.0|0|877.0|0|0.0|0|0.0|100
0|2020-11-03|881.0|0|881.0|0|0.0|0|0.0|100
0|2020-11-04|882.0|0|882.0|0|0.0|0|0.0|100
0|2020-11-05|891.0|0|891.0|0|0.0|0|0.0|100
0|2020-11-06|898.0|0|898.0|0|0.0|0|0.0|100
0|2020-11-07|898.0|0|898.0|0|0.0|0|0.0|100
0|2020-11-08|898.0|0|901.0|0|0.0|0|0.0|100
0|2020-11-09|420.0|0|903.0|0|0.0|0|0.0|100
0|2020-11-10|421.0|0|904.0|0|0.0|0|0.0|100
0|2020-11-11|422.0|0|905.0|0|0.0|0|0.0|100
0|2020-11-12|431.0|0|914.0|0|0.0|0|0.0|100
0|2020-11-13|439.0|0|922.0|0|0.0|0|0.0|100
0|2020-11-14|446.0|0|929.0|0|0.0|0|0.0|100
0|2020-11-15|449.0|0|932.0|0|0.0|0|0.0|100
0|2020-11-16|451.0|0|934.0|0|0.0|0|0.0|100
0|2020-11-17|460.0|0|943.0|0|0.0|0|0.0|100
0|2020-11-18|461.0|0|944.0|0|0.0|0|0.0|100
0|2020-11-19|463.0|0|946.0|0|0.0|0|0.0|100
0|2020-11-20|470.0|0|953.0|0|0.0|0|0.0|100
0|2020-11-21|486.0|0|969.0|0|0.0|0|0.0|100
0|2020-11-22|500.0|0|983.0|0|0.0|0|0.0|100
0|2020-11-23|510.0|0|993.0|0|0.0|0|0.0|100
0|2020-11-24|515.0|0|998.0|0|0.0|0|0.0|100
0|2020-11-25|517.0|0|1000.0|0|0.0|0|0.0|100
0|2020-11-26|523.0|0|1006.0|0|0.0|0|0.0|100
0|2020-11-27|535.0|0|1018.0|0|0.0|0|0.0|100
0|2020-11-28|561.0|0|1044.0|0|0.0|0|0.0|100
0|2020-11-29|562.0|0|1045.0|0|0.0|0|0.0|100
0|2020-11-30|580.0|0|1063.0|0|0.0|0|0.0|100
0|2020-12-01|585.0|0|1068.0|0|0.0|0|0.0|100
0|2020-12-02|585.0|0|1068.0|0|0.0|0|0.0|100
0|2020-12-03|598.0|0|1081.0|0|0.0|0|0.0|100
0|2020-12-04|603.0|0|1086.0|0|0.0|0|0.0|100
0|2020-12-05|612.0|0|1095.0|0|0.0|0|0.0|100
0|2020-12-06|638.0|0|1121.0|0|0.0|0|0.0|100
0|2020-12-07|647.0|0|1130.0|0|0.0|0|0.0|100
0|2020-12-08|656.0|0|1139.0|0|0.0|0|0.0|100
0|2020-12-09|663.0|0|1146.0|0|0.0|0|0.0|100
0|2020-12-10|667.0|0|1150.0|0|0.0|0|0.0|100
0|2020-12-11|684.0|0|1167.0|0|0.0|0|0.0|100
0|2020-12-12|707.0|0|1190.0|0|0.0|0|0.0|100
0|2020-12-13|715.0|0|1198.0|0|0.0|0|0.0|100
0|2020-12-14|720.0|0|1203.0|0|0.0|0|0.0|100
0|2020-12-15|741.0|0|1224.0|0|0.0|0|0.0|100
0|2020-12-16|741.0|0|1224.0|0|0.0|0|0.0|100
0|2020-12-17|748.0|0|1231.0|0|0.0|0|0.0|100
0|2020-12-18|760.0|0|1243.0|0|0.0|0|0.0|100
0|2020-12-19|767.0|0|1250.0|0|0.0|0|0.0|100
0|2020-12-20|779.0|0|1262.0|0|0.0|0|0.0|100
0|2020-12-21|780.0|0|1263.0|0|0.0|0|0.0|100
0|2020-12-22|794.0|0|1277.0|0|0.0|0|0.0|100
0|2020-12-23|800.0|0|1283.0|0|0.0|0|0.0|100
0|2020-12-24|803.0|0|1286.0|0|0.0|0|0.0|100
0|2020-12-25|811.0|0|1294.0|0|0.0|0|0.0|100
0|2020-12-26|820.0|0|1303.0|0|0.0|0|0.0|100
0|2020-12-27|822.0|0|1305.0|0|0.0|0|0.0|100
0|2020-12-28|824.0|0|1307.0|0|0.0|0|0.0|100
0|2020-12-29|833.0|0|1316.0|0|0.0|0|0.0|100
0|2020-12-30|833.0|0|1316.0|0|0.0|0|0.0|100
0|2020-12-31|837.0|0|1320.0|0|0.0|0|0.0|100
0|2021-01-01|842.0|0|1325.0|0|0.0|0|0.0|100
0|2021-01-02|847.0|0|1330.0|0|0.0|0|0.0|100
0|2021-01-03|850.0|0|1333.0|0|0.0|0|0.0|100
0|2021-01-04|854.0|0|1337.0|0|0.0|0|0.0|100
0|2021-01-05|857.0|0|1340.0|0|0.0|0|0.0|100
0|2021-01-06|858.0|0|1341.0|0|0.0|0|0.0|100
0|2021-01-07|860.0|0|1343.0|0|0.0|0|0.0|100
0|2021-01-08|913.0|0|1396.0|0|0.0|0|0.0|100
0|2021-01-09|932.0|0|1415.0|0|0.0|0|0.0|100
0|2021-01-10|945.0|0|1428.0|0|0.0|0|0.0|100
0|2021-01-11|948.0|0|1431.0|0|0.0|0|0.0|100
0|2021-01-12|954.0|0|1437.0|0|0.0|0|0.0|100
0|2021-01-13|957.0|0|1440.0|0|0.0|0|0.0|100
0|2021-01-14|957.0|0|1440.0|0|0.0|0|0.0|100
0|2021-01-15|975.0|0|1458.0|0|0.0|0|0.0|100
0|2021-01-16|977.0|0|1460.0|0|0.0|0|0.0|100
0|2021-01-17|984.0|0|1467.0|0|0.0|0|0.0|100
0|2021-01-18|987.0|0|1470.0|0|0.0|0|0.0|100
0|2021-01-19|990.0|0|1473.0|0|0.0|0|0.0|100
0|2021-01-20|991.0|0|1474.0|0|0.0|0|0.0|100
0|2021-01-21|993.0|0|1476.0|0|0.0|0|0.0|100
0|2021-01-22|997.0|0|1480.0|0|0.0|0|0.0|100
0|2021-01-23|1001.0|0|1484.0|0|0.0|0|0.0|100
0|2021-01-24|1016.0|0|1499.0|0|0.0|0|0.0|100
0|2021-01-25|1019.0|0|1502.0|0|0.0|0|0.0|100
0|2021-01-26|1024.0|0|1507.0|0|0.0|0|0.0|100
0|2021-01-27|1024.0|0|1507.0|0|0.0|0|0.0|100
0|2021-01-28|1027.0|0|1510.0|0|0.0|0|0.0|100
0|2021-01-29|1032.0|0|1515.0|0|0.0|0|0.0|100
0|2021-01-30|1033.0|0|1516.0|0|0.0|0|0.0|100
0|2021-01-31|1033.0|0|1516.0|0|0.0|0|0.0|100
0|2021-02-01|1041.0|0|1524.0|0|0.0|0|0.0|100
0|2021-02-02|1044.0|0|1527.0|0|0.0|0|0.0|100
0|2021-02-03|1046.0|0|1529.0|0|0.0|0|0.0|100
