|dates|Guayanilla_PuertoRico_UnitedStates.JHU_ConfirmedCases.data|Guayanilla_PuertoRico_UnitedStates.JHU_ConfirmedCases.missing|Guayanilla_PuertoRico_UnitedStates.NYT_ConfirmedCases.data|Guayanilla_PuertoRico_UnitedStates.NYT_ConfirmedCases.missing|Guayanilla_PuertoRico_UnitedStates.JHU_ConfirmedDeaths.data|Guayanilla_PuertoRico_UnitedStates.JHU_ConfirmedDeaths.missing|Guayanilla_PuertoRico_UnitedStates.JHU_ConfirmedRecoveries.data|Guayanilla_PuertoRico_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-02-22|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-23|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-24|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-25|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-26|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-27|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-28|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-29|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-01|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-02|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-03|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-04|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-05|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-06|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-07|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-08|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-09|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-10|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-11|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-12|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-13|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-14|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-15|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-16|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-17|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-18|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-19|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-20|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-21|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-22|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-23|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-24|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-25|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-26|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-27|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-28|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-29|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-30|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-31|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-01|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-02|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-03|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-04|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-05|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-06|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-07|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-08|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-09|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-10|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-11|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-12|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-13|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-14|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-15|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-16|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-17|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-18|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-19|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-20|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-21|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-22|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-23|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-24|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-25|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-26|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-27|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-28|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-29|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-30|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-05-01|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-05-02|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-05-03|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-05-04|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-05-05|0.0|100|10.0|0|0.0|100|0.0|100
0|2020-05-06|0.0|100|10.0|0|0.0|100|0.0|100
0|2020-05-07|0.0|100|10.0|0|0.0|100|0.0|100
0|2020-05-08|0.0|100|12.0|0|0.0|100|0.0|100
0|2020-05-09|0.0|100|12.0|0|0.0|100|0.0|100
0|2020-05-10|0.0|100|13.0|0|0.0|100|0.0|100
0|2020-05-11|0.0|100|13.0|0|0.0|100|0.0|100
0|2020-05-12|0.0|100|13.0|0|0.0|100|0.0|100
0|2020-05-13|0.0|100|14.0|0|0.0|100|0.0|100
0|2020-05-14|0.0|100|14.0|0|0.0|100|0.0|100
0|2020-05-15|0.0|100|15.0|0|0.0|100|0.0|100
0|2020-05-16|0.0|100|15.0|0|0.0|100|0.0|100
0|2020-05-17|0.0|100|15.0|0|0.0|100|0.0|100
0|2020-05-18|0.0|100|15.0|0|0.0|100|0.0|100
0|2020-05-19|0.0|100|15.0|0|0.0|100|0.0|100
0|2020-05-20|0.0|100|15.0|0|0.0|100|0.0|100
0|2020-05-21|0.0|100|16.0|0|0.0|100|0.0|100
0|2020-05-22|0.0|100|16.0|0|0.0|100|0.0|100
0|2020-05-23|0.0|100|16.0|0|0.0|100|0.0|100
0|2020-05-24|0.0|100|16.0|0|0.0|100|0.0|100
0|2020-05-25|0.0|100|17.0|0|0.0|100|0.0|100
0|2020-05-26|0.0|100|17.0|0|0.0|100|0.0|100
0|2020-05-27|0.0|100|17.0|0|0.0|100|0.0|100
0|2020-05-28|0.0|100|18.0|0|0.0|100|0.0|100
0|2020-05-29|0.0|100|21.0|0|0.0|100|0.0|100
0|2020-05-30|0.0|100|21.0|0|0.0|100|0.0|100
0|2020-05-31|0.0|100|21.0|0|0.0|100|0.0|100
0|2020-06-01|0.0|100|21.0|0|0.0|100|0.0|100
0|2020-06-02|0.0|100|21.0|0|0.0|100|0.0|100
0|2020-06-03|0.0|100|21.0|0|0.0|100|0.0|100
0|2020-06-04|0.0|100|26.0|0|0.0|100|0.0|100
0|2020-06-05|0.0|100|26.0|0|0.0|100|0.0|100
0|2020-06-06|0.0|100|28.0|0|0.0|100|0.0|100
0|2020-06-07|0.0|100|28.0|0|0.0|100|0.0|100
0|2020-06-08|0.0|100|28.0|0|0.0|100|0.0|100
0|2020-06-09|0.0|100|28.0|0|0.0|100|0.0|100
0|2020-06-10|0.0|100|29.0|0|0.0|100|0.0|100
0|2020-06-11|0.0|100|30.0|0|0.0|100|0.0|100
0|2020-06-12|0.0|100|30.0|0|0.0|100|0.0|100
0|2020-06-13|0.0|100|30.0|0|0.0|100|0.0|100
0|2020-06-14|0.0|100|31.0|0|0.0|100|0.0|100
0|2020-06-15|0.0|100|32.0|0|0.0|100|0.0|100
0|2020-06-16|0.0|100|32.0|0|0.0|100|0.0|100
0|2020-06-17|0.0|100|32.0|0|0.0|100|0.0|100
0|2020-06-18|0.0|100|33.0|0|0.0|100|0.0|100
0|2020-06-19|0.0|100|36.0|0|0.0|100|0.0|100
0|2020-06-20|0.0|100|38.0|0|0.0|100|0.0|100
0|2020-06-21|0.0|100|38.0|0|0.0|100|0.0|100
0|2020-06-22|0.0|100|48.0|0|0.0|100|0.0|100
0|2020-06-23|0.0|100|49.0|0|0.0|100|0.0|100
0|2020-06-24|0.0|100|49.0|0|0.0|100|0.0|100
0|2020-06-25|0.0|100|50.0|0|0.0|100|0.0|100
0|2020-06-26|0.0|100|51.0|0|0.0|100|0.0|100
0|2020-06-27|0.0|100|55.0|0|0.0|100|0.0|100
0|2020-06-28|0.0|100|56.0|0|0.0|100|0.0|100
0|2020-06-29|0.0|100|58.0|0|0.0|100|0.0|100
0|2020-06-30|0.0|100|69.0|0|0.0|100|0.0|100
0|2020-07-01|0.0|100|68.0|0|0.0|100|0.0|100
0|2020-07-02|0.0|100|68.0|0|0.0|100|0.0|100
0|2020-07-03|0.0|100|67.0|0|0.0|100|0.0|100
0|2020-07-04|0.0|100|67.0|0|0.0|100|0.0|100
0|2020-07-05|0.0|100|67.0|0|0.0|100|0.0|100
0|2020-07-06|0.0|100|72.0|0|0.0|100|0.0|100
0|2020-07-07|0.0|100|72.0|0|0.0|100|0.0|100
0|2020-07-08|0.0|100|72.0|0|0.0|100|0.0|100
0|2020-07-09|0.0|100|72.0|0|0.0|100|0.0|100
0|2020-07-10|0.0|100|76.0|0|0.0|100|0.0|100
0|2020-07-11|0.0|100|76.0|0|0.0|100|0.0|100
0|2020-07-12|0.0|100|77.0|0|0.0|100|0.0|100
0|2020-07-13|0.0|100|78.0|0|0.0|100|0.0|100
0|2020-07-14|0.0|100|79.0|0|0.0|100|0.0|100
0|2020-07-15|0.0|100|82.0|0|0.0|100|0.0|100
0|2020-07-16|0.0|100|82.0|0|0.0|100|0.0|100
0|2020-07-17|0.0|100|89.0|0|0.0|100|0.0|100
0|2020-07-18|113.0|0|89.0|0|0.0|0|0.0|100
0|2020-07-19|113.0|0|89.0|0|0.0|0|0.0|100
0|2020-07-20|113.0|0|91.0|0|0.0|0|0.0|100
0|2020-07-21|113.0|0|93.0|0|0.0|0|0.0|100
0|2020-07-22|113.0|0|94.0|0|0.0|0|0.0|100
0|2020-07-23|113.0|0|94.0|0|0.0|0|0.0|100
0|2020-07-24|113.0|0|97.0|0|0.0|0|0.0|100
0|2020-07-25|113.0|0|97.0|0|0.0|0|0.0|100
0|2020-07-26|113.0|0|109.0|0|0.0|0|0.0|100
0|2020-07-27|113.0|0|111.0|0|0.0|0|0.0|100
0|2020-07-28|113.0|0|111.0|0|0.0|0|0.0|100
0|2020-07-29|113.0|0|111.0|0|0.0|0|0.0|100
0|2020-07-30|113.0|0|112.0|0|0.0|0|0.0|100
0|2020-07-31|113.0|0|113.0|0|0.0|0|0.0|100
0|2020-08-01|146.0|0|114.0|0|0.0|0|0.0|100
0|2020-08-02|146.0|0|115.0|0|0.0|0|0.0|100
0|2020-08-03|146.0|0|117.0|0|0.0|0|0.0|100
0|2020-08-04|146.0|0|117.0|0|0.0|0|0.0|100
0|2020-08-05|146.0|0|118.0|0|0.0|0|0.0|100
0|2020-08-06|146.0|0|118.0|0|0.0|0|0.0|100
0|2020-08-07|146.0|0|118.0|0|0.0|0|0.0|100
0|2020-08-08|146.0|0|123.0|0|0.0|0|0.0|100
0|2020-08-09|146.0|0|128.0|0|0.0|0|0.0|100
0|2020-08-10|146.0|0|129.0|0|0.0|0|0.0|100
0|2020-08-11|146.0|0|131.0|0|0.0|0|0.0|100
0|2020-08-12|146.0|0|132.0|0|0.0|0|0.0|100
0|2020-08-13|146.0|0|132.0|0|0.0|0|0.0|100
0|2020-08-14|146.0|0|134.0|0|0.0|0|0.0|100
0|2020-08-15|146.0|0|135.0|0|0.0|0|0.0|100
0|2020-08-16|146.0|0|135.0|0|0.0|0|0.0|100
0|2020-08-17|146.0|0|136.0|0|0.0|0|0.0|100
0|2020-08-18|146.0|0|137.0|0|0.0|0|0.0|100
0|2020-08-19|146.0|0|137.0|0|0.0|0|0.0|100
0|2020-08-20|146.0|0|139.0|0|0.0|0|0.0|100
0|2020-08-21|146.0|0|139.0|0|0.0|0|0.0|100
0|2020-08-22|146.0|0|139.0|0|0.0|0|0.0|100
0|2020-08-23|146.0|0|139.0|0|0.0|0|0.0|100
0|2020-08-24|146.0|0|139.0|0|0.0|0|0.0|100
0|2020-08-25|146.0|0|139.0|0|0.0|0|0.0|100
0|2020-08-26|146.0|0|139.0|0|0.0|0|0.0|100
0|2020-08-27|146.0|0|142.0|0|0.0|0|0.0|100
0|2020-08-28|146.0|0|143.0|0|0.0|0|0.0|100
0|2020-08-29|146.0|0|144.0|0|0.0|0|0.0|100
0|2020-08-30|146.0|0|146.0|0|0.0|0|0.0|100
0|2020-08-31|146.0|0|146.0|0|0.0|0|0.0|100
0|2020-09-01|147.0|0|146.0|0|0.0|0|0.0|100
0|2020-09-02|147.0|0|147.0|0|0.0|0|0.0|100
0|2020-09-03|147.0|0|147.0|0|0.0|0|0.0|100
0|2020-09-04|147.0|0|147.0|0|0.0|0|0.0|100
0|2020-09-05|148.0|0|147.0|0|0.0|0|0.0|100
0|2020-09-06|148.0|0|148.0|0|0.0|0|0.0|100
0|2020-09-07|148.0|0|148.0|0|0.0|0|0.0|100
0|2020-09-08|148.0|0|148.0|0|0.0|0|0.0|100
0|2020-09-09|148.0|0|148.0|0|0.0|0|0.0|100
0|2020-09-10|148.0|0|148.0|0|0.0|0|0.0|100
0|2020-09-11|148.0|0|148.0|0|0.0|0|0.0|100
0|2020-09-12|148.0|0|148.0|0|0.0|0|0.0|100
0|2020-09-13|148.0|0|148.0|0|0.0|0|0.0|100
0|2020-09-14|148.0|0|150.0|0|0.0|0|0.0|100
0|2020-09-15|150.0|0|150.0|0|0.0|0|0.0|100
0|2020-09-16|151.0|0|151.0|0|0.0|0|0.0|100
0|2020-09-17|152.0|0|152.0|0|0.0|0|0.0|100
0|2020-09-18|152.0|0|152.0|0|0.0|0|0.0|100
0|2020-09-19|159.0|0|159.0|0|0.0|0|0.0|100
0|2020-09-20|159.0|0|160.0|0|0.0|0|0.0|100
0|2020-09-21|164.0|0|164.0|0|0.0|0|0.0|100
0|2020-09-22|164.0|0|164.0|0|0.0|0|0.0|100
0|2020-09-23|164.0|0|164.0|0|0.0|0|0.0|100
0|2020-09-24|166.0|0|166.0|0|0.0|0|0.0|100
0|2020-09-25|169.0|0|169.0|0|0.0|0|0.0|100
0|2020-09-26|173.0|0|173.0|0|0.0|0|0.0|100
0|2020-09-27|179.0|0|179.0|0|0.0|0|0.0|100
0|2020-09-28|179.0|0|179.0|0|0.0|0|0.0|100
0|2020-09-29|183.0|0|183.0|0|0.0|0|0.0|100
0|2020-09-30|183.0|0|183.0|0|0.0|0|0.0|100
0|2020-10-01|184.0|0|184.0|0|0.0|0|0.0|100
0|2020-10-02|184.0|0|184.0|0|0.0|0|0.0|100
0|2020-10-03|184.0|0|184.0|0|0.0|0|0.0|100
0|2020-10-04|197.0|0|197.0|0|0.0|0|0.0|100
0|2020-10-05|197.0|0|197.0|0|0.0|0|0.0|100
0|2020-10-06|201.0|0|201.0|0|0.0|0|0.0|100
0|2020-10-07|201.0|0|201.0|0|0.0|0|0.0|100
0|2020-10-08|202.0|0|202.0|0|0.0|0|0.0|100
0|2020-10-09|204.0|0|204.0|0|0.0|0|0.0|100
0|2020-10-10|214.0|0|214.0|0|0.0|0|0.0|100
0|2020-10-11|214.0|0|214.0|0|0.0|0|0.0|100
0|2020-10-12|216.0|0|216.0|0|0.0|0|0.0|100
0|2020-10-13|220.0|0|220.0|0|0.0|0|0.0|100
0|2020-10-14|221.0|0|221.0|0|0.0|0|0.0|100
0|2020-10-15|224.0|0|224.0|0|0.0|0|0.0|100
0|2020-10-16|224.0|0|224.0|0|0.0|0|0.0|100
0|2020-10-17|224.0|0|224.0|0|0.0|0|0.0|100
0|2020-10-18|225.0|0|225.0|0|0.0|0|0.0|100
0|2020-10-19|230.0|0|230.0|0|0.0|0|0.0|100
0|2020-10-20|233.0|0|233.0|0|0.0|0|0.0|100
0|2020-10-21|233.0|0|233.0|0|0.0|0|0.0|100
0|2020-10-22|233.0|0|233.0|0|0.0|0|0.0|100
0|2020-10-23|233.0|0|240.0|0|0.0|0|0.0|100
0|2020-10-24|233.0|0|246.0|0|0.0|0|0.0|100
0|2020-10-25|233.0|0|247.0|0|0.0|0|0.0|100
0|2020-10-26|248.0|0|248.0|0|0.0|0|0.0|100
0|2020-10-27|250.0|0|250.0|0|0.0|0|0.0|100
0|2020-10-28|250.0|0|250.0|0|0.0|0|0.0|100
0|2020-10-29|256.0|0|256.0|0|0.0|0|0.0|100
0|2020-10-30|259.0|0|259.0|0|0.0|0|0.0|100
0|2020-10-31|260.0|0|260.0|0|0.0|0|0.0|100
0|2020-11-01|260.0|0|260.0|0|0.0|0|0.0|100
0|2020-11-02|264.0|0|264.0|0|0.0|0|0.0|100
0|2020-11-03|273.0|0|273.0|0|0.0|0|0.0|100
0|2020-11-04|273.0|0|273.0|0|0.0|0|0.0|100
0|2020-11-05|273.0|0|275.0|0|0.0|0|0.0|100
0|2020-11-06|273.0|0|280.0|0|0.0|0|0.0|100
0|2020-11-07|280.0|0|280.0|0|0.0|0|0.0|100
0|2020-11-08|280.0|0|282.0|0|0.0|0|0.0|100
0|2020-11-09|280.0|0|282.0|0|0.0|0|0.0|100
0|2020-11-10|280.0|0|282.0|0|0.0|0|0.0|100
0|2020-11-11|91.0|0|283.0|0|0.0|0|0.0|100
0|2020-11-12|91.0|0|289.0|0|0.0|0|0.0|100
0|2020-11-13|97.0|0|289.0|0|0.0|0|0.0|100
0|2020-11-14|97.0|0|289.0|0|0.0|0|0.0|100
0|2020-11-15|97.0|0|290.0|0|0.0|0|0.0|100
0|2020-11-16|98.0|0|290.0|0|0.0|0|0.0|100
0|2020-11-17|98.0|0|290.0|0|0.0|0|0.0|100
0|2020-11-18|98.0|0|290.0|0|0.0|0|0.0|100
0|2020-11-19|99.0|0|291.0|0|0.0|0|0.0|100
0|2020-11-20|101.0|0|293.0|0|0.0|0|0.0|100
0|2020-11-21|101.0|0|294.0|0|0.0|0|0.0|100
0|2020-11-22|104.0|0|296.0|0|0.0|0|0.0|100
0|2020-11-23|104.0|0|298.0|0|0.0|0|0.0|100
0|2020-11-24|108.0|0|300.0|0|0.0|0|0.0|100
0|2020-11-25|108.0|0|300.0|0|0.0|0|0.0|100
0|2020-11-26|108.0|0|302.0|0|0.0|0|0.0|100
0|2020-11-27|108.0|0|307.0|0|0.0|0|0.0|100
0|2020-11-28|108.0|0|314.0|0|0.0|0|0.0|100
0|2020-11-29|122.0|0|314.0|0|0.0|0|0.0|100
0|2020-11-30|124.0|0|316.0|0|0.0|0|0.0|100
0|2020-12-01|124.0|0|318.0|0|0.0|0|0.0|100
0|2020-12-02|124.0|0|318.0|0|0.0|0|0.0|100
0|2020-12-03|126.0|0|318.0|0|0.0|0|0.0|100
0|2020-12-04|126.0|0|320.0|0|0.0|0|0.0|100
0|2020-12-05|130.0|0|322.0|0|0.0|0|0.0|100
0|2020-12-06|133.0|0|325.0|0|0.0|0|0.0|100
0|2020-12-07|133.0|0|325.0|0|0.0|0|0.0|100
0|2020-12-08|133.0|0|328.0|0|0.0|0|0.0|100
0|2020-12-09|133.0|0|328.0|0|0.0|0|0.0|100
0|2020-12-10|133.0|0|329.0|0|0.0|0|0.0|100
0|2020-12-11|139.0|0|331.0|0|0.0|0|0.0|100
0|2020-12-12|139.0|0|332.0|0|0.0|0|0.0|100
0|2020-12-13|143.0|0|335.0|0|0.0|0|0.0|100
0|2020-12-14|143.0|0|336.0|0|0.0|0|0.0|100
0|2020-12-15|143.0|0|336.0|0|0.0|0|0.0|100
0|2020-12-16|144.0|0|336.0|0|0.0|0|0.0|100
0|2020-12-17|144.0|0|340.0|0|0.0|0|0.0|100
0|2020-12-18|147.0|0|339.0|0|0.0|0|0.0|100
0|2020-12-19|147.0|0|341.0|0|0.0|0|0.0|100
0|2020-12-20|150.0|0|342.0|0|0.0|0|0.0|100
0|2020-12-21|150.0|0|342.0|0|0.0|0|0.0|100
0|2020-12-22|151.0|0|343.0|0|0.0|0|0.0|100
0|2020-12-23|151.0|0|343.0|0|0.0|0|0.0|100
0|2020-12-24|152.0|0|344.0|0|0.0|0|0.0|100
0|2020-12-25|152.0|0|344.0|0|0.0|0|0.0|100
0|2020-12-26|153.0|0|345.0|0|0.0|0|0.0|100
0|2020-12-27|153.0|0|345.0|0|0.0|0|0.0|100
0|2020-12-28|153.0|0|346.0|0|0.0|0|0.0|100
0|2020-12-29|156.0|0|348.0|0|0.0|0|0.0|100
0|2020-12-30|157.0|0|349.0|0|0.0|0|0.0|100
0|2020-12-31|157.0|0|349.0|0|0.0|0|0.0|100
0|2021-01-01|158.0|0|350.0|0|0.0|0|0.0|100
0|2021-01-02|160.0|0|352.0|0|0.0|0|0.0|100
0|2021-01-03|160.0|0|352.0|0|0.0|0|0.0|100
0|2021-01-04|161.0|0|353.0|0|0.0|0|0.0|100
0|2021-01-05|161.0|0|355.0|0|0.0|0|0.0|100
0|2021-01-06|164.0|0|356.0|0|0.0|0|0.0|100
0|2021-01-07|164.0|0|358.0|0|0.0|0|0.0|100
0|2021-01-08|164.0|0|358.0|0|0.0|0|0.0|100
0|2021-01-09|166.0|0|358.0|0|0.0|0|0.0|100
0|2021-01-10|166.0|0|358.0|0|0.0|0|0.0|100
0|2021-01-11|168.0|0|360.0|0|0.0|0|0.0|100
0|2021-01-12|168.0|0|364.0|0|0.0|0|0.0|100
0|2021-01-13|172.0|0|364.0|0|0.0|0|0.0|100
0|2021-01-14|174.0|0|366.0|0|0.0|0|0.0|100
0|2021-01-15|174.0|0|374.0|0|0.0|0|0.0|100
0|2021-01-16|174.0|0|376.0|0|0.0|0|0.0|100
0|2021-01-17|174.0|0|377.0|0|0.0|0|0.0|100
0|2021-01-18|174.0|0|378.0|0|0.0|0|0.0|100
0|2021-01-19|188.0|0|380.0|0|0.0|0|0.0|100
0|2021-01-20|188.0|0|380.0|0|0.0|0|0.0|100
0|2021-01-21|188.0|0|381.0|0|0.0|0|0.0|100
0|2021-01-22|188.0|0|385.0|0|0.0|0|0.0|100
0|2021-01-23|194.0|0|386.0|0|0.0|0|0.0|100
0|2021-01-24|194.0|0|390.0|0|0.0|0|0.0|100
0|2021-01-25|200.0|0|392.0|0|0.0|0|0.0|100
0|2021-01-26|201.0|0|393.0|0|0.0|0|0.0|100
0|2021-01-27|201.0|0|393.0|0|0.0|0|0.0|100
0|2021-01-28|201.0|0|394.0|0|0.0|0|0.0|100
0|2021-01-29|201.0|0|395.0|0|0.0|0|0.0|100
0|2021-01-30|206.0|0|398.0|0|0.0|0|0.0|100
0|2021-01-31|206.0|0|398.0|0|0.0|0|0.0|100
0|2021-02-01|206.0|0|403.0|0|0.0|0|0.0|100
0|2021-02-02|206.0|0|406.0|0|0.0|0|0.0|100
0|2021-02-03|214.0|0|406.0|0|0.0|0|0.0|100
0|2021-02-04|216.0|0|408.0|0|0.0|0|0.0|100
0|2021-02-05|216.0|0|408.0|0|0.0|0|0.0|100
0|2021-02-06|221.0|0|413.0|0|0.0|0|0.0|100
0|2021-02-07|221.0|0|413.0|0|0.0|0|0.0|100
0|2021-02-08|221.0|0|413.0|0|0.0|0|0.0|100
