|dates|Potter_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Potter_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Potter_Texas_UnitedStates.NYT_ConfirmedDeaths.data|Potter_Texas_UnitedStates.NYT_ConfirmedDeaths.missing|Potter_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Potter_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Potter_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Potter_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-11-27|0.0|100|565.0|0|0.0|100|0.0|100
0|2021-11-28|0.0|100|565.0|0|0.0|100|0.0|100
0|2021-11-29|0.0|100|565.0|0|0.0|100|0.0|100
0|2021-11-30|0.0|100|567.0|0|0.0|100|0.0|100
0|2021-12-01|0.0|100|569.0|0|0.0|100|0.0|100
0|2021-12-02|0.0|100|572.0|0|0.0|100|0.0|100
0|2021-12-03|0.0|100|573.0|0|0.0|100|0.0|100
0|2021-12-04|0.0|100|573.0|0|0.0|100|0.0|100
0|2021-12-05|0.0|100|573.0|0|0.0|100|0.0|100
0|2021-12-06|0.0|100|573.0|0|0.0|100|0.0|100
0|2021-12-07|0.0|100|577.0|0|0.0|100|0.0|100
0|2021-12-08|0.0|100|579.0|0|0.0|100|0.0|100
0|2021-12-09|0.0|100|579.0|0|0.0|100|0.0|100
0|2021-12-10|0.0|100|579.0|0|0.0|100|0.0|100
0|2021-12-11|0.0|100|579.0|0|0.0|100|0.0|100
0|2021-12-12|0.0|100|579.0|0|0.0|100|0.0|100
0|2021-12-13|0.0|100|579.0|0|0.0|100|0.0|100
0|2021-12-14|0.0|100|584.0|0|0.0|100|0.0|100
0|2021-12-15|0.0|100|587.0|0|0.0|100|0.0|100
0|2021-12-16|0.0|100|587.0|0|0.0|100|0.0|100
0|2021-12-17|0.0|100|588.0|0|0.0|100|0.0|100
0|2021-12-18|0.0|100|588.0|0|0.0|100|0.0|100
0|2021-12-19|0.0|100|588.0|0|0.0|100|0.0|100
0|2021-12-20|0.0|100|588.0|0|0.0|100|0.0|100
0|2021-12-21|0.0|100|589.0|0|0.0|100|0.0|100
0|2021-12-22|0.0|100|590.0|0|0.0|100|0.0|100
0|2021-12-23|0.0|100|592.0|0|0.0|100|0.0|100
0|2021-12-24|0.0|100|592.0|0|0.0|100|0.0|100
0|2021-12-25|0.0|100|592.0|0|0.0|100|0.0|100
0|2021-12-26|0.0|100|592.0|0|0.0|100|0.0|100
0|2021-12-27|0.0|100|592.0|0|0.0|100|0.0|100
0|2021-12-28|0.0|100|592.0|0|0.0|100|0.0|100
0|2021-12-29|0.0|100|605.0|0|0.0|100|0.0|100
0|2021-12-30|0.0|100|608.0|0|0.0|100|0.0|100
0|2021-12-31|0.0|100|608.0|0|0.0|100|0.0|100
0|2022-01-01|0.0|100|608.0|0|0.0|100|0.0|100
0|2022-01-02|0.0|100|608.0|0|0.0|100|0.0|100
0|2022-01-03|0.0|100|608.0|0|0.0|100|0.0|100
0|2022-01-04|0.0|100|612.0|0|0.0|100|0.0|100
0|2022-01-05|0.0|100|616.0|0|0.0|100|0.0|100
0|2022-01-06|0.0|100|617.0|0|0.0|100|0.0|100
0|2022-01-07|0.0|100|617.0|0|0.0|100|0.0|100
0|2022-01-08|0.0|100|617.0|0|0.0|100|0.0|100
0|2022-01-09|0.0|100|617.0|0|0.0|100|0.0|100
0|2022-01-10|0.0|100|618.0|0|0.0|100|0.0|100
0|2022-01-11|0.0|100|619.0|0|0.0|100|0.0|100
0|2022-01-12|0.0|100|619.0|0|0.0|100|0.0|100
0|2022-01-13|0.0|100|620.0|0|0.0|100|0.0|100
0|2022-01-14|0.0|100|621.0|0|0.0|100|0.0|100
0|2022-01-15|0.0|100|621.0|0|0.0|100|0.0|100
0|2022-01-16|0.0|100|621.0|0|0.0|100|0.0|100
0|2022-01-17|0.0|100|0.0|100|0.0|100|0.0|100
