|dates|SanLorenzo_PuertoRico_UnitedStates.JHU_ConfirmedCases.data|SanLorenzo_PuertoRico_UnitedStates.JHU_ConfirmedCases.missing|SanLorenzo_PuertoRico_UnitedStates.NYT_ConfirmedCases.data|SanLorenzo_PuertoRico_UnitedStates.NYT_ConfirmedCases.missing|SanLorenzo_PuertoRico_UnitedStates.JHU_ConfirmedDeaths.data|SanLorenzo_PuertoRico_UnitedStates.JHU_ConfirmedDeaths.missing|SanLorenzo_PuertoRico_UnitedStates.JHU_ConfirmedRecoveries.data|SanLorenzo_PuertoRico_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-16|5.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-17|5.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-18|5.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-19|5.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-20|14.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-21|21.0|0|0.0|100|1.0|0|0.0|100
0|2020-03-22|23.0|0|0.0|100|1.0|0|0.0|100
0|2020-03-23|31.0|0|0.0|100|2.0|0|0.0|100
0|2020-03-24|39.0|0|0.0|100|2.0|0|0.0|100
0|2020-03-25|51.0|0|0.0|100|2.0|0|0.0|100
0|2020-03-26|64.0|0|0.0|100|2.0|0|0.0|100
0|2020-03-27|79.0|0|0.0|100|3.0|0|0.0|100
0|2020-03-28|100.0|0|0.0|100|3.0|0|0.0|100
0|2020-03-29|127.0|0|0.0|100|3.0|0|0.0|100
0|2020-03-30|174.0|0|0.0|100|6.0|0|0.0|100
0|2020-03-31|239.0|0|0.0|100|8.0|0|0.0|100
0|2020-04-01|286.0|0|0.0|100|11.0|0|0.0|100
0|2020-04-02|316.0|0|0.0|100|12.0|0|0.0|100
0|2020-04-03|316.0|0|0.0|100|15.0|0|0.0|100
0|2020-04-04|452.0|0|0.0|100|18.0|0|0.0|100
0|2020-04-05|475.0|0|0.0|100|20.0|0|0.0|100
0|2020-04-06|513.0|0|0.0|100|21.0|0|0.0|100
0|2020-04-07|573.0|0|0.0|100|23.0|0|0.0|100
0|2020-04-08|620.0|0|0.0|100|24.0|0|0.0|100
0|2020-04-09|683.0|0|0.0|100|33.0|0|0.0|100
0|2020-04-10|725.0|0|0.0|100|39.0|0|0.0|100
0|2020-04-11|788.0|0|0.0|100|42.0|0|0.0|100
0|2020-04-12|897.0|0|0.0|100|44.0|0|0.0|100
0|2020-04-13|903.0|0|0.0|100|45.0|0|0.0|100
0|2020-04-14|923.0|0|0.0|100|45.0|0|0.0|100
0|2020-04-15|974.0|0|0.0|100|51.0|0|0.0|100
0|2020-04-16|1043.0|0|0.0|100|56.0|0|0.0|100
0|2020-04-17|1068.0|0|0.0|100|58.0|0|0.0|100
0|2020-04-18|1118.0|0|0.0|100|60.0|0|0.0|100
0|2020-04-19|1213.0|0|0.0|100|62.0|0|0.0|100
0|2020-04-20|1252.0|0|0.0|100|63.0|0|0.0|100
0|2020-04-21|1298.0|0|0.0|100|64.0|0|0.0|100
0|2020-04-22|1252.0|0|0.0|100|63.0|0|0.0|100
0|2020-04-23|1416.0|0|0.0|100|69.0|0|0.0|100
0|2020-04-24|1276.0|0|0.0|100|77.0|0|0.0|100
0|2020-04-25|1307.0|0|0.0|100|83.0|0|0.0|100
0|2020-04-26|1371.0|0|0.0|100|84.0|0|0.0|100
0|2020-04-27|1389.0|0|0.0|100|84.0|0|0.0|100
0|2020-04-28|1400.0|0|0.0|100|86.0|0|0.0|100
0|2020-04-29|1433.0|0|0.0|100|86.0|0|0.0|100
0|2020-04-30|1539.0|0|0.0|100|92.0|0|0.0|100
0|2020-05-01|1575.0|0|0.0|100|94.0|0|0.0|100
0|2020-05-02|1757.0|0|0.0|100|95.0|0|0.0|100
0|2020-05-03|1808.0|0|0.0|100|97.0|0|0.0|100
0|2020-05-04|1843.0|0|0.0|100|97.0|0|0.0|100
0|2020-05-05|1924.0|0|15.0|0|99.0|0|0.0|100
0|2020-05-06|1924.0|0|16.0|0|99.0|0|0.0|100
0|2020-05-07|1924.0|0|16.0|0|99.0|0|0.0|100
0|2020-05-08|1924.0|0|19.0|0|99.0|0|0.0|100
0|2020-05-09|1924.0|0|19.0|0|99.0|0|0.0|100
0|2020-05-10|1924.0|0|19.0|0|99.0|0|0.0|100
0|2020-05-11|1924.0|0|20.0|0|99.0|0|0.0|100
0|2020-05-12|1924.0|0|20.0|0|99.0|0|0.0|100
0|2020-05-13|1924.0|0|20.0|0|99.0|0|0.0|100
0|2020-05-14|1924.0|0|22.0|0|99.0|0|0.0|100
0|2020-05-15|1924.0|0|23.0|0|99.0|0|0.0|100
0|2020-05-16|1924.0|0|23.0|0|99.0|0|0.0|100
0|2020-05-17|1924.0|0|25.0|0|99.0|0|0.0|100
0|2020-05-18|1924.0|0|25.0|0|99.0|0|0.0|100
0|2020-05-19|1924.0|0|27.0|0|99.0|0|0.0|100
0|2020-05-20|1924.0|0|31.0|0|99.0|0|0.0|100
0|2020-05-21|1924.0|0|31.0|0|99.0|0|0.0|100
0|2020-05-22|1924.0|0|34.0|0|99.0|0|0.0|100
0|2020-05-23|1924.0|0|34.0|0|99.0|0|0.0|100
0|2020-05-24|1924.0|0|34.0|0|99.0|0|0.0|100
0|2020-05-25|1924.0|0|34.0|0|99.0|0|0.0|100
0|2020-05-26|1924.0|0|35.0|0|99.0|0|0.0|100
0|2020-05-27|1924.0|0|36.0|0|99.0|0|0.0|100
0|2020-05-28|1924.0|0|37.0|0|99.0|0|0.0|100
0|2020-05-29|1924.0|0|40.0|0|99.0|0|0.0|100
0|2020-05-30|1924.0|0|41.0|0|99.0|0|0.0|100
0|2020-05-31|1924.0|0|41.0|0|99.0|0|0.0|100
0|2020-06-01|1924.0|0|42.0|0|99.0|0|0.0|100
0|2020-06-02|1924.0|0|42.0|0|99.0|0|0.0|100
0|2020-06-03|1924.0|0|42.0|0|99.0|0|0.0|100
0|2020-06-04|1924.0|0|45.0|0|99.0|0|0.0|100
0|2020-06-05|1924.0|0|46.0|0|99.0|0|0.0|100
0|2020-06-06|1924.0|0|49.0|0|99.0|0|0.0|100
0|2020-06-07|1924.0|0|49.0|0|99.0|0|0.0|100
0|2020-06-08|1924.0|0|50.0|0|99.0|0|0.0|100
0|2020-06-09|1924.0|0|54.0|0|99.0|0|0.0|100
0|2020-06-10|1924.0|0|55.0|0|99.0|0|0.0|100
0|2020-06-11|1924.0|0|55.0|0|99.0|0|0.0|100
0|2020-06-12|1924.0|0|58.0|0|99.0|0|0.0|100
0|2020-06-13|1924.0|0|59.0|0|99.0|0|0.0|100
0|2020-06-14|1924.0|0|60.0|0|99.0|0|0.0|100
0|2020-06-15|1924.0|0|60.0|0|99.0|0|0.0|100
0|2020-06-16|1924.0|0|60.0|0|99.0|0|0.0|100
0|2020-06-17|1924.0|0|62.0|0|99.0|0|0.0|100
0|2020-06-18|1924.0|0|62.0|0|99.0|0|0.0|100
0|2020-06-19|1924.0|0|62.0|0|99.0|0|0.0|100
0|2020-06-20|1924.0|0|62.0|0|99.0|0|0.0|100
0|2020-06-21|1924.0|0|62.0|0|99.0|0|0.0|100
0|2020-06-22|1924.0|0|62.0|0|99.0|0|0.0|100
0|2020-06-23|1924.0|0|62.0|0|99.0|0|0.0|100
0|2020-06-24|1924.0|0|63.0|0|99.0|0|0.0|100
0|2020-06-25|1924.0|0|63.0|0|99.0|0|0.0|100
0|2020-06-26|1924.0|0|63.0|0|99.0|0|0.0|100
0|2020-06-27|1924.0|0|63.0|0|99.0|0|0.0|100
0|2020-06-28|1924.0|0|63.0|0|99.0|0|0.0|100
0|2020-06-29|1924.0|0|65.0|0|99.0|0|0.0|100
0|2020-06-30|1924.0|0|66.0|0|99.0|0|0.0|100
0|2020-07-01|1924.0|0|66.0|0|99.0|0|0.0|100
0|2020-07-02|1924.0|0|66.0|0|99.0|0|0.0|100
0|2020-07-03|1924.0|0|68.0|0|99.0|0|0.0|100
0|2020-07-04|1924.0|0|69.0|0|99.0|0|0.0|100
0|2020-07-05|1924.0|0|70.0|0|99.0|0|0.0|100
0|2020-07-06|1924.0|0|72.0|0|99.0|0|0.0|100
0|2020-07-07|1924.0|0|73.0|0|99.0|0|0.0|100
0|2020-07-08|1924.0|0|73.0|0|99.0|0|0.0|100
0|2020-07-09|1924.0|0|74.0|0|99.0|0|0.0|100
0|2020-07-10|1924.0|0|76.0|0|99.0|0|0.0|100
0|2020-07-11|1924.0|0|76.0|0|99.0|0|0.0|100
0|2020-07-12|1924.0|0|76.0|0|99.0|0|0.0|100
0|2020-07-13|1924.0|0|77.0|0|99.0|0|0.0|100
0|2020-07-14|1924.0|0|77.0|0|99.0|0|0.0|100
0|2020-07-15|1924.0|0|78.0|0|99.0|0|0.0|100
0|2020-07-16|1924.0|0|79.0|0|99.0|0|0.0|100
0|2020-07-17|1924.0|0|80.0|0|99.0|0|0.0|100
0|2020-07-18|82.0|0|82.0|0|0.0|0|0.0|100
0|2020-07-19|87.0|0|87.0|0|0.0|0|0.0|100
0|2020-07-20|93.0|0|93.0|0|0.0|0|0.0|100
0|2020-07-21|96.0|0|96.0|0|0.0|0|0.0|100
0|2020-07-22|98.0|0|98.0|0|0.0|0|0.0|100
0|2020-07-23|101.0|0|101.0|0|0.0|0|0.0|100
0|2020-07-24|107.0|0|107.0|0|0.0|0|0.0|100
0|2020-07-25|110.0|0|110.0|0|0.0|0|0.0|100
0|2020-07-26|117.0|0|117.0|0|0.0|0|0.0|100
0|2020-07-27|117.0|0|117.0|0|0.0|0|0.0|100
0|2020-07-28|119.0|0|119.0|0|0.0|0|0.0|100
0|2020-07-29|121.0|0|121.0|0|0.0|0|0.0|100
0|2020-07-30|124.0|0|124.0|0|0.0|0|0.0|100
0|2020-07-31|127.0|0|127.0|0|0.0|0|0.0|100
0|2020-08-01|136.0|0|136.0|0|0.0|0|0.0|100
0|2020-08-02|138.0|0|138.0|0|0.0|0|0.0|100
0|2020-08-03|142.0|0|142.0|0|0.0|0|0.0|100
0|2020-08-04|143.0|0|143.0|0|0.0|0|0.0|100
0|2020-08-05|147.0|0|147.0|0|0.0|0|0.0|100
0|2020-08-06|147.0|0|147.0|0|0.0|0|0.0|100
0|2020-08-07|162.0|0|162.0|0|0.0|0|0.0|100
0|2020-08-08|169.0|0|169.0|0|0.0|0|0.0|100
0|2020-08-09|174.0|0|174.0|0|0.0|0|0.0|100
0|2020-08-10|179.0|0|179.0|0|0.0|0|0.0|100
0|2020-08-11|183.0|0|183.0|0|0.0|0|0.0|100
0|2020-08-12|186.0|0|186.0|0|0.0|0|0.0|100
0|2020-08-13|187.0|0|187.0|0|0.0|0|0.0|100
0|2020-08-14|194.0|0|194.0|0|0.0|0|0.0|100
0|2020-08-15|200.0|0|200.0|0|0.0|0|0.0|100
0|2020-08-16|204.0|0|204.0|0|0.0|0|0.0|100
0|2020-08-17|208.0|0|208.0|0|0.0|0|0.0|100
0|2020-08-18|219.0|0|219.0|0|0.0|0|0.0|100
0|2020-08-19|220.0|0|220.0|0|0.0|0|0.0|100
0|2020-08-20|223.0|0|226.0|0|0.0|0|0.0|100
0|2020-08-21|229.0|0|229.0|0|0.0|0|0.0|100
0|2020-08-22|232.0|0|232.0|0|0.0|0|0.0|100
0|2020-08-23|234.0|0|234.0|0|0.0|0|0.0|100
0|2020-08-24|237.0|0|237.0|0|0.0|0|0.0|100
0|2020-08-25|237.0|0|237.0|0|0.0|0|0.0|100
0|2020-08-26|238.0|0|238.0|0|0.0|0|0.0|100
0|2020-08-27|248.0|0|248.0|0|0.0|0|0.0|100
0|2020-08-28|253.0|0|253.0|0|0.0|0|0.0|100
0|2020-08-29|261.0|0|261.0|0|0.0|0|0.0|100
0|2020-08-30|263.0|0|263.0|0|0.0|0|0.0|100
0|2020-08-31|267.0|0|267.0|0|0.0|0|0.0|100
0|2020-09-01|269.0|0|269.0|0|0.0|0|0.0|100
0|2020-09-02|281.0|0|281.0|0|0.0|0|0.0|100
0|2020-09-03|286.0|0|286.0|0|0.0|0|0.0|100
0|2020-09-04|287.0|0|287.0|0|0.0|0|0.0|100
0|2020-09-05|293.0|0|293.0|0|0.0|0|0.0|100
0|2020-09-06|294.0|0|294.0|0|0.0|0|0.0|100
0|2020-09-07|310.0|0|310.0|0|0.0|0|0.0|100
0|2020-09-08|311.0|0|311.0|0|0.0|0|0.0|100
0|2020-09-09|311.0|0|311.0|0|0.0|0|0.0|100
0|2020-09-10|333.0|0|333.0|0|0.0|0|0.0|100
0|2020-09-11|337.0|0|337.0|0|0.0|0|0.0|100
0|2020-09-12|342.0|0|342.0|0|0.0|0|0.0|100
0|2020-09-13|344.0|0|344.0|0|0.0|0|0.0|100
0|2020-09-14|351.0|0|351.0|0|0.0|0|0.0|100
0|2020-09-15|364.0|0|364.0|0|0.0|0|0.0|100
0|2020-09-16|366.0|0|366.0|0|0.0|0|0.0|100
0|2020-09-17|372.0|0|372.0|0|0.0|0|0.0|100
0|2020-09-18|392.0|0|392.0|0|0.0|0|0.0|100
0|2020-09-19|415.0|0|415.0|0|0.0|0|0.0|100
0|2020-09-20|425.0|0|425.0|0|0.0|0|0.0|100
0|2020-09-21|437.0|0|437.0|0|0.0|0|0.0|100
0|2020-09-22|438.0|0|438.0|0|0.0|0|0.0|100
0|2020-09-23|438.0|0|438.0|0|0.0|0|0.0|100
0|2020-09-24|457.0|0|457.0|0|0.0|0|0.0|100
0|2020-09-25|475.0|0|475.0|0|0.0|0|0.0|100
0|2020-09-26|489.0|0|489.0|0|0.0|0|0.0|100
0|2020-09-27|502.0|0|502.0|0|0.0|0|0.0|100
0|2020-09-28|505.0|0|505.0|0|0.0|0|0.0|100
0|2020-09-29|520.0|0|520.0|0|0.0|0|0.0|100
0|2020-09-30|525.0|0|525.0|0|0.0|0|0.0|100
0|2020-10-01|536.0|0|536.0|0|0.0|0|0.0|100
0|2020-10-02|541.0|0|541.0|0|0.0|0|0.0|100
0|2020-10-03|549.0|0|549.0|0|0.0|0|0.0|100
0|2020-10-04|551.0|0|551.0|0|0.0|0|0.0|100
0|2020-10-05|562.0|0|562.0|0|0.0|0|0.0|100
0|2020-10-06|566.0|0|566.0|0|0.0|0|0.0|100
0|2020-10-07|566.0|0|566.0|0|0.0|0|0.0|100
0|2020-10-08|572.0|0|572.0|0|0.0|0|0.0|100
0|2020-10-09|577.0|0|577.0|0|0.0|0|0.0|100
0|2020-10-10|584.0|0|584.0|0|0.0|0|0.0|100
0|2020-10-11|590.0|0|590.0|0|0.0|0|0.0|100
0|2020-10-12|604.0|0|604.0|0|0.0|0|0.0|100
0|2020-10-13|607.0|0|607.0|0|0.0|0|0.0|100
0|2020-10-14|620.0|0|620.0|0|0.0|0|0.0|100
0|2020-10-15|628.0|0|628.0|0|0.0|0|0.0|100
0|2020-10-16|632.0|0|632.0|0|0.0|0|0.0|100
0|2020-10-17|633.0|0|633.0|0|0.0|0|0.0|100
0|2020-10-18|640.0|0|640.0|0|0.0|0|0.0|100
0|2020-10-19|656.0|0|656.0|0|0.0|0|0.0|100
0|2020-10-20|666.0|0|666.0|0|0.0|0|0.0|100
0|2020-10-21|668.0|0|668.0|0|0.0|0|0.0|100
0|2020-10-22|667.0|0|667.0|0|0.0|0|0.0|100
0|2020-10-23|696.0|0|696.0|0|0.0|0|0.0|100
0|2020-10-24|697.0|0|697.0|0|0.0|0|0.0|100
0|2020-10-25|709.0|0|709.0|0|0.0|0|0.0|100
0|2020-10-26|711.0|0|711.0|0|0.0|0|0.0|100
0|2020-10-27|717.0|0|717.0|0|0.0|0|0.0|100
0|2020-10-28|718.0|0|718.0|0|0.0|0|0.0|100
0|2020-10-29|731.0|0|731.0|0|0.0|0|0.0|100
0|2020-10-30|732.0|0|732.0|0|0.0|0|0.0|100
0|2020-10-31|736.0|0|736.0|0|0.0|0|0.0|100
0|2020-11-01|738.0|0|738.0|0|0.0|0|0.0|100
0|2020-11-02|749.0|0|749.0|0|0.0|0|0.0|100
0|2020-11-03|756.0|0|756.0|0|0.0|0|0.0|100
0|2020-11-04|759.0|0|759.0|0|0.0|0|0.0|100
0|2020-11-05|766.0|0|766.0|0|0.0|0|0.0|100
0|2020-11-06|783.0|0|783.0|0|0.0|0|0.0|100
0|2020-11-07|783.0|0|783.0|0|0.0|0|0.0|100
0|2020-11-08|783.0|0|803.0|0|0.0|0|0.0|100
0|2020-11-09|513.0|0|807.0|0|0.0|0|0.0|100
0|2020-11-10|514.0|0|807.0|0|0.0|0|0.0|100
0|2020-11-11|515.0|0|809.0|0|0.0|0|0.0|100
0|2020-11-12|526.0|0|820.0|0|0.0|0|0.0|100
0|2020-11-13|529.0|0|823.0|0|0.0|0|0.0|100
0|2020-11-14|538.0|0|832.0|0|0.0|0|0.0|100
0|2020-11-15|545.0|0|839.0|0|0.0|0|0.0|100
0|2020-11-16|552.0|0|846.0|0|0.0|0|0.0|100
0|2020-11-17|561.0|0|855.0|0|0.0|0|0.0|100
0|2020-11-18|562.0|0|856.0|0|0.0|0|0.0|100
0|2020-11-19|564.0|0|858.0|0|0.0|0|0.0|100
0|2020-11-20|573.0|0|867.0|0|0.0|0|0.0|100
0|2020-11-21|587.0|0|881.0|0|0.0|0|0.0|100
0|2020-11-22|600.0|0|894.0|0|0.0|0|0.0|100
0|2020-11-23|601.0|0|895.0|0|0.0|0|0.0|100
0|2020-11-24|603.0|0|897.0|0|0.0|0|0.0|100
0|2020-11-25|605.0|0|899.0|0|0.0|0|0.0|100
0|2020-11-26|609.0|0|903.0|0|0.0|0|0.0|100
0|2020-11-27|620.0|0|914.0|0|0.0|0|0.0|100
0|2020-11-28|627.0|0|921.0|0|0.0|0|0.0|100
0|2020-11-29|629.0|0|923.0|0|0.0|0|0.0|100
0|2020-11-30|636.0|0|930.0|0|0.0|0|0.0|100
0|2020-12-01|640.0|0|934.0|0|0.0|0|0.0|100
0|2020-12-02|646.0|0|940.0|0|0.0|0|0.0|100
0|2020-12-03|651.0|0|945.0|0|0.0|0|0.0|100
0|2020-12-04|655.0|0|949.0|0|0.0|0|0.0|100
0|2020-12-05|667.0|0|961.0|0|0.0|0|0.0|100
0|2020-12-06|679.0|0|973.0|0|0.0|0|0.0|100
0|2020-12-07|687.0|0|981.0|0|0.0|0|0.0|100
0|2020-12-08|692.0|0|986.0|0|0.0|0|0.0|100
0|2020-12-09|694.0|0|988.0|0|0.0|0|0.0|100
0|2020-12-10|695.0|0|989.0|0|0.0|0|0.0|100
0|2020-12-11|714.0|0|1008.0|0|0.0|0|0.0|100
0|2020-12-12|715.0|0|1009.0|0|0.0|0|0.0|100
0|2020-12-13|719.0|0|1013.0|0|0.0|0|0.0|100
0|2020-12-14|721.0|0|1015.0|0|0.0|0|0.0|100
0|2020-12-15|726.0|0|1020.0|0|0.0|0|0.0|100
0|2020-12-16|730.0|0|1024.0|0|0.0|0|0.0|100
0|2020-12-17|744.0|0|1038.0|0|0.0|0|0.0|100
0|2020-12-18|757.0|0|1051.0|0|0.0|0|0.0|100
0|2020-12-19|769.0|0|1063.0|0|0.0|0|0.0|100
0|2020-12-20|779.0|0|1073.0|0|0.0|0|0.0|100
0|2020-12-21|780.0|0|1074.0|0|0.0|0|0.0|100
0|2020-12-22|793.0|0|1087.0|0|0.0|0|0.0|100
0|2020-12-23|804.0|0|1098.0|0|0.0|0|0.0|100
0|2020-12-24|804.0|0|1098.0|0|0.0|0|0.0|100
0|2020-12-25|808.0|0|1102.0|0|0.0|0|0.0|100
0|2020-12-26|820.0|0|1114.0|0|0.0|0|0.0|100
0|2020-12-27|829.0|0|1123.0|0|0.0|0|0.0|100
0|2020-12-28|857.0|0|1151.0|0|0.0|0|0.0|100
0|2020-12-29|918.0|0|1212.0|0|0.0|0|0.0|100
0|2020-12-30|919.0|0|1213.0|0|0.0|0|0.0|100
0|2020-12-31|923.0|0|1217.0|0|0.0|0|0.0|100
0|2021-01-01|944.0|0|1238.0|0|0.0|0|0.0|100
0|2021-01-02|959.0|0|1253.0|0|0.0|0|0.0|100
0|2021-01-03|961.0|0|1255.0|0|0.0|0|0.0|100
0|2021-01-04|969.0|0|1263.0|0|0.0|0|0.0|100
0|2021-01-05|972.0|0|1266.0|0|0.0|0|0.0|100
0|2021-01-06|981.0|0|1275.0|0|0.0|0|0.0|100
0|2021-01-07|985.0|0|1279.0|0|0.0|0|0.0|100
0|2021-01-08|1002.0|0|1296.0|0|0.0|0|0.0|100
0|2021-01-09|1018.0|0|1312.0|0|0.0|0|0.0|100
0|2021-01-10|1020.0|0|1314.0|0|0.0|0|0.0|100
0|2021-01-11|1021.0|0|1315.0|0|0.0|0|0.0|100
0|2021-01-12|1026.0|0|1320.0|0|0.0|0|0.0|100
0|2021-01-13|1028.0|0|1322.0|0|0.0|0|0.0|100
0|2021-01-14|1028.0|0|1322.0|0|0.0|0|0.0|100
0|2021-01-15|1045.0|0|1339.0|0|0.0|0|0.0|100
0|2021-01-16|1045.0|0|1339.0|0|0.0|0|0.0|100
0|2021-01-17|1054.0|0|1348.0|0|0.0|0|0.0|100
0|2021-01-18|1055.0|0|1349.0|0|0.0|0|0.0|100
0|2021-01-19|1055.0|0|1349.0|0|0.0|0|0.0|100
0|2021-01-20|1055.0|0|1349.0|0|0.0|0|0.0|100
0|2021-01-21|1055.0|0|1349.0|0|0.0|0|0.0|100
0|2021-01-22|1055.0|0|1349.0|0|0.0|0|0.0|100
0|2021-01-23|1063.0|0|1357.0|0|0.0|0|0.0|100
0|2021-01-24|1070.0|0|1364.0|0|0.0|0|0.0|100
0|2021-01-25|1073.0|0|1367.0|0|0.0|0|0.0|100
0|2021-01-26|1076.0|0|1370.0|0|0.0|0|0.0|100
0|2021-01-27|1077.0|0|1371.0|0|0.0|0|0.0|100
0|2021-01-28|1079.0|0|1373.0|0|0.0|0|0.0|100
0|2021-01-29|1082.0|0|1376.0|0|0.0|0|0.0|100
0|2021-01-30|1085.0|0|1379.0|0|0.0|0|0.0|100
0|2021-01-31|1086.0|0|1380.0|0|0.0|0|0.0|100
0|2021-02-01|1092.0|0|1386.0|0|0.0|0|0.0|100
0|2021-02-02|1093.0|0|1387.0|0|0.0|0|0.0|100
