|dates|Torrance_NewMexico_UnitedStates.AverageDailyTemperature.data|Torrance_NewMexico_UnitedStates.AverageDailyTemperature.missing|Torrance_NewMexico_UnitedStates.AverageDewPoint.data|Torrance_NewMexico_UnitedStates.AverageDewPoint.missing|Torrance_NewMexico_UnitedStates.AverageRelativeHumidity.data|Torrance_NewMexico_UnitedStates.AverageRelativeHumidity.missing|Torrance_NewMexico_UnitedStates.AverageSurfaceAirPressure.data|Torrance_NewMexico_UnitedStates.AverageSurfaceAirPressure.missing
0|2021-10-17|48.510416666666664|0|24.1875|0|45.78125|0|24.0990625|0
0|2021-10-18|53.677083333333336|0|27.020833333333332|0|44.520833333333336|0|23.913124999999997|0
0|2021-10-19|55.239583333333336|0|27.65625|0|36.583333333333336|0|23.91177083333335|0
0|2021-10-20|46.666666666666664|0|17.6875|0|39.770833333333336|0|24.085624999999983|0
0|2021-10-21|47.84375|0|16.208333333333332|0|35.864583333333336|0|24.132187499999983|0
0|2021-10-22|48.604166666666664|0|16.614583333333332|0|34.135416666666664|0|24.022083333333352|0
0|2021-10-23|53.755208333333336|0|21.5625|0|32.848958333333336|0|23.84713541666666|0
0|2021-10-24|59.604166666666664|0|25.182291666666668|0|27.979166666666668|0|23.90072916666668|0
0|2021-10-25|56.791666666666664|0|25.390625|0|34.692708333333336|0|23.95182291666669|0
0|2021-10-26|50.895833333333336|0|28.036458333333332|0|45.447916666666664|0|23.77130208333335|0
0|2021-10-27|45.854166666666664|0|20.0625|0|38.625|0|23.9138541666667|0
0|2021-10-28|47.536458333333336|0|21.473958333333332|0|40.442708333333336|0|24.063593749999985|0
0|2021-10-29|44.854166666666664|0|20.270833333333332|0|44.260416666666664|0|24.08197916666667|0
0|2021-10-30|49.75|0|19.322916666666668|0|37.729166666666664|0|23.96520833333335|0
0|2021-10-31|47.697916666666664|0|27.5|0|47.979166666666664|0|24.030416666666667|0
0|2021-11-01|43.395833333333336|0|25.395833333333332|0|58.239583333333336|0|24.062708333333322|0
0|2021-11-02|46.0625|0|28.635416666666668|0|55.020833333333336|0|24.07489583333332|0
0|2021-11-03|42.6875|0|26.4375|0|56.84375|0|24.08874999999998|0
0|2021-11-04|42.479166666666664|0|24.21875|0|58.354166666666664|0|24.069270833333338|0
0|2021-11-05|46.677083333333336|0|18.395833333333332|0|41.5|0|24.03802083333333|0
0|2021-11-06|23.927083333333332|0|10.541666666666666|0|57.25|0|24.095624999999952|0
0|2021-11-07|43.213541666666664|0|12.536458333333334|0|36.630208333333336|0|24.060520833333328|0
0|2021-11-08|47.369791666666664|0|17.109375|0|35.1875|0|24.06531249999999|0
0|2021-11-09|46.588541666666664|0|15.578125|0|35.864583333333336|0|24.060364583333325|0
0|2021-11-10|51.979166666666664|0|23.328125|0|34.375|0|23.945364583333372|0
0|2021-11-11|47.083333333333336|0|14.28125|0|29.927083333333332|0|24.04802083333333|0
0|2021-11-12|46.135416666666664|0|20.395833333333332|0|39.583333333333336|0|24.12010416666665|0
0|2021-11-13|45.854166666666664|0|20.822916666666668|0|42.458333333333336|0|24.098749999999985|0
0|2021-11-14|49.416666666666664|0|19.6875|0|39.020833333333336|0|24.118958333333293|0
0|2021-11-15|50.354166666666664|0|18.25|0|32.104166666666664|0|24.088020833333328|0
0|2021-11-16|51.052083333333336|0|9.6875|0|24.03125|0|23.927604166666683|0
0|2021-11-17|42.796875|0|12.463541666666666|0|30.8125|0|24.010260416666668|0
0|2021-11-18|29.6875|0|7.947916666666667|0|44.34375|0|24.21416666666668|0
0|2021-11-19|35.84375|0|9.34375|0|38.53125|0|24.073541666666674|0
0|2021-11-20|41.5|0|11.302083333333334|0|35.833333333333336|0|24.001979166666686|0
0|2021-11-21|39.010416666666664|0|17.515625|0|44.505208333333336|0|24.187708333333347|0
0|2021-11-22|33.1875|0|8.583333333333334|0|45.385416666666664|0|24.1675|0
0|2021-11-23|39.114583333333336|0|15.40625|0|41.53125|0|23.954062500000006|0
0|2021-11-24|45.385416666666664|0|32.614583333333336|0|63.708333333333336|0|23.94250000000002|0
0|2021-11-25|34.208333333333336|0|17.963541666666668|0|53.427083333333336|0|24.237708333333316|0
0|2021-11-26|31.244791666666668|0|12.458333333333334|0|53.53125|0|24.09307291666664|0
0|2021-11-27|38.28125|0|12.885416666666666|0|41.59375|0|24.02458333333332|0
0|2021-11-28|36.125|0|14.010416666666666|0|45.416666666666664|0|24.16062500000002|0
0|2021-11-29|39.03125|0|14.5|0|42.84375|0|24.082499999999982|0
0|2021-11-30|40.677083333333336|0|15.854166666666666|0|42.854166666666664|0|24.054895833333315|0
0|2021-12-01|38.802083333333336|0|11.552083333333334|0|39.947916666666664|0|24.102812499999985|0
0|2021-12-02|37.520833333333336|0|8.265625|0|35.213541666666664|0|24.071666666666662|0
0|2021-12-03|41.9375|0|15.9375|0|39.46875|0|24.01479166666667|0
0|2021-12-04|39.192708333333336|0|17.885416666666668|0|47.765625|0|24.031406249999986|0
0|2021-12-05|45.84375|0|16.40625|0|36.96875|0|23.916666666666668|0
0|2021-12-06|35.739583333333336|0|16.166666666666668|0|48.25|0|23.99963541666668|0
0|2021-12-07|46.03125|0|22.0625|0|40.53125|0|23.88947916666669|0
0|2021-12-08|42.416666666666664|0|22.65625|0|49.708333333333336|0|23.90020833333332|0
0|2021-12-09|48.588541666666664|0|22.942708333333332|0|38.010416666666664|0|23.775937499999994|0
0|2021-12-10|39.8125|0|19.59375|0|46.28125|0|23.759583333333325|0
0|2021-12-11|28.677083333333332|0|-1.3541666666666667|0|32.3125|0|24.029062499999995|0
0|2021-12-12|29.453125|0|-0.6770833333333334|0|33.015625|0|24.008541666666684|0
0|2021-12-13|32.177083333333336|0|8.6875|0|41.1875|0|24.03729166666666|0
