|dates|Anasco_PuertoRico_UnitedStates.JHU_ConfirmedCases.data|Anasco_PuertoRico_UnitedStates.JHU_ConfirmedCases.missing|Anasco_PuertoRico_UnitedStates.NYT_ConfirmedCases.data|Anasco_PuertoRico_UnitedStates.NYT_ConfirmedCases.missing|Anasco_PuertoRico_UnitedStates.JHU_ConfirmedDeaths.data|Anasco_PuertoRico_UnitedStates.JHU_ConfirmedDeaths.missing|Anasco_PuertoRico_UnitedStates.JHU_ConfirmedRecoveries.data|Anasco_PuertoRico_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-02-22|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-23|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-24|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-25|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-26|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-27|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-28|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-29|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-01|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-02|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-03|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-04|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-05|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-06|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-07|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-08|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-09|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-10|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-11|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-12|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-13|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-14|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-15|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-16|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-17|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-18|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-19|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-20|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-21|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-22|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-23|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-24|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-25|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-26|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-27|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-28|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-29|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-30|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-31|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-01|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-02|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-03|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-04|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-05|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-06|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-07|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-08|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-09|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-10|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-11|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-12|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-13|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-14|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-15|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-16|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-17|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-18|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-19|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-20|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-21|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-22|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-23|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-24|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-25|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-26|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-27|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-28|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-29|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-30|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-05-01|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-05-02|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-05-03|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-05-04|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-05-05|0.0|100|5.0|0|0.0|100|0.0|100
0|2020-05-06|0.0|100|5.0|0|0.0|100|0.0|100
0|2020-05-07|0.0|100|5.0|0|0.0|100|0.0|100
0|2020-05-08|0.0|100|7.0|0|0.0|100|0.0|100
0|2020-05-09|0.0|100|7.0|0|0.0|100|0.0|100
0|2020-05-10|0.0|100|8.0|0|0.0|100|0.0|100
0|2020-05-11|0.0|100|9.0|0|0.0|100|0.0|100
0|2020-05-12|0.0|100|9.0|0|0.0|100|0.0|100
0|2020-05-13|0.0|100|9.0|0|0.0|100|0.0|100
0|2020-05-14|0.0|100|12.0|0|0.0|100|0.0|100
0|2020-05-15|0.0|100|12.0|0|0.0|100|0.0|100
0|2020-05-16|0.0|100|12.0|0|0.0|100|0.0|100
0|2020-05-17|0.0|100|12.0|0|0.0|100|0.0|100
0|2020-05-18|0.0|100|11.0|0|0.0|100|0.0|100
0|2020-05-19|0.0|100|11.0|0|0.0|100|0.0|100
0|2020-05-20|0.0|100|11.0|0|0.0|100|0.0|100
0|2020-05-21|0.0|100|13.0|0|0.0|100|0.0|100
0|2020-05-22|0.0|100|14.0|0|0.0|100|0.0|100
0|2020-05-23|0.0|100|16.0|0|0.0|100|0.0|100
0|2020-05-24|0.0|100|16.0|0|0.0|100|0.0|100
0|2020-05-25|0.0|100|16.0|0|0.0|100|0.0|100
0|2020-05-26|0.0|100|16.0|0|0.0|100|0.0|100
0|2020-05-27|0.0|100|16.0|0|0.0|100|0.0|100
0|2020-05-28|0.0|100|20.0|0|0.0|100|0.0|100
0|2020-05-29|0.0|100|22.0|0|0.0|100|0.0|100
0|2020-05-30|0.0|100|22.0|0|0.0|100|0.0|100
0|2020-05-31|0.0|100|22.0|0|0.0|100|0.0|100
0|2020-06-01|0.0|100|23.0|0|0.0|100|0.0|100
0|2020-06-02|0.0|100|24.0|0|0.0|100|0.0|100
0|2020-06-03|0.0|100|24.0|0|0.0|100|0.0|100
0|2020-06-04|0.0|100|31.0|0|0.0|100|0.0|100
0|2020-06-05|0.0|100|31.0|0|0.0|100|0.0|100
0|2020-06-06|0.0|100|34.0|0|0.0|100|0.0|100
0|2020-06-07|0.0|100|34.0|0|0.0|100|0.0|100
0|2020-06-08|0.0|100|34.0|0|0.0|100|0.0|100
0|2020-06-09|0.0|100|37.0|0|0.0|100|0.0|100
0|2020-06-10|0.0|100|37.0|0|0.0|100|0.0|100
0|2020-06-11|0.0|100|37.0|0|0.0|100|0.0|100
0|2020-06-12|0.0|100|37.0|0|0.0|100|0.0|100
0|2020-06-13|0.0|100|37.0|0|0.0|100|0.0|100
0|2020-06-14|0.0|100|37.0|0|0.0|100|0.0|100
0|2020-06-15|0.0|100|37.0|0|0.0|100|0.0|100
0|2020-06-16|0.0|100|37.0|0|0.0|100|0.0|100
0|2020-06-17|0.0|100|37.0|0|0.0|100|0.0|100
0|2020-06-18|0.0|100|37.0|0|0.0|100|0.0|100
0|2020-06-19|0.0|100|37.0|0|0.0|100|0.0|100
0|2020-06-20|0.0|100|37.0|0|0.0|100|0.0|100
0|2020-06-21|0.0|100|37.0|0|0.0|100|0.0|100
0|2020-06-22|0.0|100|37.0|0|0.0|100|0.0|100
0|2020-06-23|0.0|100|37.0|0|0.0|100|0.0|100
0|2020-06-24|0.0|100|37.0|0|0.0|100|0.0|100
0|2020-06-25|0.0|100|43.0|0|0.0|100|0.0|100
0|2020-06-26|0.0|100|43.0|0|0.0|100|0.0|100
0|2020-06-27|0.0|100|44.0|0|0.0|100|0.0|100
0|2020-06-28|0.0|100|45.0|0|0.0|100|0.0|100
0|2020-06-29|0.0|100|45.0|0|0.0|100|0.0|100
0|2020-06-30|0.0|100|45.0|0|0.0|100|0.0|100
0|2020-07-01|0.0|100|46.0|0|0.0|100|0.0|100
0|2020-07-02|0.0|100|46.0|0|0.0|100|0.0|100
0|2020-07-03|0.0|100|46.0|0|0.0|100|0.0|100
0|2020-07-04|0.0|100|47.0|0|0.0|100|0.0|100
0|2020-07-05|0.0|100|49.0|0|0.0|100|0.0|100
0|2020-07-06|0.0|100|60.0|0|0.0|100|0.0|100
0|2020-07-07|0.0|100|63.0|0|0.0|100|0.0|100
0|2020-07-08|0.0|100|63.0|0|0.0|100|0.0|100
0|2020-07-09|0.0|100|66.0|0|0.0|100|0.0|100
0|2020-07-10|0.0|100|66.0|0|0.0|100|0.0|100
0|2020-07-11|0.0|100|70.0|0|0.0|100|0.0|100
0|2020-07-12|0.0|100|75.0|0|0.0|100|0.0|100
0|2020-07-13|0.0|100|77.0|0|0.0|100|0.0|100
0|2020-07-14|0.0|100|78.0|0|0.0|100|0.0|100
0|2020-07-15|0.0|100|83.0|0|0.0|100|0.0|100
0|2020-07-16|0.0|100|82.0|0|0.0|100|0.0|100
0|2020-07-17|0.0|100|84.0|0|0.0|100|0.0|100
0|2020-07-18|108.0|0|85.0|0|0.0|0|0.0|100
0|2020-07-19|108.0|0|88.0|0|0.0|0|0.0|100
0|2020-07-20|108.0|0|89.0|0|0.0|0|0.0|100
0|2020-07-21|108.0|0|92.0|0|0.0|0|0.0|100
0|2020-07-22|108.0|0|92.0|0|0.0|0|0.0|100
0|2020-07-23|108.0|0|97.0|0|0.0|0|0.0|100
0|2020-07-24|108.0|0|97.0|0|0.0|0|0.0|100
0|2020-07-25|108.0|0|99.0|0|0.0|0|0.0|100
0|2020-07-26|108.0|0|101.0|0|0.0|0|0.0|100
0|2020-07-27|108.0|0|103.0|0|0.0|0|0.0|100
0|2020-07-28|108.0|0|105.0|0|0.0|0|0.0|100
0|2020-07-29|108.0|0|105.0|0|0.0|0|0.0|100
0|2020-07-30|108.0|0|108.0|0|0.0|0|0.0|100
0|2020-07-31|108.0|0|108.0|0|0.0|0|0.0|100
0|2020-08-01|192.0|0|122.0|0|0.0|0|0.0|100
0|2020-08-02|192.0|0|124.0|0|0.0|0|0.0|100
0|2020-08-03|192.0|0|125.0|0|0.0|0|0.0|100
0|2020-08-04|192.0|0|128.0|0|0.0|0|0.0|100
0|2020-08-05|192.0|0|130.0|0|0.0|0|0.0|100
0|2020-08-06|192.0|0|131.0|0|0.0|0|0.0|100
0|2020-08-07|192.0|0|131.0|0|0.0|0|0.0|100
0|2020-08-08|192.0|0|134.0|0|0.0|0|0.0|100
0|2020-08-09|192.0|0|142.0|0|0.0|0|0.0|100
0|2020-08-10|192.0|0|145.0|0|0.0|0|0.0|100
0|2020-08-11|192.0|0|147.0|0|0.0|0|0.0|100
0|2020-08-12|192.0|0|150.0|0|0.0|0|0.0|100
0|2020-08-13|192.0|0|150.0|0|0.0|0|0.0|100
0|2020-08-14|192.0|0|151.0|0|0.0|0|0.0|100
0|2020-08-15|192.0|0|153.0|0|0.0|0|0.0|100
0|2020-08-16|192.0|0|156.0|0|0.0|0|0.0|100
0|2020-08-17|192.0|0|161.0|0|0.0|0|0.0|100
0|2020-08-18|192.0|0|166.0|0|0.0|0|0.0|100
0|2020-08-19|192.0|0|166.0|0|0.0|0|0.0|100
0|2020-08-20|192.0|0|168.0|0|0.0|0|0.0|100
0|2020-08-21|192.0|0|169.0|0|0.0|0|0.0|100
0|2020-08-22|192.0|0|175.0|0|0.0|0|0.0|100
0|2020-08-23|192.0|0|177.0|0|0.0|0|0.0|100
0|2020-08-24|192.0|0|179.0|0|0.0|0|0.0|100
0|2020-08-25|192.0|0|180.0|0|0.0|0|0.0|100
0|2020-08-26|192.0|0|180.0|0|0.0|0|0.0|100
0|2020-08-27|182.0|0|182.0|0|0.0|0|0.0|100
0|2020-08-28|188.0|0|188.0|0|0.0|0|0.0|100
0|2020-08-29|191.0|0|191.0|0|0.0|0|0.0|100
0|2020-08-30|192.0|0|192.0|0|0.0|0|0.0|100
0|2020-08-31|192.0|0|192.0|0|0.0|0|0.0|100
0|2020-09-01|193.0|0|193.0|0|0.0|0|0.0|100
0|2020-09-02|192.0|0|192.0|0|0.0|0|0.0|100
0|2020-09-03|193.0|0|193.0|0|0.0|0|0.0|100
0|2020-09-04|193.0|0|193.0|0|0.0|0|0.0|100
0|2020-09-05|194.0|0|194.0|0|0.0|0|0.0|100
0|2020-09-06|194.0|0|194.0|0|0.0|0|0.0|100
0|2020-09-07|194.0|0|194.0|0|0.0|0|0.0|100
0|2020-09-08|194.0|0|194.0|0|0.0|0|0.0|100
0|2020-09-09|194.0|0|194.0|0|0.0|0|0.0|100
0|2020-09-10|196.0|0|196.0|0|0.0|0|0.0|100
0|2020-09-11|198.0|0|198.0|0|0.0|0|0.0|100
0|2020-09-12|198.0|0|200.0|0|0.0|0|0.0|100
0|2020-09-13|201.0|0|201.0|0|0.0|0|0.0|100
0|2020-09-14|201.0|0|202.0|0|0.0|0|0.0|100
0|2020-09-15|206.0|0|206.0|0|0.0|0|0.0|100
0|2020-09-16|206.0|0|206.0|0|0.0|0|0.0|100
0|2020-09-17|209.0|0|209.0|0|0.0|0|0.0|100
0|2020-09-18|209.0|0|209.0|0|0.0|0|0.0|100
0|2020-09-19|217.0|0|217.0|0|0.0|0|0.0|100
0|2020-09-20|217.0|0|218.0|0|0.0|0|0.0|100
0|2020-09-21|219.0|0|219.0|0|0.0|0|0.0|100
0|2020-09-22|219.0|0|219.0|0|0.0|0|0.0|100
0|2020-09-23|219.0|0|219.0|0|0.0|0|0.0|100
0|2020-09-24|219.0|0|219.0|0|0.0|0|0.0|100
0|2020-09-25|220.0|0|220.0|0|0.0|0|0.0|100
0|2020-09-26|220.0|0|220.0|0|0.0|0|0.0|100
0|2020-09-27|222.0|0|222.0|0|0.0|0|0.0|100
0|2020-09-28|222.0|0|222.0|0|0.0|0|0.0|100
0|2020-09-29|225.0|0|225.0|0|0.0|0|0.0|100
0|2020-09-30|226.0|0|226.0|0|0.0|0|0.0|100
0|2020-10-01|229.0|0|229.0|0|0.0|0|0.0|100
0|2020-10-02|230.0|0|230.0|0|0.0|0|0.0|100
0|2020-10-03|230.0|0|230.0|0|0.0|0|0.0|100
0|2020-10-04|230.0|0|230.0|0|0.0|0|0.0|100
0|2020-10-05|230.0|0|230.0|0|0.0|0|0.0|100
0|2020-10-06|230.0|0|230.0|0|0.0|0|0.0|100
0|2020-10-07|230.0|0|230.0|0|0.0|0|0.0|100
0|2020-10-08|231.0|0|231.0|0|0.0|0|0.0|100
0|2020-10-09|235.0|0|235.0|0|0.0|0|0.0|100
0|2020-10-10|236.0|0|236.0|0|0.0|0|0.0|100
0|2020-10-11|237.0|0|237.0|0|0.0|0|0.0|100
0|2020-10-12|237.0|0|237.0|0|0.0|0|0.0|100
0|2020-10-13|237.0|0|237.0|0|0.0|0|0.0|100
0|2020-10-14|238.0|0|238.0|0|0.0|0|0.0|100
0|2020-10-15|238.0|0|238.0|0|0.0|0|0.0|100
0|2020-10-16|239.0|0|239.0|0|0.0|0|0.0|100
0|2020-10-17|239.0|0|239.0|0|0.0|0|0.0|100
0|2020-10-18|239.0|0|239.0|0|0.0|0|0.0|100
0|2020-10-19|240.0|0|240.0|0|0.0|0|0.0|100
0|2020-10-20|243.0|0|243.0|0|0.0|0|0.0|100
0|2020-10-21|243.0|0|243.0|0|0.0|0|0.0|100
0|2020-10-22|243.0|0|244.0|0|0.0|0|0.0|100
0|2020-10-23|243.0|0|257.0|0|0.0|0|0.0|100
0|2020-10-24|243.0|0|262.0|0|0.0|0|0.0|100
0|2020-10-25|243.0|0|268.0|0|0.0|0|0.0|100
0|2020-10-26|274.0|0|274.0|0|0.0|0|0.0|100
0|2020-10-27|278.0|0|278.0|0|0.0|0|0.0|100
0|2020-10-28|278.0|0|279.0|0|0.0|0|0.0|100
0|2020-10-29|278.0|0|287.0|0|0.0|0|0.0|100
0|2020-10-30|278.0|0|300.0|0|0.0|0|0.0|100
0|2020-10-31|278.0|0|302.0|0|0.0|0|0.0|100
0|2020-11-01|278.0|0|303.0|0|0.0|0|0.0|100
0|2020-11-02|315.0|0|315.0|0|0.0|0|0.0|100
0|2020-11-03|321.0|0|321.0|0|0.0|0|0.0|100
0|2020-11-04|323.0|0|323.0|0|0.0|0|0.0|100
0|2020-11-05|325.0|0|325.0|0|0.0|0|0.0|100
0|2020-11-06|325.0|0|336.0|0|0.0|0|0.0|100
0|2020-11-07|336.0|0|336.0|0|0.0|0|0.0|100
0|2020-11-08|336.0|0|354.0|0|0.0|0|0.0|100
0|2020-11-09|173.0|0|364.0|0|0.0|0|0.0|100
0|2020-11-10|173.0|0|365.0|0|0.0|0|0.0|100
0|2020-11-11|173.0|0|373.0|0|0.0|0|0.0|100
0|2020-11-12|173.0|0|379.0|0|0.0|0|0.0|100
0|2020-11-13|192.0|0|383.0|0|0.0|0|0.0|100
0|2020-11-14|208.0|0|399.0|0|0.0|0|0.0|100
0|2020-11-15|208.0|0|409.0|0|0.0|0|0.0|100
0|2020-11-16|218.0|0|409.0|0|0.0|0|0.0|100
0|2020-11-17|218.0|0|417.0|0|0.0|0|0.0|100
0|2020-11-18|228.0|0|419.0|0|0.0|0|0.0|100
0|2020-11-19|231.0|0|422.0|0|0.0|0|0.0|100
0|2020-11-20|245.0|0|436.0|0|0.0|0|0.0|100
0|2020-11-21|257.0|0|448.0|0|0.0|0|0.0|100
0|2020-11-22|257.0|0|461.0|0|0.0|0|0.0|100
0|2020-11-23|257.0|0|467.0|0|0.0|0|0.0|100
0|2020-11-24|277.0|0|468.0|0|0.0|0|0.0|100
0|2020-11-25|278.0|0|469.0|0|0.0|0|0.0|100
0|2020-11-26|278.0|0|474.0|0|0.0|0|0.0|100
0|2020-11-27|278.0|0|488.0|0|0.0|0|0.0|100
0|2020-11-28|278.0|0|495.0|0|0.0|0|0.0|100
0|2020-11-29|303.0|0|494.0|0|0.0|0|0.0|100
0|2020-11-30|307.0|0|498.0|0|0.0|0|0.0|100
0|2020-12-01|307.0|0|502.0|0|0.0|0|0.0|100
0|2020-12-02|319.0|0|510.0|0|0.0|0|0.0|100
0|2020-12-03|320.0|0|511.0|0|0.0|0|0.0|100
0|2020-12-04|320.0|0|511.0|0|0.0|0|0.0|100
0|2020-12-05|321.0|0|512.0|0|0.0|0|0.0|100
0|2020-12-06|325.0|0|516.0|0|0.0|0|0.0|100
0|2020-12-07|325.0|0|525.0|0|0.0|0|0.0|100
0|2020-12-08|325.0|0|532.0|0|0.0|0|0.0|100
0|2020-12-09|325.0|0|535.0|0|0.0|0|0.0|100
0|2020-12-10|347.0|0|538.0|0|0.0|0|0.0|100
0|2020-12-11|363.0|0|554.0|0|0.0|0|0.0|100
0|2020-12-12|364.0|0|555.0|0|0.0|0|0.0|100
0|2020-12-13|364.0|0|562.0|0|0.0|0|0.0|100
0|2020-12-14|364.0|0|565.0|0|0.0|0|0.0|100
0|2020-12-15|364.0|0|570.0|0|0.0|0|0.0|100
0|2020-12-16|380.0|0|571.0|0|0.0|0|0.0|100
0|2020-12-17|391.0|0|582.0|0|0.0|0|0.0|100
0|2020-12-18|412.0|0|603.0|0|0.0|0|0.0|100
0|2020-12-19|419.0|0|610.0|0|0.0|0|0.0|100
0|2020-12-20|441.0|0|632.0|0|0.0|0|0.0|100
0|2020-12-21|446.0|0|637.0|0|0.0|0|0.0|100
0|2020-12-22|448.0|0|639.0|0|0.0|0|0.0|100
0|2020-12-23|456.0|0|647.0|0|0.0|0|0.0|100
0|2020-12-24|456.0|0|647.0|0|0.0|0|0.0|100
0|2020-12-25|462.0|0|653.0|0|0.0|0|0.0|100
0|2020-12-26|467.0|0|658.0|0|0.0|0|0.0|100
0|2020-12-27|468.0|0|659.0|0|0.0|0|0.0|100
0|2020-12-28|468.0|0|659.0|0|0.0|0|0.0|100
0|2020-12-29|483.0|0|674.0|0|0.0|0|0.0|100
0|2020-12-30|484.0|0|675.0|0|0.0|0|0.0|100
0|2020-12-31|484.0|0|675.0|0|0.0|0|0.0|100
0|2021-01-01|487.0|0|678.0|0|0.0|0|0.0|100
0|2021-01-02|489.0|0|680.0|0|0.0|0|0.0|100
0|2021-01-03|489.0|0|681.0|0|0.0|0|0.0|100
0|2021-01-04|489.0|0|681.0|0|0.0|0|0.0|100
0|2021-01-05|489.0|0|685.0|0|0.0|0|0.0|100
0|2021-01-06|496.0|0|687.0|0|0.0|0|0.0|100
0|2021-01-07|496.0|0|688.0|0|0.0|0|0.0|100
0|2021-01-08|503.0|0|694.0|0|0.0|0|0.0|100
0|2021-01-09|503.0|0|697.0|0|0.0|0|0.0|100
0|2021-01-10|503.0|0|699.0|0|0.0|0|0.0|100
0|2021-01-11|511.0|0|702.0|0|0.0|0|0.0|100
0|2021-01-12|511.0|0|720.0|0|0.0|0|0.0|100
0|2021-01-13|511.0|0|720.0|0|0.0|0|0.0|100
0|2021-01-14|511.0|0|720.0|0|0.0|0|0.0|100
0|2021-01-15|533.0|0|724.0|0|0.0|0|0.0|100
0|2021-01-16|533.0|0|725.0|0|0.0|0|0.0|100
0|2021-01-17|537.0|0|728.0|0|0.0|0|0.0|100
0|2021-01-18|537.0|0|734.0|0|0.0|0|0.0|100
0|2021-01-19|543.0|0|734.0|0|0.0|0|0.0|100
0|2021-01-20|543.0|0|734.0|0|0.0|0|0.0|100
0|2021-01-21|544.0|0|735.0|0|0.0|0|0.0|100
0|2021-01-22|544.0|0|739.0|0|0.0|0|0.0|100
0|2021-01-23|548.0|0|739.0|0|0.0|0|0.0|100
0|2021-01-24|548.0|0|748.0|0|0.0|0|0.0|100
0|2021-01-25|548.0|0|750.0|0|0.0|0|0.0|100
0|2021-01-26|559.0|0|750.0|0|0.0|0|0.0|100
0|2021-01-27|560.0|0|751.0|0|0.0|0|0.0|100
0|2021-01-28|560.0|0|752.0|0|0.0|0|0.0|100
0|2021-01-29|563.0|0|754.0|0|0.0|0|0.0|100
0|2021-01-30|565.0|0|756.0|0|0.0|0|0.0|100
0|2021-01-31|565.0|0|759.0|0|0.0|0|0.0|100
0|2021-02-01|578.0|0|769.0|0|0.0|0|0.0|100
0|2021-02-02|581.0|0|772.0|0|0.0|0|0.0|100
0|2021-02-03|581.0|0|772.0|0|0.0|0|0.0|100
0|2021-02-04|582.0|0|773.0|0|0.0|0|0.0|100
0|2021-02-05|582.0|0|773.0|0|0.0|0|0.0|100
0|2021-02-06|588.0|0|779.0|0|0.0|0|0.0|100
0|2021-02-07|589.0|0|780.0|0|0.0|0|0.0|100
0|2021-02-08|589.0|0|788.0|0|0.0|0|0.0|100
0|2021-02-09|599.0|0|790.0|0|0.0|0|0.0|100
