|dates|Loiza_PuertoRico_UnitedStates.JHU_ConfirmedCases.data|Loiza_PuertoRico_UnitedStates.JHU_ConfirmedCases.missing|Loiza_PuertoRico_UnitedStates.NYT_ConfirmedCases.data|Loiza_PuertoRico_UnitedStates.NYT_ConfirmedCases.missing|Loiza_PuertoRico_UnitedStates.JHU_ConfirmedDeaths.data|Loiza_PuertoRico_UnitedStates.JHU_ConfirmedDeaths.missing|Loiza_PuertoRico_UnitedStates.JHU_ConfirmedRecoveries.data|Loiza_PuertoRico_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-16|5.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-17|5.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-18|5.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-19|5.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-20|14.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-21|21.0|0|0.0|100|1.0|0|0.0|100
0|2020-03-22|23.0|0|0.0|100|1.0|0|0.0|100
0|2020-03-23|31.0|0|0.0|100|2.0|0|0.0|100
0|2020-03-24|39.0|0|0.0|100|2.0|0|0.0|100
0|2020-03-25|51.0|0|0.0|100|2.0|0|0.0|100
0|2020-03-26|64.0|0|0.0|100|2.0|0|0.0|100
0|2020-03-27|79.0|0|0.0|100|3.0|0|0.0|100
0|2020-03-28|100.0|0|0.0|100|3.0|0|0.0|100
0|2020-03-29|127.0|0|0.0|100|3.0|0|0.0|100
0|2020-03-30|174.0|0|0.0|100|6.0|0|0.0|100
0|2020-03-31|239.0|0|0.0|100|8.0|0|0.0|100
0|2020-04-01|286.0|0|0.0|100|11.0|0|0.0|100
0|2020-04-02|316.0|0|0.0|100|12.0|0|0.0|100
0|2020-04-03|316.0|0|0.0|100|15.0|0|0.0|100
0|2020-04-04|452.0|0|0.0|100|18.0|0|0.0|100
0|2020-04-05|475.0|0|0.0|100|20.0|0|0.0|100
0|2020-04-06|513.0|0|0.0|100|21.0|0|0.0|100
0|2020-04-07|573.0|0|0.0|100|23.0|0|0.0|100
0|2020-04-08|620.0|0|0.0|100|24.0|0|0.0|100
0|2020-04-09|683.0|0|0.0|100|33.0|0|0.0|100
0|2020-04-10|725.0|0|0.0|100|39.0|0|0.0|100
0|2020-04-11|788.0|0|0.0|100|42.0|0|0.0|100
0|2020-04-12|897.0|0|0.0|100|44.0|0|0.0|100
0|2020-04-13|903.0|0|0.0|100|45.0|0|0.0|100
0|2020-04-14|923.0|0|0.0|100|45.0|0|0.0|100
0|2020-04-15|974.0|0|0.0|100|51.0|0|0.0|100
0|2020-04-16|1043.0|0|0.0|100|56.0|0|0.0|100
0|2020-04-17|1068.0|0|0.0|100|58.0|0|0.0|100
0|2020-04-18|1118.0|0|0.0|100|60.0|0|0.0|100
0|2020-04-19|1213.0|0|0.0|100|62.0|0|0.0|100
0|2020-04-20|1252.0|0|0.0|100|63.0|0|0.0|100
0|2020-04-21|1298.0|0|0.0|100|64.0|0|0.0|100
0|2020-04-22|1252.0|0|0.0|100|63.0|0|0.0|100
0|2020-04-23|1416.0|0|0.0|100|69.0|0|0.0|100
0|2020-04-24|1276.0|0|0.0|100|77.0|0|0.0|100
0|2020-04-25|1307.0|0|0.0|100|83.0|0|0.0|100
0|2020-04-26|1371.0|0|0.0|100|84.0|0|0.0|100
0|2020-04-27|1389.0|0|0.0|100|84.0|0|0.0|100
0|2020-04-28|1400.0|0|0.0|100|86.0|0|0.0|100
0|2020-04-29|1433.0|0|0.0|100|86.0|0|0.0|100
0|2020-04-30|1539.0|0|0.0|100|92.0|0|0.0|100
0|2020-05-01|1575.0|0|0.0|100|94.0|0|0.0|100
0|2020-05-02|1757.0|0|0.0|100|95.0|0|0.0|100
0|2020-05-03|1757.0|0|0.0|100|95.0|0|0.0|100
0|2020-05-04|1757.0|0|0.0|100|95.0|0|0.0|100
0|2020-05-05|1757.0|0|6.0|0|95.0|0|0.0|100
0|2020-05-06|1757.0|0|6.0|0|95.0|0|0.0|100
0|2020-05-07|1757.0|0|6.0|0|95.0|0|0.0|100
0|2020-05-08|1757.0|0|6.0|0|95.0|0|0.0|100
0|2020-05-09|1757.0|0|6.0|0|95.0|0|0.0|100
0|2020-05-10|1757.0|0|7.0|0|95.0|0|0.0|100
0|2020-05-11|1757.0|0|7.0|0|95.0|0|0.0|100
0|2020-05-12|1757.0|0|7.0|0|95.0|0|0.0|100
0|2020-05-13|1757.0|0|7.0|0|95.0|0|0.0|100
0|2020-05-14|1757.0|0|6.0|0|95.0|0|0.0|100
0|2020-05-15|1757.0|0|6.0|0|95.0|0|0.0|100
0|2020-05-16|1757.0|0|6.0|0|95.0|0|0.0|100
0|2020-05-17|1757.0|0|7.0|0|95.0|0|0.0|100
0|2020-05-18|1757.0|0|7.0|0|95.0|0|0.0|100
0|2020-05-19|1757.0|0|7.0|0|95.0|0|0.0|100
0|2020-05-20|1757.0|0|7.0|0|95.0|0|0.0|100
0|2020-05-21|1757.0|0|7.0|0|95.0|0|0.0|100
0|2020-05-22|1757.0|0|7.0|0|95.0|0|0.0|100
0|2020-05-23|1757.0|0|7.0|0|95.0|0|0.0|100
0|2020-05-24|1757.0|0|10.0|0|95.0|0|0.0|100
0|2020-05-25|1757.0|0|10.0|0|95.0|0|0.0|100
0|2020-05-26|1757.0|0|10.0|0|95.0|0|0.0|100
0|2020-05-27|1757.0|0|11.0|0|95.0|0|0.0|100
0|2020-05-28|1757.0|0|12.0|0|95.0|0|0.0|100
0|2020-05-29|1757.0|0|13.0|0|95.0|0|0.0|100
0|2020-05-30|1757.0|0|16.0|0|95.0|0|0.0|100
0|2020-05-31|1757.0|0|20.0|0|95.0|0|0.0|100
0|2020-06-01|1757.0|0|20.0|0|95.0|0|0.0|100
0|2020-06-02|1757.0|0|22.0|0|95.0|0|0.0|100
0|2020-06-03|1757.0|0|22.0|0|95.0|0|0.0|100
0|2020-06-04|1757.0|0|31.0|0|95.0|0|0.0|100
0|2020-06-05|1757.0|0|31.0|0|95.0|0|0.0|100
0|2020-06-06|1757.0|0|33.0|0|95.0|0|0.0|100
0|2020-06-07|1757.0|0|33.0|0|95.0|0|0.0|100
0|2020-06-08|1757.0|0|36.0|0|95.0|0|0.0|100
0|2020-06-09|1757.0|0|40.0|0|95.0|0|0.0|100
0|2020-06-10|1757.0|0|40.0|0|95.0|0|0.0|100
0|2020-06-11|1757.0|0|40.0|0|95.0|0|0.0|100
0|2020-06-12|1757.0|0|40.0|0|95.0|0|0.0|100
0|2020-06-13|1757.0|0|40.0|0|95.0|0|0.0|100
0|2020-06-14|1757.0|0|40.0|0|95.0|0|0.0|100
0|2020-06-15|1757.0|0|40.0|0|95.0|0|0.0|100
0|2020-06-16|1757.0|0|40.0|0|95.0|0|0.0|100
0|2020-06-17|1757.0|0|40.0|0|95.0|0|0.0|100
0|2020-06-18|1757.0|0|40.0|0|95.0|0|0.0|100
0|2020-06-19|1757.0|0|40.0|0|95.0|0|0.0|100
0|2020-06-20|1757.0|0|40.0|0|95.0|0|0.0|100
0|2020-06-21|1757.0|0|40.0|0|95.0|0|0.0|100
0|2020-06-22|1757.0|0|40.0|0|95.0|0|0.0|100
0|2020-06-23|1757.0|0|40.0|0|95.0|0|0.0|100
0|2020-06-24|1757.0|0|40.0|0|95.0|0|0.0|100
0|2020-06-25|1757.0|0|48.0|0|95.0|0|0.0|100
0|2020-06-26|1757.0|0|48.0|0|95.0|0|0.0|100
0|2020-06-27|1757.0|0|48.0|0|95.0|0|0.0|100
0|2020-06-28|1757.0|0|48.0|0|95.0|0|0.0|100
0|2020-06-29|1757.0|0|50.0|0|95.0|0|0.0|100
0|2020-06-30|1757.0|0|50.0|0|95.0|0|0.0|100
0|2020-07-01|1757.0|0|50.0|0|95.0|0|0.0|100
0|2020-07-02|1757.0|0|50.0|0|95.0|0|0.0|100
0|2020-07-03|1757.0|0|51.0|0|95.0|0|0.0|100
0|2020-07-04|1757.0|0|51.0|0|95.0|0|0.0|100
0|2020-07-05|1757.0|0|52.0|0|95.0|0|0.0|100
0|2020-07-06|1757.0|0|53.0|0|95.0|0|0.0|100
0|2020-07-07|1757.0|0|53.0|0|95.0|0|0.0|100
0|2020-07-08|1757.0|0|53.0|0|95.0|0|0.0|100
0|2020-07-09|1757.0|0|53.0|0|95.0|0|0.0|100
0|2020-07-10|1757.0|0|53.0|0|95.0|0|0.0|100
0|2020-07-11|1757.0|0|53.0|0|95.0|0|0.0|100
0|2020-07-12|1757.0|0|55.0|0|95.0|0|0.0|100
0|2020-07-13|1757.0|0|56.0|0|95.0|0|0.0|100
0|2020-07-14|1757.0|0|56.0|0|95.0|0|0.0|100
0|2020-07-15|1757.0|0|56.0|0|95.0|0|0.0|100
0|2020-07-16|1757.0|0|56.0|0|95.0|0|0.0|100
0|2020-07-17|1757.0|0|58.0|0|95.0|0|0.0|100
0|2020-07-18|61.0|0|61.0|0|0.0|0|0.0|100
0|2020-07-19|63.0|0|63.0|0|0.0|0|0.0|100
0|2020-07-20|64.0|0|64.0|0|0.0|0|0.0|100
0|2020-07-21|65.0|0|65.0|0|0.0|0|0.0|100
0|2020-07-22|65.0|0|65.0|0|0.0|0|0.0|100
0|2020-07-23|65.0|0|65.0|0|0.0|0|0.0|100
0|2020-07-24|67.0|0|67.0|0|0.0|0|0.0|100
0|2020-07-25|69.0|0|69.0|0|0.0|0|0.0|100
0|2020-07-26|71.0|0|71.0|0|0.0|0|0.0|100
0|2020-07-27|72.0|0|72.0|0|0.0|0|0.0|100
0|2020-07-28|73.0|0|73.0|0|0.0|0|0.0|100
0|2020-07-29|74.0|0|74.0|0|0.0|0|0.0|100
0|2020-07-30|76.0|0|76.0|0|0.0|0|0.0|100
0|2020-07-31|77.0|0|77.0|0|0.0|0|0.0|100
0|2020-08-01|88.0|0|88.0|0|0.0|0|0.0|100
0|2020-08-02|94.0|0|94.0|0|0.0|0|0.0|100
0|2020-08-03|98.0|0|98.0|0|0.0|0|0.0|100
0|2020-08-04|102.0|0|102.0|0|0.0|0|0.0|100
0|2020-08-05|108.0|0|108.0|0|0.0|0|0.0|100
0|2020-08-06|110.0|0|110.0|0|0.0|0|0.0|100
0|2020-08-07|117.0|0|117.0|0|0.0|0|0.0|100
0|2020-08-08|122.0|0|122.0|0|0.0|0|0.0|100
0|2020-08-09|124.0|0|124.0|0|0.0|0|0.0|100
0|2020-08-10|135.0|0|135.0|0|0.0|0|0.0|100
0|2020-08-11|136.0|0|136.0|0|0.0|0|0.0|100
0|2020-08-12|136.0|0|136.0|0|0.0|0|0.0|100
0|2020-08-13|140.0|0|140.0|0|0.0|0|0.0|100
0|2020-08-14|144.0|0|144.0|0|0.0|0|0.0|100
0|2020-08-15|151.0|0|151.0|0|0.0|0|0.0|100
0|2020-08-16|153.0|0|153.0|0|0.0|0|0.0|100
0|2020-08-17|156.0|0|156.0|0|0.0|0|0.0|100
0|2020-08-18|164.0|0|164.0|0|0.0|0|0.0|100
0|2020-08-19|165.0|0|165.0|0|0.0|0|0.0|100
0|2020-08-20|167.0|0|168.0|0|0.0|0|0.0|100
0|2020-08-21|168.0|0|168.0|0|0.0|0|0.0|100
0|2020-08-22|169.0|0|169.0|0|0.0|0|0.0|100
0|2020-08-23|169.0|0|169.0|0|0.0|0|0.0|100
0|2020-08-24|170.0|0|170.0|0|0.0|0|0.0|100
0|2020-08-25|171.0|0|171.0|0|0.0|0|0.0|100
0|2020-08-26|171.0|0|171.0|0|0.0|0|0.0|100
0|2020-08-27|176.0|0|176.0|0|0.0|0|0.0|100
0|2020-08-28|178.0|0|178.0|0|0.0|0|0.0|100
0|2020-08-29|180.0|0|180.0|0|0.0|0|0.0|100
0|2020-08-30|181.0|0|181.0|0|0.0|0|0.0|100
0|2020-08-31|183.0|0|183.0|0|0.0|0|0.0|100
0|2020-09-01|186.0|0|186.0|0|0.0|0|0.0|100
0|2020-09-02|190.0|0|190.0|0|0.0|0|0.0|100
0|2020-09-03|191.0|0|191.0|0|0.0|0|0.0|100
0|2020-09-04|192.0|0|192.0|0|0.0|0|0.0|100
0|2020-09-05|194.0|0|194.0|0|0.0|0|0.0|100
0|2020-09-06|194.0|0|194.0|0|0.0|0|0.0|100
0|2020-09-07|204.0|0|204.0|0|0.0|0|0.0|100
0|2020-09-08|206.0|0|206.0|0|0.0|0|0.0|100
0|2020-09-09|206.0|0|206.0|0|0.0|0|0.0|100
0|2020-09-10|207.0|0|207.0|0|0.0|0|0.0|100
0|2020-09-11|209.0|0|209.0|0|0.0|0|0.0|100
0|2020-09-12|212.0|0|212.0|0|0.0|0|0.0|100
0|2020-09-13|212.0|0|212.0|0|0.0|0|0.0|100
0|2020-09-14|213.0|0|213.0|0|0.0|0|0.0|100
0|2020-09-15|213.0|0|213.0|0|0.0|0|0.0|100
0|2020-09-16|213.0|0|213.0|0|0.0|0|0.0|100
0|2020-09-17|218.0|0|218.0|0|0.0|0|0.0|100
0|2020-09-18|222.0|0|222.0|0|0.0|0|0.0|100
0|2020-09-19|230.0|0|230.0|0|0.0|0|0.0|100
0|2020-09-20|238.0|0|238.0|0|0.0|0|0.0|100
0|2020-09-21|252.0|0|252.0|0|0.0|0|0.0|100
0|2020-09-22|252.0|0|252.0|0|0.0|0|0.0|100
0|2020-09-23|252.0|0|252.0|0|0.0|0|0.0|100
0|2020-09-24|260.0|0|260.0|0|0.0|0|0.0|100
0|2020-09-25|262.0|0|262.0|0|0.0|0|0.0|100
0|2020-09-26|268.0|0|268.0|0|0.0|0|0.0|100
0|2020-09-27|270.0|0|270.0|0|0.0|0|0.0|100
0|2020-09-28|286.0|0|286.0|0|0.0|0|0.0|100
0|2020-09-29|289.0|0|289.0|0|0.0|0|0.0|100
0|2020-09-30|289.0|0|289.0|0|0.0|0|0.0|100
0|2020-10-01|290.0|0|290.0|0|0.0|0|0.0|100
0|2020-10-02|296.0|0|296.0|0|0.0|0|0.0|100
0|2020-10-03|297.0|0|297.0|0|0.0|0|0.0|100
0|2020-10-04|301.0|0|301.0|0|0.0|0|0.0|100
0|2020-10-05|303.0|0|303.0|0|0.0|0|0.0|100
0|2020-10-06|303.0|0|303.0|0|0.0|0|0.0|100
0|2020-10-07|303.0|0|303.0|0|0.0|0|0.0|100
0|2020-10-08|304.0|0|304.0|0|0.0|0|0.0|100
0|2020-10-09|308.0|0|308.0|0|0.0|0|0.0|100
0|2020-10-10|310.0|0|310.0|0|0.0|0|0.0|100
0|2020-10-11|312.0|0|312.0|0|0.0|0|0.0|100
0|2020-10-12|321.0|0|321.0|0|0.0|0|0.0|100
0|2020-10-13|321.0|0|321.0|0|0.0|0|0.0|100
0|2020-10-14|324.0|0|324.0|0|0.0|0|0.0|100
0|2020-10-15|330.0|0|330.0|0|0.0|0|0.0|100
0|2020-10-16|332.0|0|332.0|0|0.0|0|0.0|100
0|2020-10-17|333.0|0|333.0|0|0.0|0|0.0|100
0|2020-10-18|339.0|0|339.0|0|0.0|0|0.0|100
0|2020-10-19|341.0|0|341.0|0|0.0|0|0.0|100
0|2020-10-20|346.0|0|346.0|0|0.0|0|0.0|100
0|2020-10-21|346.0|0|346.0|0|0.0|0|0.0|100
0|2020-10-22|347.0|0|347.0|0|0.0|0|0.0|100
0|2020-10-23|357.0|0|357.0|0|0.0|0|0.0|100
0|2020-10-24|357.0|0|357.0|0|0.0|0|0.0|100
0|2020-10-25|363.0|0|363.0|0|0.0|0|0.0|100
0|2020-10-26|368.0|0|368.0|0|0.0|0|0.0|100
0|2020-10-27|375.0|0|375.0|0|0.0|0|0.0|100
0|2020-10-28|375.0|0|375.0|0|0.0|0|0.0|100
0|2020-10-29|379.0|0|379.0|0|0.0|0|0.0|100
0|2020-10-30|383.0|0|383.0|0|0.0|0|0.0|100
0|2020-10-31|387.0|0|387.0|0|0.0|0|0.0|100
0|2020-11-01|388.0|0|388.0|0|0.0|0|0.0|100
0|2020-11-02|397.0|0|397.0|0|0.0|0|0.0|100
0|2020-11-03|399.0|0|399.0|0|0.0|0|0.0|100
0|2020-11-04|400.0|0|400.0|0|0.0|0|0.0|100
0|2020-11-05|402.0|0|402.0|0|0.0|0|0.0|100
0|2020-11-06|404.0|0|404.0|0|0.0|0|0.0|100
0|2020-11-07|404.0|0|404.0|0|0.0|0|0.0|100
0|2020-11-08|404.0|0|411.0|0|0.0|0|0.0|100
0|2020-11-09|241.0|0|416.0|0|0.0|0|0.0|100
0|2020-11-10|245.0|0|419.0|0|0.0|0|0.0|100
0|2020-11-11|245.0|0|420.0|0|0.0|0|0.0|100
0|2020-11-12|265.0|0|440.0|0|0.0|0|0.0|100
0|2020-11-13|270.0|0|445.0|0|0.0|0|0.0|100
0|2020-11-14|272.0|0|447.0|0|0.0|0|0.0|100
0|2020-11-15|280.0|0|455.0|0|0.0|0|0.0|100
0|2020-11-16|297.0|0|472.0|0|0.0|0|0.0|100
0|2020-11-17|298.0|0|473.0|0|0.0|0|0.0|100
0|2020-11-18|304.0|0|479.0|0|0.0|0|0.0|100
0|2020-11-19|310.0|0|485.0|0|0.0|0|0.0|100
0|2020-11-20|315.0|0|490.0|0|0.0|0|0.0|100
0|2020-11-21|322.0|0|497.0|0|0.0|0|0.0|100
0|2020-11-22|328.0|0|503.0|0|0.0|0|0.0|100
0|2020-11-23|329.0|0|504.0|0|0.0|0|0.0|100
0|2020-11-24|330.0|0|505.0|0|0.0|0|0.0|100
0|2020-11-25|331.0|0|506.0|0|0.0|0|0.0|100
0|2020-11-26|333.0|0|508.0|0|0.0|0|0.0|100
0|2020-11-27|342.0|0|517.0|0|0.0|0|0.0|100
0|2020-11-28|342.0|0|517.0|0|0.0|0|0.0|100
0|2020-11-29|345.0|0|520.0|0|0.0|0|0.0|100
0|2020-11-30|347.0|0|522.0|0|0.0|0|0.0|100
0|2020-12-01|350.0|0|525.0|0|0.0|0|0.0|100
0|2020-12-02|350.0|0|525.0|0|0.0|0|0.0|100
0|2020-12-03|355.0|0|530.0|0|0.0|0|0.0|100
0|2020-12-04|358.0|0|533.0|0|0.0|0|0.0|100
0|2020-12-05|368.0|0|543.0|0|0.0|0|0.0|100
0|2020-12-06|387.0|0|562.0|0|0.0|0|0.0|100
0|2020-12-07|391.0|0|566.0|0|0.0|0|0.0|100
0|2020-12-08|393.0|0|568.0|0|0.0|0|0.0|100
0|2020-12-09|400.0|0|575.0|0|0.0|0|0.0|100
0|2020-12-10|400.0|0|575.0|0|0.0|0|0.0|100
0|2020-12-11|419.0|0|594.0|0|0.0|0|0.0|100
0|2020-12-12|439.0|0|614.0|0|0.0|0|0.0|100
0|2020-12-13|441.0|0|616.0|0|0.0|0|0.0|100
0|2020-12-14|445.0|0|620.0|0|0.0|0|0.0|100
0|2020-12-15|467.0|0|642.0|0|0.0|0|0.0|100
0|2020-12-16|473.0|0|648.0|0|0.0|0|0.0|100
0|2020-12-17|479.0|0|654.0|0|0.0|0|0.0|100
0|2020-12-18|491.0|0|666.0|0|0.0|0|0.0|100
0|2020-12-19|498.0|0|673.0|0|0.0|0|0.0|100
0|2020-12-20|506.0|0|681.0|0|0.0|0|0.0|100
0|2020-12-21|508.0|0|683.0|0|0.0|0|0.0|100
0|2020-12-22|515.0|0|690.0|0|0.0|0|0.0|100
0|2020-12-23|519.0|0|694.0|0|0.0|0|0.0|100
0|2020-12-24|521.0|0|696.0|0|0.0|0|0.0|100
0|2020-12-25|527.0|0|702.0|0|0.0|0|0.0|100
0|2020-12-26|558.0|0|733.0|0|0.0|0|0.0|100
0|2020-12-27|582.0|0|757.0|0|0.0|0|0.0|100
0|2020-12-28|582.0|0|757.0|0|0.0|0|0.0|100
0|2020-12-29|594.0|0|769.0|0|0.0|0|0.0|100
0|2020-12-30|594.0|0|769.0|0|0.0|0|0.0|100
0|2020-12-31|598.0|0|773.0|0|0.0|0|0.0|100
0|2021-01-01|603.0|0|778.0|0|0.0|0|0.0|100
0|2021-01-02|607.0|0|782.0|0|0.0|0|0.0|100
0|2021-01-03|608.0|0|783.0|0|0.0|0|0.0|100
0|2021-01-04|613.0|0|788.0|0|0.0|0|0.0|100
0|2021-01-05|617.0|0|792.0|0|0.0|0|0.0|100
0|2021-01-06|623.0|0|798.0|0|0.0|0|0.0|100
0|2021-01-07|630.0|0|805.0|0|0.0|0|0.0|100
0|2021-01-08|637.0|0|812.0|0|0.0|0|0.0|100
0|2021-01-09|639.0|0|814.0|0|0.0|0|0.0|100
0|2021-01-10|643.0|0|818.0|0|0.0|0|0.0|100
0|2021-01-11|647.0|0|822.0|0|0.0|0|0.0|100
0|2021-01-12|654.0|0|829.0|0|0.0|0|0.0|100
0|2021-01-13|658.0|0|833.0|0|0.0|0|0.0|100
0|2021-01-14|661.0|0|836.0|0|0.0|0|0.0|100
0|2021-01-15|674.0|0|849.0|0|0.0|0|0.0|100
0|2021-01-16|683.0|0|858.0|0|0.0|0|0.0|100
0|2021-01-17|695.0|0|870.0|0|0.0|0|0.0|100
0|2021-01-18|699.0|0|874.0|0|0.0|0|0.0|100
0|2021-01-19|702.0|0|877.0|0|0.0|0|0.0|100
0|2021-01-20|703.0|0|878.0|0|0.0|0|0.0|100
0|2021-01-21|704.0|0|879.0|0|0.0|0|0.0|100
0|2021-01-22|708.0|0|883.0|0|0.0|0|0.0|100
0|2021-01-23|716.0|0|891.0|0|0.0|0|0.0|100
0|2021-01-24|726.0|0|901.0|0|0.0|0|0.0|100
0|2021-01-25|730.0|0|905.0|0|0.0|0|0.0|100
0|2021-01-26|729.0|0|904.0|0|0.0|0|0.0|100
0|2021-01-27|729.0|0|904.0|0|0.0|0|0.0|100
0|2021-01-28|736.0|0|911.0|0|0.0|0|0.0|100
0|2021-01-29|741.0|0|916.0|0|0.0|0|0.0|100
0|2021-01-30|745.0|0|920.0|0|0.0|0|0.0|100
0|2021-01-31|750.0|0|925.0|0|0.0|0|0.0|100
0|2021-02-01|759.0|0|934.0|0|0.0|0|0.0|100
0|2021-02-02|761.0|0|936.0|0|0.0|0|0.0|100
0|2021-02-03|762.0|0|937.0|0|0.0|0|0.0|100
0|2021-02-04|769.0|0|944.0|0|0.0|0|0.0|100
0|2021-02-05|770.0|0|945.0|0|0.0|0|0.0|100
0|2021-02-06|770.0|0|945.0|0|0.0|0|0.0|100
