|dates|Muskingum_Ohio_UnitedStates.AverageDailyTemperature.data|Muskingum_Ohio_UnitedStates.AverageDailyTemperature.missing|Muskingum_Ohio_UnitedStates.AverageDewPoint.data|Muskingum_Ohio_UnitedStates.AverageDewPoint.missing|Muskingum_Ohio_UnitedStates.AverageRelativeHumidity.data|Muskingum_Ohio_UnitedStates.AverageRelativeHumidity.missing|Muskingum_Ohio_UnitedStates.AverageSurfaceAirPressure.data|Muskingum_Ohio_UnitedStates.AverageSurfaceAirPressure.missing
0|2021-10-17|53.791666666666664|0|38.916666666666664|0|59.041666666666664|0|29.09541666666667|0
0|2021-10-18|52.875|0|40.375|0|66.08333333333333|0|29.144166666666663|0
0|2021-10-19|53.666666666666664|0|43.083333333333336|0|72.04166666666667|0|29.2025|0
0|2021-10-20|56.02777777777778|0|46.333333333333336|0|73.16666666666667|0|29.18388888888889|0
0|2021-10-21|58.774305555555564|0|52.697916666666664|0|80.47916666666667|0|28.98152777777778|0
0|2021-10-22|52.31944444444445|0|47.506944444444436|0|84.02083333333333|0|29.045972222222215|0
0|2021-10-23|50.836805555555564|0|45.4375|0|82.62847222222223|0|29.060312500000006|0
0|2021-10-24|55.38194444444445|0|52.541666666666664|0|90.18154761904763|0|29.030386904761908|0
0|2021-10-25|60.670138888888886|0|52.55555555555555|0|75.28125|0|28.788854166666667|0
0|2021-10-26|48.8125|0|40.361111111111114|0|73.94444444444444|0|28.935486111111103|0
0|2021-10-27|48.708333333333336|0|42.854166666666664|0|80.35416666666667|0|29.022291666666664|0
0|2021-10-28|56.4375|0|49.99652777777777|0|80.73958333333333|0|28.765243055555562|0
0|2021-10-29|56.416666666666664|0|53.56597222222222|0|90.29861111111113|0|28.528611111111115|0
0|2021-10-30|55.388888888888886|0|51.71527777777777|0|88.08333333333333|0|28.560486111111107|0
0|2021-10-31|54.131944444444436|0|47.541666666666664|0|79.16666666666666|0|28.87006944444445|0
0|2021-11-01|47.541666666666664|0|34.208333333333336|0|62.583333333333336|0|29.24208333333333|0
0|2021-11-02|43.083333333333336|0|28.583333333333332|0|58.125|0|29.305000000000003|0
0|2021-11-03|37.0|0|25.791666666666668|0|68.0|0|29.377083333333342|0
0|2021-11-04|36.791666666666664|0|25.166666666666668|0|67.33333333333333|0|29.33333333333334|0
0|2021-11-05|36.166666666666664|0|26.5|0|71.41666666666667|0|29.397916666666664|0
0|2021-11-06|38.833333333333336|0|26.5|0|66.41666666666667|0|29.317083333333333|0
0|2021-11-07|42.354166666666664|0|29.625|0|66.0625|0|29.247708333333335|0
0|2021-11-08|48.958333333333336|0|35.833333333333336|0|64.83333333333333|0|29.264583333333334|0
0|2021-11-09|52.208333333333336|0|38.166666666666664|0|62.958333333333336|0|29.180833333333336|0
0|2021-11-10|52.27222222222222|0|44.455555555555556|0|76.16388888888889|0|29.17813888888888|0
0|2021-11-11|56.02777777777777|0|44.916666666666664|0|70.95833333333333|0|28.931527777777784|0
0|2021-11-12|47.614583333333336|0|36.69444444444445|0|70.3888888888889|0|28.949062499999993|0
0|2021-11-13|37.84722222222222|0|30.902777777777775|0|76.58333333333333|0|28.994027777777763|0
0|2021-11-14|35.856249999999996|0|31.09345238095238|0|83.43630952380953|0|28.90323115079366|0
0|2021-11-15|37.854166666666664|0|29.666666666666668|0|73.3125|0|29.0898611111111|0
0|2021-11-16|41.791666666666664|0|33.333333333333336|0|73.33333333333333|0|29.159166666666664|0
0|2021-11-17|59.395833333333336|0|47.78472222222223|0|66.27083333333333|0|29.074166666666667|0
0|2021-11-18|46.75|0|36.31944444444444|0|68.65277777777779|0|29.14989583333333|0
0|2021-11-19|31.625|0|21.708333333333332|0|67.33333333333333|0|29.484166666666667|0
0|2021-11-20|37.5|0|25.291666666666668|0|63.166666666666664|0|29.35666666666666|0
0|2021-11-21|40.458333333333336|0|36.10416666666667|0|84.82638888888889|0|29.133611111111104|0
0|2021-11-22|36.0|0|25.0|0|65.22916666666667|0|29.10604166666666|0
0|2021-11-23|29.791666666666668|0|19.5|0|67.29166666666667|0|29.250416666666652|0
0|2021-11-24|36.75|0|21.875|0|58.583333333333336|0|29.283750000000012|0
0|2021-11-25|46.93055555555555|0|35.75694444444445|0|69.09375000000001|0|29.059027777777786|0
0|2021-11-26|32.15972222222222|0|23.381944444444443|0|70.28472222222223|0|29.09548611111111|0
0|2021-11-27|32.56944444444445|0|22.041666666666668|0|65.54166666666667|0|29.025000000000002|0
0|2021-11-28|37.395833333333336|0|27.25|0|67.22916666666667|0|28.9398611111111|0
0|2021-11-29|34.041666666666664|0|23.395833333333332|0|67.375|0|29.106597222222224|0
0|2021-11-30|41.708333333333336|0|29.125|0|61.75|0|29.010833333333334|0
0|2021-12-01|38.458333333333336|0|34.895833333333336|0|87.52083333333333|0|29.07166666666666|0
0|2021-12-02|51.875|0|42.854166666666664|0|72.54166666666667|0|28.87958333333333|0
0|2021-12-03|41.5|0|32.541666666666664|0|70.95833333333333|0|29.093333333333337|0
0|2021-12-04|39.833333333333336|0|28.5|0|67.91666666666667|0|29.20999999999999|0
0|2021-12-05|41.708333333333336|0|29.833333333333332|0|64.79166666666667|0|29.094583333333333|0
0|2021-12-06|43.93194444444445|0|36.07083333333333|0|74.46388888888889|0|28.915979166666663|0
0|2021-12-07|26.083333333333332|0|12.791666666666666|0|57.541666666666664|0|29.229583333333338|0
0|2021-12-08|27.916666666666668|0|21.520833333333332|0|77.42013888888889|0|29.067187500000003|0
0|2021-12-09|32.541666666666664|0|24.166666666666668|0|73.5|0|29.05541666666666|0
0|2021-12-10|51.604166666666664|0|41.958333333333336|0|70.32291666666667|0|28.9634375|0
0|2021-12-11|52.11944444444445|0|45.541666666666664|0|78.63472222222222|0|28.762375000000002|0
0|2021-12-12|36.291666666666664|0|23.5|0|62.75|0|29.287916666666675|0
0|2021-12-13|35.916666666666664|0|22.8125|0|62.9375|0|29.349375|0
0|2021-12-14|38.583333333333336|0|26.75|0|66.20833333333333|0|29.45958333333333|0
0|2021-12-15|51.916666666666664|0|28.333333333333332|0|41.541666666666664|0|29.26374999999999|0
0|2021-12-16|57.048611111111114|0|44.60763888888889|0|65.29166666666667|0|29.042951388888895|0
0|2021-12-17|39.583333333333336|0|29.666666666666668|0|70.08333333333333|0|29.229375000000008|0
0|2021-12-18|43.3671626984127|0|41.00783730158731|0|91.59126984126983|0|28.98751587301587|0
0|2021-12-19|34.96527777777778|0|27.590277777777782|0|74.85416666666667|0|29.294375000000002|0
0|2021-12-20|31.5|0|24.375|0|76.39583333333333|0|29.26729166666667|0
0|2021-12-21|31.583333333333332|0|25.083333333333332|0|78.125|0|28.988333333333333|0
0|2021-12-22|30.958333333333332|0|20.145833333333332|0|65.09027777777779|0|28.979513888888885|0
0|2021-12-23|32.166666666666664|0|18.541666666666668|0|60.75|0|29.107916666666657|0
0|2021-12-24|52.104166666666664|0|33.479166666666664|0|49.541666666666664|0|28.886458333333337|0
0|2021-12-25|55.89930555555555|0|52.020833333333336|0|87.17013888888887|0|28.685763888888886|0
0|2021-12-26|46.75|0|38.041666666666664|0|72.5625|0|29.06958333333333|0
0|2021-12-27|50.20138888888889|0|45.28472222222222|0|83.64583333333333|0|28.802916666666665|0
0|2021-12-28|43.1875|0|37.270833333333336|0|80.125|0|28.843437500000004|0
0|2021-12-29|46.791666666666664|0|43.430555555555564|0|88.38194444444446|0|28.879305555555558|0
0|2021-12-30|46.82638888888889|0|44.58888888888888|0|92.23055555555555|0|28.911736111111097|0
0|2021-12-31|50.47222222222223|0|46.708333333333336|0|87.06944444444446|0|28.866736111111106|0
0|2022-01-01|53.69305555555556|0|49.48333333333333|0|86.31527777777778|0|28.759638888888883|0
0|2022-01-02|35.95892857142857|0|31.73293650793651|0|84.97896825396826|0|28.938674603174594|0
0|2022-01-03|27.458333333333332|0|18.208333333333332|0|68.70833333333333|0|29.29437499999999|0
0|2022-01-04|29.958333333333332|0|20.541666666666668|0|70.0|0|29.225000000000005|0
0|2022-01-05|40.208333333333336|0|25.791666666666668|0|57.125|0|28.810000000000002|0
0|2022-01-06|20.20625|0|12.076388888888888|0|71.41388888888888|0|29.03384722222222|0
0|2022-01-07|16.291666666666668|0|9.027777777777779|0|73.25|0|29.26503472222222|0
0|2022-01-08|22.291666666666668|0|11.041666666666666|0|65.29166666666667|0|29.395|0
0|2022-01-09|36.7125|0|29.80486111111111|0|77.55347222222223|0|29.1965|0
0|2022-01-10|21.888888888888886|0|10.541666666666666|0|62.083333333333336|0|29.405694444444446|0
0|2022-01-11|20.083333333333332|0|7.520833333333333|0|58.6875|0|29.47729166666666|0
0|2022-01-12|36.5|0|20.041666666666668|0|52.208333333333336|0|29.123333333333346|0
0|2022-01-13|35.375|0|26.25|0|70.29166666666667|0|28.92583333333333|0
0|2022-01-14|33.48611111111111|0|26.5|0|76.03472222222221|0|29.027777777777786|0
0|2022-01-15|25.0|0|10.770833333333334|0|55.9375|0|29.269583333333326|0
0|2022-01-16|23.768055555555552|0|15.529166666666667|0|71.66319444444444|0|28.8880625|0
0|2022-01-17|27.225694444444446|0|21.58125|0|79.72222222222223|0|28.628701388888885|0
