|dates|Oglethorpe_Georgia_UnitedStates.AveragePrecipitationTotal.data|Oglethorpe_Georgia_UnitedStates.AveragePrecipitationTotal.missing|Oglethorpe_Georgia_UnitedStates.AveragePrecipitation.data|Oglethorpe_Georgia_UnitedStates.AveragePrecipitation.missing|Oglethorpe_Georgia_UnitedStates.AverageWindDirection.data|Oglethorpe_Georgia_UnitedStates.AverageWindDirection.missing|Oglethorpe_Georgia_UnitedStates.AverageWindSpeed.data|Oglethorpe_Georgia_UnitedStates.AverageWindSpeed.missing
0|2021-10-17|0.0|0|0.0|0|202.91666666666666|0|4.041666666666667|0
0|2021-10-18|0.0|0|0.0|0|65.625|0|2.0833333333333335|0
0|2021-10-19|0.0|0|0.0|0|59.791666666666664|0|1.4375|0
0|2021-10-20|0.0|0|0.0|0|81.875|0|1.7916666666666667|0
0|2021-10-21|0.0|0|0.003645833333333334|0|18.333333333333332|0|1.5416666666666667|0
0|2021-10-22|0.025833333333333333|0|0.012291666666666668|0|191.5625|0|4.078125|0
0|2021-10-23|0.0|0|0.0|0|105.0|0|2.25|0
0|2021-10-24|0.0|0|0.0|0|33.333333333333336|0|2.2916666666666665|0
0|2021-10-25|0.0|0|0.0|0|85.69444444444444|0|3.152777777777778|0
0|2021-10-26|0.0|0|0.0|0|273.05555555555554|0|8.694444444444445|0
0|2021-10-27|0.0|0|0.0|0|93.75|0|2.3333333333333335|0
0|2021-10-28|0.0|0|0.018618055555555558|0|75.08333333333333|0|6.786111111111111|0
0|2021-10-29|0.012499999999999999|0|0.0011111111111111111|0|103.29166666666667|0|3.852777777777778|0
0|2021-10-30|0.0|0|0.0004166666666666667|0|168.19444444444443|0|3.951388888888889|0
0|2021-10-31|0.0|0|0.0|0|204.79166666666666|0|6.833333333333333|0
0|2021-11-01|0.0|0|0.0|0|199.16666666666666|0|2.7708333333333335|0
0|2021-11-02|0.0|0|0.0|0|152.91666666666666|0|3.0416666666666665|0
0|2021-11-03|0.0|0|0.0|0|92.91666666666667|0|7.625|0
0|2021-11-04|0.0020833333333333333|0|0.0037500000000000003|0|52.15277777777778|0|7.222222222222222|0
0|2021-11-05|0.021874999999999995|0|0.0|0|57.63888888888889|0|5.9930555555555545|0
0|2021-11-06|0.0|0|0.0|0|140.0|0|8.125|0
0|2021-11-07|0.0|0|0.0|0|185.20833333333334|0|3.3958333333333335|0
0|2021-11-08|0.0|0|0.0|0|39.583333333333336|0|1.125|0
0|2021-11-09|0.0|0|0.0|0|4.833333333333333|0|0.8333333333333334|0
0|2021-11-10|0.0|0|0.0|0|63.75|0|1.625|0
0|2021-11-11|0.0|0|0.0144375|0|86.8888888888889|0|3.024305555555556|0
0|2021-11-12|0.023333333333333334|0|0.0004166666666666667|0|148.33333333333334|0|3.1666666666666665|0
0|2021-11-13|0.0|0|0.0|0|206.25|0|5.125|0
0|2021-11-14|0.0|0|0.0|0|169.58333333333334|0|4.125|0
0|2021-11-15|0.0|0|0.0|0|203.33333333333334|0|4.541666666666667|0
0|2021-11-16|0.0|0|0.0|0|97.5|0|2.2291666666666665|0
0|2021-11-17|0.0|0|0.0|0|26.25|0|1.4583333333333333|0
0|2021-11-18|0.0|0|0.0|0|139.33333333333334|0|4.491666666666666|0
0|2021-11-19|0.0|0|0.0|0|133.33333333333334|0|4.666666666666667|0
0|2021-11-20|0.0|0|0.0|0|58.333333333333336|0|7.708333333333333|0
0|2021-11-21|0.0|0|0.0|0|66.25|0|3.3333333333333335|0
0|2021-11-22|0.0018055555555555557|0|0.005138888888888888|0|230.42013888888889|0|6.732638888888888|0
0|2021-11-23|0.0|0|0.0|0|155.41666666666666|0|3.2083333333333335|0
0|2021-11-24|0.0|0|0.0|0|67.08333333333333|0|3.4166666666666665|0
0|2021-11-25|0.0|0|0.0004166666666666667|0|60.0|0|2.7083333333333335|0
0|2021-11-26|0.0020833333333333333|0|0.001388888888888889|0|289.2361111111111|0|8.194444444444445|0
0|2021-11-27|0.0|0|0.0|0|199.16666666666666|0|4.083333333333333|0
0|2021-11-28|0.0|0|0.0|0|233.75|0|5.291666666666667|0
0|2021-11-29|0.0|0|0.0|0|198.95833333333334|0|4.291666666666667|0
0|2021-11-30|0.0|0|0.0|0|171.25|0|6.916666666666667|0
0|2021-12-01|0.0|0|0.0|0|171.25|0|6.916666666666667|0
0|2021-12-02|0.0|0|0.0|0|193.95833333333334|0|8.0625|0
0|2021-12-03|0.0|0|0.0|0|240.83333333333334|0|6.479166666666667|0
0|2021-12-04|0.0|0|0.0|0|163.75|0|2.875|0
0|2021-12-05|0.0|0|0.0|0|55.381944444444436|0|4.633680555555555|0
0|2021-12-06|0.0|0|0.0018402777777777781|0|137.19444444444446|0|3.827777777777778|0
0|2021-12-07|0.0020833333333333333|0|0.0|0|82.84722222222221|0|5.763888888888888|0
0|2021-12-08|0.0|0|0.014097222222222221|0|94.2013888888889|0|5.319444444444445|0
0|2021-12-09|0.0008333333333333334|0|0.0|0|81.91666666666667|0|5.375|0
0|2021-12-10|0.0033333333333333335|0|0.004548611111111112|0|58.645833333333336|0|3.440972222222222|0
0|2021-12-11|0.0016666666666666668|0|0.008958333333333334|0|169.75694444444443|0|5.958333333333333|0
0|2021-12-12|0.01375|0|0.0|0|148.75|0|5.958333333333333|0
0|2021-12-13|0.0|0|0.0|0|21.666666666666668|0|0.5833333333333334|0
0|2021-12-14|0.0|0|0.0|0|30.833333333333332|0|2.2083333333333335|0
0|2021-12-15|0.0|0|0.0|0|73.54166666666667|0|7.104166666666667|0
0|2021-12-16|0.0|0|0.0|0|35.729166666666664|0|2.0104166666666665|0
0|2021-12-17|0.0|0|0.0|0|41.916666666666664|0|1.4166666666666667|0
0|2021-12-18|0.0|0|0.019145833333333338|0|61.11805555555555|0|2.8388888888888886|0
0|2021-12-19|0.006583333333333333|0|0.0036875|0|158.25|0|5.711111111111111|0
0|2021-12-20|0.0014583333333333334|0|0.0|0|59.166666666666664|0|8.041666666666666|0
0|2021-12-21|0.0|0|0.004583333333333333|0|81.25|0|5.166666666666667|0
0|2021-12-22|0.004583333333333333|0|0.0|0|289.1666666666667|0|7.5|0
0|2021-12-23|0.0|0|0.0|0|54.583333333333336|0|1.7083333333333333|0
0|2021-12-24|0.0|0|0.0|0|58.333333333333336|0|2.4166666666666665|0
0|2021-12-25|0.0|0|0.0|0|178.47222222222226|0|6.1805555555555545|0
0|2021-12-26|0.0|0|0.0|0|104.58333333333333|0|2.5416666666666665|0
0|2021-12-27|0.0|0|0.0|0|144.8125|0|3.9145833333333333|0
0|2021-12-28|0.0|0|0.0|0|128.95833333333334|0|5.125|0
0|2021-12-29|0.0|0|0.008333333333333333|0|138.95833333333334|0|4.996031746031746|0
0|2021-12-30|0.015208333333333332|0|0.0473263888888889|0|94.01835317460318|0|2.8902777777777775|0
