|dates|Macomb_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Macomb_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Macomb_Michigan_UnitedStates.NYT_ConfirmedDeaths.data|Macomb_Michigan_UnitedStates.NYT_ConfirmedDeaths.missing|Macomb_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Macomb_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Macomb_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Macomb_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-11-18|0.0|100|2799.0|0|0.0|100|0.0|100
0|2021-11-19|0.0|100|2814.0|0|0.0|100|0.0|100
0|2021-11-20|0.0|100|2814.0|0|0.0|100|0.0|100
0|2021-11-21|0.0|100|2814.0|0|0.0|100|0.0|100
0|2021-11-22|0.0|100|2817.0|0|0.0|100|0.0|100
0|2021-11-23|0.0|100|2817.0|0|0.0|100|0.0|100
0|2021-11-24|0.0|100|2845.0|0|0.0|100|0.0|100
0|2021-11-25|0.0|100|2845.0|0|0.0|100|0.0|100
0|2021-11-26|0.0|100|2845.0|0|0.0|100|0.0|100
0|2021-11-27|0.0|100|2845.0|0|0.0|100|0.0|100
0|2021-11-28|0.0|100|2845.0|0|0.0|100|0.0|100
0|2021-11-29|0.0|100|2860.0|0|0.0|100|0.0|100
0|2021-11-30|0.0|100|2860.0|0|0.0|100|0.0|100
0|2021-12-01|0.0|100|2890.0|0|0.0|100|0.0|100
0|2021-12-02|0.0|100|2890.0|0|0.0|100|0.0|100
0|2021-12-03|0.0|100|2912.0|0|0.0|100|0.0|100
0|2021-12-04|0.0|100|2912.0|0|0.0|100|0.0|100
0|2021-12-05|0.0|100|2912.0|0|0.0|100|0.0|100
0|2021-12-06|0.0|100|2921.0|0|0.0|100|0.0|100
0|2021-12-07|0.0|100|2921.0|0|0.0|100|0.0|100
0|2021-12-08|0.0|100|2971.0|0|0.0|100|0.0|100
0|2021-12-09|0.0|100|2971.0|0|0.0|100|0.0|100
0|2021-12-10|0.0|100|3003.0|0|0.0|100|0.0|100
0|2021-12-11|0.0|100|3003.0|0|0.0|100|0.0|100
0|2021-12-12|0.0|100|3003.0|0|0.0|100|0.0|100
0|2021-12-13|0.0|100|3012.0|0|0.0|100|0.0|100
0|2021-12-14|0.0|100|3012.0|0|0.0|100|0.0|100
0|2021-12-15|0.0|100|3061.0|0|0.0|100|0.0|100
0|2021-12-16|0.0|100|3061.0|0|0.0|100|0.0|100
0|2021-12-17|0.0|100|3095.0|0|0.0|100|0.0|100
0|2021-12-18|0.0|100|3095.0|0|0.0|100|0.0|100
0|2021-12-19|0.0|100|3095.0|0|0.0|100|0.0|100
0|2021-12-20|0.0|100|3100.0|0|0.0|100|0.0|100
0|2021-12-21|0.0|100|3100.0|0|0.0|100|0.0|100
0|2021-12-22|0.0|100|3144.0|0|0.0|100|0.0|100
0|2021-12-23|0.0|100|3144.0|0|0.0|100|0.0|100
0|2021-12-24|0.0|100|3144.0|0|0.0|100|0.0|100
0|2021-12-25|0.0|100|3144.0|0|0.0|100|0.0|100
0|2021-12-26|0.0|100|3144.0|0|0.0|100|0.0|100
0|2021-12-27|0.0|100|3181.0|0|0.0|100|0.0|100
0|2021-12-28|0.0|100|3181.0|0|0.0|100|0.0|100
0|2021-12-29|0.0|100|3220.0|0|0.0|100|0.0|100
0|2021-12-30|0.0|100|3220.0|0|0.0|100|0.0|100
0|2021-12-31|0.0|100|3220.0|0|0.0|100|0.0|100
0|2022-01-01|0.0|100|3220.0|0|0.0|100|0.0|100
0|2022-01-02|0.0|100|3220.0|0|0.0|100|0.0|100
0|2022-01-03|0.0|100|3252.0|0|0.0|100|0.0|100
0|2022-01-04|0.0|100|3252.0|0|0.0|100|0.0|100
0|2022-01-05|0.0|100|3282.0|0|0.0|100|0.0|100
0|2022-01-06|0.0|100|3282.0|0|0.0|100|0.0|100
0|2022-01-07|0.0|100|3309.0|0|0.0|100|0.0|100
0|2022-01-08|0.0|100|3309.0|0|0.0|100|0.0|100
0|2022-01-09|0.0|100|3309.0|0|0.0|100|0.0|100
0|2022-01-10|0.0|100|3310.0|0|0.0|100|0.0|100
0|2022-01-11|0.0|100|3310.0|0|0.0|100|0.0|100
0|2022-01-12|0.0|100|3367.0|0|0.0|100|0.0|100
0|2022-01-13|0.0|100|3367.0|0|0.0|100|0.0|100
0|2022-01-14|0.0|100|3398.0|0|0.0|100|0.0|100
0|2022-01-15|0.0|100|3398.0|0|0.0|100|0.0|100
0|2022-01-16|0.0|100|3398.0|0|0.0|100|0.0|100
0|2022-01-17|0.0|100|0.0|100|0.0|100|0.0|100
