|dates|SanJuan_PuertoRico_UnitedStates.JHU_ConfirmedCases.data|SanJuan_PuertoRico_UnitedStates.JHU_ConfirmedCases.missing|SanJuan_PuertoRico_UnitedStates.NYT_ConfirmedCases.data|SanJuan_PuertoRico_UnitedStates.NYT_ConfirmedCases.missing|SanJuan_PuertoRico_UnitedStates.JHU_ConfirmedDeaths.data|SanJuan_PuertoRico_UnitedStates.JHU_ConfirmedDeaths.missing|SanJuan_PuertoRico_UnitedStates.JHU_ConfirmedRecoveries.data|SanJuan_PuertoRico_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-16|5.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-17|5.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-18|5.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-19|5.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-20|14.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-21|21.0|0|0.0|100|1.0|0|0.0|100
0|2020-03-22|23.0|0|0.0|100|1.0|0|0.0|100
0|2020-03-23|31.0|0|0.0|100|2.0|0|0.0|100
0|2020-03-24|39.0|0|0.0|100|2.0|0|0.0|100
0|2020-03-25|51.0|0|0.0|100|2.0|0|0.0|100
0|2020-03-26|64.0|0|0.0|100|2.0|0|0.0|100
0|2020-03-27|79.0|0|0.0|100|3.0|0|0.0|100
0|2020-03-28|100.0|0|0.0|100|3.0|0|0.0|100
0|2020-03-29|127.0|0|0.0|100|3.0|0|0.0|100
0|2020-03-30|174.0|0|0.0|100|6.0|0|0.0|100
0|2020-03-31|239.0|0|0.0|100|8.0|0|0.0|100
0|2020-04-01|286.0|0|0.0|100|11.0|0|0.0|100
0|2020-04-02|316.0|0|0.0|100|12.0|0|0.0|100
0|2020-04-03|316.0|0|0.0|100|15.0|0|0.0|100
0|2020-04-04|452.0|0|0.0|100|18.0|0|0.0|100
0|2020-04-05|475.0|0|0.0|100|20.0|0|0.0|100
0|2020-04-06|513.0|0|0.0|100|21.0|0|0.0|100
0|2020-04-07|573.0|0|0.0|100|23.0|0|0.0|100
0|2020-04-08|620.0|0|0.0|100|24.0|0|0.0|100
0|2020-04-09|683.0|0|0.0|100|33.0|0|0.0|100
0|2020-04-10|725.0|0|0.0|100|39.0|0|0.0|100
0|2020-04-11|788.0|0|0.0|100|42.0|0|0.0|100
0|2020-04-12|897.0|0|0.0|100|44.0|0|0.0|100
0|2020-04-13|903.0|0|0.0|100|45.0|0|0.0|100
0|2020-04-14|923.0|0|0.0|100|45.0|0|0.0|100
0|2020-04-15|974.0|0|0.0|100|51.0|0|0.0|100
0|2020-04-16|1043.0|0|0.0|100|56.0|0|0.0|100
0|2020-04-17|1068.0|0|0.0|100|58.0|0|0.0|100
0|2020-04-18|1118.0|0|0.0|100|60.0|0|0.0|100
0|2020-04-19|1213.0|0|0.0|100|62.0|0|0.0|100
0|2020-04-20|1252.0|0|0.0|100|63.0|0|0.0|100
0|2020-04-21|1298.0|0|0.0|100|64.0|0|0.0|100
0|2020-04-22|1252.0|0|0.0|100|63.0|0|0.0|100
0|2020-04-23|1416.0|0|0.0|100|69.0|0|0.0|100
0|2020-04-24|1276.0|0|0.0|100|77.0|0|0.0|100
0|2020-04-25|1307.0|0|0.0|100|83.0|0|0.0|100
0|2020-04-26|1371.0|0|0.0|100|84.0|0|0.0|100
0|2020-04-27|1389.0|0|0.0|100|84.0|0|0.0|100
0|2020-04-28|1400.0|0|0.0|100|86.0|0|0.0|100
0|2020-04-29|1433.0|0|0.0|100|86.0|0|0.0|100
0|2020-04-30|1539.0|0|0.0|100|92.0|0|0.0|100
0|2020-05-01|1575.0|0|0.0|100|94.0|0|0.0|100
0|2020-05-02|1757.0|0|0.0|100|95.0|0|0.0|100
0|2020-05-03|1808.0|0|0.0|100|97.0|0|0.0|100
0|2020-05-04|1843.0|0|0.0|100|97.0|0|0.0|100
0|2020-05-05|1924.0|0|287.0|0|99.0|0|0.0|100
0|2020-05-06|1924.0|0|294.0|0|99.0|0|0.0|100
0|2020-05-07|1924.0|0|298.0|0|99.0|0|0.0|100
0|2020-05-08|1924.0|0|319.0|0|99.0|0|0.0|100
0|2020-05-09|1924.0|0|321.0|0|99.0|0|0.0|100
0|2020-05-10|1924.0|0|331.0|0|99.0|0|0.0|100
0|2020-05-11|1924.0|0|339.0|0|99.0|0|0.0|100
0|2020-05-12|1924.0|0|344.0|0|99.0|0|0.0|100
0|2020-05-13|1924.0|0|349.0|0|99.0|0|0.0|100
0|2020-05-14|1924.0|0|363.0|0|99.0|0|0.0|100
0|2020-05-15|1924.0|0|373.0|0|99.0|0|0.0|100
0|2020-05-16|1924.0|0|383.0|0|99.0|0|0.0|100
0|2020-05-17|1924.0|0|392.0|0|99.0|0|0.0|100
0|2020-05-18|1924.0|0|399.0|0|99.0|0|0.0|100
0|2020-05-19|1924.0|0|412.0|0|99.0|0|0.0|100
0|2020-05-20|1924.0|0|421.0|0|99.0|0|0.0|100
0|2020-05-21|1924.0|0|424.0|0|99.0|0|0.0|100
0|2020-05-22|1924.0|0|439.0|0|99.0|0|0.0|100
0|2020-05-23|1924.0|0|450.0|0|99.0|0|0.0|100
0|2020-05-24|1924.0|0|459.0|0|99.0|0|0.0|100
0|2020-05-25|1924.0|0|468.0|0|99.0|0|0.0|100
0|2020-05-26|1924.0|0|472.0|0|99.0|0|0.0|100
0|2020-05-27|1924.0|0|482.0|0|99.0|0|0.0|100
0|2020-05-28|1924.0|0|493.0|0|99.0|0|0.0|100
0|2020-05-29|1924.0|0|516.0|0|99.0|0|0.0|100
0|2020-05-30|1924.0|0|525.0|0|99.0|0|0.0|100
0|2020-05-31|1924.0|0|532.0|0|99.0|0|0.0|100
0|2020-06-01|1924.0|0|560.0|0|99.0|0|0.0|100
0|2020-06-02|1924.0|0|567.0|0|99.0|0|0.0|100
0|2020-06-03|1924.0|0|577.0|0|99.0|0|0.0|100
0|2020-06-04|1924.0|0|607.0|0|99.0|0|0.0|100
0|2020-06-05|1924.0|0|626.0|0|99.0|0|0.0|100
0|2020-06-06|1924.0|0|663.0|0|99.0|0|0.0|100
0|2020-06-07|1924.0|0|680.0|0|99.0|0|0.0|100
0|2020-06-08|1924.0|0|686.0|0|99.0|0|0.0|100
0|2020-06-09|1924.0|0|700.0|0|99.0|0|0.0|100
0|2020-06-10|1924.0|0|717.0|0|99.0|0|0.0|100
0|2020-06-11|1924.0|0|720.0|0|99.0|0|0.0|100
0|2020-06-12|1924.0|0|766.0|0|99.0|0|0.0|100
0|2020-06-13|1924.0|0|791.0|0|99.0|0|0.0|100
0|2020-06-14|1924.0|0|813.0|0|99.0|0|0.0|100
0|2020-06-15|1924.0|0|826.0|0|99.0|0|0.0|100
0|2020-06-16|1924.0|0|835.0|0|99.0|0|0.0|100
0|2020-06-17|1924.0|0|847.0|0|99.0|0|0.0|100
0|2020-06-18|1924.0|0|865.0|0|99.0|0|0.0|100
0|2020-06-19|1924.0|0|868.0|0|99.0|0|0.0|100
0|2020-06-20|1924.0|0|908.0|0|99.0|0|0.0|100
0|2020-06-21|1924.0|0|920.0|0|99.0|0|0.0|100
0|2020-06-22|1924.0|0|924.0|0|99.0|0|0.0|100
0|2020-06-23|1924.0|0|864.0|0|99.0|0|0.0|100
0|2020-06-24|1924.0|0|889.0|0|99.0|0|0.0|100
0|2020-06-25|1924.0|0|889.0|0|99.0|0|0.0|100
0|2020-06-26|1924.0|0|893.0|0|99.0|0|0.0|100
0|2020-06-27|1924.0|0|918.0|0|99.0|0|0.0|100
0|2020-06-28|1924.0|0|926.0|0|99.0|0|0.0|100
0|2020-06-29|1924.0|0|939.0|0|99.0|0|0.0|100
0|2020-06-30|1924.0|0|963.0|0|99.0|0|0.0|100
0|2020-07-01|1924.0|0|972.0|0|99.0|0|0.0|100
0|2020-07-02|1924.0|0|984.0|0|99.0|0|0.0|100
0|2020-07-03|1924.0|0|1002.0|0|99.0|0|0.0|100
0|2020-07-04|1924.0|0|1022.0|0|99.0|0|0.0|100
0|2020-07-05|1924.0|0|1050.0|0|99.0|0|0.0|100
0|2020-07-06|1924.0|0|1114.0|0|99.0|0|0.0|100
0|2020-07-07|1924.0|0|1122.0|0|99.0|0|0.0|100
0|2020-07-08|1924.0|0|1130.0|0|99.0|0|0.0|100
0|2020-07-09|1924.0|0|1150.0|0|99.0|0|0.0|100
0|2020-07-10|1924.0|0|1177.0|0|99.0|0|0.0|100
0|2020-07-11|1924.0|0|1207.0|0|99.0|0|0.0|100
0|2020-07-12|1924.0|0|1230.0|0|99.0|0|0.0|100
0|2020-07-13|1924.0|0|1317.0|0|99.0|0|0.0|100
0|2020-07-14|1924.0|0|1328.0|0|99.0|0|0.0|100
0|2020-07-15|1924.0|0|1358.0|0|99.0|0|0.0|100
0|2020-07-16|1924.0|0|1372.0|0|99.0|0|0.0|100
0|2020-07-17|1924.0|0|1427.0|0|99.0|0|0.0|100
0|2020-07-18|1472.0|0|1472.0|0|0.0|0|0.0|100
0|2020-07-19|1569.0|0|1569.0|0|0.0|0|0.0|100
0|2020-07-20|1625.0|0|1625.0|0|0.0|0|0.0|100
0|2020-07-21|1701.0|0|1701.0|0|0.0|0|0.0|100
0|2020-07-22|1721.0|0|1721.0|0|0.0|0|0.0|100
0|2020-07-23|1801.0|0|1801.0|0|0.0|0|0.0|100
0|2020-07-24|1843.0|0|1843.0|0|0.0|0|0.0|100
0|2020-07-25|1923.0|0|1923.0|0|0.0|0|0.0|100
0|2020-07-26|2020.0|0|2020.0|0|0.0|0|0.0|100
0|2020-07-27|2062.0|0|2062.0|0|0.0|0|0.0|100
0|2020-07-28|2124.0|0|2124.0|0|0.0|0|0.0|100
0|2020-07-29|2170.0|0|2170.0|0|0.0|0|0.0|100
0|2020-07-30|2267.0|0|2267.0|0|0.0|0|0.0|100
0|2020-07-31|2291.0|0|2291.0|0|0.0|0|0.0|100
0|2020-08-01|2462.0|0|2462.0|0|0.0|0|0.0|100
0|2020-08-02|2547.0|0|2547.0|0|0.0|0|0.0|100
0|2020-08-03|2609.0|0|2609.0|0|0.0|0|0.0|100
0|2020-08-04|2752.0|0|2752.0|0|0.0|0|0.0|100
0|2020-08-05|2827.0|0|2827.0|0|0.0|0|0.0|100
0|2020-08-06|2888.0|0|2888.0|0|0.0|0|0.0|100
0|2020-08-07|3022.0|0|3022.0|0|0.0|0|0.0|100
0|2020-08-08|3133.0|0|3133.0|0|0.0|0|0.0|100
0|2020-08-09|3274.0|0|3274.0|0|0.0|0|0.0|100
0|2020-08-10|3361.0|0|3361.0|0|0.0|0|0.0|100
0|2020-08-11|3477.0|0|3477.0|0|0.0|0|0.0|100
0|2020-08-12|3657.0|0|3657.0|0|0.0|0|0.0|100
0|2020-08-13|3718.0|0|3718.0|0|0.0|0|0.0|100
0|2020-08-14|3849.0|0|3849.0|0|0.0|0|0.0|100
0|2020-08-15|3933.0|0|3933.0|0|0.0|0|0.0|100
0|2020-08-16|3991.0|0|3991.0|0|0.0|0|0.0|100
0|2020-08-17|4142.0|0|4142.0|0|0.0|0|0.0|100
0|2020-08-18|4294.0|0|4294.0|0|0.0|0|0.0|100
0|2020-08-19|4359.0|0|4359.0|0|0.0|0|0.0|100
0|2020-08-20|4412.0|0|4475.0|0|0.0|0|0.0|100
0|2020-08-21|4537.0|0|4537.0|0|0.0|0|0.0|100
0|2020-08-22|4647.0|0|4647.0|0|0.0|0|0.0|100
0|2020-08-23|4723.0|0|4723.0|0|0.0|0|0.0|100
0|2020-08-24|4850.0|0|4850.0|0|0.0|0|0.0|100
0|2020-08-25|4860.0|0|4860.0|0|0.0|0|0.0|100
0|2020-08-26|4886.0|0|4886.0|0|0.0|0|0.0|100
0|2020-08-27|4993.0|0|4993.0|0|0.0|0|0.0|100
0|2020-08-28|5111.0|0|5111.0|0|0.0|0|0.0|100
0|2020-08-29|5205.0|0|5205.0|0|0.0|0|0.0|100
0|2020-08-30|5263.0|0|5263.0|0|0.0|0|0.0|100
0|2020-08-31|5319.0|0|5319.0|0|0.0|0|0.0|100
0|2020-09-01|5366.0|0|5366.0|0|0.0|0|0.0|100
0|2020-09-02|5462.0|0|5462.0|0|0.0|0|0.0|100
0|2020-09-03|5512.0|0|5512.0|0|0.0|0|0.0|100
0|2020-09-04|5528.0|0|5528.0|0|0.0|0|0.0|100
0|2020-09-05|5577.0|0|5577.0|0|0.0|0|0.0|100
0|2020-09-06|5594.0|0|5594.0|0|0.0|0|0.0|100
0|2020-09-07|5741.0|0|5741.0|0|0.0|0|0.0|100
0|2020-09-08|5755.0|0|5755.0|0|0.0|0|0.0|100
0|2020-09-09|5755.0|0|5755.0|0|0.0|0|0.0|100
0|2020-09-10|5884.0|0|5884.0|0|0.0|0|0.0|100
0|2020-09-11|5926.0|0|5926.0|0|0.0|0|0.0|100
0|2020-09-12|5972.0|0|5972.0|0|0.0|0|0.0|100
0|2020-09-13|6014.0|0|6014.0|0|0.0|0|0.0|100
0|2020-09-14|6070.0|0|6070.0|0|0.0|0|0.0|100
0|2020-09-15|6135.0|0|6135.0|0|0.0|0|0.0|100
0|2020-09-16|6153.0|0|6153.0|0|0.0|0|0.0|100
0|2020-09-17|6265.0|0|6265.0|0|0.0|0|0.0|100
0|2020-09-18|6398.0|0|6398.0|0|0.0|0|0.0|100
0|2020-09-19|6591.0|0|6591.0|0|0.0|0|0.0|100
0|2020-09-20|6689.0|0|6689.0|0|0.0|0|0.0|100
0|2020-09-21|6732.0|0|6732.0|0|0.0|0|0.0|100
0|2020-09-22|6749.0|0|6749.0|0|0.0|0|0.0|100
0|2020-09-23|6758.0|0|6758.0|0|0.0|0|0.0|100
0|2020-09-24|6991.0|0|6991.0|0|0.0|0|0.0|100
0|2020-09-25|7182.0|0|7182.0|0|0.0|0|0.0|100
0|2020-09-26|7284.0|0|7284.0|0|0.0|0|0.0|100
0|2020-09-27|7433.0|0|7433.0|0|0.0|0|0.0|100
0|2020-09-28|7658.0|0|7658.0|0|0.0|0|0.0|100
0|2020-09-29|7850.0|0|7850.0|0|0.0|0|0.0|100
0|2020-09-30|7885.0|0|7885.0|0|0.0|0|0.0|100
0|2020-10-01|7933.0|0|7933.0|0|0.0|0|0.0|100
0|2020-10-02|8049.0|0|8049.0|0|0.0|0|0.0|100
0|2020-10-03|8128.0|0|8128.0|0|0.0|0|0.0|100
0|2020-10-04|8182.0|0|8182.0|0|0.0|0|0.0|100
0|2020-10-05|8303.0|0|8303.0|0|0.0|0|0.0|100
0|2020-10-06|8358.0|0|8358.0|0|0.0|0|0.0|100
0|2020-10-07|8360.0|0|8360.0|0|0.0|0|0.0|100
0|2020-10-08|8459.0|0|8459.0|0|0.0|0|0.0|100
0|2020-10-09|8582.0|0|8582.0|0|0.0|0|0.0|100
0|2020-10-10|8641.0|0|8641.0|0|0.0|0|0.0|100
0|2020-10-11|8682.0|0|8682.0|0|0.0|0|0.0|100
0|2020-10-12|8751.0|0|8751.0|0|0.0|0|0.0|100
0|2020-10-13|8787.0|0|8787.0|0|0.0|0|0.0|100
0|2020-10-14|8971.0|0|8971.0|0|0.0|0|0.0|100
0|2020-10-15|9057.0|0|9057.0|0|0.0|0|0.0|100
0|2020-10-16|9115.0|0|9115.0|0|0.0|0|0.0|100
0|2020-10-17|9161.0|0|9161.0|0|0.0|0|0.0|100
0|2020-10-18|9248.0|0|9248.0|0|0.0|0|0.0|100
0|2020-10-19|9333.0|0|9333.0|0|0.0|0|0.0|100
0|2020-10-20|9441.0|0|9441.0|0|0.0|0|0.0|100
0|2020-10-21|9481.0|0|9481.0|0|0.0|0|0.0|100
0|2020-10-22|9517.0|0|9517.0|0|0.0|0|0.0|100
0|2020-10-23|9819.0|0|9819.0|0|0.0|0|0.0|100
0|2020-10-24|9880.0|0|9880.0|0|0.0|0|0.0|100
0|2020-10-25|10084.0|0|10084.0|0|0.0|0|0.0|100
0|2020-10-26|10182.0|0|10182.0|0|0.0|0|0.0|100
0|2020-10-27|10218.0|0|10218.0|0|0.0|0|0.0|100
0|2020-10-28|10234.0|0|10234.0|0|0.0|0|0.0|100
0|2020-10-29|10415.0|0|10415.0|0|0.0|0|0.0|100
0|2020-10-30|10552.0|0|10552.0|0|0.0|0|0.0|100
0|2020-10-31|10604.0|0|10604.0|0|0.0|0|0.0|100
0|2020-11-01|10677.0|0|10677.0|0|0.0|0|0.0|100
0|2020-11-02|10872.0|0|10872.0|0|0.0|0|0.0|100
0|2020-11-03|10953.0|0|10953.0|0|0.0|0|0.0|100
0|2020-11-04|10969.0|0|10969.0|0|0.0|0|0.0|100
0|2020-11-05|11029.0|0|11029.0|0|0.0|0|0.0|100
0|2020-11-06|11143.0|0|11143.0|0|0.0|0|0.0|100
0|2020-11-07|11143.0|0|11143.0|0|0.0|0|0.0|100
0|2020-11-08|11143.0|0|11276.0|0|0.0|0|0.0|100
0|2020-11-09|7092.0|0|11348.0|0|0.0|0|0.0|100
0|2020-11-10|7128.0|0|11375.0|0|0.0|0|0.0|100
0|2020-11-11|7173.0|0|11434.0|0|0.0|0|0.0|100
0|2020-11-12|7328.0|0|11589.0|0|0.0|0|0.0|100
0|2020-11-13|7415.0|0|11676.0|0|0.0|0|0.0|100
0|2020-11-14|7483.0|0|11744.0|0|0.0|0|0.0|100
0|2020-11-15|7554.0|0|11815.0|0|0.0|0|0.0|100
0|2020-11-16|7633.0|0|11894.0|0|0.0|0|0.0|100
0|2020-11-17|7686.0|0|11947.0|0|0.0|0|0.0|100
0|2020-11-18|7708.0|0|11969.0|0|0.0|0|0.0|100
0|2020-11-19|7767.0|0|12028.0|0|0.0|0|0.0|100
0|2020-11-20|7865.0|0|12126.0|0|0.0|0|0.0|100
0|2020-11-21|7992.0|0|12253.0|0|0.0|0|0.0|100
0|2020-11-22|8096.0|0|12357.0|0|0.0|0|0.0|100
0|2020-11-23|8174.0|0|12435.0|0|0.0|0|0.0|100
0|2020-11-24|8202.0|0|12463.0|0|0.0|0|0.0|100
0|2020-11-25|8212.0|0|12473.0|0|0.0|0|0.0|100
0|2020-11-26|8264.0|0|12525.0|0|0.0|0|0.0|100
0|2020-11-27|8428.0|0|12689.0|0|0.0|0|0.0|100
0|2020-11-28|8514.0|0|12775.0|0|0.0|0|0.0|100
0|2020-11-29|8533.0|0|12794.0|0|0.0|0|0.0|100
0|2020-11-30|8603.0|0|12864.0|0|0.0|0|0.0|100
0|2020-12-01|8666.0|0|12927.0|0|0.0|0|0.0|100
0|2020-12-02|8705.0|0|12966.0|0|0.0|0|0.0|100
0|2020-12-03|8742.0|0|13003.0|0|0.0|0|0.0|100
0|2020-12-04|8795.0|0|13056.0|0|0.0|0|0.0|100
0|2020-12-05|8944.0|0|13205.0|0|0.0|0|0.0|100
0|2020-12-06|9057.0|0|13318.0|0|0.0|0|0.0|100
0|2020-12-07|9152.0|0|13413.0|0|0.0|0|0.0|100
0|2020-12-08|9208.0|0|13469.0|0|0.0|0|0.0|100
0|2020-12-09|9266.0|0|13527.0|0|0.0|0|0.0|100
0|2020-12-10|9312.0|0|13573.0|0|0.0|0|0.0|100
0|2020-12-11|9476.0|0|13737.0|0|0.0|0|0.0|100
0|2020-12-12|9558.0|0|13819.0|0|0.0|0|0.0|100
0|2020-12-13|9636.0|0|13897.0|0|0.0|0|0.0|100
0|2020-12-14|9691.0|0|13952.0|0|0.0|0|0.0|100
0|2020-12-15|9714.0|0|13975.0|0|0.0|0|0.0|100
0|2020-12-16|9735.0|0|13996.0|0|0.0|0|0.0|100
0|2020-12-17|9854.0|0|14115.0|0|0.0|0|0.0|100
0|2020-12-18|9998.0|0|14259.0|0|0.0|0|0.0|100
0|2020-12-19|10132.0|0|14393.0|0|0.0|0|0.0|100
0|2020-12-20|10244.0|0|14505.0|0|0.0|0|0.0|100
0|2020-12-21|10323.0|0|14584.0|0|0.0|0|0.0|100
0|2020-12-22|10402.0|0|14663.0|0|0.0|0|0.0|100
0|2020-12-23|10461.0|0|14722.0|0|0.0|0|0.0|100
0|2020-12-24|10485.0|0|14746.0|0|0.0|0|0.0|100
0|2020-12-25|10551.0|0|14812.0|0|0.0|0|0.0|100
0|2020-12-26|10648.0|0|14909.0|0|0.0|0|0.0|100
0|2020-12-27|10733.0|0|14994.0|0|0.0|0|0.0|100
0|2020-12-28|10750.0|0|15011.0|0|0.0|0|0.0|100
0|2020-12-29|10931.0|0|15192.0|0|0.0|0|0.0|100
0|2020-12-30|10948.0|0|15209.0|0|0.0|0|0.0|100
0|2020-12-31|10989.0|0|15250.0|0|0.0|0|0.0|100
0|2021-01-01|11063.0|0|15324.0|0|0.0|0|0.0|100
0|2021-01-02|11179.0|0|15440.0|0|0.0|0|0.0|100
0|2021-01-03|11203.0|0|15464.0|0|0.0|0|0.0|100
0|2021-01-04|11280.0|0|15541.0|0|0.0|0|0.0|100
0|2021-01-05|11361.0|0|15622.0|0|0.0|0|0.0|100
0|2021-01-06|11409.0|0|15670.0|0|0.0|0|0.0|100
0|2021-01-07|11442.0|0|15703.0|0|0.0|0|0.0|100
0|2021-01-08|11696.0|0|15957.0|0|0.0|0|0.0|100
0|2021-01-09|11755.0|0|16016.0|0|0.0|0|0.0|100
0|2021-01-10|11798.0|0|16059.0|0|0.0|0|0.0|100
0|2021-01-11|11853.0|0|16114.0|0|0.0|0|0.0|100
0|2021-01-12|12005.0|0|16266.0|0|0.0|0|0.0|100
0|2021-01-13|12036.0|0|16297.0|0|0.0|0|0.0|100
0|2021-01-14|12049.0|0|16310.0|0|0.0|0|0.0|100
0|2021-01-15|12155.0|0|16416.0|0|0.0|0|0.0|100
0|2021-01-16|12221.0|0|16482.0|0|0.0|0|0.0|100
0|2021-01-17|12330.0|0|16591.0|0|0.0|0|0.0|100
0|2021-01-18|12407.0|0|16668.0|0|0.0|0|0.0|100
0|2021-01-19|12456.0|0|16717.0|0|0.0|0|0.0|100
0|2021-01-20|12468.0|0|16729.0|0|0.0|0|0.0|100
0|2021-01-21|12490.0|0|16751.0|0|0.0|0|0.0|100
0|2021-01-22|12559.0|0|16820.0|0|0.0|0|0.0|100
0|2021-01-23|12657.0|0|16918.0|0|0.0|0|0.0|100
0|2021-01-24|12744.0|0|17005.0|0|0.0|0|0.0|100
0|2021-01-25|12824.0|0|17085.0|0|0.0|0|0.0|100
