|dates|Yabucoa_PuertoRico_UnitedStates.JHU_ConfirmedCases.data|Yabucoa_PuertoRico_UnitedStates.JHU_ConfirmedCases.missing|Yabucoa_PuertoRico_UnitedStates.NYT_ConfirmedCases.data|Yabucoa_PuertoRico_UnitedStates.NYT_ConfirmedCases.missing|Yabucoa_PuertoRico_UnitedStates.JHU_ConfirmedDeaths.data|Yabucoa_PuertoRico_UnitedStates.JHU_ConfirmedDeaths.missing|Yabucoa_PuertoRico_UnitedStates.JHU_ConfirmedRecoveries.data|Yabucoa_PuertoRico_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-02-22|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-23|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-24|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-25|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-26|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-27|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-28|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-29|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-01|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-02|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-03|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-04|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-05|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-06|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-07|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-08|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-09|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-10|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-11|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-12|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-13|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-14|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-15|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-16|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-17|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-18|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-19|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-20|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-21|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-22|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-23|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-24|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-25|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-26|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-27|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-28|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-29|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-30|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-31|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-01|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-02|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-03|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-04|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-05|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-06|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-07|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-08|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-09|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-10|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-11|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-12|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-13|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-14|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-15|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-16|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-17|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-18|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-19|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-20|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-21|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-22|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-23|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-24|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-25|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-26|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-27|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-28|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-29|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-30|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-05-01|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-05-02|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-05-03|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-05-04|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-05-05|0.0|100|7.0|0|0.0|100|0.0|100
0|2020-05-06|0.0|100|8.0|0|0.0|100|0.0|100
0|2020-05-07|0.0|100|8.0|0|0.0|100|0.0|100
0|2020-05-08|0.0|100|8.0|0|0.0|100|0.0|100
0|2020-05-09|0.0|100|8.0|0|0.0|100|0.0|100
0|2020-05-10|0.0|100|8.0|0|0.0|100|0.0|100
0|2020-05-11|0.0|100|8.0|0|0.0|100|0.0|100
0|2020-05-12|0.0|100|8.0|0|0.0|100|0.0|100
0|2020-05-13|0.0|100|8.0|0|0.0|100|0.0|100
0|2020-05-14|0.0|100|8.0|0|0.0|100|0.0|100
0|2020-05-15|0.0|100|8.0|0|0.0|100|0.0|100
0|2020-05-16|0.0|100|8.0|0|0.0|100|0.0|100
0|2020-05-17|0.0|100|8.0|0|0.0|100|0.0|100
0|2020-05-18|0.0|100|8.0|0|0.0|100|0.0|100
0|2020-05-19|0.0|100|9.0|0|0.0|100|0.0|100
0|2020-05-20|0.0|100|9.0|0|0.0|100|0.0|100
0|2020-05-21|0.0|100|9.0|0|0.0|100|0.0|100
0|2020-05-22|0.0|100|10.0|0|0.0|100|0.0|100
0|2020-05-23|0.0|100|10.0|0|0.0|100|0.0|100
0|2020-05-24|0.0|100|10.0|0|0.0|100|0.0|100
0|2020-05-25|0.0|100|10.0|0|0.0|100|0.0|100
0|2020-05-26|0.0|100|10.0|0|0.0|100|0.0|100
0|2020-05-27|0.0|100|11.0|0|0.0|100|0.0|100
0|2020-05-28|0.0|100|11.0|0|0.0|100|0.0|100
0|2020-05-29|0.0|100|11.0|0|0.0|100|0.0|100
0|2020-05-30|0.0|100|12.0|0|0.0|100|0.0|100
0|2020-05-31|0.0|100|12.0|0|0.0|100|0.0|100
0|2020-06-01|0.0|100|12.0|0|0.0|100|0.0|100
0|2020-06-02|0.0|100|12.0|0|0.0|100|0.0|100
0|2020-06-03|0.0|100|12.0|0|0.0|100|0.0|100
0|2020-06-04|0.0|100|16.0|0|0.0|100|0.0|100
0|2020-06-05|0.0|100|18.0|0|0.0|100|0.0|100
0|2020-06-06|0.0|100|21.0|0|0.0|100|0.0|100
0|2020-06-07|0.0|100|22.0|0|0.0|100|0.0|100
0|2020-06-08|0.0|100|22.0|0|0.0|100|0.0|100
0|2020-06-09|0.0|100|22.0|0|0.0|100|0.0|100
0|2020-06-10|0.0|100|27.0|0|0.0|100|0.0|100
0|2020-06-11|0.0|100|27.0|0|0.0|100|0.0|100
0|2020-06-12|0.0|100|28.0|0|0.0|100|0.0|100
0|2020-06-13|0.0|100|28.0|0|0.0|100|0.0|100
0|2020-06-14|0.0|100|30.0|0|0.0|100|0.0|100
0|2020-06-15|0.0|100|31.0|0|0.0|100|0.0|100
0|2020-06-16|0.0|100|31.0|0|0.0|100|0.0|100
0|2020-06-17|0.0|100|31.0|0|0.0|100|0.0|100
0|2020-06-18|0.0|100|31.0|0|0.0|100|0.0|100
0|2020-06-19|0.0|100|30.0|0|0.0|100|0.0|100
0|2020-06-20|0.0|100|31.0|0|0.0|100|0.0|100
0|2020-06-21|0.0|100|31.0|0|0.0|100|0.0|100
0|2020-06-22|0.0|100|31.0|0|0.0|100|0.0|100
0|2020-06-23|0.0|100|31.0|0|0.0|100|0.0|100
0|2020-06-24|0.0|100|32.0|0|0.0|100|0.0|100
0|2020-06-25|0.0|100|32.0|0|0.0|100|0.0|100
0|2020-06-26|0.0|100|32.0|0|0.0|100|0.0|100
0|2020-06-27|0.0|100|35.0|0|0.0|100|0.0|100
0|2020-06-28|0.0|100|36.0|0|0.0|100|0.0|100
0|2020-06-29|0.0|100|36.0|0|0.0|100|0.0|100
0|2020-06-30|0.0|100|36.0|0|0.0|100|0.0|100
0|2020-07-01|0.0|100|37.0|0|0.0|100|0.0|100
0|2020-07-02|0.0|100|38.0|0|0.0|100|0.0|100
0|2020-07-03|0.0|100|39.0|0|0.0|100|0.0|100
0|2020-07-04|0.0|100|40.0|0|0.0|100|0.0|100
0|2020-07-05|0.0|100|40.0|0|0.0|100|0.0|100
0|2020-07-06|0.0|100|41.0|0|0.0|100|0.0|100
0|2020-07-07|0.0|100|41.0|0|0.0|100|0.0|100
0|2020-07-08|0.0|100|41.0|0|0.0|100|0.0|100
0|2020-07-09|0.0|100|41.0|0|0.0|100|0.0|100
0|2020-07-10|0.0|100|43.0|0|0.0|100|0.0|100
0|2020-07-11|0.0|100|45.0|0|0.0|100|0.0|100
0|2020-07-12|0.0|100|45.0|0|0.0|100|0.0|100
0|2020-07-13|0.0|100|48.0|0|0.0|100|0.0|100
0|2020-07-14|0.0|100|48.0|0|0.0|100|0.0|100
0|2020-07-15|0.0|100|49.0|0|0.0|100|0.0|100
0|2020-07-16|0.0|100|49.0|0|0.0|100|0.0|100
0|2020-07-17|0.0|100|52.0|0|0.0|100|0.0|100
0|2020-07-18|92.0|0|55.0|0|0.0|0|0.0|100
0|2020-07-19|92.0|0|58.0|0|0.0|0|0.0|100
0|2020-07-20|92.0|0|60.0|0|0.0|0|0.0|100
0|2020-07-21|92.0|0|64.0|0|0.0|0|0.0|100
0|2020-07-22|92.0|0|64.0|0|0.0|0|0.0|100
0|2020-07-23|92.0|0|65.0|0|0.0|0|0.0|100
0|2020-07-24|92.0|0|69.0|0|0.0|0|0.0|100
0|2020-07-25|92.0|0|74.0|0|0.0|0|0.0|100
0|2020-07-26|92.0|0|79.0|0|0.0|0|0.0|100
0|2020-07-27|92.0|0|81.0|0|0.0|0|0.0|100
0|2020-07-28|92.0|0|88.0|0|0.0|0|0.0|100
0|2020-07-29|92.0|0|88.0|0|0.0|0|0.0|100
0|2020-07-30|92.0|0|91.0|0|0.0|0|0.0|100
0|2020-07-31|92.0|0|92.0|0|0.0|0|0.0|100
0|2020-08-01|203.0|0|99.0|0|0.0|0|0.0|100
0|2020-08-02|203.0|0|100.0|0|0.0|0|0.0|100
0|2020-08-03|203.0|0|100.0|0|0.0|0|0.0|100
0|2020-08-04|203.0|0|102.0|0|0.0|0|0.0|100
0|2020-08-05|203.0|0|104.0|0|0.0|0|0.0|100
0|2020-08-06|203.0|0|104.0|0|0.0|0|0.0|100
0|2020-08-07|203.0|0|112.0|0|0.0|0|0.0|100
0|2020-08-08|203.0|0|116.0|0|0.0|0|0.0|100
0|2020-08-09|203.0|0|118.0|0|0.0|0|0.0|100
0|2020-08-10|203.0|0|126.0|0|0.0|0|0.0|100
0|2020-08-11|203.0|0|142.0|0|0.0|0|0.0|100
0|2020-08-12|203.0|0|145.0|0|0.0|0|0.0|100
0|2020-08-13|203.0|0|137.0|0|0.0|0|0.0|100
0|2020-08-14|203.0|0|142.0|0|0.0|0|0.0|100
0|2020-08-15|203.0|0|150.0|0|0.0|0|0.0|100
0|2020-08-16|203.0|0|152.0|0|0.0|0|0.0|100
0|2020-08-17|203.0|0|157.0|0|0.0|0|0.0|100
0|2020-08-18|203.0|0|164.0|0|0.0|0|0.0|100
0|2020-08-19|203.0|0|167.0|0|0.0|0|0.0|100
0|2020-08-20|203.0|0|174.0|0|0.0|0|0.0|100
0|2020-08-21|203.0|0|176.0|0|0.0|0|0.0|100
0|2020-08-22|203.0|0|179.0|0|0.0|0|0.0|100
0|2020-08-23|203.0|0|179.0|0|0.0|0|0.0|100
0|2020-08-24|203.0|0|181.0|0|0.0|0|0.0|100
0|2020-08-25|203.0|0|181.0|0|0.0|0|0.0|100
0|2020-08-26|203.0|0|183.0|0|0.0|0|0.0|100
0|2020-08-27|203.0|0|187.0|0|0.0|0|0.0|100
0|2020-08-28|203.0|0|190.0|0|0.0|0|0.0|100
0|2020-08-29|203.0|0|197.0|0|0.0|0|0.0|100
0|2020-08-30|203.0|0|200.0|0|0.0|0|0.0|100
0|2020-08-31|203.0|0|203.0|0|0.0|0|0.0|100
0|2020-09-01|216.0|0|204.0|0|0.0|0|0.0|100
0|2020-09-02|216.0|0|214.0|0|0.0|0|0.0|100
0|2020-09-03|216.0|0|216.0|0|0.0|0|0.0|100
0|2020-09-04|216.0|0|216.0|0|0.0|0|0.0|100
0|2020-09-05|225.0|0|220.0|0|0.0|0|0.0|100
0|2020-09-06|225.0|0|220.0|0|0.0|0|0.0|100
0|2020-09-07|225.0|0|222.0|0|0.0|0|0.0|100
0|2020-09-08|225.0|0|225.0|0|0.0|0|0.0|100
0|2020-09-09|225.0|0|225.0|0|0.0|0|0.0|100
0|2020-09-10|231.0|0|231.0|0|0.0|0|0.0|100
0|2020-09-11|232.0|0|232.0|0|0.0|0|0.0|100
0|2020-09-12|232.0|0|233.0|0|0.0|0|0.0|100
0|2020-09-13|233.0|0|233.0|0|0.0|0|0.0|100
0|2020-09-14|233.0|0|233.0|0|0.0|0|0.0|100
0|2020-09-15|237.0|0|237.0|0|0.0|0|0.0|100
0|2020-09-16|238.0|0|238.0|0|0.0|0|0.0|100
0|2020-09-17|243.0|0|243.0|0|0.0|0|0.0|100
0|2020-09-18|250.0|0|250.0|0|0.0|0|0.0|100
0|2020-09-19|259.0|0|259.0|0|0.0|0|0.0|100
0|2020-09-20|259.0|0|262.0|0|0.0|0|0.0|100
0|2020-09-21|265.0|0|265.0|0|0.0|0|0.0|100
0|2020-09-22|267.0|0|267.0|0|0.0|0|0.0|100
0|2020-09-23|267.0|0|267.0|0|0.0|0|0.0|100
0|2020-09-24|278.0|0|278.0|0|0.0|0|0.0|100
0|2020-09-25|289.0|0|289.0|0|0.0|0|0.0|100
0|2020-09-26|296.0|0|296.0|0|0.0|0|0.0|100
0|2020-09-27|304.0|0|304.0|0|0.0|0|0.0|100
0|2020-09-28|313.0|0|313.0|0|0.0|0|0.0|100
0|2020-09-29|318.0|0|318.0|0|0.0|0|0.0|100
0|2020-09-30|323.0|0|323.0|0|0.0|0|0.0|100
0|2020-10-01|328.0|0|328.0|0|0.0|0|0.0|100
0|2020-10-02|340.0|0|340.0|0|0.0|0|0.0|100
0|2020-10-03|374.0|0|374.0|0|0.0|0|0.0|100
0|2020-10-04|376.0|0|376.0|0|0.0|0|0.0|100
0|2020-10-05|384.0|0|384.0|0|0.0|0|0.0|100
0|2020-10-06|386.0|0|386.0|0|0.0|0|0.0|100
0|2020-10-07|386.0|0|386.0|0|0.0|0|0.0|100
0|2020-10-08|395.0|0|395.0|0|0.0|0|0.0|100
0|2020-10-09|402.0|0|402.0|0|0.0|0|0.0|100
0|2020-10-10|407.0|0|407.0|0|0.0|0|0.0|100
0|2020-10-11|410.0|0|410.0|0|0.0|0|0.0|100
0|2020-10-12|412.0|0|412.0|0|0.0|0|0.0|100
0|2020-10-13|412.0|0|412.0|0|0.0|0|0.0|100
0|2020-10-14|426.0|0|426.0|0|0.0|0|0.0|100
0|2020-10-15|435.0|0|435.0|0|0.0|0|0.0|100
0|2020-10-16|437.0|0|437.0|0|0.0|0|0.0|100
0|2020-10-17|440.0|0|440.0|0|0.0|0|0.0|100
0|2020-10-18|443.0|0|443.0|0|0.0|0|0.0|100
0|2020-10-19|449.0|0|449.0|0|0.0|0|0.0|100
0|2020-10-20|449.0|0|449.0|0|0.0|0|0.0|100
0|2020-10-21|449.0|0|449.0|0|0.0|0|0.0|100
0|2020-10-22|449.0|0|449.0|0|0.0|0|0.0|100
0|2020-10-23|449.0|0|462.0|0|0.0|0|0.0|100
0|2020-10-24|449.0|0|465.0|0|0.0|0|0.0|100
0|2020-10-25|449.0|0|468.0|0|0.0|0|0.0|100
0|2020-10-26|470.0|0|470.0|0|0.0|0|0.0|100
0|2020-10-27|473.0|0|473.0|0|0.0|0|0.0|100
0|2020-10-28|473.0|0|473.0|0|0.0|0|0.0|100
0|2020-10-29|484.0|0|484.0|0|0.0|0|0.0|100
0|2020-10-30|486.0|0|486.0|0|0.0|0|0.0|100
0|2020-10-31|487.0|0|487.0|0|0.0|0|0.0|100
0|2020-11-01|487.0|0|490.0|0|0.0|0|0.0|100
0|2020-11-02|497.0|0|497.0|0|0.0|0|0.0|100
0|2020-11-03|499.0|0|499.0|0|0.0|0|0.0|100
0|2020-11-04|499.0|0|499.0|0|0.0|0|0.0|100
0|2020-11-05|499.0|0|499.0|0|0.0|0|0.0|100
0|2020-11-06|509.0|0|509.0|0|0.0|0|0.0|100
0|2020-11-07|509.0|0|509.0|0|0.0|0|0.0|100
0|2020-11-08|509.0|0|514.0|0|0.0|0|0.0|100
0|2020-11-09|237.0|0|519.0|0|0.0|0|0.0|100
0|2020-11-10|237.0|0|520.0|0|0.0|0|0.0|100
0|2020-11-11|238.0|0|521.0|0|0.0|0|0.0|100
0|2020-11-12|238.0|0|526.0|0|0.0|0|0.0|100
0|2020-11-13|238.0|0|526.0|0|0.0|0|0.0|100
0|2020-11-14|245.0|0|528.0|0|0.0|0|0.0|100
0|2020-11-15|245.0|0|536.0|0|0.0|0|0.0|100
0|2020-11-16|254.0|0|537.0|0|0.0|0|0.0|100
0|2020-11-17|254.0|0|543.0|0|0.0|0|0.0|100
0|2020-11-18|264.0|0|547.0|0|0.0|0|0.0|100
0|2020-11-19|264.0|0|548.0|0|0.0|0|0.0|100
0|2020-11-20|270.0|0|553.0|0|0.0|0|0.0|100
0|2020-11-21|270.0|0|557.0|0|0.0|0|0.0|100
0|2020-11-22|270.0|0|559.0|0|0.0|0|0.0|100
0|2020-11-23|270.0|0|563.0|0|0.0|0|0.0|100
0|2020-11-24|270.0|0|563.0|0|0.0|0|0.0|100
0|2020-11-25|280.0|0|563.0|0|0.0|0|0.0|100
0|2020-11-26|280.0|0|565.0|0|0.0|0|0.0|100
0|2020-11-27|289.0|0|572.0|0|0.0|0|0.0|100
0|2020-11-28|289.0|0|576.0|0|0.0|0|0.0|100
0|2020-11-29|289.0|0|578.0|0|0.0|0|0.0|100
0|2020-11-30|295.0|0|585.0|0|0.0|0|0.0|100
0|2020-12-01|295.0|0|591.0|0|0.0|0|0.0|100
0|2020-12-02|295.0|0|596.0|0|0.0|0|0.0|100
0|2020-12-03|295.0|0|597.0|0|0.0|0|0.0|100
0|2020-12-04|317.0|0|600.0|0|0.0|0|0.0|100
0|2020-12-05|317.0|0|600.0|0|0.0|0|0.0|100
0|2020-12-06|322.0|0|605.0|0|0.0|0|0.0|100
0|2020-12-07|324.0|0|607.0|0|0.0|0|0.0|100
0|2020-12-08|324.0|0|610.0|0|0.0|0|0.0|100
0|2020-12-09|324.0|0|611.0|0|0.0|0|0.0|100
0|2020-12-10|328.0|0|611.0|0|0.0|0|0.0|100
0|2020-12-11|328.0|0|616.0|0|0.0|0|0.0|100
0|2020-12-12|334.0|0|617.0|0|0.0|0|0.0|100
0|2020-12-13|346.0|0|629.0|0|0.0|0|0.0|100
0|2020-12-14|346.0|0|630.0|0|0.0|0|0.0|100
0|2020-12-15|349.0|0|632.0|0|0.0|0|0.0|100
0|2020-12-16|349.0|0|632.0|0|0.0|0|0.0|100
0|2020-12-17|349.0|0|655.0|0|0.0|0|0.0|100
0|2020-12-18|381.0|0|664.0|0|0.0|0|0.0|100
0|2020-12-19|384.0|0|667.0|0|0.0|0|0.0|100
0|2020-12-20|399.0|0|682.0|0|0.0|0|0.0|100
0|2020-12-21|400.0|0|683.0|0|0.0|0|0.0|100
0|2020-12-22|408.0|0|691.0|0|0.0|0|0.0|100
0|2020-12-23|411.0|0|694.0|0|0.0|0|0.0|100
0|2020-12-24|413.0|0|696.0|0|0.0|0|0.0|100
0|2020-12-25|416.0|0|699.0|0|0.0|0|0.0|100
0|2020-12-26|426.0|0|709.0|0|0.0|0|0.0|100
0|2020-12-27|432.0|0|715.0|0|0.0|0|0.0|100
0|2020-12-28|432.0|0|725.0|0|0.0|0|0.0|100
0|2020-12-29|452.0|0|735.0|0|0.0|0|0.0|100
0|2020-12-30|452.0|0|735.0|0|0.0|0|0.0|100
0|2020-12-31|452.0|0|740.0|0|0.0|0|0.0|100
0|2021-01-01|467.0|0|750.0|0|0.0|0|0.0|100
0|2021-01-02|486.0|0|769.0|0|0.0|0|0.0|100
0|2021-01-03|486.0|0|784.0|0|0.0|0|0.0|100
0|2021-01-04|486.0|0|791.0|0|0.0|0|0.0|100
0|2021-01-05|486.0|0|791.0|0|0.0|0|0.0|100
0|2021-01-06|507.0|0|790.0|0|0.0|0|0.0|100
0|2021-01-07|507.0|0|797.0|0|0.0|0|0.0|100
0|2021-01-08|564.0|0|847.0|0|0.0|0|0.0|100
0|2021-01-09|570.0|0|853.0|0|0.0|0|0.0|100
0|2021-01-10|576.0|0|859.0|0|0.0|0|0.0|100
0|2021-01-11|582.0|0|865.0|0|0.0|0|0.0|100
0|2021-01-12|583.0|0|866.0|0|0.0|0|0.0|100
0|2021-01-13|583.0|0|867.0|0|0.0|0|0.0|100
0|2021-01-14|583.0|0|871.0|0|0.0|0|0.0|100
0|2021-01-15|598.0|0|881.0|0|0.0|0|0.0|100
0|2021-01-16|603.0|0|886.0|0|0.0|0|0.0|100
0|2021-01-17|616.0|0|899.0|0|0.0|0|0.0|100
0|2021-01-18|616.0|0|899.0|0|0.0|0|0.0|100
0|2021-01-19|619.0|0|902.0|0|0.0|0|0.0|100
0|2021-01-20|619.0|0|903.0|0|0.0|0|0.0|100
0|2021-01-21|619.0|0|903.0|0|0.0|0|0.0|100
0|2021-01-22|622.0|0|905.0|0|0.0|0|0.0|100
0|2021-01-23|628.0|0|911.0|0|0.0|0|0.0|100
0|2021-01-24|630.0|0|913.0|0|0.0|0|0.0|100
0|2021-01-25|630.0|0|918.0|0|0.0|0|0.0|100
0|2021-01-26|639.0|0|922.0|0|0.0|0|0.0|100
0|2021-01-27|639.0|0|922.0|0|0.0|0|0.0|100
0|2021-01-28|642.0|0|925.0|0|0.0|0|0.0|100
0|2021-01-29|647.0|0|930.0|0|0.0|0|0.0|100
0|2021-01-30|650.0|0|933.0|0|0.0|0|0.0|100
0|2021-01-31|651.0|0|934.0|0|0.0|0|0.0|100
0|2021-02-01|655.0|0|938.0|0|0.0|0|0.0|100
0|2021-02-02|656.0|0|939.0|0|0.0|0|0.0|100
0|2021-02-03|656.0|0|939.0|0|0.0|0|0.0|100
0|2021-02-04|658.0|0|941.0|0|0.0|0|0.0|100
0|2021-02-05|660.0|0|943.0|0|0.0|0|0.0|100
0|2021-02-06|662.0|0|945.0|0|0.0|0|0.0|100
0|2021-02-07|662.0|0|948.0|0|0.0|0|0.0|100
0|2021-02-08|671.0|0|954.0|0|0.0|0|0.0|100
