|dates|Canovanas_PuertoRico_UnitedStates.JHU_ConfirmedCases.data|Canovanas_PuertoRico_UnitedStates.JHU_ConfirmedCases.missing|Canovanas_PuertoRico_UnitedStates.NYT_ConfirmedCases.data|Canovanas_PuertoRico_UnitedStates.NYT_ConfirmedCases.missing|Canovanas_PuertoRico_UnitedStates.JHU_ConfirmedDeaths.data|Canovanas_PuertoRico_UnitedStates.JHU_ConfirmedDeaths.missing|Canovanas_PuertoRico_UnitedStates.JHU_ConfirmedRecoveries.data|Canovanas_PuertoRico_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-02-22|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-23|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-24|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-25|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-26|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-27|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-28|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-29|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-01|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-02|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-03|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-04|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-05|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-06|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-07|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-08|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-09|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-10|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-11|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-12|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-13|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-14|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-15|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-16|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-17|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-18|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-19|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-20|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-21|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-22|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-23|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-24|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-25|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-26|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-27|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-28|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-29|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-30|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-31|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-01|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-02|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-03|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-04|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-05|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-06|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-07|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-08|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-09|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-10|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-11|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-12|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-13|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-14|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-15|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-16|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-17|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-18|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-19|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-20|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-21|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-22|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-23|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-24|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-25|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-26|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-27|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-28|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-29|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-30|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-05-01|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-05-02|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-05-03|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-05-04|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-05-05|0.0|100|32.0|0|0.0|100|0.0|100
0|2020-05-06|0.0|100|32.0|0|0.0|100|0.0|100
0|2020-05-07|0.0|100|33.0|0|0.0|100|0.0|100
0|2020-05-08|0.0|100|33.0|0|0.0|100|0.0|100
0|2020-05-09|0.0|100|34.0|0|0.0|100|0.0|100
0|2020-05-10|0.0|100|35.0|0|0.0|100|0.0|100
0|2020-05-11|0.0|100|35.0|0|0.0|100|0.0|100
0|2020-05-12|0.0|100|35.0|0|0.0|100|0.0|100
0|2020-05-13|0.0|100|38.0|0|0.0|100|0.0|100
0|2020-05-14|0.0|100|38.0|0|0.0|100|0.0|100
0|2020-05-15|0.0|100|45.0|0|0.0|100|0.0|100
0|2020-05-16|0.0|100|46.0|0|0.0|100|0.0|100
0|2020-05-17|0.0|100|45.0|0|0.0|100|0.0|100
0|2020-05-18|0.0|100|47.0|0|0.0|100|0.0|100
0|2020-05-19|0.0|100|51.0|0|0.0|100|0.0|100
0|2020-05-20|0.0|100|52.0|0|0.0|100|0.0|100
0|2020-05-21|0.0|100|52.0|0|0.0|100|0.0|100
0|2020-05-22|0.0|100|54.0|0|0.0|100|0.0|100
0|2020-05-23|0.0|100|56.0|0|0.0|100|0.0|100
0|2020-05-24|0.0|100|57.0|0|0.0|100|0.0|100
0|2020-05-25|0.0|100|62.0|0|0.0|100|0.0|100
0|2020-05-26|0.0|100|63.0|0|0.0|100|0.0|100
0|2020-05-27|0.0|100|63.0|0|0.0|100|0.0|100
0|2020-05-28|0.0|100|63.0|0|0.0|100|0.0|100
0|2020-05-29|0.0|100|67.0|0|0.0|100|0.0|100
0|2020-05-30|0.0|100|69.0|0|0.0|100|0.0|100
0|2020-05-31|0.0|100|72.0|0|0.0|100|0.0|100
0|2020-06-01|0.0|100|72.0|0|0.0|100|0.0|100
0|2020-06-02|0.0|100|74.0|0|0.0|100|0.0|100
0|2020-06-03|0.0|100|75.0|0|0.0|100|0.0|100
0|2020-06-04|0.0|100|88.0|0|0.0|100|0.0|100
0|2020-06-05|0.0|100|88.0|0|0.0|100|0.0|100
0|2020-06-06|0.0|100|95.0|0|0.0|100|0.0|100
0|2020-06-07|0.0|100|97.0|0|0.0|100|0.0|100
0|2020-06-08|0.0|100|97.0|0|0.0|100|0.0|100
0|2020-06-09|0.0|100|99.0|0|0.0|100|0.0|100
0|2020-06-10|0.0|100|105.0|0|0.0|100|0.0|100
0|2020-06-11|0.0|100|105.0|0|0.0|100|0.0|100
0|2020-06-12|0.0|100|105.0|0|0.0|100|0.0|100
0|2020-06-13|0.0|100|105.0|0|0.0|100|0.0|100
0|2020-06-14|0.0|100|105.0|0|0.0|100|0.0|100
0|2020-06-15|0.0|100|105.0|0|0.0|100|0.0|100
0|2020-06-16|0.0|100|105.0|0|0.0|100|0.0|100
0|2020-06-17|0.0|100|105.0|0|0.0|100|0.0|100
0|2020-06-18|0.0|100|105.0|0|0.0|100|0.0|100
0|2020-06-19|0.0|100|105.0|0|0.0|100|0.0|100
0|2020-06-20|0.0|100|105.0|0|0.0|100|0.0|100
0|2020-06-21|0.0|100|105.0|0|0.0|100|0.0|100
0|2020-06-22|0.0|100|105.0|0|0.0|100|0.0|100
0|2020-06-23|0.0|100|105.0|0|0.0|100|0.0|100
0|2020-06-24|0.0|100|105.0|0|0.0|100|0.0|100
0|2020-06-25|0.0|100|131.0|0|0.0|100|0.0|100
0|2020-06-26|0.0|100|131.0|0|0.0|100|0.0|100
0|2020-06-27|0.0|100|131.0|0|0.0|100|0.0|100
0|2020-06-28|0.0|100|136.0|0|0.0|100|0.0|100
0|2020-06-29|0.0|100|138.0|0|0.0|100|0.0|100
0|2020-06-30|0.0|100|144.0|0|0.0|100|0.0|100
0|2020-07-01|0.0|100|144.0|0|0.0|100|0.0|100
0|2020-07-02|0.0|100|144.0|0|0.0|100|0.0|100
0|2020-07-03|0.0|100|147.0|0|0.0|100|0.0|100
0|2020-07-04|0.0|100|148.0|0|0.0|100|0.0|100
0|2020-07-05|0.0|100|149.0|0|0.0|100|0.0|100
0|2020-07-06|0.0|100|154.0|0|0.0|100|0.0|100
0|2020-07-07|0.0|100|157.0|0|0.0|100|0.0|100
0|2020-07-08|0.0|100|160.0|0|0.0|100|0.0|100
0|2020-07-09|0.0|100|163.0|0|0.0|100|0.0|100
0|2020-07-10|0.0|100|169.0|0|0.0|100|0.0|100
0|2020-07-11|0.0|100|172.0|0|0.0|100|0.0|100
0|2020-07-12|0.0|100|178.0|0|0.0|100|0.0|100
0|2020-07-13|0.0|100|184.0|0|0.0|100|0.0|100
0|2020-07-14|0.0|100|185.0|0|0.0|100|0.0|100
0|2020-07-15|0.0|100|188.0|0|0.0|100|0.0|100
0|2020-07-16|0.0|100|191.0|0|0.0|100|0.0|100
0|2020-07-17|0.0|100|199.0|0|0.0|100|0.0|100
0|2020-07-18|205.0|0|205.0|0|0.0|0|0.0|100
0|2020-07-19|213.0|0|213.0|0|0.0|0|0.0|100
0|2020-07-20|219.0|0|219.0|0|0.0|0|0.0|100
0|2020-07-21|225.0|0|225.0|0|0.0|0|0.0|100
0|2020-07-22|228.0|0|228.0|0|0.0|0|0.0|100
0|2020-07-23|236.0|0|236.0|0|0.0|0|0.0|100
0|2020-07-24|242.0|0|242.0|0|0.0|0|0.0|100
0|2020-07-25|247.0|0|247.0|0|0.0|0|0.0|100
0|2020-07-26|258.0|0|258.0|0|0.0|0|0.0|100
0|2020-07-27|263.0|0|263.0|0|0.0|0|0.0|100
0|2020-07-28|269.0|0|269.0|0|0.0|0|0.0|100
0|2020-07-29|269.0|0|269.0|0|0.0|0|0.0|100
0|2020-07-30|280.0|0|280.0|0|0.0|0|0.0|100
0|2020-07-31|282.0|0|282.0|0|0.0|0|0.0|100
0|2020-08-01|298.0|0|298.0|0|0.0|0|0.0|100
0|2020-08-02|302.0|0|302.0|0|0.0|0|0.0|100
0|2020-08-03|315.0|0|315.0|0|0.0|0|0.0|100
0|2020-08-04|323.0|0|323.0|0|0.0|0|0.0|100
0|2020-08-05|331.0|0|331.0|0|0.0|0|0.0|100
0|2020-08-06|339.0|0|339.0|0|0.0|0|0.0|100
0|2020-08-07|352.0|0|352.0|0|0.0|0|0.0|100
0|2020-08-08|359.0|0|359.0|0|0.0|0|0.0|100
0|2020-08-09|373.0|0|373.0|0|0.0|0|0.0|100
0|2020-08-10|388.0|0|388.0|0|0.0|0|0.0|100
0|2020-08-11|404.0|0|404.0|0|0.0|0|0.0|100
0|2020-08-12|412.0|0|412.0|0|0.0|0|0.0|100
0|2020-08-13|415.0|0|415.0|0|0.0|0|0.0|100
0|2020-08-14|417.0|0|417.0|0|0.0|0|0.0|100
0|2020-08-15|423.0|0|423.0|0|0.0|0|0.0|100
0|2020-08-16|425.0|0|425.0|0|0.0|0|0.0|100
0|2020-08-17|432.0|0|432.0|0|0.0|0|0.0|100
0|2020-08-18|438.0|0|438.0|0|0.0|0|0.0|100
0|2020-08-19|445.0|0|445.0|0|0.0|0|0.0|100
0|2020-08-20|448.0|0|453.0|0|0.0|0|0.0|100
0|2020-08-21|458.0|0|458.0|0|0.0|0|0.0|100
0|2020-08-22|469.0|0|469.0|0|0.0|0|0.0|100
0|2020-08-23|469.0|0|469.0|0|0.0|0|0.0|100
0|2020-08-24|480.0|0|480.0|0|0.0|0|0.0|100
0|2020-08-25|481.0|0|481.0|0|0.0|0|0.0|100
0|2020-08-26|483.0|0|483.0|0|0.0|0|0.0|100
0|2020-08-27|489.0|0|489.0|0|0.0|0|0.0|100
0|2020-08-28|495.0|0|495.0|0|0.0|0|0.0|100
0|2020-08-29|503.0|0|503.0|0|0.0|0|0.0|100
0|2020-08-30|514.0|0|514.0|0|0.0|0|0.0|100
0|2020-08-31|522.0|0|522.0|0|0.0|0|0.0|100
0|2020-09-01|523.0|0|523.0|0|0.0|0|0.0|100
0|2020-09-02|524.0|0|524.0|0|0.0|0|0.0|100
0|2020-09-03|528.0|0|528.0|0|0.0|0|0.0|100
0|2020-09-04|529.0|0|529.0|0|0.0|0|0.0|100
0|2020-09-05|535.0|0|535.0|0|0.0|0|0.0|100
0|2020-09-06|537.0|0|537.0|0|0.0|0|0.0|100
0|2020-09-07|554.0|0|554.0|0|0.0|0|0.0|100
0|2020-09-08|556.0|0|556.0|0|0.0|0|0.0|100
0|2020-09-09|556.0|0|556.0|0|0.0|0|0.0|100
0|2020-09-10|566.0|0|566.0|0|0.0|0|0.0|100
0|2020-09-11|572.0|0|572.0|0|0.0|0|0.0|100
0|2020-09-12|579.0|0|579.0|0|0.0|0|0.0|100
0|2020-09-13|580.0|0|580.0|0|0.0|0|0.0|100
0|2020-09-14|581.0|0|581.0|0|0.0|0|0.0|100
0|2020-09-15|588.0|0|588.0|0|0.0|0|0.0|100
0|2020-09-16|590.0|0|590.0|0|0.0|0|0.0|100
0|2020-09-17|598.0|0|598.0|0|0.0|0|0.0|100
0|2020-09-18|606.0|0|606.0|0|0.0|0|0.0|100
0|2020-09-19|619.0|0|619.0|0|0.0|0|0.0|100
0|2020-09-20|627.0|0|627.0|0|0.0|0|0.0|100
0|2020-09-21|631.0|0|631.0|0|0.0|0|0.0|100
0|2020-09-22|634.0|0|634.0|0|0.0|0|0.0|100
0|2020-09-23|635.0|0|635.0|0|0.0|0|0.0|100
0|2020-09-24|650.0|0|650.0|0|0.0|0|0.0|100
0|2020-09-25|669.0|0|669.0|0|0.0|0|0.0|100
0|2020-09-26|682.0|0|682.0|0|0.0|0|0.0|100
0|2020-09-27|690.0|0|690.0|0|0.0|0|0.0|100
0|2020-09-28|715.0|0|715.0|0|0.0|0|0.0|100
0|2020-09-29|729.0|0|729.0|0|0.0|0|0.0|100
0|2020-09-30|734.0|0|734.0|0|0.0|0|0.0|100
0|2020-10-01|737.0|0|737.0|0|0.0|0|0.0|100
0|2020-10-02|740.0|0|740.0|0|0.0|0|0.0|100
0|2020-10-03|743.0|0|743.0|0|0.0|0|0.0|100
0|2020-10-04|745.0|0|745.0|0|0.0|0|0.0|100
0|2020-10-05|748.0|0|748.0|0|0.0|0|0.0|100
0|2020-10-06|755.0|0|755.0|0|0.0|0|0.0|100
0|2020-10-07|757.0|0|757.0|0|0.0|0|0.0|100
0|2020-10-08|763.0|0|763.0|0|0.0|0|0.0|100
0|2020-10-09|766.0|0|766.0|0|0.0|0|0.0|100
0|2020-10-10|767.0|0|767.0|0|0.0|0|0.0|100
0|2020-10-11|769.0|0|769.0|0|0.0|0|0.0|100
0|2020-10-12|774.0|0|774.0|0|0.0|0|0.0|100
0|2020-10-13|776.0|0|776.0|0|0.0|0|0.0|100
0|2020-10-14|789.0|0|789.0|0|0.0|0|0.0|100
0|2020-10-15|794.0|0|794.0|0|0.0|0|0.0|100
0|2020-10-16|797.0|0|797.0|0|0.0|0|0.0|100
0|2020-10-17|800.0|0|800.0|0|0.0|0|0.0|100
0|2020-10-18|811.0|0|811.0|0|0.0|0|0.0|100
0|2020-10-19|816.0|0|816.0|0|0.0|0|0.0|100
0|2020-10-20|845.0|0|845.0|0|0.0|0|0.0|100
0|2020-10-21|850.0|0|850.0|0|0.0|0|0.0|100
0|2020-10-22|850.0|0|856.0|0|0.0|0|0.0|100
0|2020-10-23|850.0|0|883.0|0|0.0|0|0.0|100
0|2020-10-24|850.0|0|884.0|0|0.0|0|0.0|100
0|2020-10-25|850.0|0|907.0|0|0.0|0|0.0|100
0|2020-10-26|926.0|0|926.0|0|0.0|0|0.0|100
0|2020-10-27|930.0|0|930.0|0|0.0|0|0.0|100
0|2020-10-28|930.0|0|932.0|0|0.0|0|0.0|100
0|2020-10-29|942.0|0|942.0|0|0.0|0|0.0|100
0|2020-10-30|946.0|0|946.0|0|0.0|0|0.0|100
0|2020-10-31|952.0|0|952.0|0|0.0|0|0.0|100
0|2020-11-01|952.0|0|956.0|0|0.0|0|0.0|100
0|2020-11-02|970.0|0|970.0|0|0.0|0|0.0|100
0|2020-11-03|981.0|0|981.0|0|0.0|0|0.0|100
0|2020-11-04|982.0|0|982.0|0|0.0|0|0.0|100
0|2020-11-05|988.0|0|988.0|0|0.0|0|0.0|100
0|2020-11-06|999.0|0|999.0|0|0.0|0|0.0|100
0|2020-11-07|999.0|0|999.0|0|0.0|0|0.0|100
0|2020-11-08|999.0|0|1008.0|0|0.0|0|0.0|100
0|2020-11-09|578.0|0|1019.0|0|0.0|0|0.0|100
0|2020-11-10|578.0|0|1025.0|0|0.0|0|0.0|100
0|2020-11-11|578.0|0|1028.0|0|0.0|0|0.0|100
0|2020-11-12|578.0|0|1043.0|0|0.0|0|0.0|100
0|2020-11-13|578.0|0|1045.0|0|0.0|0|0.0|100
0|2020-11-14|607.0|0|1048.0|0|0.0|0|0.0|100
0|2020-11-15|607.0|0|1055.0|0|0.0|0|0.0|100
0|2020-11-16|619.0|0|1060.0|0|0.0|0|0.0|100
0|2020-11-17|619.0|0|1068.0|0|0.0|0|0.0|100
0|2020-11-18|631.0|0|1072.0|0|0.0|0|0.0|100
0|2020-11-19|635.0|0|1076.0|0|0.0|0|0.0|100
0|2020-11-20|643.0|0|1084.0|0|0.0|0|0.0|100
0|2020-11-21|655.0|0|1096.0|0|0.0|0|0.0|100
0|2020-11-22|655.0|0|1111.0|0|0.0|0|0.0|100
0|2020-11-23|655.0|0|1116.0|0|0.0|0|0.0|100
0|2020-11-24|655.0|0|1117.0|0|0.0|0|0.0|100
0|2020-11-25|678.0|0|1119.0|0|0.0|0|0.0|100
0|2020-11-26|678.0|0|1125.0|0|0.0|0|0.0|100
0|2020-11-27|712.0|0|1153.0|0|0.0|0|0.0|100
0|2020-11-28|712.0|0|1163.0|0|0.0|0|0.0|100
0|2020-11-29|724.0|0|1165.0|0|0.0|0|0.0|100
0|2020-11-30|724.0|0|1172.0|0|0.0|0|0.0|100
0|2020-12-01|724.0|0|1178.0|0|0.0|0|0.0|100
0|2020-12-02|742.0|0|1183.0|0|0.0|0|0.0|100
0|2020-12-03|764.0|0|1205.0|0|0.0|0|0.0|100
0|2020-12-04|770.0|0|1211.0|0|0.0|0|0.0|100
0|2020-12-05|780.0|0|1221.0|0|0.0|0|0.0|100
0|2020-12-06|795.0|0|1236.0|0|0.0|0|0.0|100
0|2020-12-07|795.0|0|1243.0|0|0.0|0|0.0|100
0|2020-12-08|795.0|0|1249.0|0|0.0|0|0.0|100
0|2020-12-09|795.0|0|1252.0|0|0.0|0|0.0|100
0|2020-12-10|814.0|0|1255.0|0|0.0|0|0.0|100
0|2020-12-11|825.0|0|1266.0|0|0.0|0|0.0|100
0|2020-12-12|825.0|0|1273.0|0|0.0|0|0.0|100
0|2020-12-13|825.0|0|1285.0|0|0.0|0|0.0|100
0|2020-12-14|825.0|0|1290.0|0|0.0|0|0.0|100
0|2020-12-15|864.0|0|1305.0|0|0.0|0|0.0|100
0|2020-12-16|865.0|0|1306.0|0|0.0|0|0.0|100
0|2020-12-17|877.0|0|1318.0|0|0.0|0|0.0|100
0|2020-12-18|886.0|0|1327.0|0|0.0|0|0.0|100
0|2020-12-19|894.0|0|1335.0|0|0.0|0|0.0|100
0|2020-12-20|911.0|0|1352.0|0|0.0|0|0.0|100
0|2020-12-21|920.0|0|1361.0|0|0.0|0|0.0|100
0|2020-12-22|934.0|0|1375.0|0|0.0|0|0.0|100
0|2020-12-23|941.0|0|1382.0|0|0.0|0|0.0|100
0|2020-12-24|945.0|0|1386.0|0|0.0|0|0.0|100
0|2020-12-25|951.0|0|1392.0|0|0.0|0|0.0|100
0|2020-12-26|958.0|0|1399.0|0|0.0|0|0.0|100
0|2020-12-27|968.0|0|1409.0|0|0.0|0|0.0|100
0|2020-12-28|968.0|0|1410.0|0|0.0|0|0.0|100
0|2020-12-29|995.0|0|1436.0|0|0.0|0|0.0|100
0|2020-12-30|996.0|0|1437.0|0|0.0|0|0.0|100
0|2020-12-31|996.0|0|1444.0|0|0.0|0|0.0|100
0|2021-01-01|1015.0|0|1456.0|0|0.0|0|0.0|100
0|2021-01-02|1024.0|0|1465.0|0|0.0|0|0.0|100
0|2021-01-03|1024.0|0|1467.0|0|0.0|0|0.0|100
0|2021-01-04|1024.0|0|1471.0|0|0.0|0|0.0|100
0|2021-01-05|1024.0|0|1479.0|0|0.0|0|0.0|100
0|2021-01-06|1050.0|0|1491.0|0|0.0|0|0.0|100
0|2021-01-07|1050.0|0|1500.0|0|0.0|0|0.0|100
0|2021-01-08|1084.0|0|1525.0|0|0.0|0|0.0|100
0|2021-01-09|1090.0|0|1531.0|0|0.0|0|0.0|100
0|2021-01-10|1090.0|0|1541.0|0|0.0|0|0.0|100
0|2021-01-11|1090.0|0|1545.0|0|0.0|0|0.0|100
0|2021-01-12|1120.0|0|1561.0|0|0.0|0|0.0|100
0|2021-01-13|1126.0|0|1567.0|0|0.0|0|0.0|100
0|2021-01-14|1126.0|0|1570.0|0|0.0|0|0.0|100
0|2021-01-15|1126.0|0|1587.0|0|0.0|0|0.0|100
0|2021-01-16|1126.0|0|1591.0|0|0.0|0|0.0|100
0|2021-01-17|1162.0|0|1603.0|0|0.0|0|0.0|100
0|2021-01-18|1177.0|0|1618.0|0|0.0|0|0.0|100
0|2021-01-19|1186.0|0|1627.0|0|0.0|0|0.0|100
0|2021-01-20|1186.0|0|1627.0|0|0.0|0|0.0|100
0|2021-01-21|1189.0|0|1630.0|0|0.0|0|0.0|100
0|2021-01-22|1195.0|0|1636.0|0|0.0|0|0.0|100
0|2021-01-23|1209.0|0|1650.0|0|0.0|0|0.0|100
0|2021-01-24|1209.0|0|1669.0|0|0.0|0|0.0|100
0|2021-01-25|1231.0|0|1672.0|0|0.0|0|0.0|100
0|2021-01-26|1231.0|0|1676.0|0|0.0|0|0.0|100
0|2021-01-27|1231.0|0|1680.0|0|0.0|0|0.0|100
0|2021-01-28|1231.0|0|1682.0|0|0.0|0|0.0|100
0|2021-01-29|1252.0|0|1693.0|0|0.0|0|0.0|100
0|2021-01-30|1252.0|0|1696.0|0|0.0|0|0.0|100
0|2021-01-31|1252.0|0|1696.0|0|0.0|0|0.0|100
0|2021-02-01|1260.0|0|1701.0|0|0.0|0|0.0|100
0|2021-02-02|1260.0|0|1704.0|0|0.0|0|0.0|100
0|2021-02-03|1265.0|0|1706.0|0|0.0|0|0.0|100
0|2021-02-04|1265.0|0|1712.0|0|0.0|0|0.0|100
0|2021-02-05|1272.0|0|1713.0|0|0.0|0|0.0|100
