|dates|Hatillo_PuertoRico_UnitedStates.JHU_ConfirmedCases.data|Hatillo_PuertoRico_UnitedStates.JHU_ConfirmedCases.missing|Hatillo_PuertoRico_UnitedStates.NYT_ConfirmedCases.data|Hatillo_PuertoRico_UnitedStates.NYT_ConfirmedCases.missing|Hatillo_PuertoRico_UnitedStates.JHU_ConfirmedDeaths.data|Hatillo_PuertoRico_UnitedStates.JHU_ConfirmedDeaths.missing|Hatillo_PuertoRico_UnitedStates.JHU_ConfirmedRecoveries.data|Hatillo_PuertoRico_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-02-22|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-23|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-24|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-25|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-26|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-27|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-28|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-29|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-01|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-02|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-03|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-04|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-05|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-06|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-07|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-08|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-09|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-10|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-11|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-12|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-13|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-14|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-15|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-16|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-17|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-18|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-19|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-20|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-21|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-22|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-23|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-24|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-25|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-26|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-27|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-28|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-29|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-30|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-31|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-01|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-02|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-03|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-04|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-05|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-06|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-07|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-08|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-09|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-10|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-11|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-12|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-13|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-14|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-15|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-16|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-17|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-18|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-19|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-20|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-21|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-22|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-23|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-24|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-25|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-26|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-27|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-28|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-29|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-30|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-05-01|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-05-02|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-05-03|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-05-04|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-05-05|0.0|100|8.0|0|0.0|100|0.0|100
0|2020-05-06|0.0|100|8.0|0|0.0|100|0.0|100
0|2020-05-07|0.0|100|8.0|0|0.0|100|0.0|100
0|2020-05-08|0.0|100|8.0|0|0.0|100|0.0|100
0|2020-05-09|0.0|100|8.0|0|0.0|100|0.0|100
0|2020-05-10|0.0|100|8.0|0|0.0|100|0.0|100
0|2020-05-11|0.0|100|8.0|0|0.0|100|0.0|100
0|2020-05-12|0.0|100|8.0|0|0.0|100|0.0|100
0|2020-05-13|0.0|100|8.0|0|0.0|100|0.0|100
0|2020-05-14|0.0|100|8.0|0|0.0|100|0.0|100
0|2020-05-15|0.0|100|8.0|0|0.0|100|0.0|100
0|2020-05-16|0.0|100|8.0|0|0.0|100|0.0|100
0|2020-05-17|0.0|100|8.0|0|0.0|100|0.0|100
0|2020-05-18|0.0|100|10.0|0|0.0|100|0.0|100
0|2020-05-19|0.0|100|11.0|0|0.0|100|0.0|100
0|2020-05-20|0.0|100|11.0|0|0.0|100|0.0|100
0|2020-05-21|0.0|100|11.0|0|0.0|100|0.0|100
0|2020-05-22|0.0|100|11.0|0|0.0|100|0.0|100
0|2020-05-23|0.0|100|11.0|0|0.0|100|0.0|100
0|2020-05-24|0.0|100|11.0|0|0.0|100|0.0|100
0|2020-05-25|0.0|100|12.0|0|0.0|100|0.0|100
0|2020-05-26|0.0|100|12.0|0|0.0|100|0.0|100
0|2020-05-27|0.0|100|14.0|0|0.0|100|0.0|100
0|2020-05-28|0.0|100|16.0|0|0.0|100|0.0|100
0|2020-05-29|0.0|100|17.0|0|0.0|100|0.0|100
0|2020-05-30|0.0|100|17.0|0|0.0|100|0.0|100
0|2020-05-31|0.0|100|17.0|0|0.0|100|0.0|100
0|2020-06-01|0.0|100|18.0|0|0.0|100|0.0|100
0|2020-06-02|0.0|100|18.0|0|0.0|100|0.0|100
0|2020-06-03|0.0|100|18.0|0|0.0|100|0.0|100
0|2020-06-04|0.0|100|20.0|0|0.0|100|0.0|100
0|2020-06-05|0.0|100|20.0|0|0.0|100|0.0|100
0|2020-06-06|0.0|100|21.0|0|0.0|100|0.0|100
0|2020-06-07|0.0|100|21.0|0|0.0|100|0.0|100
0|2020-06-08|0.0|100|21.0|0|0.0|100|0.0|100
0|2020-06-09|0.0|100|23.0|0|0.0|100|0.0|100
0|2020-06-10|0.0|100|23.0|0|0.0|100|0.0|100
0|2020-06-11|0.0|100|24.0|0|0.0|100|0.0|100
0|2020-06-12|0.0|100|26.0|0|0.0|100|0.0|100
0|2020-06-13|0.0|100|27.0|0|0.0|100|0.0|100
0|2020-06-14|0.0|100|27.0|0|0.0|100|0.0|100
0|2020-06-15|0.0|100|28.0|0|0.0|100|0.0|100
0|2020-06-16|0.0|100|28.0|0|0.0|100|0.0|100
0|2020-06-17|0.0|100|28.0|0|0.0|100|0.0|100
0|2020-06-18|0.0|100|29.0|0|0.0|100|0.0|100
0|2020-06-19|0.0|100|29.0|0|0.0|100|0.0|100
0|2020-06-20|0.0|100|29.0|0|0.0|100|0.0|100
0|2020-06-21|0.0|100|29.0|0|0.0|100|0.0|100
0|2020-06-22|0.0|100|29.0|0|0.0|100|0.0|100
0|2020-06-23|0.0|100|29.0|0|0.0|100|0.0|100
0|2020-06-24|0.0|100|30.0|0|0.0|100|0.0|100
0|2020-06-25|0.0|100|30.0|0|0.0|100|0.0|100
0|2020-06-26|0.0|100|30.0|0|0.0|100|0.0|100
0|2020-06-27|0.0|100|33.0|0|0.0|100|0.0|100
0|2020-06-28|0.0|100|33.0|0|0.0|100|0.0|100
0|2020-06-29|0.0|100|33.0|0|0.0|100|0.0|100
0|2020-06-30|0.0|100|34.0|0|0.0|100|0.0|100
0|2020-07-01|0.0|100|34.0|0|0.0|100|0.0|100
0|2020-07-02|0.0|100|37.0|0|0.0|100|0.0|100
0|2020-07-03|0.0|100|37.0|0|0.0|100|0.0|100
0|2020-07-04|0.0|100|38.0|0|0.0|100|0.0|100
0|2020-07-05|0.0|100|38.0|0|0.0|100|0.0|100
0|2020-07-06|0.0|100|45.0|0|0.0|100|0.0|100
0|2020-07-07|0.0|100|46.0|0|0.0|100|0.0|100
0|2020-07-08|0.0|100|46.0|0|0.0|100|0.0|100
0|2020-07-09|0.0|100|47.0|0|0.0|100|0.0|100
0|2020-07-10|0.0|100|49.0|0|0.0|100|0.0|100
0|2020-07-11|0.0|100|50.0|0|0.0|100|0.0|100
0|2020-07-12|0.0|100|50.0|0|0.0|100|0.0|100
0|2020-07-13|0.0|100|53.0|0|0.0|100|0.0|100
0|2020-07-14|0.0|100|54.0|0|0.0|100|0.0|100
0|2020-07-15|0.0|100|55.0|0|0.0|100|0.0|100
0|2020-07-16|0.0|100|55.0|0|0.0|100|0.0|100
0|2020-07-17|0.0|100|56.0|0|0.0|100|0.0|100
0|2020-07-18|80.0|0|59.0|0|0.0|0|0.0|100
0|2020-07-19|80.0|0|59.0|0|0.0|0|0.0|100
0|2020-07-20|80.0|0|62.0|0|0.0|0|0.0|100
0|2020-07-21|80.0|0|64.0|0|0.0|0|0.0|100
0|2020-07-22|80.0|0|65.0|0|0.0|0|0.0|100
0|2020-07-23|80.0|0|70.0|0|0.0|0|0.0|100
0|2020-07-24|80.0|0|71.0|0|0.0|0|0.0|100
0|2020-07-25|80.0|0|72.0|0|0.0|0|0.0|100
0|2020-07-26|80.0|0|72.0|0|0.0|0|0.0|100
0|2020-07-27|80.0|0|73.0|0|0.0|0|0.0|100
0|2020-07-28|80.0|0|74.0|0|0.0|0|0.0|100
0|2020-07-29|80.0|0|74.0|0|0.0|0|0.0|100
0|2020-07-30|80.0|0|76.0|0|0.0|0|0.0|100
0|2020-07-31|80.0|0|80.0|0|0.0|0|0.0|100
0|2020-08-01|190.0|0|86.0|0|0.0|0|0.0|100
0|2020-08-02|190.0|0|89.0|0|0.0|0|0.0|100
0|2020-08-03|190.0|0|91.0|0|0.0|0|0.0|100
0|2020-08-04|190.0|0|97.0|0|0.0|0|0.0|100
0|2020-08-05|190.0|0|98.0|0|0.0|0|0.0|100
0|2020-08-06|190.0|0|101.0|0|0.0|0|0.0|100
0|2020-08-07|190.0|0|102.0|0|0.0|0|0.0|100
0|2020-08-08|190.0|0|104.0|0|0.0|0|0.0|100
0|2020-08-09|190.0|0|106.0|0|0.0|0|0.0|100
0|2020-08-10|190.0|0|114.0|0|0.0|0|0.0|100
0|2020-08-11|190.0|0|116.0|0|0.0|0|0.0|100
0|2020-08-12|190.0|0|118.0|0|0.0|0|0.0|100
0|2020-08-13|190.0|0|118.0|0|0.0|0|0.0|100
0|2020-08-14|190.0|0|121.0|0|0.0|0|0.0|100
0|2020-08-15|190.0|0|121.0|0|0.0|0|0.0|100
0|2020-08-16|190.0|0|121.0|0|0.0|0|0.0|100
0|2020-08-17|190.0|0|123.0|0|0.0|0|0.0|100
0|2020-08-18|190.0|0|137.0|0|0.0|0|0.0|100
0|2020-08-19|190.0|0|138.0|0|0.0|0|0.0|100
0|2020-08-20|190.0|0|146.0|0|0.0|0|0.0|100
0|2020-08-21|190.0|0|147.0|0|0.0|0|0.0|100
0|2020-08-22|190.0|0|151.0|0|0.0|0|0.0|100
0|2020-08-23|190.0|0|151.0|0|0.0|0|0.0|100
0|2020-08-24|190.0|0|166.0|0|0.0|0|0.0|100
0|2020-08-25|190.0|0|166.0|0|0.0|0|0.0|100
0|2020-08-26|190.0|0|168.0|0|0.0|0|0.0|100
0|2020-08-27|190.0|0|183.0|0|0.0|0|0.0|100
0|2020-08-28|190.0|0|186.0|0|0.0|0|0.0|100
0|2020-08-29|190.0|0|186.0|0|0.0|0|0.0|100
0|2020-08-30|190.0|0|188.0|0|0.0|0|0.0|100
0|2020-08-31|190.0|0|190.0|0|0.0|0|0.0|100
0|2020-09-01|198.0|0|190.0|0|0.0|0|0.0|100
0|2020-09-02|198.0|0|197.0|0|0.0|0|0.0|100
0|2020-09-03|198.0|0|198.0|0|0.0|0|0.0|100
0|2020-09-04|198.0|0|198.0|0|0.0|0|0.0|100
0|2020-09-05|205.0|0|199.0|0|0.0|0|0.0|100
0|2020-09-06|205.0|0|199.0|0|0.0|0|0.0|100
0|2020-09-07|205.0|0|206.0|0|0.0|0|0.0|100
0|2020-09-08|205.0|0|205.0|0|0.0|0|0.0|100
0|2020-09-09|205.0|0|205.0|0|0.0|0|0.0|100
0|2020-09-10|209.0|0|209.0|0|0.0|0|0.0|100
0|2020-09-11|210.0|0|210.0|0|0.0|0|0.0|100
0|2020-09-12|214.0|0|214.0|0|0.0|0|0.0|100
0|2020-09-13|215.0|0|215.0|0|0.0|0|0.0|100
0|2020-09-14|215.0|0|220.0|0|0.0|0|0.0|100
0|2020-09-15|222.0|0|222.0|0|0.0|0|0.0|100
0|2020-09-16|222.0|0|222.0|0|0.0|0|0.0|100
0|2020-09-17|226.0|0|226.0|0|0.0|0|0.0|100
0|2020-09-18|232.0|0|232.0|0|0.0|0|0.0|100
0|2020-09-19|236.0|0|236.0|0|0.0|0|0.0|100
0|2020-09-20|236.0|0|240.0|0|0.0|0|0.0|100
0|2020-09-21|260.0|0|260.0|0|0.0|0|0.0|100
0|2020-09-22|265.0|0|265.0|0|0.0|0|0.0|100
0|2020-09-23|268.0|0|268.0|0|0.0|0|0.0|100
0|2020-09-24|275.0|0|275.0|0|0.0|0|0.0|100
0|2020-09-25|278.0|0|278.0|0|0.0|0|0.0|100
0|2020-09-26|302.0|0|302.0|0|0.0|0|0.0|100
0|2020-09-27|310.0|0|310.0|0|0.0|0|0.0|100
0|2020-09-28|312.0|0|312.0|0|0.0|0|0.0|100
0|2020-09-29|314.0|0|314.0|0|0.0|0|0.0|100
0|2020-09-30|322.0|0|322.0|0|0.0|0|0.0|100
0|2020-10-01|328.0|0|328.0|0|0.0|0|0.0|100
0|2020-10-02|334.0|0|334.0|0|0.0|0|0.0|100
0|2020-10-03|338.0|0|338.0|0|0.0|0|0.0|100
0|2020-10-04|339.0|0|339.0|0|0.0|0|0.0|100
0|2020-10-05|344.0|0|344.0|0|0.0|0|0.0|100
0|2020-10-06|348.0|0|348.0|0|0.0|0|0.0|100
0|2020-10-07|349.0|0|349.0|0|0.0|0|0.0|100
0|2020-10-08|361.0|0|361.0|0|0.0|0|0.0|100
0|2020-10-09|364.0|0|364.0|0|0.0|0|0.0|100
0|2020-10-10|364.0|0|364.0|0|0.0|0|0.0|100
0|2020-10-11|364.0|0|369.0|0|0.0|0|0.0|100
0|2020-10-12|371.0|0|371.0|0|0.0|0|0.0|100
0|2020-10-13|371.0|0|371.0|0|0.0|0|0.0|100
0|2020-10-14|375.0|0|375.0|0|0.0|0|0.0|100
0|2020-10-15|379.0|0|379.0|0|0.0|0|0.0|100
0|2020-10-16|380.0|0|380.0|0|0.0|0|0.0|100
0|2020-10-17|382.0|0|382.0|0|0.0|0|0.0|100
0|2020-10-18|387.0|0|387.0|0|0.0|0|0.0|100
0|2020-10-19|392.0|0|392.0|0|0.0|0|0.0|100
0|2020-10-20|394.0|0|394.0|0|0.0|0|0.0|100
0|2020-10-21|394.0|0|394.0|0|0.0|0|0.0|100
0|2020-10-22|394.0|0|393.0|0|0.0|0|0.0|100
0|2020-10-23|394.0|0|404.0|0|0.0|0|0.0|100
0|2020-10-24|394.0|0|407.0|0|0.0|0|0.0|100
0|2020-10-25|394.0|0|417.0|0|0.0|0|0.0|100
0|2020-10-26|418.0|0|418.0|0|0.0|0|0.0|100
0|2020-10-27|419.0|0|419.0|0|0.0|0|0.0|100
0|2020-10-28|419.0|0|419.0|0|0.0|0|0.0|100
0|2020-10-29|440.0|0|440.0|0|0.0|0|0.0|100
0|2020-10-30|444.0|0|444.0|0|0.0|0|0.0|100
0|2020-10-31|449.0|0|449.0|0|0.0|0|0.0|100
0|2020-11-01|449.0|0|452.0|0|0.0|0|0.0|100
0|2020-11-02|459.0|0|459.0|0|0.0|0|0.0|100
0|2020-11-03|459.0|0|466.0|0|0.0|0|0.0|100
0|2020-11-04|466.0|0|466.0|0|0.0|0|0.0|100
0|2020-11-05|466.0|0|468.0|0|0.0|0|0.0|100
0|2020-11-06|466.0|0|475.0|0|0.0|0|0.0|100
0|2020-11-07|475.0|0|475.0|0|0.0|0|0.0|100
0|2020-11-08|475.0|0|479.0|0|0.0|0|0.0|100
0|2020-11-09|475.0|0|480.0|0|0.0|0|0.0|100
0|2020-11-10|475.0|0|480.0|0|0.0|0|0.0|100
0|2020-11-11|259.0|0|483.0|0|0.0|0|0.0|100
0|2020-11-12|259.0|0|492.0|0|0.0|0|0.0|100
0|2020-11-13|259.0|0|497.0|0|0.0|0|0.0|100
0|2020-11-14|259.0|0|501.0|0|0.0|0|0.0|100
0|2020-11-15|259.0|0|512.0|0|0.0|0|0.0|100
0|2020-11-16|288.0|0|512.0|0|0.0|0|0.0|100
0|2020-11-17|288.0|0|517.0|0|0.0|0|0.0|100
0|2020-11-18|293.0|0|517.0|0|0.0|0|0.0|100
0|2020-11-19|293.0|0|521.0|0|0.0|0|0.0|100
0|2020-11-20|307.0|0|531.0|0|0.0|0|0.0|100
0|2020-11-21|323.0|0|547.0|0|0.0|0|0.0|100
0|2020-11-22|323.0|0|555.0|0|0.0|0|0.0|100
0|2020-11-23|323.0|0|571.0|0|0.0|0|0.0|100
0|2020-11-24|352.0|0|576.0|0|0.0|0|0.0|100
0|2020-11-25|353.0|0|577.0|0|0.0|0|0.0|100
0|2020-11-26|353.0|0|579.0|0|0.0|0|0.0|100
0|2020-11-27|380.0|0|604.0|0|0.0|0|0.0|100
0|2020-11-28|380.0|0|615.0|0|0.0|0|0.0|100
0|2020-11-29|392.0|0|616.0|0|0.0|0|0.0|100
0|2020-11-30|408.0|0|632.0|0|0.0|0|0.0|100
0|2020-12-01|408.0|0|643.0|0|0.0|0|0.0|100
0|2020-12-02|408.0|0|645.0|0|0.0|0|0.0|100
0|2020-12-03|425.0|0|649.0|0|0.0|0|0.0|100
0|2020-12-04|425.0|0|653.0|0|0.0|0|0.0|100
0|2020-12-05|431.0|0|655.0|0|0.0|0|0.0|100
0|2020-12-06|437.0|0|661.0|0|0.0|0|0.0|100
0|2020-12-07|437.0|0|687.0|0|0.0|0|0.0|100
0|2020-12-08|437.0|0|708.0|0|0.0|0|0.0|100
0|2020-12-09|437.0|0|723.0|0|0.0|0|0.0|100
0|2020-12-10|504.0|0|728.0|0|0.0|0|0.0|100
0|2020-12-11|504.0|0|759.0|0|0.0|0|0.0|100
0|2020-12-12|542.0|0|766.0|0|0.0|0|0.0|100
0|2020-12-13|545.0|0|769.0|0|0.0|0|0.0|100
0|2020-12-14|545.0|0|771.0|0|0.0|0|0.0|100
0|2020-12-15|545.0|0|773.0|0|0.0|0|0.0|100
0|2020-12-16|549.0|0|773.0|0|0.0|0|0.0|100
0|2020-12-17|549.0|0|785.0|0|0.0|0|0.0|100
0|2020-12-18|581.0|0|805.0|0|0.0|0|0.0|100
0|2020-12-19|581.0|0|825.0|0|0.0|0|0.0|100
0|2020-12-20|581.0|0|835.0|0|0.0|0|0.0|100
0|2020-12-21|611.0|0|835.0|0|0.0|0|0.0|100
0|2020-12-22|619.0|0|843.0|0|0.0|0|0.0|100
0|2020-12-23|620.0|0|844.0|0|0.0|0|0.0|100
0|2020-12-24|621.0|0|845.0|0|0.0|0|0.0|100
0|2020-12-25|624.0|0|848.0|0|0.0|0|0.0|100
0|2020-12-26|638.0|0|862.0|0|0.0|0|0.0|100
0|2020-12-27|641.0|0|865.0|0|0.0|0|0.0|100
0|2020-12-28|641.0|0|865.0|0|0.0|0|0.0|100
0|2020-12-29|650.0|0|874.0|0|0.0|0|0.0|100
0|2020-12-30|650.0|0|874.0|0|0.0|0|0.0|100
0|2020-12-31|653.0|0|877.0|0|0.0|0|0.0|100
0|2021-01-01|662.0|0|886.0|0|0.0|0|0.0|100
0|2021-01-02|669.0|0|893.0|0|0.0|0|0.0|100
0|2021-01-03|669.0|0|893.0|0|0.0|0|0.0|100
0|2021-01-04|669.0|0|895.0|0|0.0|0|0.0|100
0|2021-01-05|669.0|0|897.0|0|0.0|0|0.0|100
0|2021-01-06|673.0|0|897.0|0|0.0|0|0.0|100
0|2021-01-07|673.0|0|897.0|0|0.0|0|0.0|100
0|2021-01-08|678.0|0|902.0|0|0.0|0|0.0|100
0|2021-01-09|678.0|0|903.0|0|0.0|0|0.0|100
0|2021-01-10|678.0|0|904.0|0|0.0|0|0.0|100
0|2021-01-11|680.0|0|904.0|0|0.0|0|0.0|100
0|2021-01-12|680.0|0|911.0|0|0.0|0|0.0|100
0|2021-01-13|680.0|0|912.0|0|0.0|0|0.0|100
0|2021-01-14|680.0|0|912.0|0|0.0|0|0.0|100
0|2021-01-15|680.0|0|918.0|0|0.0|0|0.0|100
0|2021-01-16|680.0|0|922.0|0|0.0|0|0.0|100
0|2021-01-17|698.0|0|922.0|0|0.0|0|0.0|100
0|2021-01-18|698.0|0|922.0|0|0.0|0|0.0|100
0|2021-01-19|698.0|0|927.0|0|0.0|0|0.0|100
0|2021-01-20|698.0|0|927.0|0|0.0|0|0.0|100
0|2021-01-21|698.0|0|928.0|0|0.0|0|0.0|100
0|2021-01-22|698.0|0|930.0|0|0.0|0|0.0|100
0|2021-01-23|711.0|0|935.0|0|0.0|0|0.0|100
0|2021-01-24|711.0|0|942.0|0|0.0|0|0.0|100
0|2021-01-25|711.0|0|948.0|0|0.0|0|0.0|100
0|2021-01-26|711.0|0|949.0|0|0.0|0|0.0|100
0|2021-01-27|725.0|0|949.0|0|0.0|0|0.0|100
0|2021-01-28|725.0|0|951.0|0|0.0|0|0.0|100
0|2021-01-29|730.0|0|954.0|0|0.0|0|0.0|100
0|2021-01-30|730.0|0|958.0|0|0.0|0|0.0|100
0|2021-01-31|734.0|0|958.0|0|0.0|0|0.0|100
0|2021-02-01|743.0|0|967.0|0|0.0|0|0.0|100
0|2021-02-02|743.0|0|968.0|0|0.0|0|0.0|100
0|2021-02-03|744.0|0|968.0|0|0.0|0|0.0|100
0|2021-02-04|749.0|0|973.0|0|0.0|0|0.0|100
0|2021-02-05|749.0|0|973.0|0|0.0|0|0.0|100
0|2021-02-06|749.0|0|973.0|0|0.0|0|0.0|100
0|2021-02-07|749.0|0|984.0|0|0.0|0|0.0|100
0|2021-02-08|749.0|0|989.0|0|0.0|0|0.0|100
0|2021-02-09|768.0|0|992.0|0|0.0|0|0.0|100
