|dates|Corozal_PuertoRico_UnitedStates.JHU_ConfirmedCases.data|Corozal_PuertoRico_UnitedStates.JHU_ConfirmedCases.missing|Corozal_PuertoRico_UnitedStates.NYT_ConfirmedCases.data|Corozal_PuertoRico_UnitedStates.NYT_ConfirmedCases.missing|Corozal_PuertoRico_UnitedStates.JHU_ConfirmedDeaths.data|Corozal_PuertoRico_UnitedStates.JHU_ConfirmedDeaths.missing|Corozal_PuertoRico_UnitedStates.JHU_ConfirmedRecoveries.data|Corozal_PuertoRico_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-02-22|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-23|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-24|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-25|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-26|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-27|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-28|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-29|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-01|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-02|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-03|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-04|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-05|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-06|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-07|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-08|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-09|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-10|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-11|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-12|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-13|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-14|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-15|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-16|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-17|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-18|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-19|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-20|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-21|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-22|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-23|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-24|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-25|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-26|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-27|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-28|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-29|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-30|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-31|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-01|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-02|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-03|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-04|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-05|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-06|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-07|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-08|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-09|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-10|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-11|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-12|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-13|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-14|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-15|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-16|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-17|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-18|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-19|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-20|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-21|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-22|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-23|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-24|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-25|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-26|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-27|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-28|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-29|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-30|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-05-01|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-05-02|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-05-03|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-05-04|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-05-05|0.0|100|18.0|0|0.0|100|0.0|100
0|2020-05-06|0.0|100|18.0|0|0.0|100|0.0|100
0|2020-05-07|0.0|100|18.0|0|0.0|100|0.0|100
0|2020-05-08|0.0|100|19.0|0|0.0|100|0.0|100
0|2020-05-09|0.0|100|19.0|0|0.0|100|0.0|100
0|2020-05-10|0.0|100|19.0|0|0.0|100|0.0|100
0|2020-05-11|0.0|100|19.0|0|0.0|100|0.0|100
0|2020-05-12|0.0|100|19.0|0|0.0|100|0.0|100
0|2020-05-13|0.0|100|19.0|0|0.0|100|0.0|100
0|2020-05-14|0.0|100|20.0|0|0.0|100|0.0|100
0|2020-05-15|0.0|100|20.0|0|0.0|100|0.0|100
0|2020-05-16|0.0|100|21.0|0|0.0|100|0.0|100
0|2020-05-17|0.0|100|21.0|0|0.0|100|0.0|100
0|2020-05-18|0.0|100|22.0|0|0.0|100|0.0|100
0|2020-05-19|0.0|100|23.0|0|0.0|100|0.0|100
0|2020-05-20|0.0|100|23.0|0|0.0|100|0.0|100
0|2020-05-21|0.0|100|23.0|0|0.0|100|0.0|100
0|2020-05-22|0.0|100|24.0|0|0.0|100|0.0|100
0|2020-05-23|0.0|100|25.0|0|0.0|100|0.0|100
0|2020-05-24|0.0|100|25.0|0|0.0|100|0.0|100
0|2020-05-25|0.0|100|26.0|0|0.0|100|0.0|100
0|2020-05-26|0.0|100|26.0|0|0.0|100|0.0|100
0|2020-05-27|0.0|100|26.0|0|0.0|100|0.0|100
0|2020-05-28|0.0|100|27.0|0|0.0|100|0.0|100
0|2020-05-29|0.0|100|29.0|0|0.0|100|0.0|100
0|2020-05-30|0.0|100|30.0|0|0.0|100|0.0|100
0|2020-05-31|0.0|100|30.0|0|0.0|100|0.0|100
0|2020-06-01|0.0|100|30.0|0|0.0|100|0.0|100
0|2020-06-02|0.0|100|30.0|0|0.0|100|0.0|100
0|2020-06-03|0.0|100|30.0|0|0.0|100|0.0|100
0|2020-06-04|0.0|100|32.0|0|0.0|100|0.0|100
0|2020-06-05|0.0|100|33.0|0|0.0|100|0.0|100
0|2020-06-06|0.0|100|35.0|0|0.0|100|0.0|100
0|2020-06-07|0.0|100|37.0|0|0.0|100|0.0|100
0|2020-06-08|0.0|100|37.0|0|0.0|100|0.0|100
0|2020-06-09|0.0|100|38.0|0|0.0|100|0.0|100
0|2020-06-10|0.0|100|38.0|0|0.0|100|0.0|100
0|2020-06-11|0.0|100|38.0|0|0.0|100|0.0|100
0|2020-06-12|0.0|100|39.0|0|0.0|100|0.0|100
0|2020-06-13|0.0|100|40.0|0|0.0|100|0.0|100
0|2020-06-14|0.0|100|41.0|0|0.0|100|0.0|100
0|2020-06-15|0.0|100|43.0|0|0.0|100|0.0|100
0|2020-06-16|0.0|100|44.0|0|0.0|100|0.0|100
0|2020-06-17|0.0|100|46.0|0|0.0|100|0.0|100
0|2020-06-18|0.0|100|46.0|0|0.0|100|0.0|100
0|2020-06-19|0.0|100|46.0|0|0.0|100|0.0|100
0|2020-06-20|0.0|100|46.0|0|0.0|100|0.0|100
0|2020-06-21|0.0|100|46.0|0|0.0|100|0.0|100
0|2020-06-22|0.0|100|47.0|0|0.0|100|0.0|100
0|2020-06-23|0.0|100|47.0|0|0.0|100|0.0|100
0|2020-06-24|0.0|100|48.0|0|0.0|100|0.0|100
0|2020-06-25|0.0|100|48.0|0|0.0|100|0.0|100
0|2020-06-26|0.0|100|48.0|0|0.0|100|0.0|100
0|2020-06-27|0.0|100|48.0|0|0.0|100|0.0|100
0|2020-06-28|0.0|100|48.0|0|0.0|100|0.0|100
0|2020-06-29|0.0|100|48.0|0|0.0|100|0.0|100
0|2020-06-30|0.0|100|49.0|0|0.0|100|0.0|100
0|2020-07-01|0.0|100|51.0|0|0.0|100|0.0|100
0|2020-07-02|0.0|100|51.0|0|0.0|100|0.0|100
0|2020-07-03|0.0|100|52.0|0|0.0|100|0.0|100
0|2020-07-04|0.0|100|52.0|0|0.0|100|0.0|100
0|2020-07-05|0.0|100|53.0|0|0.0|100|0.0|100
0|2020-07-06|0.0|100|56.0|0|0.0|100|0.0|100
0|2020-07-07|0.0|100|57.0|0|0.0|100|0.0|100
0|2020-07-08|0.0|100|57.0|0|0.0|100|0.0|100
0|2020-07-09|0.0|100|58.0|0|0.0|100|0.0|100
0|2020-07-10|0.0|100|59.0|0|0.0|100|0.0|100
0|2020-07-11|0.0|100|60.0|0|0.0|100|0.0|100
0|2020-07-12|0.0|100|62.0|0|0.0|100|0.0|100
0|2020-07-13|0.0|100|67.0|0|0.0|100|0.0|100
0|2020-07-14|0.0|100|67.0|0|0.0|100|0.0|100
0|2020-07-15|0.0|100|68.0|0|0.0|100|0.0|100
0|2020-07-16|0.0|100|69.0|0|0.0|100|0.0|100
0|2020-07-17|0.0|100|71.0|0|0.0|100|0.0|100
0|2020-07-18|145.0|0|71.0|0|0.0|0|0.0|100
0|2020-07-19|145.0|0|77.0|0|0.0|0|0.0|100
0|2020-07-20|145.0|0|84.0|0|0.0|0|0.0|100
0|2020-07-21|145.0|0|89.0|0|0.0|0|0.0|100
0|2020-07-22|145.0|0|89.0|0|0.0|0|0.0|100
0|2020-07-23|145.0|0|92.0|0|0.0|0|0.0|100
0|2020-07-24|145.0|0|98.0|0|0.0|0|0.0|100
0|2020-07-25|145.0|0|107.0|0|0.0|0|0.0|100
0|2020-07-26|145.0|0|116.0|0|0.0|0|0.0|100
0|2020-07-27|145.0|0|118.0|0|0.0|0|0.0|100
0|2020-07-28|145.0|0|124.0|0|0.0|0|0.0|100
0|2020-07-29|145.0|0|129.0|0|0.0|0|0.0|100
0|2020-07-30|145.0|0|141.0|0|0.0|0|0.0|100
0|2020-07-31|145.0|0|145.0|0|0.0|0|0.0|100
0|2020-08-01|415.0|0|174.0|0|0.0|0|0.0|100
0|2020-08-02|415.0|0|176.0|0|0.0|0|0.0|100
0|2020-08-03|415.0|0|178.0|0|0.0|0|0.0|100
0|2020-08-04|415.0|0|188.0|0|0.0|0|0.0|100
0|2020-08-05|415.0|0|189.0|0|0.0|0|0.0|100
0|2020-08-06|415.0|0|192.0|0|0.0|0|0.0|100
0|2020-08-07|415.0|0|203.0|0|0.0|0|0.0|100
0|2020-08-08|415.0|0|218.0|0|0.0|0|0.0|100
0|2020-08-09|415.0|0|226.0|0|0.0|0|0.0|100
0|2020-08-10|415.0|0|242.0|0|0.0|0|0.0|100
0|2020-08-11|415.0|0|247.0|0|0.0|0|0.0|100
0|2020-08-12|415.0|0|249.0|0|0.0|0|0.0|100
0|2020-08-13|415.0|0|263.0|0|0.0|0|0.0|100
0|2020-08-14|415.0|0|271.0|0|0.0|0|0.0|100
0|2020-08-15|415.0|0|275.0|0|0.0|0|0.0|100
0|2020-08-16|415.0|0|281.0|0|0.0|0|0.0|100
0|2020-08-17|415.0|0|296.0|0|0.0|0|0.0|100
0|2020-08-18|415.0|0|307.0|0|0.0|0|0.0|100
0|2020-08-19|415.0|0|311.0|0|0.0|0|0.0|100
0|2020-08-20|415.0|0|320.0|0|0.0|0|0.0|100
0|2020-08-21|415.0|0|322.0|0|0.0|0|0.0|100
0|2020-08-22|415.0|0|342.0|0|0.0|0|0.0|100
0|2020-08-23|415.0|0|345.0|0|0.0|0|0.0|100
0|2020-08-24|415.0|0|358.0|0|0.0|0|0.0|100
0|2020-08-25|415.0|0|359.0|0|0.0|0|0.0|100
0|2020-08-26|415.0|0|361.0|0|0.0|0|0.0|100
0|2020-08-27|415.0|0|376.0|0|0.0|0|0.0|100
0|2020-08-28|415.0|0|387.0|0|0.0|0|0.0|100
0|2020-08-29|415.0|0|397.0|0|0.0|0|0.0|100
0|2020-08-30|415.0|0|412.0|0|0.0|0|0.0|100
0|2020-08-31|415.0|0|415.0|0|0.0|0|0.0|100
0|2020-09-01|422.0|0|418.0|0|0.0|0|0.0|100
0|2020-09-02|422.0|0|421.0|0|0.0|0|0.0|100
0|2020-09-03|422.0|0|421.0|0|0.0|0|0.0|100
0|2020-09-04|422.0|0|422.0|0|0.0|0|0.0|100
0|2020-09-05|442.0|0|423.0|0|0.0|0|0.0|100
0|2020-09-06|442.0|0|425.0|0|0.0|0|0.0|100
0|2020-09-07|442.0|0|435.0|0|0.0|0|0.0|100
0|2020-09-08|442.0|0|442.0|0|0.0|0|0.0|100
0|2020-09-09|442.0|0|442.0|0|0.0|0|0.0|100
0|2020-09-10|454.0|0|454.0|0|0.0|0|0.0|100
0|2020-09-11|457.0|0|457.0|0|0.0|0|0.0|100
0|2020-09-12|457.0|0|466.0|0|0.0|0|0.0|100
0|2020-09-13|470.0|0|470.0|0|0.0|0|0.0|100
0|2020-09-14|470.0|0|473.0|0|0.0|0|0.0|100
0|2020-09-15|480.0|0|480.0|0|0.0|0|0.0|100
0|2020-09-16|481.0|0|481.0|0|0.0|0|0.0|100
0|2020-09-17|499.0|0|499.0|0|0.0|0|0.0|100
0|2020-09-18|519.0|0|519.0|0|0.0|0|0.0|100
0|2020-09-19|540.0|0|540.0|0|0.0|0|0.0|100
0|2020-09-20|540.0|0|551.0|0|0.0|0|0.0|100
0|2020-09-21|561.0|0|561.0|0|0.0|0|0.0|100
0|2020-09-22|566.0|0|566.0|0|0.0|0|0.0|100
0|2020-09-23|566.0|0|566.0|0|0.0|0|0.0|100
0|2020-09-24|578.0|0|578.0|0|0.0|0|0.0|100
0|2020-09-25|604.0|0|604.0|0|0.0|0|0.0|100
0|2020-09-26|609.0|0|609.0|0|0.0|0|0.0|100
0|2020-09-27|611.0|0|611.0|0|0.0|0|0.0|100
0|2020-09-28|617.0|0|617.0|0|0.0|0|0.0|100
0|2020-09-29|634.0|0|634.0|0|0.0|0|0.0|100
0|2020-09-30|638.0|0|638.0|0|0.0|0|0.0|100
0|2020-10-01|651.0|0|651.0|0|0.0|0|0.0|100
0|2020-10-02|664.0|0|664.0|0|0.0|0|0.0|100
0|2020-10-03|671.0|0|671.0|0|0.0|0|0.0|100
0|2020-10-04|674.0|0|674.0|0|0.0|0|0.0|100
0|2020-10-05|682.0|0|682.0|0|0.0|0|0.0|100
0|2020-10-06|689.0|0|689.0|0|0.0|0|0.0|100
0|2020-10-07|689.0|0|689.0|0|0.0|0|0.0|100
0|2020-10-08|697.0|0|697.0|0|0.0|0|0.0|100
0|2020-10-09|700.0|0|700.0|0|0.0|0|0.0|100
0|2020-10-10|701.0|0|701.0|0|0.0|0|0.0|100
0|2020-10-11|709.0|0|709.0|0|0.0|0|0.0|100
0|2020-10-12|722.0|0|722.0|0|0.0|0|0.0|100
0|2020-10-13|726.0|0|726.0|0|0.0|0|0.0|100
0|2020-10-14|744.0|0|744.0|0|0.0|0|0.0|100
0|2020-10-15|764.0|0|764.0|0|0.0|0|0.0|100
0|2020-10-16|769.0|0|769.0|0|0.0|0|0.0|100
0|2020-10-17|774.0|0|774.0|0|0.0|0|0.0|100
0|2020-10-18|786.0|0|786.0|0|0.0|0|0.0|100
0|2020-10-19|798.0|0|798.0|0|0.0|0|0.0|100
0|2020-10-20|809.0|0|809.0|0|0.0|0|0.0|100
0|2020-10-21|810.0|0|810.0|0|0.0|0|0.0|100
0|2020-10-22|810.0|0|815.0|0|0.0|0|0.0|100
0|2020-10-23|810.0|0|843.0|0|0.0|0|0.0|100
0|2020-10-24|810.0|0|847.0|0|0.0|0|0.0|100
0|2020-10-25|810.0|0|863.0|0|0.0|0|0.0|100
0|2020-10-26|810.0|0|870.0|0|0.0|0|0.0|100
0|2020-10-27|810.0|0|872.0|0|0.0|0|0.0|100
0|2020-10-28|810.0|0|873.0|0|0.0|0|0.0|100
0|2020-10-29|886.0|0|886.0|0|0.0|0|0.0|100
0|2020-10-30|905.0|0|905.0|0|0.0|0|0.0|100
0|2020-10-31|907.0|0|907.0|0|0.0|0|0.0|100
0|2020-11-01|907.0|0|914.0|0|0.0|0|0.0|100
0|2020-11-02|931.0|0|931.0|0|0.0|0|0.0|100
0|2020-11-03|937.0|0|937.0|0|0.0|0|0.0|100
0|2020-11-04|937.0|0|938.0|0|0.0|0|0.0|100
0|2020-11-05|937.0|0|947.0|0|0.0|0|0.0|100
0|2020-11-06|937.0|0|963.0|0|0.0|0|0.0|100
0|2020-11-07|937.0|0|963.0|0|0.0|0|0.0|100
0|2020-11-08|937.0|0|989.0|0|0.0|0|0.0|100
0|2020-11-09|937.0|0|994.0|0|0.0|0|0.0|100
0|2020-11-10|937.0|0|999.0|0|0.0|0|0.0|100
0|2020-11-11|937.0|0|999.0|0|0.0|0|0.0|100
0|2020-11-12|937.0|0|1010.0|0|0.0|0|0.0|100
0|2020-11-13|498.0|0|1018.0|0|0.0|0|0.0|100
0|2020-11-14|507.0|0|1027.0|0|0.0|0|0.0|100
0|2020-11-15|507.0|0|1031.0|0|0.0|0|0.0|100
0|2020-11-16|514.0|0|1034.0|0|0.0|0|0.0|100
0|2020-11-17|514.0|0|1056.0|0|0.0|0|0.0|100
0|2020-11-18|514.0|0|1065.0|0|0.0|0|0.0|100
0|2020-11-19|514.0|0|1066.0|0|0.0|0|0.0|100
0|2020-11-20|553.0|0|1073.0|0|0.0|0|0.0|100
0|2020-11-21|553.0|0|1082.0|0|0.0|0|0.0|100
0|2020-11-22|553.0|0|1085.0|0|0.0|0|0.0|100
0|2020-11-23|553.0|0|1101.0|0|0.0|0|0.0|100
0|2020-11-24|553.0|0|1110.0|0|0.0|0|0.0|100
0|2020-11-25|591.0|0|1111.0|0|0.0|0|0.0|100
0|2020-11-26|591.0|0|1122.0|0|0.0|0|0.0|100
0|2020-11-27|591.0|0|1134.0|0|0.0|0|0.0|100
0|2020-11-28|591.0|0|1148.0|0|0.0|0|0.0|100
0|2020-11-29|629.0|0|1149.0|0|0.0|0|0.0|100
0|2020-11-30|629.0|0|1154.0|0|0.0|0|0.0|100
0|2020-12-01|629.0|0|1162.0|0|0.0|0|0.0|100
0|2020-12-02|644.0|0|1164.0|0|0.0|0|0.0|100
0|2020-12-03|644.0|0|1168.0|0|0.0|0|0.0|100
0|2020-12-04|658.0|0|1178.0|0|0.0|0|0.0|100
0|2020-12-05|658.0|0|1200.0|0|0.0|0|0.0|100
0|2020-12-06|658.0|0|1209.0|0|0.0|0|0.0|100
0|2020-12-07|658.0|0|1219.0|0|0.0|0|0.0|100
0|2020-12-08|658.0|0|1228.0|0|0.0|0|0.0|100
0|2020-12-09|658.0|0|1238.0|0|0.0|0|0.0|100
0|2020-12-10|724.0|0|1244.0|0|0.0|0|0.0|100
0|2020-12-11|724.0|0|1267.0|0|0.0|0|0.0|100
0|2020-12-12|754.0|0|1274.0|0|0.0|0|0.0|100
0|2020-12-13|764.0|0|1284.0|0|0.0|0|0.0|100
0|2020-12-14|764.0|0|1293.0|0|0.0|0|0.0|100
0|2020-12-15|764.0|0|1301.0|0|0.0|0|0.0|100
0|2020-12-16|764.0|0|1304.0|0|0.0|0|0.0|100
0|2020-12-17|786.0|0|1306.0|0|0.0|0|0.0|100
0|2020-12-18|799.0|0|1319.0|0|0.0|0|0.0|100
0|2020-12-19|810.0|0|1330.0|0|0.0|0|0.0|100
0|2020-12-20|810.0|0|1338.0|0|0.0|0|0.0|100
0|2020-12-21|828.0|0|1348.0|0|0.0|0|0.0|100
0|2020-12-22|839.0|0|1359.0|0|0.0|0|0.0|100
0|2020-12-23|841.0|0|1361.0|0|0.0|0|0.0|100
0|2020-12-24|845.0|0|1365.0|0|0.0|0|0.0|100
0|2020-12-25|862.0|0|1382.0|0|0.0|0|0.0|100
0|2020-12-26|869.0|0|1389.0|0|0.0|0|0.0|100
0|2020-12-27|870.0|0|1390.0|0|0.0|0|0.0|100
0|2020-12-28|870.0|0|1390.0|0|0.0|0|0.0|100
0|2020-12-29|881.0|0|1401.0|0|0.0|0|0.0|100
0|2020-12-30|881.0|0|1401.0|0|0.0|0|0.0|100
0|2020-12-31|881.0|0|1402.0|0|0.0|0|0.0|100
0|2021-01-01|894.0|0|1414.0|0|0.0|0|0.0|100
0|2021-01-02|906.0|0|1426.0|0|0.0|0|0.0|100
0|2021-01-03|906.0|0|1428.0|0|0.0|0|0.0|100
0|2021-01-04|913.0|0|1433.0|0|0.0|0|0.0|100
0|2021-01-05|913.0|0|1436.0|0|0.0|0|0.0|100
0|2021-01-06|918.0|0|1438.0|0|0.0|0|0.0|100
0|2021-01-07|918.0|0|1437.0|0|0.0|0|0.0|100
0|2021-01-08|941.0|0|1461.0|0|0.0|0|0.0|100
0|2021-01-09|954.0|0|1474.0|0|0.0|0|0.0|100
0|2021-01-10|972.0|0|1492.0|0|0.0|0|0.0|100
0|2021-01-11|978.0|0|1498.0|0|0.0|0|0.0|100
0|2021-01-12|986.0|0|1506.0|0|0.0|0|0.0|100
0|2021-01-13|987.0|0|1507.0|0|0.0|0|0.0|100
0|2021-01-14|987.0|0|1509.0|0|0.0|0|0.0|100
0|2021-01-15|987.0|0|1521.0|0|0.0|0|0.0|100
0|2021-01-16|987.0|0|1524.0|0|0.0|0|0.0|100
0|2021-01-17|987.0|0|1530.0|0|0.0|0|0.0|100
0|2021-01-18|1012.0|0|1532.0|0|0.0|0|0.0|100
0|2021-01-19|1012.0|0|1537.0|0|0.0|0|0.0|100
0|2021-01-20|1012.0|0|1538.0|0|0.0|0|0.0|100
0|2021-01-21|1021.0|0|1541.0|0|0.0|0|0.0|100
0|2021-01-22|1021.0|0|1546.0|0|0.0|0|0.0|100
0|2021-01-23|1030.0|0|1550.0|0|0.0|0|0.0|100
0|2021-01-24|1034.0|0|1554.0|0|0.0|0|0.0|100
0|2021-01-25|1038.0|0|1558.0|0|0.0|0|0.0|100
0|2021-01-26|1040.0|0|1560.0|0|0.0|0|0.0|100
0|2021-01-27|1040.0|0|1560.0|0|0.0|0|0.0|100
0|2021-01-28|1044.0|0|1564.0|0|0.0|0|0.0|100
0|2021-01-29|1044.0|0|1565.0|0|0.0|0|0.0|100
0|2021-01-30|1044.0|0|1564.0|0|0.0|0|0.0|100
0|2021-01-31|1046.0|0|1566.0|0|0.0|0|0.0|100
0|2021-02-01|1046.0|0|1568.0|0|0.0|0|0.0|100
0|2021-02-02|1050.0|0|1570.0|0|0.0|0|0.0|100
0|2021-02-03|1050.0|0|1570.0|0|0.0|0|0.0|100
0|2021-02-04|1050.0|0|1570.0|0|0.0|0|0.0|100
0|2021-02-05|1050.0|0|1570.0|0|0.0|0|0.0|100
0|2021-02-06|1050.0|0|1570.0|0|0.0|0|0.0|100
