|dates|Cidra_PuertoRico_UnitedStates.JHU_ConfirmedCases.data|Cidra_PuertoRico_UnitedStates.JHU_ConfirmedCases.missing|Cidra_PuertoRico_UnitedStates.NYT_ConfirmedCases.data|Cidra_PuertoRico_UnitedStates.NYT_ConfirmedCases.missing|Cidra_PuertoRico_UnitedStates.JHU_ConfirmedDeaths.data|Cidra_PuertoRico_UnitedStates.JHU_ConfirmedDeaths.missing|Cidra_PuertoRico_UnitedStates.JHU_ConfirmedRecoveries.data|Cidra_PuertoRico_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-02-22|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-23|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-24|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-25|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-26|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-27|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-28|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-29|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-01|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-02|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-03|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-04|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-05|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-06|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-07|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-08|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-09|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-10|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-11|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-12|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-13|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-14|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-15|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-16|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-17|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-18|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-19|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-20|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-21|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-22|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-23|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-24|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-25|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-26|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-27|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-28|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-29|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-30|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-31|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-01|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-02|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-03|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-04|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-05|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-06|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-07|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-08|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-09|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-10|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-11|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-12|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-13|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-14|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-15|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-16|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-17|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-18|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-19|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-20|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-21|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-22|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-23|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-24|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-25|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-26|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-27|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-28|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-29|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-30|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-05-01|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-05-02|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-05-03|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-05-04|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-05-05|0.0|100|26.0|0|0.0|100|0.0|100
0|2020-05-06|0.0|100|26.0|0|0.0|100|0.0|100
0|2020-05-07|0.0|100|28.0|0|0.0|100|0.0|100
0|2020-05-08|0.0|100|30.0|0|0.0|100|0.0|100
0|2020-05-09|0.0|100|31.0|0|0.0|100|0.0|100
0|2020-05-10|0.0|100|31.0|0|0.0|100|0.0|100
0|2020-05-11|0.0|100|31.0|0|0.0|100|0.0|100
0|2020-05-12|0.0|100|31.0|0|0.0|100|0.0|100
0|2020-05-13|0.0|100|32.0|0|0.0|100|0.0|100
0|2020-05-14|0.0|100|34.0|0|0.0|100|0.0|100
0|2020-05-15|0.0|100|35.0|0|0.0|100|0.0|100
0|2020-05-16|0.0|100|35.0|0|0.0|100|0.0|100
0|2020-05-17|0.0|100|36.0|0|0.0|100|0.0|100
0|2020-05-18|0.0|100|35.0|0|0.0|100|0.0|100
0|2020-05-19|0.0|100|36.0|0|0.0|100|0.0|100
0|2020-05-20|0.0|100|36.0|0|0.0|100|0.0|100
0|2020-05-21|0.0|100|36.0|0|0.0|100|0.0|100
0|2020-05-22|0.0|100|36.0|0|0.0|100|0.0|100
0|2020-05-23|0.0|100|36.0|0|0.0|100|0.0|100
0|2020-05-24|0.0|100|36.0|0|0.0|100|0.0|100
0|2020-05-25|0.0|100|36.0|0|0.0|100|0.0|100
0|2020-05-26|0.0|100|39.0|0|0.0|100|0.0|100
0|2020-05-27|0.0|100|39.0|0|0.0|100|0.0|100
0|2020-05-28|0.0|100|39.0|0|0.0|100|0.0|100
0|2020-05-29|0.0|100|43.0|0|0.0|100|0.0|100
0|2020-05-30|0.0|100|45.0|0|0.0|100|0.0|100
0|2020-05-31|0.0|100|46.0|0|0.0|100|0.0|100
0|2020-06-01|0.0|100|46.0|0|0.0|100|0.0|100
0|2020-06-02|0.0|100|46.0|0|0.0|100|0.0|100
0|2020-06-03|0.0|100|46.0|0|0.0|100|0.0|100
0|2020-06-04|0.0|100|49.0|0|0.0|100|0.0|100
0|2020-06-05|0.0|100|49.0|0|0.0|100|0.0|100
0|2020-06-06|0.0|100|51.0|0|0.0|100|0.0|100
0|2020-06-07|0.0|100|51.0|0|0.0|100|0.0|100
0|2020-06-08|0.0|100|52.0|0|0.0|100|0.0|100
0|2020-06-09|0.0|100|52.0|0|0.0|100|0.0|100
0|2020-06-10|0.0|100|57.0|0|0.0|100|0.0|100
0|2020-06-11|0.0|100|57.0|0|0.0|100|0.0|100
0|2020-06-12|0.0|100|58.0|0|0.0|100|0.0|100
0|2020-06-13|0.0|100|58.0|0|0.0|100|0.0|100
0|2020-06-14|0.0|100|58.0|0|0.0|100|0.0|100
0|2020-06-15|0.0|100|58.0|0|0.0|100|0.0|100
0|2020-06-16|0.0|100|58.0|0|0.0|100|0.0|100
0|2020-06-17|0.0|100|58.0|0|0.0|100|0.0|100
0|2020-06-18|0.0|100|59.0|0|0.0|100|0.0|100
0|2020-06-19|0.0|100|60.0|0|0.0|100|0.0|100
0|2020-06-20|0.0|100|63.0|0|0.0|100|0.0|100
0|2020-06-21|0.0|100|65.0|0|0.0|100|0.0|100
0|2020-06-22|0.0|100|66.0|0|0.0|100|0.0|100
0|2020-06-23|0.0|100|68.0|0|0.0|100|0.0|100
0|2020-06-24|0.0|100|71.0|0|0.0|100|0.0|100
0|2020-06-25|0.0|100|71.0|0|0.0|100|0.0|100
0|2020-06-26|0.0|100|73.0|0|0.0|100|0.0|100
0|2020-06-27|0.0|100|74.0|0|0.0|100|0.0|100
0|2020-06-28|0.0|100|74.0|0|0.0|100|0.0|100
0|2020-06-29|0.0|100|74.0|0|0.0|100|0.0|100
0|2020-06-30|0.0|100|75.0|0|0.0|100|0.0|100
0|2020-07-01|0.0|100|75.0|0|0.0|100|0.0|100
0|2020-07-02|0.0|100|75.0|0|0.0|100|0.0|100
0|2020-07-03|0.0|100|76.0|0|0.0|100|0.0|100
0|2020-07-04|0.0|100|77.0|0|0.0|100|0.0|100
0|2020-07-05|0.0|100|78.0|0|0.0|100|0.0|100
0|2020-07-06|0.0|100|78.0|0|0.0|100|0.0|100
0|2020-07-07|0.0|100|80.0|0|0.0|100|0.0|100
0|2020-07-08|0.0|100|80.0|0|0.0|100|0.0|100
0|2020-07-09|0.0|100|80.0|0|0.0|100|0.0|100
0|2020-07-10|0.0|100|83.0|0|0.0|100|0.0|100
0|2020-07-11|0.0|100|85.0|0|0.0|100|0.0|100
0|2020-07-12|0.0|100|86.0|0|0.0|100|0.0|100
0|2020-07-13|0.0|100|88.0|0|0.0|100|0.0|100
0|2020-07-14|0.0|100|88.0|0|0.0|100|0.0|100
0|2020-07-15|0.0|100|89.0|0|0.0|100|0.0|100
0|2020-07-16|0.0|100|90.0|0|0.0|100|0.0|100
0|2020-07-17|0.0|100|94.0|0|0.0|100|0.0|100
0|2020-07-18|134.0|0|96.0|0|0.0|0|0.0|100
0|2020-07-19|134.0|0|99.0|0|0.0|0|0.0|100
0|2020-07-20|134.0|0|100.0|0|0.0|0|0.0|100
0|2020-07-21|134.0|0|102.0|0|0.0|0|0.0|100
0|2020-07-22|134.0|0|103.0|0|0.0|0|0.0|100
0|2020-07-23|134.0|0|107.0|0|0.0|0|0.0|100
0|2020-07-24|134.0|0|108.0|0|0.0|0|0.0|100
0|2020-07-25|134.0|0|119.0|0|0.0|0|0.0|100
0|2020-07-26|134.0|0|123.0|0|0.0|0|0.0|100
0|2020-07-27|134.0|0|125.0|0|0.0|0|0.0|100
0|2020-07-28|134.0|0|127.0|0|0.0|0|0.0|100
0|2020-07-29|134.0|0|129.0|0|0.0|0|0.0|100
0|2020-07-30|134.0|0|132.0|0|0.0|0|0.0|100
0|2020-07-31|134.0|0|134.0|0|0.0|0|0.0|100
0|2020-08-01|239.0|0|142.0|0|0.0|0|0.0|100
0|2020-08-02|239.0|0|147.0|0|0.0|0|0.0|100
0|2020-08-03|239.0|0|149.0|0|0.0|0|0.0|100
0|2020-08-04|239.0|0|151.0|0|0.0|0|0.0|100
0|2020-08-05|239.0|0|150.0|0|0.0|0|0.0|100
0|2020-08-06|239.0|0|150.0|0|0.0|0|0.0|100
0|2020-08-07|239.0|0|160.0|0|0.0|0|0.0|100
0|2020-08-08|239.0|0|163.0|0|0.0|0|0.0|100
0|2020-08-09|239.0|0|169.0|0|0.0|0|0.0|100
0|2020-08-10|239.0|0|171.0|0|0.0|0|0.0|100
0|2020-08-11|239.0|0|177.0|0|0.0|0|0.0|100
0|2020-08-12|239.0|0|181.0|0|0.0|0|0.0|100
0|2020-08-13|239.0|0|185.0|0|0.0|0|0.0|100
0|2020-08-14|239.0|0|188.0|0|0.0|0|0.0|100
0|2020-08-15|239.0|0|194.0|0|0.0|0|0.0|100
0|2020-08-16|239.0|0|195.0|0|0.0|0|0.0|100
0|2020-08-17|239.0|0|198.0|0|0.0|0|0.0|100
0|2020-08-18|239.0|0|208.0|0|0.0|0|0.0|100
0|2020-08-19|239.0|0|209.0|0|0.0|0|0.0|100
0|2020-08-20|239.0|0|212.0|0|0.0|0|0.0|100
0|2020-08-21|239.0|0|213.0|0|0.0|0|0.0|100
0|2020-08-22|239.0|0|221.0|0|0.0|0|0.0|100
0|2020-08-23|239.0|0|222.0|0|0.0|0|0.0|100
0|2020-08-24|239.0|0|233.0|0|0.0|0|0.0|100
0|2020-08-25|239.0|0|233.0|0|0.0|0|0.0|100
0|2020-08-26|239.0|0|233.0|0|0.0|0|0.0|100
0|2020-08-27|239.0|0|235.0|0|0.0|0|0.0|100
0|2020-08-28|239.0|0|237.0|0|0.0|0|0.0|100
0|2020-08-29|239.0|0|238.0|0|0.0|0|0.0|100
0|2020-08-30|239.0|0|238.0|0|0.0|0|0.0|100
0|2020-08-31|239.0|0|239.0|0|0.0|0|0.0|100
0|2020-09-01|241.0|0|239.0|0|0.0|0|0.0|100
0|2020-09-02|241.0|0|240.0|0|0.0|0|0.0|100
0|2020-09-03|241.0|0|241.0|0|0.0|0|0.0|100
0|2020-09-04|241.0|0|241.0|0|0.0|0|0.0|100
0|2020-09-05|241.0|0|241.0|0|0.0|0|0.0|100
0|2020-09-06|242.0|0|242.0|0|0.0|0|0.0|100
0|2020-09-07|244.0|0|244.0|0|0.0|0|0.0|100
0|2020-09-08|244.0|0|244.0|0|0.0|0|0.0|100
0|2020-09-09|244.0|0|244.0|0|0.0|0|0.0|100
0|2020-09-10|251.0|0|251.0|0|0.0|0|0.0|100
0|2020-09-11|253.0|0|253.0|0|0.0|0|0.0|100
0|2020-09-12|253.0|0|258.0|0|0.0|0|0.0|100
0|2020-09-13|260.0|0|260.0|0|0.0|0|0.0|100
0|2020-09-14|260.0|0|263.0|0|0.0|0|0.0|100
0|2020-09-15|270.0|0|270.0|0|0.0|0|0.0|100
0|2020-09-16|269.0|0|269.0|0|0.0|0|0.0|100
0|2020-09-17|274.0|0|274.0|0|0.0|0|0.0|100
0|2020-09-18|280.0|0|280.0|0|0.0|0|0.0|100
0|2020-09-19|285.0|0|285.0|0|0.0|0|0.0|100
0|2020-09-20|285.0|0|291.0|0|0.0|0|0.0|100
0|2020-09-21|293.0|0|293.0|0|0.0|0|0.0|100
0|2020-09-22|293.0|0|293.0|0|0.0|0|0.0|100
0|2020-09-23|296.0|0|296.0|0|0.0|0|0.0|100
0|2020-09-24|302.0|0|302.0|0|0.0|0|0.0|100
0|2020-09-25|310.0|0|310.0|0|0.0|0|0.0|100
0|2020-09-26|312.0|0|312.0|0|0.0|0|0.0|100
0|2020-09-27|314.0|0|314.0|0|0.0|0|0.0|100
0|2020-09-28|329.0|0|329.0|0|0.0|0|0.0|100
0|2020-09-29|342.0|0|342.0|0|0.0|0|0.0|100
0|2020-09-30|342.0|0|342.0|0|0.0|0|0.0|100
0|2020-10-01|344.0|0|344.0|0|0.0|0|0.0|100
0|2020-10-02|349.0|0|349.0|0|0.0|0|0.0|100
0|2020-10-03|355.0|0|355.0|0|0.0|0|0.0|100
0|2020-10-04|355.0|0|355.0|0|0.0|0|0.0|100
0|2020-10-05|361.0|0|361.0|0|0.0|0|0.0|100
0|2020-10-06|361.0|0|361.0|0|0.0|0|0.0|100
0|2020-10-07|361.0|0|361.0|0|0.0|0|0.0|100
0|2020-10-08|364.0|0|364.0|0|0.0|0|0.0|100
0|2020-10-09|365.0|0|365.0|0|0.0|0|0.0|100
0|2020-10-10|366.0|0|366.0|0|0.0|0|0.0|100
0|2020-10-11|367.0|0|367.0|0|0.0|0|0.0|100
0|2020-10-12|370.0|0|370.0|0|0.0|0|0.0|100
0|2020-10-13|372.0|0|372.0|0|0.0|0|0.0|100
0|2020-10-14|375.0|0|375.0|0|0.0|0|0.0|100
0|2020-10-15|379.0|0|379.0|0|0.0|0|0.0|100
0|2020-10-16|381.0|0|381.0|0|0.0|0|0.0|100
0|2020-10-17|381.0|0|381.0|0|0.0|0|0.0|100
0|2020-10-18|383.0|0|383.0|0|0.0|0|0.0|100
0|2020-10-19|386.0|0|386.0|0|0.0|0|0.0|100
0|2020-10-20|388.0|0|388.0|0|0.0|0|0.0|100
0|2020-10-21|389.0|0|389.0|0|0.0|0|0.0|100
0|2020-10-22|389.0|0|393.0|0|0.0|0|0.0|100
0|2020-10-23|389.0|0|405.0|0|0.0|0|0.0|100
0|2020-10-24|389.0|0|407.0|0|0.0|0|0.0|100
0|2020-10-25|389.0|0|417.0|0|0.0|0|0.0|100
0|2020-10-26|420.0|0|420.0|0|0.0|0|0.0|100
0|2020-10-27|424.0|0|424.0|0|0.0|0|0.0|100
0|2020-10-28|424.0|0|425.0|0|0.0|0|0.0|100
0|2020-10-29|438.0|0|438.0|0|0.0|0|0.0|100
0|2020-10-30|448.0|0|448.0|0|0.0|0|0.0|100
0|2020-10-31|450.0|0|450.0|0|0.0|0|0.0|100
0|2020-11-01|450.0|0|451.0|0|0.0|0|0.0|100
0|2020-11-02|457.0|0|457.0|0|0.0|0|0.0|100
0|2020-11-03|464.0|0|464.0|0|0.0|0|0.0|100
0|2020-11-04|464.0|0|464.0|0|0.0|0|0.0|100
0|2020-11-05|468.0|0|468.0|0|0.0|0|0.0|100
0|2020-11-06|493.0|0|493.0|0|0.0|0|0.0|100
0|2020-11-07|493.0|0|493.0|0|0.0|0|0.0|100
0|2020-11-08|493.0|0|505.0|0|0.0|0|0.0|100
0|2020-11-09|283.0|0|505.0|0|0.0|0|0.0|100
0|2020-11-10|283.0|0|505.0|0|0.0|0|0.0|100
0|2020-11-11|283.0|0|506.0|0|0.0|0|0.0|100
0|2020-11-12|283.0|0|512.0|0|0.0|0|0.0|100
0|2020-11-13|283.0|0|515.0|0|0.0|0|0.0|100
0|2020-11-14|283.0|0|520.0|0|0.0|0|0.0|100
0|2020-11-15|283.0|0|524.0|0|0.0|0|0.0|100
0|2020-11-16|283.0|0|531.0|0|0.0|0|0.0|100
0|2020-11-17|283.0|0|542.0|0|0.0|0|0.0|100
0|2020-11-18|320.0|0|543.0|0|0.0|0|0.0|100
0|2020-11-19|320.0|0|551.0|0|0.0|0|0.0|100
0|2020-11-20|337.0|0|560.0|0|0.0|0|0.0|100
0|2020-11-21|337.0|0|569.0|0|0.0|0|0.0|100
0|2020-11-22|337.0|0|577.0|0|0.0|0|0.0|100
0|2020-11-23|337.0|0|580.0|0|0.0|0|0.0|100
0|2020-11-24|337.0|0|584.0|0|0.0|0|0.0|100
0|2020-11-25|362.0|0|585.0|0|0.0|0|0.0|100
0|2020-11-26|362.0|0|588.0|0|0.0|0|0.0|100
0|2020-11-27|362.0|0|598.0|0|0.0|0|0.0|100
0|2020-11-28|362.0|0|609.0|0|0.0|0|0.0|100
0|2020-11-29|388.0|0|611.0|0|0.0|0|0.0|100
0|2020-11-30|394.0|0|617.0|0|0.0|0|0.0|100
0|2020-12-01|394.0|0|623.0|0|0.0|0|0.0|100
0|2020-12-02|404.0|0|627.0|0|0.0|0|0.0|100
0|2020-12-03|404.0|0|628.0|0|0.0|0|0.0|100
0|2020-12-04|404.0|0|637.0|0|0.0|0|0.0|100
0|2020-12-05|422.0|0|645.0|0|0.0|0|0.0|100
0|2020-12-06|462.0|0|685.0|0|0.0|0|0.0|100
0|2020-12-07|480.0|0|703.0|0|0.0|0|0.0|100
0|2020-12-08|480.0|0|707.0|0|0.0|0|0.0|100
0|2020-12-09|480.0|0|713.0|0|0.0|0|0.0|100
0|2020-12-10|496.0|0|719.0|0|0.0|0|0.0|100
0|2020-12-11|496.0|0|743.0|0|0.0|0|0.0|100
0|2020-12-12|534.0|0|757.0|0|0.0|0|0.0|100
0|2020-12-13|534.0|0|758.0|0|0.0|0|0.0|100
0|2020-12-14|534.0|0|766.0|0|0.0|0|0.0|100
0|2020-12-15|534.0|0|766.0|0|0.0|0|0.0|100
0|2020-12-16|534.0|0|769.0|0|0.0|0|0.0|100
0|2020-12-17|534.0|0|784.0|0|0.0|0|0.0|100
0|2020-12-18|586.0|0|809.0|0|0.0|0|0.0|100
0|2020-12-19|586.0|0|823.0|0|0.0|0|0.0|100
0|2020-12-20|617.0|0|840.0|0|0.0|0|0.0|100
0|2020-12-21|622.0|0|845.0|0|0.0|0|0.0|100
0|2020-12-22|634.0|0|857.0|0|0.0|0|0.0|100
0|2020-12-23|643.0|0|866.0|0|0.0|0|0.0|100
0|2020-12-24|654.0|0|877.0|0|0.0|0|0.0|100
0|2020-12-25|662.0|0|885.0|0|0.0|0|0.0|100
0|2020-12-26|672.0|0|895.0|0|0.0|0|0.0|100
0|2020-12-27|685.0|0|908.0|0|0.0|0|0.0|100
0|2020-12-28|685.0|0|912.0|0|0.0|0|0.0|100
0|2020-12-29|712.0|0|935.0|0|0.0|0|0.0|100
0|2020-12-30|713.0|0|936.0|0|0.0|0|0.0|100
0|2020-12-31|734.0|0|957.0|0|0.0|0|0.0|100
0|2021-01-01|743.0|0|966.0|0|0.0|0|0.0|100
0|2021-01-02|749.0|0|972.0|0|0.0|0|0.0|100
0|2021-01-03|749.0|0|977.0|0|0.0|0|0.0|100
0|2021-01-04|760.0|0|983.0|0|0.0|0|0.0|100
0|2021-01-05|760.0|0|987.0|0|0.0|0|0.0|100
0|2021-01-06|766.0|0|989.0|0|0.0|0|0.0|100
0|2021-01-07|771.0|0|994.0|0|0.0|0|0.0|100
0|2021-01-08|771.0|0|1006.0|0|0.0|0|0.0|100
0|2021-01-09|786.0|0|1009.0|0|0.0|0|0.0|100
0|2021-01-10|795.0|0|1018.0|0|0.0|0|0.0|100
0|2021-01-11|807.0|0|1030.0|0|0.0|0|0.0|100
0|2021-01-12|807.0|0|1046.0|0|0.0|0|0.0|100
0|2021-01-13|825.0|0|1048.0|0|0.0|0|0.0|100
0|2021-01-14|825.0|0|1058.0|0|0.0|0|0.0|100
0|2021-01-15|825.0|0|1069.0|0|0.0|0|0.0|100
0|2021-01-16|825.0|0|1074.0|0|0.0|0|0.0|100
0|2021-01-17|864.0|0|1087.0|0|0.0|0|0.0|100
0|2021-01-18|870.0|0|1093.0|0|0.0|0|0.0|100
0|2021-01-19|874.0|0|1097.0|0|0.0|0|0.0|100
0|2021-01-20|874.0|0|1098.0|0|0.0|0|0.0|100
0|2021-01-21|874.0|0|1102.0|0|0.0|0|0.0|100
0|2021-01-22|886.0|0|1109.0|0|0.0|0|0.0|100
0|2021-01-23|898.0|0|1121.0|0|0.0|0|0.0|100
0|2021-01-24|898.0|0|1134.0|0|0.0|0|0.0|100
0|2021-01-25|919.0|0|1142.0|0|0.0|0|0.0|100
0|2021-01-26|920.0|0|1143.0|0|0.0|0|0.0|100
0|2021-01-27|920.0|0|1143.0|0|0.0|0|0.0|100
0|2021-01-28|925.0|0|1148.0|0|0.0|0|0.0|100
0|2021-01-29|931.0|0|1154.0|0|0.0|0|0.0|100
0|2021-01-30|936.0|0|1159.0|0|0.0|0|0.0|100
0|2021-01-31|936.0|0|1161.0|0|0.0|0|0.0|100
0|2021-02-01|936.0|0|1166.0|0|0.0|0|0.0|100
0|2021-02-02|945.0|0|1168.0|0|0.0|0|0.0|100
0|2021-02-03|946.0|0|1169.0|0|0.0|0|0.0|100
0|2021-02-04|947.0|0|1170.0|0|0.0|0|0.0|100
0|2021-02-05|947.0|0|1170.0|0|0.0|0|0.0|100
0|2021-02-06|950.0|0|1173.0|0|0.0|0|0.0|100
0|2021-02-07|957.0|0|1180.0|0|0.0|0|0.0|100
0|2021-02-08|957.0|0|1184.0|0|0.0|0|0.0|100
