|dates|Clark_Ohio_UnitedStates.BLS_EmployedPopulation.data|Clark_Ohio_UnitedStates.BLS_EmployedPopulation.missing|Clark_Ohio_UnitedStates.BLS_UnemployedPopulation.data|Clark_Ohio_UnitedStates.BLS_UnemployedPopulation.missing|Clark_Ohio_UnitedStates.BLS_UnemploymentRate.data|Clark_Ohio_UnitedStates.BLS_UnemploymentRate.missing|Clark_Ohio_UnitedStates.BLS_LaborForcePopulation.data|Clark_Ohio_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-10-17|57005.0|0|3711.0|0|6.112062718229132|0|60716.0|0
0|2021-10-18|57005.0|0|3711.0|0|6.112062718229132|0|60716.0|0
0|2021-10-19|57005.0|0|3711.0|0|6.112062718229132|0|60716.0|0
0|2021-10-20|57005.0|0|3711.0|0|6.112062718229132|0|60716.0|0
0|2021-10-21|57005.0|0|3711.0|0|6.112062718229132|0|60716.0|0
0|2021-10-22|57005.0|0|3711.0|0|6.112062718229132|0|60716.0|0
0|2021-10-23|57005.0|0|3711.0|0|6.112062718229132|0|60716.0|0
0|2021-10-24|57005.0|0|3711.0|0|6.112062718229132|0|60716.0|0
0|2021-10-25|57005.0|0|3711.0|0|6.112062718229132|0|60716.0|0
0|2021-10-26|57005.0|0|3711.0|0|6.112062718229132|0|60716.0|0
0|2021-10-27|57005.0|0|3711.0|0|6.112062718229132|0|60716.0|0
0|2021-10-28|57005.0|0|3711.0|0|6.112062718229132|0|60716.0|0
0|2021-10-29|57005.0|0|3711.0|0|6.112062718229132|0|60716.0|0
0|2021-10-30|57005.0|0|3711.0|0|6.112062718229132|0|60716.0|0
0|2021-10-31|57005.0|0|3711.0|0|6.112062718229132|0|60716.0|0
0|2021-11-01|57005.0|0|3711.0|0|6.112062718229132|0|60716.0|0
0|2021-11-02|57005.0|0|3711.0|0|6.112062718229132|0|60716.0|0
0|2021-11-03|57005.0|0|3711.0|0|6.112062718229132|0|60716.0|0
0|2021-11-04|57005.0|0|3711.0|0|6.112062718229132|0|60716.0|0
0|2021-11-05|57005.0|0|3711.0|0|6.112062718229132|0|60716.0|0
0|2021-11-06|57005.0|0|3711.0|0|6.112062718229132|0|60716.0|0
0|2021-11-07|57005.0|0|3711.0|0|6.112062718229132|0|60716.0|0
0|2021-11-08|57005.0|0|3711.0|0|6.112062718229132|0|60716.0|0
0|2021-11-09|57005.0|0|3711.0|0|6.112062718229132|0|60716.0|0
0|2021-11-10|57005.0|0|3711.0|0|6.112062718229132|0|60716.0|0
0|2021-11-11|57005.0|0|3711.0|0|6.112062718229132|0|60716.0|0
0|2021-11-12|57005.0|0|3711.0|0|6.112062718229132|0|60716.0|0
0|2021-11-13|57005.0|0|3711.0|0|6.112062718229132|0|60716.0|0
0|2021-11-14|57005.0|0|3711.0|0|6.112062718229132|0|60716.0|0
0|2021-11-15|57005.0|0|3711.0|0|6.112062718229132|0|60716.0|0
0|2021-11-16|57005.0|0|3711.0|0|6.112062718229132|0|60716.0|0
0|2021-11-17|57005.0|0|3711.0|0|6.112062718229132|0|60716.0|0
0|2021-11-18|57005.0|0|3711.0|0|6.112062718229132|0|60716.0|0
0|2021-11-19|57005.0|0|3711.0|0|6.112062718229132|0|60716.0|0
0|2021-11-20|57005.0|0|3711.0|0|6.112062718229132|0|60716.0|0
0|2021-11-21|57005.0|0|3711.0|0|6.112062718229132|0|60716.0|0
0|2021-11-22|57005.0|0|3711.0|0|6.112062718229132|0|60716.0|0
0|2021-11-23|57005.0|0|3711.0|0|6.112062718229132|0|60716.0|0
0|2021-11-24|57005.0|0|3711.0|0|6.112062718229132|0|60716.0|0
0|2021-11-25|57005.0|0|3711.0|0|6.112062718229132|0|60716.0|0
0|2021-11-26|57005.0|0|3711.0|0|6.112062718229132|0|60716.0|0
0|2021-11-27|57005.0|0|3711.0|0|6.112062718229132|0|60716.0|0
0|2021-11-28|57005.0|0|3711.0|0|6.112062718229132|0|60716.0|0
