|dates|Ponce_PuertoRico_UnitedStates.AverageDailyTemperature.data|Ponce_PuertoRico_UnitedStates.AverageDailyTemperature.missing|Ponce_PuertoRico_UnitedStates.AverageDewPoint.data|Ponce_PuertoRico_UnitedStates.AverageDewPoint.missing|Ponce_PuertoRico_UnitedStates.AverageRelativeHumidity.data|Ponce_PuertoRico_UnitedStates.AverageRelativeHumidity.missing|Ponce_PuertoRico_UnitedStates.AverageSurfaceAirPressure.data|Ponce_PuertoRico_UnitedStates.AverageSurfaceAirPressure.missing
0|2021-02-12|70.0|0|0.0|100|87.0|0|0.0|100
0|2021-02-13|70.0|0|0.0|100|87.0|0|0.0|100
0|2021-02-14|70.0|0|0.0|100|87.0|0|0.0|100
0|2021-02-15|70.0|0|0.0|100|87.0|0|0.0|100
0|2021-02-16|70.0|0|0.0|100|87.0|0|0.0|100
0|2021-02-17|70.0|0|0.0|100|87.0|0|0.0|100
0|2021-02-18|70.0|0|0.0|100|87.0|0|0.0|100
0|2021-02-19|70.0|0|0.0|100|87.0|0|0.0|100
0|2021-02-20|70.0|0|0.0|100|87.0|0|0.0|100
0|2021-02-21|70.0|0|0.0|100|87.0|0|0.0|100
0|2021-02-22|70.0|0|0.0|100|87.0|0|0.0|100
0|2021-02-23|70.0|0|0.0|100|87.0|0|0.0|100
0|2021-02-24|70.0|0|0.0|100|80.0|0|0.0|100
0|2021-02-25|70.0|0|0.0|100|73.0|0|0.0|100
0|2021-02-26|70.0|0|0.0|100|73.0|0|0.0|100
0|2021-02-27|70.0|0|0.0|100|77.0|0|0.0|100
0|2021-02-28|70.0|0|0.0|100|81.0|0|0.0|100
0|2021-03-01|70.0|0|0.0|100|81.0|0|0.0|100
0|2021-03-02|70.0|0|0.0|100|79.0|0|0.0|100
0|2021-03-03|70.0|0|0.0|100|83.0|0|0.0|100
0|2021-03-04|70.0|0|0.0|100|83.0|0|0.0|100
0|2021-03-05|70.0|0|0.0|100|83.0|0|0.0|100
0|2021-03-06|70.0|0|0.0|100|83.0|0|0.0|100
0|2021-03-07|70.0|0|0.0|100|83.0|0|0.0|100
0|2021-03-08|70.0|0|0.0|100|83.0|0|0.0|100
0|2021-03-09|70.0|0|0.0|100|83.0|0|0.0|100
0|2021-03-10|70.0|0|0.0|100|83.0|0|0.0|100
0|2021-03-11|70.0|0|0.0|100|83.0|0|0.0|100
0|2021-03-12|70.0|0|0.0|100|83.0|0|0.0|100
0|2021-03-13|69.5|0|0.0|100|85.5|0|0.0|100
0|2021-03-14|69.0|0|0.0|100|88.0|0|0.0|100
0|2021-03-15|69.0|0|0.0|100|88.0|0|0.0|100
0|2021-03-16|69.0|0|0.0|100|88.0|0|0.0|100
0|2021-03-17|69.0|0|0.0|100|88.0|0|0.0|100
0|2021-03-18|69.0|0|0.0|100|88.0|0|0.0|100
0|2021-03-19|69.0|0|0.0|100|88.0|0|0.0|100
0|2021-03-20|69.0|0|0.0|100|88.0|0|0.0|100
0|2021-03-21|69.0|0|0.0|100|88.0|0|0.0|100
0|2021-03-22|70.0|0|0.0|100|84.0|0|0.0|100
0|2021-03-23|71.0|0|0.0|100|80.0|0|0.0|100
0|2021-03-24|71.0|0|0.0|100|80.0|0|0.0|100
0|2021-03-25|71.0|0|0.0|100|80.0|0|0.0|100
0|2021-03-26|71.0|0|0.0|100|80.0|0|0.0|100
0|2021-03-27|71.0|0|0.0|100|80.0|0|0.0|100
0|2021-03-28|71.0|0|0.0|100|80.0|0|0.0|100
0|2021-03-29|71.0|0|0.0|100|80.0|0|0.0|100
0|2021-03-30|71.0|0|0.0|100|80.0|0|0.0|100
0|2021-03-31|71.0|0|0.0|100|80.0|0|0.0|100
0|2021-04-01|71.0|0|0.0|100|80.0|0|0.0|100
0|2021-04-02|71.0|0|0.0|100|80.0|0|0.0|100
0|2021-04-03|71.0|0|0.0|100|80.0|0|0.0|100
0|2021-04-04|71.0|0|0.0|100|80.0|0|0.0|100
0|2021-04-05|71.0|0|0.0|100|80.0|0|0.0|100
0|2021-04-06|71.0|0|0.0|100|80.0|0|0.0|100
0|2021-04-07|71.0|0|0.0|100|80.0|0|0.0|100
0|2021-04-08|71.0|0|0.0|100|80.0|0|0.0|100
0|2021-04-09|71.0|0|0.0|100|80.0|0|0.0|100
0|2021-04-10|70.5|0|0.0|100|76.0|0|0.0|100
0|2021-04-11|70.0|0|0.0|100|72.0|0|0.0|100
0|2021-04-12|70.5|0|0.0|100|78.5|0|0.0|100
0|2021-04-13|71.0|0|0.0|100|85.0|0|0.0|100
0|2021-04-14|71.0|0|0.0|100|85.0|0|0.0|100
0|2021-04-15|71.0|0|0.0|100|85.0|0|0.0|100
0|2021-04-16|71.0|0|0.0|100|85.0|0|0.0|100
0|2021-04-17|71.0|0|0.0|100|85.0|0|0.0|100
0|2021-04-18|71.0|0|0.0|100|85.0|0|0.0|100
0|2021-04-19|71.0|0|0.0|100|85.0|0|0.0|100
0|2021-04-20|71.0|0|0.0|100|85.0|0|0.0|100
0|2021-04-21|71.0|0|0.0|100|85.0|0|0.0|100
0|2021-04-22|72.0|0|0.0|100|82.5|0|0.0|100
0|2021-04-23|72.0|0|0.0|100|86.0|0|0.0|100
0|2021-04-24|72.0|0|0.0|100|86.0|0|0.0|100
0|2021-04-25|72.0|0|0.0|100|86.0|0|0.0|100
0|2021-04-26|72.0|0|0.0|100|86.0|0|0.0|100
0|2021-04-27|72.0|0|0.0|100|86.0|0|0.0|100
0|2021-04-28|72.0|0|0.0|100|86.0|0|0.0|100
0|2021-04-29|72.0|0|0.0|100|86.0|0|0.0|100
0|2021-04-30|72.0|0|0.0|100|86.0|0|0.0|100
0|2021-05-01|72.0|0|0.0|100|86.0|0|0.0|100
0|2021-05-02|72.0|0|0.0|100|86.0|0|0.0|100
0|2021-05-03|72.0|0|0.0|100|86.0|0|0.0|100
0|2021-05-04|72.0|0|0.0|100|86.0|0|0.0|100
0|2021-05-05|72.0|0|0.0|100|86.0|0|0.0|100
0|2021-05-06|72.0|0|0.0|100|86.0|0|0.0|100
0|2021-05-07|72.0|0|0.0|100|86.0|0|0.0|100
0|2021-05-08|72.0|0|0.0|100|86.0|0|0.0|100
0|2021-05-09|72.0|0|0.0|100|86.0|0|0.0|100
0|2021-05-10|72.0|0|0.0|100|86.0|0|0.0|100
0|2021-05-11|72.0|0|0.0|100|86.0|0|0.0|100
0|2021-05-12|72.0|0|0.0|100|86.0|0|0.0|100
0|2021-05-13|72.0|0|0.0|100|86.0|0|0.0|100
0|2021-05-14|72.0|0|0.0|100|86.0|0|0.0|100
0|2021-05-15|72.0|0|0.0|100|86.0|0|0.0|100
0|2021-05-16|72.0|0|0.0|100|86.0|0|0.0|100
0|2021-05-17|72.0|0|0.0|100|86.0|0|0.0|100
0|2021-05-18|72.0|0|0.0|100|86.0|0|0.0|100
0|2021-05-19|73.5|0|0.0|100|86.5|0|0.0|100
0|2021-05-20|75.0|0|0.0|100|87.0|0|0.0|100
0|2021-05-21|75.0|0|0.0|100|87.0|0|0.0|100
0|2021-05-22|75.0|0|0.0|100|87.0|0|0.0|100
0|2021-05-23|75.0|0|0.0|100|87.0|0|0.0|100
0|2021-05-24|75.0|0|0.0|100|87.0|0|0.0|100
0|2021-05-25|75.0|0|0.0|100|84.0|0|0.0|100
0|2021-05-26|75.0|0|0.0|100|81.0|0|0.0|100
0|2021-05-27|75.0|0|0.0|100|81.0|0|0.0|100
0|2021-05-28|75.0|0|0.0|100|81.0|0|0.0|100
0|2021-05-29|75.0|0|0.0|100|81.0|0|0.0|100
0|2021-05-30|75.0|0|0.0|100|81.0|0|0.0|100
0|2021-05-31|75.0|0|0.0|100|81.0|0|0.0|100
0|2021-06-01|75.0|0|0.0|100|81.0|0|0.0|100
0|2021-06-02|75.0|0|0.0|100|81.0|0|0.0|100
0|2021-06-03|75.0|0|0.0|100|81.0|0|0.0|100
0|2021-06-04|75.0|0|0.0|100|81.0|0|0.0|100
0|2021-06-05|75.0|0|0.0|100|81.0|0|0.0|100
0|2021-06-06|75.0|0|0.0|100|81.0|0|0.0|100
0|2021-06-07|75.0|0|0.0|100|81.0|0|0.0|100
0|2021-06-08|75.0|0|0.0|100|81.0|0|0.0|100
0|2021-06-09|74.0|0|0.0|100|85.5|0|0.0|100
0|2021-06-10|73.0|0|0.0|100|90.0|0|0.0|100
0|2021-06-11|73.0|0|0.0|100|90.0|0|0.0|100
0|2021-06-12|74.0|0|0.0|100|89.5|0|0.0|100
0|2021-06-13|75.0|0|0.0|100|89.0|0|0.0|100
0|2021-06-14|75.0|0|0.0|100|89.0|0|0.0|100
0|2021-06-15|75.5|0|0.0|100|84.5|0|0.0|100
0|2021-06-16|76.0|0|0.0|100|81.0|0|0.0|100
0|2021-06-17|76.0|0|0.0|100|81.0|0|0.0|100
0|2021-06-18|75.5|0|0.0|100|83.0|0|0.0|100
0|2021-06-19|75.0|0|0.0|100|85.0|0|0.0|100
0|2021-06-20|75.0|0|0.0|100|85.0|0|0.0|100
0|2021-06-21|75.0|0|0.0|100|85.0|0|0.0|100
0|2021-06-22|75.0|0|0.0|100|85.0|0|0.0|100
0|2021-06-23|75.0|0|0.0|100|85.0|0|0.0|100
0|2021-06-24|75.0|0|0.0|100|85.0|0|0.0|100
0|2021-06-25|75.0|0|0.0|100|85.0|0|0.0|100
0|2021-06-26|75.0|0|0.0|100|85.0|0|0.0|100
0|2021-06-27|75.0|0|0.0|100|85.0|0|0.0|100
0|2021-06-28|75.0|0|0.0|100|85.0|0|0.0|100
0|2021-06-29|75.0|0|0.0|100|85.0|0|0.0|100
0|2021-06-30|75.0|0|0.0|100|85.0|0|0.0|100
0|2021-07-01|75.0|0|0.0|100|85.0|0|0.0|100
0|2021-07-02|75.0|0|0.0|100|85.0|0|0.0|100
0|2021-07-03|75.0|0|0.0|100|85.0|0|0.0|100
0|2021-07-04|75.0|0|0.0|100|85.0|0|0.0|100
0|2021-07-05|75.0|0|0.0|100|85.0|0|0.0|100
0|2021-07-06|75.5|0|0.0|100|82.5|0|0.0|100
0|2021-07-07|76.0|0|0.0|100|80.0|0|0.0|100
0|2021-07-08|76.0|0|0.0|100|80.0|0|0.0|100
0|2021-07-09|76.0|0|0.0|100|80.0|0|0.0|100
0|2021-07-10|76.0|0|0.0|100|80.0|0|0.0|100
0|2021-07-11|76.0|0|0.0|100|80.0|0|0.0|100
0|2021-07-12|76.0|0|0.0|100|80.0|0|0.0|100
0|2021-07-13|76.0|0|0.0|100|80.0|0|0.0|100
0|2021-07-14|74.0|0|0.0|100|85.5|0|0.0|100
0|2021-07-15|72.0|0|0.0|100|91.0|0|0.0|100
0|2021-07-16|73.5|0|0.0|100|87.0|0|0.0|100
0|2021-07-17|75.0|0|0.0|100|83.0|0|0.0|100
0|2021-07-18|75.0|0|0.0|100|83.0|0|0.0|100
0|2021-07-19|76.0|0|0.0|100|81.0|0|0.0|100
0|2021-07-20|77.0|0|0.0|100|79.0|0|0.0|100
0|2021-07-21|77.0|0|0.0|100|79.0|0|0.0|100
0|2021-07-22|77.0|0|0.0|100|79.0|0|0.0|100
0|2021-07-23|77.0|0|0.0|100|79.0|0|0.0|100
0|2021-07-24|77.0|0|0.0|100|79.0|0|0.0|100
0|2021-07-25|77.0|0|0.0|100|79.0|0|0.0|100
0|2021-07-26|77.0|0|0.0|100|79.0|0|0.0|100
0|2021-07-27|77.0|0|0.0|100|79.0|0|0.0|100
0|2021-07-28|77.0|0|0.0|100|79.0|0|0.0|100
0|2021-07-29|77.0|0|0.0|100|79.0|0|0.0|100
0|2021-07-30|77.0|0|0.0|100|79.0|0|0.0|100
0|2021-07-31|77.0|0|0.0|100|79.0|0|0.0|100
0|2021-08-01|77.0|0|0.0|100|79.0|0|0.0|100
0|2021-08-02|77.0|0|0.0|100|79.0|0|0.0|100
0|2021-08-03|77.0|0|0.0|100|79.0|0|0.0|100
0|2021-08-04|77.0|0|0.0|100|79.0|0|0.0|100
0|2021-08-05|77.0|0|0.0|100|79.0|0|0.0|100
0|2021-08-06|77.0|0|0.0|100|79.0|0|0.0|100
0|2021-08-07|77.0|0|0.0|100|79.0|0|0.0|100
0|2021-08-08|77.0|0|0.0|100|79.0|0|0.0|100
0|2021-08-09|77.0|0|0.0|100|79.0|0|0.0|100
0|2021-08-10|76.0|0|0.0|100|83.0|0|0.0|100
0|2021-08-11|75.0|0|0.0|100|87.0|0|0.0|100
0|2021-08-12|75.0|0|0.0|100|87.0|0|0.0|100
0|2021-08-13|75.0|0|0.0|100|87.0|0|0.0|100
0|2021-08-14|75.0|0|0.0|100|87.0|0|0.0|100
0|2021-08-15|75.0|0|0.0|100|87.0|0|0.0|100
0|2021-08-16|75.0|0|0.0|100|87.0|0|0.0|100
0|2021-08-17|75.0|0|0.0|100|87.0|0|0.0|100
0|2021-08-18|75.0|0|0.0|100|87.0|0|0.0|100
0|2021-08-19|75.0|0|0.0|100|87.0|0|0.0|100
0|2021-08-20|75.0|0|0.0|100|87.0|0|0.0|100
0|2021-08-21|75.0|0|0.0|100|87.0|0|0.0|100
0|2021-08-22|75.0|0|0.0|100|87.0|0|0.0|100
0|2021-08-23|75.0|0|0.0|100|87.0|0|0.0|100
0|2021-08-24|75.0|0|0.0|100|87.0|0|0.0|100
0|2021-08-25|75.0|0|0.0|100|87.0|0|0.0|100
0|2021-08-26|75.0|0|0.0|100|87.0|0|0.0|100
0|2021-08-27|75.0|0|0.0|100|87.0|0|0.0|100
0|2021-08-28|75.0|0|0.0|100|87.0|0|0.0|100
0|2021-08-29|75.0|0|0.0|100|87.0|0|0.0|100
0|2021-08-30|75.0|0|0.0|100|87.0|0|0.0|100
0|2021-08-31|75.0|0|0.0|100|87.0|0|0.0|100
0|2021-09-01|75.0|0|0.0|100|87.0|0|0.0|100
0|2021-09-02|75.0|0|0.0|100|87.0|0|0.0|100
0|2021-09-03|75.0|0|0.0|100|87.0|0|0.0|100
0|2021-09-04|75.0|0|0.0|100|87.0|0|0.0|100
0|2021-09-05|75.0|0|0.0|100|87.0|0|0.0|100
0|2021-09-06|75.5|0|0.0|100|86.5|0|0.0|100
0|2021-09-07|76.0|0|0.0|100|86.0|0|0.0|100
0|2021-09-08|76.0|0|0.0|100|86.0|0|0.0|100
0|2021-09-09|76.0|0|0.0|100|86.0|0|0.0|100
0|2021-09-10|76.0|0|0.0|100|86.0|0|0.0|100
0|2021-09-11|76.0|0|0.0|100|86.0|0|0.0|100
0|2021-09-12|76.0|0|0.0|100|86.0|0|0.0|100
0|2021-09-13|76.0|0|0.0|100|86.0|0|0.0|100
0|2021-09-14|76.0|0|0.0|100|86.0|0|0.0|100
0|2021-09-15|76.0|0|0.0|100|86.0|0|0.0|100
0|2021-09-16|76.0|0|0.0|100|86.0|0|0.0|100
0|2021-09-17|76.0|0|0.0|100|86.0|0|0.0|100
0|2021-09-18|76.0|0|0.0|100|86.0|0|0.0|100
0|2021-09-19|76.0|0|0.0|100|86.0|0|0.0|100
0|2021-09-20|76.0|0|0.0|100|86.0|0|0.0|100
0|2021-09-21|76.0|0|0.0|100|86.0|0|0.0|100
0|2021-09-22|76.0|0|0.0|100|86.0|0|0.0|100
0|2021-09-23|76.0|0|0.0|100|86.0|0|0.0|100
0|2021-09-24|76.0|0|0.0|100|86.0|0|0.0|100
0|2021-09-25|76.0|0|0.0|100|86.0|0|0.0|100
0|2021-09-26|76.0|0|0.0|100|86.0|0|0.0|100
0|2021-09-27|76.0|0|0.0|100|86.0|0|0.0|100
0|2021-09-28|76.0|0|0.0|100|86.0|0|0.0|100
0|2021-09-29|76.0|0|0.0|100|86.0|0|0.0|100
0|2021-09-30|76.0|0|0.0|100|86.0|0|0.0|100
0|2021-10-01|76.0|0|0.0|100|86.0|0|0.0|100
0|2021-10-02|76.0|0|0.0|100|86.0|0|0.0|100
0|2021-10-03|76.0|0|0.0|100|86.0|0|0.0|100
0|2021-10-04|76.0|0|0.0|100|86.0|0|0.0|100
0|2021-10-05|76.0|0|0.0|100|86.0|0|0.0|100
0|2021-10-06|76.0|0|0.0|100|86.0|0|0.0|100
0|2021-10-07|76.0|0|0.0|100|86.0|0|0.0|100
0|2021-10-08|76.0|0|0.0|100|86.0|0|0.0|100
0|2021-10-09|76.0|0|0.0|100|86.0|0|0.0|100
0|2021-10-10|76.0|0|0.0|100|86.0|0|0.0|100
0|2021-10-11|76.0|0|0.0|100|86.0|0|0.0|100
0|2021-10-12|76.0|0|0.0|100|86.0|0|0.0|100
0|2021-10-13|76.0|0|0.0|100|86.0|0|0.0|100
0|2021-10-14|76.0|0|0.0|100|86.0|0|0.0|100
0|2021-10-15|76.0|0|0.0|100|86.0|0|0.0|100
0|2021-10-16|76.0|0|0.0|100|86.0|0|0.0|100
0|2021-10-17|76.0|0|0.0|100|86.0|0|0.0|100
0|2021-10-18|76.0|0|0.0|100|86.0|0|0.0|100
0|2021-10-19|76.0|0|0.0|100|86.0|0|0.0|100
0|2021-10-20|76.0|0|0.0|100|86.0|0|0.0|100
0|2021-10-21|76.0|0|0.0|100|86.0|0|0.0|100
0|2021-10-22|76.0|0|0.0|100|86.0|0|0.0|100
0|2021-10-23|76.0|0|0.0|100|86.0|0|0.0|100
0|2021-10-24|76.0|0|0.0|100|86.0|0|0.0|100
0|2021-10-25|76.0|0|0.0|100|86.0|0|0.0|100
0|2021-10-26|76.0|0|0.0|100|86.0|0|0.0|100
0|2021-10-27|76.0|0|0.0|100|86.0|0|0.0|100
0|2021-10-28|76.0|0|0.0|100|86.0|0|0.0|100
0|2021-10-29|76.0|0|0.0|100|86.0|0|0.0|100
0|2021-10-30|76.0|0|0.0|100|86.0|0|0.0|100
0|2021-10-31|76.0|0|0.0|100|86.0|0|0.0|100
0|2021-11-01|76.0|0|0.0|100|86.0|0|0.0|100
0|2021-11-02|76.0|0|0.0|100|86.0|0|0.0|100
0|2021-11-03|76.0|0|0.0|100|86.0|0|0.0|100
0|2021-11-04|76.0|0|0.0|100|86.0|0|0.0|100
0|2021-11-05|76.0|0|0.0|100|86.0|0|0.0|100
0|2021-11-06|76.0|0|0.0|100|86.0|0|0.0|100
0|2021-11-07|76.0|0|0.0|100|86.0|0|0.0|100
0|2021-11-08|76.0|0|0.0|100|86.0|0|0.0|100
0|2021-11-09|76.0|0|0.0|100|86.0|0|0.0|100
0|2021-11-10|76.0|0|0.0|100|86.0|0|0.0|100
0|2021-11-11|76.0|0|0.0|100|86.0|0|0.0|100
0|2021-11-12|76.0|0|0.0|100|86.0|0|0.0|100
0|2021-11-13|76.0|0|0.0|100|86.0|0|0.0|100
0|2021-11-14|76.0|0|0.0|100|86.0|0|0.0|100
0|2021-11-15|76.0|0|0.0|100|86.0|0|0.0|100
0|2021-11-16|76.0|0|0.0|100|86.0|0|0.0|100
0|2021-11-17|76.0|0|0.0|100|86.0|0|0.0|100
0|2021-11-18|76.0|0|0.0|100|86.0|0|0.0|100
0|2021-11-19|76.0|0|0.0|100|86.0|0|0.0|100
0|2021-11-20|76.0|0|0.0|100|86.0|0|0.0|100
0|2021-11-21|76.0|0|0.0|100|86.0|0|0.0|100
0|2021-11-22|76.0|0|0.0|100|86.0|0|0.0|100
0|2021-11-23|76.0|0|0.0|100|86.0|0|0.0|100
0|2021-11-24|76.0|0|0.0|100|86.0|0|0.0|100
0|2021-11-25|76.0|0|0.0|100|86.0|0|0.0|100
0|2021-11-26|76.0|0|0.0|100|86.0|0|0.0|100
0|2021-11-27|76.0|0|0.0|100|86.0|0|0.0|100
0|2021-11-28|76.0|0|0.0|100|86.0|0|0.0|100
0|2021-11-29|76.0|0|0.0|100|86.0|0|0.0|100
0|2021-11-30|76.0|0|0.0|100|86.0|0|0.0|100
0|2021-12-01|76.0|0|0.0|100|86.0|0|0.0|100
0|2021-12-02|76.0|0|0.0|100|86.0|0|0.0|100
0|2021-12-03|76.0|0|0.0|100|86.0|0|0.0|100
0|2021-12-04|76.0|0|0.0|100|86.0|0|0.0|100
0|2021-12-05|76.0|0|0.0|100|86.0|0|0.0|100
0|2021-12-06|76.0|0|0.0|100|86.0|0|0.0|100
0|2021-12-07|76.0|0|0.0|100|86.0|0|0.0|100
0|2021-12-08|76.0|0|0.0|100|86.0|0|0.0|100
0|2021-12-09|76.0|0|0.0|100|86.0|0|0.0|100
0|2021-12-10|76.0|0|0.0|100|86.0|0|0.0|100
0|2021-12-11|76.0|0|0.0|100|86.0|0|0.0|100
0|2021-12-12|76.0|0|0.0|100|86.0|0|0.0|100
0|2021-12-13|76.0|0|0.0|100|86.0|0|0.0|100
0|2021-12-14|76.0|0|0.0|100|86.0|0|0.0|100
0|2021-12-15|76.0|0|0.0|100|86.0|0|0.0|100
0|2021-12-16|76.0|0|0.0|100|86.0|0|0.0|100
0|2021-12-17|76.0|0|0.0|100|86.0|0|0.0|100
0|2021-12-18|76.0|0|0.0|100|86.0|0|0.0|100
0|2021-12-19|76.0|0|0.0|100|86.0|0|0.0|100
0|2021-12-20|76.0|0|0.0|100|86.0|0|0.0|100
0|2021-12-21|76.0|0|0.0|100|86.0|0|0.0|100
0|2021-12-22|76.0|0|0.0|100|86.0|0|0.0|100
0|2021-12-23|76.0|0|0.0|100|86.0|0|0.0|100
0|2021-12-24|76.0|0|0.0|100|86.0|0|0.0|100
0|2021-12-25|76.0|0|0.0|100|86.0|0|0.0|100
0|2021-12-26|76.0|0|0.0|100|86.0|0|0.0|100
0|2021-12-27|76.0|0|0.0|100|86.0|0|0.0|100
0|2021-12-28|76.0|0|0.0|100|86.0|0|0.0|100
0|2021-12-29|76.0|0|0.0|100|86.0|0|0.0|100
0|2021-12-30|76.0|0|0.0|100|86.0|0|0.0|100
0|2021-12-31|76.0|0|0.0|100|86.0|0|0.0|100
0|2022-01-01|76.0|0|0.0|100|86.0|0|0.0|100
0|2022-01-02|76.0|0|0.0|100|86.0|0|0.0|100
0|2022-01-03|76.0|0|0.0|100|86.0|0|0.0|100
0|2022-01-04|76.0|0|0.0|100|86.0|0|0.0|100
0|2022-01-05|76.0|0|0.0|100|86.0|0|0.0|100
0|2022-01-06|76.0|0|0.0|100|86.0|0|0.0|100
0|2022-01-07|76.0|0|0.0|100|86.0|0|0.0|100
0|2022-01-08|76.0|0|0.0|100|86.0|0|0.0|100
0|2022-01-09|76.0|0|0.0|100|86.0|0|0.0|100
0|2022-01-10|76.0|0|0.0|100|86.0|0|0.0|100
0|2022-01-11|76.0|0|0.0|100|86.0|0|0.0|100
0|2022-01-12|76.0|0|0.0|100|86.0|0|0.0|100
0|2022-01-13|76.0|0|0.0|100|86.0|0|0.0|100
0|2022-01-14|76.0|0|0.0|100|86.0|0|0.0|100
0|2022-01-15|76.0|0|0.0|100|86.0|0|0.0|100
0|2022-01-16|76.0|0|0.0|100|86.0|0|0.0|100
0|2022-01-17|76.0|0|0.0|100|86.0|0|0.0|100
