|dates|Fulton_Illinois_UnitedStates.BLS_EmployedPopulation.data|Fulton_Illinois_UnitedStates.BLS_EmployedPopulation.missing|Fulton_Illinois_UnitedStates.BLS_UnemployedPopulation.data|Fulton_Illinois_UnitedStates.BLS_UnemployedPopulation.missing|Fulton_Illinois_UnitedStates.BLS_UnemploymentRate.data|Fulton_Illinois_UnitedStates.BLS_UnemploymentRate.missing|Fulton_Illinois_UnitedStates.BLS_LaborForcePopulation.data|Fulton_Illinois_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-10-17|13335.0|0|694.0|0|4.946895716016822|0|14029.0|0
0|2021-10-18|13335.0|0|694.0|0|4.946895716016822|0|14029.0|0
0|2021-10-19|13335.0|0|694.0|0|4.946895716016822|0|14029.0|0
0|2021-10-20|13335.0|0|694.0|0|4.946895716016822|0|14029.0|0
0|2021-10-21|13335.0|0|694.0|0|4.946895716016822|0|14029.0|0
0|2021-10-22|13335.0|0|694.0|0|4.946895716016822|0|14029.0|0
0|2021-10-23|13335.0|0|694.0|0|4.946895716016822|0|14029.0|0
0|2021-10-24|13335.0|0|694.0|0|4.946895716016822|0|14029.0|0
0|2021-10-25|13335.0|0|694.0|0|4.946895716016822|0|14029.0|0
0|2021-10-26|13335.0|0|694.0|0|4.946895716016822|0|14029.0|0
0|2021-10-27|13335.0|0|694.0|0|4.946895716016822|0|14029.0|0
0|2021-10-28|13335.0|0|694.0|0|4.946895716016822|0|14029.0|0
0|2021-10-29|13335.0|0|694.0|0|4.946895716016822|0|14029.0|0
0|2021-10-30|13335.0|0|694.0|0|4.946895716016822|0|14029.0|0
0|2021-10-31|13335.0|0|694.0|0|4.946895716016822|0|14029.0|0
0|2021-11-01|13335.0|0|694.0|0|4.946895716016822|0|14029.0|0
0|2021-11-02|13335.0|0|694.0|0|4.946895716016822|0|14029.0|0
0|2021-11-03|13335.0|0|694.0|0|4.946895716016822|0|14029.0|0
0|2021-11-04|13335.0|0|694.0|0|4.946895716016822|0|14029.0|0
0|2021-11-05|13335.0|0|694.0|0|4.946895716016822|0|14029.0|0
0|2021-11-06|13335.0|0|694.0|0|4.946895716016822|0|14029.0|0
0|2021-11-07|13335.0|0|694.0|0|4.946895716016822|0|14029.0|0
0|2021-11-08|13335.0|0|694.0|0|4.946895716016822|0|14029.0|0
0|2021-11-09|13335.0|0|694.0|0|4.946895716016822|0|14029.0|0
0|2021-11-10|13335.0|0|694.0|0|4.946895716016822|0|14029.0|0
0|2021-11-11|13335.0|0|694.0|0|4.946895716016822|0|14029.0|0
0|2021-11-12|13335.0|0|694.0|0|4.946895716016822|0|14029.0|0
0|2021-11-13|13335.0|0|694.0|0|4.946895716016822|0|14029.0|0
0|2021-11-14|13335.0|0|694.0|0|4.946895716016822|0|14029.0|0
0|2021-11-15|13335.0|0|694.0|0|4.946895716016822|0|14029.0|0
0|2021-11-16|13335.0|0|694.0|0|4.946895716016822|0|14029.0|0
0|2021-11-17|13335.0|0|694.0|0|4.946895716016822|0|14029.0|0
0|2021-11-18|13335.0|0|694.0|0|4.946895716016822|0|14029.0|0
0|2021-11-19|13335.0|0|694.0|0|4.946895716016822|0|14029.0|0
0|2021-11-20|13335.0|0|694.0|0|4.946895716016822|0|14029.0|0
0|2021-11-21|13335.0|0|694.0|0|4.946895716016822|0|14029.0|0
0|2021-11-22|13335.0|0|694.0|0|4.946895716016822|0|14029.0|0
0|2021-11-23|13335.0|0|694.0|0|4.946895716016822|0|14029.0|0
0|2021-11-24|13335.0|0|694.0|0|4.946895716016822|0|14029.0|0
0|2021-11-25|13335.0|0|694.0|0|4.946895716016822|0|14029.0|0
0|2021-11-26|13335.0|0|694.0|0|4.946895716016822|0|14029.0|0
0|2021-11-27|13335.0|0|694.0|0|4.946895716016822|0|14029.0|0
0|2021-11-28|13335.0|0|694.0|0|4.946895716016822|0|14029.0|0
0|2021-11-29|13335.0|0|694.0|0|4.946895716016822|0|14029.0|0
0|2021-11-30|13335.0|0|694.0|0|4.946895716016822|0|14029.0|0
0|2021-12-01|13335.0|0|694.0|0|4.946895716016822|0|14029.0|0
0|2021-12-02|13335.0|0|694.0|0|4.946895716016822|0|14029.0|0
