|dates|King_Washington_UnitedStates.AverageDailyTemperature.data|King_Washington_UnitedStates.AverageDailyTemperature.missing|King_Washington_UnitedStates.AverageDewPoint.data|King_Washington_UnitedStates.AverageDewPoint.missing|King_Washington_UnitedStates.AverageRelativeHumidity.data|King_Washington_UnitedStates.AverageRelativeHumidity.missing|King_Washington_UnitedStates.AverageSurfaceAirPressure.data|King_Washington_UnitedStates.AverageSurfaceAirPressure.missing
0|2021-10-17|54.125|0|46.930555555555564|0|76.66666666666667|0|29.700694444444437|0
0|2021-10-18|52.729166666666664|0|44.333333333333336|0|73.52083333333333|0|29.928541666666675|0
0|2021-10-19|52.625|0|44.583333333333336|0|75.29166666666667|0|29.78|0
0|2021-10-20|54.583333333333336|0|46.416666666666664|0|74.95833333333333|0|29.799583333333345|0
0|2021-10-21|59.61805555555555|0|44.0625|0|60.888888888888886|0|29.78152777777777|0
0|2021-10-22|53.84027777777778|0|49.86805555555555|0|86.47222222222221|0|29.744861111111117|0
0|2021-10-23|51.59027777777777|0|47.42361111111111|0|85.75|0|29.624583333333337|0
0|2021-10-24|55.368055555555564|0|43.694444444444436|0|66.2013888888889|0|29.13020833333333|0
0|2021-10-25|55.520833333333336|0|40.458333333333336|0|58.71527777777777|0|29.399027777777775|0
0|2021-10-26|51.80902777777777|0|46.489583333333336|0|82.28125|0|29.70826388888889|0
0|2021-10-27|51.520833333333336|0|44.333333333333336|0|77.02083333333333|0|30.148333333333337|0
0|2021-10-28|56.09861111111112|0|52.822916666666664|0|88.98541666666667|0|29.939729166666663|0
0|2021-10-29|53.354166666666664|0|47.645833333333336|0|81.39583333333333|0|30.031041666666678|0
0|2021-10-30|45.59722222222223|0|36.69444444444444|0|72.58333333333333|0|30.110208333333322|0
0|2021-10-31|46.041666666666664|0|34.8125|0|67.77083333333333|0|29.976041666666674|0
0|2021-11-01|47.979166666666664|0|39.666666666666664|0|74.95833333333333|0|29.92125|0
0|2021-11-02|48.416666666666664|0|44.75|0|87.33333333333333|0|30.11986111111111|0
0|2021-11-03|53.833333333333336|0|47.916666666666664|0|80.95833333333333|0|29.925416666666674|0
0|2021-11-04|53.376736111111114|0|48.704861111111114|0|84.2638888888889|0|29.70940972222223|0
0|2021-11-05|48.520833333333336|0|41.520833333333336|0|76.91666666666667|0|29.895208333333333|0
0|2021-11-06|45.02777777777778|0|38.80555555555556|0|78.7361111111111|0|29.887500000000006|0
0|2021-11-07|43.90416666666667|0|39.34027777777778|0|84.20416666666667|0|30.038375000000002|0
0|2021-11-08|48.94444444444445|0|34.111111111111114|0|61.208333333333336|0|29.871527777777786|0
0|2021-11-09|47.94444444444445|0|39.583333333333336|0|73.74652777777779|0|29.812222222222218|0
0|2021-11-10|47.708333333333336|0|39.5|0|73.875|0|30.218333333333334|0
0|2021-11-11|50.42083333333333|0|47.87638888888889|0|90.97291666666666|0|30.072881944444443|0
0|2021-11-12|54.895833333333336|0|51.87847222222223|0|89.57638888888887|0|30.125972222222217|0
0|2021-11-13|48.489583333333336|0|45.404265873015866|0|89.36904761904763|0|30.17196924603174|0
0|2021-11-14|59.989583333333336|0|47.47291666666666|0|75.7625|0|29.892083333333336|0
0|2021-11-15|54.520833333333336|0|43.479166666666664|0|66.85416666666667|0|29.750624999999996|0
0|2021-11-16|43.00694444444445|0|34.27777777777778|0|72.1111111111111|0|30.33979166666667|0
0|2021-11-17|41.73611111111111|0|29.614583333333332|0|66.04861111111111|0|30.23114583333333|0
0|2021-11-18|45.27430555555555|0|35.260416666666664|0|69.79861111111111|0|29.877256944444458|0
0|2021-11-19|44.15972222222222|0|38.705555555555556|0|81.29861111111111|0|30.156500000000005|0
0|2021-11-20|43.1875|0|38.0625|0|82.54166666666667|0|30.478124999999995|0
0|2021-11-21|39.354166666666664|0|35.69444444444444|0|87.3125|0|30.323472222222218|0
0|2021-11-22|40.93194444444445|0|37.47222222222222|0|88.09583333333335|0|30.014236111111114|0
0|2021-11-23|44.71527777777778|0|40.44444444444444|0|85.13194444444444|0|30.035069444444446|0
0|2021-11-24|42.916666666666664|0|37.75|0|82.20833333333333|0|30.355000000000008|0
0|2021-11-25|45.59722222222223|0|41.708333333333336|0|86.25|0|30.175625|0
0|2021-11-26|50.011805555555554|0|46.28194444444444|0|87.14861111111111|0|30.148340277777773|0
0|2021-11-27|51.680555555555564|0|48.9375|0|90.46527777777777|0|30.00451388888889|0
0|2021-11-28|58.020833333333336|0|50.489583333333336|0|76.90625|0|30.055902777777774|0
0|2021-11-29|55.270833333333336|0|50.02777777777777|0|82.67361111111111|0|30.179999999999993|0
0|2021-11-30|54.57916666666667|0|49.072916666666664|0|81.9576388888889|0|30.167006944444452|0
0|2021-12-01|56.833333333333336|0|47.479166666666664|0|71.14583333333333|0|30.112777777777776|0
0|2021-12-02|47.541666666666664|0|40.62847222222222|0|77.14583333333333|0|30.26218750000001|0
0|2021-12-03|40.75|0|33.5625|0|75.625|0|30.235625|0
0|2021-12-04|40.13055555555555|0|36.52916666666666|0|87.3013888888889|0|30.119111111111113|0
0|2021-12-05|37.79513888888889|0|33.30902777777778|0|84.30555555555556|0|30.454444444444444|0
0|2021-12-06|41.47222222222222|0|38.489583333333336|0|89.34722222222221|0|30.0247013888889|0
0|2021-12-07|47.21666666666667|0|44.67083333333333|0|91.05972222222222|0|29.933673611111114|0
0|2021-12-08|44.3125|0|37.083333333333336|0|76.10416666666667|0|29.888680555555567|0
0|2021-12-09|40.42361111111111|0|33.73611111111111|0|77.54166666666667|0|29.90895833333334|0
0|2021-12-10|43.416666666666664|0|35.854166666666664|0|74.85416666666667|0|29.954791666666665|0
0|2021-12-11|44.631944444444436|0|40.09027777777778|0|84.40972222222223|0|29.501319444444448|0
0|2021-12-12|39.54861111111111|0|34.19444444444444|0|81.53472222222221|0|29.567916666666672|0
0|2021-12-13|40.56944444444444|0|36.0|0|83.89583333333333|0|29.426736111111108|0
0|2021-12-14|37.31944444444444|0|32.6875|0|83.63888888888889|0|29.746666666666655|0
0|2021-12-15|40.791666666666664|0|30.041666666666668|0|66.33333333333333|0|29.727500000000006|0
0|2021-12-16|40.59027777777778|0|35.31944444444444|0|81.61805555555556|0|29.9648611111111|0
0|2021-12-17|39.416666666666664|0|33.541666666666664|0|80.83333333333333|0|30.243750000000002|0
0|2021-12-18|42.65972222222222|0|38.541666666666664|0|85.70138888888887|0|29.8575|0
0|2021-12-19|41.260416666666664|0|35.77777777777778|0|81.30902777777777|0|29.937569444444453|0
0|2021-12-20|37.364583333333336|0|32.48611111111111|0|82.89236111111111|0|30.04680555555555|0
0|2021-12-21|37.53472222222222|0|33.59027777777778|0|86.11805555555554|0|30.013125000000002|0
0|2021-12-22|46.47083333333333|0|41.90833333333333|0|84.27083333333333|0|29.57641666666667|0
0|2021-12-23|42.09722222222222|0|35.31944444444445|0|77.2986111111111|0|29.398819444444452|0
0|2021-12-24|39.75277777777777|0|35.15069444444445|0|84.14166666666667|0|29.267124999999997|0
0|2021-12-25|36.24583333333334|0|33.34930555555555|0|89.68333333333334|0|29.40952083333333|0
0|2021-12-26|27.234920634920638|0|21.885119047619046|0|80.33125000000001|0|29.462564484126986|0
0|2021-12-27|21.947916666666668|0|14.809027777777779|0|74.20486111111111|0|29.806562499999988|0
0|2021-12-28|27.770833333333332|0|21.243055555555557|0|76.5625|0|29.780347222222222|0
0|2021-12-29|27.849999999999998|0|19.622222222222224|0|71.69583333333334|0|29.872013888888887|0
0|2021-12-30|32.59375|0|27.13888888888889|0|80.55902777777779|0|29.651722222222222|0
0|2021-12-31|28.833333333333332|0|20.666666666666668|0|73.0|0|30.009999999999994|0
0|2022-01-01|28.708333333333332|0|21.833333333333332|0|75.75|0|30.178750000000004|0
0|2022-01-02|34.88888888888889|0|28.59375|0|78.08333333333333|0|29.73861111111111|0
0|2022-01-03|36.447916666666664|0|32.57638888888889|0|86.15625|0|29.526805555555555|0
0|2022-01-04|38.50347222222222|0|33.96527777777778|0|84.21527777777779|0|29.929895833333337|0
0|2022-01-05|37.6875|0|34.34722222222222|0|88.08333333333333|0|30.075555555555553|0
0|2022-01-06|46.31805555555556|0|44.458333333333336|0|93.25069444444443|0|29.58396527777778|0
0|2022-01-07|44.15277777777778|0|37.69444444444445|0|78.79166666666667|0|29.528819444444448|0
0|2022-01-08|40.854166666666664|0|33.3125|0|75.14583333333333|0|30.178124999999994|0
0|2022-01-09|38.5|0|33.166666666666664|0|81.79166666666667|0|30.261666666666667|0
0|2022-01-10|41.4375|0|36.833333333333336|0|83.89583333333333|0|30.289374999999996|0
0|2022-01-11|49.79236111111111|0|47.40138888888888|0|91.30902777777779|0|30.150569444444454|0
0|2022-01-12|51.458333333333336|0|49.38194444444445|0|92.7638888888889|0|30.071736111111104|0
0|2022-01-13|48.03472222222222|0|44.604166666666664|0|88.25694444444444|0|30.16374999999999|0
0|2022-01-14|45.15277777777778|0|42.458333333333336|0|90.58333333333333|0|30.33097222222223|0
0|2022-01-15|41.54861111111111|0|39.763888888888886|0|93.55555555555554|0|30.326076388888882|0
0|2022-01-16|41.4375|0|37.75|0|86.85416666666667|0|30.189513888888897|0
0|2022-01-17|44.600694444444436|0|38.541666666666664|0|80.17361111111111|0|29.999027777777783|0
