|dates|Camuy_PuertoRico_UnitedStates.JHU_ConfirmedCases.data|Camuy_PuertoRico_UnitedStates.JHU_ConfirmedCases.missing|Camuy_PuertoRico_UnitedStates.NYT_ConfirmedCases.data|Camuy_PuertoRico_UnitedStates.NYT_ConfirmedCases.missing|Camuy_PuertoRico_UnitedStates.JHU_ConfirmedDeaths.data|Camuy_PuertoRico_UnitedStates.JHU_ConfirmedDeaths.missing|Camuy_PuertoRico_UnitedStates.JHU_ConfirmedRecoveries.data|Camuy_PuertoRico_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-02-22|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-23|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-24|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-25|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-26|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-27|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-28|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-29|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-01|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-02|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-03|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-04|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-05|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-06|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-07|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-08|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-09|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-10|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-11|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-12|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-13|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-14|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-15|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-16|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-17|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-18|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-19|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-20|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-21|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-22|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-23|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-24|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-25|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-26|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-27|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-28|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-29|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-30|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-31|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-01|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-02|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-03|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-04|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-05|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-06|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-07|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-08|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-09|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-10|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-11|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-12|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-13|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-14|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-15|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-16|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-17|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-18|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-19|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-20|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-21|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-22|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-23|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-24|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-25|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-26|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-27|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-28|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-29|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-30|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-05-01|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-05-02|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-05-03|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-05-04|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-05-05|0.0|100|7.0|0|0.0|100|0.0|100
0|2020-05-06|0.0|100|7.0|0|0.0|100|0.0|100
0|2020-05-07|0.0|100|7.0|0|0.0|100|0.0|100
0|2020-05-08|0.0|100|8.0|0|0.0|100|0.0|100
0|2020-05-09|0.0|100|8.0|0|0.0|100|0.0|100
0|2020-05-10|0.0|100|8.0|0|0.0|100|0.0|100
0|2020-05-11|0.0|100|8.0|0|0.0|100|0.0|100
0|2020-05-12|0.0|100|8.0|0|0.0|100|0.0|100
0|2020-05-13|0.0|100|8.0|0|0.0|100|0.0|100
0|2020-05-14|0.0|100|8.0|0|0.0|100|0.0|100
0|2020-05-15|0.0|100|8.0|0|0.0|100|0.0|100
0|2020-05-16|0.0|100|8.0|0|0.0|100|0.0|100
0|2020-05-17|0.0|100|8.0|0|0.0|100|0.0|100
0|2020-05-18|0.0|100|8.0|0|0.0|100|0.0|100
0|2020-05-19|0.0|100|8.0|0|0.0|100|0.0|100
0|2020-05-20|0.0|100|8.0|0|0.0|100|0.0|100
0|2020-05-21|0.0|100|8.0|0|0.0|100|0.0|100
0|2020-05-22|0.0|100|9.0|0|0.0|100|0.0|100
0|2020-05-23|0.0|100|9.0|0|0.0|100|0.0|100
0|2020-05-24|0.0|100|9.0|0|0.0|100|0.0|100
0|2020-05-25|0.0|100|9.0|0|0.0|100|0.0|100
0|2020-05-26|0.0|100|9.0|0|0.0|100|0.0|100
0|2020-05-27|0.0|100|9.0|0|0.0|100|0.0|100
0|2020-05-28|0.0|100|9.0|0|0.0|100|0.0|100
0|2020-05-29|0.0|100|9.0|0|0.0|100|0.0|100
0|2020-05-30|0.0|100|9.0|0|0.0|100|0.0|100
0|2020-05-31|0.0|100|9.0|0|0.0|100|0.0|100
0|2020-06-01|0.0|100|9.0|0|0.0|100|0.0|100
0|2020-06-02|0.0|100|10.0|0|0.0|100|0.0|100
0|2020-06-03|0.0|100|12.0|0|0.0|100|0.0|100
0|2020-06-04|0.0|100|13.0|0|0.0|100|0.0|100
0|2020-06-05|0.0|100|13.0|0|0.0|100|0.0|100
0|2020-06-06|0.0|100|13.0|0|0.0|100|0.0|100
0|2020-06-07|0.0|100|13.0|0|0.0|100|0.0|100
0|2020-06-08|0.0|100|13.0|0|0.0|100|0.0|100
0|2020-06-09|0.0|100|13.0|0|0.0|100|0.0|100
0|2020-06-10|0.0|100|24.0|0|0.0|100|0.0|100
0|2020-06-11|0.0|100|23.0|0|0.0|100|0.0|100
0|2020-06-12|0.0|100|24.0|0|0.0|100|0.0|100
0|2020-06-13|0.0|100|35.0|0|0.0|100|0.0|100
0|2020-06-14|0.0|100|35.0|0|0.0|100|0.0|100
0|2020-06-15|0.0|100|35.0|0|0.0|100|0.0|100
0|2020-06-16|0.0|100|35.0|0|0.0|100|0.0|100
0|2020-06-17|0.0|100|35.0|0|0.0|100|0.0|100
0|2020-06-18|0.0|100|34.0|0|0.0|100|0.0|100
0|2020-06-19|0.0|100|34.0|0|0.0|100|0.0|100
0|2020-06-20|0.0|100|38.0|0|0.0|100|0.0|100
0|2020-06-21|0.0|100|38.0|0|0.0|100|0.0|100
0|2020-06-22|0.0|100|38.0|0|0.0|100|0.0|100
0|2020-06-23|0.0|100|35.0|0|0.0|100|0.0|100
0|2020-06-24|0.0|100|35.0|0|0.0|100|0.0|100
0|2020-06-25|0.0|100|35.0|0|0.0|100|0.0|100
0|2020-06-26|0.0|100|35.0|0|0.0|100|0.0|100
0|2020-06-27|0.0|100|36.0|0|0.0|100|0.0|100
0|2020-06-28|0.0|100|37.0|0|0.0|100|0.0|100
0|2020-06-29|0.0|100|37.0|0|0.0|100|0.0|100
0|2020-06-30|0.0|100|37.0|0|0.0|100|0.0|100
0|2020-07-01|0.0|100|39.0|0|0.0|100|0.0|100
0|2020-07-02|0.0|100|39.0|0|0.0|100|0.0|100
0|2020-07-03|0.0|100|39.0|0|0.0|100|0.0|100
0|2020-07-04|0.0|100|40.0|0|0.0|100|0.0|100
0|2020-07-05|0.0|100|40.0|0|0.0|100|0.0|100
0|2020-07-06|0.0|100|45.0|0|0.0|100|0.0|100
0|2020-07-07|0.0|100|45.0|0|0.0|100|0.0|100
0|2020-07-08|0.0|100|45.0|0|0.0|100|0.0|100
0|2020-07-09|0.0|100|45.0|0|0.0|100|0.0|100
0|2020-07-10|0.0|100|51.0|0|0.0|100|0.0|100
0|2020-07-11|0.0|100|53.0|0|0.0|100|0.0|100
0|2020-07-12|0.0|100|55.0|0|0.0|100|0.0|100
0|2020-07-13|0.0|100|55.0|0|0.0|100|0.0|100
0|2020-07-14|0.0|100|56.0|0|0.0|100|0.0|100
0|2020-07-15|0.0|100|59.0|0|0.0|100|0.0|100
0|2020-07-16|0.0|100|60.0|0|0.0|100|0.0|100
0|2020-07-17|0.0|100|64.0|0|0.0|100|0.0|100
0|2020-07-18|96.0|0|65.0|0|0.0|0|0.0|100
0|2020-07-19|96.0|0|68.0|0|0.0|0|0.0|100
0|2020-07-20|96.0|0|69.0|0|0.0|0|0.0|100
0|2020-07-21|96.0|0|69.0|0|0.0|0|0.0|100
0|2020-07-22|96.0|0|70.0|0|0.0|0|0.0|100
0|2020-07-23|96.0|0|70.0|0|0.0|0|0.0|100
0|2020-07-24|96.0|0|75.0|0|0.0|0|0.0|100
0|2020-07-25|96.0|0|78.0|0|0.0|0|0.0|100
0|2020-07-26|96.0|0|79.0|0|0.0|0|0.0|100
0|2020-07-27|96.0|0|87.0|0|0.0|0|0.0|100
0|2020-07-28|96.0|0|88.0|0|0.0|0|0.0|100
0|2020-07-29|96.0|0|88.0|0|0.0|0|0.0|100
0|2020-07-30|96.0|0|96.0|0|0.0|0|0.0|100
0|2020-07-31|96.0|0|96.0|0|0.0|0|0.0|100
0|2020-08-01|191.0|0|103.0|0|0.0|0|0.0|100
0|2020-08-02|191.0|0|107.0|0|0.0|0|0.0|100
0|2020-08-03|191.0|0|113.0|0|0.0|0|0.0|100
0|2020-08-04|191.0|0|115.0|0|0.0|0|0.0|100
0|2020-08-05|191.0|0|118.0|0|0.0|0|0.0|100
0|2020-08-06|191.0|0|129.0|0|0.0|0|0.0|100
0|2020-08-07|191.0|0|132.0|0|0.0|0|0.0|100
0|2020-08-08|191.0|0|138.0|0|0.0|0|0.0|100
0|2020-08-09|191.0|0|139.0|0|0.0|0|0.0|100
0|2020-08-10|191.0|0|143.0|0|0.0|0|0.0|100
0|2020-08-11|191.0|0|144.0|0|0.0|0|0.0|100
0|2020-08-12|191.0|0|145.0|0|0.0|0|0.0|100
0|2020-08-13|191.0|0|145.0|0|0.0|0|0.0|100
0|2020-08-14|191.0|0|151.0|0|0.0|0|0.0|100
0|2020-08-15|191.0|0|157.0|0|0.0|0|0.0|100
0|2020-08-16|191.0|0|158.0|0|0.0|0|0.0|100
0|2020-08-17|191.0|0|164.0|0|0.0|0|0.0|100
0|2020-08-18|191.0|0|169.0|0|0.0|0|0.0|100
0|2020-08-19|191.0|0|169.0|0|0.0|0|0.0|100
0|2020-08-20|191.0|0|174.0|0|0.0|0|0.0|100
0|2020-08-21|191.0|0|176.0|0|0.0|0|0.0|100
0|2020-08-22|191.0|0|185.0|0|0.0|0|0.0|100
0|2020-08-23|191.0|0|186.0|0|0.0|0|0.0|100
0|2020-08-24|191.0|0|186.0|0|0.0|0|0.0|100
0|2020-08-25|191.0|0|186.0|0|0.0|0|0.0|100
0|2020-08-26|191.0|0|187.0|0|0.0|0|0.0|100
0|2020-08-27|191.0|0|188.0|0|0.0|0|0.0|100
0|2020-08-28|191.0|0|190.0|0|0.0|0|0.0|100
0|2020-08-29|191.0|0|191.0|0|0.0|0|0.0|100
0|2020-08-30|191.0|0|191.0|0|0.0|0|0.0|100
0|2020-08-31|191.0|0|191.0|0|0.0|0|0.0|100
0|2020-09-01|196.0|0|193.0|0|0.0|0|0.0|100
0|2020-09-02|196.0|0|196.0|0|0.0|0|0.0|100
0|2020-09-03|196.0|0|196.0|0|0.0|0|0.0|100
0|2020-09-04|196.0|0|196.0|0|0.0|0|0.0|100
0|2020-09-05|197.0|0|197.0|0|0.0|0|0.0|100
0|2020-09-06|197.0|0|197.0|0|0.0|0|0.0|100
0|2020-09-07|201.0|0|201.0|0|0.0|0|0.0|100
0|2020-09-08|201.0|0|200.0|0|0.0|0|0.0|100
0|2020-09-09|200.0|0|200.0|0|0.0|0|0.0|100
0|2020-09-10|206.0|0|206.0|0|0.0|0|0.0|100
0|2020-09-11|207.0|0|207.0|0|0.0|0|0.0|100
0|2020-09-12|207.0|0|210.0|0|0.0|0|0.0|100
0|2020-09-13|210.0|0|210.0|0|0.0|0|0.0|100
0|2020-09-14|210.0|0|211.0|0|0.0|0|0.0|100
0|2020-09-15|212.0|0|212.0|0|0.0|0|0.0|100
0|2020-09-16|214.0|0|214.0|0|0.0|0|0.0|100
0|2020-09-17|221.0|0|221.0|0|0.0|0|0.0|100
0|2020-09-18|227.0|0|227.0|0|0.0|0|0.0|100
0|2020-09-19|233.0|0|233.0|0|0.0|0|0.0|100
0|2020-09-20|233.0|0|241.0|0|0.0|0|0.0|100
0|2020-09-21|248.0|0|248.0|0|0.0|0|0.0|100
0|2020-09-22|249.0|0|249.0|0|0.0|0|0.0|100
0|2020-09-23|249.0|0|249.0|0|0.0|0|0.0|100
0|2020-09-24|262.0|0|262.0|0|0.0|0|0.0|100
0|2020-09-25|269.0|0|269.0|0|0.0|0|0.0|100
0|2020-09-26|278.0|0|278.0|0|0.0|0|0.0|100
0|2020-09-27|283.0|0|283.0|0|0.0|0|0.0|100
0|2020-09-28|290.0|0|290.0|0|0.0|0|0.0|100
0|2020-09-29|295.0|0|295.0|0|0.0|0|0.0|100
0|2020-09-30|297.0|0|297.0|0|0.0|0|0.0|100
0|2020-10-01|303.0|0|303.0|0|0.0|0|0.0|100
0|2020-10-02|307.0|0|307.0|0|0.0|0|0.0|100
0|2020-10-03|308.0|0|308.0|0|0.0|0|0.0|100
0|2020-10-04|310.0|0|310.0|0|0.0|0|0.0|100
0|2020-10-05|315.0|0|315.0|0|0.0|0|0.0|100
0|2020-10-06|317.0|0|317.0|0|0.0|0|0.0|100
0|2020-10-07|317.0|0|317.0|0|0.0|0|0.0|100
0|2020-10-08|320.0|0|320.0|0|0.0|0|0.0|100
0|2020-10-09|326.0|0|326.0|0|0.0|0|0.0|100
0|2020-10-10|326.0|0|326.0|0|0.0|0|0.0|100
0|2020-10-11|326.0|0|326.0|0|0.0|0|0.0|100
0|2020-10-12|326.0|0|326.0|0|0.0|0|0.0|100
0|2020-10-13|326.0|0|326.0|0|0.0|0|0.0|100
0|2020-10-14|332.0|0|332.0|0|0.0|0|0.0|100
0|2020-10-15|335.0|0|335.0|0|0.0|0|0.0|100
0|2020-10-16|335.0|0|335.0|0|0.0|0|0.0|100
0|2020-10-17|336.0|0|336.0|0|0.0|0|0.0|100
0|2020-10-18|336.0|0|336.0|0|0.0|0|0.0|100
0|2020-10-19|342.0|0|342.0|0|0.0|0|0.0|100
0|2020-10-20|344.0|0|344.0|0|0.0|0|0.0|100
0|2020-10-21|344.0|0|344.0|0|0.0|0|0.0|100
0|2020-10-22|344.0|0|346.0|0|0.0|0|0.0|100
0|2020-10-23|344.0|0|359.0|0|0.0|0|0.0|100
0|2020-10-24|344.0|0|363.0|0|0.0|0|0.0|100
0|2020-10-25|344.0|0|371.0|0|0.0|0|0.0|100
0|2020-10-26|374.0|0|374.0|0|0.0|0|0.0|100
0|2020-10-27|375.0|0|375.0|0|0.0|0|0.0|100
0|2020-10-28|375.0|0|375.0|0|0.0|0|0.0|100
0|2020-10-29|375.0|0|380.0|0|0.0|0|0.0|100
0|2020-10-30|375.0|0|388.0|0|0.0|0|0.0|100
0|2020-10-31|375.0|0|392.0|0|0.0|0|0.0|100
0|2020-11-01|375.0|0|393.0|0|0.0|0|0.0|100
0|2020-11-02|421.0|0|421.0|0|0.0|0|0.0|100
0|2020-11-03|421.0|0|426.0|0|0.0|0|0.0|100
0|2020-11-04|426.0|0|426.0|0|0.0|0|0.0|100
0|2020-11-05|426.0|0|428.0|0|0.0|0|0.0|100
0|2020-11-06|451.0|0|451.0|0|0.0|0|0.0|100
0|2020-11-07|451.0|0|451.0|0|0.0|0|0.0|100
0|2020-11-08|451.0|0|463.0|0|0.0|0|0.0|100
0|2020-11-09|238.0|0|464.0|0|0.0|0|0.0|100
0|2020-11-10|238.0|0|464.0|0|0.0|0|0.0|100
0|2020-11-11|238.0|0|470.0|0|0.0|0|0.0|100
0|2020-11-12|255.0|0|483.0|0|0.0|0|0.0|100
0|2020-11-13|265.0|0|493.0|0|0.0|0|0.0|100
0|2020-11-14|269.0|0|497.0|0|0.0|0|0.0|100
0|2020-11-15|269.0|0|505.0|0|0.0|0|0.0|100
0|2020-11-16|280.0|0|508.0|0|0.0|0|0.0|100
0|2020-11-17|280.0|0|524.0|0|0.0|0|0.0|100
0|2020-11-18|302.0|0|530.0|0|0.0|0|0.0|100
0|2020-11-19|302.0|0|542.0|0|0.0|0|0.0|100
0|2020-11-20|325.0|0|553.0|0|0.0|0|0.0|100
0|2020-11-21|336.0|0|564.0|0|0.0|0|0.0|100
0|2020-11-22|336.0|0|581.0|0|0.0|0|0.0|100
0|2020-11-23|336.0|0|593.0|0|0.0|0|0.0|100
0|2020-11-24|374.0|0|602.0|0|0.0|0|0.0|100
0|2020-11-25|391.0|0|619.0|0|0.0|0|0.0|100
0|2020-11-26|391.0|0|645.0|0|0.0|0|0.0|100
0|2020-11-27|391.0|0|665.0|0|0.0|0|0.0|100
0|2020-11-28|391.0|0|673.0|0|0.0|0|0.0|100
0|2020-11-29|391.0|0|673.0|0|0.0|0|0.0|100
0|2020-11-30|445.0|0|682.0|0|0.0|0|0.0|100
0|2020-12-01|445.0|0|693.0|0|0.0|0|0.0|100
0|2020-12-02|470.0|0|698.0|0|0.0|0|0.0|100
0|2020-12-03|477.0|0|705.0|0|0.0|0|0.0|100
0|2020-12-04|489.0|0|717.0|0|0.0|0|0.0|100
0|2020-12-05|489.0|0|721.0|0|0.0|0|0.0|100
0|2020-12-06|507.0|0|735.0|0|0.0|0|0.0|100
0|2020-12-07|520.0|0|748.0|0|0.0|0|0.0|100
0|2020-12-08|520.0|0|757.0|0|0.0|0|0.0|100
0|2020-12-09|520.0|0|758.0|0|0.0|0|0.0|100
0|2020-12-10|520.0|0|766.0|0|0.0|0|0.0|100
0|2020-12-11|564.0|0|792.0|0|0.0|0|0.0|100
0|2020-12-12|564.0|0|793.0|0|0.0|0|0.0|100
0|2020-12-13|569.0|0|797.0|0|0.0|0|0.0|100
0|2020-12-14|569.0|0|817.0|0|0.0|0|0.0|100
0|2020-12-15|595.0|0|823.0|0|0.0|0|0.0|100
0|2020-12-16|595.0|0|825.0|0|0.0|0|0.0|100
0|2020-12-17|595.0|0|839.0|0|0.0|0|0.0|100
0|2020-12-18|621.0|0|849.0|0|0.0|0|0.0|100
0|2020-12-19|630.0|0|858.0|0|0.0|0|0.0|100
0|2020-12-20|641.0|0|869.0|0|0.0|0|0.0|100
0|2020-12-21|644.0|0|872.0|0|0.0|0|0.0|100
0|2020-12-22|646.0|0|874.0|0|0.0|0|0.0|100
0|2020-12-23|650.0|0|878.0|0|0.0|0|0.0|100
0|2020-12-24|667.0|0|895.0|0|0.0|0|0.0|100
0|2020-12-25|670.0|0|898.0|0|0.0|0|0.0|100
0|2020-12-26|679.0|0|907.0|0|0.0|0|0.0|100
0|2020-12-27|683.0|0|911.0|0|0.0|0|0.0|100
0|2020-12-28|683.0|0|917.0|0|0.0|0|0.0|100
0|2020-12-29|691.0|0|919.0|0|0.0|0|0.0|100
0|2020-12-30|691.0|0|920.0|0|0.0|0|0.0|100
0|2020-12-31|694.0|0|922.0|0|0.0|0|0.0|100
0|2021-01-01|707.0|0|935.0|0|0.0|0|0.0|100
0|2021-01-02|713.0|0|941.0|0|0.0|0|0.0|100
0|2021-01-03|713.0|0|941.0|0|0.0|0|0.0|100
0|2021-01-04|716.0|0|944.0|0|0.0|0|0.0|100
0|2021-01-05|716.0|0|945.0|0|0.0|0|0.0|100
0|2021-01-06|720.0|0|948.0|0|0.0|0|0.0|100
0|2021-01-07|720.0|0|953.0|0|0.0|0|0.0|100
0|2021-01-08|736.0|0|964.0|0|0.0|0|0.0|100
0|2021-01-09|736.0|0|966.0|0|0.0|0|0.0|100
0|2021-01-10|736.0|0|967.0|0|0.0|0|0.0|100
0|2021-01-11|736.0|0|970.0|0|0.0|0|0.0|100
0|2021-01-12|736.0|0|975.0|0|0.0|0|0.0|100
0|2021-01-13|736.0|0|975.0|0|0.0|0|0.0|100
0|2021-01-14|736.0|0|978.0|0|0.0|0|0.0|100
0|2021-01-15|736.0|0|988.0|0|0.0|0|0.0|100
0|2021-01-16|736.0|0|991.0|0|0.0|0|0.0|100
0|2021-01-17|770.0|0|998.0|0|0.0|0|0.0|100
0|2021-01-18|771.0|0|999.0|0|0.0|0|0.0|100
0|2021-01-19|773.0|0|1001.0|0|0.0|0|0.0|100
0|2021-01-20|773.0|0|1001.0|0|0.0|0|0.0|100
0|2021-01-21|773.0|0|1004.0|0|0.0|0|0.0|100
0|2021-01-22|773.0|0|1006.0|0|0.0|0|0.0|100
0|2021-01-23|779.0|0|1007.0|0|0.0|0|0.0|100
0|2021-01-24|785.0|0|1013.0|0|0.0|0|0.0|100
0|2021-01-25|789.0|0|1017.0|0|0.0|0|0.0|100
0|2021-01-26|792.0|0|1020.0|0|0.0|0|0.0|100
0|2021-01-27|792.0|0|1020.0|0|0.0|0|0.0|100
0|2021-01-28|792.0|0|1025.0|0|0.0|0|0.0|100
0|2021-01-29|804.0|0|1032.0|0|0.0|0|0.0|100
0|2021-01-30|807.0|0|1035.0|0|0.0|0|0.0|100
0|2021-01-31|807.0|0|1038.0|0|0.0|0|0.0|100
0|2021-02-01|815.0|0|1043.0|0|0.0|0|0.0|100
0|2021-02-02|815.0|0|1050.0|0|0.0|0|0.0|100
0|2021-02-03|815.0|0|1050.0|0|0.0|0|0.0|100
0|2021-02-04|827.0|0|1055.0|0|0.0|0|0.0|100
0|2021-02-05|827.0|0|1055.0|0|0.0|0|0.0|100
0|2021-02-06|832.0|0|1060.0|0|0.0|0|0.0|100
0|2021-02-07|832.0|0|1074.0|0|0.0|0|0.0|100
0|2021-02-08|849.0|0|1077.0|0|0.0|0|0.0|100
0|2021-02-09|851.0|0|1079.0|0|0.0|0|0.0|100
