|dates|Cass_Nebraska_UnitedStates.AverageDailyTemperature.data|Cass_Nebraska_UnitedStates.AverageDailyTemperature.missing|Cass_Nebraska_UnitedStates.AverageDewPoint.data|Cass_Nebraska_UnitedStates.AverageDewPoint.missing|Cass_Nebraska_UnitedStates.AverageRelativeHumidity.data|Cass_Nebraska_UnitedStates.AverageRelativeHumidity.missing|Cass_Nebraska_UnitedStates.AverageSurfaceAirPressure.data|Cass_Nebraska_UnitedStates.AverageSurfaceAirPressure.missing
0|2021-10-17|58.489583333333336|0|34.802083333333336|0|43.927083333333336|0|28.87385416666668|0
0|2021-10-18|61.354166666666664|0|40.572916666666664|0|50.25|0|28.707604166666684|0
0|2021-10-19|64.57291666666667|0|48.947916666666664|0|57.875|0|28.606145833333343|0
0|2021-10-20|55.28125|0|46.375|0|72.1875|0|28.675416666666692|0
0|2021-10-21|45.677083333333336|0|37.145833333333336|0|72.53125|0|28.864583333333353|0
0|2021-10-22|45.28125|0|36.770833333333336|0|75.35416666666667|0|28.783124999999984|0
0|2021-10-23|50.072916666666664|0|35.84375|0|60.479166666666664|0|28.63041666666668|0
0|2021-10-24|48.1875|0|46.21875|0|93.0625|0|28.438854166666662|0
0|2021-10-25|47.635416666666664|0|40.854166666666664|0|78.69791666666667|0|28.773854166666677|0
0|2021-10-26|50.822916666666664|0|43.989583333333336|0|78.63541666666667|0|28.56697916666666|0
0|2021-10-27|55.229166666666664|0|51.234375|0|87.5625|0|28.37354166666664|0
0|2021-10-28|51.052083333333336|0|45.708333333333336|0|81.90625|0|28.46239583333336|0
0|2021-10-29|49.5625|0|38.375|0|67.66666666666667|0|28.66364583333336|0
0|2021-10-30|51.15625|0|36.8125|0|61.15625|0|28.596041666666647|0
0|2021-10-31|44.822916666666664|0|32.791666666666664|0|64.34375|0|28.943229166666683|0
0|2021-11-01|40.458333333333336|0|33.614583333333336|0|76.44791666666667|0|29.10218750000001|0
0|2021-11-02|39.291666666666664|0|27.296875|0|66.27604166666667|0|29.122395833333343|0
0|2021-11-03|42.958333333333336|0|34.3125|0|72.32291666666667|0|29.03666666666662|0
0|2021-11-04|46.479166666666664|0|37.322916666666664|0|72.02083333333333|0|28.904687500000037|0
0|2021-11-05|49.166666666666664|0|40.822916666666664|0|75.42708333333333|0|28.800729166666667|0
0|2021-11-06|52.65625|0|43.90625|0|74.9375|0|28.781770833333294|0
0|2021-11-07|56.682291666666664|0|45.859375|0|68.95833333333333|0|28.654270833333324|0
0|2021-11-08|54.072916666666664|0|43.270833333333336|0|69.25|0|28.79197916666665|0
0|2021-11-09|51.28125|0|32.364583333333336|0|49.822916666666664|0|28.886458333333355|0
0|2021-11-10|52.125|0|47.739583333333336|0|85.01041666666667|0|28.547395833333315|0
0|2021-11-11|45.34375|0|27.875|0|53.041666666666664|0|28.55729166666666|0
0|2021-11-12|34.09375|0|23.239583333333332|0|64.52083333333333|0|28.735624999999985|0
0|2021-11-13|35.739583333333336|0|26.395833333333332|0|69.46875|0|28.761874999999986|0
0|2021-11-14|43.802083333333336|0|33.635416666666664|0|67.79166666666667|0|28.754687499999985|0
0|2021-11-15|48.083333333333336|0|35.5625|0|63.8125|0|28.61270833333332|0
0|2021-11-16|53.385416666666664|0|41.052083333333336|0|65.96875|0|28.426249999999982|0
0|2021-11-17|43.864583333333336|0|21.223958333333332|0|41.458333333333336|0|28.79869791666665|0
0|2021-11-18|34.322916666666664|0|14.875|0|45.864583333333336|0|29.103750000000034|0
0|2021-11-19|40.5625|0|19.125|0|43.104166666666664|0|28.880520833333318|0
0|2021-11-20|45.135416666666664|0|27.916666666666668|0|52.28125|0|28.780416666666657|0
0|2021-11-21|39.03125|0|22.083333333333332|0|53.052083333333336|0|28.96958333333333|0
0|2021-11-22|36.875|0|16.375|0|44.489583333333336|0|28.935416666666683|0
0|2021-11-23|48.510416666666664|0|29.125|0|51.645833333333336|0|28.58979166666667|0
0|2021-11-24|46.520833333333336|0|30.239583333333332|0|53.760416666666664|0|28.593124999999983|0
0|2021-11-25|28.505208333333332|0|14.223958333333334|0|56.03125|0|29.09796875000002|0
0|2021-11-26|40.036458333333336|0|23.166666666666668|0|52.78125|0|28.72000000000001|0
0|2021-11-27|48.760416666666664|0|30.927083333333332|0|52.21875|0|28.687916666666705|0
0|2021-11-28|39.020833333333336|0|27.46875|0|64.72916666666667|0|28.887187500000024|0
0|2021-11-29|49.09375|0|32.8125|0|56.291666666666664|0|28.637395833333297|0
0|2021-11-30|46.145833333333336|0|33.90625|0|63.833333333333336|0|28.81052083333334|0
0|2021-12-01|52.333333333333336|0|33.25|0|51.802083333333336|0|28.62104166666667|0
0|2021-12-02|56.25|0|36.765625|0|49.40625|0|28.639739583333352|0
0|2021-12-03|47.4375|0|35.114583333333336|0|63.885416666666664|0|28.73489583333333|0
0|2021-12-04|39.114583333333336|0|22.364583333333332|0|57.28125|0|28.943541666666686|0
0|2021-12-05|43.677083333333336|0|27.697916666666668|0|54.447916666666664|0|28.526979166666703|0
0|2021-12-06|24.822916666666668|0|10.989583333333334|0|55.96875|0|28.980416666666628|0
0|2021-12-07|31.229166666666668|0|15.15625|0|52.302083333333336|0|28.721979166666667|0
0|2021-12-08|34.635416666666664|0|20.322916666666668|0|58.25|0|28.599166666666676|0
0|2021-12-09|46.489583333333336|0|29.484375|0|53.119791666666664|0|28.374479166666703|0
0|2021-12-10|36.052083333333336|0|28.677083333333332|0|75.59375|0|28.329583333333357|0
0|2021-12-11|33.84375|0|23.010416666666668|0|66.51041666666667|0|28.674999999999983|0
0|2021-12-12|43.671875|0|17.010416666666668|0|35.4375|0|28.670937500000004|0
0|2021-12-13|40.71875|0|24.614583333333332|0|54.354166666666664|0|28.78083333333332|0
0|2021-12-14|48.78125|0|39.666666666666664|0|71.04166666666667|0|28.670729166666664|0
0|2021-12-15|65.28125|0|54.458333333333336|0|69.13541666666667|0|28.18010416666668|0
0|2021-12-16|62.489583333333336|0|47.963541666666664|0|59.09375|0|28.16119791666669|0
0|2021-12-17|34.302083333333336|0|23.229166666666668|0|65.20833333333333|0|28.762500000000014|0
0|2021-12-18|24.541666666666668|0|17.770833333333332|0|75.84375|0|29.005833333333317|0
0|2021-12-19|26.71875|0|16.333333333333332|0|67.17708333333333|0|28.893854166666657|0
0|2021-12-20|28.354166666666668|0|16.130208333333332|0|61.197916666666664|0|25.68843750000001|0
0|2021-12-21|28.416666666666668|0|14.427083333333334|0|58.729166666666664|0|28.717083333333377|0
0|2021-12-22|36.010416666666664|0|18.791666666666668|0|51.078125|0|28.642812500000034|0
0|2021-12-23|43.854166666666664|0|27.0625|0|54.90625|0|28.445000000000007|0
0|2021-12-24|45.125|0|37.729166666666664|0|77.83333333333333|0|28.183020833333334|0
0|2021-12-25|38.020833333333336|0|27.802083333333332|0|67.53125|0|28.518437499999994|0
0|2021-12-26|39.125|0|34.291666666666664|0|84.0|0|28.421041666666664|0
0|2021-12-27|30.90625|0|19.34375|0|63.385416666666664|0|28.528333333333332|0
0|2021-12-28|31.375|0|18.166666666666668|0|59.041666666666664|0|28.34260416666669|0
0|2021-12-29|18.583333333333332|0|8.682291666666666|0|65.84895833333333|0|28.635677083333324|0
0|2021-12-30|29.510416666666668|0|20.583333333333332|0|70.26041666666667|0|28.489062500000003|0
0|2021-12-31|26.28125|0|23.96875|0|90.86458333333333|0|28.403958333333335|0
0|2022-01-01|5.583333333333333|0|-3.15625|0|67.88541666666667|0|28.775729166666668|0
0|2022-01-02|2.4791666666666665|0|-6.458333333333333|0|66.66145833333333|0|28.999635416666695|0
0|2022-01-03|21.739583333333332|0|13.697916666666666|0|71.4375|0|28.871250000000007|0
0|2022-01-04|31.979166666666668|0|22.104166666666668|0|67.15625|0|28.44645833333334|0
0|2022-01-05|11.0|0|-2.1666666666666665|0|55.625|0|28.822395833333307|0
0|2022-01-06|4.604166666666667|0|-6.375|0|60.979166666666664|0|29.027187500000007|0
0|2022-01-07|14.458333333333334|0|1.3541666666666667|0|56.572916666666664|0|28.838749999999994|0
0|2022-01-08|28.291666666666668|0|22.885416666666668|0|80.72916666666667|0|28.597291666666646|0
0|2022-01-09|18.395833333333332|0|3.1875|0|52.395833333333336|0|29.221458333333334|0
0|2022-01-10|24.927083333333332|0|12.020833333333334|0|59.541666666666664|0|29.214062499999997|0
0|2022-01-11|37.34375|0|20.947916666666668|0|54.416666666666664|0|28.889062499999994|0
0|2022-01-12|43.057291666666664|0|23.484375|0|47.145833333333336|0|28.758385416666652|0
0|2022-01-13|42.96875|0|29.010416666666668|0|58.458333333333336|0|28.758958333333364|0
0|2022-01-14|32.520833333333336|0|29.375|0|88.42708333333333|0|28.69552083333335|0
0|2022-01-15|15.348958333333334|0|10.15625|0|80.19270833333333|0|29.02052083333332|0
0|2022-01-16|23.786458333333332|0|18.375|0|80.0625|0|28.692239583333322|0
0|2022-01-17|32.479166666666664|0|28.1875|0|84.20833333333333|0|28.647708333333355|0
