|dates|Ciales_PuertoRico_UnitedStates.JHU_ConfirmedCases.data|Ciales_PuertoRico_UnitedStates.JHU_ConfirmedCases.missing|Ciales_PuertoRico_UnitedStates.NYT_ConfirmedCases.data|Ciales_PuertoRico_UnitedStates.NYT_ConfirmedCases.missing|Ciales_PuertoRico_UnitedStates.JHU_ConfirmedDeaths.data|Ciales_PuertoRico_UnitedStates.JHU_ConfirmedDeaths.missing|Ciales_PuertoRico_UnitedStates.JHU_ConfirmedRecoveries.data|Ciales_PuertoRico_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-02-22|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-23|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-24|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-25|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-26|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-27|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-28|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-29|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-01|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-02|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-03|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-04|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-05|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-06|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-07|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-08|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-09|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-10|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-11|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-12|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-13|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-14|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-15|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-16|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-17|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-18|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-19|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-20|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-21|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-22|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-23|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-24|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-25|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-26|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-27|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-28|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-29|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-30|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-31|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-01|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-02|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-03|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-04|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-05|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-06|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-07|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-08|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-09|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-10|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-11|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-12|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-13|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-14|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-15|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-16|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-17|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-18|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-19|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-20|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-21|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-22|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-23|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-24|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-25|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-26|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-27|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-28|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-29|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-30|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-05-01|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-05-02|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-05-03|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-05-04|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-05-05|0.0|100|7.0|0|0.0|100|0.0|100
0|2020-05-06|0.0|100|7.0|0|0.0|100|0.0|100
0|2020-05-07|0.0|100|7.0|0|0.0|100|0.0|100
0|2020-05-08|0.0|100|8.0|0|0.0|100|0.0|100
0|2020-05-09|0.0|100|8.0|0|0.0|100|0.0|100
0|2020-05-10|0.0|100|9.0|0|0.0|100|0.0|100
0|2020-05-11|0.0|100|11.0|0|0.0|100|0.0|100
0|2020-05-12|0.0|100|11.0|0|0.0|100|0.0|100
0|2020-05-13|0.0|100|11.0|0|0.0|100|0.0|100
0|2020-05-14|0.0|100|11.0|0|0.0|100|0.0|100
0|2020-05-15|0.0|100|13.0|0|0.0|100|0.0|100
0|2020-05-16|0.0|100|13.0|0|0.0|100|0.0|100
0|2020-05-17|0.0|100|13.0|0|0.0|100|0.0|100
0|2020-05-18|0.0|100|13.0|0|0.0|100|0.0|100
0|2020-05-19|0.0|100|14.0|0|0.0|100|0.0|100
0|2020-05-20|0.0|100|15.0|0|0.0|100|0.0|100
0|2020-05-21|0.0|100|15.0|0|0.0|100|0.0|100
0|2020-05-22|0.0|100|17.0|0|0.0|100|0.0|100
0|2020-05-23|0.0|100|17.0|0|0.0|100|0.0|100
0|2020-05-24|0.0|100|17.0|0|0.0|100|0.0|100
0|2020-05-25|0.0|100|17.0|0|0.0|100|0.0|100
0|2020-05-26|0.0|100|17.0|0|0.0|100|0.0|100
0|2020-05-27|0.0|100|17.0|0|0.0|100|0.0|100
0|2020-05-28|0.0|100|18.0|0|0.0|100|0.0|100
0|2020-05-29|0.0|100|19.0|0|0.0|100|0.0|100
0|2020-05-30|0.0|100|19.0|0|0.0|100|0.0|100
0|2020-05-31|0.0|100|20.0|0|0.0|100|0.0|100
0|2020-06-01|0.0|100|20.0|0|0.0|100|0.0|100
0|2020-06-02|0.0|100|20.0|0|0.0|100|0.0|100
0|2020-06-03|0.0|100|20.0|0|0.0|100|0.0|100
0|2020-06-04|0.0|100|27.0|0|0.0|100|0.0|100
0|2020-06-05|0.0|100|27.0|0|0.0|100|0.0|100
0|2020-06-06|0.0|100|34.0|0|0.0|100|0.0|100
0|2020-06-07|0.0|100|34.0|0|0.0|100|0.0|100
0|2020-06-08|0.0|100|37.0|0|0.0|100|0.0|100
0|2020-06-09|0.0|100|42.0|0|0.0|100|0.0|100
0|2020-06-10|0.0|100|42.0|0|0.0|100|0.0|100
0|2020-06-11|0.0|100|42.0|0|0.0|100|0.0|100
0|2020-06-12|0.0|100|43.0|0|0.0|100|0.0|100
0|2020-06-13|0.0|100|44.0|0|0.0|100|0.0|100
0|2020-06-14|0.0|100|45.0|0|0.0|100|0.0|100
0|2020-06-15|0.0|100|46.0|0|0.0|100|0.0|100
0|2020-06-16|0.0|100|46.0|0|0.0|100|0.0|100
0|2020-06-17|0.0|100|46.0|0|0.0|100|0.0|100
0|2020-06-18|0.0|100|47.0|0|0.0|100|0.0|100
0|2020-06-19|0.0|100|47.0|0|0.0|100|0.0|100
0|2020-06-20|0.0|100|50.0|0|0.0|100|0.0|100
0|2020-06-21|0.0|100|52.0|0|0.0|100|0.0|100
0|2020-06-22|0.0|100|52.0|0|0.0|100|0.0|100
0|2020-06-23|0.0|100|52.0|0|0.0|100|0.0|100
0|2020-06-24|0.0|100|55.0|0|0.0|100|0.0|100
0|2020-06-25|0.0|100|55.0|0|0.0|100|0.0|100
0|2020-06-26|0.0|100|55.0|0|0.0|100|0.0|100
0|2020-06-27|0.0|100|58.0|0|0.0|100|0.0|100
0|2020-06-28|0.0|100|61.0|0|0.0|100|0.0|100
0|2020-06-29|0.0|100|61.0|0|0.0|100|0.0|100
0|2020-06-30|0.0|100|62.0|0|0.0|100|0.0|100
0|2020-07-01|0.0|100|62.0|0|0.0|100|0.0|100
0|2020-07-02|0.0|100|62.0|0|0.0|100|0.0|100
0|2020-07-03|0.0|100|62.0|0|0.0|100|0.0|100
0|2020-07-04|0.0|100|62.0|0|0.0|100|0.0|100
0|2020-07-05|0.0|100|62.0|0|0.0|100|0.0|100
0|2020-07-06|0.0|100|63.0|0|0.0|100|0.0|100
0|2020-07-07|0.0|100|64.0|0|0.0|100|0.0|100
0|2020-07-08|0.0|100|64.0|0|0.0|100|0.0|100
0|2020-07-09|0.0|100|64.0|0|0.0|100|0.0|100
0|2020-07-10|0.0|100|65.0|0|0.0|100|0.0|100
0|2020-07-11|0.0|100|65.0|0|0.0|100|0.0|100
0|2020-07-12|0.0|100|65.0|0|0.0|100|0.0|100
0|2020-07-13|0.0|100|66.0|0|0.0|100|0.0|100
0|2020-07-14|0.0|100|69.0|0|0.0|100|0.0|100
0|2020-07-15|0.0|100|72.0|0|0.0|100|0.0|100
0|2020-07-16|0.0|100|73.0|0|0.0|100|0.0|100
0|2020-07-17|0.0|100|75.0|0|0.0|100|0.0|100
0|2020-07-18|115.0|0|76.0|0|0.0|0|0.0|100
0|2020-07-19|115.0|0|78.0|0|0.0|0|0.0|100
0|2020-07-20|115.0|0|81.0|0|0.0|0|0.0|100
0|2020-07-21|115.0|0|82.0|0|0.0|0|0.0|100
0|2020-07-22|115.0|0|83.0|0|0.0|0|0.0|100
0|2020-07-23|115.0|0|89.0|0|0.0|0|0.0|100
0|2020-07-24|115.0|0|96.0|0|0.0|0|0.0|100
0|2020-07-25|115.0|0|102.0|0|0.0|0|0.0|100
0|2020-07-26|115.0|0|105.0|0|0.0|0|0.0|100
0|2020-07-27|115.0|0|105.0|0|0.0|0|0.0|100
0|2020-07-28|115.0|0|108.0|0|0.0|0|0.0|100
0|2020-07-29|115.0|0|111.0|0|0.0|0|0.0|100
0|2020-07-30|115.0|0|115.0|0|0.0|0|0.0|100
0|2020-07-31|115.0|0|115.0|0|0.0|0|0.0|100
0|2020-08-01|190.0|0|120.0|0|0.0|0|0.0|100
0|2020-08-02|190.0|0|122.0|0|0.0|0|0.0|100
0|2020-08-03|190.0|0|122.0|0|0.0|0|0.0|100
0|2020-08-04|190.0|0|125.0|0|0.0|0|0.0|100
0|2020-08-05|190.0|0|125.0|0|0.0|0|0.0|100
0|2020-08-06|190.0|0|128.0|0|0.0|0|0.0|100
0|2020-08-07|190.0|0|135.0|0|0.0|0|0.0|100
0|2020-08-08|190.0|0|139.0|0|0.0|0|0.0|100
0|2020-08-09|190.0|0|149.0|0|0.0|0|0.0|100
0|2020-08-10|190.0|0|155.0|0|0.0|0|0.0|100
0|2020-08-11|190.0|0|158.0|0|0.0|0|0.0|100
0|2020-08-12|190.0|0|161.0|0|0.0|0|0.0|100
0|2020-08-13|190.0|0|163.0|0|0.0|0|0.0|100
0|2020-08-14|190.0|0|165.0|0|0.0|0|0.0|100
0|2020-08-15|190.0|0|168.0|0|0.0|0|0.0|100
0|2020-08-16|190.0|0|170.0|0|0.0|0|0.0|100
0|2020-08-17|190.0|0|171.0|0|0.0|0|0.0|100
0|2020-08-18|190.0|0|172.0|0|0.0|0|0.0|100
0|2020-08-19|190.0|0|173.0|0|0.0|0|0.0|100
0|2020-08-20|190.0|0|176.0|0|0.0|0|0.0|100
0|2020-08-21|190.0|0|178.0|0|0.0|0|0.0|100
0|2020-08-22|190.0|0|179.0|0|0.0|0|0.0|100
0|2020-08-23|190.0|0|180.0|0|0.0|0|0.0|100
0|2020-08-24|190.0|0|180.0|0|0.0|0|0.0|100
0|2020-08-25|190.0|0|182.0|0|0.0|0|0.0|100
0|2020-08-26|190.0|0|182.0|0|0.0|0|0.0|100
0|2020-08-27|190.0|0|186.0|0|0.0|0|0.0|100
0|2020-08-28|190.0|0|187.0|0|0.0|0|0.0|100
0|2020-08-29|190.0|0|188.0|0|0.0|0|0.0|100
0|2020-08-30|190.0|0|189.0|0|0.0|0|0.0|100
0|2020-08-31|190.0|0|190.0|0|0.0|0|0.0|100
0|2020-09-01|192.0|0|190.0|0|0.0|0|0.0|100
0|2020-09-02|192.0|0|192.0|0|0.0|0|0.0|100
0|2020-09-03|192.0|0|192.0|0|0.0|0|0.0|100
0|2020-09-04|192.0|0|192.0|0|0.0|0|0.0|100
0|2020-09-05|192.0|0|192.0|0|0.0|0|0.0|100
0|2020-09-06|192.0|0|192.0|0|0.0|0|0.0|100
0|2020-09-07|194.0|0|194.0|0|0.0|0|0.0|100
0|2020-09-08|194.0|0|193.0|0|0.0|0|0.0|100
0|2020-09-09|193.0|0|193.0|0|0.0|0|0.0|100
0|2020-09-10|195.0|0|195.0|0|0.0|0|0.0|100
0|2020-09-11|198.0|0|198.0|0|0.0|0|0.0|100
0|2020-09-12|198.0|0|199.0|0|0.0|0|0.0|100
0|2020-09-13|200.0|0|200.0|0|0.0|0|0.0|100
0|2020-09-14|200.0|0|201.0|0|0.0|0|0.0|100
0|2020-09-15|202.0|0|202.0|0|0.0|0|0.0|100
0|2020-09-16|201.0|0|201.0|0|0.0|0|0.0|100
0|2020-09-17|203.0|0|203.0|0|0.0|0|0.0|100
0|2020-09-18|207.0|0|207.0|0|0.0|0|0.0|100
0|2020-09-19|212.0|0|212.0|0|0.0|0|0.0|100
0|2020-09-20|212.0|0|215.0|0|0.0|0|0.0|100
0|2020-09-21|218.0|0|218.0|0|0.0|0|0.0|100
0|2020-09-22|218.0|0|218.0|0|0.0|0|0.0|100
0|2020-09-23|220.0|0|220.0|0|0.0|0|0.0|100
0|2020-09-24|228.0|0|228.0|0|0.0|0|0.0|100
0|2020-09-25|237.0|0|237.0|0|0.0|0|0.0|100
0|2020-09-26|243.0|0|243.0|0|0.0|0|0.0|100
0|2020-09-27|252.0|0|252.0|0|0.0|0|0.0|100
0|2020-09-28|253.0|0|253.0|0|0.0|0|0.0|100
0|2020-09-29|259.0|0|259.0|0|0.0|0|0.0|100
0|2020-09-30|270.0|0|270.0|0|0.0|0|0.0|100
0|2020-10-01|281.0|0|281.0|0|0.0|0|0.0|100
0|2020-10-02|288.0|0|288.0|0|0.0|0|0.0|100
0|2020-10-03|290.0|0|290.0|0|0.0|0|0.0|100
0|2020-10-04|290.0|0|290.0|0|0.0|0|0.0|100
0|2020-10-05|292.0|0|292.0|0|0.0|0|0.0|100
0|2020-10-06|293.0|0|293.0|0|0.0|0|0.0|100
0|2020-10-07|293.0|0|293.0|0|0.0|0|0.0|100
0|2020-10-08|294.0|0|294.0|0|0.0|0|0.0|100
0|2020-10-09|300.0|0|300.0|0|0.0|0|0.0|100
0|2020-10-10|302.0|0|302.0|0|0.0|0|0.0|100
0|2020-10-11|302.0|0|302.0|0|0.0|0|0.0|100
0|2020-10-12|304.0|0|304.0|0|0.0|0|0.0|100
0|2020-10-13|304.0|0|304.0|0|0.0|0|0.0|100
0|2020-10-14|310.0|0|310.0|0|0.0|0|0.0|100
0|2020-10-15|312.0|0|312.0|0|0.0|0|0.0|100
0|2020-10-16|314.0|0|314.0|0|0.0|0|0.0|100
0|2020-10-17|315.0|0|315.0|0|0.0|0|0.0|100
0|2020-10-18|317.0|0|317.0|0|0.0|0|0.0|100
0|2020-10-19|319.0|0|319.0|0|0.0|0|0.0|100
0|2020-10-20|320.0|0|320.0|0|0.0|0|0.0|100
0|2020-10-21|320.0|0|320.0|0|0.0|0|0.0|100
0|2020-10-22|320.0|0|320.0|0|0.0|0|0.0|100
0|2020-10-23|320.0|0|323.0|0|0.0|0|0.0|100
0|2020-10-24|320.0|0|323.0|0|0.0|0|0.0|100
0|2020-10-25|320.0|0|327.0|0|0.0|0|0.0|100
0|2020-10-26|320.0|0|332.0|0|0.0|0|0.0|100
0|2020-10-27|320.0|0|334.0|0|0.0|0|0.0|100
0|2020-10-28|320.0|0|334.0|0|0.0|0|0.0|100
0|2020-10-29|320.0|0|344.0|0|0.0|0|0.0|100
0|2020-10-30|320.0|0|349.0|0|0.0|0|0.0|100
0|2020-10-31|320.0|0|352.0|0|0.0|0|0.0|100
0|2020-11-01|320.0|0|352.0|0|0.0|0|0.0|100
0|2020-11-02|364.0|0|364.0|0|0.0|0|0.0|100
0|2020-11-03|367.0|0|367.0|0|0.0|0|0.0|100
0|2020-11-04|367.0|0|367.0|0|0.0|0|0.0|100
0|2020-11-05|367.0|0|367.0|0|0.0|0|0.0|100
0|2020-11-06|367.0|0|384.0|0|0.0|0|0.0|100
0|2020-11-07|367.0|0|384.0|0|0.0|0|0.0|100
0|2020-11-08|367.0|0|391.0|0|0.0|0|0.0|100
0|2020-11-09|367.0|0|393.0|0|0.0|0|0.0|100
0|2020-11-10|367.0|0|394.0|0|0.0|0|0.0|100
0|2020-11-11|367.0|0|396.0|0|0.0|0|0.0|100
0|2020-11-12|367.0|0|412.0|0|0.0|0|0.0|100
0|2020-11-13|367.0|0|419.0|0|0.0|0|0.0|100
0|2020-11-14|367.0|0|419.0|0|0.0|0|0.0|100
0|2020-11-15|367.0|0|423.0|0|0.0|0|0.0|100
0|2020-11-16|367.0|0|428.0|0|0.0|0|0.0|100
0|2020-11-17|367.0|0|430.0|0|0.0|0|0.0|100
0|2020-11-18|367.0|0|433.0|0|0.0|0|0.0|100
0|2020-11-19|276.0|0|436.0|0|0.0|0|0.0|100
0|2020-11-20|288.0|0|448.0|0|0.0|0|0.0|100
0|2020-11-21|288.0|0|456.0|0|0.0|0|0.0|100
0|2020-11-22|288.0|0|462.0|0|0.0|0|0.0|100
0|2020-11-23|288.0|0|464.0|0|0.0|0|0.0|100
0|2020-11-24|288.0|0|470.0|0|0.0|0|0.0|100
0|2020-11-25|288.0|0|488.0|0|0.0|0|0.0|100
0|2020-11-26|288.0|0|488.0|0|0.0|0|0.0|100
0|2020-11-27|341.0|0|501.0|0|0.0|0|0.0|100
0|2020-11-28|341.0|0|505.0|0|0.0|0|0.0|100
0|2020-11-29|341.0|0|506.0|0|0.0|0|0.0|100
0|2020-11-30|341.0|0|515.0|0|0.0|0|0.0|100
0|2020-12-01|341.0|0|521.0|0|0.0|0|0.0|100
0|2020-12-02|341.0|0|521.0|0|0.0|0|0.0|100
0|2020-12-03|341.0|0|521.0|0|0.0|0|0.0|100
0|2020-12-04|341.0|0|523.0|0|0.0|0|0.0|100
0|2020-12-05|368.0|0|528.0|0|0.0|0|0.0|100
0|2020-12-06|368.0|0|534.0|0|0.0|0|0.0|100
0|2020-12-07|376.0|0|536.0|0|0.0|0|0.0|100
0|2020-12-08|376.0|0|541.0|0|0.0|0|0.0|100
0|2020-12-09|376.0|0|544.0|0|0.0|0|0.0|100
0|2020-12-10|376.0|0|546.0|0|0.0|0|0.0|100
0|2020-12-11|401.0|0|561.0|0|0.0|0|0.0|100
0|2020-12-12|401.0|0|561.0|0|0.0|0|0.0|100
0|2020-12-13|401.0|0|561.0|0|0.0|0|0.0|100
0|2020-12-14|401.0|0|561.0|0|0.0|0|0.0|100
0|2020-12-15|401.0|0|561.0|0|0.0|0|0.0|100
0|2020-12-16|401.0|0|561.0|0|0.0|0|0.0|100
0|2020-12-17|401.0|0|563.0|0|0.0|0|0.0|100
0|2020-12-18|411.0|0|571.0|0|0.0|0|0.0|100
0|2020-12-19|411.0|0|574.0|0|0.0|0|0.0|100
0|2020-12-20|418.0|0|578.0|0|0.0|0|0.0|100
0|2020-12-21|418.0|0|579.0|0|0.0|0|0.0|100
0|2020-12-22|418.0|0|582.0|0|0.0|0|0.0|100
0|2020-12-23|418.0|0|583.0|0|0.0|0|0.0|100
0|2020-12-24|418.0|0|584.0|0|0.0|0|0.0|100
0|2020-12-25|418.0|0|587.0|0|0.0|0|0.0|100
0|2020-12-26|418.0|0|593.0|0|0.0|0|0.0|100
0|2020-12-27|418.0|0|594.0|0|0.0|0|0.0|100
0|2020-12-28|418.0|0|594.0|0|0.0|0|0.0|100
0|2020-12-29|440.0|0|600.0|0|0.0|0|0.0|100
0|2020-12-30|440.0|0|600.0|0|0.0|0|0.0|100
0|2020-12-31|440.0|0|600.0|0|0.0|0|0.0|100
0|2021-01-01|444.0|0|604.0|0|0.0|0|0.0|100
0|2021-01-02|449.0|0|609.0|0|0.0|0|0.0|100
0|2021-01-03|449.0|0|609.0|0|0.0|0|0.0|100
0|2021-01-04|449.0|0|613.0|0|0.0|0|0.0|100
0|2021-01-05|449.0|0|613.0|0|0.0|0|0.0|100
0|2021-01-06|453.0|0|613.0|0|0.0|0|0.0|100
0|2021-01-07|453.0|0|613.0|0|0.0|0|0.0|100
0|2021-01-08|453.0|0|616.0|0|0.0|0|0.0|100
0|2021-01-09|457.0|0|617.0|0|0.0|0|0.0|100
0|2021-01-10|457.0|0|618.0|0|0.0|0|0.0|100
0|2021-01-11|458.0|0|618.0|0|0.0|0|0.0|100
0|2021-01-12|458.0|0|628.0|0|0.0|0|0.0|100
0|2021-01-13|458.0|0|630.0|0|0.0|0|0.0|100
0|2021-01-14|458.0|0|631.0|0|0.0|0|0.0|100
0|2021-01-15|458.0|0|636.0|0|0.0|0|0.0|100
0|2021-01-16|477.0|0|637.0|0|0.0|0|0.0|100
0|2021-01-17|488.0|0|648.0|0|0.0|0|0.0|100
0|2021-01-18|491.0|0|651.0|0|0.0|0|0.0|100
0|2021-01-19|496.0|0|656.0|0|0.0|0|0.0|100
0|2021-01-20|496.0|0|657.0|0|0.0|0|0.0|100
0|2021-01-21|496.0|0|657.0|0|0.0|0|0.0|100
0|2021-01-22|498.0|0|658.0|0|0.0|0|0.0|100
0|2021-01-23|498.0|0|668.0|0|0.0|0|0.0|100
0|2021-01-24|498.0|0|676.0|0|0.0|0|0.0|100
0|2021-01-25|522.0|0|682.0|0|0.0|0|0.0|100
0|2021-01-26|525.0|0|685.0|0|0.0|0|0.0|100
0|2021-01-27|525.0|0|695.0|0|0.0|0|0.0|100
0|2021-01-28|525.0|0|696.0|0|0.0|0|0.0|100
0|2021-01-29|539.0|0|699.0|0|0.0|0|0.0|100
0|2021-01-30|541.0|0|701.0|0|0.0|0|0.0|100
0|2021-01-31|541.0|0|703.0|0|0.0|0|0.0|100
0|2021-02-01|541.0|0|710.0|0|0.0|0|0.0|100
0|2021-02-02|541.0|0|711.0|0|0.0|0|0.0|100
0|2021-02-03|553.0|0|713.0|0|0.0|0|0.0|100
0|2021-02-04|555.0|0|715.0|0|0.0|0|0.0|100
0|2021-02-05|556.0|0|716.0|0|0.0|0|0.0|100
0|2021-02-06|558.0|0|718.0|0|0.0|0|0.0|100
0|2021-02-07|561.0|0|721.0|0|0.0|0|0.0|100
0|2021-02-08|564.0|0|724.0|0|0.0|0|0.0|100
0|2021-02-09|564.0|0|725.0|0|0.0|0|0.0|100
