|dates|Harris_Texas_UnitedStates.AverageDailyTemperature.data|Harris_Texas_UnitedStates.AverageDailyTemperature.missing|Harris_Texas_UnitedStates.AverageDewPoint.data|Harris_Texas_UnitedStates.AverageDewPoint.missing|Harris_Texas_UnitedStates.AverageRelativeHumidity.data|Harris_Texas_UnitedStates.AverageRelativeHumidity.missing|Harris_Texas_UnitedStates.AverageSurfaceAirPressure.data|Harris_Texas_UnitedStates.AverageSurfaceAirPressure.missing
0|2021-10-17|61.833333333333336|0|45.875|0|59.583333333333336|0|30.13583333333334|0
0|2021-10-18|63.583333333333336|0|50.125|0|65.375|0|30.007500000000004|0
0|2021-10-19|68.75|0|59.291666666666664|0|73.08333333333333|0|29.940833333333334|0
0|2021-10-20|75.20833333333333|0|67.58333333333333|0|78.29166666666667|0|29.94395833333334|0
0|2021-10-21|76.52083333333333|0|68.43055555555556|0|77.93055555555556|0|29.97166666666668|0
0|2021-10-22|76.21527777777779|0|67.06944444444444|0|75.2638888888889|0|29.909791666666667|0
0|2021-10-23|74.41666666666667|0|68.95833333333333|0|83.5|0|29.80416666666666|0
0|2021-10-24|76.54166666666667|0|69.20833333333333|0|79.04166666666667|0|29.737916666666667|0
0|2021-10-25|80.375|0|71.97916666666667|0|76.8125|0|29.813541666666676|0
0|2021-10-26|78.37847222222223|0|72.09027777777779|0|81.64583333333333|0|29.748229166666658|0
0|2021-10-27|73.37152777777777|0|59.6875|0|65.66666666666667|0|29.543298611111112|0
0|2021-10-28|68.04166666666667|0|36.375|0|34.166666666666664|0|29.69333333333333|0
0|2021-10-29|63.916666666666664|0|32.333333333333336|0|32.041666666666664|0|29.798750000000002|0
0|2021-10-30|60.791666666666664|0|37.166666666666664|0|45.333333333333336|0|29.819583333333327|0
0|2021-10-31|62.916666666666664|0|46.333333333333336|0|60.75|0|29.925|0
0|2021-11-01|64.95833333333333|0|54.958333333333336|0|72.58333333333333|0|30.053749999999997|0
0|2021-11-02|66.95833333333333|0|58.833333333333336|0|77.08333333333333|0|30.068333333333328|0
0|2021-11-03|60.166666666666664|0|56.03125|0|86.40625|0|30.037604166666664|0
0|2021-11-04|53.395833333333336|0|47.270833333333336|0|80.0625|0|30.098333333333343|0
0|2021-11-05|53.666666666666664|0|41.125|0|65.25|0|30.096666666666668|0
0|2021-11-06|54.916666666666664|0|44.833333333333336|0|71.16666666666667|0|30.11583333333334|0
0|2021-11-07|57.645833333333336|0|48.333333333333336|0|73.52083333333333|0|30.112291666666675|0
0|2021-11-08|61.5|0|53.208333333333336|0|75.95833333333333|0|30.117500000000003|0
0|2021-11-09|64.125|0|56.666666666666664|0|78.5|0|30.06583333333333|0
0|2021-11-10|70.25694444444444|0|61.99305555555555|0|76.75|0|29.85006944444444|0
0|2021-11-11|67.63541666666667|0|59.61111111111111|0|76.0451388888889|0|29.889687500000004|0
0|2021-11-12|62.729166666666664|0|50.6875|0|66.70833333333333|0|30.02791666666667|0
0|2021-11-13|55.458333333333336|0|36.583333333333336|0|52.791666666666664|0|30.132916666666674|0
0|2021-11-14|61.333333333333336|0|50.458333333333336|0|69.91666666666667|0|30.02333333333333|0
0|2021-11-15|68.41666666666667|0|58.333333333333336|0|72.20833333333333|0|30.024999999999995|0
0|2021-11-16|70.83333333333333|0|60.25|0|71.5|0|29.935833333333324|0
