|dates|Barceloneta_PuertoRico_UnitedStates.AverageDailyTemperature.data|Barceloneta_PuertoRico_UnitedStates.AverageDailyTemperature.missing|Barceloneta_PuertoRico_UnitedStates.AverageDewPoint.data|Barceloneta_PuertoRico_UnitedStates.AverageDewPoint.missing|Barceloneta_PuertoRico_UnitedStates.AverageRelativeHumidity.data|Barceloneta_PuertoRico_UnitedStates.AverageRelativeHumidity.missing|Barceloneta_PuertoRico_UnitedStates.AverageSurfaceAirPressure.data|Barceloneta_PuertoRico_UnitedStates.AverageSurfaceAirPressure.missing
0|2021-02-11|72.0|0|0.0|100|86.0|0|0.0|100
0|2021-02-12|72.0|0|0.0|100|86.0|0|0.0|100
0|2021-02-13|72.0|0|0.0|100|86.0|0|0.0|100
0|2021-02-14|72.0|0|0.0|100|86.0|0|0.0|100
0|2021-02-15|72.0|0|0.0|100|82.0|0|0.0|100
0|2021-02-16|73.0|0|0.0|100|73.0|0|0.0|100
0|2021-02-17|73.0|0|0.0|100|73.0|0|0.0|100
0|2021-02-18|73.0|0|0.0|100|77.5|0|0.0|100
0|2021-02-19|73.0|0|0.0|100|76.0|0|0.0|100
0|2021-02-20|73.0|0|0.0|100|76.0|0|0.0|100
0|2021-02-21|73.0|0|0.0|100|76.0|0|0.0|100
0|2021-02-22|73.0|0|0.0|100|76.0|0|0.0|100
0|2021-02-23|73.0|0|0.0|100|76.0|0|0.0|100
0|2021-02-24|73.0|0|0.0|100|76.0|0|0.0|100
0|2021-02-25|73.0|0|0.0|100|76.0|0|0.0|100
0|2021-02-26|73.0|0|0.0|100|76.0|0|0.0|100
0|2021-02-27|73.0|0|0.0|100|76.0|0|0.0|100
0|2021-02-28|73.0|0|0.0|100|78.5|0|0.0|100
0|2021-03-01|73.0|0|0.0|100|78.5|0|0.0|100
0|2021-03-02|73.0|0|0.0|100|78.5|0|0.0|100
0|2021-03-03|73.0|0|0.0|100|78.5|0|0.0|100
0|2021-03-04|73.0|0|0.0|100|76.0|0|0.0|100
0|2021-03-05|73.0|0|0.0|100|76.0|0|0.0|100
0|2021-03-06|74.0|0|0.0|100|77.5|0|0.0|100
0|2021-03-07|75.0|0|0.0|100|79.0|0|0.0|100
0|2021-03-08|74.5|0|0.0|100|83.0|0|0.0|100
0|2021-03-09|74.0|0|0.0|100|87.0|0|0.0|100
0|2021-03-10|74.0|0|0.0|100|87.0|0|0.0|100
0|2021-03-11|73.0|0|0.0|100|85.0|0|0.0|100
0|2021-03-12|72.0|0|0.0|100|83.0|0|0.0|100
0|2021-03-13|72.0|0|0.0|100|83.0|0|0.0|100
0|2021-03-14|72.0|0|0.0|100|83.0|0|0.0|100
0|2021-03-15|72.0|0|0.0|100|83.0|0|0.0|100
0|2021-03-16|72.5|0|0.0|100|78.0|0|0.0|100
0|2021-03-17|73.0|0|0.0|100|73.0|0|0.0|100
0|2021-03-18|73.0|0|0.0|100|73.0|0|0.0|100
0|2021-03-19|73.0|0|0.0|100|73.0|0|0.0|100
0|2021-03-20|73.0|0|0.0|100|78.5|0|0.0|100
0|2021-03-21|73.0|0|0.0|100|77.0|0|0.0|100
0|2021-03-22|73.0|0|0.0|100|77.0|0|0.0|100
0|2021-03-23|73.0|0|0.0|100|81.0|0|0.0|100
0|2021-03-24|73.0|0|0.0|100|86.0|0|0.0|100
0|2021-03-25|73.0|0|0.0|100|86.0|0|0.0|100
0|2021-03-26|73.0|0|0.0|100|86.0|0|0.0|100
0|2021-03-27|73.5|0|0.0|100|84.0|0|0.0|100
0|2021-03-28|74.0|0|0.0|100|82.0|0|0.0|100
0|2021-03-29|74.0|0|0.0|100|82.0|0|0.0|100
0|2021-03-30|74.0|0|0.0|100|84.0|0|0.0|100
0|2021-03-31|74.0|0|0.0|100|84.0|0|0.0|100
0|2021-04-01|74.0|0|0.0|100|76.0|0|0.0|100
0|2021-04-02|74.0|0|0.0|100|76.0|0|0.0|100
0|2021-04-03|74.0|0|0.0|100|82.5|0|0.0|100
0|2021-04-04|74.0|0|0.0|100|89.0|0|0.0|100
0|2021-04-05|73.5|0|0.0|100|90.0|0|0.0|100
0|2021-04-06|73.0|0|0.0|100|90.0|0|0.0|100
0|2021-04-07|73.0|0|0.0|100|90.0|0|0.0|100
0|2021-04-08|73.0|0|0.0|100|83.5|0|0.0|100
0|2021-04-09|72.0|0|0.0|100|70.0|0|0.0|100
0|2021-04-10|72.0|0|0.0|100|70.0|0|0.0|100
0|2021-04-11|72.5|0|0.0|100|71.5|0|0.0|100
0|2021-04-12|73.0|0|0.0|100|73.0|0|0.0|100
0|2021-04-13|74.0|0|0.0|100|79.0|0|0.0|100
0|2021-04-14|75.0|0|0.0|100|85.0|0|0.0|100
0|2021-04-15|75.0|0|0.0|100|85.0|0|0.0|100
0|2021-04-16|75.0|0|0.0|100|85.0|0|0.0|100
0|2021-04-17|75.0|0|0.0|100|85.0|0|0.0|100
0|2021-04-18|75.0|0|0.0|100|85.0|0|0.0|100
0|2021-04-19|75.5|0|0.0|100|80.5|0|0.0|100
0|2021-04-20|76.0|0|0.0|100|76.0|0|0.0|100
0|2021-04-21|76.0|0|0.0|100|76.0|0|0.0|100
0|2021-04-22|76.0|0|0.0|100|76.0|0|0.0|100
0|2021-04-23|75.5|0|0.0|100|80.0|0|0.0|100
0|2021-04-24|75.0|0|0.0|100|74.0|0|0.0|100
0|2021-04-25|75.0|0|0.0|100|74.0|0|0.0|100
0|2021-04-26|75.0|0|0.0|100|74.0|0|0.0|100
0|2021-04-27|74.0|0|0.0|100|79.5|0|0.0|100
0|2021-04-28|73.0|0|0.0|100|85.0|0|0.0|100
0|2021-04-29|73.0|0|0.0|100|85.0|0|0.0|100
0|2021-04-30|73.0|0|0.0|100|85.0|0|0.0|100
0|2021-05-01|74.0|0|0.0|100|85.0|0|0.0|100
0|2021-05-02|75.0|0|0.0|100|81.0|0|0.0|100
0|2021-05-03|75.0|0|0.0|100|81.0|0|0.0|100
0|2021-05-04|75.0|0|0.0|100|82.0|0|0.0|100
0|2021-05-05|75.0|0|0.0|100|83.0|0|0.0|100
0|2021-05-06|75.0|0|0.0|100|83.0|0|0.0|100
0|2021-05-07|74.5|0|0.0|100|81.5|0|0.0|100
0|2021-05-08|75.0|0|0.0|100|83.0|0|0.0|100
0|2021-05-09|77.0|0|0.0|100|84.0|0|0.0|100
0|2021-05-10|77.0|0|0.0|100|81.0|0|0.0|100
0|2021-05-11|77.0|0|0.0|100|84.0|0|0.0|100
0|2021-05-12|77.0|0|0.0|100|84.0|0|0.0|100
0|2021-05-13|76.5|0|0.0|100|81.0|0|0.0|100
0|2021-05-14|76.0|0|0.0|100|78.0|0|0.0|100
0|2021-05-15|76.0|0|0.0|100|78.0|0|0.0|100
0|2021-05-16|76.5|0|0.0|100|81.0|0|0.0|100
0|2021-05-17|77.0|0|0.0|100|84.0|0|0.0|100
0|2021-05-18|77.0|0|0.0|100|84.0|0|0.0|100
0|2021-05-19|77.0|0|0.0|100|84.0|0|0.0|100
0|2021-05-20|77.0|0|0.0|100|84.0|0|0.0|100
0|2021-05-21|77.0|0|0.0|100|84.0|0|0.0|100
0|2021-05-22|76.5|0|0.0|100|86.0|0|0.0|100
0|2021-05-23|76.0|0|0.0|100|87.0|0|0.0|100
0|2021-05-24|76.0|0|0.0|100|87.0|0|0.0|100
0|2021-05-25|76.0|0|0.0|100|87.0|0|0.0|100
0|2021-05-26|76.0|0|0.0|100|87.0|0|0.0|100
0|2021-05-27|76.0|0|0.0|100|87.5|0|0.0|100
0|2021-05-28|76.0|0|0.0|100|88.0|0|0.0|100
0|2021-05-29|76.0|0|0.0|100|88.0|0|0.0|100
0|2021-05-30|76.0|0|0.0|100|85.0|0|0.0|100
0|2021-05-31|76.0|0|0.0|100|82.0|0|0.0|100
0|2021-06-01|76.0|0|0.0|100|82.0|0|0.0|100
0|2021-06-02|76.0|0|0.0|100|83.0|0|0.0|100
0|2021-06-03|76.0|0|0.0|100|84.0|0|0.0|100
0|2021-06-04|76.5|0|0.0|100|83.5|0|0.0|100
0|2021-06-05|77.0|0|0.0|100|83.0|0|0.0|100
0|2021-06-06|77.0|0|0.0|100|83.0|0|0.0|100
0|2021-06-07|77.0|0|0.0|100|83.0|0|0.0|100
0|2021-06-08|76.0|0|0.0|100|84.0|0|0.0|100
0|2021-06-09|75.0|0|0.0|100|85.0|0|0.0|100
0|2021-06-10|75.0|0|0.0|100|85.0|0|0.0|100
0|2021-06-11|75.0|0|0.0|100|85.0|0|0.0|100
0|2021-06-12|75.0|0|0.0|100|85.0|0|0.0|100
0|2021-06-13|76.0|0|0.0|100|84.0|0|0.0|100
0|2021-06-14|79.0|0|0.0|100|84.0|0|0.0|100
0|2021-06-15|79.0|0|0.0|100|84.0|0|0.0|100
0|2021-06-16|79.0|0|0.0|100|84.0|0|0.0|100
0|2021-06-17|79.0|0|0.0|100|84.0|0|0.0|100
0|2021-06-18|78.5|0|0.0|100|83.0|0|0.0|100
0|2021-06-19|78.0|0|0.0|100|82.0|0|0.0|100
0|2021-06-20|78.0|0|0.0|100|82.0|0|0.0|100
0|2021-06-21|78.0|0|0.0|100|82.0|0|0.0|100
0|2021-06-22|78.0|0|0.0|100|82.0|0|0.0|100
0|2021-06-23|77.5|0|0.0|100|84.5|0|0.0|100
0|2021-06-24|77.0|0|0.0|100|87.0|0|0.0|100
0|2021-06-25|76.0|0|0.0|100|88.0|0|0.0|100
0|2021-06-26|75.0|0|0.0|100|92.0|0|0.0|100
0|2021-06-27|76.0|0|0.0|100|86.0|0|0.0|100
0|2021-06-28|76.0|0|0.0|100|86.0|0|0.0|100
0|2021-06-29|76.5|0|0.0|100|85.0|0|0.0|100
0|2021-06-30|77.0|0|0.0|100|84.0|0|0.0|100
0|2021-07-01|78.0|0|0.0|100|84.0|0|0.0|100
0|2021-07-02|80.0|0|0.0|100|82.0|0|0.0|100
0|2021-07-03|80.0|0|0.0|100|78.0|0|0.0|100
0|2021-07-04|80.0|0|0.0|100|78.0|0|0.0|100
0|2021-07-05|79.0|0|0.0|100|80.0|0|0.0|100
0|2021-07-06|78.0|0|0.0|100|79.0|0|0.0|100
0|2021-07-07|78.0|0|0.0|100|79.0|0|0.0|100
0|2021-07-08|79.0|0|0.0|100|78.5|0|0.0|100
0|2021-07-09|77.0|0|0.0|100|85.0|0|0.0|100
0|2021-07-10|77.0|0|0.0|100|85.0|0|0.0|100
0|2021-07-11|77.0|0|0.0|100|85.0|0|0.0|100
0|2021-07-12|77.0|0|0.0|100|85.0|0|0.0|100
0|2021-07-13|77.0|0|0.0|100|85.0|0|0.0|100
0|2021-07-14|77.0|0|0.0|100|85.0|0|0.0|100
0|2021-07-15|77.0|0|0.0|100|83.5|0|0.0|100
0|2021-07-16|77.0|0|0.0|100|82.0|0|0.0|100
0|2021-07-17|77.0|0|0.0|100|82.0|0|0.0|100
0|2021-07-18|77.0|0|0.0|100|82.0|0|0.0|100
0|2021-07-19|77.0|0|0.0|100|82.0|0|0.0|100
0|2021-07-20|77.0|0|0.0|100|82.0|0|0.0|100
0|2021-07-21|77.0|0|0.0|100|82.0|0|0.0|100
0|2021-07-22|78.0|0|0.0|100|83.5|0|0.0|100
0|2021-07-23|79.0|0|0.0|100|85.0|0|0.0|100
0|2021-07-24|79.0|0|0.0|100|85.0|0|0.0|100
0|2021-07-25|79.0|0|0.0|100|85.0|0|0.0|100
0|2021-07-26|79.0|0|0.0|100|85.0|0|0.0|100
0|2021-07-27|79.0|0|0.0|100|85.0|0|0.0|100
0|2021-07-28|79.0|0|0.0|100|85.0|0|0.0|100
0|2021-07-29|79.0|0|0.0|100|85.0|0|0.0|100
0|2021-07-30|79.0|0|0.0|100|85.0|0|0.0|100
0|2021-07-31|79.0|0|0.0|100|85.0|0|0.0|100
0|2021-08-01|79.0|0|0.0|100|85.0|0|0.0|100
0|2021-08-02|79.0|0|0.0|100|85.0|0|0.0|100
0|2021-08-03|79.0|0|0.0|100|85.0|0|0.0|100
0|2021-08-04|79.0|0|0.0|100|85.0|0|0.0|100
0|2021-08-05|79.0|0|0.0|100|85.0|0|0.0|100
0|2021-08-06|79.0|0|0.0|100|85.0|0|0.0|100
0|2021-08-07|79.0|0|0.0|100|85.0|0|0.0|100
0|2021-08-08|78.0|0|0.0|100|87.5|0|0.0|100
0|2021-08-09|77.0|0|0.0|100|90.0|0|0.0|100
0|2021-08-10|77.0|0|0.0|100|90.0|0|0.0|100
0|2021-08-11|77.0|0|0.0|100|90.0|0|0.0|100
0|2021-08-12|78.0|0|0.0|100|87.0|0|0.0|100
0|2021-08-13|79.0|0|0.0|100|84.0|0|0.0|100
0|2021-08-14|79.0|0|0.0|100|86.5|0|0.0|100
0|2021-08-15|79.0|0|0.0|100|89.0|0|0.0|100
0|2021-08-16|79.0|0|0.0|100|89.0|0|0.0|100
0|2021-08-17|78.5|0|0.0|100|86.0|0|0.0|100
0|2021-08-18|78.0|0|0.0|100|83.0|0|0.0|100
0|2021-08-19|78.0|0|0.0|100|83.0|0|0.0|100
0|2021-08-20|78.0|0|0.0|100|83.0|0|0.0|100
0|2021-08-21|78.0|0|0.0|100|83.0|0|0.0|100
0|2021-08-22|79.0|0|0.0|100|84.0|0|0.0|100
0|2021-08-23|80.0|0|0.0|100|85.0|0|0.0|100
0|2021-08-24|80.0|0|0.0|100|85.0|0|0.0|100
0|2021-08-25|80.0|0|0.0|100|85.0|0|0.0|100
0|2021-08-26|79.5|0|0.0|100|83.5|0|0.0|100
0|2021-08-27|79.0|0|0.0|100|82.0|0|0.0|100
0|2021-08-28|79.0|0|0.0|100|82.0|0|0.0|100
0|2021-08-29|79.0|0|0.0|100|82.0|0|0.0|100
0|2021-08-30|79.0|0|0.0|100|82.0|0|0.0|100
0|2021-08-31|79.0|0|0.0|100|82.0|0|0.0|100
0|2021-09-01|79.0|0|0.0|100|82.0|0|0.0|100
0|2021-09-02|79.0|0|0.0|100|82.0|0|0.0|100
0|2021-09-03|79.0|0|0.0|100|82.0|0|0.0|100
0|2021-09-04|79.5|0|0.0|100|81.0|0|0.0|100
0|2021-09-05|80.0|0|0.0|100|80.0|0|0.0|100
0|2021-09-06|80.0|0|0.0|100|80.0|0|0.0|100
0|2021-09-07|80.0|0|0.0|100|80.0|0|0.0|100
0|2021-09-08|80.0|0|0.0|100|80.0|0|0.0|100
0|2021-09-09|80.0|0|0.0|100|80.0|0|0.0|100
0|2021-09-10|80.0|0|0.0|100|80.0|0|0.0|100
0|2021-09-11|80.0|0|0.0|100|80.0|0|0.0|100
0|2021-09-12|80.0|0|0.0|100|80.0|0|0.0|100
0|2021-09-13|80.0|0|0.0|100|80.0|0|0.0|100
0|2021-09-14|80.0|0|0.0|100|80.0|0|0.0|100
0|2021-09-15|80.0|0|0.0|100|80.0|0|0.0|100
0|2021-09-16|80.0|0|0.0|100|80.0|0|0.0|100
0|2021-09-17|80.0|0|0.0|100|80.0|0|0.0|100
0|2021-09-18|80.0|0|0.0|100|80.0|0|0.0|100
0|2021-09-19|80.0|0|0.0|100|80.0|0|0.0|100
0|2021-09-20|79.0|0|0.0|100|85.0|0|0.0|100
0|2021-09-21|78.0|0|0.0|100|90.0|0|0.0|100
0|2021-09-22|78.0|0|0.0|100|90.0|0|0.0|100
0|2021-09-23|78.0|0|0.0|100|90.0|0|0.0|100
0|2021-09-24|78.0|0|0.0|100|90.0|0|0.0|100
0|2021-09-25|78.0|0|0.0|100|90.0|0|0.0|100
0|2021-09-26|78.0|0|0.0|100|90.0|0|0.0|100
0|2021-09-27|78.0|0|0.0|100|90.0|0|0.0|100
0|2021-09-28|78.0|0|0.0|100|90.0|0|0.0|100
0|2021-09-29|78.0|0|0.0|100|90.0|0|0.0|100
0|2021-09-30|78.0|0|0.0|100|90.0|0|0.0|100
0|2021-10-01|78.0|0|0.0|100|90.0|0|0.0|100
0|2021-10-02|78.0|0|0.0|100|90.0|0|0.0|100
0|2021-10-03|78.0|0|0.0|100|90.0|0|0.0|100
0|2021-10-04|78.0|0|0.0|100|90.0|0|0.0|100
0|2021-10-05|78.0|0|0.0|100|90.0|0|0.0|100
0|2021-10-06|78.0|0|0.0|100|90.0|0|0.0|100
0|2021-10-07|78.0|0|0.0|100|90.0|0|0.0|100
0|2021-10-08|78.0|0|0.0|100|90.0|0|0.0|100
0|2021-10-09|78.0|0|0.0|100|90.0|0|0.0|100
0|2021-10-10|78.0|0|0.0|100|90.0|0|0.0|100
0|2021-10-11|78.0|0|0.0|100|90.0|0|0.0|100
0|2021-10-12|78.0|0|0.0|100|90.0|0|0.0|100
0|2021-10-13|78.0|0|0.0|100|90.0|0|0.0|100
0|2021-10-14|78.0|0|0.0|100|90.0|0|0.0|100
0|2021-10-15|78.0|0|0.0|100|90.0|0|0.0|100
0|2021-10-16|78.0|0|0.0|100|90.0|0|0.0|100
0|2021-10-17|78.0|0|0.0|100|90.0|0|0.0|100
0|2021-10-18|78.0|0|0.0|100|90.0|0|0.0|100
0|2021-10-19|78.0|0|0.0|100|90.0|0|0.0|100
0|2021-10-20|78.0|0|0.0|100|90.0|0|0.0|100
0|2021-10-21|78.0|0|0.0|100|90.0|0|0.0|100
0|2021-10-22|78.0|0|0.0|100|90.0|0|0.0|100
0|2021-10-23|78.0|0|0.0|100|90.0|0|0.0|100
0|2021-10-24|78.0|0|0.0|100|90.0|0|0.0|100
0|2021-10-25|78.0|0|0.0|100|90.0|0|0.0|100
0|2021-10-26|78.0|0|0.0|100|90.0|0|0.0|100
0|2021-10-27|78.0|0|0.0|100|90.0|0|0.0|100
0|2021-10-28|78.0|0|0.0|100|90.0|0|0.0|100
0|2021-10-29|78.0|0|0.0|100|90.0|0|0.0|100
0|2021-10-30|78.0|0|0.0|100|90.0|0|0.0|100
0|2021-10-31|78.0|0|0.0|100|90.0|0|0.0|100
0|2021-11-01|78.0|0|0.0|100|90.0|0|0.0|100
0|2021-11-02|78.0|0|0.0|100|90.0|0|0.0|100
0|2021-11-03|78.0|0|0.0|100|90.0|0|0.0|100
0|2021-11-04|78.0|0|0.0|100|90.0|0|0.0|100
0|2021-11-05|78.0|0|0.0|100|90.0|0|0.0|100
0|2021-11-06|78.0|0|0.0|100|90.0|0|0.0|100
0|2021-11-07|78.0|0|0.0|100|90.0|0|0.0|100
0|2021-11-08|78.0|0|0.0|100|90.0|0|0.0|100
0|2021-11-09|78.0|0|0.0|100|90.0|0|0.0|100
0|2021-11-10|78.0|0|0.0|100|90.0|0|0.0|100
0|2021-11-11|78.0|0|0.0|100|90.0|0|0.0|100
0|2021-11-12|78.0|0|0.0|100|90.0|0|0.0|100
0|2021-11-13|75.5|0|0.0|100|91.5|0|0.0|100
0|2021-11-14|73.0|0|0.0|100|93.0|0|0.0|100
0|2021-11-15|73.0|0|0.0|100|93.0|0|0.0|100
0|2021-11-16|73.0|0|0.0|100|93.0|0|0.0|100
0|2021-11-17|73.0|0|0.0|100|93.0|0|0.0|100
0|2021-11-18|73.0|0|0.0|100|93.0|0|0.0|100
0|2021-11-19|73.0|0|0.0|100|93.0|0|0.0|100
0|2021-11-20|73.0|0|0.0|100|93.0|0|0.0|100
0|2021-11-21|73.0|0|0.0|100|93.0|0|0.0|100
0|2021-11-22|73.0|0|0.0|100|93.0|0|0.0|100
0|2021-11-23|73.0|0|0.0|100|93.0|0|0.0|100
0|2021-11-24|73.0|0|0.0|100|93.0|0|0.0|100
0|2021-11-25|73.0|0|0.0|100|93.0|0|0.0|100
0|2021-11-26|73.0|0|0.0|100|93.0|0|0.0|100
0|2021-11-27|73.0|0|0.0|100|93.0|0|0.0|100
0|2021-11-28|73.0|0|0.0|100|93.0|0|0.0|100
0|2021-11-29|73.0|0|0.0|100|93.0|0|0.0|100
0|2021-11-30|73.0|0|0.0|100|93.0|0|0.0|100
0|2021-12-01|73.0|0|0.0|100|93.0|0|0.0|100
0|2021-12-02|73.0|0|0.0|100|93.0|0|0.0|100
0|2021-12-03|73.0|0|0.0|100|93.0|0|0.0|100
0|2021-12-04|73.0|0|0.0|100|93.0|0|0.0|100
0|2021-12-05|73.0|0|0.0|100|93.0|0|0.0|100
0|2021-12-06|73.0|0|0.0|100|93.0|0|0.0|100
0|2021-12-07|73.0|0|0.0|100|93.0|0|0.0|100
0|2021-12-08|73.0|0|0.0|100|93.0|0|0.0|100
0|2021-12-09|73.0|0|0.0|100|93.0|0|0.0|100
0|2021-12-10|73.0|0|0.0|100|93.0|0|0.0|100
0|2021-12-11|73.0|0|0.0|100|93.0|0|0.0|100
0|2021-12-12|73.0|0|0.0|100|93.0|0|0.0|100
0|2021-12-13|73.0|0|0.0|100|93.0|0|0.0|100
0|2021-12-14|73.0|0|0.0|100|93.0|0|0.0|100
0|2021-12-15|73.0|0|0.0|100|93.0|0|0.0|100
0|2021-12-16|73.0|0|0.0|100|93.0|0|0.0|100
0|2021-12-17|73.0|0|0.0|100|93.0|0|0.0|100
0|2021-12-18|73.0|0|0.0|100|93.0|0|0.0|100
0|2021-12-19|73.0|0|0.0|100|93.0|0|0.0|100
0|2021-12-20|73.0|0|0.0|100|93.0|0|0.0|100
0|2021-12-21|73.0|0|0.0|100|93.0|0|0.0|100
0|2021-12-22|73.0|0|0.0|100|93.0|0|0.0|100
0|2021-12-23|73.0|0|0.0|100|93.0|0|0.0|100
0|2021-12-24|73.0|0|0.0|100|93.0|0|0.0|100
0|2021-12-25|73.0|0|0.0|100|93.0|0|0.0|100
0|2021-12-26|73.0|0|0.0|100|93.0|0|0.0|100
0|2021-12-27|73.0|0|0.0|100|93.0|0|0.0|100
0|2021-12-28|73.0|0|0.0|100|93.0|0|0.0|100
0|2021-12-29|73.0|0|0.0|100|93.0|0|0.0|100
0|2021-12-30|73.0|0|0.0|100|93.0|0|0.0|100
0|2021-12-31|73.0|0|0.0|100|93.0|0|0.0|100
0|2022-01-01|73.0|0|0.0|100|93.0|0|0.0|100
0|2022-01-02|73.0|0|0.0|100|93.0|0|0.0|100
0|2022-01-03|73.0|0|0.0|100|93.0|0|0.0|100
0|2022-01-04|73.0|0|0.0|100|93.0|0|0.0|100
0|2022-01-05|73.0|0|0.0|100|93.0|0|0.0|100
0|2022-01-06|73.0|0|0.0|100|93.0|0|0.0|100
0|2022-01-07|73.0|0|0.0|100|93.0|0|0.0|100
0|2022-01-08|73.0|0|0.0|100|93.0|0|0.0|100
0|2022-01-09|73.0|0|0.0|100|93.0|0|0.0|100
0|2022-01-10|73.0|0|0.0|100|93.0|0|0.0|100
0|2022-01-11|73.0|0|0.0|100|93.0|0|0.0|100
0|2022-01-12|73.0|0|0.0|100|93.0|0|0.0|100
0|2022-01-13|73.0|0|0.0|100|93.0|0|0.0|100
0|2022-01-14|73.0|0|0.0|100|93.0|0|0.0|100
0|2022-01-15|73.0|0|0.0|100|93.0|0|0.0|100
0|2022-01-16|73.0|0|0.0|100|93.0|0|0.0|100
0|2022-01-17|73.0|0|0.0|100|93.0|0|0.0|100
