|dates|Hillsdale_Michigan_UnitedStates.AverageDailyTemperature.data|Hillsdale_Michigan_UnitedStates.AverageDailyTemperature.missing|Hillsdale_Michigan_UnitedStates.AverageDewPoint.data|Hillsdale_Michigan_UnitedStates.AverageDewPoint.missing|Hillsdale_Michigan_UnitedStates.AverageRelativeHumidity.data|Hillsdale_Michigan_UnitedStates.AverageRelativeHumidity.missing|Hillsdale_Michigan_UnitedStates.AverageSurfaceAirPressure.data|Hillsdale_Michigan_UnitedStates.AverageSurfaceAirPressure.missing
0|2021-10-17|51.395833333333336|0|37.15625|0|61.5|0|28.773124999999993|0
0|2021-10-18|53.239583333333336|0|40.932291666666664|0|67.51041666666667|0|28.841197916666648|0
0|2021-10-19|58.197916666666664|0|43.6875|0|62.083333333333336|0|28.856249999999992|0
0|2021-10-20|58.947916666666664|0|46.604166666666664|0|66.08333333333333|0|28.806354166666626|0
0|2021-10-21|54.90625|0|49.8125|0|83.75|0|28.606874999999977|0
0|2021-10-22|44.208333333333336|0|35.822916666666664|0|73.625|0|28.753124999999955|0
0|2021-10-23|45.395833333333336|0|37.46875|0|76.375|0|28.731250000000017|0
0|2021-10-24|40.416666666666664|0|38.53125|0|93.35416666666667|0|28.716458333333332|0
0|2021-10-25|45.447916666666664|0|43.239583333333336|0|92.23958333333333|0|28.537812500000005|0
0|2021-10-26|42.78125|0|35.822916666666664|0|78.05729166666667|0|28.74479166666669|0
0|2021-10-27|41.958333333333336|0|39.979166666666664|0|92.57291666666667|0|28.743333333333307|0
0|2021-10-28|52.791666666666664|0|48.989583333333336|0|87.69791666666667|0|28.457187500000003|0
0|2021-10-29|54.0|0|52.229166666666664|0|94.10416666666667|0|28.288854166666667|0
0|2021-10-30|49.21875|0|47.0625|0|92.39583333333333|0|28.344895833333307|0
0|2021-10-31|48.270833333333336|0|43.885416666666664|0|85.38541666666667|0|28.567708333333314|0
0|2021-11-01|40.958333333333336|0|29.072916666666668|0|64.36458333333333|0|28.909895833333337|0
0|2021-11-02|38.020833333333336|0|29.53125|0|72.17708333333333|0|28.971041666666675|0
0|2021-11-03|35.6875|0|28.177083333333332|0|76.61458333333333|0|29.05208333333331|0
0|2021-11-04|35.6875|0|26.927083333333332|0|73.60416666666667|0|29.024270833333343|0
0|2021-11-05|37.625|0|27.447916666666668|0|68.88541666666667|0|29.06572916666666|0
0|2021-11-06|41.135416666666664|0|27.302083333333332|0|59.979166666666664|0|28.962291666666673|0
0|2021-11-07|51.520833333333336|0|37.385416666666664|0|59.708333333333336|0|28.88348958333333|0
0|2021-11-08|52.9375|0|40.46875|0|65.22916666666667|0|28.863437499999943|0
0|2021-11-09|48.760416666666664|0|45.229166666666664|0|88.34375|0|28.870104166666636|0
0|2021-11-10|44.15625|0|34.875|0|73.88541666666667|0|28.87822916666667|0
0|2021-11-11|50.1875|0|44.697916666666664|0|82.125|0|28.51364583333333|0
0|2021-11-12|38.59375|0|31.666666666666668|0|77.70833333333333|0|28.51375000000003|0
0|2021-11-13|35.171875|0|32.265625|0|89.67708333333333|0|28.582552083333322|0
0|2021-11-14|33.25|0|31.114583333333332|0|91.63541666666667|0|28.472916666666652|0
0|2021-11-15|32.989583333333336|0|28.166666666666668|0|82.91666666666667|0|28.751666666666676|0
0|2021-11-16|36.354166666666664|0|30.40625|0|80.0625|0|28.80479166666664|0
0|2021-11-17|51.661458333333336|0|48.625|0|88.9375|0|28.606093749999985|0
0|2021-11-18|35.9375|0|27.708333333333332|0|72.8125|0|28.80489583333331|0
0|2021-11-19|33.583333333333336|0|24.802083333333332|0|71.39583333333333|0|29.109375000000014|0
0|2021-11-20|34.375|0|26.979166666666668|0|74.44791666666667|0|28.953333333333315|0
0|2021-11-21|37.416666666666664|0|33.416666666666664|0|86.26041666666667|0|28.73687500000001|0
0|2021-11-22|30.817708333333332|0|17.489583333333332|0|58.260416666666664|0|28.801249999999992|0
0|2021-11-23|29.614583333333332|0|18.65625|0|65.58333333333333|0|28.89114583333333|0
0|2021-11-24|39.791666666666664|0|25.40625|0|57.041666666666664|0|28.8053125|0
0|2021-11-25|40.458333333333336|0|37.84375|0|90.78125|0|28.691875|0
0|2021-11-26|27.5|0|18.59375|0|69.80208333333333|0|28.79885416666667|0
0|2021-11-27|29.041666666666668|0|23.677083333333332|0|80.95833333333333|0|28.638125000000016|0
0|2021-11-28|32.479166666666664|0|28.864583333333332|0|86.78125|0|28.62083333333331|0
0|2021-11-29|30.239583333333332|0|23.291666666666668|0|79.125|0|28.741041666666646|0
0|2021-11-30|34.864583333333336|0|30.010416666666668|0|83.20833333333333|0|28.646041666666704|0
0|2021-12-01|36.28125|0|32.84375|0|87.65625|0|28.689166666666654|0
0|2021-12-02|44.994791666666664|0|34.916666666666664|0|69.27083333333333|0|28.49822916666666|0
0|2021-12-03|34.75|0|32.666666666666664|0|92.70833333333333|0|28.78687500000001|0
0|2021-12-04|34.885416666666664|0|24.833333333333332|0|70.98958333333333|0|28.903333333333347|0
0|2021-12-05|34.864583333333336|0|27.260416666666668|0|75.375|0|28.69749999999999|0
0|2021-12-06|34.09375|0|28.385416666666668|0|79.96875|0|28.532916666666665|0
0|2021-12-07|20.916666666666668|0|12.072916666666666|0|68.92708333333333|0|28.87937500000002|0
0|2021-12-08|25.541666666666668|0|19.21875|0|77.04166666666667|0|28.703125000000043|0
0|2021-12-09|31.072916666666668|0|24.90625|0|78.42708333333333|0|28.647187500000047|0
0|2021-12-10|41.026041666666664|0|38.640625|0|91.25|0|28.555937500000013|0
0|2021-12-11|44.307291666666664|0|38.838541666666664|0|81.07291666666667|0|28.29104166666664|0
0|2021-12-12|36.78125|0|23.921875|0|61.098958333333336|0|28.83765624999995|0
0|2021-12-13|38.4375|0|26.65625|0|64.0|0|28.93083333333338|0
0|2021-12-14|37.90625|0|31.71875|0|79.53125|0|29.101041666666678|0
0|2021-12-15|50.177083333333336|0|43.395833333333336|0|78.27083333333333|0|28.773541666666656|0
0|2021-12-16|50.447916666666664|0|38.71875|0|64.98958333333333|0|28.554687499999986|0
0|2021-12-17|34.364583333333336|0|23.90625|0|66.34375|0|28.890937500000007|0
0|2021-12-18|32.0625|0|29.96875|0|92.40625|0|28.74406250000003|0
0|2021-12-19|29.072916666666668|0|24.427083333333332|0|82.9375|0|29.002187499999994|0
0|2021-12-20|30.875|0|26.03125|0|82.59375|0|28.87156250000002|0
0|2021-12-21|31.020833333333332|0|27.572916666666668|0|87.76041666666667|0|28.60625|0
0|2021-12-22|24.885416666666668|0|14.96875|0|66.75|0|28.65604166666671|0
0|2021-12-23|30.864583333333332|0|21.833333333333332|0|70.27083333333333|0|28.665729166666683|0
0|2021-12-24|41.989583333333336|0|37.979166666666664|0|86.5|0|28.44750000000001|0
0|2021-12-25|46.307291666666664|0|44.395833333333336|0|93.33333333333333|0|28.358854166666656|0
0|2021-12-26|31.911458333333332|0|29.25|0|89.78645833333333|0|28.769427083333323|0
0|2021-12-27|35.614583333333336|0|33.666666666666664|0|92.28125|0|28.47072916666667|0
0|2021-12-28|31.677083333333332|0|29.145833333333332|0|90.33333333333333|0|28.61083333333333|0
0|2021-12-29|32.421875|0|29.854166666666668|0|90.09375|0|28.623958333333302|0
0|2021-12-30|31.041666666666668|0|28.052083333333332|0|89.05208333333333|0|28.614687500000002|0
0|2021-12-31|39.3125|0|37.447916666666664|0|93.16666666666667|0|28.493854166666654|0
0|2022-01-01|34.270833333333336|0|32.65625|0|93.83333333333333|0|28.477291666666673|0
0|2022-01-02|16.989583333333332|0|11.166666666666666|0|78.79166666666667|0|28.752708333333327|0
0|2022-01-03|15.53125|0|9.447916666666666|0|77.921875|0|28.993593750000006|0
0|2022-01-04|25.708333333333332|0|19.75|0|78.41145833333333|0|28.77114583333334|0
0|2022-01-05|23.78125|0|16.052083333333332|0|72.35416666666667|0|28.371145833333344|0
0|2022-01-06|13.53125|0|8.15625|0|78.92708333333333|0|28.65958333333333|0
0|2022-01-07|12.03125|0|6.666666666666667|0|79.08333333333333|0|28.90218750000004|0
0|2022-01-08|19.791666666666668|0|12.302083333333334|0|74.09375|0|28.939062499999995|0
0|2022-01-09|28.239583333333332|0|21.739583333333332|0|77.91666666666667|0|28.84125|0
0|2022-01-10|15.4375|0|6.927083333333333|0|69.26041666666667|0|29.069062499999983|0
0|2022-01-11|17.447916666666668|0|7.197916666666667|0|64.90625|0|29.03677083333334|0
0|2022-01-12|33.833333333333336|0|26.354166666666668|0|74.38541666666667|0|28.687604166666674|0
0|2022-01-13|31.114583333333332|0|28.9375|0|91.63541666666667|0|28.634583333333293|0
0|2022-01-14|25.5|0|21.802083333333332|0|85.83333333333333|0|28.860624999999995|0
0|2022-01-15|14.651041666666666|0|3.1354166666666665|0|61.427083333333336|0|29.036927083333335|0
0|2022-01-16|19.458333333333332|0|10.46875|0|69.84375|0|28.645625000000006|0
0|2022-01-17|24.666666666666668|0|18.604166666666668|0|77.91666666666667|0|28.39677083333334|0
