|dates|Wright_Iowa_UnitedStates.JHU_ConfirmedCases.data|Wright_Iowa_UnitedStates.JHU_ConfirmedCases.missing|Wright_Iowa_UnitedStates.NYT_ConfirmedCases.data|Wright_Iowa_UnitedStates.NYT_ConfirmedCases.missing|Wright_Iowa_UnitedStates.JHU_ConfirmedDeaths.data|Wright_Iowa_UnitedStates.JHU_ConfirmedDeaths.missing|Wright_Iowa_UnitedStates.JHU_ConfirmedRecoveries.data|Wright_Iowa_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-10-17|2409.0|0|2410.0|0|45.0|0|0.0|100
0|2021-10-18|2409.0|0|2410.0|0|45.0|0|0.0|100
0|2021-10-19|2409.0|0|2410.0|0|45.0|0|0.0|100
0|2021-10-20|2436.0|0|2437.0|0|45.0|0|0.0|100
0|2021-10-21|2436.0|0|2437.0|0|45.0|0|0.0|100
0|2021-10-22|2436.0|0|2437.0|0|45.0|0|0.0|100
0|2021-10-23|2436.0|0|2437.0|0|45.0|0|0.0|100
0|2021-10-24|2436.0|0|2437.0|0|45.0|0|0.0|100
0|2021-10-25|2436.0|0|2437.0|0|45.0|0|0.0|100
0|2021-10-26|2436.0|0|2437.0|0|45.0|0|0.0|100
0|2021-10-27|2478.0|0|2479.0|0|45.0|0|0.0|100
0|2021-10-28|2478.0|0|2479.0|0|45.0|0|0.0|100
0|2021-10-29|2478.0|0|2479.0|0|45.0|0|0.0|100
0|2021-10-30|2478.0|0|2479.0|0|45.0|0|0.0|100
0|2021-10-31|2478.0|0|2479.0|0|45.0|0|0.0|100
0|2021-11-01|2478.0|0|2479.0|0|45.0|0|0.0|100
0|2021-11-02|2532.0|0|2479.0|0|45.0|0|0.0|100
0|2021-11-03|2532.0|0|2534.0|0|48.0|0|0.0|100
0|2021-11-04|2532.0|0|2534.0|0|48.0|0|0.0|100
0|2021-11-05|2532.0|0|2534.0|0|48.0|0|0.0|100
0|2021-11-06|2532.0|0|2534.0|0|48.0|0|0.0|100
0|2021-11-07|2532.0|0|2534.0|0|48.0|0|0.0|100
0|2021-11-08|2532.0|0|2534.0|0|48.0|0|0.0|100
0|2021-11-09|2532.0|0|2534.0|0|48.0|0|0.0|100
0|2021-11-10|2532.0|0|2595.0|0|48.0|0|0.0|100
0|2021-11-11|2587.0|0|2595.0|0|48.0|0|0.0|100
0|2021-11-12|2587.0|0|2595.0|0|48.0|0|0.0|100
0|2021-11-13|2587.0|0|2595.0|0|48.0|0|0.0|100
0|2021-11-14|2587.0|0|2595.0|0|48.0|0|0.0|100
0|2021-11-15|2587.0|0|2595.0|0|48.0|0|0.0|100
0|2021-11-16|2587.0|0|2595.0|0|48.0|0|0.0|100
0|2021-11-17|2622.0|0|2632.0|0|49.0|0|0.0|100
0|2021-11-18|2622.0|0|2632.0|0|49.0|0|0.0|100
0|2021-11-19|2622.0|0|2632.0|0|49.0|0|0.0|100
0|2021-11-20|2622.0|0|2632.0|0|49.0|0|0.0|100
0|2021-11-21|2622.0|0|2632.0|0|49.0|0|0.0|100
0|2021-11-22|2622.0|0|2632.0|0|49.0|0|0.0|100
0|2021-11-23|2622.0|0|2632.0|0|49.0|0|0.0|100
0|2021-11-24|2661.0|0|2666.0|0|49.0|0|0.0|100
0|2021-11-25|2661.0|0|2666.0|0|49.0|0|0.0|100
0|2021-11-26|2661.0|0|2666.0|0|49.0|0|0.0|100
0|2021-11-27|2661.0|0|2666.0|0|49.0|0|0.0|100
0|2021-11-28|2661.0|0|2666.0|0|49.0|0|0.0|100
0|2021-11-29|2661.0|0|2666.0|0|49.0|0|0.0|100
0|2021-11-30|2661.0|0|2666.0|0|49.0|0|0.0|100
0|2021-12-01|2700.0|0|2705.0|0|50.0|0|0.0|100
0|2021-12-02|2700.0|0|2705.0|0|50.0|0|0.0|100
0|2021-12-03|2700.0|0|2705.0|0|50.0|0|0.0|100
0|2021-12-04|2700.0|0|2705.0|0|50.0|0|0.0|100
0|2021-12-05|2700.0|0|2705.0|0|50.0|0|0.0|100
0|2021-12-06|2700.0|0|2705.0|0|50.0|0|0.0|100
0|2021-12-07|2700.0|0|2705.0|0|50.0|0|0.0|100
0|2021-12-08|2733.0|0|2740.0|0|50.0|0|0.0|100
0|2021-12-09|2733.0|0|2740.0|0|50.0|0|0.0|100
0|2021-12-10|2765.0|0|2740.0|0|52.0|0|0.0|100
0|2021-12-11|2765.0|0|2740.0|0|52.0|0|0.0|100
0|2021-12-12|2765.0|0|2740.0|0|52.0|0|0.0|100
0|2021-12-13|2765.0|0|2740.0|0|52.0|0|0.0|100
0|2021-12-14|2765.0|0|2740.0|0|52.0|0|0.0|100
0|2021-12-15|2806.0|0|2807.0|0|54.0|0|0.0|100
0|2021-12-16|2806.0|0|2807.0|0|54.0|0|0.0|100
0|2021-12-17|2806.0|0|2807.0|0|54.0|0|0.0|100
0|2021-12-18|2806.0|0|2807.0|0|54.0|0|0.0|100
0|2021-12-19|2806.0|0|2807.0|0|54.0|0|0.0|100
0|2021-12-20|2806.0|0|2807.0|0|54.0|0|0.0|100
0|2021-12-21|2806.0|0|2807.0|0|54.0|0|0.0|100
0|2021-12-22|2847.0|0|2854.0|0|54.0|0|0.0|100
0|2021-12-23|2847.0|0|2854.0|0|54.0|0|0.0|100
0|2021-12-24|2847.0|0|2854.0|0|54.0|0|0.0|100
0|2021-12-25|2847.0|0|2854.0|0|54.0|0|0.0|100
0|2021-12-26|2847.0|0|2854.0|0|54.0|0|0.0|100
0|2021-12-27|2847.0|0|2854.0|0|54.0|0|0.0|100
0|2021-12-28|2847.0|0|2854.0|0|54.0|0|0.0|100
0|2021-12-29|2912.0|0|2924.0|0|54.0|0|0.0|100
0|2021-12-30|2912.0|0|2924.0|0|54.0|0|0.0|100
0|2021-12-31|2912.0|0|2924.0|0|54.0|0|0.0|100
0|2022-01-01|2912.0|0|2924.0|0|54.0|0|0.0|100
0|2022-01-02|2912.0|0|2924.0|0|54.0|0|0.0|100
0|2022-01-03|2912.0|0|2924.0|0|54.0|0|0.0|100
0|2022-01-04|2912.0|0|2924.0|0|54.0|0|0.0|100
0|2022-01-05|3021.0|0|3037.0|0|54.0|0|0.0|100
0|2022-01-06|3021.0|0|3037.0|0|54.0|0|0.0|100
0|2022-01-07|3021.0|0|3037.0|0|54.0|0|0.0|100
0|2022-01-08|3021.0|0|3037.0|0|54.0|0|0.0|100
0|2022-01-09|3021.0|0|3037.0|0|54.0|0|0.0|100
0|2022-01-10|3021.0|0|3037.0|0|54.0|0|0.0|100
0|2022-01-11|3021.0|0|3037.0|0|54.0|0|0.0|100
0|2022-01-12|3212.0|0|3230.0|0|54.0|0|0.0|100
0|2022-01-13|3212.0|0|3230.0|0|54.0|0|0.0|100
0|2022-01-14|3212.0|0|3230.0|0|54.0|0|0.0|100
0|2022-01-15|3212.0|0|3230.0|0|54.0|0|0.0|100
0|2022-01-16|3212.0|0|3230.0|0|54.0|0|0.0|100
0|2022-01-17|3212.0|0|0.0|100|54.0|0|0.0|100
