|dates|Maricao_PuertoRico_UnitedStates.JHU_ConfirmedCases.data|Maricao_PuertoRico_UnitedStates.JHU_ConfirmedCases.missing|Maricao_PuertoRico_UnitedStates.NYT_ConfirmedCases.data|Maricao_PuertoRico_UnitedStates.NYT_ConfirmedCases.missing|Maricao_PuertoRico_UnitedStates.JHU_ConfirmedDeaths.data|Maricao_PuertoRico_UnitedStates.JHU_ConfirmedDeaths.missing|Maricao_PuertoRico_UnitedStates.JHU_ConfirmedRecoveries.data|Maricao_PuertoRico_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-16|5.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-17|5.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-18|5.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-19|5.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-20|14.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-21|21.0|0|0.0|100|1.0|0|0.0|100
0|2020-03-22|23.0|0|0.0|100|1.0|0|0.0|100
0|2020-03-23|31.0|0|0.0|100|2.0|0|0.0|100
0|2020-03-24|39.0|0|0.0|100|2.0|0|0.0|100
0|2020-03-25|51.0|0|0.0|100|2.0|0|0.0|100
0|2020-03-26|64.0|0|0.0|100|2.0|0|0.0|100
0|2020-03-27|79.0|0|0.0|100|3.0|0|0.0|100
0|2020-03-28|100.0|0|0.0|100|3.0|0|0.0|100
0|2020-03-29|127.0|0|0.0|100|3.0|0|0.0|100
0|2020-03-30|174.0|0|0.0|100|6.0|0|0.0|100
0|2020-03-31|239.0|0|0.0|100|8.0|0|0.0|100
0|2020-04-01|286.0|0|0.0|100|11.0|0|0.0|100
0|2020-04-02|316.0|0|0.0|100|12.0|0|0.0|100
0|2020-04-03|316.0|0|0.0|100|15.0|0|0.0|100
0|2020-04-04|452.0|0|0.0|100|18.0|0|0.0|100
0|2020-04-05|475.0|0|0.0|100|20.0|0|0.0|100
0|2020-04-06|513.0|0|0.0|100|21.0|0|0.0|100
0|2020-04-07|573.0|0|0.0|100|23.0|0|0.0|100
0|2020-04-08|620.0|0|0.0|100|24.0|0|0.0|100
0|2020-04-09|683.0|0|0.0|100|33.0|0|0.0|100
0|2020-04-10|725.0|0|0.0|100|39.0|0|0.0|100
0|2020-04-11|788.0|0|0.0|100|42.0|0|0.0|100
0|2020-04-12|897.0|0|0.0|100|44.0|0|0.0|100
0|2020-04-13|903.0|0|0.0|100|45.0|0|0.0|100
0|2020-04-14|923.0|0|0.0|100|45.0|0|0.0|100
0|2020-04-15|974.0|0|0.0|100|51.0|0|0.0|100
0|2020-04-16|1043.0|0|0.0|100|56.0|0|0.0|100
0|2020-04-17|1068.0|0|0.0|100|58.0|0|0.0|100
0|2020-04-18|1118.0|0|0.0|100|60.0|0|0.0|100
0|2020-04-19|1213.0|0|0.0|100|62.0|0|0.0|100
0|2020-04-20|1252.0|0|0.0|100|63.0|0|0.0|100
0|2020-04-21|1298.0|0|0.0|100|64.0|0|0.0|100
0|2020-04-22|1252.0|0|0.0|100|63.0|0|0.0|100
0|2020-04-23|1416.0|0|0.0|100|69.0|0|0.0|100
0|2020-04-24|1276.0|0|0.0|100|77.0|0|0.0|100
0|2020-04-25|1307.0|0|0.0|100|83.0|0|0.0|100
0|2020-04-26|1371.0|0|0.0|100|84.0|0|0.0|100
0|2020-04-27|1389.0|0|0.0|100|84.0|0|0.0|100
0|2020-04-28|1400.0|0|0.0|100|86.0|0|0.0|100
0|2020-04-29|1433.0|0|0.0|100|86.0|0|0.0|100
0|2020-04-30|1539.0|0|0.0|100|92.0|0|0.0|100
0|2020-05-01|1575.0|0|0.0|100|94.0|0|0.0|100
0|2020-05-02|1757.0|0|0.0|100|95.0|0|0.0|100
0|2020-05-03|1808.0|0|0.0|100|97.0|0|0.0|100
0|2020-05-04|1843.0|0|0.0|100|97.0|0|0.0|100
0|2020-05-05|1924.0|0|0.0|100|99.0|0|0.0|100
0|2020-05-06|1924.0|0|0.0|100|99.0|0|0.0|100
0|2020-05-07|1924.0|0|0.0|100|99.0|0|0.0|100
0|2020-05-08|1924.0|0|0.0|100|99.0|0|0.0|100
0|2020-05-09|1924.0|0|0.0|100|99.0|0|0.0|100
0|2020-05-10|1924.0|0|0.0|100|99.0|0|0.0|100
0|2020-05-11|1924.0|0|0.0|100|99.0|0|0.0|100
0|2020-05-12|1924.0|0|0.0|100|99.0|0|0.0|100
0|2020-05-13|1924.0|0|0.0|100|99.0|0|0.0|100
0|2020-05-14|1924.0|0|0.0|100|99.0|0|0.0|100
0|2020-05-15|1924.0|0|0.0|100|99.0|0|0.0|100
0|2020-05-16|1924.0|0|1.0|0|99.0|0|0.0|100
0|2020-05-17|1924.0|0|1.0|0|99.0|0|0.0|100
0|2020-05-18|1924.0|0|1.0|0|99.0|0|0.0|100
0|2020-05-19|1924.0|0|1.0|0|99.0|0|0.0|100
0|2020-05-20|1924.0|0|2.0|0|99.0|0|0.0|100
0|2020-05-21|1924.0|0|3.0|0|99.0|0|0.0|100
0|2020-05-22|1924.0|0|3.0|0|99.0|0|0.0|100
0|2020-05-23|1924.0|0|3.0|0|99.0|0|0.0|100
0|2020-05-24|1924.0|0|3.0|0|99.0|0|0.0|100
0|2020-05-25|1924.0|0|3.0|0|99.0|0|0.0|100
0|2020-05-26|1924.0|0|3.0|0|99.0|0|0.0|100
0|2020-05-27|1924.0|0|3.0|0|99.0|0|0.0|100
0|2020-05-28|1924.0|0|3.0|0|99.0|0|0.0|100
0|2020-05-29|1924.0|0|3.0|0|99.0|0|0.0|100
0|2020-05-30|1924.0|0|3.0|0|99.0|0|0.0|100
0|2020-05-31|1924.0|0|3.0|0|99.0|0|0.0|100
0|2020-06-01|1924.0|0|3.0|0|99.0|0|0.0|100
0|2020-06-02|1924.0|0|3.0|0|99.0|0|0.0|100
0|2020-06-03|1924.0|0|3.0|0|99.0|0|0.0|100
0|2020-06-04|1924.0|0|4.0|0|99.0|0|0.0|100
0|2020-06-05|1924.0|0|4.0|0|99.0|0|0.0|100
0|2020-06-06|1924.0|0|7.0|0|99.0|0|0.0|100
0|2020-06-07|1924.0|0|9.0|0|99.0|0|0.0|100
0|2020-06-08|1924.0|0|9.0|0|99.0|0|0.0|100
0|2020-06-09|1924.0|0|10.0|0|99.0|0|0.0|100
0|2020-06-10|1924.0|0|10.0|0|99.0|0|0.0|100
0|2020-06-11|1924.0|0|11.0|0|99.0|0|0.0|100
0|2020-06-12|1924.0|0|11.0|0|99.0|0|0.0|100
0|2020-06-13|1924.0|0|12.0|0|99.0|0|0.0|100
0|2020-06-14|1924.0|0|12.0|0|99.0|0|0.0|100
0|2020-06-15|1924.0|0|13.0|0|99.0|0|0.0|100
0|2020-06-16|1924.0|0|14.0|0|99.0|0|0.0|100
0|2020-06-17|1924.0|0|14.0|0|99.0|0|0.0|100
0|2020-06-18|1924.0|0|15.0|0|99.0|0|0.0|100
0|2020-06-19|1924.0|0|15.0|0|99.0|0|0.0|100
0|2020-06-20|1924.0|0|15.0|0|99.0|0|0.0|100
0|2020-06-21|1924.0|0|15.0|0|99.0|0|0.0|100
0|2020-06-22|1924.0|0|15.0|0|99.0|0|0.0|100
0|2020-06-23|1924.0|0|16.0|0|99.0|0|0.0|100
0|2020-06-24|1924.0|0|16.0|0|99.0|0|0.0|100
0|2020-06-25|1924.0|0|16.0|0|99.0|0|0.0|100
0|2020-06-26|1924.0|0|16.0|0|99.0|0|0.0|100
0|2020-06-27|1924.0|0|16.0|0|99.0|0|0.0|100
0|2020-06-28|1924.0|0|16.0|0|99.0|0|0.0|100
0|2020-06-29|1924.0|0|17.0|0|99.0|0|0.0|100
0|2020-06-30|1924.0|0|18.0|0|99.0|0|0.0|100
0|2020-07-01|1924.0|0|19.0|0|99.0|0|0.0|100
0|2020-07-02|1924.0|0|19.0|0|99.0|0|0.0|100
0|2020-07-03|1924.0|0|19.0|0|99.0|0|0.0|100
0|2020-07-04|1924.0|0|19.0|0|99.0|0|0.0|100
0|2020-07-05|1924.0|0|21.0|0|99.0|0|0.0|100
0|2020-07-06|1924.0|0|23.0|0|99.0|0|0.0|100
0|2020-07-07|1924.0|0|24.0|0|99.0|0|0.0|100
0|2020-07-08|1924.0|0|25.0|0|99.0|0|0.0|100
0|2020-07-09|1924.0|0|25.0|0|99.0|0|0.0|100
0|2020-07-10|1924.0|0|29.0|0|99.0|0|0.0|100
0|2020-07-11|1924.0|0|29.0|0|99.0|0|0.0|100
0|2020-07-12|1924.0|0|31.0|0|99.0|0|0.0|100
0|2020-07-13|1924.0|0|31.0|0|99.0|0|0.0|100
0|2020-07-14|1924.0|0|31.0|0|99.0|0|0.0|100
0|2020-07-15|1924.0|0|31.0|0|99.0|0|0.0|100
0|2020-07-16|1924.0|0|34.0|0|99.0|0|0.0|100
0|2020-07-17|1924.0|0|35.0|0|99.0|0|0.0|100
0|2020-07-18|35.0|0|35.0|0|0.0|0|0.0|100
0|2020-07-19|36.0|0|36.0|0|0.0|0|0.0|100
0|2020-07-20|36.0|0|36.0|0|0.0|0|0.0|100
0|2020-07-21|36.0|0|36.0|0|0.0|0|0.0|100
0|2020-07-22|36.0|0|36.0|0|0.0|0|0.0|100
0|2020-07-23|36.0|0|36.0|0|0.0|0|0.0|100
0|2020-07-24|36.0|0|36.0|0|0.0|0|0.0|100
0|2020-07-25|38.0|0|38.0|0|0.0|0|0.0|100
0|2020-07-26|39.0|0|39.0|0|0.0|0|0.0|100
0|2020-07-27|39.0|0|39.0|0|0.0|0|0.0|100
0|2020-07-28|39.0|0|39.0|0|0.0|0|0.0|100
0|2020-07-29|39.0|0|39.0|0|0.0|0|0.0|100
0|2020-07-30|40.0|0|40.0|0|0.0|0|0.0|100
0|2020-07-31|41.0|0|41.0|0|0.0|0|0.0|100
0|2020-08-01|41.0|0|41.0|0|0.0|0|0.0|100
0|2020-08-02|41.0|0|41.0|0|0.0|0|0.0|100
0|2020-08-03|41.0|0|41.0|0|0.0|0|0.0|100
0|2020-08-04|42.0|0|42.0|0|0.0|0|0.0|100
0|2020-08-05|42.0|0|42.0|0|0.0|0|0.0|100
0|2020-08-06|42.0|0|42.0|0|0.0|0|0.0|100
0|2020-08-07|42.0|0|42.0|0|0.0|0|0.0|100
0|2020-08-08|42.0|0|42.0|0|0.0|0|0.0|100
0|2020-08-09|42.0|0|42.0|0|0.0|0|0.0|100
0|2020-08-10|42.0|0|42.0|0|0.0|0|0.0|100
0|2020-08-11|42.0|0|42.0|0|0.0|0|0.0|100
0|2020-08-12|42.0|0|42.0|0|0.0|0|0.0|100
0|2020-08-13|42.0|0|42.0|0|0.0|0|0.0|100
0|2020-08-14|42.0|0|42.0|0|0.0|0|0.0|100
0|2020-08-15|43.0|0|43.0|0|0.0|0|0.0|100
0|2020-08-16|44.0|0|44.0|0|0.0|0|0.0|100
0|2020-08-17|44.0|0|44.0|0|0.0|0|0.0|100
0|2020-08-18|44.0|0|44.0|0|0.0|0|0.0|100
0|2020-08-19|44.0|0|44.0|0|0.0|0|0.0|100
0|2020-08-20|45.0|0|46.0|0|0.0|0|0.0|100
0|2020-08-21|47.0|0|47.0|0|0.0|0|0.0|100
0|2020-08-22|47.0|0|47.0|0|0.0|0|0.0|100
0|2020-08-23|48.0|0|48.0|0|0.0|0|0.0|100
0|2020-08-24|48.0|0|48.0|0|0.0|0|0.0|100
0|2020-08-25|50.0|0|50.0|0|0.0|0|0.0|100
0|2020-08-26|50.0|0|50.0|0|0.0|0|0.0|100
0|2020-08-27|50.0|0|50.0|0|0.0|0|0.0|100
0|2020-08-28|51.0|0|51.0|0|0.0|0|0.0|100
0|2020-08-29|51.0|0|51.0|0|0.0|0|0.0|100
0|2020-08-30|53.0|0|53.0|0|0.0|0|0.0|100
0|2020-08-31|56.0|0|56.0|0|0.0|0|0.0|100
0|2020-09-01|57.0|0|57.0|0|0.0|0|0.0|100
0|2020-09-02|58.0|0|58.0|0|0.0|0|0.0|100
0|2020-09-03|62.0|0|62.0|0|0.0|0|0.0|100
0|2020-09-04|63.0|0|63.0|0|0.0|0|0.0|100
0|2020-09-05|63.0|0|63.0|0|0.0|0|0.0|100
0|2020-09-06|63.0|0|63.0|0|0.0|0|0.0|100
0|2020-09-07|65.0|0|65.0|0|0.0|0|0.0|100
0|2020-09-08|66.0|0|66.0|0|0.0|0|0.0|100
0|2020-09-09|66.0|0|66.0|0|0.0|0|0.0|100
0|2020-09-10|66.0|0|66.0|0|0.0|0|0.0|100
0|2020-09-11|66.0|0|66.0|0|0.0|0|0.0|100
0|2020-09-12|69.0|0|69.0|0|0.0|0|0.0|100
0|2020-09-13|69.0|0|69.0|0|0.0|0|0.0|100
0|2020-09-14|70.0|0|70.0|0|0.0|0|0.0|100
0|2020-09-15|71.0|0|71.0|0|0.0|0|0.0|100
0|2020-09-16|71.0|0|71.0|0|0.0|0|0.0|100
0|2020-09-17|75.0|0|75.0|0|0.0|0|0.0|100
0|2020-09-18|76.0|0|76.0|0|0.0|0|0.0|100
0|2020-09-19|78.0|0|78.0|0|0.0|0|0.0|100
0|2020-09-20|79.0|0|79.0|0|0.0|0|0.0|100
0|2020-09-21|79.0|0|79.0|0|0.0|0|0.0|100
0|2020-09-22|79.0|0|79.0|0|0.0|0|0.0|100
0|2020-09-23|79.0|0|79.0|0|0.0|0|0.0|100
0|2020-09-24|80.0|0|80.0|0|0.0|0|0.0|100
0|2020-09-25|81.0|0|81.0|0|0.0|0|0.0|100
0|2020-09-26|82.0|0|82.0|0|0.0|0|0.0|100
0|2020-09-27|85.0|0|85.0|0|0.0|0|0.0|100
0|2020-09-28|85.0|0|85.0|0|0.0|0|0.0|100
0|2020-09-29|85.0|0|85.0|0|0.0|0|0.0|100
0|2020-09-30|84.0|0|84.0|0|0.0|0|0.0|100
0|2020-10-01|84.0|0|84.0|0|0.0|0|0.0|100
0|2020-10-02|85.0|0|85.0|0|0.0|0|0.0|100
0|2020-10-03|87.0|0|87.0|0|0.0|0|0.0|100
0|2020-10-04|87.0|0|87.0|0|0.0|0|0.0|100
0|2020-10-05|87.0|0|87.0|0|0.0|0|0.0|100
0|2020-10-06|87.0|0|87.0|0|0.0|0|0.0|100
0|2020-10-07|87.0|0|87.0|0|0.0|0|0.0|100
0|2020-10-08|88.0|0|88.0|0|0.0|0|0.0|100
0|2020-10-09|88.0|0|88.0|0|0.0|0|0.0|100
0|2020-10-10|88.0|0|88.0|0|0.0|0|0.0|100
0|2020-10-11|90.0|0|90.0|0|0.0|0|0.0|100
0|2020-10-12|90.0|0|90.0|0|0.0|0|0.0|100
0|2020-10-13|90.0|0|90.0|0|0.0|0|0.0|100
0|2020-10-14|90.0|0|90.0|0|0.0|0|0.0|100
0|2020-10-15|90.0|0|90.0|0|0.0|0|0.0|100
0|2020-10-16|90.0|0|90.0|0|0.0|0|0.0|100
0|2020-10-17|91.0|0|91.0|0|0.0|0|0.0|100
0|2020-10-18|91.0|0|91.0|0|0.0|0|0.0|100
0|2020-10-19|92.0|0|92.0|0|0.0|0|0.0|100
0|2020-10-20|92.0|0|92.0|0|0.0|0|0.0|100
0|2020-10-21|92.0|0|92.0|0|0.0|0|0.0|100
0|2020-10-22|91.0|0|91.0|0|0.0|0|0.0|100
0|2020-10-23|91.0|0|91.0|0|0.0|0|0.0|100
0|2020-10-24|92.0|0|92.0|0|0.0|0|0.0|100
0|2020-10-25|94.0|0|94.0|0|0.0|0|0.0|100
0|2020-10-26|94.0|0|94.0|0|0.0|0|0.0|100
0|2020-10-27|95.0|0|95.0|0|0.0|0|0.0|100
0|2020-10-28|95.0|0|95.0|0|0.0|0|0.0|100
0|2020-10-29|95.0|0|95.0|0|0.0|0|0.0|100
0|2020-10-30|96.0|0|96.0|0|0.0|0|0.0|100
0|2020-10-31|96.0|0|96.0|0|0.0|0|0.0|100
0|2020-11-01|96.0|0|96.0|0|0.0|0|0.0|100
0|2020-11-02|97.0|0|97.0|0|0.0|0|0.0|100
0|2020-11-03|97.0|0|97.0|0|0.0|0|0.0|100
0|2020-11-04|97.0|0|97.0|0|0.0|0|0.0|100
0|2020-11-05|97.0|0|97.0|0|0.0|0|0.0|100
0|2020-11-06|97.0|0|97.0|0|0.0|0|0.0|100
0|2020-11-07|50.0|0|97.0|0|0.0|0|0.0|100
0|2020-11-08|50.0|0|97.0|0|0.0|0|0.0|100
0|2020-11-09|50.0|0|97.0|0|0.0|0|0.0|100
0|2020-11-10|50.0|0|97.0|0|0.0|0|0.0|100
0|2020-11-11|50.0|0|97.0|0|0.0|0|0.0|100
0|2020-11-12|50.0|0|97.0|0|0.0|0|0.0|100
0|2020-11-13|50.0|0|97.0|0|0.0|0|0.0|100
0|2020-11-14|50.0|0|97.0|0|0.0|0|0.0|100
0|2020-11-15|50.0|0|97.0|0|0.0|0|0.0|100
0|2020-11-16|50.0|0|97.0|0|0.0|0|0.0|100
0|2020-11-17|50.0|0|97.0|0|0.0|0|0.0|100
0|2020-11-18|50.0|0|97.0|0|0.0|0|0.0|100
0|2020-11-19|50.0|0|97.0|0|0.0|0|0.0|100
0|2020-11-20|50.0|0|97.0|0|0.0|0|0.0|100
0|2020-11-21|50.0|0|97.0|0|0.0|0|0.0|100
0|2020-11-22|50.0|0|97.0|0|0.0|0|0.0|100
0|2020-11-23|52.0|0|99.0|0|0.0|0|0.0|100
0|2020-11-24|52.0|0|99.0|0|0.0|0|0.0|100
0|2020-11-25|52.0|0|99.0|0|0.0|0|0.0|100
0|2020-11-26|52.0|0|99.0|0|0.0|0|0.0|100
0|2020-11-27|52.0|0|99.0|0|0.0|0|0.0|100
0|2020-11-28|52.0|0|99.0|0|0.0|0|0.0|100
0|2020-11-29|52.0|0|99.0|0|0.0|0|0.0|100
0|2020-11-30|52.0|0|99.0|0|0.0|0|0.0|100
0|2020-12-01|52.0|0|99.0|0|0.0|0|0.0|100
0|2020-12-02|52.0|0|99.0|0|0.0|0|0.0|100
0|2020-12-03|52.0|0|99.0|0|0.0|0|0.0|100
0|2020-12-04|52.0|0|99.0|0|0.0|0|0.0|100
0|2020-12-05|52.0|0|99.0|0|0.0|0|0.0|100
0|2020-12-06|52.0|0|99.0|0|0.0|0|0.0|100
0|2020-12-07|53.0|0|100.0|0|0.0|0|0.0|100
0|2020-12-08|53.0|0|100.0|0|0.0|0|0.0|100
0|2020-12-09|53.0|0|100.0|0|0.0|0|0.0|100
0|2020-12-10|53.0|0|100.0|0|0.0|0|0.0|100
0|2020-12-11|53.0|0|100.0|0|0.0|0|0.0|100
0|2020-12-12|53.0|0|100.0|0|0.0|0|0.0|100
0|2020-12-13|53.0|0|100.0|0|0.0|0|0.0|100
0|2020-12-14|53.0|0|100.0|0|0.0|0|0.0|100
0|2020-12-15|53.0|0|100.0|0|0.0|0|0.0|100
0|2020-12-16|53.0|0|100.0|0|0.0|0|0.0|100
0|2020-12-17|53.0|0|100.0|0|0.0|0|0.0|100
0|2020-12-18|53.0|0|100.0|0|0.0|0|0.0|100
0|2020-12-19|53.0|0|100.0|0|0.0|0|0.0|100
0|2020-12-20|53.0|0|100.0|0|0.0|0|0.0|100
0|2020-12-21|53.0|0|100.0|0|0.0|0|0.0|100
0|2020-12-22|53.0|0|100.0|0|0.0|0|0.0|100
0|2020-12-23|53.0|0|100.0|0|0.0|0|0.0|100
0|2020-12-24|53.0|0|100.0|0|0.0|0|0.0|100
0|2020-12-25|53.0|0|100.0|0|0.0|0|0.0|100
0|2020-12-26|53.0|0|100.0|0|0.0|0|0.0|100
0|2020-12-27|53.0|0|100.0|0|0.0|0|0.0|100
0|2020-12-28|53.0|0|100.0|0|0.0|0|0.0|100
0|2020-12-29|53.0|0|100.0|0|0.0|0|0.0|100
0|2020-12-30|53.0|0|100.0|0|0.0|0|0.0|100
0|2020-12-31|53.0|0|100.0|0|0.0|0|0.0|100
0|2021-01-01|53.0|0|100.0|0|0.0|0|0.0|100
0|2021-01-02|53.0|0|100.0|0|0.0|0|0.0|100
0|2021-01-03|53.0|0|100.0|0|0.0|0|0.0|100
0|2021-01-04|54.0|0|101.0|0|0.0|0|0.0|100
0|2021-01-05|54.0|0|101.0|0|0.0|0|0.0|100
0|2021-01-06|55.0|0|102.0|0|0.0|0|0.0|100
0|2021-01-07|55.0|0|102.0|0|0.0|0|0.0|100
0|2021-01-08|54.0|0|101.0|0|0.0|0|0.0|100
0|2021-01-09|54.0|0|101.0|0|0.0|0|0.0|100
0|2021-01-10|54.0|0|101.0|0|0.0|0|0.0|100
0|2021-01-11|54.0|0|101.0|0|0.0|0|0.0|100
0|2021-01-12|54.0|0|101.0|0|0.0|0|0.0|100
0|2021-01-13|54.0|0|101.0|0|0.0|0|0.0|100
0|2021-01-14|54.0|0|101.0|0|0.0|0|0.0|100
0|2021-01-15|55.0|0|102.0|0|0.0|0|0.0|100
0|2021-01-16|55.0|0|102.0|0|0.0|0|0.0|100
0|2021-01-17|55.0|0|102.0|0|0.0|0|0.0|100
0|2021-01-18|55.0|0|102.0|0|0.0|0|0.0|100
0|2021-01-19|55.0|0|102.0|0|0.0|0|0.0|100
0|2021-01-20|55.0|0|102.0|0|0.0|0|0.0|100
0|2021-01-21|55.0|0|102.0|0|0.0|0|0.0|100
0|2021-01-22|56.0|0|103.0|0|0.0|0|0.0|100
0|2021-01-23|56.0|0|103.0|0|0.0|0|0.0|100
0|2021-01-24|59.0|0|106.0|0|0.0|0|0.0|100
0|2021-01-25|59.0|0|106.0|0|0.0|0|0.0|100
0|2021-01-26|59.0|0|106.0|0|0.0|0|0.0|100
0|2021-01-27|59.0|0|106.0|0|0.0|0|0.0|100
0|2021-01-28|59.0|0|106.0|0|0.0|0|0.0|100
0|2021-01-29|59.0|0|106.0|0|0.0|0|0.0|100
0|2021-01-30|61.0|0|108.0|0|0.0|0|0.0|100
0|2021-01-31|62.0|0|109.0|0|0.0|0|0.0|100
0|2021-02-01|64.0|0|111.0|0|0.0|0|0.0|100
0|2021-02-02|64.0|0|111.0|0|0.0|0|0.0|100
0|2021-02-03|64.0|0|111.0|0|0.0|0|0.0|100
0|2021-02-04|65.0|0|112.0|0|0.0|0|0.0|100
0|2021-02-05|65.0|0|112.0|0|0.0|0|0.0|100
0|2021-02-06|66.0|0|113.0|0|0.0|0|0.0|100
