|dates|Rusk_Wisconsin_UnitedStates.AverageDailyTemperature.data|Rusk_Wisconsin_UnitedStates.AverageDailyTemperature.missing|Rusk_Wisconsin_UnitedStates.AverageDewPoint.data|Rusk_Wisconsin_UnitedStates.AverageDewPoint.missing|Rusk_Wisconsin_UnitedStates.AverageRelativeHumidity.data|Rusk_Wisconsin_UnitedStates.AverageRelativeHumidity.missing|Rusk_Wisconsin_UnitedStates.AverageSurfaceAirPressure.data|Rusk_Wisconsin_UnitedStates.AverageSurfaceAirPressure.missing
0|2021-10-17|47.0625|0|33.645833333333336|0|66.38541666666667|0|28.770729166666666|0
0|2021-10-18|53.21875|0|37.895833333333336|0|62.072916666666664|0|28.724895833333324|0
0|2021-10-19|55.708333333333336|0|43.53125|0|67.375|0|28.665625000000016|0
0|2021-10-20|50.979166666666664|0|49.260416666666664|0|94.28125|0|28.656979166666716|0
0|2021-10-21|43.520833333333336|0|37.010416666666664|0|80.3125|0|28.691458333333358|0
0|2021-10-22|36.572916666666664|0|31.5625|0|83.69791666666667|0|28.763645833333303|0
0|2021-10-23|39.458333333333336|0|32.71875|0|79.34895833333333|0|28.742447916666638|0
0|2021-10-24|38.536458333333336|0|31.619791666666668|0|78.890625|0|28.71682291666666|0
0|2021-10-25|40.557291666666664|0|32.692708333333336|0|76.08333333333333|0|28.823229166666625|0
0|2021-10-26|39.828125|0|32.026041666666664|0|77.0|0|28.797552083333315|0
0|2021-10-27|45.84375|0|36.479166666666664|0|72.25|0|28.618437500000024|0
0|2021-10-28|46.5625|0|43.442708333333336|0|89.59375|0|28.50114583333335|0
0|2021-10-29|47.885416666666664|0|44.5625|0|88.41666666666667|0|28.59093749999997|0
0|2021-10-30|49.197916666666664|0|41.3125|0|75.51041666666667|0|28.506666666666646|0
0|2021-10-31|41.171875|0|30.5625|0|67.75520833333333|0|28.686302083333374|0
0|2021-11-01|35.71875|0|25.84375|0|67.86458333333333|0|28.864999999999956|0
0|2021-11-02|33.708333333333336|0|23.5625|0|67.45833333333333|0|28.983854166666717|0
0|2021-11-03|33.916666666666664|0|23.3125|0|66.80208333333333|0|29.008229166666656|0
0|2021-11-04|35.083333333333336|0|27.697916666666668|0|75.65625|0|28.891458333333347|0
0|2021-11-05|44.822916666666664|0|34.458333333333336|0|68.20833333333333|0|28.74947916666666|0
0|2021-11-06|49.786458333333336|0|38.697916666666664|0|67.41666666666667|0|28.64348958333335|0
0|2021-11-07|47.708333333333336|0|43.4375|0|87.03125|0|28.63125000000002|0
0|2021-11-08|45.052083333333336|0|34.697916666666664|0|72.59375|0|28.78187499999998|0
0|2021-11-09|36.916666666666664|0|27.083333333333332|0|72.875|0|28.90958333333334|0
0|2021-11-10|39.416666666666664|0|28.0625|0|69.36979166666667|0|28.70796875000001|0
0|2021-11-11|40.1875|0|38.5625|0|94.29166666666667|0|28.133333333333315|0
0|2021-11-12|35.208333333333336|0|33.447916666666664|0|93.95833333333333|0|28.31260416666666|0
0|2021-11-13|31.197916666666668|0|26.3125|0|83.20833333333333|0|28.554062499999986|0
0|2021-11-14|29.458333333333332|0|23.885416666666668|0|81.125|0|28.55458333333333|0
0|2021-11-15|23.510416666666668|0|18.96875|0|85.04166666666667|0|28.734791666666695|0
0|2021-11-16|32.614583333333336|0|26.072916666666668|0|77.66666666666667|0|28.526770833333334|0
0|2021-11-17|34.911458333333336|0|28.583333333333332|0|79.41145833333333|0|28.49447916666666|0
0|2021-11-18|29.4375|0|19.520833333333332|0|66.703125|0|28.766093749999964|0
0|2021-11-19|27.973958333333332|0|19.255208333333332|0|71.30729166666667|0|28.923802083333346|0
0|2021-11-20|32.583333333333336|0|23.572916666666668|0|71.13541666666667|0|28.743541666666673|0
0|2021-11-21|26.541666666666668|0|18.375|0|74.15625|0|28.72177083333334|0
0|2021-11-22|21.130208333333332|0|8.505208333333334|0|60.3125|0|28.82838541666666|0
0|2021-11-23|32.083333333333336|0|18.239583333333332|0|59.395833333333336|0|28.587499999999988|0
0|2021-11-24|39.78125|0|29.260416666666668|0|66.84375|0|28.486979166666686|0
0|2021-11-25|20.864583333333332|0|11.03125|0|67.34375|0|28.91937499999999|0
0|2021-11-26|20.963541666666668|0|6.15625|0|55.234375|0|28.750364583333365|0
0|2021-11-27|29.708333333333332|0|16.510416666666668|0|58.552083333333336|0|28.549999999999983|0
0|2021-11-28|28.791666666666668|0|16.15625|0|60.177083333333336|0|28.707499999999985|0
0|2021-11-29|30.447916666666668|0|19.927083333333332|0|66.38541666666667|0|28.537916666666693|0
0|2021-11-30|30.145833333333332|0|22.822916666666668|0|77.125|0|28.677604166666658|0
0|2021-12-01|36.895833333333336|0|34.4375|0|91.77083333333333|0|28.390520833333312|0
0|2021-12-02|37.947916666666664|0|28.416666666666668|0|69.375|0|28.510624999999973|0
0|2021-12-03|32.822916666666664|0|32.052083333333336|0|97.3125|0|28.745000000000033|0
0|2021-12-04|28.385416666666668|0|14.770833333333334|0|57.177083333333336|0|28.893124999999994|0
0|2021-12-05|28.3125|0|25.6875|0|90.64583333333333|0|28.47489583333332|0
0|2021-12-06|12.364583333333334|0|3.8958333333333335|0|69.84375|0|28.628125000000015|0
0|2021-12-07|5.322916666666667|0|0.59375|0|80.28125|0|28.765000000000004|0
0|2021-12-08|8.765625|0|2.8229166666666665|0|77.65625|0|28.640520833333373|0
0|2021-12-09|27.072916666666668|0|21.354166666666668|0|79.70833333333333|0|28.392083333333293|0
0|2021-12-10|26.0625|0|24.364583333333332|0|93.85416666666667|0|28.507083333333323|0
0|2021-12-11|26.947916666666668|0|20.833333333333332|0|79.19791666666667|0|28.32354166666664|0
0|2021-12-12|26.40625|0|18.489583333333332|0|73.64583333333333|0|28.50979166666669|0
0|2021-12-13|24.322916666666668|0|20.614583333333332|0|87.44791666666667|0|28.78520833333329|0
0|2021-12-14|36.0|0|29.385416666666668|0|77.40625|0|28.855208333333323|0
0|2021-12-15|46.572916666666664|0|46.416666666666664|0|99.47916666666667|0|28.26500000000002|0
0|2021-12-16|25.0625|0|20.953125|0|84.453125|0|28.293489583333326|0
0|2021-12-17|12.104166666666666|0|6.927083333333333|0|80.27083333333333|0|28.898541666666677|0
0|2021-12-18|20.802083333333332|0|15.302083333333334|0|79.55208333333333|0|28.90343750000001|0
0|2021-12-19|21.416666666666668|0|16.875|0|82.70833333333333|0|28.80802083333333|0
0|2021-12-20|21.270833333333332|0|13.244791666666666|0|72.77604166666667|0|28.733750000000015|0
0|2021-12-21|13.354166666666666|0|6.28125|0|73.33333333333333|0|28.53916666666667|0
0|2021-12-22|5.807291666666667|0|0.14583333333333334|0|78.07291666666667|0|28.634947916666707|0
0|2021-12-23|23.791666666666668|0|17.697916666666668|0|78.15625|0|28.414583333333354|0
0|2021-12-24|32.729166666666664|0|31.6875|0|96.38541666666667|0|28.178958333333302|0
0|2021-12-25|23.645833333333332|0|12.822916666666666|0|64.16666666666667|0|28.512708333333308|0
0|2021-12-26|24.203125|0|15.703125|0|71.890625|0|28.718541666666663|0
0|2021-12-27|21.604166666666668|0|18.65625|0|88.6875|0|28.355937499999992|0
0|2021-12-28|13.552083333333334|0|10.421875|0|87.59895833333333|0|28.423958333333356|0
0|2021-12-29|7.677083333333333|0|2.9739583333333335|0|81.48958333333333|0|28.59656250000002|0
0|2021-12-30|15.25|0|11.427083333333334|0|85.29166666666667|0|28.504374999999996|0
0|2021-12-31|19.96875|0|16.333333333333332|0|86.15625|0|28.490104166666693|0
0|2022-01-01|0.2760416666666667|0|-6.15625|0|74.78645833333333|0|28.766406250000014|0
0|2022-01-02|-0.22395833333333334|0|-7.869791666666667|0|71.34895833333333|0|28.869895833333317|0
0|2022-01-03|4.375|0|-2.2552083333333335|0|74.578125|0|28.79161458333333|0
0|2022-01-04|18.84375|0|14.625|0|84.05208333333333|0|28.395729166666655|0
0|2022-01-05|17.385416666666668|0|14.21875|0|87.57291666666667|0|28.336458333333336|0
0|2022-01-06|1.5416666666666667|0|-4.921875|0|74.44270833333333|0|28.80005208333333|0
0|2022-01-07|-2.53125|0|-9.895833333333334|0|71.36458333333333|0|28.85468750000001|0
0|2022-01-08|19.1875|0|11.385416666666666|0|72.11458333333333|0|28.54072916666669|0
0|2022-01-09|1.875|0|-8.432291666666666|0|62.520833333333336|0|28.96494791666665|0
0|2022-01-10|-8.604166666666666|0|-19.03125|0|61.0625|0|29.144739583333358|0
0|2022-01-11|10.114583333333334|0|0.6927083333333334|0|66.25|0|28.70510416666669|0
0|2022-01-12|23.46875|0|22.135416666666668|0|95.14583333333333|0|28.6226041666667|0
0|2022-01-13|27.0|0|23.552083333333332|0|87.35416666666667|0|28.674583333333345|0
0|2022-01-14|13.833333333333334|0|5.989583333333333|0|70.953125|0|28.940052083333338|0
0|2022-01-15|4.34375|0|-2.5|0|74.55208333333333|0|29.076249999999998|0
0|2022-01-16|15.041666666666666|0|9.90625|0|80.4375|0|28.53197916666665|0
0|2022-01-17|25.229166666666668|0|18.770833333333332|0|77.0|0|28.509687500000002|0
