|dates|Jackson_Missouri_UnitedStates.AverageDailyTemperature.data|Jackson_Missouri_UnitedStates.AverageDailyTemperature.missing|Jackson_Missouri_UnitedStates.AverageDewPoint.data|Jackson_Missouri_UnitedStates.AverageDewPoint.missing|Jackson_Missouri_UnitedStates.AverageRelativeHumidity.data|Jackson_Missouri_UnitedStates.AverageRelativeHumidity.missing|Jackson_Missouri_UnitedStates.AverageSurfaceAirPressure.data|Jackson_Missouri_UnitedStates.AverageSurfaceAirPressure.missing
0|2021-10-17|58.208333333333336|0|39.291666666666664|0|51.229166666666664|0|29.126249999999988|0
0|2021-10-18|59.833333333333336|0|44.125|0|58.479166666666664|0|28.998958333333338|0
0|2021-10-19|63.291666666666664|0|48.770833333333336|0|60.270833333333336|0|28.92249999999999|0
0|2021-10-20|61.041666666666664|0|48.958333333333336|0|64.75|0|28.93583333333334|0
0|2021-10-21|50.15277777777778|0|39.625|0|67.84722222222223|0|29.06500000000001|0
0|2021-10-22|50.958333333333336|0|42.625|0|75.59722222222223|0|28.988611111111112|0
0|2021-10-23|52.444444444444436|0|42.40625|0|75.29513888888889|0|28.80555555555556|0
0|2021-10-24|62.513888888888886|0|57.923611111111114|0|85.35069444444444|0|28.602500000000003|0
0|2021-10-25|47.666666666666664|0|42.916666666666664|0|83.75|0|28.967083333333324|0
0|2021-10-26|52.958333333333336|0|46.06944444444445|0|78.44444444444444|0|28.847708333333333|0
0|2021-10-27|55.833333333333336|0|40.46527777777778|0|64.54166666666667|0|28.591666666666665|0
0|2021-10-28|47.354166666666664|0|16.73611111111111|0|33.76388888888889|0|28.513784722222216|0
0|2021-10-29|47.53472222222223|0|25.5|0|50.916666666666664|0|28.77500000000001|0
0|2021-10-30|49.666666666666664|0|40.166666666666664|0|73.27083333333333|0|28.798749999999995|0
0|2021-10-31|48.729166666666664|0|36.416666666666664|0|64.75|0|29.095833333333335|0
0|2021-11-01|40.083333333333336|0|34.31944444444444|0|81.10416666666666|0|29.31166666666667|0
0|2021-11-02|40.75|0|30.375|0|69.91666666666667|0|29.35104166666666|0
0|2021-11-03|40.708333333333336|0|26.333333333333332|0|60.125|0|29.291666666666668|0
0|2021-11-04|43.666666666666664|0|30.729166666666668|0|60.791666666666664|0|29.198958333333326|0
0|2021-11-05|46.8125|0|36.791666666666664|0|68.72916666666667|0|29.135|0
0|2021-11-06|51.229166666666664|0|41.25|0|70.0625|0|29.089374999999993|0
0|2021-11-07|57.0625|0|43.416666666666664|0|62.145833333333336|0|28.97333333333332|0
0|2021-11-08|63.375|0|47.020833333333336|0|55.625|0|28.965416666666666|0
0|2021-11-09|59.6875|0|49.145833333333336|0|68.10416666666667|0|29.00833333333333|0
0|2021-11-10|60.78402777777779|0|55.43263888888888|0|83.09097222222222|0|28.76336805555555|0
0|2021-11-11|46.958333333333336|0|31.5|0|56.75|0|28.815625|0
0|2021-11-12|37.916666666666664|0|21.402777777777782|0|51.98611111111111|0|28.97333333333334|0
0|2021-11-13|37.8125|0|24.638888888888886|0|59.99305555555555|0|29.019652777777775|0
0|2021-11-14|46.020833333333336|0|34.354166666666664|0|64.66666666666667|0|28.992916666666662|0
0|2021-11-15|53.208333333333336|0|37.875|0|57.208333333333336|0|28.88|0
0|2021-11-16|60.458333333333336|0|50.583333333333336|0|70.75|0|28.703750000000003|0
0|2021-11-17|51.43402777777778|0|31.604166666666668|0|49.079861111111114|0|28.955208333333335|0
0|2021-11-18|38.69444444444444|0|15.416666666666666|0|40.666666666666664|0|29.354305555555555|0
0|2021-11-19|40.75|0|19.395833333333332|0|43.708333333333336|0|29.202291666666653|0
0|2021-11-20|47.4375|0|29.895833333333332|0|51.208333333333336|0|29.005416666666665|0
0|2021-11-21|46.291666666666664|0|28.75|0|52.458333333333336|0|29.126250000000002|0
0|2021-11-22|37.729166666666664|0|17.854166666666668|0|46.041666666666664|0|29.185625000000005|0
0|2021-11-23|49.1875|0|29.104166666666668|0|46.916666666666664|0|28.921874999999996|0
0|2021-11-24|53.791666666666664|0|41.375|0|62.958333333333336|0|28.803750000000004|0
0|2021-11-25|31.291666666666668|0|18.166666666666668|0|59.083333333333336|0|29.289583333333322|0
0|2021-11-26|39.8125|0|23.916666666666668|0|54.791666666666664|0|29.026250000000005|0
0|2021-11-27|50.458333333333336|0|29.75|0|46.229166666666664|0|28.88479166666667|0
0|2021-11-28|42.8125|0|27.395833333333332|0|56.708333333333336|0|29.1275|0
0|2021-11-29|50.5625|0|34.125|0|54.875|0|28.903124999999992|0
0|2021-11-30|48.416666666666664|0|36.791666666666664|0|64.70833333333333|0|29.013125000000006|0
0|2021-12-01|51.541666666666664|0|36.1875|0|58.8125|0|28.883124999999996|0
0|2021-12-02|58.458333333333336|0|35.354166666666664|0|43.166666666666664|0|28.88625|0
0|2021-12-03|55.166666666666664|0|39.166666666666664|0|55.729166666666664|0|28.896666666666665|0
0|2021-12-04|43.916666666666664|0|32.333333333333336|0|64.35416666666667|0|29.111041666666665|0
0|2021-12-05|53.125|0|38.333333333333336|0|58.895833333333336|0|28.727708333333336|0
0|2021-12-06|31.75|0|14.458333333333334|0|49.583333333333336|0|29.191666666666674|0
0|2021-12-07|32.041666666666664|0|17.25|0|54.916666666666664|0|29.007499999999993|0
0|2021-12-08|40.0|0|23.666666666666668|0|53.583333333333336|0|28.8625|0
0|2021-12-09|51.5|0|34.25|0|53.645833333333336|0|28.603750000000005|0
0|2021-12-10|50.40972222222222|0|41.666666666666664|0|72.40972222222221|0|28.479965277777776|0
0|2021-12-11|37.71527777777778|0|21.63888888888889|0|53.98611111111111|0|28.952222222222208|0
0|2021-12-12|41.916666666666664|0|18.791666666666668|0|42.083333333333336|0|29.02083333333334|0
0|2021-12-13|46.0|0|28.916666666666668|0|52.375|0|29.039166666666656|0
0|2021-12-14|55.895833333333336|0|46.916666666666664|0|72.375|0|28.967291666666668|0
0|2021-12-15|66.45833333333333|0|53.583333333333336|0|65.01041666666667|0|28.668437499999996|0
0|2021-12-16|39.40277777777778|0|22.736111111111114|0|52.583333333333336|0|28.991041666666657|0
0|2021-12-17|37.57638888888889|0|29.604166666666668|0|73.39930555555556|0|28.9509375|0
0|2021-12-18|30.1875|0|23.875|0|77.625|0|29.173749999999995|0
0|2021-12-19|28.76388888888889|0|21.23611111111111|0|73.88888888888889|0|29.208819444444448|0
0|2021-12-20|34.020833333333336|0|23.333333333333332|0|67.8125|0|29.073333333333338|0
