|dates|Forest_Pennsylvania_UnitedStates.AveragePrecipitationTotal.data|Forest_Pennsylvania_UnitedStates.AveragePrecipitationTotal.missing|Forest_Pennsylvania_UnitedStates.AveragePrecipitation.data|Forest_Pennsylvania_UnitedStates.AveragePrecipitation.missing|Forest_Pennsylvania_UnitedStates.AverageWindDirection.data|Forest_Pennsylvania_UnitedStates.AverageWindDirection.missing|Forest_Pennsylvania_UnitedStates.AverageWindSpeed.data|Forest_Pennsylvania_UnitedStates.AverageWindSpeed.missing
0|2021-10-17|0.0|0|0.0008333333333333334|0|262.8611111111111|0|11.543750000000001|0
0|2021-10-18|0.00125|0|0.0019444444444444446|0|275.0|0|10.145833333333334|0
0|2021-10-19|0.0016666666666666668|0|0.0|0|252.5|0|9.25|0
0|2021-10-20|0.0|0|0.0|0|241.66666666666666|0|8.708333333333334|0
0|2021-10-21|0.0|0|0.016250000000000004|0|224.875|0|9.211805555555555|0
0|2021-10-22|0.022500000000000003|0|0.0|0|255.67460317460313|0|7.160714285714286|0
0|2021-10-23|0.00020833333333333335|0|0.0022222222222222222|0|194.94791666666666|0|4.529513888888888|0
0|2021-10-24|0.0005|0|0.011250000000000001|0|91.42361111111113|0|3.9694444444444446|0
0|2021-10-25|0.015|0|0.0016666666666666668|0|155.97222222222223|0|6.6944444444444455|0
0|2021-10-26|0.00025|0|0.006819444444444445|0|264.34722222222223|0|9.891666666666666|0
0|2021-10-27|0.008333333333333333|0|0.0|0|285.69444444444446|0|6.847222222222222|0
0|2021-10-28|0.0|0|0.0|0|104.05753968253968|0|9.630952380952381|0
0|2021-10-29|0.0043055555555555555|0|0.02774305555555556|0|103.09027777777777|0|11.618055555555555|0
0|2021-10-30|0.023749999999999997|0|0.0|0|90.9375|0|5.416666666666667|0
0|2021-10-31|0.004166666666666667|0|0.0043749999999999995|0|241.35416666666666|0|10.510416666666666|0
0|2021-11-01|0.0016666666666666668|0|0.0004166666666666667|0|262.7083333333333|0|10.5625|0
0|2021-11-02|0.0|0|0.0|0|250.41666666666666|0|7.680555555555556|0
0|2021-11-03|0.0|0|0.0|0|231.20833333333334|0|6.631944444444444|0
0|2021-11-04|0.0|0|0.0|0|110.83333333333333|0|2.2916666666666665|0
0|2021-11-05|0.0|0|0.0|0|149.30555555555557|0|2.875|0
0|2021-11-06|0.0|0|0.0|0|92.5|0|5.083333333333333|0
0|2021-11-07|0.0|0|0.0|0|156.45833333333334|0|4.25|0
0|2021-11-08|0.0|0|0.0|0|184.58333333333334|0|5.166666666666667|0
0|2021-11-09|0.0|0|0.0|0|212.5|0|6.25|0
0|2021-11-10|0.0|0|0.0|0|178.95833333333334|0|5.416666666666667|0
0|2021-11-11|0.0|0|0.0|0|132.91666666666666|0|14.083333333333334|0
0|2021-11-12|0.006458333333333333|0|0.010291666666666666|0|180.8888888888889|0|8.240277777777777|0
0|2021-11-13|0.0|0|0.0011904761904761906|0|245.5739087301587|0|12.808978174603174|0
0|2021-11-14|0.000625|0|0.004409722222222222|0|216.61111111111117|0|10.265277777777778|0
0|2021-11-15|0.0020833333333333333|0|0.0001388888888888889|0|260.40277777777777|0|14.410416666666668|0
0|2021-11-16|0.0004166666666666667|0|0.0|0|195.20833333333334|0|7.166666666666667|0
0|2021-11-17|0.0|0|0.00020833333333333335|0|158.61111111111111|0|8.75|0
0|2021-11-18|0.00010416666666666667|0|0.003791666666666667|0|242.50694444444446|0|12.429166666666667|0
0|2021-11-19|0.007916666666666667|0|0.0|0|255.625|0|11.201388888888891|0
0|2021-11-20|0.0|0|0.0|0|107.08333333333333|0|5.875|0
0|2021-11-21|0.0|0|0.0020833333333333333|0|143.61111111111111|0|6.166666666666667|0
0|2021-11-22|0.00125|0|0.0|0|282.7083333333333|0|10.479166666666666|0
0|2021-11-23|0.0|0|0.0|0|269.51388888888886|0|8.083333333333334|0
0|2021-11-24|0.0|0|0.0|0|102.5|0|3.7916666666666665|0
0|2021-11-25|0.0|0|0.0012847222222222223|0|212.60416666666666|0|8.541666666666666|0
0|2021-11-26|0.0007638888888888889|0|0.0030555555555555557|0|274.61805555555554|0|14.988888888888889|0
0|2021-11-27|0.00125|0|0.00024305555555555558|0|224.02083333333334|0|8.190277777777778|0
0|2021-11-28|0.0025|0|0.0011458333333333333|0|238.73015873015876|0|10.968253968253968|0
0|2021-11-29|0.0|0|0.0004166666666666667|0|248.76388888888889|0|8.222222222222223|0
0|2021-11-30|0.00020833333333333335|0|0.0006875000000000001|0|193.0625|0|8.059027777777777|0
0|2021-12-01|0.0004166666666666667|0|0.009375|0|190.55555555555554|0|6.541666666666667|0
0|2021-12-02|0.005416666666666667|0|0.0004166666666666667|0|251.52777777777774|0|15.5625|0
0|2021-12-03|0.0|0|0.0|0|257.0833333333333|0|7.423611111111111|0
0|2021-12-04|0.0|0|0.0|0|174.79166666666666|0|7.645833333333333|0
0|2021-12-05|0.0|0|0.0|0|130.0|0|9.708333333333334|0
0|2021-12-06|0.0|0|0.023881944444444442|0|192.97916666666666|0|13.588888888888889|0
0|2021-12-07|0.007361111111111111|0|0.0|0|210.83333333333334|0|7.9305555555555545|0
0|2021-12-08|0.0|0|0.0|0|183.00694444444446|0|8.26736111111111|0
0|2021-12-09|0.0|0|0.0|0|151.38888888888889|0|6.5|0
0|2021-12-10|0.0|0|0.0|0|118.6111111111111|0|5.888888888888889|0
0|2021-12-11|0.007222222222222223|0|0.028978174603174606|0|191.26686507936506|0|16.253025793650796|0
0|2021-12-12|0.012499999999999999|0|0.0|0|249.6527777777778|0|12.819444444444445|0
0|2021-12-13|0.0|0|0.0|0|234.16666666666666|0|9.583333333333334|0
0|2021-12-14|0.0|0|0.0|0|107.91666666666667|0|4.916666666666667|0
0|2021-12-15|0.0|0|0.0|0|131.66666666666666|0|11.041666666666666|0
0|2021-12-16|0.0|0|0.002013888888888889|0|218.125|0|13.666666666666666|0
0|2021-12-17|0.0025|0|0.0|0|208.4722222222222|0|8.23611111111111|0
