|dates|Utuado_PuertoRico_UnitedStates.JHU_ConfirmedCases.data|Utuado_PuertoRico_UnitedStates.JHU_ConfirmedCases.missing|Utuado_PuertoRico_UnitedStates.NYT_ConfirmedCases.data|Utuado_PuertoRico_UnitedStates.NYT_ConfirmedCases.missing|Utuado_PuertoRico_UnitedStates.JHU_ConfirmedDeaths.data|Utuado_PuertoRico_UnitedStates.JHU_ConfirmedDeaths.missing|Utuado_PuertoRico_UnitedStates.JHU_ConfirmedRecoveries.data|Utuado_PuertoRico_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-02-22|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-23|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-24|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-25|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-26|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-27|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-28|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-29|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-01|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-02|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-03|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-04|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-05|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-06|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-07|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-08|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-09|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-10|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-11|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-12|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-13|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-14|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-15|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-16|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-17|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-18|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-19|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-20|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-21|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-22|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-23|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-24|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-25|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-26|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-27|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-28|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-29|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-30|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-31|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-01|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-02|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-03|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-04|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-05|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-06|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-07|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-08|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-09|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-10|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-11|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-12|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-13|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-14|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-15|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-16|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-17|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-18|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-19|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-20|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-21|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-22|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-23|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-24|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-25|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-26|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-27|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-28|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-29|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-30|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-05-01|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-05-02|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-05-03|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-05-04|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-05-05|0.0|100|2.0|0|0.0|100|0.0|100
0|2020-05-06|0.0|100|2.0|0|0.0|100|0.0|100
0|2020-05-07|0.0|100|2.0|0|0.0|100|0.0|100
0|2020-05-08|0.0|100|3.0|0|0.0|100|0.0|100
0|2020-05-09|0.0|100|3.0|0|0.0|100|0.0|100
0|2020-05-10|0.0|100|3.0|0|0.0|100|0.0|100
0|2020-05-11|0.0|100|3.0|0|0.0|100|0.0|100
0|2020-05-12|0.0|100|3.0|0|0.0|100|0.0|100
0|2020-05-13|0.0|100|3.0|0|0.0|100|0.0|100
0|2020-05-14|0.0|100|3.0|0|0.0|100|0.0|100
0|2020-05-15|0.0|100|3.0|0|0.0|100|0.0|100
0|2020-05-16|0.0|100|3.0|0|0.0|100|0.0|100
0|2020-05-17|0.0|100|3.0|0|0.0|100|0.0|100
0|2020-05-18|0.0|100|3.0|0|0.0|100|0.0|100
0|2020-05-19|0.0|100|3.0|0|0.0|100|0.0|100
0|2020-05-20|0.0|100|3.0|0|0.0|100|0.0|100
0|2020-05-21|0.0|100|3.0|0|0.0|100|0.0|100
0|2020-05-22|0.0|100|3.0|0|0.0|100|0.0|100
0|2020-05-23|0.0|100|3.0|0|0.0|100|0.0|100
0|2020-05-24|0.0|100|3.0|0|0.0|100|0.0|100
0|2020-05-25|0.0|100|3.0|0|0.0|100|0.0|100
0|2020-05-26|0.0|100|3.0|0|0.0|100|0.0|100
0|2020-05-27|0.0|100|3.0|0|0.0|100|0.0|100
0|2020-05-28|0.0|100|3.0|0|0.0|100|0.0|100
0|2020-05-29|0.0|100|3.0|0|0.0|100|0.0|100
0|2020-05-30|0.0|100|3.0|0|0.0|100|0.0|100
0|2020-05-31|0.0|100|3.0|0|0.0|100|0.0|100
0|2020-06-01|0.0|100|3.0|0|0.0|100|0.0|100
0|2020-06-02|0.0|100|3.0|0|0.0|100|0.0|100
0|2020-06-03|0.0|100|3.0|0|0.0|100|0.0|100
0|2020-06-04|0.0|100|7.0|0|0.0|100|0.0|100
0|2020-06-05|0.0|100|7.0|0|0.0|100|0.0|100
0|2020-06-06|0.0|100|8.0|0|0.0|100|0.0|100
0|2020-06-07|0.0|100|8.0|0|0.0|100|0.0|100
0|2020-06-08|0.0|100|8.0|0|0.0|100|0.0|100
0|2020-06-09|0.0|100|9.0|0|0.0|100|0.0|100
0|2020-06-10|0.0|100|9.0|0|0.0|100|0.0|100
0|2020-06-11|0.0|100|9.0|0|0.0|100|0.0|100
0|2020-06-12|0.0|100|9.0|0|0.0|100|0.0|100
0|2020-06-13|0.0|100|10.0|0|0.0|100|0.0|100
0|2020-06-14|0.0|100|10.0|0|0.0|100|0.0|100
0|2020-06-15|0.0|100|10.0|0|0.0|100|0.0|100
0|2020-06-16|0.0|100|10.0|0|0.0|100|0.0|100
0|2020-06-17|0.0|100|10.0|0|0.0|100|0.0|100
0|2020-06-18|0.0|100|10.0|0|0.0|100|0.0|100
0|2020-06-19|0.0|100|10.0|0|0.0|100|0.0|100
0|2020-06-20|0.0|100|11.0|0|0.0|100|0.0|100
0|2020-06-21|0.0|100|12.0|0|0.0|100|0.0|100
0|2020-06-22|0.0|100|12.0|0|0.0|100|0.0|100
0|2020-06-23|0.0|100|13.0|0|0.0|100|0.0|100
0|2020-06-24|0.0|100|13.0|0|0.0|100|0.0|100
0|2020-06-25|0.0|100|13.0|0|0.0|100|0.0|100
0|2020-06-26|0.0|100|13.0|0|0.0|100|0.0|100
0|2020-06-27|0.0|100|13.0|0|0.0|100|0.0|100
0|2020-06-28|0.0|100|13.0|0|0.0|100|0.0|100
0|2020-06-29|0.0|100|13.0|0|0.0|100|0.0|100
0|2020-06-30|0.0|100|13.0|0|0.0|100|0.0|100
0|2020-07-01|0.0|100|13.0|0|0.0|100|0.0|100
0|2020-07-02|0.0|100|13.0|0|0.0|100|0.0|100
0|2020-07-03|0.0|100|14.0|0|0.0|100|0.0|100
0|2020-07-04|0.0|100|15.0|0|0.0|100|0.0|100
0|2020-07-05|0.0|100|15.0|0|0.0|100|0.0|100
0|2020-07-06|0.0|100|17.0|0|0.0|100|0.0|100
0|2020-07-07|0.0|100|19.0|0|0.0|100|0.0|100
0|2020-07-08|0.0|100|19.0|0|0.0|100|0.0|100
0|2020-07-09|0.0|100|22.0|0|0.0|100|0.0|100
0|2020-07-10|0.0|100|23.0|0|0.0|100|0.0|100
0|2020-07-11|0.0|100|24.0|0|0.0|100|0.0|100
0|2020-07-12|0.0|100|24.0|0|0.0|100|0.0|100
0|2020-07-13|0.0|100|28.0|0|0.0|100|0.0|100
0|2020-07-14|0.0|100|28.0|0|0.0|100|0.0|100
0|2020-07-15|0.0|100|28.0|0|0.0|100|0.0|100
0|2020-07-16|0.0|100|34.0|0|0.0|100|0.0|100
0|2020-07-17|0.0|100|35.0|0|0.0|100|0.0|100
0|2020-07-18|57.0|0|39.0|0|0.0|0|0.0|100
0|2020-07-19|57.0|0|39.0|0|0.0|0|0.0|100
0|2020-07-20|57.0|0|41.0|0|0.0|0|0.0|100
0|2020-07-21|57.0|0|41.0|0|0.0|0|0.0|100
0|2020-07-22|57.0|0|43.0|0|0.0|0|0.0|100
0|2020-07-23|57.0|0|45.0|0|0.0|0|0.0|100
0|2020-07-24|57.0|0|47.0|0|0.0|0|0.0|100
0|2020-07-25|57.0|0|51.0|0|0.0|0|0.0|100
0|2020-07-26|57.0|0|52.0|0|0.0|0|0.0|100
0|2020-07-27|57.0|0|53.0|0|0.0|0|0.0|100
0|2020-07-28|57.0|0|53.0|0|0.0|0|0.0|100
0|2020-07-29|57.0|0|54.0|0|0.0|0|0.0|100
0|2020-07-30|57.0|0|54.0|0|0.0|0|0.0|100
0|2020-07-31|57.0|0|57.0|0|0.0|0|0.0|100
0|2020-08-01|100.0|0|57.0|0|0.0|0|0.0|100
0|2020-08-02|100.0|0|57.0|0|0.0|0|0.0|100
0|2020-08-03|100.0|0|57.0|0|0.0|0|0.0|100
0|2020-08-04|100.0|0|57.0|0|0.0|0|0.0|100
0|2020-08-05|100.0|0|57.0|0|0.0|0|0.0|100
0|2020-08-06|100.0|0|57.0|0|0.0|0|0.0|100
0|2020-08-07|100.0|0|58.0|0|0.0|0|0.0|100
0|2020-08-08|100.0|0|60.0|0|0.0|0|0.0|100
0|2020-08-09|100.0|0|68.0|0|0.0|0|0.0|100
0|2020-08-10|100.0|0|75.0|0|0.0|0|0.0|100
0|2020-08-11|100.0|0|76.0|0|0.0|0|0.0|100
0|2020-08-12|100.0|0|78.0|0|0.0|0|0.0|100
0|2020-08-13|100.0|0|79.0|0|0.0|0|0.0|100
0|2020-08-14|100.0|0|80.0|0|0.0|0|0.0|100
0|2020-08-15|100.0|0|80.0|0|0.0|0|0.0|100
0|2020-08-16|100.0|0|81.0|0|0.0|0|0.0|100
0|2020-08-17|100.0|0|81.0|0|0.0|0|0.0|100
0|2020-08-18|100.0|0|89.0|0|0.0|0|0.0|100
0|2020-08-19|100.0|0|90.0|0|0.0|0|0.0|100
0|2020-08-20|100.0|0|91.0|0|0.0|0|0.0|100
0|2020-08-21|100.0|0|92.0|0|0.0|0|0.0|100
0|2020-08-22|100.0|0|92.0|0|0.0|0|0.0|100
0|2020-08-23|100.0|0|93.0|0|0.0|0|0.0|100
0|2020-08-24|100.0|0|94.0|0|0.0|0|0.0|100
0|2020-08-25|100.0|0|94.0|0|0.0|0|0.0|100
0|2020-08-26|100.0|0|94.0|0|0.0|0|0.0|100
0|2020-08-27|100.0|0|98.0|0|0.0|0|0.0|100
0|2020-08-28|100.0|0|98.0|0|0.0|0|0.0|100
0|2020-08-29|100.0|0|98.0|0|0.0|0|0.0|100
0|2020-08-30|100.0|0|98.0|0|0.0|0|0.0|100
0|2020-08-31|100.0|0|100.0|0|0.0|0|0.0|100
0|2020-09-01|104.0|0|101.0|0|0.0|0|0.0|100
0|2020-09-02|104.0|0|103.0|0|0.0|0|0.0|100
0|2020-09-03|104.0|0|103.0|0|0.0|0|0.0|100
0|2020-09-04|104.0|0|104.0|0|0.0|0|0.0|100
0|2020-09-05|106.0|0|106.0|0|0.0|0|0.0|100
0|2020-09-06|106.0|0|106.0|0|0.0|0|0.0|100
0|2020-09-07|106.0|0|106.0|0|0.0|0|0.0|100
0|2020-09-08|106.0|0|106.0|0|0.0|0|0.0|100
0|2020-09-09|106.0|0|106.0|0|0.0|0|0.0|100
0|2020-09-10|109.0|0|109.0|0|0.0|0|0.0|100
0|2020-09-11|112.0|0|112.0|0|0.0|0|0.0|100
0|2020-09-12|112.0|0|113.0|0|0.0|0|0.0|100
0|2020-09-13|115.0|0|115.0|0|0.0|0|0.0|100
0|2020-09-14|115.0|0|115.0|0|0.0|0|0.0|100
0|2020-09-15|116.0|0|116.0|0|0.0|0|0.0|100
0|2020-09-16|118.0|0|118.0|0|0.0|0|0.0|100
0|2020-09-17|122.0|0|122.0|0|0.0|0|0.0|100
0|2020-09-18|125.0|0|125.0|0|0.0|0|0.0|100
0|2020-09-19|127.0|0|127.0|0|0.0|0|0.0|100
0|2020-09-20|127.0|0|127.0|0|0.0|0|0.0|100
0|2020-09-21|129.0|0|129.0|0|0.0|0|0.0|100
0|2020-09-22|129.0|0|129.0|0|0.0|0|0.0|100
0|2020-09-23|129.0|0|129.0|0|0.0|0|0.0|100
0|2020-09-24|132.0|0|132.0|0|0.0|0|0.0|100
0|2020-09-25|136.0|0|136.0|0|0.0|0|0.0|100
0|2020-09-26|138.0|0|138.0|0|0.0|0|0.0|100
0|2020-09-27|143.0|0|143.0|0|0.0|0|0.0|100
0|2020-09-28|145.0|0|145.0|0|0.0|0|0.0|100
0|2020-09-29|152.0|0|152.0|0|0.0|0|0.0|100
0|2020-09-30|153.0|0|153.0|0|0.0|0|0.0|100
0|2020-10-01|155.0|0|155.0|0|0.0|0|0.0|100
0|2020-10-02|164.0|0|164.0|0|0.0|0|0.0|100
0|2020-10-03|167.0|0|167.0|0|0.0|0|0.0|100
0|2020-10-04|168.0|0|168.0|0|0.0|0|0.0|100
0|2020-10-05|168.0|0|168.0|0|0.0|0|0.0|100
0|2020-10-06|170.0|0|170.0|0|0.0|0|0.0|100
0|2020-10-07|171.0|0|171.0|0|0.0|0|0.0|100
0|2020-10-08|172.0|0|172.0|0|0.0|0|0.0|100
0|2020-10-09|176.0|0|176.0|0|0.0|0|0.0|100
0|2020-10-10|178.0|0|178.0|0|0.0|0|0.0|100
0|2020-10-11|178.0|0|179.0|0|0.0|0|0.0|100
0|2020-10-12|181.0|0|181.0|0|0.0|0|0.0|100
0|2020-10-13|182.0|0|182.0|0|0.0|0|0.0|100
0|2020-10-14|186.0|0|186.0|0|0.0|0|0.0|100
0|2020-10-15|190.0|0|190.0|0|0.0|0|0.0|100
0|2020-10-16|191.0|0|191.0|0|0.0|0|0.0|100
0|2020-10-17|193.0|0|193.0|0|0.0|0|0.0|100
0|2020-10-18|195.0|0|195.0|0|0.0|0|0.0|100
0|2020-10-19|196.0|0|196.0|0|0.0|0|0.0|100
0|2020-10-20|196.0|0|196.0|0|0.0|0|0.0|100
0|2020-10-21|196.0|0|196.0|0|0.0|0|0.0|100
0|2020-10-22|196.0|0|198.0|0|0.0|0|0.0|100
0|2020-10-23|196.0|0|224.0|0|0.0|0|0.0|100
0|2020-10-24|196.0|0|226.0|0|0.0|0|0.0|100
0|2020-10-25|196.0|0|244.0|0|0.0|0|0.0|100
0|2020-10-26|247.0|0|247.0|0|0.0|0|0.0|100
0|2020-10-27|248.0|0|248.0|0|0.0|0|0.0|100
0|2020-10-28|248.0|0|248.0|0|0.0|0|0.0|100
0|2020-10-29|259.0|0|259.0|0|0.0|0|0.0|100
0|2020-10-30|266.0|0|266.0|0|0.0|0|0.0|100
0|2020-10-31|268.0|0|268.0|0|0.0|0|0.0|100
0|2020-11-01|268.0|0|271.0|0|0.0|0|0.0|100
0|2020-11-02|289.0|0|289.0|0|0.0|0|0.0|100
0|2020-11-03|289.0|0|289.0|0|0.0|0|0.0|100
0|2020-11-04|289.0|0|290.0|0|0.0|0|0.0|100
0|2020-11-05|289.0|0|293.0|0|0.0|0|0.0|100
0|2020-11-06|289.0|0|314.0|0|0.0|0|0.0|100
0|2020-11-07|289.0|0|314.0|0|0.0|0|0.0|100
0|2020-11-08|289.0|0|331.0|0|0.0|0|0.0|100
0|2020-11-09|289.0|0|332.0|0|0.0|0|0.0|100
0|2020-11-10|289.0|0|332.0|0|0.0|0|0.0|100
0|2020-11-11|151.0|0|332.0|0|0.0|0|0.0|100
0|2020-11-12|151.0|0|342.0|0|0.0|0|0.0|100
0|2020-11-13|151.0|0|345.0|0|0.0|0|0.0|100
0|2020-11-14|169.0|0|350.0|0|0.0|0|0.0|100
0|2020-11-15|169.0|0|351.0|0|0.0|0|0.0|100
0|2020-11-16|171.0|0|352.0|0|0.0|0|0.0|100
0|2020-11-17|171.0|0|363.0|0|0.0|0|0.0|100
0|2020-11-18|190.0|0|371.0|0|0.0|0|0.0|100
0|2020-11-19|193.0|0|374.0|0|0.0|0|0.0|100
0|2020-11-20|193.0|0|382.0|0|0.0|0|0.0|100
0|2020-11-21|211.0|0|392.0|0|0.0|0|0.0|100
0|2020-11-22|211.0|0|402.0|0|0.0|0|0.0|100
0|2020-11-23|211.0|0|404.0|0|0.0|0|0.0|100
0|2020-11-24|225.0|0|406.0|0|0.0|0|0.0|100
0|2020-11-25|226.0|0|407.0|0|0.0|0|0.0|100
0|2020-11-26|226.0|0|411.0|0|0.0|0|0.0|100
0|2020-11-27|226.0|0|436.0|0|0.0|0|0.0|100
0|2020-11-28|226.0|0|447.0|0|0.0|0|0.0|100
0|2020-11-29|226.0|0|448.0|0|0.0|0|0.0|100
0|2020-11-30|226.0|0|455.0|0|0.0|0|0.0|100
0|2020-12-01|226.0|0|467.0|0|0.0|0|0.0|100
0|2020-12-02|226.0|0|473.0|0|0.0|0|0.0|100
0|2020-12-03|294.0|0|475.0|0|0.0|0|0.0|100
0|2020-12-04|297.0|0|478.0|0|0.0|0|0.0|100
0|2020-12-05|300.0|0|481.0|0|0.0|0|0.0|100
0|2020-12-06|314.0|0|495.0|0|0.0|0|0.0|100
0|2020-12-07|314.0|0|516.0|0|0.0|0|0.0|100
0|2020-12-08|314.0|0|526.0|0|0.0|0|0.0|100
0|2020-12-09|314.0|0|537.0|0|0.0|0|0.0|100
0|2020-12-10|360.0|0|541.0|0|0.0|0|0.0|100
0|2020-12-11|382.0|0|563.0|0|0.0|0|0.0|100
0|2020-12-12|382.0|0|568.0|0|0.0|0|0.0|100
0|2020-12-13|382.0|0|573.0|0|0.0|0|0.0|100
0|2020-12-14|382.0|0|577.0|0|0.0|0|0.0|100
0|2020-12-15|382.0|0|579.0|0|0.0|0|0.0|100
0|2020-12-16|398.0|0|579.0|0|0.0|0|0.0|100
0|2020-12-17|415.0|0|596.0|0|0.0|0|0.0|100
0|2020-12-18|449.0|0|630.0|0|0.0|0|0.0|100
0|2020-12-19|466.0|0|647.0|0|0.0|0|0.0|100
0|2020-12-20|466.0|0|652.0|0|0.0|0|0.0|100
0|2020-12-21|483.0|0|664.0|0|0.0|0|0.0|100
0|2020-12-22|498.0|0|679.0|0|0.0|0|0.0|100
0|2020-12-23|500.0|0|681.0|0|0.0|0|0.0|100
0|2020-12-24|504.0|0|685.0|0|0.0|0|0.0|100
0|2020-12-25|504.0|0|685.0|0|0.0|0|0.0|100
0|2020-12-26|508.0|0|689.0|0|0.0|0|0.0|100
0|2020-12-27|520.0|0|701.0|0|0.0|0|0.0|100
0|2020-12-28|520.0|0|702.0|0|0.0|0|0.0|100
0|2020-12-29|540.0|0|721.0|0|0.0|0|0.0|100
0|2020-12-30|540.0|0|721.0|0|0.0|0|0.0|100
0|2020-12-31|540.0|0|721.0|0|0.0|0|0.0|100
0|2021-01-01|545.0|0|726.0|0|0.0|0|0.0|100
0|2021-01-02|551.0|0|732.0|0|0.0|0|0.0|100
0|2021-01-03|551.0|0|733.0|0|0.0|0|0.0|100
0|2021-01-04|559.0|0|740.0|0|0.0|0|0.0|100
0|2021-01-05|559.0|0|742.0|0|0.0|0|0.0|100
0|2021-01-06|562.0|0|743.0|0|0.0|0|0.0|100
0|2021-01-07|562.0|0|743.0|0|0.0|0|0.0|100
0|2021-01-08|562.0|0|762.0|0|0.0|0|0.0|100
0|2021-01-09|562.0|0|766.0|0|0.0|0|0.0|100
0|2021-01-10|562.0|0|768.0|0|0.0|0|0.0|100
0|2021-01-11|591.0|0|772.0|0|0.0|0|0.0|100
0|2021-01-12|604.0|0|785.0|0|0.0|0|0.0|100
0|2021-01-13|604.0|0|785.0|0|0.0|0|0.0|100
0|2021-01-14|604.0|0|785.0|0|0.0|0|0.0|100
0|2021-01-15|604.0|0|792.0|0|0.0|0|0.0|100
0|2021-01-16|614.0|0|795.0|0|0.0|0|0.0|100
0|2021-01-17|614.0|0|798.0|0|0.0|0|0.0|100
0|2021-01-18|618.0|0|799.0|0|0.0|0|0.0|100
0|2021-01-19|619.0|0|800.0|0|0.0|0|0.0|100
0|2021-01-20|619.0|0|800.0|0|0.0|0|0.0|100
0|2021-01-21|619.0|0|800.0|0|0.0|0|0.0|100
0|2021-01-22|621.0|0|802.0|0|0.0|0|0.0|100
0|2021-01-23|627.0|0|808.0|0|0.0|0|0.0|100
0|2021-01-24|627.0|0|810.0|0|0.0|0|0.0|100
0|2021-01-25|627.0|0|813.0|0|0.0|0|0.0|100
0|2021-01-26|636.0|0|817.0|0|0.0|0|0.0|100
0|2021-01-27|637.0|0|818.0|0|0.0|0|0.0|100
0|2021-01-28|637.0|0|819.0|0|0.0|0|0.0|100
0|2021-01-29|639.0|0|820.0|0|0.0|0|0.0|100
0|2021-01-30|639.0|0|820.0|0|0.0|0|0.0|100
0|2021-01-31|639.0|0|820.0|0|0.0|0|0.0|100
0|2021-02-01|648.0|0|829.0|0|0.0|0|0.0|100
0|2021-02-02|648.0|0|830.0|0|0.0|0|0.0|100
0|2021-02-03|649.0|0|830.0|0|0.0|0|0.0|100
0|2021-02-04|651.0|0|832.0|0|0.0|0|0.0|100
0|2021-02-05|651.0|0|832.0|0|0.0|0|0.0|100
0|2021-02-06|651.0|0|832.0|0|0.0|0|0.0|100
0|2021-02-07|651.0|0|839.0|0|0.0|0|0.0|100
0|2021-02-08|658.0|0|839.0|0|0.0|0|0.0|100
0|2021-02-09|659.0|0|840.0|0|0.0|0|0.0|100
