|dates|SanSebastian_PuertoRico_UnitedStates.JHU_ConfirmedCases.data|SanSebastian_PuertoRico_UnitedStates.JHU_ConfirmedCases.missing|SanSebastian_PuertoRico_UnitedStates.NYT_ConfirmedCases.data|SanSebastian_PuertoRico_UnitedStates.NYT_ConfirmedCases.missing|SanSebastian_PuertoRico_UnitedStates.JHU_ConfirmedDeaths.data|SanSebastian_PuertoRico_UnitedStates.JHU_ConfirmedDeaths.missing|SanSebastian_PuertoRico_UnitedStates.JHU_ConfirmedRecoveries.data|SanSebastian_PuertoRico_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-16|5.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-17|5.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-18|5.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-19|5.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-20|14.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-21|21.0|0|0.0|100|1.0|0|0.0|100
0|2020-03-22|23.0|0|0.0|100|1.0|0|0.0|100
0|2020-03-23|31.0|0|0.0|100|2.0|0|0.0|100
0|2020-03-24|39.0|0|0.0|100|2.0|0|0.0|100
0|2020-03-25|51.0|0|0.0|100|2.0|0|0.0|100
0|2020-03-26|64.0|0|0.0|100|2.0|0|0.0|100
0|2020-03-27|79.0|0|0.0|100|3.0|0|0.0|100
0|2020-03-28|100.0|0|0.0|100|3.0|0|0.0|100
0|2020-03-29|127.0|0|0.0|100|3.0|0|0.0|100
0|2020-03-30|174.0|0|0.0|100|6.0|0|0.0|100
0|2020-03-31|239.0|0|0.0|100|8.0|0|0.0|100
0|2020-04-01|286.0|0|0.0|100|11.0|0|0.0|100
0|2020-04-02|316.0|0|0.0|100|12.0|0|0.0|100
0|2020-04-03|316.0|0|0.0|100|15.0|0|0.0|100
0|2020-04-04|452.0|0|0.0|100|18.0|0|0.0|100
0|2020-04-05|475.0|0|0.0|100|20.0|0|0.0|100
0|2020-04-06|513.0|0|0.0|100|21.0|0|0.0|100
0|2020-04-07|573.0|0|0.0|100|23.0|0|0.0|100
0|2020-04-08|620.0|0|0.0|100|24.0|0|0.0|100
0|2020-04-09|683.0|0|0.0|100|33.0|0|0.0|100
0|2020-04-10|725.0|0|0.0|100|39.0|0|0.0|100
0|2020-04-11|788.0|0|0.0|100|42.0|0|0.0|100
0|2020-04-12|897.0|0|0.0|100|44.0|0|0.0|100
0|2020-04-13|903.0|0|0.0|100|45.0|0|0.0|100
0|2020-04-14|923.0|0|0.0|100|45.0|0|0.0|100
0|2020-04-15|974.0|0|0.0|100|51.0|0|0.0|100
0|2020-04-16|1043.0|0|0.0|100|56.0|0|0.0|100
0|2020-04-17|1068.0|0|0.0|100|58.0|0|0.0|100
0|2020-04-18|1118.0|0|0.0|100|60.0|0|0.0|100
0|2020-04-19|1213.0|0|0.0|100|62.0|0|0.0|100
0|2020-04-20|1252.0|0|0.0|100|63.0|0|0.0|100
0|2020-04-21|1298.0|0|0.0|100|64.0|0|0.0|100
0|2020-04-22|1252.0|0|0.0|100|63.0|0|0.0|100
0|2020-04-23|1416.0|0|0.0|100|69.0|0|0.0|100
0|2020-04-24|1276.0|0|0.0|100|77.0|0|0.0|100
0|2020-04-25|1307.0|0|0.0|100|83.0|0|0.0|100
0|2020-04-26|1371.0|0|0.0|100|84.0|0|0.0|100
0|2020-04-27|1389.0|0|0.0|100|84.0|0|0.0|100
0|2020-04-28|1400.0|0|0.0|100|86.0|0|0.0|100
0|2020-04-29|1433.0|0|0.0|100|86.0|0|0.0|100
0|2020-04-30|1539.0|0|0.0|100|92.0|0|0.0|100
0|2020-05-01|1575.0|0|0.0|100|94.0|0|0.0|100
0|2020-05-02|1757.0|0|0.0|100|95.0|0|0.0|100
0|2020-05-03|1757.0|0|0.0|100|95.0|0|0.0|100
0|2020-05-04|1757.0|0|0.0|100|95.0|0|0.0|100
0|2020-05-05|1757.0|0|29.0|0|95.0|0|0.0|100
0|2020-05-06|1757.0|0|29.0|0|95.0|0|0.0|100
0|2020-05-07|1757.0|0|29.0|0|95.0|0|0.0|100
0|2020-05-08|1757.0|0|29.0|0|95.0|0|0.0|100
0|2020-05-09|1757.0|0|30.0|0|95.0|0|0.0|100
0|2020-05-10|1757.0|0|31.0|0|95.0|0|0.0|100
0|2020-05-11|1757.0|0|31.0|0|95.0|0|0.0|100
0|2020-05-12|1757.0|0|31.0|0|95.0|0|0.0|100
0|2020-05-13|1757.0|0|31.0|0|95.0|0|0.0|100
0|2020-05-14|1757.0|0|31.0|0|95.0|0|0.0|100
0|2020-05-15|1757.0|0|31.0|0|95.0|0|0.0|100
0|2020-05-16|1757.0|0|32.0|0|95.0|0|0.0|100
0|2020-05-17|1757.0|0|33.0|0|95.0|0|0.0|100
0|2020-05-18|1757.0|0|34.0|0|95.0|0|0.0|100
0|2020-05-19|1757.0|0|35.0|0|95.0|0|0.0|100
0|2020-05-20|1757.0|0|35.0|0|95.0|0|0.0|100
0|2020-05-21|1757.0|0|35.0|0|95.0|0|0.0|100
0|2020-05-22|1757.0|0|35.0|0|95.0|0|0.0|100
0|2020-05-23|1757.0|0|35.0|0|95.0|0|0.0|100
0|2020-05-24|1757.0|0|35.0|0|95.0|0|0.0|100
0|2020-05-25|1757.0|0|36.0|0|95.0|0|0.0|100
0|2020-05-26|1757.0|0|38.0|0|95.0|0|0.0|100
0|2020-05-27|1757.0|0|40.0|0|95.0|0|0.0|100
0|2020-05-28|1757.0|0|40.0|0|95.0|0|0.0|100
0|2020-05-29|1757.0|0|40.0|0|95.0|0|0.0|100
0|2020-05-30|1757.0|0|47.0|0|95.0|0|0.0|100
0|2020-05-31|1757.0|0|47.0|0|95.0|0|0.0|100
0|2020-06-01|1757.0|0|47.0|0|95.0|0|0.0|100
0|2020-06-02|1757.0|0|47.0|0|95.0|0|0.0|100
0|2020-06-03|1757.0|0|47.0|0|95.0|0|0.0|100
0|2020-06-04|1757.0|0|68.0|0|95.0|0|0.0|100
0|2020-06-05|1757.0|0|69.0|0|95.0|0|0.0|100
0|2020-06-06|1757.0|0|74.0|0|95.0|0|0.0|100
0|2020-06-07|1757.0|0|76.0|0|95.0|0|0.0|100
0|2020-06-08|1757.0|0|77.0|0|95.0|0|0.0|100
0|2020-06-09|1757.0|0|77.0|0|95.0|0|0.0|100
0|2020-06-10|1757.0|0|78.0|0|95.0|0|0.0|100
0|2020-06-11|1757.0|0|78.0|0|95.0|0|0.0|100
0|2020-06-12|1757.0|0|78.0|0|95.0|0|0.0|100
0|2020-06-13|1757.0|0|78.0|0|95.0|0|0.0|100
0|2020-06-14|1757.0|0|78.0|0|95.0|0|0.0|100
0|2020-06-15|1757.0|0|78.0|0|95.0|0|0.0|100
0|2020-06-16|1757.0|0|78.0|0|95.0|0|0.0|100
0|2020-06-17|1757.0|0|78.0|0|95.0|0|0.0|100
0|2020-06-18|1757.0|0|78.0|0|95.0|0|0.0|100
0|2020-06-19|1757.0|0|78.0|0|95.0|0|0.0|100
0|2020-06-20|1757.0|0|78.0|0|95.0|0|0.0|100
0|2020-06-21|1757.0|0|78.0|0|95.0|0|0.0|100
0|2020-06-22|1757.0|0|78.0|0|95.0|0|0.0|100
0|2020-06-23|1757.0|0|78.0|0|95.0|0|0.0|100
0|2020-06-24|1757.0|0|78.0|0|95.0|0|0.0|100
0|2020-06-25|1757.0|0|93.0|0|95.0|0|0.0|100
0|2020-06-26|1757.0|0|94.0|0|95.0|0|0.0|100
0|2020-06-27|1757.0|0|96.0|0|95.0|0|0.0|100
0|2020-06-28|1757.0|0|96.0|0|95.0|0|0.0|100
0|2020-06-29|1757.0|0|96.0|0|95.0|0|0.0|100
0|2020-06-30|1757.0|0|98.0|0|95.0|0|0.0|100
0|2020-07-01|1757.0|0|98.0|0|95.0|0|0.0|100
0|2020-07-02|1757.0|0|98.0|0|95.0|0|0.0|100
0|2020-07-03|1757.0|0|99.0|0|95.0|0|0.0|100
0|2020-07-04|1757.0|0|100.0|0|95.0|0|0.0|100
0|2020-07-05|1757.0|0|100.0|0|95.0|0|0.0|100
0|2020-07-06|1757.0|0|101.0|0|95.0|0|0.0|100
0|2020-07-07|1757.0|0|103.0|0|95.0|0|0.0|100
0|2020-07-08|1757.0|0|104.0|0|95.0|0|0.0|100
0|2020-07-09|1757.0|0|104.0|0|95.0|0|0.0|100
0|2020-07-10|1757.0|0|105.0|0|95.0|0|0.0|100
0|2020-07-11|1757.0|0|109.0|0|95.0|0|0.0|100
0|2020-07-12|1757.0|0|111.0|0|95.0|0|0.0|100
0|2020-07-13|1757.0|0|112.0|0|95.0|0|0.0|100
0|2020-07-14|1757.0|0|113.0|0|95.0|0|0.0|100
0|2020-07-15|1757.0|0|115.0|0|95.0|0|0.0|100
0|2020-07-16|1757.0|0|117.0|0|95.0|0|0.0|100
0|2020-07-17|1757.0|0|122.0|0|95.0|0|0.0|100
0|2020-07-18|123.0|0|123.0|0|0.0|0|0.0|100
0|2020-07-19|129.0|0|129.0|0|0.0|0|0.0|100
0|2020-07-20|135.0|0|135.0|0|0.0|0|0.0|100
0|2020-07-21|139.0|0|139.0|0|0.0|0|0.0|100
0|2020-07-22|141.0|0|141.0|0|0.0|0|0.0|100
0|2020-07-23|142.0|0|142.0|0|0.0|0|0.0|100
0|2020-07-24|144.0|0|144.0|0|0.0|0|0.0|100
0|2020-07-25|151.0|0|151.0|0|0.0|0|0.0|100
0|2020-07-26|154.0|0|154.0|0|0.0|0|0.0|100
0|2020-07-27|156.0|0|156.0|0|0.0|0|0.0|100
0|2020-07-28|158.0|0|158.0|0|0.0|0|0.0|100
0|2020-07-29|158.0|0|158.0|0|0.0|0|0.0|100
0|2020-07-30|166.0|0|166.0|0|0.0|0|0.0|100
0|2020-07-31|170.0|0|170.0|0|0.0|0|0.0|100
0|2020-08-01|173.0|0|173.0|0|0.0|0|0.0|100
0|2020-08-02|184.0|0|184.0|0|0.0|0|0.0|100
0|2020-08-03|185.0|0|185.0|0|0.0|0|0.0|100
0|2020-08-04|191.0|0|191.0|0|0.0|0|0.0|100
0|2020-08-05|196.0|0|196.0|0|0.0|0|0.0|100
0|2020-08-06|212.0|0|212.0|0|0.0|0|0.0|100
0|2020-08-07|217.0|0|217.0|0|0.0|0|0.0|100
0|2020-08-08|220.0|0|220.0|0|0.0|0|0.0|100
0|2020-08-09|231.0|0|231.0|0|0.0|0|0.0|100
0|2020-08-10|236.0|0|236.0|0|0.0|0|0.0|100
0|2020-08-11|241.0|0|241.0|0|0.0|0|0.0|100
0|2020-08-12|245.0|0|245.0|0|0.0|0|0.0|100
0|2020-08-13|245.0|0|245.0|0|0.0|0|0.0|100
0|2020-08-14|246.0|0|246.0|0|0.0|0|0.0|100
0|2020-08-15|251.0|0|251.0|0|0.0|0|0.0|100
0|2020-08-16|253.0|0|253.0|0|0.0|0|0.0|100
0|2020-08-17|253.0|0|253.0|0|0.0|0|0.0|100
0|2020-08-18|257.0|0|257.0|0|0.0|0|0.0|100
0|2020-08-19|257.0|0|257.0|0|0.0|0|0.0|100
0|2020-08-20|258.0|0|260.0|0|0.0|0|0.0|100
0|2020-08-21|262.0|0|262.0|0|0.0|0|0.0|100
0|2020-08-22|267.0|0|267.0|0|0.0|0|0.0|100
0|2020-08-23|269.0|0|269.0|0|0.0|0|0.0|100
0|2020-08-24|270.0|0|270.0|0|0.0|0|0.0|100
0|2020-08-25|270.0|0|270.0|0|0.0|0|0.0|100
0|2020-08-26|270.0|0|270.0|0|0.0|0|0.0|100
0|2020-08-27|272.0|0|272.0|0|0.0|0|0.0|100
0|2020-08-28|272.0|0|272.0|0|0.0|0|0.0|100
0|2020-08-29|275.0|0|275.0|0|0.0|0|0.0|100
0|2020-08-30|276.0|0|276.0|0|0.0|0|0.0|100
0|2020-08-31|276.0|0|276.0|0|0.0|0|0.0|100
0|2020-09-01|276.0|0|276.0|0|0.0|0|0.0|100
0|2020-09-02|279.0|0|279.0|0|0.0|0|0.0|100
0|2020-09-03|280.0|0|280.0|0|0.0|0|0.0|100
0|2020-09-04|281.0|0|281.0|0|0.0|0|0.0|100
0|2020-09-05|287.0|0|287.0|0|0.0|0|0.0|100
0|2020-09-06|287.0|0|287.0|0|0.0|0|0.0|100
0|2020-09-07|292.0|0|292.0|0|0.0|0|0.0|100
0|2020-09-08|292.0|0|292.0|0|0.0|0|0.0|100
0|2020-09-09|292.0|0|292.0|0|0.0|0|0.0|100
0|2020-09-10|294.0|0|294.0|0|0.0|0|0.0|100
0|2020-09-11|296.0|0|296.0|0|0.0|0|0.0|100
0|2020-09-12|305.0|0|305.0|0|0.0|0|0.0|100
0|2020-09-13|308.0|0|308.0|0|0.0|0|0.0|100
0|2020-09-14|310.0|0|310.0|0|0.0|0|0.0|100
0|2020-09-15|312.0|0|312.0|0|0.0|0|0.0|100
0|2020-09-16|314.0|0|314.0|0|0.0|0|0.0|100
0|2020-09-17|316.0|0|316.0|0|0.0|0|0.0|100
0|2020-09-18|318.0|0|318.0|0|0.0|0|0.0|100
0|2020-09-19|333.0|0|333.0|0|0.0|0|0.0|100
0|2020-09-20|339.0|0|339.0|0|0.0|0|0.0|100
0|2020-09-21|344.0|0|344.0|0|0.0|0|0.0|100
0|2020-09-22|344.0|0|344.0|0|0.0|0|0.0|100
0|2020-09-23|344.0|0|344.0|0|0.0|0|0.0|100
0|2020-09-24|348.0|0|348.0|0|0.0|0|0.0|100
0|2020-09-25|354.0|0|354.0|0|0.0|0|0.0|100
0|2020-09-26|355.0|0|355.0|0|0.0|0|0.0|100
0|2020-09-27|359.0|0|359.0|0|0.0|0|0.0|100
0|2020-09-28|368.0|0|368.0|0|0.0|0|0.0|100
0|2020-09-29|397.0|0|397.0|0|0.0|0|0.0|100
0|2020-09-30|397.0|0|397.0|0|0.0|0|0.0|100
0|2020-10-01|397.0|0|397.0|0|0.0|0|0.0|100
0|2020-10-02|422.0|0|422.0|0|0.0|0|0.0|100
0|2020-10-03|441.0|0|441.0|0|0.0|0|0.0|100
0|2020-10-04|442.0|0|442.0|0|0.0|0|0.0|100
0|2020-10-05|447.0|0|447.0|0|0.0|0|0.0|100
0|2020-10-06|489.0|0|489.0|0|0.0|0|0.0|100
0|2020-10-07|490.0|0|490.0|0|0.0|0|0.0|100
0|2020-10-08|492.0|0|492.0|0|0.0|0|0.0|100
0|2020-10-09|506.0|0|506.0|0|0.0|0|0.0|100
0|2020-10-10|507.0|0|507.0|0|0.0|0|0.0|100
0|2020-10-11|508.0|0|508.0|0|0.0|0|0.0|100
0|2020-10-12|509.0|0|509.0|0|0.0|0|0.0|100
0|2020-10-13|510.0|0|510.0|0|0.0|0|0.0|100
0|2020-10-14|553.0|0|553.0|0|0.0|0|0.0|100
0|2020-10-15|560.0|0|560.0|0|0.0|0|0.0|100
0|2020-10-16|562.0|0|562.0|0|0.0|0|0.0|100
0|2020-10-17|562.0|0|562.0|0|0.0|0|0.0|100
0|2020-10-18|590.0|0|590.0|0|0.0|0|0.0|100
0|2020-10-19|619.0|0|619.0|0|0.0|0|0.0|100
0|2020-10-20|621.0|0|621.0|0|0.0|0|0.0|100
0|2020-10-21|621.0|0|621.0|0|0.0|0|0.0|100
0|2020-10-22|620.0|0|620.0|0|0.0|0|0.0|100
0|2020-10-23|683.0|0|683.0|0|0.0|0|0.0|100
0|2020-10-24|687.0|0|687.0|0|0.0|0|0.0|100
0|2020-10-25|720.0|0|720.0|0|0.0|0|0.0|100
0|2020-10-26|721.0|0|721.0|0|0.0|0|0.0|100
0|2020-10-27|726.0|0|726.0|0|0.0|0|0.0|100
0|2020-10-28|727.0|0|727.0|0|0.0|0|0.0|100
0|2020-10-29|747.0|0|747.0|0|0.0|0|0.0|100
0|2020-10-30|761.0|0|761.0|0|0.0|0|0.0|100
0|2020-10-31|770.0|0|770.0|0|0.0|0|0.0|100
0|2020-11-01|774.0|0|774.0|0|0.0|0|0.0|100
0|2020-11-02|812.0|0|812.0|0|0.0|0|0.0|100
0|2020-11-03|816.0|0|816.0|0|0.0|0|0.0|100
0|2020-11-04|816.0|0|816.0|0|0.0|0|0.0|100
0|2020-11-05|819.0|0|819.0|0|0.0|0|0.0|100
0|2020-11-06|849.0|0|849.0|0|0.0|0|0.0|100
0|2020-11-07|849.0|0|849.0|0|0.0|0|0.0|100
0|2020-11-08|849.0|0|875.0|0|0.0|0|0.0|100
0|2020-11-09|232.0|0|878.0|0|0.0|0|0.0|100
0|2020-11-10|234.0|0|880.0|0|0.0|0|0.0|100
0|2020-11-11|234.0|0|880.0|0|0.0|0|0.0|100
0|2020-11-12|309.0|0|955.0|0|0.0|0|0.0|100
0|2020-11-13|324.0|0|970.0|0|0.0|0|0.0|100
0|2020-11-14|331.0|0|977.0|0|0.0|0|0.0|100
0|2020-11-15|349.0|0|995.0|0|0.0|0|0.0|100
0|2020-11-16|349.0|0|995.0|0|0.0|0|0.0|100
0|2020-11-17|358.0|0|1004.0|0|0.0|0|0.0|100
0|2020-11-18|378.0|0|1024.0|0|0.0|0|0.0|100
0|2020-11-19|379.0|0|1025.0|0|0.0|0|0.0|100
0|2020-11-20|409.0|0|1055.0|0|0.0|0|0.0|100
0|2020-11-21|429.0|0|1075.0|0|0.0|0|0.0|100
0|2020-11-22|441.0|0|1087.0|0|0.0|0|0.0|100
0|2020-11-23|453.0|0|1099.0|0|0.0|0|0.0|100
0|2020-11-24|455.0|0|1101.0|0|0.0|0|0.0|100
0|2020-11-25|460.0|0|1106.0|0|0.0|0|0.0|100
0|2020-11-26|472.0|0|1118.0|0|0.0|0|0.0|100
0|2020-11-27|493.0|0|1139.0|0|0.0|0|0.0|100
0|2020-11-28|516.0|0|1162.0|0|0.0|0|0.0|100
0|2020-11-29|517.0|0|1163.0|0|0.0|0|0.0|100
0|2020-11-30|528.0|0|1174.0|0|0.0|0|0.0|100
0|2020-12-01|550.0|0|1196.0|0|0.0|0|0.0|100
0|2020-12-02|554.0|0|1200.0|0|0.0|0|0.0|100
0|2020-12-03|557.0|0|1203.0|0|0.0|0|0.0|100
0|2020-12-04|563.0|0|1209.0|0|0.0|0|0.0|100
0|2020-12-05|571.0|0|1217.0|0|0.0|0|0.0|100
0|2020-12-06|582.0|0|1228.0|0|0.0|0|0.0|100
0|2020-12-07|600.0|0|1246.0|0|0.0|0|0.0|100
0|2020-12-08|604.0|0|1250.0|0|0.0|0|0.0|100
0|2020-12-09|613.0|0|1259.0|0|0.0|0|0.0|100
0|2020-12-10|618.0|0|1264.0|0|0.0|0|0.0|100
0|2020-12-11|640.0|0|1286.0|0|0.0|0|0.0|100
0|2020-12-12|642.0|0|1288.0|0|0.0|0|0.0|100
0|2020-12-13|647.0|0|1293.0|0|0.0|0|0.0|100
0|2020-12-14|653.0|0|1299.0|0|0.0|0|0.0|100
0|2020-12-15|654.0|0|1300.0|0|0.0|0|0.0|100
0|2020-12-16|654.0|0|1300.0|0|0.0|0|0.0|100
0|2020-12-17|659.0|0|1305.0|0|0.0|0|0.0|100
0|2020-12-18|670.0|0|1316.0|0|0.0|0|0.0|100
0|2020-12-19|684.0|0|1330.0|0|0.0|0|0.0|100
0|2020-12-20|701.0|0|1347.0|0|0.0|0|0.0|100
0|2020-12-21|704.0|0|1350.0|0|0.0|0|0.0|100
0|2020-12-22|724.0|0|1370.0|0|0.0|0|0.0|100
0|2020-12-23|728.0|0|1374.0|0|0.0|0|0.0|100
0|2020-12-24|731.0|0|1377.0|0|0.0|0|0.0|100
0|2020-12-25|733.0|0|1379.0|0|0.0|0|0.0|100
0|2020-12-26|738.0|0|1384.0|0|0.0|0|0.0|100
0|2020-12-27|743.0|0|1389.0|0|0.0|0|0.0|100
0|2020-12-28|743.0|0|1389.0|0|0.0|0|0.0|100
0|2020-12-29|799.0|0|1445.0|0|0.0|0|0.0|100
0|2020-12-30|799.0|0|1445.0|0|0.0|0|0.0|100
0|2020-12-31|802.0|0|1448.0|0|0.0|0|0.0|100
0|2021-01-01|808.0|0|1454.0|0|0.0|0|0.0|100
0|2021-01-02|811.0|0|1457.0|0|0.0|0|0.0|100
0|2021-01-03|811.0|0|1457.0|0|0.0|0|0.0|100
0|2021-01-04|820.0|0|1466.0|0|0.0|0|0.0|100
0|2021-01-05|822.0|0|1468.0|0|0.0|0|0.0|100
0|2021-01-06|823.0|0|1469.0|0|0.0|0|0.0|100
0|2021-01-07|827.0|0|1473.0|0|0.0|0|0.0|100
0|2021-01-08|859.0|0|1505.0|0|0.0|0|0.0|100
0|2021-01-09|865.0|0|1511.0|0|0.0|0|0.0|100
0|2021-01-10|870.0|0|1516.0|0|0.0|0|0.0|100
0|2021-01-11|871.0|0|1517.0|0|0.0|0|0.0|100
0|2021-01-12|876.0|0|1522.0|0|0.0|0|0.0|100
0|2021-01-13|876.0|0|1522.0|0|0.0|0|0.0|100
0|2021-01-14|876.0|0|1522.0|0|0.0|0|0.0|100
0|2021-01-15|888.0|0|1534.0|0|0.0|0|0.0|100
0|2021-01-16|890.0|0|1536.0|0|0.0|0|0.0|100
0|2021-01-17|896.0|0|1542.0|0|0.0|0|0.0|100
0|2021-01-18|898.0|0|1544.0|0|0.0|0|0.0|100
0|2021-01-19|899.0|0|1545.0|0|0.0|0|0.0|100
0|2021-01-20|900.0|0|1546.0|0|0.0|0|0.0|100
0|2021-01-21|905.0|0|1551.0|0|0.0|0|0.0|100
0|2021-01-22|906.0|0|1552.0|0|0.0|0|0.0|100
0|2021-01-23|924.0|0|1570.0|0|0.0|0|0.0|100
0|2021-01-24|935.0|0|1581.0|0|0.0|0|0.0|100
0|2021-01-25|937.0|0|1583.0|0|0.0|0|0.0|100
0|2021-01-26|941.0|0|1587.0|0|0.0|0|0.0|100
0|2021-01-27|942.0|0|1588.0|0|0.0|0|0.0|100
0|2021-01-28|947.0|0|1593.0|0|0.0|0|0.0|100
0|2021-01-29|952.0|0|1598.0|0|0.0|0|0.0|100
0|2021-01-30|958.0|0|1604.0|0|0.0|0|0.0|100
0|2021-01-31|961.0|0|1607.0|0|0.0|0|0.0|100
0|2021-02-01|961.0|0|1607.0|0|0.0|0|0.0|100
0|2021-02-02|963.0|0|1609.0|0|0.0|0|0.0|100
0|2021-02-03|963.0|0|1609.0|0|0.0|0|0.0|100
