|dates|Aibonito_PuertoRico_UnitedStates.JHU_ConfirmedCases.data|Aibonito_PuertoRico_UnitedStates.JHU_ConfirmedCases.missing|Aibonito_PuertoRico_UnitedStates.NYT_ConfirmedCases.data|Aibonito_PuertoRico_UnitedStates.NYT_ConfirmedCases.missing|Aibonito_PuertoRico_UnitedStates.JHU_ConfirmedDeaths.data|Aibonito_PuertoRico_UnitedStates.JHU_ConfirmedDeaths.missing|Aibonito_PuertoRico_UnitedStates.JHU_ConfirmedRecoveries.data|Aibonito_PuertoRico_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-02-22|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-23|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-24|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-25|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-26|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-27|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-28|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-29|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-01|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-02|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-03|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-04|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-05|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-06|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-07|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-08|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-09|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-10|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-11|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-12|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-13|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-14|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-15|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-16|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-17|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-18|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-19|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-20|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-21|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-22|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-23|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-24|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-25|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-26|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-27|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-28|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-29|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-30|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-31|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-01|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-02|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-03|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-04|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-05|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-06|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-07|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-08|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-09|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-10|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-11|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-12|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-13|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-14|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-15|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-16|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-17|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-18|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-19|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-20|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-21|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-22|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-23|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-24|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-25|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-26|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-27|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-28|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-29|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-30|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-05-01|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-05-02|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-05-03|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-05-04|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-05-05|0.0|100|13.0|0|0.0|100|0.0|100
0|2020-05-06|0.0|100|13.0|0|0.0|100|0.0|100
0|2020-05-07|0.0|100|14.0|0|0.0|100|0.0|100
0|2020-05-08|0.0|100|14.0|0|0.0|100|0.0|100
0|2020-05-09|0.0|100|14.0|0|0.0|100|0.0|100
0|2020-05-10|0.0|100|14.0|0|0.0|100|0.0|100
0|2020-05-11|0.0|100|14.0|0|0.0|100|0.0|100
0|2020-05-12|0.0|100|15.0|0|0.0|100|0.0|100
0|2020-05-13|0.0|100|15.0|0|0.0|100|0.0|100
0|2020-05-14|0.0|100|16.0|0|0.0|100|0.0|100
0|2020-05-15|0.0|100|17.0|0|0.0|100|0.0|100
0|2020-05-16|0.0|100|17.0|0|0.0|100|0.0|100
0|2020-05-17|0.0|100|17.0|0|0.0|100|0.0|100
0|2020-05-18|0.0|100|17.0|0|0.0|100|0.0|100
0|2020-05-19|0.0|100|17.0|0|0.0|100|0.0|100
0|2020-05-20|0.0|100|18.0|0|0.0|100|0.0|100
0|2020-05-21|0.0|100|18.0|0|0.0|100|0.0|100
0|2020-05-22|0.0|100|18.0|0|0.0|100|0.0|100
0|2020-05-23|0.0|100|19.0|0|0.0|100|0.0|100
0|2020-05-24|0.0|100|19.0|0|0.0|100|0.0|100
0|2020-05-25|0.0|100|19.0|0|0.0|100|0.0|100
0|2020-05-26|0.0|100|20.0|0|0.0|100|0.0|100
0|2020-05-27|0.0|100|20.0|0|0.0|100|0.0|100
0|2020-05-28|0.0|100|20.0|0|0.0|100|0.0|100
0|2020-05-29|0.0|100|23.0|0|0.0|100|0.0|100
0|2020-05-30|0.0|100|23.0|0|0.0|100|0.0|100
0|2020-05-31|0.0|100|24.0|0|0.0|100|0.0|100
0|2020-06-01|0.0|100|24.0|0|0.0|100|0.0|100
0|2020-06-02|0.0|100|25.0|0|0.0|100|0.0|100
0|2020-06-03|0.0|100|29.0|0|0.0|100|0.0|100
0|2020-06-04|0.0|100|31.0|0|0.0|100|0.0|100
0|2020-06-05|0.0|100|32.0|0|0.0|100|0.0|100
0|2020-06-06|0.0|100|33.0|0|0.0|100|0.0|100
0|2020-06-07|0.0|100|33.0|0|0.0|100|0.0|100
0|2020-06-08|0.0|100|33.0|0|0.0|100|0.0|100
0|2020-06-09|0.0|100|33.0|0|0.0|100|0.0|100
0|2020-06-10|0.0|100|35.0|0|0.0|100|0.0|100
0|2020-06-11|0.0|100|35.0|0|0.0|100|0.0|100
0|2020-06-12|0.0|100|36.0|0|0.0|100|0.0|100
0|2020-06-13|0.0|100|36.0|0|0.0|100|0.0|100
0|2020-06-14|0.0|100|36.0|0|0.0|100|0.0|100
0|2020-06-15|0.0|100|37.0|0|0.0|100|0.0|100
0|2020-06-16|0.0|100|37.0|0|0.0|100|0.0|100
0|2020-06-17|0.0|100|38.0|0|0.0|100|0.0|100
0|2020-06-18|0.0|100|38.0|0|0.0|100|0.0|100
0|2020-06-19|0.0|100|37.0|0|0.0|100|0.0|100
0|2020-06-20|0.0|100|39.0|0|0.0|100|0.0|100
0|2020-06-21|0.0|100|39.0|0|0.0|100|0.0|100
0|2020-06-22|0.0|100|39.0|0|0.0|100|0.0|100
0|2020-06-23|0.0|100|41.0|0|0.0|100|0.0|100
0|2020-06-24|0.0|100|41.0|0|0.0|100|0.0|100
0|2020-06-25|0.0|100|41.0|0|0.0|100|0.0|100
0|2020-06-26|0.0|100|41.0|0|0.0|100|0.0|100
0|2020-06-27|0.0|100|41.0|0|0.0|100|0.0|100
0|2020-06-28|0.0|100|41.0|0|0.0|100|0.0|100
0|2020-06-29|0.0|100|42.0|0|0.0|100|0.0|100
0|2020-06-30|0.0|100|42.0|0|0.0|100|0.0|100
0|2020-07-01|0.0|100|42.0|0|0.0|100|0.0|100
0|2020-07-02|0.0|100|42.0|0|0.0|100|0.0|100
0|2020-07-03|0.0|100|42.0|0|0.0|100|0.0|100
0|2020-07-04|0.0|100|44.0|0|0.0|100|0.0|100
0|2020-07-05|0.0|100|45.0|0|0.0|100|0.0|100
0|2020-07-06|0.0|100|47.0|0|0.0|100|0.0|100
0|2020-07-07|0.0|100|48.0|0|0.0|100|0.0|100
0|2020-07-08|0.0|100|48.0|0|0.0|100|0.0|100
0|2020-07-09|0.0|100|49.0|0|0.0|100|0.0|100
0|2020-07-10|0.0|100|50.0|0|0.0|100|0.0|100
0|2020-07-11|0.0|100|51.0|0|0.0|100|0.0|100
0|2020-07-12|0.0|100|52.0|0|0.0|100|0.0|100
0|2020-07-13|0.0|100|53.0|0|0.0|100|0.0|100
0|2020-07-14|0.0|100|53.0|0|0.0|100|0.0|100
0|2020-07-15|0.0|100|53.0|0|0.0|100|0.0|100
0|2020-07-16|0.0|100|53.0|0|0.0|100|0.0|100
0|2020-07-17|0.0|100|55.0|0|0.0|100|0.0|100
0|2020-07-18|73.0|0|55.0|0|0.0|0|0.0|100
0|2020-07-19|73.0|0|56.0|0|0.0|0|0.0|100
0|2020-07-20|73.0|0|60.0|0|0.0|0|0.0|100
0|2020-07-21|73.0|0|62.0|0|0.0|0|0.0|100
0|2020-07-22|73.0|0|62.0|0|0.0|0|0.0|100
0|2020-07-23|73.0|0|64.0|0|0.0|0|0.0|100
0|2020-07-24|73.0|0|64.0|0|0.0|0|0.0|100
0|2020-07-25|73.0|0|67.0|0|0.0|0|0.0|100
0|2020-07-26|73.0|0|70.0|0|0.0|0|0.0|100
0|2020-07-27|73.0|0|70.0|0|0.0|0|0.0|100
0|2020-07-28|73.0|0|71.0|0|0.0|0|0.0|100
0|2020-07-29|73.0|0|71.0|0|0.0|0|0.0|100
0|2020-07-30|73.0|0|73.0|0|0.0|0|0.0|100
0|2020-07-31|73.0|0|73.0|0|0.0|0|0.0|100
0|2020-08-01|122.0|0|76.0|0|0.0|0|0.0|100
0|2020-08-02|122.0|0|77.0|0|0.0|0|0.0|100
0|2020-08-03|122.0|0|79.0|0|0.0|0|0.0|100
0|2020-08-04|122.0|0|79.0|0|0.0|0|0.0|100
0|2020-08-05|122.0|0|81.0|0|0.0|0|0.0|100
0|2020-08-06|122.0|0|82.0|0|0.0|0|0.0|100
0|2020-08-07|122.0|0|83.0|0|0.0|0|0.0|100
0|2020-08-08|122.0|0|84.0|0|0.0|0|0.0|100
0|2020-08-09|122.0|0|89.0|0|0.0|0|0.0|100
0|2020-08-10|122.0|0|89.0|0|0.0|0|0.0|100
0|2020-08-11|122.0|0|91.0|0|0.0|0|0.0|100
0|2020-08-12|122.0|0|93.0|0|0.0|0|0.0|100
0|2020-08-13|122.0|0|94.0|0|0.0|0|0.0|100
0|2020-08-14|122.0|0|97.0|0|0.0|0|0.0|100
0|2020-08-15|122.0|0|98.0|0|0.0|0|0.0|100
0|2020-08-16|122.0|0|100.0|0|0.0|0|0.0|100
0|2020-08-17|122.0|0|100.0|0|0.0|0|0.0|100
0|2020-08-18|122.0|0|103.0|0|0.0|0|0.0|100
0|2020-08-19|122.0|0|103.0|0|0.0|0|0.0|100
0|2020-08-20|122.0|0|107.0|0|0.0|0|0.0|100
0|2020-08-21|122.0|0|110.0|0|0.0|0|0.0|100
0|2020-08-22|122.0|0|113.0|0|0.0|0|0.0|100
0|2020-08-23|122.0|0|113.0|0|0.0|0|0.0|100
0|2020-08-24|122.0|0|117.0|0|0.0|0|0.0|100
0|2020-08-25|122.0|0|117.0|0|0.0|0|0.0|100
0|2020-08-26|122.0|0|118.0|0|0.0|0|0.0|100
0|2020-08-27|119.0|0|119.0|0|0.0|0|0.0|100
0|2020-08-28|119.0|0|119.0|0|0.0|0|0.0|100
0|2020-08-29|122.0|0|122.0|0|0.0|0|0.0|100
0|2020-08-30|122.0|0|122.0|0|0.0|0|0.0|100
0|2020-08-31|122.0|0|122.0|0|0.0|0|0.0|100
0|2020-09-01|123.0|0|123.0|0|0.0|0|0.0|100
0|2020-09-02|124.0|0|124.0|0|0.0|0|0.0|100
0|2020-09-03|125.0|0|125.0|0|0.0|0|0.0|100
0|2020-09-04|125.0|0|125.0|0|0.0|0|0.0|100
0|2020-09-05|125.0|0|125.0|0|0.0|0|0.0|100
0|2020-09-06|125.0|0|125.0|0|0.0|0|0.0|100
0|2020-09-07|127.0|0|127.0|0|0.0|0|0.0|100
0|2020-09-08|127.0|0|127.0|0|0.0|0|0.0|100
0|2020-09-09|127.0|0|127.0|0|0.0|0|0.0|100
0|2020-09-10|129.0|0|129.0|0|0.0|0|0.0|100
0|2020-09-11|133.0|0|133.0|0|0.0|0|0.0|100
0|2020-09-12|133.0|0|133.0|0|0.0|0|0.0|100
0|2020-09-13|136.0|0|136.0|0|0.0|0|0.0|100
0|2020-09-14|136.0|0|136.0|0|0.0|0|0.0|100
0|2020-09-15|137.0|0|137.0|0|0.0|0|0.0|100
0|2020-09-16|138.0|0|138.0|0|0.0|0|0.0|100
0|2020-09-17|139.0|0|139.0|0|0.0|0|0.0|100
0|2020-09-18|140.0|0|140.0|0|0.0|0|0.0|100
0|2020-09-19|145.0|0|145.0|0|0.0|0|0.0|100
0|2020-09-20|145.0|0|147.0|0|0.0|0|0.0|100
0|2020-09-21|147.0|0|147.0|0|0.0|0|0.0|100
0|2020-09-22|147.0|0|147.0|0|0.0|0|0.0|100
0|2020-09-23|147.0|0|147.0|0|0.0|0|0.0|100
0|2020-09-24|150.0|0|150.0|0|0.0|0|0.0|100
0|2020-09-25|153.0|0|153.0|0|0.0|0|0.0|100
0|2020-09-26|154.0|0|154.0|0|0.0|0|0.0|100
0|2020-09-27|156.0|0|156.0|0|0.0|0|0.0|100
0|2020-09-28|157.0|0|157.0|0|0.0|0|0.0|100
0|2020-09-29|158.0|0|158.0|0|0.0|0|0.0|100
0|2020-09-30|158.0|0|158.0|0|0.0|0|0.0|100
0|2020-10-01|160.0|0|160.0|0|0.0|0|0.0|100
0|2020-10-02|159.0|0|159.0|0|0.0|0|0.0|100
0|2020-10-03|161.0|0|161.0|0|0.0|0|0.0|100
0|2020-10-04|161.0|0|161.0|0|0.0|0|0.0|100
0|2020-10-05|161.0|0|161.0|0|0.0|0|0.0|100
0|2020-10-06|162.0|0|162.0|0|0.0|0|0.0|100
0|2020-10-07|162.0|0|162.0|0|0.0|0|0.0|100
0|2020-10-08|164.0|0|164.0|0|0.0|0|0.0|100
0|2020-10-09|164.0|0|164.0|0|0.0|0|0.0|100
0|2020-10-10|166.0|0|166.0|0|0.0|0|0.0|100
0|2020-10-11|167.0|0|167.0|0|0.0|0|0.0|100
0|2020-10-12|174.0|0|174.0|0|0.0|0|0.0|100
0|2020-10-13|188.0|0|188.0|0|0.0|0|0.0|100
0|2020-10-14|189.0|0|189.0|0|0.0|0|0.0|100
0|2020-10-15|189.0|0|189.0|0|0.0|0|0.0|100
0|2020-10-16|190.0|0|190.0|0|0.0|0|0.0|100
0|2020-10-17|190.0|0|190.0|0|0.0|0|0.0|100
0|2020-10-18|191.0|0|191.0|0|0.0|0|0.0|100
0|2020-10-19|191.0|0|191.0|0|0.0|0|0.0|100
0|2020-10-20|194.0|0|194.0|0|0.0|0|0.0|100
0|2020-10-21|194.0|0|194.0|0|0.0|0|0.0|100
0|2020-10-22|194.0|0|195.0|0|0.0|0|0.0|100
0|2020-10-23|194.0|0|203.0|0|0.0|0|0.0|100
0|2020-10-24|194.0|0|204.0|0|0.0|0|0.0|100
0|2020-10-25|194.0|0|207.0|0|0.0|0|0.0|100
0|2020-10-26|194.0|0|210.0|0|0.0|0|0.0|100
0|2020-10-27|194.0|0|212.0|0|0.0|0|0.0|100
0|2020-10-28|194.0|0|212.0|0|0.0|0|0.0|100
0|2020-10-29|194.0|0|216.0|0|0.0|0|0.0|100
0|2020-10-30|194.0|0|219.0|0|0.0|0|0.0|100
0|2020-10-31|194.0|0|220.0|0|0.0|0|0.0|100
0|2020-11-01|194.0|0|220.0|0|0.0|0|0.0|100
0|2020-11-02|222.0|0|222.0|0|0.0|0|0.0|100
0|2020-11-03|223.0|0|223.0|0|0.0|0|0.0|100
0|2020-11-04|223.0|0|223.0|0|0.0|0|0.0|100
0|2020-11-05|223.0|0|224.0|0|0.0|0|0.0|100
0|2020-11-06|228.0|0|228.0|0|0.0|0|0.0|100
0|2020-11-07|228.0|0|228.0|0|0.0|0|0.0|100
0|2020-11-08|228.0|0|231.0|0|0.0|0|0.0|100
0|2020-11-09|92.0|0|232.0|0|0.0|0|0.0|100
0|2020-11-10|92.0|0|234.0|0|0.0|0|0.0|100
0|2020-11-11|92.0|0|238.0|0|0.0|0|0.0|100
0|2020-11-12|92.0|0|238.0|0|0.0|0|0.0|100
0|2020-11-13|106.0|0|246.0|0|0.0|0|0.0|100
0|2020-11-14|107.0|0|247.0|0|0.0|0|0.0|100
0|2020-11-15|107.0|0|254.0|0|0.0|0|0.0|100
0|2020-11-16|117.0|0|257.0|0|0.0|0|0.0|100
0|2020-11-17|117.0|0|261.0|0|0.0|0|0.0|100
0|2020-11-18|117.0|0|262.0|0|0.0|0|0.0|100
0|2020-11-19|117.0|0|267.0|0|0.0|0|0.0|100
0|2020-11-20|117.0|0|270.0|0|0.0|0|0.0|100
0|2020-11-21|117.0|0|276.0|0|0.0|0|0.0|100
0|2020-11-22|117.0|0|283.0|0|0.0|0|0.0|100
0|2020-11-23|117.0|0|289.0|0|0.0|0|0.0|100
0|2020-11-24|149.0|0|289.0|0|0.0|0|0.0|100
0|2020-11-25|149.0|0|290.0|0|0.0|0|0.0|100
0|2020-11-26|149.0|0|291.0|0|0.0|0|0.0|100
0|2020-11-27|158.0|0|298.0|0|0.0|0|0.0|100
0|2020-11-28|158.0|0|315.0|0|0.0|0|0.0|100
0|2020-11-29|176.0|0|316.0|0|0.0|0|0.0|100
0|2020-11-30|181.0|0|321.0|0|0.0|0|0.0|100
0|2020-12-01|181.0|0|322.0|0|0.0|0|0.0|100
0|2020-12-02|183.0|0|323.0|0|0.0|0|0.0|100
0|2020-12-03|184.0|0|324.0|0|0.0|0|0.0|100
0|2020-12-04|184.0|0|324.0|0|0.0|0|0.0|100
0|2020-12-05|184.0|0|324.0|0|0.0|0|0.0|100
0|2020-12-06|184.0|0|329.0|0|0.0|0|0.0|100
0|2020-12-07|184.0|0|339.0|0|0.0|0|0.0|100
0|2020-12-08|184.0|0|351.0|0|0.0|0|0.0|100
0|2020-12-09|184.0|0|365.0|0|0.0|0|0.0|100
0|2020-12-10|226.0|0|366.0|0|0.0|0|0.0|100
0|2020-12-11|226.0|0|377.0|0|0.0|0|0.0|100
0|2020-12-12|239.0|0|379.0|0|0.0|0|0.0|100
0|2020-12-13|244.0|0|384.0|0|0.0|0|0.0|100
0|2020-12-14|244.0|0|385.0|0|0.0|0|0.0|100
0|2020-12-15|246.0|0|386.0|0|0.0|0|0.0|100
0|2020-12-16|247.0|0|387.0|0|0.0|0|0.0|100
0|2020-12-17|247.0|0|394.0|0|0.0|0|0.0|100
0|2020-12-18|247.0|0|401.0|0|0.0|0|0.0|100
0|2020-12-19|269.0|0|409.0|0|0.0|0|0.0|100
0|2020-12-20|271.0|0|411.0|0|0.0|0|0.0|100
0|2020-12-21|273.0|0|413.0|0|0.0|0|0.0|100
0|2020-12-22|281.0|0|421.0|0|0.0|0|0.0|100
0|2020-12-23|282.0|0|422.0|0|0.0|0|0.0|100
0|2020-12-24|283.0|0|423.0|0|0.0|0|0.0|100
0|2020-12-25|283.0|0|423.0|0|0.0|0|0.0|100
0|2020-12-26|284.0|0|424.0|0|0.0|0|0.0|100
0|2020-12-27|285.0|0|425.0|0|0.0|0|0.0|100
0|2020-12-28|285.0|0|425.0|0|0.0|0|0.0|100
0|2020-12-29|302.0|0|442.0|0|0.0|0|0.0|100
0|2020-12-30|302.0|0|442.0|0|0.0|0|0.0|100
0|2020-12-31|302.0|0|442.0|0|0.0|0|0.0|100
0|2021-01-01|305.0|0|445.0|0|0.0|0|0.0|100
0|2021-01-02|307.0|0|447.0|0|0.0|0|0.0|100
0|2021-01-03|307.0|0|448.0|0|0.0|0|0.0|100
0|2021-01-04|307.0|0|452.0|0|0.0|0|0.0|100
0|2021-01-05|307.0|0|453.0|0|0.0|0|0.0|100
0|2021-01-06|313.0|0|453.0|0|0.0|0|0.0|100
0|2021-01-07|313.0|0|454.0|0|0.0|0|0.0|100
0|2021-01-08|313.0|0|458.0|0|0.0|0|0.0|100
0|2021-01-09|324.0|0|464.0|0|0.0|0|0.0|100
0|2021-01-10|325.0|0|465.0|0|0.0|0|0.0|100
0|2021-01-11|325.0|0|467.0|0|0.0|0|0.0|100
0|2021-01-12|329.0|0|469.0|0|0.0|0|0.0|100
0|2021-01-13|329.0|0|469.0|0|0.0|0|0.0|100
0|2021-01-14|329.0|0|471.0|0|0.0|0|0.0|100
0|2021-01-15|329.0|0|481.0|0|0.0|0|0.0|100
0|2021-01-16|329.0|0|483.0|0|0.0|0|0.0|100
0|2021-01-17|349.0|0|489.0|0|0.0|0|0.0|100
0|2021-01-18|349.0|0|493.0|0|0.0|0|0.0|100
0|2021-01-19|356.0|0|496.0|0|0.0|0|0.0|100
0|2021-01-20|356.0|0|498.0|0|0.0|0|0.0|100
0|2021-01-21|356.0|0|499.0|0|0.0|0|0.0|100
0|2021-01-22|356.0|0|501.0|0|0.0|0|0.0|100
0|2021-01-23|369.0|0|509.0|0|0.0|0|0.0|100
0|2021-01-24|369.0|0|514.0|0|0.0|0|0.0|100
0|2021-01-25|369.0|0|521.0|0|0.0|0|0.0|100
0|2021-01-26|389.0|0|529.0|0|0.0|0|0.0|100
0|2021-01-27|395.0|0|535.0|0|0.0|0|0.0|100
0|2021-01-28|395.0|0|542.0|0|0.0|0|0.0|100
0|2021-01-29|395.0|0|544.0|0|0.0|0|0.0|100
0|2021-01-30|395.0|0|549.0|0|0.0|0|0.0|100
0|2021-01-31|395.0|0|549.0|0|0.0|0|0.0|100
0|2021-02-01|415.0|0|555.0|0|0.0|0|0.0|100
0|2021-02-02|415.0|0|555.0|0|0.0|0|0.0|100
0|2021-02-03|415.0|0|555.0|0|0.0|0|0.0|100
0|2021-02-04|415.0|0|557.0|0|0.0|0|0.0|100
0|2021-02-05|415.0|0|557.0|0|0.0|0|0.0|100
0|2021-02-06|418.0|0|558.0|0|0.0|0|0.0|100
0|2021-02-07|418.0|0|558.0|0|0.0|0|0.0|100
0|2021-02-08|418.0|0|558.0|0|0.0|0|0.0|100
0|2021-02-09|418.0|0|559.0|0|0.0|0|0.0|100
