|dates|Vanderburgh_Indiana_UnitedStates.BLS_EmployedPopulation.data|Vanderburgh_Indiana_UnitedStates.BLS_EmployedPopulation.missing|Vanderburgh_Indiana_UnitedStates.BLS_UnemployedPopulation.data|Vanderburgh_Indiana_UnitedStates.BLS_UnemployedPopulation.missing|Vanderburgh_Indiana_UnitedStates.BLS_UnemploymentRate.data|Vanderburgh_Indiana_UnitedStates.BLS_UnemploymentRate.missing|Vanderburgh_Indiana_UnitedStates.BLS_LaborForcePopulation.data|Vanderburgh_Indiana_UnitedStates.BLS_LaborForcePopulation.missing
0|2022-01-06|87113.0|0|4259.0|0|4.6611653460578735|0|91372.0|0
0|2022-01-07|87113.0|0|4259.0|0|4.6611653460578735|0|91372.0|0
0|2022-01-08|87113.0|0|4259.0|0|4.6611653460578735|0|91372.0|0
0|2022-01-09|87113.0|0|4259.0|0|4.6611653460578735|0|91372.0|0
0|2022-01-10|87113.0|0|4259.0|0|4.6611653460578735|0|91372.0|0
0|2022-01-11|87113.0|0|4259.0|0|4.6611653460578735|0|91372.0|0
0|2022-01-12|87113.0|0|4259.0|0|4.6611653460578735|0|91372.0|0
0|2022-01-13|87113.0|0|4259.0|0|4.6611653460578735|0|91372.0|0
0|2022-01-14|87113.0|0|4259.0|0|4.6611653460578735|0|91372.0|0
0|2022-01-15|87113.0|0|4259.0|0|4.6611653460578735|0|91372.0|0
0|2022-01-16|87113.0|0|4259.0|0|4.6611653460578735|0|91372.0|0
0|2022-01-17|87113.0|0|4259.0|0|4.6611653460578735|0|91372.0|0
