|dates|Park_Colorado_UnitedStates.AverageDailyTemperature.data|Park_Colorado_UnitedStates.AverageDailyTemperature.missing|Park_Colorado_UnitedStates.AverageDewPoint.data|Park_Colorado_UnitedStates.AverageDewPoint.missing|Park_Colorado_UnitedStates.AverageRelativeHumidity.data|Park_Colorado_UnitedStates.AverageRelativeHumidity.missing|Park_Colorado_UnitedStates.AverageSurfaceAirPressure.data|Park_Colorado_UnitedStates.AverageSurfaceAirPressure.missing
0|2021-10-17|42.427083333333336|0|6.364583333333333|0|24.510416666666668|0|19.92395833333333|0
0|2021-10-18|39.052083333333336|0|16.041666666666668|0|40.822916666666664|0|19.74197916666668|0
0|2021-10-19|31.395833333333332|0|11.729166666666666|0|46.979166666666664|0|19.676562500000006|0
0|2021-10-20|33.520833333333336|0|2.7395833333333335|0|31.927083333333332|0|19.86072916666671|0
0|2021-10-21|37.270833333333336|0|0.96875|0|22.166666666666668|0|19.960104166666685|0
0|2021-10-22|40.375|0|4.96875|0|23.864583333333332|0|19.866093749999973|0
0|2021-10-23|36.572916666666664|0|10.395833333333334|0|36.541666666666664|0|19.670729166666693|0
0|2021-10-24|34.375|0|16.543402777777775|0|52.899305555555564|0|19.701527777777773|0
0|2021-10-25|43.59375|0|20.104166666666668|0|42.5|0|19.759062499999995|0
0|2021-10-26|33.697916666666664|0|19.760416666666668|0|58.041666666666664|0|19.528645833333336|0
0|2021-10-27|22.479166666666668|0|11.8125|0|64.52083333333333|0|19.672291666666677|0
0|2021-10-28|30.75|0|18.59375|0|62.0625|0|19.870000000000037|0
0|2021-10-29|39.28125|0|12.03125|0|36.072916666666664|0|19.906666666666652|0
0|2021-10-30|38.1875|0|9.46875|0|34.833333333333336|0|19.83104166666664|0
0|2021-10-31|33.645833333333336|0|21.473958333333332|0|63.114583333333336|0|19.819687499999983|0
0|2021-11-01|33.020833333333336|0|23.239583333333332|0|69.04166666666667|0|19.8327083333333|0
0|2021-11-02|31.083333333333332|0|24.21875|0|75.72916666666667|0|19.84781249999998|0
0|2021-11-03|30.958333333333332|0|20.364583333333332|0|66.17708333333333|0|19.889166666666707|0
0|2021-11-04|36.75|0|11.854166666666666|0|37.197916666666664|0|19.867395833333287|0
0|2021-11-05|39.84375|0|5.453125|0|26.140625|0|19.8841666666667|0
0|2021-11-06|40.34375|0|-1.1354166666666667|0|19.010416666666668|0|19.891458333333315|0
0|2021-11-07|39.802083333333336|0|1.8125|0|22.34375|0|19.846822916666625|0
0|2021-11-08|37.395833333333336|0|6.885416666666667|0|29.833333333333332|0|19.86859375000001|0
0|2021-11-09|34.385416666666664|0|12.270833333333334|0|42.145833333333336|0|19.8153125|0
0|2021-11-10|25.90625|0|12.916666666666666|0|60.489583333333336|0|19.705208333333356|0
0|2021-11-11|23.71875|0|11.864583333333334|0|62.6875|0|19.751770833333328|0
0|2021-11-12|29.072916666666668|0|15.427083333333334|0|57.75|0|19.8594791666667|0
0|2021-11-13|32.916666666666664|0|16.052083333333332|0|52.604166666666664|0|19.881874999999983|0
