|dates|Ponce_PuertoRico_UnitedStates.JHU_ConfirmedCases.data|Ponce_PuertoRico_UnitedStates.JHU_ConfirmedCases.missing|Ponce_PuertoRico_UnitedStates.NYT_ConfirmedCases.data|Ponce_PuertoRico_UnitedStates.NYT_ConfirmedCases.missing|Ponce_PuertoRico_UnitedStates.JHU_ConfirmedDeaths.data|Ponce_PuertoRico_UnitedStates.JHU_ConfirmedDeaths.missing|Ponce_PuertoRico_UnitedStates.JHU_ConfirmedRecoveries.data|Ponce_PuertoRico_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-16|5.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-17|5.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-18|5.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-19|5.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-20|14.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-21|21.0|0|0.0|100|1.0|0|0.0|100
0|2020-03-22|23.0|0|0.0|100|1.0|0|0.0|100
0|2020-03-23|31.0|0|0.0|100|2.0|0|0.0|100
0|2020-03-24|39.0|0|0.0|100|2.0|0|0.0|100
0|2020-03-25|51.0|0|0.0|100|2.0|0|0.0|100
0|2020-03-26|64.0|0|0.0|100|2.0|0|0.0|100
0|2020-03-27|79.0|0|0.0|100|3.0|0|0.0|100
0|2020-03-28|100.0|0|0.0|100|3.0|0|0.0|100
0|2020-03-29|127.0|0|0.0|100|3.0|0|0.0|100
0|2020-03-30|174.0|0|0.0|100|6.0|0|0.0|100
0|2020-03-31|239.0|0|0.0|100|8.0|0|0.0|100
0|2020-04-01|286.0|0|0.0|100|11.0|0|0.0|100
0|2020-04-02|316.0|0|0.0|100|12.0|0|0.0|100
0|2020-04-03|316.0|0|0.0|100|15.0|0|0.0|100
0|2020-04-04|452.0|0|0.0|100|18.0|0|0.0|100
0|2020-04-05|475.0|0|0.0|100|20.0|0|0.0|100
0|2020-04-06|513.0|0|0.0|100|21.0|0|0.0|100
0|2020-04-07|573.0|0|0.0|100|23.0|0|0.0|100
0|2020-04-08|620.0|0|0.0|100|24.0|0|0.0|100
0|2020-04-09|683.0|0|0.0|100|33.0|0|0.0|100
0|2020-04-10|725.0|0|0.0|100|39.0|0|0.0|100
0|2020-04-11|788.0|0|0.0|100|42.0|0|0.0|100
0|2020-04-12|897.0|0|0.0|100|44.0|0|0.0|100
0|2020-04-13|903.0|0|0.0|100|45.0|0|0.0|100
0|2020-04-14|923.0|0|0.0|100|45.0|0|0.0|100
0|2020-04-15|974.0|0|0.0|100|51.0|0|0.0|100
0|2020-04-16|1043.0|0|0.0|100|56.0|0|0.0|100
0|2020-04-17|1068.0|0|0.0|100|58.0|0|0.0|100
0|2020-04-18|1118.0|0|0.0|100|60.0|0|0.0|100
0|2020-04-19|1213.0|0|0.0|100|62.0|0|0.0|100
0|2020-04-20|1252.0|0|0.0|100|63.0|0|0.0|100
0|2020-04-21|1298.0|0|0.0|100|64.0|0|0.0|100
0|2020-04-22|1252.0|0|0.0|100|63.0|0|0.0|100
0|2020-04-23|1416.0|0|0.0|100|69.0|0|0.0|100
0|2020-04-24|1276.0|0|0.0|100|77.0|0|0.0|100
0|2020-04-25|1307.0|0|0.0|100|83.0|0|0.0|100
0|2020-04-26|1371.0|0|0.0|100|84.0|0|0.0|100
0|2020-04-27|1389.0|0|0.0|100|84.0|0|0.0|100
0|2020-04-28|1400.0|0|0.0|100|86.0|0|0.0|100
0|2020-04-29|1433.0|0|0.0|100|86.0|0|0.0|100
0|2020-04-30|1539.0|0|0.0|100|92.0|0|0.0|100
0|2020-05-01|1575.0|0|0.0|100|94.0|0|0.0|100
0|2020-05-02|1757.0|0|0.0|100|95.0|0|0.0|100
0|2020-05-03|1757.0|0|0.0|100|95.0|0|0.0|100
0|2020-05-04|1757.0|0|0.0|100|95.0|0|0.0|100
0|2020-05-05|1757.0|0|54.0|0|95.0|0|0.0|100
0|2020-05-06|1757.0|0|54.0|0|95.0|0|0.0|100
0|2020-05-07|1757.0|0|56.0|0|95.0|0|0.0|100
0|2020-05-08|1757.0|0|58.0|0|95.0|0|0.0|100
0|2020-05-09|1757.0|0|58.0|0|95.0|0|0.0|100
0|2020-05-10|1757.0|0|58.0|0|95.0|0|0.0|100
0|2020-05-11|1757.0|0|61.0|0|95.0|0|0.0|100
0|2020-05-12|1757.0|0|62.0|0|95.0|0|0.0|100
0|2020-05-13|1757.0|0|62.0|0|95.0|0|0.0|100
0|2020-05-14|1757.0|0|62.0|0|95.0|0|0.0|100
0|2020-05-15|1757.0|0|68.0|0|95.0|0|0.0|100
0|2020-05-16|1757.0|0|70.0|0|95.0|0|0.0|100
0|2020-05-17|1757.0|0|72.0|0|95.0|0|0.0|100
0|2020-05-18|1757.0|0|76.0|0|95.0|0|0.0|100
0|2020-05-19|1757.0|0|76.0|0|95.0|0|0.0|100
0|2020-05-20|1757.0|0|79.0|0|95.0|0|0.0|100
0|2020-05-21|1757.0|0|80.0|0|95.0|0|0.0|100
0|2020-05-22|1757.0|0|82.0|0|95.0|0|0.0|100
0|2020-05-23|1757.0|0|84.0|0|95.0|0|0.0|100
0|2020-05-24|1757.0|0|86.0|0|95.0|0|0.0|100
0|2020-05-25|1757.0|0|89.0|0|95.0|0|0.0|100
0|2020-05-26|1757.0|0|92.0|0|95.0|0|0.0|100
0|2020-05-27|1757.0|0|94.0|0|95.0|0|0.0|100
0|2020-05-28|1757.0|0|94.0|0|95.0|0|0.0|100
0|2020-05-29|1757.0|0|100.0|0|95.0|0|0.0|100
0|2020-05-30|1757.0|0|105.0|0|95.0|0|0.0|100
0|2020-05-31|1757.0|0|111.0|0|95.0|0|0.0|100
0|2020-06-01|1757.0|0|113.0|0|95.0|0|0.0|100
0|2020-06-02|1757.0|0|115.0|0|95.0|0|0.0|100
0|2020-06-03|1757.0|0|117.0|0|95.0|0|0.0|100
0|2020-06-04|1757.0|0|124.0|0|95.0|0|0.0|100
0|2020-06-05|1757.0|0|125.0|0|95.0|0|0.0|100
0|2020-06-06|1757.0|0|128.0|0|95.0|0|0.0|100
0|2020-06-07|1757.0|0|131.0|0|95.0|0|0.0|100
0|2020-06-08|1757.0|0|132.0|0|95.0|0|0.0|100
0|2020-06-09|1757.0|0|136.0|0|95.0|0|0.0|100
0|2020-06-10|1757.0|0|136.0|0|95.0|0|0.0|100
0|2020-06-11|1757.0|0|135.0|0|95.0|0|0.0|100
0|2020-06-12|1757.0|0|138.0|0|95.0|0|0.0|100
0|2020-06-13|1757.0|0|139.0|0|95.0|0|0.0|100
0|2020-06-14|1757.0|0|143.0|0|95.0|0|0.0|100
0|2020-06-15|1757.0|0|145.0|0|95.0|0|0.0|100
0|2020-06-16|1757.0|0|147.0|0|95.0|0|0.0|100
0|2020-06-17|1757.0|0|153.0|0|95.0|0|0.0|100
0|2020-06-18|1757.0|0|154.0|0|95.0|0|0.0|100
0|2020-06-19|1757.0|0|160.0|0|95.0|0|0.0|100
0|2020-06-20|1757.0|0|163.0|0|95.0|0|0.0|100
0|2020-06-21|1757.0|0|162.0|0|95.0|0|0.0|100
0|2020-06-22|1757.0|0|162.0|0|95.0|0|0.0|100
0|2020-06-23|1757.0|0|165.0|0|95.0|0|0.0|100
0|2020-06-24|1757.0|0|169.0|0|95.0|0|0.0|100
0|2020-06-25|1757.0|0|175.0|0|95.0|0|0.0|100
0|2020-06-26|1757.0|0|176.0|0|95.0|0|0.0|100
0|2020-06-27|1757.0|0|181.0|0|95.0|0|0.0|100
0|2020-06-28|1757.0|0|183.0|0|95.0|0|0.0|100
0|2020-06-29|1757.0|0|184.0|0|95.0|0|0.0|100
0|2020-06-30|1757.0|0|192.0|0|95.0|0|0.0|100
0|2020-07-01|1757.0|0|192.0|0|95.0|0|0.0|100
0|2020-07-02|1757.0|0|192.0|0|95.0|0|0.0|100
0|2020-07-03|1757.0|0|198.0|0|95.0|0|0.0|100
0|2020-07-04|1757.0|0|200.0|0|95.0|0|0.0|100
0|2020-07-05|1757.0|0|207.0|0|95.0|0|0.0|100
0|2020-07-06|1757.0|0|223.0|0|95.0|0|0.0|100
0|2020-07-07|1757.0|0|229.0|0|95.0|0|0.0|100
0|2020-07-08|1757.0|0|235.0|0|95.0|0|0.0|100
0|2020-07-09|1757.0|0|244.0|0|95.0|0|0.0|100
0|2020-07-10|1757.0|0|251.0|0|95.0|0|0.0|100
0|2020-07-11|1757.0|0|259.0|0|95.0|0|0.0|100
0|2020-07-12|1757.0|0|262.0|0|95.0|0|0.0|100
0|2020-07-13|1757.0|0|275.0|0|95.0|0|0.0|100
0|2020-07-14|1757.0|0|276.0|0|95.0|0|0.0|100
0|2020-07-15|1757.0|0|277.0|0|95.0|0|0.0|100
0|2020-07-16|1757.0|0|282.0|0|95.0|0|0.0|100
0|2020-07-17|1757.0|0|293.0|0|95.0|0|0.0|100
0|2020-07-18|302.0|0|302.0|0|0.0|0|0.0|100
0|2020-07-19|310.0|0|310.0|0|0.0|0|0.0|100
0|2020-07-20|315.0|0|315.0|0|0.0|0|0.0|100
0|2020-07-21|323.0|0|323.0|0|0.0|0|0.0|100
0|2020-07-22|325.0|0|325.0|0|0.0|0|0.0|100
0|2020-07-23|331.0|0|331.0|0|0.0|0|0.0|100
0|2020-07-24|350.0|0|350.0|0|0.0|0|0.0|100
0|2020-07-25|360.0|0|360.0|0|0.0|0|0.0|100
0|2020-07-26|372.0|0|372.0|0|0.0|0|0.0|100
0|2020-07-27|375.0|0|375.0|0|0.0|0|0.0|100
0|2020-07-28|384.0|0|384.0|0|0.0|0|0.0|100
0|2020-07-29|385.0|0|385.0|0|0.0|0|0.0|100
0|2020-07-30|389.0|0|389.0|0|0.0|0|0.0|100
0|2020-07-31|395.0|0|395.0|0|0.0|0|0.0|100
0|2020-08-01|414.0|0|414.0|0|0.0|0|0.0|100
0|2020-08-02|428.0|0|428.0|0|0.0|0|0.0|100
0|2020-08-03|433.0|0|433.0|0|0.0|0|0.0|100
0|2020-08-04|444.0|0|444.0|0|0.0|0|0.0|100
0|2020-08-05|444.0|0|444.0|0|0.0|0|0.0|100
0|2020-08-06|449.0|0|449.0|0|0.0|0|0.0|100
0|2020-08-07|460.0|0|460.0|0|0.0|0|0.0|100
0|2020-08-08|478.0|0|478.0|0|0.0|0|0.0|100
0|2020-08-09|490.0|0|490.0|0|0.0|0|0.0|100
0|2020-08-10|499.0|0|499.0|0|0.0|0|0.0|100
0|2020-08-11|506.0|0|506.0|0|0.0|0|0.0|100
0|2020-08-12|510.0|0|510.0|0|0.0|0|0.0|100
0|2020-08-13|526.0|0|526.0|0|0.0|0|0.0|100
0|2020-08-14|541.0|0|541.0|0|0.0|0|0.0|100
0|2020-08-15|552.0|0|552.0|0|0.0|0|0.0|100
0|2020-08-16|564.0|0|564.0|0|0.0|0|0.0|100
0|2020-08-17|569.0|0|569.0|0|0.0|0|0.0|100
0|2020-08-18|580.0|0|580.0|0|0.0|0|0.0|100
0|2020-08-19|583.0|0|583.0|0|0.0|0|0.0|100
0|2020-08-20|584.0|0|592.0|0|0.0|0|0.0|100
0|2020-08-21|599.0|0|599.0|0|0.0|0|0.0|100
0|2020-08-22|611.0|0|611.0|0|0.0|0|0.0|100
0|2020-08-23|612.0|0|612.0|0|0.0|0|0.0|100
0|2020-08-24|618.0|0|618.0|0|0.0|0|0.0|100
0|2020-08-25|622.0|0|622.0|0|0.0|0|0.0|100
0|2020-08-26|624.0|0|624.0|0|0.0|0|0.0|100
0|2020-08-27|633.0|0|633.0|0|0.0|0|0.0|100
0|2020-08-28|641.0|0|641.0|0|0.0|0|0.0|100
0|2020-08-29|644.0|0|644.0|0|0.0|0|0.0|100
0|2020-08-30|649.0|0|649.0|0|0.0|0|0.0|100
0|2020-08-31|656.0|0|656.0|0|0.0|0|0.0|100
0|2020-09-01|657.0|0|657.0|0|0.0|0|0.0|100
0|2020-09-02|667.0|0|667.0|0|0.0|0|0.0|100
0|2020-09-03|668.0|0|668.0|0|0.0|0|0.0|100
0|2020-09-04|668.0|0|668.0|0|0.0|0|0.0|100
0|2020-09-05|669.0|0|669.0|0|0.0|0|0.0|100
0|2020-09-06|669.0|0|669.0|0|0.0|0|0.0|100
0|2020-09-07|671.0|0|671.0|0|0.0|0|0.0|100
0|2020-09-08|670.0|0|670.0|0|0.0|0|0.0|100
0|2020-09-09|670.0|0|670.0|0|0.0|0|0.0|100
0|2020-09-10|676.0|0|676.0|0|0.0|0|0.0|100
0|2020-09-11|682.0|0|682.0|0|0.0|0|0.0|100
0|2020-09-12|695.0|0|695.0|0|0.0|0|0.0|100
0|2020-09-13|701.0|0|701.0|0|0.0|0|0.0|100
0|2020-09-14|712.0|0|712.0|0|0.0|0|0.0|100
0|2020-09-15|716.0|0|716.0|0|0.0|0|0.0|100
0|2020-09-16|717.0|0|717.0|0|0.0|0|0.0|100
0|2020-09-17|724.0|0|724.0|0|0.0|0|0.0|100
0|2020-09-18|733.0|0|733.0|0|0.0|0|0.0|100
0|2020-09-19|776.0|0|776.0|0|0.0|0|0.0|100
0|2020-09-20|810.0|0|810.0|0|0.0|0|0.0|100
0|2020-09-21|824.0|0|824.0|0|0.0|0|0.0|100
0|2020-09-22|825.0|0|825.0|0|0.0|0|0.0|100
0|2020-09-23|827.0|0|827.0|0|0.0|0|0.0|100
0|2020-09-24|854.0|0|854.0|0|0.0|0|0.0|100
0|2020-09-25|867.0|0|867.0|0|0.0|0|0.0|100
0|2020-09-26|875.0|0|875.0|0|0.0|0|0.0|100
0|2020-09-27|889.0|0|889.0|0|0.0|0|0.0|100
0|2020-09-28|932.0|0|932.0|0|0.0|0|0.0|100
0|2020-09-29|950.0|0|950.0|0|0.0|0|0.0|100
0|2020-09-30|952.0|0|952.0|0|0.0|0|0.0|100
0|2020-10-01|961.0|0|961.0|0|0.0|0|0.0|100
0|2020-10-02|964.0|0|964.0|0|0.0|0|0.0|100
0|2020-10-03|969.0|0|969.0|0|0.0|0|0.0|100
0|2020-10-04|982.0|0|982.0|0|0.0|0|0.0|100
0|2020-10-05|993.0|0|993.0|0|0.0|0|0.0|100
0|2020-10-06|996.0|0|996.0|0|0.0|0|0.0|100
0|2020-10-07|999.0|0|999.0|0|0.0|0|0.0|100
0|2020-10-08|1007.0|0|1007.0|0|0.0|0|0.0|100
0|2020-10-09|1011.0|0|1011.0|0|0.0|0|0.0|100
0|2020-10-10|1025.0|0|1025.0|0|0.0|0|0.0|100
0|2020-10-11|1033.0|0|1033.0|0|0.0|0|0.0|100
0|2020-10-12|1044.0|0|1044.0|0|0.0|0|0.0|100
0|2020-10-13|1048.0|0|1048.0|0|0.0|0|0.0|100
0|2020-10-14|1053.0|0|1053.0|0|0.0|0|0.0|100
0|2020-10-15|1058.0|0|1058.0|0|0.0|0|0.0|100
0|2020-10-16|1071.0|0|1071.0|0|0.0|0|0.0|100
0|2020-10-17|1080.0|0|1080.0|0|0.0|0|0.0|100
0|2020-10-18|1089.0|0|1089.0|0|0.0|0|0.0|100
0|2020-10-19|1127.0|0|1127.0|0|0.0|0|0.0|100
0|2020-10-20|1159.0|0|1159.0|0|0.0|0|0.0|100
0|2020-10-21|1161.0|0|1161.0|0|0.0|0|0.0|100
0|2020-10-22|1171.0|0|1171.0|0|0.0|0|0.0|100
0|2020-10-23|1191.0|0|1191.0|0|0.0|0|0.0|100
0|2020-10-24|1195.0|0|1195.0|0|0.0|0|0.0|100
0|2020-10-25|1204.0|0|1204.0|0|0.0|0|0.0|100
0|2020-10-26|1223.0|0|1223.0|0|0.0|0|0.0|100
0|2020-10-27|1231.0|0|1231.0|0|0.0|0|0.0|100
0|2020-10-28|1231.0|0|1231.0|0|0.0|0|0.0|100
0|2020-10-29|1252.0|0|1252.0|0|0.0|0|0.0|100
0|2020-10-30|1262.0|0|1262.0|0|0.0|0|0.0|100
0|2020-10-31|1269.0|0|1269.0|0|0.0|0|0.0|100
0|2020-11-01|1284.0|0|1284.0|0|0.0|0|0.0|100
0|2020-11-02|1341.0|0|1341.0|0|0.0|0|0.0|100
0|2020-11-03|1361.0|0|1361.0|0|0.0|0|0.0|100
0|2020-11-04|1363.0|0|1363.0|0|0.0|0|0.0|100
0|2020-11-05|1367.0|0|1367.0|0|0.0|0|0.0|100
0|2020-11-06|1382.0|0|1382.0|0|0.0|0|0.0|100
0|2020-11-07|1382.0|0|1382.0|0|0.0|0|0.0|100
0|2020-11-08|1382.0|0|1406.0|0|0.0|0|0.0|100
0|2020-11-09|703.0|0|1420.0|0|0.0|0|0.0|100
0|2020-11-10|704.0|0|1421.0|0|0.0|0|0.0|100
0|2020-11-11|704.0|0|1421.0|0|0.0|0|0.0|100
0|2020-11-12|720.0|0|1437.0|0|0.0|0|0.0|100
0|2020-11-13|729.0|0|1446.0|0|0.0|0|0.0|100
0|2020-11-14|733.0|0|1450.0|0|0.0|0|0.0|100
0|2020-11-15|747.0|0|1464.0|0|0.0|0|0.0|100
0|2020-11-16|752.0|0|1469.0|0|0.0|0|0.0|100
0|2020-11-17|762.0|0|1479.0|0|0.0|0|0.0|100
0|2020-11-18|763.0|0|1480.0|0|0.0|0|0.0|100
0|2020-11-19|771.0|0|1488.0|0|0.0|0|0.0|100
0|2020-11-20|815.0|0|1532.0|0|0.0|0|0.0|100
0|2020-11-21|844.0|0|1561.0|0|0.0|0|0.0|100
0|2020-11-22|854.0|0|1571.0|0|0.0|0|0.0|100
0|2020-11-23|870.0|0|1587.0|0|0.0|0|0.0|100
0|2020-11-24|875.0|0|1592.0|0|0.0|0|0.0|100
0|2020-11-25|879.0|0|1596.0|0|0.0|0|0.0|100
0|2020-11-26|893.0|0|1610.0|0|0.0|0|0.0|100
0|2020-11-27|915.0|0|1632.0|0|0.0|0|0.0|100
0|2020-11-28|942.0|0|1659.0|0|0.0|0|0.0|100
0|2020-11-29|945.0|0|1662.0|0|0.0|0|0.0|100
0|2020-11-30|976.0|0|1693.0|0|0.0|0|0.0|100
0|2020-12-01|1006.0|0|1723.0|0|0.0|0|0.0|100
0|2020-12-02|1014.0|0|1731.0|0|0.0|0|0.0|100
0|2020-12-03|1025.0|0|1742.0|0|0.0|0|0.0|100
0|2020-12-04|1029.0|0|1746.0|0|0.0|0|0.0|100
0|2020-12-05|1057.0|0|1774.0|0|0.0|0|0.0|100
0|2020-12-06|1096.0|0|1813.0|0|0.0|0|0.0|100
0|2020-12-07|1121.0|0|1838.0|0|0.0|0|0.0|100
0|2020-12-08|1130.0|0|1847.0|0|0.0|0|0.0|100
0|2020-12-09|1142.0|0|1859.0|0|0.0|0|0.0|100
0|2020-12-10|1154.0|0|1871.0|0|0.0|0|0.0|100
0|2020-12-11|1166.0|0|1883.0|0|0.0|0|0.0|100
0|2020-12-12|1177.0|0|1894.0|0|0.0|0|0.0|100
0|2020-12-13|1203.0|0|1920.0|0|0.0|0|0.0|100
0|2020-12-14|1209.0|0|1926.0|0|0.0|0|0.0|100
0|2020-12-15|1223.0|0|1940.0|0|0.0|0|0.0|100
0|2020-12-16|1224.0|0|1941.0|0|0.0|0|0.0|100
0|2020-12-17|1275.0|0|1992.0|0|0.0|0|0.0|100
0|2020-12-18|1301.0|0|2018.0|0|0.0|0|0.0|100
0|2020-12-19|1342.0|0|2059.0|0|0.0|0|0.0|100
0|2020-12-20|1371.0|0|2088.0|0|0.0|0|0.0|100
0|2020-12-21|1384.0|0|2101.0|0|0.0|0|0.0|100
0|2020-12-22|1405.0|0|2122.0|0|0.0|0|0.0|100
0|2020-12-23|1416.0|0|2133.0|0|0.0|0|0.0|100
0|2020-12-24|1422.0|0|2139.0|0|0.0|0|0.0|100
0|2020-12-25|1437.0|0|2154.0|0|0.0|0|0.0|100
0|2020-12-26|1472.0|0|2189.0|0|0.0|0|0.0|100
0|2020-12-27|1502.0|0|2219.0|0|0.0|0|0.0|100
0|2020-12-28|1503.0|0|2220.0|0|0.0|0|0.0|100
0|2020-12-29|1524.0|0|2241.0|0|0.0|0|0.0|100
0|2020-12-30|1527.0|0|2244.0|0|0.0|0|0.0|100
0|2020-12-31|1536.0|0|2253.0|0|0.0|0|0.0|100
0|2021-01-01|1542.0|0|2259.0|0|0.0|0|0.0|100
0|2021-01-02|1562.0|0|2279.0|0|0.0|0|0.0|100
0|2021-01-03|1574.0|0|2291.0|0|0.0|0|0.0|100
0|2021-01-04|1585.0|0|2302.0|0|0.0|0|0.0|100
0|2021-01-05|1607.0|0|2324.0|0|0.0|0|0.0|100
0|2021-01-06|1616.0|0|2333.0|0|0.0|0|0.0|100
0|2021-01-07|1637.0|0|2354.0|0|0.0|0|0.0|100
0|2021-01-08|1666.0|0|2383.0|0|0.0|0|0.0|100
0|2021-01-09|1675.0|0|2392.0|0|0.0|0|0.0|100
0|2021-01-10|1691.0|0|2408.0|0|0.0|0|0.0|100
0|2021-01-11|1718.0|0|2435.0|0|0.0|0|0.0|100
0|2021-01-12|1739.0|0|2456.0|0|0.0|0|0.0|100
0|2021-01-13|1744.0|0|2461.0|0|0.0|0|0.0|100
0|2021-01-14|1755.0|0|2472.0|0|0.0|0|0.0|100
0|2021-01-15|1809.0|0|2526.0|0|0.0|0|0.0|100
0|2021-01-16|1833.0|0|2550.0|0|0.0|0|0.0|100
0|2021-01-17|1856.0|0|2573.0|0|0.0|0|0.0|100
0|2021-01-18|1882.0|0|2599.0|0|0.0|0|0.0|100
0|2021-01-19|1897.0|0|2614.0|0|0.0|0|0.0|100
0|2021-01-20|1906.0|0|2623.0|0|0.0|0|0.0|100
0|2021-01-21|1910.0|0|2627.0|0|0.0|0|0.0|100
0|2021-01-22|1939.0|0|2656.0|0|0.0|0|0.0|100
0|2021-01-23|1966.0|0|2683.0|0|0.0|0|0.0|100
0|2021-01-24|2004.0|0|2721.0|0|0.0|0|0.0|100
0|2021-01-25|2012.0|0|2729.0|0|0.0|0|0.0|100
0|2021-01-26|2032.0|0|2749.0|0|0.0|0|0.0|100
0|2021-01-27|2035.0|0|2752.0|0|0.0|0|0.0|100
0|2021-01-28|2041.0|0|2758.0|0|0.0|0|0.0|100
0|2021-01-29|2066.0|0|2783.0|0|0.0|0|0.0|100
0|2021-01-30|2098.0|0|2815.0|0|0.0|0|0.0|100
0|2021-01-31|2105.0|0|2822.0|0|0.0|0|0.0|100
