|dates|Florida_PuertoRico_UnitedStates.JHU_ConfirmedCases.data|Florida_PuertoRico_UnitedStates.JHU_ConfirmedCases.missing|Florida_PuertoRico_UnitedStates.NYT_ConfirmedCases.data|Florida_PuertoRico_UnitedStates.NYT_ConfirmedCases.missing|Florida_PuertoRico_UnitedStates.JHU_ConfirmedDeaths.data|Florida_PuertoRico_UnitedStates.JHU_ConfirmedDeaths.missing|Florida_PuertoRico_UnitedStates.JHU_ConfirmedRecoveries.data|Florida_PuertoRico_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-02-23|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-24|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-25|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-26|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-27|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-28|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-29|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-01|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-02|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-03|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-04|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-05|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-06|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-07|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-08|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-09|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-10|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-11|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-12|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-13|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-14|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-15|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-16|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-17|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-18|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-19|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-20|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-21|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-22|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-23|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-24|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-25|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-26|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-27|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-28|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-29|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-30|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-31|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-01|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-02|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-03|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-04|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-05|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-06|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-07|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-08|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-09|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-10|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-11|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-12|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-13|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-14|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-15|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-16|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-17|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-18|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-19|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-20|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-21|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-22|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-23|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-24|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-25|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-26|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-27|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-28|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-29|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-30|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-05-01|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-05-02|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-05-03|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-05-04|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-05-05|0.0|100|4.0|0|0.0|100|0.0|100
0|2020-05-06|0.0|100|3.0|0|0.0|100|0.0|100
0|2020-05-07|0.0|100|5.0|0|0.0|100|0.0|100
0|2020-05-08|0.0|100|5.0|0|0.0|100|0.0|100
0|2020-05-09|0.0|100|5.0|0|0.0|100|0.0|100
0|2020-05-10|0.0|100|5.0|0|0.0|100|0.0|100
0|2020-05-11|0.0|100|5.0|0|0.0|100|0.0|100
0|2020-05-12|0.0|100|7.0|0|0.0|100|0.0|100
0|2020-05-13|0.0|100|7.0|0|0.0|100|0.0|100
0|2020-05-14|0.0|100|7.0|0|0.0|100|0.0|100
0|2020-05-15|0.0|100|7.0|0|0.0|100|0.0|100
0|2020-05-16|0.0|100|7.0|0|0.0|100|0.0|100
0|2020-05-17|0.0|100|7.0|0|0.0|100|0.0|100
0|2020-05-18|0.0|100|8.0|0|0.0|100|0.0|100
0|2020-05-19|0.0|100|8.0|0|0.0|100|0.0|100
0|2020-05-20|0.0|100|8.0|0|0.0|100|0.0|100
0|2020-05-21|0.0|100|8.0|0|0.0|100|0.0|100
0|2020-05-22|0.0|100|8.0|0|0.0|100|0.0|100
0|2020-05-23|0.0|100|10.0|0|0.0|100|0.0|100
0|2020-05-24|0.0|100|13.0|0|0.0|100|0.0|100
0|2020-05-25|0.0|100|13.0|0|0.0|100|0.0|100
0|2020-05-26|0.0|100|13.0|0|0.0|100|0.0|100
0|2020-05-27|0.0|100|13.0|0|0.0|100|0.0|100
0|2020-05-28|0.0|100|13.0|0|0.0|100|0.0|100
0|2020-05-29|0.0|100|13.0|0|0.0|100|0.0|100
0|2020-05-30|0.0|100|14.0|0|0.0|100|0.0|100
0|2020-05-31|0.0|100|14.0|0|0.0|100|0.0|100
0|2020-06-01|0.0|100|14.0|0|0.0|100|0.0|100
0|2020-06-02|0.0|100|14.0|0|0.0|100|0.0|100
0|2020-06-03|0.0|100|14.0|0|0.0|100|0.0|100
0|2020-06-04|0.0|100|21.0|0|0.0|100|0.0|100
0|2020-06-05|0.0|100|21.0|0|0.0|100|0.0|100
0|2020-06-06|0.0|100|21.0|0|0.0|100|0.0|100
0|2020-06-07|0.0|100|22.0|0|0.0|100|0.0|100
0|2020-06-08|0.0|100|22.0|0|0.0|100|0.0|100
0|2020-06-09|0.0|100|23.0|0|0.0|100|0.0|100
0|2020-06-10|0.0|100|26.0|0|0.0|100|0.0|100
0|2020-06-11|0.0|100|26.0|0|0.0|100|0.0|100
0|2020-06-12|0.0|100|26.0|0|0.0|100|0.0|100
0|2020-06-13|0.0|100|26.0|0|0.0|100|0.0|100
0|2020-06-14|0.0|100|26.0|0|0.0|100|0.0|100
0|2020-06-15|0.0|100|26.0|0|0.0|100|0.0|100
0|2020-06-16|0.0|100|26.0|0|0.0|100|0.0|100
0|2020-06-17|0.0|100|26.0|0|0.0|100|0.0|100
0|2020-06-18|0.0|100|27.0|0|0.0|100|0.0|100
0|2020-06-19|0.0|100|28.0|0|0.0|100|0.0|100
0|2020-06-20|0.0|100|32.0|0|0.0|100|0.0|100
0|2020-06-21|0.0|100|31.0|0|0.0|100|0.0|100
0|2020-06-22|0.0|100|31.0|0|0.0|100|0.0|100
0|2020-06-23|0.0|100|31.0|0|0.0|100|0.0|100
0|2020-06-24|0.0|100|31.0|0|0.0|100|0.0|100
0|2020-06-25|0.0|100|32.0|0|0.0|100|0.0|100
0|2020-06-26|0.0|100|33.0|0|0.0|100|0.0|100
0|2020-06-27|0.0|100|33.0|0|0.0|100|0.0|100
0|2020-06-28|0.0|100|33.0|0|0.0|100|0.0|100
0|2020-06-29|0.0|100|35.0|0|0.0|100|0.0|100
0|2020-06-30|0.0|100|37.0|0|0.0|100|0.0|100
0|2020-07-01|0.0|100|37.0|0|0.0|100|0.0|100
0|2020-07-02|0.0|100|38.0|0|0.0|100|0.0|100
0|2020-07-03|0.0|100|40.0|0|0.0|100|0.0|100
0|2020-07-04|0.0|100|41.0|0|0.0|100|0.0|100
0|2020-07-05|0.0|100|44.0|0|0.0|100|0.0|100
0|2020-07-06|0.0|100|50.0|0|0.0|100|0.0|100
0|2020-07-07|0.0|100|51.0|0|0.0|100|0.0|100
0|2020-07-08|0.0|100|51.0|0|0.0|100|0.0|100
0|2020-07-09|0.0|100|54.0|0|0.0|100|0.0|100
0|2020-07-10|0.0|100|54.0|0|0.0|100|0.0|100
0|2020-07-11|0.0|100|54.0|0|0.0|100|0.0|100
0|2020-07-12|0.0|100|54.0|0|0.0|100|0.0|100
0|2020-07-13|0.0|100|58.0|0|0.0|100|0.0|100
0|2020-07-14|0.0|100|58.0|0|0.0|100|0.0|100
0|2020-07-15|0.0|100|60.0|0|0.0|100|0.0|100
0|2020-07-16|0.0|100|60.0|0|0.0|100|0.0|100
0|2020-07-17|0.0|100|61.0|0|0.0|100|0.0|100
0|2020-07-18|136.0|0|61.0|0|0.0|0|0.0|100
0|2020-07-19|136.0|0|64.0|0|0.0|0|0.0|100
0|2020-07-20|136.0|0|64.0|0|0.0|0|0.0|100
0|2020-07-21|136.0|0|85.0|0|0.0|0|0.0|100
0|2020-07-22|136.0|0|88.0|0|0.0|0|0.0|100
0|2020-07-23|136.0|0|100.0|0|0.0|0|0.0|100
0|2020-07-24|136.0|0|102.0|0|0.0|0|0.0|100
0|2020-07-25|136.0|0|103.0|0|0.0|0|0.0|100
0|2020-07-26|136.0|0|104.0|0|0.0|0|0.0|100
0|2020-07-27|136.0|0|104.0|0|0.0|0|0.0|100
0|2020-07-28|136.0|0|120.0|0|0.0|0|0.0|100
0|2020-07-29|136.0|0|125.0|0|0.0|0|0.0|100
0|2020-07-30|136.0|0|130.0|0|0.0|0|0.0|100
0|2020-07-31|136.0|0|136.0|0|0.0|0|0.0|100
0|2020-08-01|208.0|0|141.0|0|0.0|0|0.0|100
0|2020-08-02|208.0|0|152.0|0|0.0|0|0.0|100
0|2020-08-03|208.0|0|157.0|0|0.0|0|0.0|100
0|2020-08-04|208.0|0|158.0|0|0.0|0|0.0|100
0|2020-08-05|208.0|0|170.0|0|0.0|0|0.0|100
0|2020-08-06|208.0|0|171.0|0|0.0|0|0.0|100
0|2020-08-07|208.0|0|173.0|0|0.0|0|0.0|100
0|2020-08-08|208.0|0|173.0|0|0.0|0|0.0|100
0|2020-08-09|208.0|0|175.0|0|0.0|0|0.0|100
0|2020-08-10|208.0|0|178.0|0|0.0|0|0.0|100
0|2020-08-11|208.0|0|188.0|0|0.0|0|0.0|100
0|2020-08-12|208.0|0|188.0|0|0.0|0|0.0|100
0|2020-08-13|208.0|0|191.0|0|0.0|0|0.0|100
0|2020-08-14|208.0|0|191.0|0|0.0|0|0.0|100
0|2020-08-15|208.0|0|192.0|0|0.0|0|0.0|100
0|2020-08-16|208.0|0|192.0|0|0.0|0|0.0|100
0|2020-08-17|208.0|0|194.0|0|0.0|0|0.0|100
0|2020-08-18|208.0|0|195.0|0|0.0|0|0.0|100
0|2020-08-19|208.0|0|195.0|0|0.0|0|0.0|100
0|2020-08-20|208.0|0|196.0|0|0.0|0|0.0|100
0|2020-08-21|208.0|0|197.0|0|0.0|0|0.0|100
0|2020-08-22|208.0|0|200.0|0|0.0|0|0.0|100
0|2020-08-23|208.0|0|202.0|0|0.0|0|0.0|100
0|2020-08-24|208.0|0|202.0|0|0.0|0|0.0|100
0|2020-08-25|208.0|0|203.0|0|0.0|0|0.0|100
0|2020-08-26|208.0|0|203.0|0|0.0|0|0.0|100
0|2020-08-27|208.0|0|204.0|0|0.0|0|0.0|100
0|2020-08-28|208.0|0|207.0|0|0.0|0|0.0|100
0|2020-08-29|208.0|0|208.0|0|0.0|0|0.0|100
0|2020-08-30|208.0|0|208.0|0|0.0|0|0.0|100
0|2020-08-31|208.0|0|208.0|0|0.0|0|0.0|100
0|2020-09-01|211.0|0|208.0|0|0.0|0|0.0|100
0|2020-09-02|211.0|0|209.0|0|0.0|0|0.0|100
0|2020-09-03|211.0|0|209.0|0|0.0|0|0.0|100
0|2020-09-04|211.0|0|211.0|0|0.0|0|0.0|100
0|2020-09-05|216.0|0|214.0|0|0.0|0|0.0|100
0|2020-09-06|216.0|0|214.0|0|0.0|0|0.0|100
0|2020-09-07|216.0|0|216.0|0|0.0|0|0.0|100
0|2020-09-08|216.0|0|216.0|0|0.0|0|0.0|100
0|2020-09-09|216.0|0|216.0|0|0.0|0|0.0|100
0|2020-09-10|218.0|0|218.0|0|0.0|0|0.0|100
0|2020-09-11|220.0|0|220.0|0|0.0|0|0.0|100
0|2020-09-12|221.0|0|221.0|0|0.0|0|0.0|100
0|2020-09-13|223.0|0|223.0|0|0.0|0|0.0|100
0|2020-09-14|223.0|0|225.0|0|0.0|0|0.0|100
0|2020-09-15|227.0|0|227.0|0|0.0|0|0.0|100
0|2020-09-16|227.0|0|227.0|0|0.0|0|0.0|100
0|2020-09-17|232.0|0|232.0|0|0.0|0|0.0|100
0|2020-09-18|236.0|0|236.0|0|0.0|0|0.0|100
0|2020-09-19|242.0|0|242.0|0|0.0|0|0.0|100
0|2020-09-20|242.0|0|247.0|0|0.0|0|0.0|100
0|2020-09-21|250.0|0|250.0|0|0.0|0|0.0|100
0|2020-09-22|250.0|0|250.0|0|0.0|0|0.0|100
0|2020-09-23|251.0|0|251.0|0|0.0|0|0.0|100
0|2020-09-24|263.0|0|263.0|0|0.0|0|0.0|100
0|2020-09-25|265.0|0|265.0|0|0.0|0|0.0|100
0|2020-09-26|266.0|0|266.0|0|0.0|0|0.0|100
0|2020-09-27|269.0|0|269.0|0|0.0|0|0.0|100
0|2020-09-28|269.0|0|269.0|0|0.0|0|0.0|100
0|2020-09-29|270.0|0|270.0|0|0.0|0|0.0|100
0|2020-09-30|275.0|0|275.0|0|0.0|0|0.0|100
0|2020-10-01|275.0|0|275.0|0|0.0|0|0.0|100
0|2020-10-02|331.0|0|331.0|0|0.0|0|0.0|100
0|2020-10-03|334.0|0|334.0|0|0.0|0|0.0|100
0|2020-10-04|334.0|0|334.0|0|0.0|0|0.0|100
0|2020-10-05|338.0|0|338.0|0|0.0|0|0.0|100
0|2020-10-06|347.0|0|347.0|0|0.0|0|0.0|100
0|2020-10-07|347.0|0|347.0|0|0.0|0|0.0|100
0|2020-10-08|350.0|0|350.0|0|0.0|0|0.0|100
0|2020-10-09|350.0|0|350.0|0|0.0|0|0.0|100
0|2020-10-10|353.0|0|353.0|0|0.0|0|0.0|100
0|2020-10-11|356.0|0|356.0|0|0.0|0|0.0|100
0|2020-10-12|356.0|0|356.0|0|0.0|0|0.0|100
0|2020-10-13|356.0|0|356.0|0|0.0|0|0.0|100
0|2020-10-14|366.0|0|366.0|0|0.0|0|0.0|100
0|2020-10-15|366.0|0|366.0|0|0.0|0|0.0|100
0|2020-10-16|366.0|0|366.0|0|0.0|0|0.0|100
0|2020-10-17|366.0|0|366.0|0|0.0|0|0.0|100
0|2020-10-18|366.0|0|366.0|0|0.0|0|0.0|100
0|2020-10-19|370.0|0|370.0|0|0.0|0|0.0|100
0|2020-10-20|370.0|0|370.0|0|0.0|0|0.0|100
0|2020-10-21|370.0|0|370.0|0|0.0|0|0.0|100
0|2020-10-22|370.0|0|370.0|0|0.0|0|0.0|100
0|2020-10-23|370.0|0|372.0|0|0.0|0|0.0|100
0|2020-10-24|370.0|0|372.0|0|0.0|0|0.0|100
0|2020-10-25|370.0|0|382.0|0|0.0|0|0.0|100
0|2020-10-26|386.0|0|386.0|0|0.0|0|0.0|100
0|2020-10-27|387.0|0|387.0|0|0.0|0|0.0|100
0|2020-10-28|387.0|0|387.0|0|0.0|0|0.0|100
0|2020-10-29|387.0|0|394.0|0|0.0|0|0.0|100
0|2020-10-30|387.0|0|398.0|0|0.0|0|0.0|100
0|2020-10-31|387.0|0|398.0|0|0.0|0|0.0|100
0|2020-11-01|387.0|0|401.0|0|0.0|0|0.0|100
0|2020-11-02|407.0|0|407.0|0|0.0|0|0.0|100
0|2020-11-03|410.0|0|410.0|0|0.0|0|0.0|100
0|2020-11-04|410.0|0|410.0|0|0.0|0|0.0|100
0|2020-11-05|410.0|0|410.0|0|0.0|0|0.0|100
0|2020-11-06|418.0|0|418.0|0|0.0|0|0.0|100
0|2020-11-07|418.0|0|418.0|0|0.0|0|0.0|100
0|2020-11-08|418.0|0|422.0|0|0.0|0|0.0|100
0|2020-11-09|418.0|0|427.0|0|0.0|0|0.0|100
0|2020-11-10|418.0|0|428.0|0|0.0|0|0.0|100
0|2020-11-11|418.0|0|428.0|0|0.0|0|0.0|100
0|2020-11-12|418.0|0|431.0|0|0.0|0|0.0|100
0|2020-11-13|418.0|0|436.0|0|0.0|0|0.0|100
0|2020-11-14|137.0|0|442.0|0|0.0|0|0.0|100
0|2020-11-15|137.0|0|445.0|0|0.0|0|0.0|100
0|2020-11-16|143.0|0|448.0|0|0.0|0|0.0|100
0|2020-11-17|143.0|0|454.0|0|0.0|0|0.0|100
0|2020-11-18|143.0|0|466.0|0|0.0|0|0.0|100
0|2020-11-19|162.0|0|467.0|0|0.0|0|0.0|100
0|2020-11-20|162.0|0|475.0|0|0.0|0|0.0|100
0|2020-11-21|162.0|0|480.0|0|0.0|0|0.0|100
0|2020-11-22|183.0|0|488.0|0|0.0|0|0.0|100
0|2020-11-23|183.0|0|492.0|0|0.0|0|0.0|100
0|2020-11-24|188.0|0|493.0|0|0.0|0|0.0|100
0|2020-11-25|188.0|0|493.0|0|0.0|0|0.0|100
0|2020-11-26|188.0|0|495.0|0|0.0|0|0.0|100
0|2020-11-27|188.0|0|507.0|0|0.0|0|0.0|100
0|2020-11-28|188.0|0|510.0|0|0.0|0|0.0|100
0|2020-11-29|206.0|0|511.0|0|0.0|0|0.0|100
0|2020-11-30|206.0|0|513.0|0|0.0|0|0.0|100
0|2020-12-01|206.0|0|518.0|0|0.0|0|0.0|100
0|2020-12-02|206.0|0|519.0|0|0.0|0|0.0|100
0|2020-12-03|215.0|0|520.0|0|0.0|0|0.0|100
0|2020-12-04|215.0|0|520.0|0|0.0|0|0.0|100
0|2020-12-05|219.0|0|524.0|0|0.0|0|0.0|100
0|2020-12-06|222.0|0|527.0|0|0.0|0|0.0|100
0|2020-12-07|222.0|0|533.0|0|0.0|0|0.0|100
0|2020-12-08|222.0|0|533.0|0|0.0|0|0.0|100
0|2020-12-09|222.0|0|534.0|0|0.0|0|0.0|100
0|2020-12-10|222.0|0|534.0|0|0.0|0|0.0|100
0|2020-12-11|222.0|0|544.0|0|0.0|0|0.0|100
0|2020-12-12|222.0|0|546.0|0|0.0|0|0.0|100
0|2020-12-13|246.0|0|551.0|0|0.0|0|0.0|100
0|2020-12-14|246.0|0|551.0|0|0.0|0|0.0|100
0|2020-12-15|246.0|0|553.0|0|0.0|0|0.0|100
0|2020-12-16|246.0|0|555.0|0|0.0|0|0.0|100
0|2020-12-17|246.0|0|580.0|0|0.0|0|0.0|100
0|2020-12-18|246.0|0|603.0|0|0.0|0|0.0|100
0|2020-12-19|246.0|0|609.0|0|0.0|0|0.0|100
0|2020-12-20|306.0|0|611.0|0|0.0|0|0.0|100
0|2020-12-21|307.0|0|612.0|0|0.0|0|0.0|100
0|2020-12-22|315.0|0|620.0|0|0.0|0|0.0|100
0|2020-12-23|315.0|0|620.0|0|0.0|0|0.0|100
0|2020-12-24|315.0|0|620.0|0|0.0|0|0.0|100
0|2020-12-25|316.0|0|621.0|0|0.0|0|0.0|100
0|2020-12-26|317.0|0|622.0|0|0.0|0|0.0|100
0|2020-12-27|319.0|0|624.0|0|0.0|0|0.0|100
0|2020-12-28|319.0|0|624.0|0|0.0|0|0.0|100
0|2020-12-29|320.0|0|625.0|0|0.0|0|0.0|100
0|2020-12-30|320.0|0|625.0|0|0.0|0|0.0|100
0|2020-12-31|320.0|0|625.0|0|0.0|0|0.0|100
0|2021-01-01|326.0|0|631.0|0|0.0|0|0.0|100
0|2021-01-02|329.0|0|634.0|0|0.0|0|0.0|100
0|2021-01-03|329.0|0|634.0|0|0.0|0|0.0|100
0|2021-01-04|329.0|0|634.0|0|0.0|0|0.0|100
0|2021-01-05|329.0|0|634.0|0|0.0|0|0.0|100
0|2021-01-06|329.0|0|634.0|0|0.0|0|0.0|100
0|2021-01-07|329.0|0|634.0|0|0.0|0|0.0|100
0|2021-01-08|329.0|0|640.0|0|0.0|0|0.0|100
0|2021-01-09|337.0|0|642.0|0|0.0|0|0.0|100
0|2021-01-10|337.0|0|642.0|0|0.0|0|0.0|100
0|2021-01-11|337.0|0|642.0|0|0.0|0|0.0|100
0|2021-01-12|337.0|0|646.0|0|0.0|0|0.0|100
0|2021-01-13|341.0|0|646.0|0|0.0|0|0.0|100
0|2021-01-14|341.0|0|646.0|0|0.0|0|0.0|100
0|2021-01-15|341.0|0|650.0|0|0.0|0|0.0|100
0|2021-01-16|341.0|0|651.0|0|0.0|0|0.0|100
0|2021-01-17|346.0|0|651.0|0|0.0|0|0.0|100
0|2021-01-18|347.0|0|652.0|0|0.0|0|0.0|100
0|2021-01-19|349.0|0|654.0|0|0.0|0|0.0|100
0|2021-01-20|349.0|0|654.0|0|0.0|0|0.0|100
0|2021-01-21|349.0|0|654.0|0|0.0|0|0.0|100
0|2021-01-22|349.0|0|654.0|0|0.0|0|0.0|100
0|2021-01-23|349.0|0|654.0|0|0.0|0|0.0|100
0|2021-01-24|349.0|0|655.0|0|0.0|0|0.0|100
0|2021-01-25|349.0|0|655.0|0|0.0|0|0.0|100
0|2021-01-26|350.0|0|655.0|0|0.0|0|0.0|100
0|2021-01-27|350.0|0|655.0|0|0.0|0|0.0|100
0|2021-01-28|350.0|0|655.0|0|0.0|0|0.0|100
0|2021-01-29|350.0|0|656.0|0|0.0|0|0.0|100
0|2021-01-30|355.0|0|660.0|0|0.0|0|0.0|100
0|2021-01-31|355.0|0|660.0|0|0.0|0|0.0|100
0|2021-02-01|355.0|0|662.0|0|0.0|0|0.0|100
0|2021-02-02|355.0|0|662.0|0|0.0|0|0.0|100
0|2021-02-03|357.0|0|662.0|0|0.0|0|0.0|100
0|2021-02-04|357.0|0|663.0|0|0.0|0|0.0|100
0|2021-02-05|357.0|0|663.0|0|0.0|0|0.0|100
0|2021-02-06|359.0|0|664.0|0|0.0|0|0.0|100
0|2021-02-07|362.0|0|667.0|0|0.0|0|0.0|100
0|2021-02-08|362.0|0|667.0|0|0.0|0|0.0|100
0|2021-02-09|362.0|0|667.0|0|0.0|0|0.0|100
0|2021-02-10|362.0|0|667.0|0|0.0|0|0.0|100
