|dates|Georgetown_SouthCarolina_UnitedStates.AverageDailyTemperature.data|Georgetown_SouthCarolina_UnitedStates.AverageDailyTemperature.missing|Georgetown_SouthCarolina_UnitedStates.AverageDewPoint.data|Georgetown_SouthCarolina_UnitedStates.AverageDewPoint.missing|Georgetown_SouthCarolina_UnitedStates.AverageRelativeHumidity.data|Georgetown_SouthCarolina_UnitedStates.AverageRelativeHumidity.missing|Georgetown_SouthCarolina_UnitedStates.AverageSurfaceAirPressure.data|Georgetown_SouthCarolina_UnitedStates.AverageSurfaceAirPressure.missing
0|2021-10-17|59.140625|0|41.0|0|54.026041666666664|0|30.01432291666667|0
0|2021-10-18|55.890625|0|42.244791666666664|0|67.38020833333333|0|30.104270833333363|0
0|2021-10-19|59.364583333333336|0|47.15625|0|68.640625|0|30.16479166666664|0
0|2021-10-20|62.322916666666664|0|50.869791666666664|0|71.91145833333333|0|30.191979166666627|0
0|2021-10-21|64.19791666666667|0|57.015625|0|79.875|0|30.12958333333334|0
0|2021-10-22|70.984375|0|63.953125|0|80.41666666666667|0|29.961666666666673|0
0|2021-10-23|64.78645833333333|0|56.958333333333336|0|79.13541666666667|0|29.972031250000004|0
0|2021-10-24|64.65625|0|59.270833333333336|0|84.0|0|30.073020833333313|0
0|2021-10-25|68.375|0|65.4375|0|91.20833333333333|0|29.878749999999968|0
0|2021-10-26|67.04166666666667|0|57.010416666666664|0|72.82291666666667|0|29.704635416666658|0
0|2021-10-27|53.953125|0|41.0|0|64.73958333333333|0|29.83140624999999|0
0|2021-10-28|58.546875|0|55.0|0|88.09375|0|29.754374999999996|0
0|2021-10-29|63.348958333333336|0|55.520833333333336|0|77.46354166666667|0|29.545885416666675|0
0|2021-10-30|55.0625|0|48.177083333333336|0|79.29166666666667|0|29.630520833333325|0
0|2021-10-31|58.114583333333336|0|51.8125|0|81.77083333333333|0|29.835364583333284|0
0|2021-11-01|58.3125|0|49.041666666666664|0|75.84895833333333|0|30.10473958333334|0
0|2021-11-02|58.338541666666664|0|52.015625|0|82.66145833333333|0|30.125260416666674|0
0|2021-11-03|53.125|0|45.114583333333336|0|74.83333333333333|0|30.179687499999986|0
0|2021-11-04|51.052083333333336|0|39.072916666666664|0|65.15625|0|30.153437500000006|0
0|2021-11-05|45.791666666666664|0|34.958333333333336|0|66.91666666666667|0|30.199062499999982|0
0|2021-11-06|47.65625|0|42.541666666666664|0|83.05208333333333|0|29.979479166666664|0
0|2021-11-07|52.635416666666664|0|42.9375|0|71.78125|0|29.933541666666702|0
0|2021-11-08|50.666666666666664|0|36.59375|0|63.572916666666664|0|30.139270833333345|0
0|2021-11-09|54.53125|0|43.385416666666664|0|71.40104166666667|0|30.195104166666667|0
0|2021-11-10|54.53125|0|45.598958333333336|0|75.546875|0|30.143593750000004|0
0|2021-11-11|59.916666666666664|0|55.994791666666664|0|88.33854166666667|0|30.078333333333347|0
0|2021-11-12|62.833333333333336|0|56.645833333333336|0|83.23958333333333|0|29.980781249999982|0
0|2021-11-13|55.125|0|46.125|0|76.60416666666667|0|29.9242708333333|0
0|2021-11-14|50.416666666666664|0|40.09375|0|68.8125|0|29.964166666666657|0
0|2021-11-15|48.90625|0|36.791666666666664|0|67.52083333333333|0|30.07562499999996|0
0|2021-11-16|50.385416666666664|0|38.697916666666664|0|71.22395833333333|0|30.186249999999983|0
0|2021-11-17|54.791666666666664|0|46.151041666666664|0|75.96354166666667|0|30.267500000000013|0
0|2021-11-18|62.40625|0|56.911458333333336|0|84.3125|0|30.192552083333368|0
0|2021-11-19|53.833333333333336|0|36.03125|0|55.989583333333336|0|30.274010416666638|0
0|2021-11-20|48.614583333333336|0|35.75|0|61.708333333333336|0|30.37723958333332|0
0|2021-11-21|53.875|0|46.979166666666664|0|79.45833333333333|0|30.192187500000006|0
0|2021-11-22|55.53125|0|52.604166666666664|0|90.13541666666667|0|29.887499999999992|0
0|2021-11-23|41.75|0|23.416666666666668|0|51.53125|0|30.126041666666683|0
0|2021-11-24|37.75|0|26.59375|0|69.75|0|30.363750000000014|0
0|2021-11-25|45.994791666666664|0|36.552083333333336|0|73.58333333333333|0|30.19567708333334|0
0|2021-11-26|52.604166666666664|0|44.375|0|76.55729166666667|0|29.924062499999987|0
0|2021-11-27|40.364583333333336|0|27.927083333333332|0|68.89583333333333|0|30.06645833333336|0
0|2021-11-28|49.510416666666664|0|34.8125|0|60.114583333333336|0|29.936718750000015|0
0|2021-11-29|43.708333333333336|0|28.604166666666668|0|60.083333333333336|0|29.999270833333327|0
0|2021-11-30|38.890625|0|30.291666666666668|0|74.90104166666667|0|30.128958333333347|0
0|2021-12-01|50.979166666666664|0|38.552083333333336|0|66.07291666666667|0|30.154166666666686|0
0|2021-12-02|55.385416666666664|0|43.34375|0|68.33333333333333|0|30.022499999999955|0
0|2021-12-03|57.75|0|46.90625|0|71.04166666666667|0|30.0085416666667|0
0|2021-12-04|57.916666666666664|0|51.135416666666664|0|80.96875|0|30.053541666666643|0
0|2021-12-05|54.854166666666664|0|52.40625|0|92.125|0|30.137395833333333|0
0|2021-12-06|59.135416666666664|0|53.614583333333336|0|84.29166666666667|0|30.018645833333313|0
0|2021-12-07|55.833333333333336|0|43.416666666666664|0|66.02083333333333|0|30.052343749999977|0
0|2021-12-08|51.020833333333336|0|48.666666666666664|0|92.0|0|29.951145833333346|0
0|2021-12-09|46.109375|0|42.229166666666664|0|86.671875|0|30.153802083333336|0
0|2021-12-10|49.979166666666664|0|48.59375|0|95.07291666666667|0|30.111458333333335|0
0|2021-12-11|65.55208333333333|0|60.229166666666664|0|84.34375|0|30.006770833333288|0
0|2021-12-12|53.479166666666664|0|45.3125|0|76.71354166666667|0|30.177187500000013|0
0|2021-12-13|47.838541666666664|0|42.375|0|82.34895833333333|0|30.346979166666685|0
0|2021-12-14|50.84375|0|45.177083333333336|0|82.64583333333333|0|30.382916666666663|0
0|2021-12-15|50.28125|0|43.145833333333336|0|79.23958333333333|0|30.389270833333338|0
0|2021-12-16|57.09375|0|52.604166666666664|0|86.42708333333333|0|30.23291666666664|0
0|2021-12-17|62.901041666666664|0|59.276041666666664|0|88.60416666666667|0|30.17515625|0
0|2021-12-18|64.08333333333333|0|60.34375|0|88.625|0|30.07114583333332|0
0|2021-12-19|59.125|0|57.005208333333336|0|92.625|0|29.96203125000002|0
0|2021-12-20|41.53125|0|32.1875|0|69.90625|0|30.19895833333332|0
0|2021-12-21|42.072916666666664|0|39.4375|0|90.96354166666667|0|29.880104166666644|0
0|2021-12-22|46.197916666666664|0|40.395833333333336|0|83.734375|0|29.807916666666642|0
0|2021-12-23|41.322916666666664|0|29.979166666666668|0|67.1875|0|30.180624999999992|0
0|2021-12-24|46.760416666666664|0|39.9375|0|80.66666666666667|0|30.15588541666668|0
0|2021-12-25|61.010416666666664|0|47.96875|0|66.86458333333333|0|29.948541666666657|0
0|2021-12-26|62.041666666666664|0|54.625|0|78.46875|0|29.945624999999982|0
0|2021-12-27|60.427083333333336|0|55.9375|0|86.92708333333333|0|29.95583333333335|0
0|2021-12-28|63.583333333333336|0|59.5625|0|87.69791666666667|0|29.93437499999999|0
0|2021-12-29|67.41666666666667|0|60.479166666666664|0|79.02083333333333|0|29.93697916666666|0
0|2021-12-30|66.19791666666667|0|63.791666666666664|0|91.97916666666667|0|29.93489583333334|0
0|2021-12-31|66.97916666666667|0|62.697916666666664|0|87.38541666666667|0|29.957916666666645|0
0|2022-01-01|68.46875|0|63.958333333333336|0|86.27083333333333|0|29.92125000000003|0
0|2022-01-02|67.35416666666667|0|61.729166666666664|0|82.58333333333333|0|29.866145833333352|0
0|2022-01-03|51.5|0|43.3125|0|74.39583333333333|0|29.910208333333344|0
0|2022-01-04|41.072916666666664|0|32.03125|0|72.47916666666667|0|30.311562500000026|0
0|2022-01-05|47.604166666666664|0|45.447916666666664|0|92.71875|0|29.991302083333327|0
0|2022-01-06|48.171875|0|42.229166666666664|0|81.71875|0|29.90447916666669|0
0|2022-01-07|48.072916666666664|0|32.989583333333336|0|58.822916666666664|0|30.082812499999978|0
0|2022-01-08|39.197916666666664|0|26.9375|0|62.614583333333336|0|30.503645833333337|0
0|2022-01-09|55.3125|0|49.052083333333336|0|81.61458333333333|0|30.298958333333314|0
0|2022-01-10|47.9375|0|36.401041666666664|0|70.64583333333333|0|30.203802083333347|0
0|2022-01-11|35.958333333333336|0|20.9375|0|60.645833333333336|0|30.436354166666632|0
0|2022-01-12|39.958333333333336|0|29.625|0|69.92708333333333|0|30.295572916666654|0
0|2022-01-13|43.989583333333336|0|35.5625|0|76.52083333333333|0|29.93036458333334|0
0|2022-01-14|45.677083333333336|0|33.71875|0|65.69791666666667|0|29.84229166666661|0
0|2022-01-15|41.677083333333336|0|34.9375|0|78.18229166666667|0|30.07901041666666|0
0|2022-01-16|44.40625|0|41.34375|0|89.625|0|29.6997916666667|0
0|2022-01-17|42.104166666666664|0|30.052083333333332|0|63.291666666666664|0|29.70177083333334|0
