|dates|Chatham_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Chatham_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Chatham_Georgia_UnitedStates.NYT_ConfirmedDeaths.data|Chatham_Georgia_UnitedStates.NYT_ConfirmedDeaths.missing|Chatham_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Chatham_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Chatham_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Chatham_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-12-05|0.0|100|720.0|0|0.0|100|0.0|100
0|2021-12-06|0.0|100|720.0|0|0.0|100|0.0|100
0|2021-12-07|0.0|100|720.0|0|0.0|100|0.0|100
0|2021-12-08|0.0|100|722.0|0|0.0|100|0.0|100
0|2021-12-09|0.0|100|723.0|0|0.0|100|0.0|100
0|2021-12-10|0.0|100|723.0|0|0.0|100|0.0|100
0|2021-12-11|0.0|100|723.0|0|0.0|100|0.0|100
0|2021-12-12|0.0|100|723.0|0|0.0|100|0.0|100
0|2021-12-13|0.0|100|724.0|0|0.0|100|0.0|100
0|2021-12-14|0.0|100|726.0|0|0.0|100|0.0|100
0|2021-12-15|0.0|100|726.0|0|0.0|100|0.0|100
0|2021-12-16|0.0|100|726.0|0|0.0|100|0.0|100
0|2021-12-17|0.0|100|729.0|0|0.0|100|0.0|100
0|2021-12-18|0.0|100|729.0|0|0.0|100|0.0|100
0|2021-12-19|0.0|100|729.0|0|0.0|100|0.0|100
0|2021-12-20|0.0|100|731.0|0|0.0|100|0.0|100
0|2021-12-21|0.0|100|732.0|0|0.0|100|0.0|100
0|2021-12-22|0.0|100|732.0|0|0.0|100|0.0|100
0|2021-12-23|0.0|100|732.0|0|0.0|100|0.0|100
0|2021-12-24|0.0|100|734.0|0|0.0|100|0.0|100
0|2021-12-25|0.0|100|734.0|0|0.0|100|0.0|100
0|2021-12-26|0.0|100|734.0|0|0.0|100|0.0|100
0|2021-12-27|0.0|100|735.0|0|0.0|100|0.0|100
0|2021-12-28|0.0|100|737.0|0|0.0|100|0.0|100
0|2021-12-29|0.0|100|737.0|0|0.0|100|0.0|100
0|2021-12-30|0.0|100|739.0|0|0.0|100|0.0|100
0|2021-12-31|0.0|100|739.0|0|0.0|100|0.0|100
0|2022-01-01|0.0|100|739.0|0|0.0|100|0.0|100
0|2022-01-02|0.0|100|739.0|0|0.0|100|0.0|100
0|2022-01-03|0.0|100|739.0|0|0.0|100|0.0|100
0|2022-01-04|0.0|100|739.0|0|0.0|100|0.0|100
0|2022-01-05|0.0|100|740.0|0|0.0|100|0.0|100
0|2022-01-06|0.0|100|740.0|0|0.0|100|0.0|100
0|2022-01-07|0.0|100|740.0|0|0.0|100|0.0|100
0|2022-01-08|0.0|100|740.0|0|0.0|100|0.0|100
0|2022-01-09|0.0|100|740.0|0|0.0|100|0.0|100
0|2022-01-10|0.0|100|744.0|0|0.0|100|0.0|100
0|2022-01-11|0.0|100|744.0|0|0.0|100|0.0|100
0|2022-01-12|0.0|100|744.0|0|0.0|100|0.0|100
0|2022-01-13|0.0|100|745.0|0|0.0|100|0.0|100
0|2022-01-14|0.0|100|745.0|0|0.0|100|0.0|100
0|2022-01-15|0.0|100|745.0|0|0.0|100|0.0|100
0|2022-01-16|0.0|100|745.0|0|0.0|100|0.0|100
0|2022-01-17|0.0|100|0.0|100|0.0|100|0.0|100
