|dates|Summit_Ohio_UnitedStates.AverageDailyTemperature.data|Summit_Ohio_UnitedStates.AverageDailyTemperature.missing|Summit_Ohio_UnitedStates.AverageDewPoint.data|Summit_Ohio_UnitedStates.AverageDewPoint.missing|Summit_Ohio_UnitedStates.AverageRelativeHumidity.data|Summit_Ohio_UnitedStates.AverageRelativeHumidity.missing|Summit_Ohio_UnitedStates.AverageSurfaceAirPressure.data|Summit_Ohio_UnitedStates.AverageSurfaceAirPressure.missing
0|2021-10-17|55.041666666666664|0|38.416666666666664|0|54.0|0|28.85958333333333|0
0|2021-10-18|53.375|0|37.25|0|57.208333333333336|0|28.938333333333336|0
0|2021-10-19|57.458333333333336|0|41.791666666666664|0|59.0|0|28.99083333333333|0
0|2021-10-20|60.625|0|44.875|0|58.208333333333336|0|28.973749999999992|0
0|2021-10-21|60.05833333333333|0|50.94583333333333|0|71.97708333333334|0|28.761770833333333|0
0|2021-10-22|52.30972222222223|0|43.92638888888889|0|73.44652777777777|0|28.84101388888889|0
0|2021-10-23|49.86111111111111|0|40.416666666666664|0|70.52777777777779|0|28.861388888888886|0
0|2021-10-24|51.605555555555554|0|46.63859126984127|0|83.32688492063491|0|28.848910714285722|0
0|2021-10-25|61.81666666666666|0|53.260416666666664|0|73.98680555555555|0|28.592277777777777|0
0|2021-10-26|49.33611111111111|0|41.94027777777778|0|76.02083333333333|0|28.724861111111107|0
0|2021-10-27|52.576388888888886|0|46.354166666666664|0|79.54861111111111|0|28.82506944444444|0
0|2021-10-28|56.326388888888886|0|47.00694444444445|0|71.79166666666667|0|28.618472222222213|0
0|2021-10-29|55.541666666666664|0|49.54861111111111|0|80.22222222222223|0|28.404236111111118|0
0|2021-10-30|55.413194444444436|0|48.520833333333336|0|77.61458333333333|0|28.398645833333333|0
0|2021-10-31|55.239583333333336|0|45.65277777777777|0|71.18402777777779|0|28.64270833333333|0
0|2021-11-01|47.208333333333336|0|31.791666666666668|0|56.875|0|29.027083333333334|0
0|2021-11-02|43.291666666666664|0|27.791666666666668|0|55.25|0|29.083750000000006|0
0|2021-11-03|39.333333333333336|0|26.041666666666668|0|60.458333333333336|0|29.167499999999986|0
0|2021-11-04|37.416666666666664|0|24.958333333333332|0|63.416666666666664|0|29.145|0
0|2021-11-05|39.208333333333336|0|26.291666666666668|0|63.041666666666664|0|29.207083333333344|0
0|2021-11-06|40.208333333333336|0|25.916666666666668|0|59.958333333333336|0|29.12708333333332|0
0|2021-11-07|44.833333333333336|0|31.0625|0|62.083333333333336|0|29.04020833333332|0
0|2021-11-08|52.083333333333336|0|36.25|0|58.875|0|29.045833333333324|0
0|2021-11-09|55.822916666666664|0|40.65625|0|58.15625|0|28.976875000000003|0
0|2021-11-10|53.23925264550265|0|37.59391534391534|0|58.78257275132275|0|29.01111111111111|0
0|2021-11-11|59.17222222222222|0|39.84305555555556|0|50.975|0|28.738222222222223|0
0|2021-11-12|49.020833333333336|0|35.458333333333336|0|62.25|0|28.725208333333345|0
0|2021-11-13|39.104166666666664|0|29.597222222222218|0|69.15277777777777|0|28.740208333333324|0
0|2021-11-14|36.62916666666667|0|29.45347222222222|0|75.75902777777777|0|28.658020833333342|0
0|2021-11-15|37.229166666666664|0|27.9375|0|70.22916666666667|0|28.849652777777788|0
0|2021-11-16|39.416666666666664|0|30.291666666666668|0|70.25|0|28.98083333333334|0
0|2021-11-17|59.25694444444445|0|46.40972222222222|0|62.833333333333336|0|28.839236111111106|0
0|2021-11-18|46.01388888888889|0|33.13194444444445|0|62.47222222222223|0|28.919791666666665|0
0|2021-11-19|34.583333333333336|0|21.8125|0|59.8125|0|29.254166666666674|0
0|2021-11-20|38.541666666666664|0|23.5|0|55.625|0|29.151666666666674|0
0|2021-11-21|41.333333333333336|0|33.75|0|74.625|0|28.90652777777777|0
0|2021-11-22|35.979166666666664|0|21.645833333333332|0|56.479166666666664|0|28.886875|0
0|2021-11-23|30.541666666666668|0|17.208333333333332|0|58.5|0|29.02916666666667|0
0|2021-11-24|40.791666666666664|0|21.208333333333332|0|47.125|0|29.06083333333333|0
0|2021-11-25|47.138888888888886|0|36.25|0|68.10416666666667|0|28.820902777777786|0
0|2021-11-26|32.0625|0|19.958333333333332|0|61.423611111111114|0|28.858611111111102|0
0|2021-11-27|32.520833333333336|0|21.899305555555554|0|65.66319444444444|0|28.816250000000007|0
0|2021-11-28|35.58531746031746|0|28.338293650793656|0|75.22222222222221|0|28.701527777777773|0
0|2021-11-29|35.604166666666664|0|24.516666666666666|0|64.93829365079365|0|28.872944444444453|0
0|2021-11-30|39.604166666666664|0|30.013888888888886|0|68.9375|0|28.784097222222215|0
0|2021-12-01|40.1875|0|32.40972222222222|0|74.58333333333333|0|28.866493055555555|0
0|2021-12-02|49.75|0|39.05555555555556|0|67.4513888888889|0|28.63270833333333|0
0|2021-12-03|40.375|0|30.069444444444443|0|67.09722222222221|0|28.908333333333328|0
0|2021-12-04|37.095238095238095|0|24.601190476190478|0|64.19047619047619|0|29.00934523809524|0
0|2021-12-05|43.048611111111114|0|28.145833333333332|0|56.833333333333336|0|28.898749999999996|0
0|2021-12-06|44.77777777777777|0|34.416666666666664|0|67.375|0|28.666805555555552|0
0|2021-12-07|27.0|0|14.0|0|58.166666666666664|0|29.010416666666657|0
0|2021-12-08|29.097222222222225|0|19.70138888888889|0|68.10416666666667|0|28.85374999999999|0
0|2021-12-09|33.958333333333336|0|23.541666666666668|0|66.91666666666667|0|28.862916666666674|0
0|2021-12-10|51.88194444444445|0|38.74305555555555|0|61.211805555555564|0|28.76274305555556|0
0|2021-12-11|52.44494047619048|0|43.49305555555555|0|71.77678571428571|0|28.502792658730158|0
0|2021-12-12|38.75|0|23.666666666666668|0|56.708333333333336|0|29.035416666666677|0
0|2021-12-13|40.916666666666664|0|23.666666666666668|0|51.666666666666664|0|29.117499999999996|0
0|2021-12-14|40.083333333333336|0|28.166666666666668|0|63.916666666666664|0|29.27666666666666|0
0|2021-12-15|53.354166666666664|0|28.3125|0|38.875|0|29.045416666666668|0
0|2021-12-16|57.729166666666664|0|40.854166666666664|0|55.75|0|28.78604166666666|0
0|2021-12-17|38.75|0|24.625|0|57.458333333333336|0|29.034999999999997|0
0|2021-12-18|39.59375|0|34.084027777777784|0|81.07430555555555|0|28.80309722222222|0
0|2021-12-19|34.00694444444445|0|24.972222222222225|0|69.57638888888889|0|29.09791666666666|0
0|2021-12-20|34.541666666666664|0|22.833333333333332|0|62.708333333333336|0|29.051458333333343|0
0|2021-12-21|35.708333333333336|0|24.8125|0|65.9375|0|28.769583333333333|0
0|2021-12-22|31.972222222222225|0|16.666666666666668|0|53.625|0|28.75208333333333|0
0|2021-12-23|32.875|0|17.041666666666668|0|54.0|0|28.88583333333334|0
0|2021-12-24|52.25|0|33.53125|0|49.46875|0|28.667916666666667|0
0|2021-12-25|52.888888888888886|0|47.305555555555564|0|81.34027777777777|0|28.48392361111111|0
0|2021-12-26|40.94444444444444|0|31.958333333333332|0|70.875|0|28.892361111111118|0
0|2021-12-27|42.56736111111112|0|36.67916666666667|0|79.84513888888888|0|28.635048611111113|0
0|2021-12-28|40.052777777777784|0|32.38055555555555|0|74.45972222222223|0|28.667236111111112|0
0|2021-12-29|42.31666666666667|0|37.32083333333333|0|82.64166666666667|0|28.69173611111111|0
0|2021-12-30|43.3125|0|38.61805555555556|0|83.77083333333333|0|28.733645833333338|0
0|2021-12-31|49.39236111111111|0|42.583333333333336|0|77.67708333333333|0|28.67118055555555|0
0|2022-01-01|49.020833333333336|0|44.322916666666664|0|83.69444444444444|0|28.547187499999993|0
0|2022-01-02|33.41319444444444|0|27.105555555555554|0|77.81666666666666|0|28.763659722222226|0
0|2022-01-03|26.358333333333334|0|15.566666666666668|0|63.958333333333336|0|29.098249999999993|0
0|2022-01-04|31.666666666666668|0|18.416666666666668|0|59.083333333333336|0|29.0025|0
0|2022-01-05|38.229166666666664|0|23.541666666666668|0|55.854166666666664|0|28.56416666666667|0
0|2022-01-06|20.243055555555557|0|9.444444444444445|0|63.1875|0|28.805069444444438|0
0|2022-01-07|20.03472222222222|0|9.371527777777777|0|63.74652777777778|0|29.012256944444445|0
0|2022-01-08|26.9375|0|11.229166666666666|0|54.375|0|29.17083333333333|0
0|2022-01-09|37.11944444444445|0|27.743055555555557|0|69.64861111111111|0|28.952569444444435|0
0|2022-01-10|21.02777777777778|0|8.569444444444445|0|58.951388888888886|0|29.157847222222227|0
0|2022-01-11|19.5625|0|4.979166666666667|0|53.71527777777778|0|29.237013888888892|0
0|2022-01-12|37.5625|0|20.895833333333332|0|51.416666666666664|0|28.875625|0
0|2022-01-13|38.40833333333333|0|28.900000000000002|0|69.65833333333333|0|28.74066666666667|0
0|2022-01-14|32.36805555555556|0|23.402777777777782|0|69.66666666666667|0|28.918611111111108|0
0|2022-01-15|21.333333333333332|0|6.7569444444444455|0|54.395833333333336|0|29.113402777777782|0
0|2022-01-16|22.87291666666667|0|10.3375|0|59.927083333333336|0|28.74738888888888|0
0|2022-01-17|27.979166666666668|0|20.534722222222225|0|73.86458333333333|0|28.379270833333333|0
