|dates|Perquimans_NorthCarolina_UnitedStates.AveragePrecipitationTotal.data|Perquimans_NorthCarolina_UnitedStates.AveragePrecipitationTotal.missing|Perquimans_NorthCarolina_UnitedStates.AveragePrecipitation.data|Perquimans_NorthCarolina_UnitedStates.AveragePrecipitation.missing|Perquimans_NorthCarolina_UnitedStates.AverageWindDirection.data|Perquimans_NorthCarolina_UnitedStates.AverageWindDirection.missing|Perquimans_NorthCarolina_UnitedStates.AverageWindSpeed.data|Perquimans_NorthCarolina_UnitedStates.AverageWindSpeed.missing
0|2021-10-17|0.010833333333333334|0|0.0|0|300.8333333333333|0|11.25|0
0|2021-10-18|0.0|0|0.0|0|264.1666666666667|0|9.166666666666666|0
0|2021-10-19|0.0|0|0.0|0|235.83333333333334|0|5.958333333333333|0
0|2021-10-20|0.0|0|0.0|0|201.45833333333334|0|4.791666666666667|0
0|2021-10-21|0.0|0|0.0|0|196.25|0|9.208333333333334|0
0|2021-10-22|0.0|0|0.005277777777777778|0|217.1527777777778|0|11.048611111111112|0
0|2021-10-23|0.0022222222222222222|0|0.0|0|226.875|0|5.520833333333333|0
0|2021-10-24|0.0|0|0.0|0|115.97222222222223|0|5.527777777777778|0
0|2021-10-25|0.0|0|0.004479166666666667|0|153.22916666666666|0|5.767361111111112|0
0|2021-10-26|0.007291666666666666|0|0.008083333333333333|0|263.9444444444444|0|13.91388888888889|0
0|2021-10-27|0.0|0|0.0|0|245.20833333333334|0|9.67361111111111|0
0|2021-10-28|0.0|0|0.0004166666666666667|0|124.5625|0|7.875|0
0|2021-10-29|0.0036111111111111114|0|0.01930555555555556|0|157.1875|0|14.145833333333334|0
0|2021-10-30|0.015833333333333335|0|0.0|0|162.5|0|5.958333333333333|0
0|2021-10-31|0.0|0|0.0|0|247.91666666666666|0|8.666666666666666|0
0|2021-11-01|0.0|0|0.0|0|148.33333333333334|0|3.9583333333333335|0
0|2021-11-02|0.0|0|0.0|0|132.01388888888889|0|6.041666666666667|0
0|2021-11-03|0.0|0|0.0|0|209.375|0|12.916666666666666|0
0|2021-11-04|0.0|0|0.013402777777777777|0|331.6666666666667|0|13.013888888888888|0
0|2021-11-05|0.01375|0|0.0|0|245.83333333333334|0|13.291666666666666|0
0|2021-11-06|0.0|0|0.0|0|118.54166666666667|0|18.04861111111111|0
0|2021-11-07|0.0|0|0.001388888888888889|0|306.6666666666667|0|20.715277777777775|0
0|2021-11-08|0.0016666666666666668|0|0.0|0|332.9166666666667|0|12.791666666666666|0
0|2021-11-09|0.0|0|0.0|0|181.66666666666666|0|4.458333333333333|0
0|2021-11-10|0.0|0|0.0|0|142.5|0|4.666666666666667|0
0|2021-11-11|0.0|0|0.0|0|87.08333333333333|0|5.0|0
0|2021-11-12|0.0043055555555555555|0|0.010138888888888888|0|164.55555555555554|0|7.328472222222222|0
0|2021-11-13|0.0004166666666666667|0|0.0|0|231.25|0|9.875|0
0|2021-11-14|0.0|0|0.0|0|234.58333333333334|0|5.958333333333333|0
0|2021-11-15|0.0|0|0.0|0|267.0833333333333|0|11.125|0
0|2021-11-16|0.0|0|0.0|0|151.66666666666666|0|4.125|0
0|2021-11-17|0.0|0|0.0|0|122.5|0|6.0|0
0|2021-11-18|0.0|0|0.0|0|205.0|0|11.916666666666666|0
0|2021-11-19|0.0004166666666666667|0|0.00020833333333333335|0|273.4583333333333|0|14.529166666666667|0
0|2021-11-20|0.0|0|0.0|0|222.5|0|8.916666666666666|0
0|2021-11-21|0.0|0|0.0|0|176.25|0|4.291666666666667|0
0|2021-11-22|0.0|0|0.010666666666666666|0|241.2777777777778|0|10.57638888888889|0
0|2021-11-23|0.014583333333333332|0|0.0|0|320.8333333333333|0|14.25|0
0|2021-11-24|0.0|0|0.0|0|162.5|0|3.6666666666666665|0
0|2021-11-25|0.0|0|0.0|0|217.5|0|8.666666666666666|0
0|2021-11-26|0.005|0|0.006666666666666667|0|270.55555555555554|0|12.222222222222221|0
0|2021-11-27|0.0020833333333333333|0|0.0|0|222.5|0|6.333333333333333|0
0|2021-11-28|0.0|0|0.0|0|211.25|0|8.166666666666666|0
0|2021-11-29|0.0|0|0.0|0|267.5|0|10.75|0
0|2021-11-30|0.0|0|0.0|0|142.5|0|8.166666666666666|0
0|2021-12-01|0.0|0|0.0|0|131.25|0|5.041666666666667|0
0|2021-12-02|0.0|0|0.0|0|210.41666666666666|0|10.75|0
0|2021-12-03|0.0|0|0.0|0|150.83333333333334|0|7.833333333333333|0
0|2021-12-04|0.0|0|0.0|0|194.16666666666666|0|5.916666666666667|0
0|2021-12-05|0.0|0|0.0|0|118.22916666666667|0|6.5243055555555545|0
0|2021-12-06|0.0|0|0.0|0|178.33333333333334|0|8.354166666666666|0
0|2021-12-07|0.0|0|0.0|0|82.29166666666667|0|11.5|0
0|2021-12-08|0.0|0|0.0155|0|267.3194444444444|0|8.215277777777779|0
0|2021-12-09|0.017916666666666668|0|0.0|0|160.625|0|6.666666666666667|0
0|2021-12-10|0.0|0|0.0|0|107.0|0|3.408333333333333|0
0|2021-12-11|0.0|0|0.0016666666666666668|0|201.66666666666666|0|12.069444444444443|0
0|2021-12-12|0.004166666666666667|0|0.0020833333333333333|0|160.20833333333334|0|8.75|0
0|2021-12-13|0.0|0|0.0|0|97.5|0|2.4583333333333335|0
0|2021-12-14|0.0|0|0.0|0|125.83333333333333|0|6.083333333333333|0
0|2021-12-15|0.0|0|0.0|0|112.83333333333331|0|3.8305555555555557|0
0|2021-12-16|0.0|0|0.0|0|169.6875|0|6.875|0
0|2021-12-17|0.0|0|0.0|0|159.16666666666666|0|6.041666666666667|0
0|2021-12-18|0.0|0|0.0|0|183.015873015873|0|7.341269841269842|0
0|2021-12-19|0.0|0|0.011298611111111113|0|190.17361111111111|0|13.042361111111111|0
0|2021-12-20|0.0|0|0.0|0|240.41666666666666|0|13.881944444444445|0
0|2021-12-21|0.0|0|0.0016666666666666668|0|155.625|0|9.743055555555555|0
0|2021-12-22|0.0010416666666666667|0|0.00020833333333333335|0|232.91666666666666|0|9.138888888888888|0
0|2021-12-23|0.0|0|0.0|0|196.25|0|7.0|0
0|2021-12-24|0.0|0|0.0|0|205.83333333333334|0|9.708333333333334|0
0|2021-12-25|0.0|0|0.0|0|224.16666666666666|0|14.583333333333334|0
