|dates|ToaBaja_PuertoRico_UnitedStates.JHU_ConfirmedCases.data|ToaBaja_PuertoRico_UnitedStates.JHU_ConfirmedCases.missing|ToaBaja_PuertoRico_UnitedStates.NYT_ConfirmedCases.data|ToaBaja_PuertoRico_UnitedStates.NYT_ConfirmedCases.missing|ToaBaja_PuertoRico_UnitedStates.JHU_ConfirmedDeaths.data|ToaBaja_PuertoRico_UnitedStates.JHU_ConfirmedDeaths.missing|ToaBaja_PuertoRico_UnitedStates.JHU_ConfirmedRecoveries.data|ToaBaja_PuertoRico_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-16|5.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-17|5.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-18|5.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-19|5.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-20|14.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-21|21.0|0|0.0|100|1.0|0|0.0|100
0|2020-03-22|23.0|0|0.0|100|1.0|0|0.0|100
0|2020-03-23|31.0|0|0.0|100|2.0|0|0.0|100
0|2020-03-24|39.0|0|0.0|100|2.0|0|0.0|100
0|2020-03-25|51.0|0|0.0|100|2.0|0|0.0|100
0|2020-03-26|64.0|0|0.0|100|2.0|0|0.0|100
0|2020-03-27|79.0|0|0.0|100|3.0|0|0.0|100
0|2020-03-28|100.0|0|0.0|100|3.0|0|0.0|100
0|2020-03-29|127.0|0|0.0|100|3.0|0|0.0|100
0|2020-03-30|174.0|0|0.0|100|6.0|0|0.0|100
0|2020-03-31|239.0|0|0.0|100|8.0|0|0.0|100
0|2020-04-01|286.0|0|0.0|100|11.0|0|0.0|100
0|2020-04-02|316.0|0|0.0|100|12.0|0|0.0|100
0|2020-04-03|316.0|0|0.0|100|15.0|0|0.0|100
0|2020-04-04|452.0|0|0.0|100|18.0|0|0.0|100
0|2020-04-05|475.0|0|0.0|100|20.0|0|0.0|100
0|2020-04-06|513.0|0|0.0|100|21.0|0|0.0|100
0|2020-04-07|573.0|0|0.0|100|23.0|0|0.0|100
0|2020-04-08|620.0|0|0.0|100|24.0|0|0.0|100
0|2020-04-09|683.0|0|0.0|100|33.0|0|0.0|100
0|2020-04-10|725.0|0|0.0|100|39.0|0|0.0|100
0|2020-04-11|788.0|0|0.0|100|42.0|0|0.0|100
0|2020-04-12|897.0|0|0.0|100|44.0|0|0.0|100
0|2020-04-13|903.0|0|0.0|100|45.0|0|0.0|100
0|2020-04-14|923.0|0|0.0|100|45.0|0|0.0|100
0|2020-04-15|974.0|0|0.0|100|51.0|0|0.0|100
0|2020-04-16|1043.0|0|0.0|100|56.0|0|0.0|100
0|2020-04-17|1068.0|0|0.0|100|58.0|0|0.0|100
0|2020-04-18|1118.0|0|0.0|100|60.0|0|0.0|100
0|2020-04-19|1213.0|0|0.0|100|62.0|0|0.0|100
0|2020-04-20|1252.0|0|0.0|100|63.0|0|0.0|100
0|2020-04-21|1298.0|0|0.0|100|64.0|0|0.0|100
0|2020-04-22|1252.0|0|0.0|100|63.0|0|0.0|100
0|2020-04-23|1416.0|0|0.0|100|69.0|0|0.0|100
0|2020-04-24|1276.0|0|0.0|100|77.0|0|0.0|100
0|2020-04-25|1307.0|0|0.0|100|83.0|0|0.0|100
0|2020-04-26|1371.0|0|0.0|100|84.0|0|0.0|100
0|2020-04-27|1389.0|0|0.0|100|84.0|0|0.0|100
0|2020-04-28|1400.0|0|0.0|100|86.0|0|0.0|100
0|2020-04-29|1433.0|0|0.0|100|86.0|0|0.0|100
0|2020-04-30|1539.0|0|0.0|100|92.0|0|0.0|100
0|2020-05-01|1575.0|0|0.0|100|94.0|0|0.0|100
0|2020-05-02|1757.0|0|0.0|100|95.0|0|0.0|100
0|2020-05-03|1808.0|0|0.0|100|97.0|0|0.0|100
0|2020-05-04|1843.0|0|0.0|100|97.0|0|0.0|100
0|2020-05-05|1924.0|0|49.0|0|99.0|0|0.0|100
0|2020-05-06|1924.0|0|50.0|0|99.0|0|0.0|100
0|2020-05-07|1924.0|0|51.0|0|99.0|0|0.0|100
0|2020-05-08|1924.0|0|54.0|0|99.0|0|0.0|100
0|2020-05-09|1924.0|0|54.0|0|99.0|0|0.0|100
0|2020-05-10|1924.0|0|54.0|0|99.0|0|0.0|100
0|2020-05-11|1924.0|0|59.0|0|99.0|0|0.0|100
0|2020-05-12|1924.0|0|61.0|0|99.0|0|0.0|100
0|2020-05-13|1924.0|0|61.0|0|99.0|0|0.0|100
0|2020-05-14|1924.0|0|65.0|0|99.0|0|0.0|100
0|2020-05-15|1924.0|0|67.0|0|99.0|0|0.0|100
0|2020-05-16|1924.0|0|67.0|0|99.0|0|0.0|100
0|2020-05-17|1924.0|0|68.0|0|99.0|0|0.0|100
0|2020-05-18|1924.0|0|69.0|0|99.0|0|0.0|100
0|2020-05-19|1924.0|0|73.0|0|99.0|0|0.0|100
0|2020-05-20|1924.0|0|75.0|0|99.0|0|0.0|100
0|2020-05-21|1924.0|0|75.0|0|99.0|0|0.0|100
0|2020-05-22|1924.0|0|76.0|0|99.0|0|0.0|100
0|2020-05-23|1924.0|0|77.0|0|99.0|0|0.0|100
0|2020-05-24|1924.0|0|81.0|0|99.0|0|0.0|100
0|2020-05-25|1924.0|0|88.0|0|99.0|0|0.0|100
0|2020-05-26|1924.0|0|89.0|0|99.0|0|0.0|100
0|2020-05-27|1924.0|0|91.0|0|99.0|0|0.0|100
0|2020-05-28|1924.0|0|95.0|0|99.0|0|0.0|100
0|2020-05-29|1924.0|0|98.0|0|99.0|0|0.0|100
0|2020-05-30|1924.0|0|99.0|0|99.0|0|0.0|100
0|2020-05-31|1924.0|0|100.0|0|99.0|0|0.0|100
0|2020-06-01|1924.0|0|105.0|0|99.0|0|0.0|100
0|2020-06-02|1924.0|0|105.0|0|99.0|0|0.0|100
0|2020-06-03|1924.0|0|113.0|0|99.0|0|0.0|100
0|2020-06-04|1924.0|0|118.0|0|99.0|0|0.0|100
0|2020-06-05|1924.0|0|126.0|0|99.0|0|0.0|100
0|2020-06-06|1924.0|0|140.0|0|99.0|0|0.0|100
0|2020-06-07|1924.0|0|144.0|0|99.0|0|0.0|100
0|2020-06-08|1924.0|0|146.0|0|99.0|0|0.0|100
0|2020-06-09|1924.0|0|147.0|0|99.0|0|0.0|100
0|2020-06-10|1924.0|0|149.0|0|99.0|0|0.0|100
0|2020-06-11|1924.0|0|147.0|0|99.0|0|0.0|100
0|2020-06-12|1924.0|0|151.0|0|99.0|0|0.0|100
0|2020-06-13|1924.0|0|154.0|0|99.0|0|0.0|100
0|2020-06-14|1924.0|0|154.0|0|99.0|0|0.0|100
0|2020-06-15|1924.0|0|159.0|0|99.0|0|0.0|100
0|2020-06-16|1924.0|0|160.0|0|99.0|0|0.0|100
0|2020-06-17|1924.0|0|159.0|0|99.0|0|0.0|100
0|2020-06-18|1924.0|0|162.0|0|99.0|0|0.0|100
0|2020-06-19|1924.0|0|167.0|0|99.0|0|0.0|100
0|2020-06-20|1924.0|0|169.0|0|99.0|0|0.0|100
0|2020-06-21|1924.0|0|170.0|0|99.0|0|0.0|100
0|2020-06-22|1924.0|0|171.0|0|99.0|0|0.0|100
0|2020-06-23|1924.0|0|171.0|0|99.0|0|0.0|100
0|2020-06-24|1924.0|0|176.0|0|99.0|0|0.0|100
0|2020-06-25|1924.0|0|176.0|0|99.0|0|0.0|100
0|2020-06-26|1924.0|0|177.0|0|99.0|0|0.0|100
0|2020-06-27|1924.0|0|180.0|0|99.0|0|0.0|100
0|2020-06-28|1924.0|0|182.0|0|99.0|0|0.0|100
0|2020-06-29|1924.0|0|185.0|0|99.0|0|0.0|100
0|2020-06-30|1924.0|0|191.0|0|99.0|0|0.0|100
0|2020-07-01|1924.0|0|192.0|0|99.0|0|0.0|100
0|2020-07-02|1924.0|0|195.0|0|99.0|0|0.0|100
0|2020-07-03|1924.0|0|196.0|0|99.0|0|0.0|100
0|2020-07-04|1924.0|0|200.0|0|99.0|0|0.0|100
0|2020-07-05|1924.0|0|200.0|0|99.0|0|0.0|100
0|2020-07-06|1924.0|0|210.0|0|99.0|0|0.0|100
0|2020-07-07|1924.0|0|213.0|0|99.0|0|0.0|100
0|2020-07-08|1924.0|0|213.0|0|99.0|0|0.0|100
0|2020-07-09|1924.0|0|214.0|0|99.0|0|0.0|100
0|2020-07-10|1924.0|0|224.0|0|99.0|0|0.0|100
0|2020-07-11|1924.0|0|225.0|0|99.0|0|0.0|100
0|2020-07-12|1924.0|0|232.0|0|99.0|0|0.0|100
0|2020-07-13|1924.0|0|239.0|0|99.0|0|0.0|100
0|2020-07-14|1924.0|0|240.0|0|99.0|0|0.0|100
0|2020-07-15|1924.0|0|245.0|0|99.0|0|0.0|100
0|2020-07-16|1924.0|0|247.0|0|99.0|0|0.0|100
0|2020-07-17|1924.0|0|251.0|0|99.0|0|0.0|100
0|2020-07-18|254.0|0|254.0|0|0.0|0|0.0|100
0|2020-07-19|266.0|0|266.0|0|0.0|0|0.0|100
0|2020-07-20|276.0|0|276.0|0|0.0|0|0.0|100
0|2020-07-21|287.0|0|287.0|0|0.0|0|0.0|100
0|2020-07-22|287.0|0|287.0|0|0.0|0|0.0|100
0|2020-07-23|296.0|0|296.0|0|0.0|0|0.0|100
0|2020-07-24|308.0|0|308.0|0|0.0|0|0.0|100
0|2020-07-25|316.0|0|316.0|0|0.0|0|0.0|100
0|2020-07-26|330.0|0|330.0|0|0.0|0|0.0|100
0|2020-07-27|344.0|0|344.0|0|0.0|0|0.0|100
0|2020-07-28|354.0|0|354.0|0|0.0|0|0.0|100
0|2020-07-29|364.0|0|364.0|0|0.0|0|0.0|100
0|2020-07-30|388.0|0|388.0|0|0.0|0|0.0|100
0|2020-07-31|395.0|0|395.0|0|0.0|0|0.0|100
0|2020-08-01|419.0|0|419.0|0|0.0|0|0.0|100
0|2020-08-02|440.0|0|440.0|0|0.0|0|0.0|100
0|2020-08-03|445.0|0|445.0|0|0.0|0|0.0|100
0|2020-08-04|456.0|0|456.0|0|0.0|0|0.0|100
0|2020-08-05|464.0|0|464.0|0|0.0|0|0.0|100
0|2020-08-06|470.0|0|470.0|0|0.0|0|0.0|100
0|2020-08-07|494.0|0|494.0|0|0.0|0|0.0|100
0|2020-08-08|511.0|0|511.0|0|0.0|0|0.0|100
0|2020-08-09|520.0|0|520.0|0|0.0|0|0.0|100
0|2020-08-10|543.0|0|543.0|0|0.0|0|0.0|100
0|2020-08-11|558.0|0|558.0|0|0.0|0|0.0|100
0|2020-08-12|580.0|0|580.0|0|0.0|0|0.0|100
0|2020-08-13|605.0|0|605.0|0|0.0|0|0.0|100
0|2020-08-14|632.0|0|632.0|0|0.0|0|0.0|100
0|2020-08-15|658.0|0|658.0|0|0.0|0|0.0|100
0|2020-08-16|663.0|0|663.0|0|0.0|0|0.0|100
0|2020-08-17|687.0|0|687.0|0|0.0|0|0.0|100
0|2020-08-18|716.0|0|716.0|0|0.0|0|0.0|100
0|2020-08-19|725.0|0|725.0|0|0.0|0|0.0|100
0|2020-08-20|738.0|0|750.0|0|0.0|0|0.0|100
0|2020-08-21|761.0|0|761.0|0|0.0|0|0.0|100
0|2020-08-22|783.0|0|783.0|0|0.0|0|0.0|100
0|2020-08-23|788.0|0|788.0|0|0.0|0|0.0|100
0|2020-08-24|819.0|0|819.0|0|0.0|0|0.0|100
0|2020-08-25|822.0|0|822.0|0|0.0|0|0.0|100
0|2020-08-26|827.0|0|827.0|0|0.0|0|0.0|100
0|2020-08-27|844.0|0|844.0|0|0.0|0|0.0|100
0|2020-08-28|863.0|0|863.0|0|0.0|0|0.0|100
0|2020-08-29|879.0|0|879.0|0|0.0|0|0.0|100
0|2020-08-30|885.0|0|885.0|0|0.0|0|0.0|100
0|2020-08-31|895.0|0|895.0|0|0.0|0|0.0|100
0|2020-09-01|905.0|0|905.0|0|0.0|0|0.0|100
0|2020-09-02|920.0|0|920.0|0|0.0|0|0.0|100
0|2020-09-03|933.0|0|933.0|0|0.0|0|0.0|100
0|2020-09-04|935.0|0|935.0|0|0.0|0|0.0|100
0|2020-09-05|945.0|0|945.0|0|0.0|0|0.0|100
0|2020-09-06|949.0|0|949.0|0|0.0|0|0.0|100
0|2020-09-07|967.0|0|967.0|0|0.0|0|0.0|100
0|2020-09-08|971.0|0|971.0|0|0.0|0|0.0|100
0|2020-09-09|971.0|0|971.0|0|0.0|0|0.0|100
0|2020-09-10|995.0|0|995.0|0|0.0|0|0.0|100
0|2020-09-11|1004.0|0|1004.0|0|0.0|0|0.0|100
0|2020-09-12|1020.0|0|1020.0|0|0.0|0|0.0|100
0|2020-09-13|1028.0|0|1028.0|0|0.0|0|0.0|100
0|2020-09-14|1044.0|0|1044.0|0|0.0|0|0.0|100
0|2020-09-15|1055.0|0|1055.0|0|0.0|0|0.0|100
0|2020-09-16|1055.0|0|1055.0|0|0.0|0|0.0|100
0|2020-09-17|1069.0|0|1069.0|0|0.0|0|0.0|100
0|2020-09-18|1090.0|0|1090.0|0|0.0|0|0.0|100
0|2020-09-19|1127.0|0|1127.0|0|0.0|0|0.0|100
0|2020-09-20|1177.0|0|1177.0|0|0.0|0|0.0|100
0|2020-09-21|1212.0|0|1212.0|0|0.0|0|0.0|100
0|2020-09-22|1216.0|0|1216.0|0|0.0|0|0.0|100
0|2020-09-23|1228.0|0|1228.0|0|0.0|0|0.0|100
0|2020-09-24|1258.0|0|1258.0|0|0.0|0|0.0|100
0|2020-09-25|1295.0|0|1295.0|0|0.0|0|0.0|100
0|2020-09-26|1306.0|0|1306.0|0|0.0|0|0.0|100
0|2020-09-27|1349.0|0|1349.0|0|0.0|0|0.0|100
0|2020-09-28|1387.0|0|1387.0|0|0.0|0|0.0|100
0|2020-09-29|1431.0|0|1431.0|0|0.0|0|0.0|100
0|2020-09-30|1444.0|0|1444.0|0|0.0|0|0.0|100
0|2020-10-01|1450.0|0|1450.0|0|0.0|0|0.0|100
0|2020-10-02|1470.0|0|1470.0|0|0.0|0|0.0|100
0|2020-10-03|1493.0|0|1493.0|0|0.0|0|0.0|100
0|2020-10-04|1505.0|0|1505.0|0|0.0|0|0.0|100
0|2020-10-05|1543.0|0|1543.0|0|0.0|0|0.0|100
0|2020-10-06|1554.0|0|1554.0|0|0.0|0|0.0|100
0|2020-10-07|1554.0|0|1554.0|0|0.0|0|0.0|100
0|2020-10-08|1572.0|0|1572.0|0|0.0|0|0.0|100
0|2020-10-09|1589.0|0|1589.0|0|0.0|0|0.0|100
0|2020-10-10|1612.0|0|1612.0|0|0.0|0|0.0|100
0|2020-10-11|1628.0|0|1628.0|0|0.0|0|0.0|100
0|2020-10-12|1661.0|0|1661.0|0|0.0|0|0.0|100
0|2020-10-13|1678.0|0|1678.0|0|0.0|0|0.0|100
0|2020-10-14|1709.0|0|1709.0|0|0.0|0|0.0|100
0|2020-10-15|1734.0|0|1734.0|0|0.0|0|0.0|100
0|2020-10-16|1742.0|0|1742.0|0|0.0|0|0.0|100
0|2020-10-17|1748.0|0|1748.0|0|0.0|0|0.0|100
0|2020-10-18|1768.0|0|1768.0|0|0.0|0|0.0|100
0|2020-10-19|1782.0|0|1782.0|0|0.0|0|0.0|100
0|2020-10-20|1799.0|0|1799.0|0|0.0|0|0.0|100
0|2020-10-21|1799.0|0|1799.0|0|0.0|0|0.0|100
0|2020-10-22|1799.0|0|1799.0|0|0.0|0|0.0|100
0|2020-10-23|1859.0|0|1859.0|0|0.0|0|0.0|100
0|2020-10-24|1873.0|0|1873.0|0|0.0|0|0.0|100
0|2020-10-25|1914.0|0|1914.0|0|0.0|0|0.0|100
0|2020-10-26|1929.0|0|1929.0|0|0.0|0|0.0|100
0|2020-10-27|1934.0|0|1934.0|0|0.0|0|0.0|100
0|2020-10-28|1933.0|0|1933.0|0|0.0|0|0.0|100
0|2020-10-29|1976.0|0|1976.0|0|0.0|0|0.0|100
0|2020-10-30|2009.0|0|2009.0|0|0.0|0|0.0|100
0|2020-10-31|2020.0|0|2020.0|0|0.0|0|0.0|100
0|2020-11-01|2043.0|0|2043.0|0|0.0|0|0.0|100
0|2020-11-02|2082.0|0|2082.0|0|0.0|0|0.0|100
0|2020-11-03|2122.0|0|2122.0|0|0.0|0|0.0|100
0|2020-11-04|2123.0|0|2123.0|0|0.0|0|0.0|100
0|2020-11-05|2129.0|0|2129.0|0|0.0|0|0.0|100
0|2020-11-06|2162.0|0|2162.0|0|0.0|0|0.0|100
0|2020-11-07|2162.0|0|2162.0|0|0.0|0|0.0|100
0|2020-11-08|2162.0|0|2194.0|0|0.0|0|0.0|100
0|2020-11-09|1210.0|0|2208.0|0|0.0|0|0.0|100
0|2020-11-10|1218.0|0|2216.0|0|0.0|0|0.0|100
0|2020-11-11|1230.0|0|2228.0|0|0.0|0|0.0|100
0|2020-11-12|1277.0|0|2275.0|0|0.0|0|0.0|100
0|2020-11-13|1289.0|0|2287.0|0|0.0|0|0.0|100
0|2020-11-14|1307.0|0|2305.0|0|0.0|0|0.0|100
0|2020-11-15|1332.0|0|2330.0|0|0.0|0|0.0|100
0|2020-11-16|1356.0|0|2354.0|0|0.0|0|0.0|100
0|2020-11-17|1376.0|0|2374.0|0|0.0|0|0.0|100
0|2020-11-18|1382.0|0|2380.0|0|0.0|0|0.0|100
0|2020-11-19|1392.0|0|2390.0|0|0.0|0|0.0|100
0|2020-11-20|1413.0|0|2411.0|0|0.0|0|0.0|100
0|2020-11-21|1437.0|0|2435.0|0|0.0|0|0.0|100
0|2020-11-22|1476.0|0|2474.0|0|0.0|0|0.0|100
0|2020-11-23|1499.0|0|2497.0|0|0.0|0|0.0|100
0|2020-11-24|1518.0|0|2516.0|0|0.0|0|0.0|100
0|2020-11-25|1524.0|0|2522.0|0|0.0|0|0.0|100
0|2020-11-26|1532.0|0|2530.0|0|0.0|0|0.0|100
0|2020-11-27|1555.0|0|2553.0|0|0.0|0|0.0|100
0|2020-11-28|1588.0|0|2586.0|0|0.0|0|0.0|100
0|2020-11-29|1587.0|0|2585.0|0|0.0|0|0.0|100
0|2020-11-30|1633.0|0|2631.0|0|0.0|0|0.0|100
0|2020-12-01|1646.0|0|2644.0|0|0.0|0|0.0|100
0|2020-12-02|1653.0|0|2651.0|0|0.0|0|0.0|100
0|2020-12-03|1665.0|0|2663.0|0|0.0|0|0.0|100
0|2020-12-04|1676.0|0|2674.0|0|0.0|0|0.0|100
0|2020-12-05|1723.0|0|2721.0|0|0.0|0|0.0|100
0|2020-12-06|1748.0|0|2746.0|0|0.0|0|0.0|100
0|2020-12-07|1764.0|0|2762.0|0|0.0|0|0.0|100
0|2020-12-08|1781.0|0|2779.0|0|0.0|0|0.0|100
0|2020-12-09|1806.0|0|2804.0|0|0.0|0|0.0|100
0|2020-12-10|1813.0|0|2811.0|0|0.0|0|0.0|100
0|2020-12-11|1860.0|0|2858.0|0|0.0|0|0.0|100
0|2020-12-12|1878.0|0|2876.0|0|0.0|0|0.0|100
0|2020-12-13|1906.0|0|2904.0|0|0.0|0|0.0|100
0|2020-12-14|1925.0|0|2923.0|0|0.0|0|0.0|100
0|2020-12-15|1932.0|0|2930.0|0|0.0|0|0.0|100
0|2020-12-16|1945.0|0|2943.0|0|0.0|0|0.0|100
0|2020-12-17|1967.0|0|2965.0|0|0.0|0|0.0|100
0|2020-12-18|1996.0|0|2994.0|0|0.0|0|0.0|100
0|2020-12-19|2028.0|0|3026.0|0|0.0|0|0.0|100
0|2020-12-20|2050.0|0|3048.0|0|0.0|0|0.0|100
0|2020-12-21|2057.0|0|3055.0|0|0.0|0|0.0|100
0|2020-12-22|2079.0|0|3077.0|0|0.0|0|0.0|100
0|2020-12-23|2091.0|0|3089.0|0|0.0|0|0.0|100
0|2020-12-24|2098.0|0|3096.0|0|0.0|0|0.0|100
0|2020-12-25|2129.0|0|3127.0|0|0.0|0|0.0|100
0|2020-12-26|2163.0|0|3161.0|0|0.0|0|0.0|100
0|2020-12-27|2179.0|0|3177.0|0|0.0|0|0.0|100
0|2020-12-28|2181.0|0|3179.0|0|0.0|0|0.0|100
0|2020-12-29|2207.0|0|3205.0|0|0.0|0|0.0|100
0|2020-12-30|2208.0|0|3206.0|0|0.0|0|0.0|100
0|2020-12-31|2210.0|0|3208.0|0|0.0|0|0.0|100
0|2021-01-01|2224.0|0|3222.0|0|0.0|0|0.0|100
0|2021-01-02|2244.0|0|3242.0|0|0.0|0|0.0|100
0|2021-01-03|2257.0|0|3255.0|0|0.0|0|0.0|100
0|2021-01-04|2268.0|0|3266.0|0|0.0|0|0.0|100
0|2021-01-05|2276.0|0|3274.0|0|0.0|0|0.0|100
0|2021-01-06|2285.0|0|3283.0|0|0.0|0|0.0|100
0|2021-01-07|2289.0|0|3287.0|0|0.0|0|0.0|100
0|2021-01-08|2376.0|0|3374.0|0|0.0|0|0.0|100
0|2021-01-09|2393.0|0|3391.0|0|0.0|0|0.0|100
0|2021-01-10|2411.0|0|3409.0|0|0.0|0|0.0|100
0|2021-01-11|2415.0|0|3413.0|0|0.0|0|0.0|100
0|2021-01-12|2449.0|0|3447.0|0|0.0|0|0.0|100
0|2021-01-13|2456.0|0|3454.0|0|0.0|0|0.0|100
0|2021-01-14|2466.0|0|3464.0|0|0.0|0|0.0|100
0|2021-01-15|2485.0|0|3483.0|0|0.0|0|0.0|100
0|2021-01-16|2502.0|0|3500.0|0|0.0|0|0.0|100
0|2021-01-17|2517.0|0|3515.0|0|0.0|0|0.0|100
0|2021-01-18|2528.0|0|3526.0|0|0.0|0|0.0|100
0|2021-01-19|2545.0|0|3543.0|0|0.0|0|0.0|100
0|2021-01-20|2548.0|0|3546.0|0|0.0|0|0.0|100
0|2021-01-21|2560.0|0|3558.0|0|0.0|0|0.0|100
0|2021-01-22|2571.0|0|3569.0|0|0.0|0|0.0|100
0|2021-01-23|2589.0|0|3587.0|0|0.0|0|0.0|100
0|2021-01-24|2602.0|0|3600.0|0|0.0|0|0.0|100
0|2021-01-25|2630.0|0|3628.0|0|0.0|0|0.0|100
0|2021-01-26|2639.0|0|3637.0|0|0.0|0|0.0|100
0|2021-01-27|2645.0|0|3643.0|0|0.0|0|0.0|100
0|2021-01-28|2654.0|0|3652.0|0|0.0|0|0.0|100
