|dates|Lane_Oregon_UnitedStates.AverageDailyTemperature.data|Lane_Oregon_UnitedStates.AverageDailyTemperature.missing|Lane_Oregon_UnitedStates.AverageDewPoint.data|Lane_Oregon_UnitedStates.AverageDewPoint.missing|Lane_Oregon_UnitedStates.AverageRelativeHumidity.data|Lane_Oregon_UnitedStates.AverageRelativeHumidity.missing|Lane_Oregon_UnitedStates.AverageSurfaceAirPressure.data|Lane_Oregon_UnitedStates.AverageSurfaceAirPressure.missing
0|2021-10-17|52.31944444444445|0|46.68055555555555|0|82.09722222222223|0|29.35319444444444|0
0|2021-10-18|51.0|0|46.07222222222222|0|84.22638888888889|0|29.575333333333344|0
0|2021-10-19|47.552083333333336|0|44.09325396825397|0|88.36160714285715|0|29.39307043650794|0
0|2021-10-20|55.583333333333336|0|47.625|0|75.16666666666667|0|29.47791666666666|0
0|2021-10-21|54.3125|0|49.77777777777777|0|85.17361111111111|0|29.416597222222222|0
0|2021-10-22|54.25|0|50.333333333333336|0|86.58333333333333|0|29.45666666666668|0
0|2021-10-23|52.993055555555564|0|49.70138888888889|0|88.5625|0|29.288749999999997|0
0|2021-10-24|52.958333333333336|0|47.166666666666664|0|81.16666666666667|0|28.837083333333336|0
0|2021-10-25|52.416666666666664|0|44.291666666666664|0|74.20833333333333|0|29.214583333333326|0
0|2021-10-26|53.28472222222222|0|49.3125|0|86.49305555555556|0|29.50951388888889|0
0|2021-10-27|54.083333333333336|0|50.0625|0|86.70833333333333|0|29.856875000000002|0
0|2021-10-28|63.520833333333336|0|57.791666666666664|0|82.33333333333333|0|29.732083333333332|0
0|2021-10-29|54.9375|0|50.25|0|84.45833333333333|0|29.654583333333324|0
0|2021-10-30|48.875|0|42.333333333333336|0|78.875|0|29.554999999999993|0
0|2021-10-31|48.125|0|40.666666666666664|0|76.70833333333333|0|29.540833333333328|0
0|2021-11-01|48.3375|0|45.675000000000004|0|90.90833333333335|0|29.548041666666666|0
0|2021-11-02|51.34791666666666|0|49.96527777777778|0|95.23333333333333|0|29.73868055555556|0
0|2021-11-03|53.89027777777778|0|51.804861111111116|0|92.96111111111112|0|29.550437500000005|0
0|2021-11-04|54.489583333333336|0|50.416666666666664|0|86.42708333333333|0|29.5025|0
0|2021-11-05|50.5625|0|45.395833333333336|0|82.70833333333333|0|29.593333333333323|0
0|2021-11-06|46.9375|0|41.833333333333336|0|82.58333333333333|0|29.650416666666672|0
0|2021-11-07|44.6875|0|40.708333333333336|0|86.5|0|29.773749999999993|0
0|2021-11-08|42.63055555555555|0|39.99652777777778|0|90.87152777777779|0|29.479208333333332|0
0|2021-11-09|49.57638888888889|0|42.75|0|78.02083333333333|0|29.611111111111114|0
0|2021-11-10|50.53125|0|44.458333333333336|0|80.27083333333333|0|29.857604166666658|0
0|2021-11-11|60.645833333333336|0|56.72222222222223|0|87.27083333333333|0|29.818055555555556|0
0|2021-11-12|60.5625|0|56.416666666666664|0|86.52083333333333|0|29.85291666666666|0
0|2021-11-13|57.35386904761905|0|55.57380952380953|0|93.96041666666667|0|29.850319444444434|0
0|2021-11-14|58.333333333333336|0|54.354166666666664|0|86.95833333333333|0|29.750000000000004|0
0|2021-11-15|50.666666666666664|0|47.21527777777777|0|88.09722222222223|0|29.644236111111102|0
0|2021-11-16|40.65625|0|36.447916666666664|0|86.21875|0|29.988090277777786|0
0|2021-11-17|40.145833333333336|0|36.395833333333336|0|87.20833333333333|0|29.750208333333333|0
0|2021-11-18|48.458333333333336|0|43.75|0|84.16666666666667|0|29.488749999999992|0
0|2021-11-19|48.288888888888884|0|43.39861111111111|0|83.62361111111112|0|29.823694444444453|0
0|2021-11-20|38.109375|0|36.08110119047619|0|92.65252976190476|0|30.071822916666665|0
0|2021-11-21|35.015625|0|33.86388888888889|0|95.73680555555556|0|29.948625000000007|0
0|2021-11-22|43.62847222222223|0|37.97767857142858|0|82.03224206349206|0|29.709305555555556|0
0|2021-11-23|46.125|0|41.458333333333336|0|84.35416666666667|0|29.795625000000005|0
0|2021-11-24|38.71785714285714|0|37.01765873015873|0|93.90555555555557|0|29.99458630952382|0
0|2021-11-25|46.12152777777778|0|38.736111111111114|0|77.84722222222223|0|29.90659722222222|0
0|2021-11-26|50.5|0|47.479166666666664|0|89.45833333333333|0|29.845624999999984|0
0|2021-11-27|56.333333333333336|0|53.25|0|89.60416666666667|0|29.748263888888886|0
0|2021-11-28|53.11597222222222|0|50.267361111111114|0|90.66250000000001|0|29.822520833333343|0
0|2021-11-29|52.78125|0|47.916666666666664|0|84.17708333333333|0|29.868020833333336|0
0|2021-11-30|52.333333333333336|0|48.052083333333336|0|86.125|0|29.90968749999999|0
0|2021-12-01|52.43333333333334|0|48.44166666666666|0|87.23055555555555|0|29.811249999999998|0
0|2021-12-02|46.87357804232804|0|44.058928571428574|0|90.32371031746032|0|29.864308862433862|0
0|2021-12-03|42.354166666666664|0|37.770833333333336|0|83.72916666666667|0|29.788750000000004|0
0|2021-12-04|48.36805555555555|0|43.859722222222224|0|84.75277777777778|0|29.811374999999995|0
0|2021-12-05|41.93055555555555|0|36.68055555555555|0|82.20833333333333|0|30.034999999999997|0
0|2021-12-06|45.63194444444445|0|43.604166666666664|0|92.82638888888887|0|29.70569444444445|0
0|2021-12-07|51.541666666666664|0|48.63888888888889|0|90.0|0|29.621388888888898|0
0|2021-12-08|44.78125|0|40.614583333333336|0|85.65625|0|29.656145833333326|0
0|2021-12-09|38.666666666666664|0|35.88194444444444|0|89.84027777777779|0|29.695902777777786|0
0|2021-12-10|43.104166666666664|0|38.0|0|82.79166666666667|0|29.7625|0
0|2021-12-11|46.06944444444445|0|41.423611111111114|0|84.18055555555556|0|29.374027777777773|0
0|2021-12-12|43.055555555555564|0|39.125|0|85.96527777777777|0|29.27701388888889|0
0|2021-12-13|38.326388888888886|0|35.98263888888889|0|91.47222222222221|0|29.11878472222222|0
0|2021-12-14|34.82083333333333|0|31.925|0|89.52916666666665|0|29.45358333333333|0
0|2021-12-15|42.3125|0|35.354166666666664|0|76.39583333333333|0|29.348958333333332|0
0|2021-12-16|43.583333333333336|0|40.4375|0|88.75|0|29.635833333333327|0
0|2021-12-17|42.27777777777778|0|38.9375|0|88.30555555555554|0|29.880416666666672|0
0|2021-12-18|48.65625|0|39.583333333333336|0|71.54166666666667|0|29.65375|0
0|2021-12-19|39.171527777777776|0|37.795833333333334|0|95.19305555555555|0|29.496583333333334|0
0|2021-12-20|43.54861111111111|0|42.03472222222222|0|94.63194444444444|0|29.584305555555545|0
0|2021-12-21|43.279761904761905|0|41.03928571428572|0|92.07142857142857|0|29.6594880952381|0
0|2021-12-22|46.96527777777777|0|43.09027777777777|0|86.55555555555554|0|29.340625000000006|0
0|2021-12-23|44.145833333333336|0|39.625|0|84.39583333333333|0|29.220833333333342|0
0|2021-12-24|38.82638888888889|0|35.35763888888889|0|87.53125|0|29.095416666666665|0
0|2021-12-25|36.62450396825397|0|33.87896825396826|0|89.95684523809524|0|29.194176587301587|0
0|2021-12-26|33.294444444444444|0|31.49513888888889|0|92.97708333333334|0|29.229646825396824|0
0|2021-12-27|30.806547619047617|0|28.040674603174605|0|89.43303571428571|0|29.396547619047613|0
0|2021-12-28|34.06944444444444|0|31.812500000000004|0|91.45833333333333|0|29.350312499999998|0
0|2021-12-29|33.708333333333336|0|31.57638888888889|0|91.99305555555554|0|29.450763888888883|0
0|2021-12-30|37.38194444444444|0|34.28472222222222|0|88.64583333333333|0|29.42347222222222|0
0|2021-12-31|36.77777777777778|0|33.458333333333336|0|88.23611111111113|0|29.590625000000003|0
0|2022-01-01|34.208333333333336|0|29.8125|0|84.16666666666667|0|29.830208333333328|0
0|2022-01-02|42.875|0|32.416666666666664|0|68.625|0|29.49666666666667|0
0|2022-01-03|42.604166666666664|0|38.875|0|86.97222222222221|0|29.27673611111111|0
0|2022-01-04|43.361111111111114|0|40.26388888888889|0|89.09722222222221|0|29.650208333333328|0
0|2022-01-05|47.45138888888889|0|45.893055555555556|0|94.52361111111111|0|29.71919444444444|0
0|2022-01-06|53.6875|0|48.166666666666664|0|82.02083333333333|0|29.45680555555555|0
0|2022-01-07|45.895833333333336|0|40.895833333333336|0|82.77083333333333|0|29.39055555555556|0
0|2022-01-08|42.041666666666664|0|36.25|0|81.04166666666667|0|29.80583333333334|0
0|2022-01-09|34.50625|0|33.3|0|95.47847222222224|0|29.87447222222222|0
0|2022-01-10|40.675000000000004|0|38.333333333333336|0|91.63333333333333|0|29.964722222222232|0
0|2022-01-11|49.583333333333336|0|43.875|0|81.08333333333333|0|29.90416666666667|0
0|2022-01-12|48.708333333333336|0|40.375|0|73.875|0|29.767083333333343|0
0|2022-01-13|47.84722222222223|0|44.49999999999999|0|88.1875|0|29.83743055555556|0
0|2022-01-14|43.825694444444444|0|41.96805555555556|0|93.4375|0|30.012062500000013|0
0|2022-01-15|42.144444444444446|0|40.27013888888889|0|93.32569444444444|0|29.917624999999997|0
0|2022-01-16|37.513888888888886|0|36.52777777777778|0|96.56944444444444|0|29.786493055555564|0
0|2022-01-17|39.24305555555555|0|36.78125000000001|0|91.63888888888887|0|29.693708333333337|0
