|dates|VegaAlta_PuertoRico_UnitedStates.JHU_ConfirmedCases.data|VegaAlta_PuertoRico_UnitedStates.JHU_ConfirmedCases.missing|VegaAlta_PuertoRico_UnitedStates.NYT_ConfirmedCases.data|VegaAlta_PuertoRico_UnitedStates.NYT_ConfirmedCases.missing|VegaAlta_PuertoRico_UnitedStates.JHU_ConfirmedDeaths.data|VegaAlta_PuertoRico_UnitedStates.JHU_ConfirmedDeaths.missing|VegaAlta_PuertoRico_UnitedStates.JHU_ConfirmedRecoveries.data|VegaAlta_PuertoRico_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-02-22|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-23|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-24|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-25|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-26|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-27|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-28|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-29|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-01|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-02|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-03|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-04|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-05|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-06|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-07|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-08|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-09|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-10|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-11|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-12|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-13|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-14|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-15|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-16|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-17|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-18|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-19|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-20|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-21|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-22|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-23|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-24|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-25|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-26|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-27|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-28|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-29|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-30|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-31|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-01|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-02|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-03|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-04|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-05|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-06|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-07|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-08|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-09|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-10|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-11|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-12|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-13|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-14|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-15|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-16|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-17|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-18|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-19|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-20|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-21|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-22|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-23|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-24|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-25|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-26|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-27|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-28|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-29|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-30|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-05-01|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-05-02|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-05-03|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-05-04|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-05-05|0.0|100|27.0|0|0.0|100|0.0|100
0|2020-05-06|0.0|100|27.0|0|0.0|100|0.0|100
0|2020-05-07|0.0|100|28.0|0|0.0|100|0.0|100
0|2020-05-08|0.0|100|28.0|0|0.0|100|0.0|100
0|2020-05-09|0.0|100|28.0|0|0.0|100|0.0|100
0|2020-05-10|0.0|100|28.0|0|0.0|100|0.0|100
0|2020-05-11|0.0|100|29.0|0|0.0|100|0.0|100
0|2020-05-12|0.0|100|30.0|0|0.0|100|0.0|100
0|2020-05-13|0.0|100|30.0|0|0.0|100|0.0|100
0|2020-05-14|0.0|100|31.0|0|0.0|100|0.0|100
0|2020-05-15|0.0|100|32.0|0|0.0|100|0.0|100
0|2020-05-16|0.0|100|34.0|0|0.0|100|0.0|100
0|2020-05-17|0.0|100|35.0|0|0.0|100|0.0|100
0|2020-05-18|0.0|100|35.0|0|0.0|100|0.0|100
0|2020-05-19|0.0|100|35.0|0|0.0|100|0.0|100
0|2020-05-20|0.0|100|36.0|0|0.0|100|0.0|100
0|2020-05-21|0.0|100|36.0|0|0.0|100|0.0|100
0|2020-05-22|0.0|100|37.0|0|0.0|100|0.0|100
0|2020-05-23|0.0|100|38.0|0|0.0|100|0.0|100
0|2020-05-24|0.0|100|38.0|0|0.0|100|0.0|100
0|2020-05-25|0.0|100|38.0|0|0.0|100|0.0|100
0|2020-05-26|0.0|100|39.0|0|0.0|100|0.0|100
0|2020-05-27|0.0|100|39.0|0|0.0|100|0.0|100
0|2020-05-28|0.0|100|39.0|0|0.0|100|0.0|100
0|2020-05-29|0.0|100|39.0|0|0.0|100|0.0|100
0|2020-05-30|0.0|100|39.0|0|0.0|100|0.0|100
0|2020-05-31|0.0|100|39.0|0|0.0|100|0.0|100
0|2020-06-01|0.0|100|40.0|0|0.0|100|0.0|100
0|2020-06-02|0.0|100|40.0|0|0.0|100|0.0|100
0|2020-06-03|0.0|100|41.0|0|0.0|100|0.0|100
0|2020-06-04|0.0|100|48.0|0|0.0|100|0.0|100
0|2020-06-05|0.0|100|48.0|0|0.0|100|0.0|100
0|2020-06-06|0.0|100|50.0|0|0.0|100|0.0|100
0|2020-06-07|0.0|100|50.0|0|0.0|100|0.0|100
0|2020-06-08|0.0|100|50.0|0|0.0|100|0.0|100
0|2020-06-09|0.0|100|53.0|0|0.0|100|0.0|100
0|2020-06-10|0.0|100|54.0|0|0.0|100|0.0|100
0|2020-06-11|0.0|100|54.0|0|0.0|100|0.0|100
0|2020-06-12|0.0|100|54.0|0|0.0|100|0.0|100
0|2020-06-13|0.0|100|54.0|0|0.0|100|0.0|100
0|2020-06-14|0.0|100|55.0|0|0.0|100|0.0|100
0|2020-06-15|0.0|100|56.0|0|0.0|100|0.0|100
0|2020-06-16|0.0|100|60.0|0|0.0|100|0.0|100
0|2020-06-17|0.0|100|60.0|0|0.0|100|0.0|100
0|2020-06-18|0.0|100|63.0|0|0.0|100|0.0|100
0|2020-06-19|0.0|100|65.0|0|0.0|100|0.0|100
0|2020-06-20|0.0|100|69.0|0|0.0|100|0.0|100
0|2020-06-21|0.0|100|69.0|0|0.0|100|0.0|100
0|2020-06-22|0.0|100|69.0|0|0.0|100|0.0|100
0|2020-06-23|0.0|100|72.0|0|0.0|100|0.0|100
0|2020-06-24|0.0|100|73.0|0|0.0|100|0.0|100
0|2020-06-25|0.0|100|77.0|0|0.0|100|0.0|100
0|2020-06-26|0.0|100|84.0|0|0.0|100|0.0|100
0|2020-06-27|0.0|100|83.0|0|0.0|100|0.0|100
0|2020-06-28|0.0|100|84.0|0|0.0|100|0.0|100
0|2020-06-29|0.0|100|78.0|0|0.0|100|0.0|100
0|2020-06-30|0.0|100|78.0|0|0.0|100|0.0|100
0|2020-07-01|0.0|100|78.0|0|0.0|100|0.0|100
0|2020-07-02|0.0|100|79.0|0|0.0|100|0.0|100
0|2020-07-03|0.0|100|77.0|0|0.0|100|0.0|100
0|2020-07-04|0.0|100|77.0|0|0.0|100|0.0|100
0|2020-07-05|0.0|100|77.0|0|0.0|100|0.0|100
0|2020-07-06|0.0|100|81.0|0|0.0|100|0.0|100
0|2020-07-07|0.0|100|82.0|0|0.0|100|0.0|100
0|2020-07-08|0.0|100|82.0|0|0.0|100|0.0|100
0|2020-07-09|0.0|100|88.0|0|0.0|100|0.0|100
0|2020-07-10|0.0|100|89.0|0|0.0|100|0.0|100
0|2020-07-11|0.0|100|92.0|0|0.0|100|0.0|100
0|2020-07-12|0.0|100|95.0|0|0.0|100|0.0|100
0|2020-07-13|0.0|100|99.0|0|0.0|100|0.0|100
0|2020-07-14|0.0|100|102.0|0|0.0|100|0.0|100
0|2020-07-15|0.0|100|104.0|0|0.0|100|0.0|100
0|2020-07-16|0.0|100|108.0|0|0.0|100|0.0|100
0|2020-07-17|0.0|100|109.0|0|0.0|100|0.0|100
0|2020-07-18|167.0|0|115.0|0|0.0|0|0.0|100
0|2020-07-19|167.0|0|117.0|0|0.0|0|0.0|100
0|2020-07-20|167.0|0|124.0|0|0.0|0|0.0|100
0|2020-07-21|167.0|0|129.0|0|0.0|0|0.0|100
0|2020-07-22|167.0|0|129.0|0|0.0|0|0.0|100
0|2020-07-23|167.0|0|130.0|0|0.0|0|0.0|100
0|2020-07-24|167.0|0|136.0|0|0.0|0|0.0|100
0|2020-07-25|167.0|0|145.0|0|0.0|0|0.0|100
0|2020-07-26|167.0|0|149.0|0|0.0|0|0.0|100
0|2020-07-27|167.0|0|155.0|0|0.0|0|0.0|100
0|2020-07-28|167.0|0|157.0|0|0.0|0|0.0|100
0|2020-07-29|167.0|0|163.0|0|0.0|0|0.0|100
0|2020-07-30|167.0|0|165.0|0|0.0|0|0.0|100
0|2020-07-31|167.0|0|167.0|0|0.0|0|0.0|100
0|2020-08-01|475.0|0|176.0|0|0.0|0|0.0|100
0|2020-08-02|475.0|0|181.0|0|0.0|0|0.0|100
0|2020-08-03|475.0|0|186.0|0|0.0|0|0.0|100
0|2020-08-04|475.0|0|186.0|0|0.0|0|0.0|100
0|2020-08-05|475.0|0|195.0|0|0.0|0|0.0|100
0|2020-08-06|475.0|0|198.0|0|0.0|0|0.0|100
0|2020-08-07|475.0|0|212.0|0|0.0|0|0.0|100
0|2020-08-08|475.0|0|224.0|0|0.0|0|0.0|100
0|2020-08-09|475.0|0|242.0|0|0.0|0|0.0|100
0|2020-08-10|475.0|0|250.0|0|0.0|0|0.0|100
0|2020-08-11|475.0|0|258.0|0|0.0|0|0.0|100
0|2020-08-12|475.0|0|266.0|0|0.0|0|0.0|100
0|2020-08-13|475.0|0|279.0|0|0.0|0|0.0|100
0|2020-08-14|475.0|0|295.0|0|0.0|0|0.0|100
0|2020-08-15|475.0|0|303.0|0|0.0|0|0.0|100
0|2020-08-16|475.0|0|314.0|0|0.0|0|0.0|100
0|2020-08-17|475.0|0|329.0|0|0.0|0|0.0|100
0|2020-08-18|475.0|0|342.0|0|0.0|0|0.0|100
0|2020-08-19|475.0|0|345.0|0|0.0|0|0.0|100
0|2020-08-20|475.0|0|356.0|0|0.0|0|0.0|100
0|2020-08-21|475.0|0|361.0|0|0.0|0|0.0|100
0|2020-08-22|475.0|0|375.0|0|0.0|0|0.0|100
0|2020-08-23|475.0|0|385.0|0|0.0|0|0.0|100
0|2020-08-24|475.0|0|392.0|0|0.0|0|0.0|100
0|2020-08-25|475.0|0|397.0|0|0.0|0|0.0|100
0|2020-08-26|475.0|0|397.0|0|0.0|0|0.0|100
0|2020-08-27|475.0|0|415.0|0|0.0|0|0.0|100
0|2020-08-28|475.0|0|430.0|0|0.0|0|0.0|100
0|2020-08-29|475.0|0|454.0|0|0.0|0|0.0|100
0|2020-08-30|475.0|0|458.0|0|0.0|0|0.0|100
0|2020-08-31|475.0|0|475.0|0|0.0|0|0.0|100
0|2020-09-01|487.0|0|479.0|0|0.0|0|0.0|100
0|2020-09-02|487.0|0|482.0|0|0.0|0|0.0|100
0|2020-09-03|487.0|0|484.0|0|0.0|0|0.0|100
0|2020-09-04|487.0|0|487.0|0|0.0|0|0.0|100
0|2020-09-05|503.0|0|491.0|0|0.0|0|0.0|100
0|2020-09-06|503.0|0|490.0|0|0.0|0|0.0|100
0|2020-09-07|503.0|0|500.0|0|0.0|0|0.0|100
0|2020-09-08|503.0|0|503.0|0|0.0|0|0.0|100
0|2020-09-09|503.0|0|503.0|0|0.0|0|0.0|100
0|2020-09-10|507.0|0|507.0|0|0.0|0|0.0|100
0|2020-09-11|516.0|0|516.0|0|0.0|0|0.0|100
0|2020-09-12|516.0|0|526.0|0|0.0|0|0.0|100
0|2020-09-13|544.0|0|544.0|0|0.0|0|0.0|100
0|2020-09-14|544.0|0|554.0|0|0.0|0|0.0|100
0|2020-09-15|563.0|0|563.0|0|0.0|0|0.0|100
0|2020-09-16|565.0|0|565.0|0|0.0|0|0.0|100
0|2020-09-17|576.0|0|576.0|0|0.0|0|0.0|100
0|2020-09-18|587.0|0|587.0|0|0.0|0|0.0|100
0|2020-09-19|607.0|0|607.0|0|0.0|0|0.0|100
0|2020-09-20|607.0|0|635.0|0|0.0|0|0.0|100
0|2020-09-21|678.0|0|678.0|0|0.0|0|0.0|100
0|2020-09-22|681.0|0|681.0|0|0.0|0|0.0|100
0|2020-09-23|683.0|0|683.0|0|0.0|0|0.0|100
0|2020-09-24|707.0|0|707.0|0|0.0|0|0.0|100
0|2020-09-25|741.0|0|741.0|0|0.0|0|0.0|100
0|2020-09-26|745.0|0|745.0|0|0.0|0|0.0|100
0|2020-09-27|761.0|0|761.0|0|0.0|0|0.0|100
0|2020-09-28|771.0|0|771.0|0|0.0|0|0.0|100
0|2020-09-29|779.0|0|779.0|0|0.0|0|0.0|100
0|2020-09-30|780.0|0|780.0|0|0.0|0|0.0|100
0|2020-10-01|779.0|0|779.0|0|0.0|0|0.0|100
0|2020-10-02|790.0|0|790.0|0|0.0|0|0.0|100
0|2020-10-03|796.0|0|796.0|0|0.0|0|0.0|100
0|2020-10-04|797.0|0|797.0|0|0.0|0|0.0|100
0|2020-10-05|808.0|0|808.0|0|0.0|0|0.0|100
0|2020-10-06|816.0|0|816.0|0|0.0|0|0.0|100
0|2020-10-07|816.0|0|816.0|0|0.0|0|0.0|100
0|2020-10-08|819.0|0|819.0|0|0.0|0|0.0|100
0|2020-10-09|825.0|0|825.0|0|0.0|0|0.0|100
0|2020-10-10|829.0|0|829.0|0|0.0|0|0.0|100
0|2020-10-11|831.0|0|831.0|0|0.0|0|0.0|100
0|2020-10-12|849.0|0|849.0|0|0.0|0|0.0|100
0|2020-10-13|859.0|0|859.0|0|0.0|0|0.0|100
0|2020-10-14|870.0|0|870.0|0|0.0|0|0.0|100
0|2020-10-15|881.0|0|881.0|0|0.0|0|0.0|100
0|2020-10-16|883.0|0|883.0|0|0.0|0|0.0|100
0|2020-10-17|885.0|0|885.0|0|0.0|0|0.0|100
0|2020-10-18|896.0|0|896.0|0|0.0|0|0.0|100
0|2020-10-19|899.0|0|899.0|0|0.0|0|0.0|100
0|2020-10-20|909.0|0|909.0|0|0.0|0|0.0|100
0|2020-10-21|913.0|0|913.0|0|0.0|0|0.0|100
0|2020-10-22|913.0|0|917.0|0|0.0|0|0.0|100
0|2020-10-23|913.0|0|937.0|0|0.0|0|0.0|100
0|2020-10-24|913.0|0|942.0|0|0.0|0|0.0|100
0|2020-10-25|913.0|0|962.0|0|0.0|0|0.0|100
0|2020-10-26|913.0|0|969.0|0|0.0|0|0.0|100
0|2020-10-27|913.0|0|971.0|0|0.0|0|0.0|100
0|2020-10-28|913.0|0|974.0|0|0.0|0|0.0|100
0|2020-10-29|913.0|0|977.0|0|0.0|0|0.0|100
0|2020-10-30|913.0|0|986.0|0|0.0|0|0.0|100
0|2020-10-31|913.0|0|989.0|0|0.0|0|0.0|100
0|2020-11-01|913.0|0|996.0|0|0.0|0|0.0|100
0|2020-11-02|1007.0|0|1007.0|0|0.0|0|0.0|100
0|2020-11-03|1039.0|0|1039.0|0|0.0|0|0.0|100
0|2020-11-04|1040.0|0|1040.0|0|0.0|0|0.0|100
0|2020-11-05|1040.0|0|1043.0|0|0.0|0|0.0|100
0|2020-11-06|1052.0|0|1052.0|0|0.0|0|0.0|100
0|2020-11-07|1052.0|0|1052.0|0|0.0|0|0.0|100
0|2020-11-08|1052.0|0|1058.0|0|0.0|0|0.0|100
0|2020-11-09|1052.0|0|1064.0|0|0.0|0|0.0|100
0|2020-11-10|1052.0|0|1070.0|0|0.0|0|0.0|100
0|2020-11-11|556.0|0|1076.0|0|0.0|0|0.0|100
0|2020-11-12|556.0|0|1094.0|0|0.0|0|0.0|100
0|2020-11-13|556.0|0|1100.0|0|0.0|0|0.0|100
0|2020-11-14|591.0|0|1111.0|0|0.0|0|0.0|100
0|2020-11-15|591.0|0|1120.0|0|0.0|0|0.0|100
0|2020-11-16|606.0|0|1126.0|0|0.0|0|0.0|100
0|2020-11-17|606.0|0|1131.0|0|0.0|0|0.0|100
0|2020-11-18|606.0|0|1135.0|0|0.0|0|0.0|100
0|2020-11-19|627.0|0|1147.0|0|0.0|0|0.0|100
0|2020-11-20|637.0|0|1157.0|0|0.0|0|0.0|100
0|2020-11-21|651.0|0|1171.0|0|0.0|0|0.0|100
0|2020-11-22|651.0|0|1186.0|0|0.0|0|0.0|100
0|2020-11-23|651.0|0|1200.0|0|0.0|0|0.0|100
0|2020-11-24|690.0|0|1210.0|0|0.0|0|0.0|100
0|2020-11-25|690.0|0|1215.0|0|0.0|0|0.0|100
0|2020-11-26|690.0|0|1218.0|0|0.0|0|0.0|100
0|2020-11-27|726.0|0|1246.0|0|0.0|0|0.0|100
0|2020-11-28|726.0|0|1259.0|0|0.0|0|0.0|100
0|2020-11-29|742.0|0|1262.0|0|0.0|0|0.0|100
0|2020-11-30|742.0|0|1281.0|0|0.0|0|0.0|100
0|2020-12-01|742.0|0|1294.0|0|0.0|0|0.0|100
0|2020-12-02|781.0|0|1301.0|0|0.0|0|0.0|100
0|2020-12-03|789.0|0|1309.0|0|0.0|0|0.0|100
0|2020-12-04|789.0|0|1318.0|0|0.0|0|0.0|100
0|2020-12-05|814.0|0|1334.0|0|0.0|0|0.0|100
0|2020-12-06|819.0|0|1339.0|0|0.0|0|0.0|100
0|2020-12-07|837.0|0|1357.0|0|0.0|0|0.0|100
0|2020-12-08|837.0|0|1367.0|0|0.0|0|0.0|100
0|2020-12-09|837.0|0|1379.0|0|0.0|0|0.0|100
0|2020-12-10|861.0|0|1381.0|0|0.0|0|0.0|100
0|2020-12-11|861.0|0|1408.0|0|0.0|0|0.0|100
0|2020-12-12|861.0|0|1415.0|0|0.0|0|0.0|100
0|2020-12-13|897.0|0|1417.0|0|0.0|0|0.0|100
0|2020-12-14|897.0|0|1421.0|0|0.0|0|0.0|100
0|2020-12-15|903.0|0|1423.0|0|0.0|0|0.0|100
0|2020-12-16|903.0|0|1426.0|0|0.0|0|0.0|100
0|2020-12-17|903.0|0|1435.0|0|0.0|0|0.0|100
0|2020-12-18|930.0|0|1450.0|0|0.0|0|0.0|100
0|2020-12-19|939.0|0|1459.0|0|0.0|0|0.0|100
0|2020-12-20|950.0|0|1470.0|0|0.0|0|0.0|100
0|2020-12-21|956.0|0|1476.0|0|0.0|0|0.0|100
0|2020-12-22|975.0|0|1495.0|0|0.0|0|0.0|100
0|2020-12-23|982.0|0|1502.0|0|0.0|0|0.0|100
0|2020-12-24|986.0|0|1506.0|0|0.0|0|0.0|100
0|2020-12-25|1000.0|0|1520.0|0|0.0|0|0.0|100
0|2020-12-26|1007.0|0|1527.0|0|0.0|0|0.0|100
0|2020-12-27|1014.0|0|1534.0|0|0.0|0|0.0|100
0|2020-12-28|1014.0|0|1538.0|0|0.0|0|0.0|100
0|2020-12-29|1030.0|0|1550.0|0|0.0|0|0.0|100
0|2020-12-30|1030.0|0|1550.0|0|0.0|0|0.0|100
0|2020-12-31|1037.0|0|1557.0|0|0.0|0|0.0|100
0|2021-01-01|1037.0|0|1568.0|0|0.0|0|0.0|100
0|2021-01-02|1037.0|0|1581.0|0|0.0|0|0.0|100
0|2021-01-03|1037.0|0|1582.0|0|0.0|0|0.0|100
0|2021-01-04|1069.0|0|1589.0|0|0.0|0|0.0|100
0|2021-01-05|1069.0|0|1589.0|0|0.0|0|0.0|100
0|2021-01-06|1069.0|0|1589.0|0|0.0|0|0.0|100
0|2021-01-07|1069.0|0|1593.0|0|0.0|0|0.0|100
0|2021-01-08|1090.0|0|1610.0|0|0.0|0|0.0|100
0|2021-01-09|1090.0|0|1613.0|0|0.0|0|0.0|100
0|2021-01-10|1106.0|0|1626.0|0|0.0|0|0.0|100
0|2021-01-11|1106.0|0|1629.0|0|0.0|0|0.0|100
0|2021-01-12|1114.0|0|1634.0|0|0.0|0|0.0|100
0|2021-01-13|1114.0|0|1642.0|0|0.0|0|0.0|100
0|2021-01-14|1123.0|0|1643.0|0|0.0|0|0.0|100
0|2021-01-15|1123.0|0|1655.0|0|0.0|0|0.0|100
0|2021-01-16|1139.0|0|1659.0|0|0.0|0|0.0|100
0|2021-01-17|1139.0|0|1679.0|0|0.0|0|0.0|100
0|2021-01-18|1139.0|0|1692.0|0|0.0|0|0.0|100
0|2021-01-19|1174.0|0|1694.0|0|0.0|0|0.0|100
0|2021-01-20|1174.0|0|1696.0|0|0.0|0|0.0|100
0|2021-01-21|1181.0|0|1701.0|0|0.0|0|0.0|100
0|2021-01-22|1183.0|0|1703.0|0|0.0|0|0.0|100
0|2021-01-23|1198.0|0|1718.0|0|0.0|0|0.0|100
0|2021-01-24|1211.0|0|1731.0|0|0.0|0|0.0|100
0|2021-01-25|1211.0|0|1735.0|0|0.0|0|0.0|100
0|2021-01-26|1219.0|0|1739.0|0|0.0|0|0.0|100
0|2021-01-27|1224.0|0|1744.0|0|0.0|0|0.0|100
0|2021-01-28|1228.0|0|1748.0|0|0.0|0|0.0|100
0|2021-01-29|1228.0|0|1749.0|0|0.0|0|0.0|100
0|2021-01-30|1228.0|0|1752.0|0|0.0|0|0.0|100
0|2021-01-31|1228.0|0|1754.0|0|0.0|0|0.0|100
0|2021-02-01|1228.0|0|1763.0|0|0.0|0|0.0|100
0|2021-02-02|1247.0|0|1767.0|0|0.0|0|0.0|100
0|2021-02-03|1247.0|0|1768.0|0|0.0|0|0.0|100
0|2021-02-04|1247.0|0|1769.0|0|0.0|0|0.0|100
