|dates|Guanica_PuertoRico_UnitedStates.JHU_ConfirmedCases.data|Guanica_PuertoRico_UnitedStates.JHU_ConfirmedCases.missing|Guanica_PuertoRico_UnitedStates.NYT_ConfirmedCases.data|Guanica_PuertoRico_UnitedStates.NYT_ConfirmedCases.missing|Guanica_PuertoRico_UnitedStates.JHU_ConfirmedDeaths.data|Guanica_PuertoRico_UnitedStates.JHU_ConfirmedDeaths.missing|Guanica_PuertoRico_UnitedStates.JHU_ConfirmedRecoveries.data|Guanica_PuertoRico_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-02-22|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-23|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-24|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-25|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-26|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-27|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-28|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-29|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-01|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-02|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-03|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-04|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-05|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-06|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-07|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-08|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-09|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-10|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-11|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-12|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-13|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-14|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-15|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-16|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-17|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-18|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-19|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-20|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-21|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-22|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-23|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-24|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-25|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-26|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-27|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-28|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-29|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-30|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-31|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-01|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-02|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-03|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-04|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-05|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-06|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-07|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-08|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-09|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-10|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-11|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-12|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-13|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-14|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-15|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-16|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-17|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-18|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-19|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-20|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-21|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-22|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-23|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-24|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-25|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-26|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-27|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-28|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-29|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-30|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-05-01|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-05-02|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-05-03|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-05-04|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-05-05|0.0|100|16.0|0|0.0|100|0.0|100
0|2020-05-06|0.0|100|16.0|0|0.0|100|0.0|100
0|2020-05-07|0.0|100|16.0|0|0.0|100|0.0|100
0|2020-05-08|0.0|100|16.0|0|0.0|100|0.0|100
0|2020-05-09|0.0|100|16.0|0|0.0|100|0.0|100
0|2020-05-10|0.0|100|16.0|0|0.0|100|0.0|100
0|2020-05-11|0.0|100|16.0|0|0.0|100|0.0|100
0|2020-05-12|0.0|100|16.0|0|0.0|100|0.0|100
0|2020-05-13|0.0|100|16.0|0|0.0|100|0.0|100
0|2020-05-14|0.0|100|16.0|0|0.0|100|0.0|100
0|2020-05-15|0.0|100|16.0|0|0.0|100|0.0|100
0|2020-05-16|0.0|100|16.0|0|0.0|100|0.0|100
0|2020-05-17|0.0|100|16.0|0|0.0|100|0.0|100
0|2020-05-18|0.0|100|17.0|0|0.0|100|0.0|100
0|2020-05-19|0.0|100|17.0|0|0.0|100|0.0|100
0|2020-05-20|0.0|100|18.0|0|0.0|100|0.0|100
0|2020-05-21|0.0|100|18.0|0|0.0|100|0.0|100
0|2020-05-22|0.0|100|18.0|0|0.0|100|0.0|100
0|2020-05-23|0.0|100|18.0|0|0.0|100|0.0|100
0|2020-05-24|0.0|100|18.0|0|0.0|100|0.0|100
0|2020-05-25|0.0|100|18.0|0|0.0|100|0.0|100
0|2020-05-26|0.0|100|18.0|0|0.0|100|0.0|100
0|2020-05-27|0.0|100|19.0|0|0.0|100|0.0|100
0|2020-05-28|0.0|100|21.0|0|0.0|100|0.0|100
0|2020-05-29|0.0|100|22.0|0|0.0|100|0.0|100
0|2020-05-30|0.0|100|22.0|0|0.0|100|0.0|100
0|2020-05-31|0.0|100|22.0|0|0.0|100|0.0|100
0|2020-06-01|0.0|100|22.0|0|0.0|100|0.0|100
0|2020-06-02|0.0|100|22.0|0|0.0|100|0.0|100
0|2020-06-03|0.0|100|23.0|0|0.0|100|0.0|100
0|2020-06-04|0.0|100|28.0|0|0.0|100|0.0|100
0|2020-06-05|0.0|100|28.0|0|0.0|100|0.0|100
0|2020-06-06|0.0|100|29.0|0|0.0|100|0.0|100
0|2020-06-07|0.0|100|28.0|0|0.0|100|0.0|100
0|2020-06-08|0.0|100|29.0|0|0.0|100|0.0|100
0|2020-06-09|0.0|100|29.0|0|0.0|100|0.0|100
0|2020-06-10|0.0|100|30.0|0|0.0|100|0.0|100
0|2020-06-11|0.0|100|30.0|0|0.0|100|0.0|100
0|2020-06-12|0.0|100|30.0|0|0.0|100|0.0|100
0|2020-06-13|0.0|100|30.0|0|0.0|100|0.0|100
0|2020-06-14|0.0|100|30.0|0|0.0|100|0.0|100
0|2020-06-15|0.0|100|30.0|0|0.0|100|0.0|100
0|2020-06-16|0.0|100|30.0|0|0.0|100|0.0|100
0|2020-06-17|0.0|100|30.0|0|0.0|100|0.0|100
0|2020-06-18|0.0|100|30.0|0|0.0|100|0.0|100
0|2020-06-19|0.0|100|30.0|0|0.0|100|0.0|100
0|2020-06-20|0.0|100|30.0|0|0.0|100|0.0|100
0|2020-06-21|0.0|100|30.0|0|0.0|100|0.0|100
0|2020-06-22|0.0|100|30.0|0|0.0|100|0.0|100
0|2020-06-23|0.0|100|30.0|0|0.0|100|0.0|100
0|2020-06-24|0.0|100|30.0|0|0.0|100|0.0|100
0|2020-06-25|0.0|100|34.0|0|0.0|100|0.0|100
0|2020-06-26|0.0|100|33.0|0|0.0|100|0.0|100
0|2020-06-27|0.0|100|34.0|0|0.0|100|0.0|100
0|2020-06-28|0.0|100|34.0|0|0.0|100|0.0|100
0|2020-06-29|0.0|100|34.0|0|0.0|100|0.0|100
0|2020-06-30|0.0|100|36.0|0|0.0|100|0.0|100
0|2020-07-01|0.0|100|36.0|0|0.0|100|0.0|100
0|2020-07-02|0.0|100|36.0|0|0.0|100|0.0|100
0|2020-07-03|0.0|100|35.0|0|0.0|100|0.0|100
0|2020-07-04|0.0|100|35.0|0|0.0|100|0.0|100
0|2020-07-05|0.0|100|36.0|0|0.0|100|0.0|100
0|2020-07-06|0.0|100|36.0|0|0.0|100|0.0|100
0|2020-07-07|0.0|100|36.0|0|0.0|100|0.0|100
0|2020-07-08|0.0|100|37.0|0|0.0|100|0.0|100
0|2020-07-09|0.0|100|38.0|0|0.0|100|0.0|100
0|2020-07-10|0.0|100|43.0|0|0.0|100|0.0|100
0|2020-07-11|0.0|100|43.0|0|0.0|100|0.0|100
0|2020-07-12|0.0|100|44.0|0|0.0|100|0.0|100
0|2020-07-13|0.0|100|47.0|0|0.0|100|0.0|100
0|2020-07-14|0.0|100|47.0|0|0.0|100|0.0|100
0|2020-07-15|0.0|100|47.0|0|0.0|100|0.0|100
0|2020-07-16|0.0|100|48.0|0|0.0|100|0.0|100
0|2020-07-17|0.0|100|48.0|0|0.0|100|0.0|100
0|2020-07-18|52.0|0|48.0|0|0.0|0|0.0|100
0|2020-07-19|52.0|0|49.0|0|0.0|0|0.0|100
0|2020-07-20|52.0|0|50.0|0|0.0|0|0.0|100
0|2020-07-21|52.0|0|51.0|0|0.0|0|0.0|100
0|2020-07-22|52.0|0|51.0|0|0.0|0|0.0|100
0|2020-07-23|52.0|0|51.0|0|0.0|0|0.0|100
0|2020-07-24|52.0|0|52.0|0|0.0|0|0.0|100
0|2020-07-25|52.0|0|52.0|0|0.0|0|0.0|100
0|2020-07-26|52.0|0|52.0|0|0.0|0|0.0|100
0|2020-07-27|52.0|0|52.0|0|0.0|0|0.0|100
0|2020-07-28|52.0|0|52.0|0|0.0|0|0.0|100
0|2020-07-29|52.0|0|52.0|0|0.0|0|0.0|100
0|2020-07-30|52.0|0|52.0|0|0.0|0|0.0|100
0|2020-07-31|52.0|0|52.0|0|0.0|0|0.0|100
0|2020-08-01|82.0|0|52.0|0|0.0|0|0.0|100
0|2020-08-02|82.0|0|53.0|0|0.0|0|0.0|100
0|2020-08-03|82.0|0|53.0|0|0.0|0|0.0|100
0|2020-08-04|82.0|0|54.0|0|0.0|0|0.0|100
0|2020-08-05|82.0|0|54.0|0|0.0|0|0.0|100
0|2020-08-06|82.0|0|55.0|0|0.0|0|0.0|100
0|2020-08-07|82.0|0|56.0|0|0.0|0|0.0|100
0|2020-08-08|82.0|0|56.0|0|0.0|0|0.0|100
0|2020-08-09|82.0|0|58.0|0|0.0|0|0.0|100
0|2020-08-10|82.0|0|59.0|0|0.0|0|0.0|100
0|2020-08-11|82.0|0|61.0|0|0.0|0|0.0|100
0|2020-08-12|82.0|0|62.0|0|0.0|0|0.0|100
0|2020-08-13|82.0|0|65.0|0|0.0|0|0.0|100
0|2020-08-14|82.0|0|65.0|0|0.0|0|0.0|100
0|2020-08-15|82.0|0|66.0|0|0.0|0|0.0|100
0|2020-08-16|82.0|0|68.0|0|0.0|0|0.0|100
0|2020-08-17|82.0|0|70.0|0|0.0|0|0.0|100
0|2020-08-18|82.0|0|70.0|0|0.0|0|0.0|100
0|2020-08-19|82.0|0|70.0|0|0.0|0|0.0|100
0|2020-08-20|82.0|0|73.0|0|0.0|0|0.0|100
0|2020-08-21|82.0|0|73.0|0|0.0|0|0.0|100
0|2020-08-22|82.0|0|74.0|0|0.0|0|0.0|100
0|2020-08-23|82.0|0|74.0|0|0.0|0|0.0|100
0|2020-08-24|82.0|0|75.0|0|0.0|0|0.0|100
0|2020-08-25|82.0|0|75.0|0|0.0|0|0.0|100
0|2020-08-26|82.0|0|76.0|0|0.0|0|0.0|100
0|2020-08-27|82.0|0|78.0|0|0.0|0|0.0|100
0|2020-08-28|82.0|0|81.0|0|0.0|0|0.0|100
0|2020-08-29|82.0|0|81.0|0|0.0|0|0.0|100
0|2020-08-30|82.0|0|82.0|0|0.0|0|0.0|100
0|2020-08-31|82.0|0|82.0|0|0.0|0|0.0|100
0|2020-09-01|84.0|0|82.0|0|0.0|0|0.0|100
0|2020-09-02|84.0|0|83.0|0|0.0|0|0.0|100
0|2020-09-03|84.0|0|84.0|0|0.0|0|0.0|100
0|2020-09-04|84.0|0|84.0|0|0.0|0|0.0|100
0|2020-09-05|85.0|0|84.0|0|0.0|0|0.0|100
0|2020-09-06|85.0|0|84.0|0|0.0|0|0.0|100
0|2020-09-07|85.0|0|84.0|0|0.0|0|0.0|100
0|2020-09-08|85.0|0|85.0|0|0.0|0|0.0|100
0|2020-09-09|85.0|0|85.0|0|0.0|0|0.0|100
0|2020-09-10|85.0|0|85.0|0|0.0|0|0.0|100
0|2020-09-11|87.0|0|87.0|0|0.0|0|0.0|100
0|2020-09-12|87.0|0|87.0|0|0.0|0|0.0|100
0|2020-09-13|87.0|0|87.0|0|0.0|0|0.0|100
0|2020-09-14|87.0|0|87.0|0|0.0|0|0.0|100
0|2020-09-15|87.0|0|87.0|0|0.0|0|0.0|100
0|2020-09-16|88.0|0|88.0|0|0.0|0|0.0|100
0|2020-09-17|88.0|0|88.0|0|0.0|0|0.0|100
0|2020-09-18|89.0|0|89.0|0|0.0|0|0.0|100
0|2020-09-19|92.0|0|92.0|0|0.0|0|0.0|100
0|2020-09-20|92.0|0|94.0|0|0.0|0|0.0|100
0|2020-09-21|95.0|0|95.0|0|0.0|0|0.0|100
0|2020-09-22|95.0|0|95.0|0|0.0|0|0.0|100
0|2020-09-23|97.0|0|97.0|0|0.0|0|0.0|100
0|2020-09-24|97.0|0|97.0|0|0.0|0|0.0|100
0|2020-09-25|101.0|0|101.0|0|0.0|0|0.0|100
0|2020-09-26|103.0|0|103.0|0|0.0|0|0.0|100
0|2020-09-27|104.0|0|104.0|0|0.0|0|0.0|100
0|2020-09-28|107.0|0|107.0|0|0.0|0|0.0|100
0|2020-09-29|107.0|0|107.0|0|0.0|0|0.0|100
0|2020-09-30|107.0|0|107.0|0|0.0|0|0.0|100
0|2020-10-01|110.0|0|110.0|0|0.0|0|0.0|100
0|2020-10-02|112.0|0|112.0|0|0.0|0|0.0|100
0|2020-10-03|112.0|0|112.0|0|0.0|0|0.0|100
0|2020-10-04|115.0|0|115.0|0|0.0|0|0.0|100
0|2020-10-05|117.0|0|117.0|0|0.0|0|0.0|100
0|2020-10-06|117.0|0|117.0|0|0.0|0|0.0|100
0|2020-10-07|117.0|0|117.0|0|0.0|0|0.0|100
0|2020-10-08|118.0|0|118.0|0|0.0|0|0.0|100
0|2020-10-09|118.0|0|118.0|0|0.0|0|0.0|100
0|2020-10-10|123.0|0|123.0|0|0.0|0|0.0|100
0|2020-10-11|124.0|0|124.0|0|0.0|0|0.0|100
0|2020-10-12|127.0|0|127.0|0|0.0|0|0.0|100
0|2020-10-13|128.0|0|128.0|0|0.0|0|0.0|100
0|2020-10-14|129.0|0|129.0|0|0.0|0|0.0|100
0|2020-10-15|133.0|0|133.0|0|0.0|0|0.0|100
0|2020-10-16|133.0|0|133.0|0|0.0|0|0.0|100
0|2020-10-17|137.0|0|137.0|0|0.0|0|0.0|100
0|2020-10-18|137.0|0|137.0|0|0.0|0|0.0|100
0|2020-10-19|140.0|0|140.0|0|0.0|0|0.0|100
0|2020-10-20|141.0|0|141.0|0|0.0|0|0.0|100
0|2020-10-21|141.0|0|141.0|0|0.0|0|0.0|100
0|2020-10-22|141.0|0|143.0|0|0.0|0|0.0|100
0|2020-10-23|141.0|0|145.0|0|0.0|0|0.0|100
0|2020-10-24|141.0|0|148.0|0|0.0|0|0.0|100
0|2020-10-25|141.0|0|153.0|0|0.0|0|0.0|100
0|2020-10-26|141.0|0|154.0|0|0.0|0|0.0|100
0|2020-10-27|141.0|0|155.0|0|0.0|0|0.0|100
0|2020-10-28|141.0|0|156.0|0|0.0|0|0.0|100
0|2020-10-29|141.0|0|161.0|0|0.0|0|0.0|100
0|2020-10-30|141.0|0|166.0|0|0.0|0|0.0|100
0|2020-10-31|141.0|0|169.0|0|0.0|0|0.0|100
0|2020-11-01|141.0|0|173.0|0|0.0|0|0.0|100
0|2020-11-02|178.0|0|178.0|0|0.0|0|0.0|100
0|2020-11-03|179.0|0|179.0|0|0.0|0|0.0|100
0|2020-11-04|179.0|0|179.0|0|0.0|0|0.0|100
0|2020-11-05|179.0|0|180.0|0|0.0|0|0.0|100
0|2020-11-06|179.0|0|181.0|0|0.0|0|0.0|100
0|2020-11-07|179.0|0|181.0|0|0.0|0|0.0|100
0|2020-11-08|179.0|0|181.0|0|0.0|0|0.0|100
0|2020-11-09|179.0|0|181.0|0|0.0|0|0.0|100
0|2020-11-10|179.0|0|181.0|0|0.0|0|0.0|100
0|2020-11-11|179.0|0|181.0|0|0.0|0|0.0|100
0|2020-11-12|72.0|0|182.0|0|0.0|0|0.0|100
0|2020-11-13|72.0|0|183.0|0|0.0|0|0.0|100
0|2020-11-14|74.0|0|184.0|0|0.0|0|0.0|100
0|2020-11-15|74.0|0|184.0|0|0.0|0|0.0|100
0|2020-11-16|76.0|0|186.0|0|0.0|0|0.0|100
0|2020-11-17|76.0|0|186.0|0|0.0|0|0.0|100
0|2020-11-18|76.0|0|186.0|0|0.0|0|0.0|100
0|2020-11-19|76.0|0|188.0|0|0.0|0|0.0|100
0|2020-11-20|81.0|0|191.0|0|0.0|0|0.0|100
0|2020-11-21|81.0|0|193.0|0|0.0|0|0.0|100
0|2020-11-22|81.0|0|193.0|0|0.0|0|0.0|100
0|2020-11-23|81.0|0|193.0|0|0.0|0|0.0|100
0|2020-11-24|81.0|0|197.0|0|0.0|0|0.0|100
0|2020-11-25|87.0|0|197.0|0|0.0|0|0.0|100
0|2020-11-26|87.0|0|197.0|0|0.0|0|0.0|100
0|2020-11-27|87.0|0|197.0|0|0.0|0|0.0|100
0|2020-11-28|87.0|0|197.0|0|0.0|0|0.0|100
0|2020-11-29|87.0|0|197.0|0|0.0|0|0.0|100
0|2020-11-30|87.0|0|198.0|0|0.0|0|0.0|100
0|2020-12-01|87.0|0|207.0|0|0.0|0|0.0|100
0|2020-12-02|87.0|0|207.0|0|0.0|0|0.0|100
0|2020-12-03|87.0|0|208.0|0|0.0|0|0.0|100
0|2020-12-04|87.0|0|208.0|0|0.0|0|0.0|100
0|2020-12-05|87.0|0|209.0|0|0.0|0|0.0|100
0|2020-12-06|100.0|0|210.0|0|0.0|0|0.0|100
0|2020-12-07|100.0|0|212.0|0|0.0|0|0.0|100
0|2020-12-08|100.0|0|212.0|0|0.0|0|0.0|100
0|2020-12-09|100.0|0|213.0|0|0.0|0|0.0|100
0|2020-12-10|100.0|0|214.0|0|0.0|0|0.0|100
0|2020-12-11|104.0|0|214.0|0|0.0|0|0.0|100
0|2020-12-12|104.0|0|214.0|0|0.0|0|0.0|100
0|2020-12-13|104.0|0|214.0|0|0.0|0|0.0|100
0|2020-12-14|104.0|0|215.0|0|0.0|0|0.0|100
0|2020-12-15|104.0|0|215.0|0|0.0|0|0.0|100
0|2020-12-16|105.0|0|215.0|0|0.0|0|0.0|100
0|2020-12-17|105.0|0|215.0|0|0.0|0|0.0|100
0|2020-12-18|105.0|0|215.0|0|0.0|0|0.0|100
0|2020-12-19|107.0|0|217.0|0|0.0|0|0.0|100
0|2020-12-20|107.0|0|217.0|0|0.0|0|0.0|100
0|2020-12-21|107.0|0|217.0|0|0.0|0|0.0|100
0|2020-12-22|107.0|0|217.0|0|0.0|0|0.0|100
0|2020-12-23|109.0|0|219.0|0|0.0|0|0.0|100
0|2020-12-24|109.0|0|219.0|0|0.0|0|0.0|100
0|2020-12-25|109.0|0|219.0|0|0.0|0|0.0|100
0|2020-12-26|109.0|0|219.0|0|0.0|0|0.0|100
0|2020-12-27|109.0|0|219.0|0|0.0|0|0.0|100
0|2020-12-28|109.0|0|219.0|0|0.0|0|0.0|100
0|2020-12-29|113.0|0|223.0|0|0.0|0|0.0|100
0|2020-12-30|113.0|0|223.0|0|0.0|0|0.0|100
0|2020-12-31|113.0|0|223.0|0|0.0|0|0.0|100
0|2021-01-01|116.0|0|226.0|0|0.0|0|0.0|100
0|2021-01-02|117.0|0|227.0|0|0.0|0|0.0|100
0|2021-01-03|117.0|0|227.0|0|0.0|0|0.0|100
0|2021-01-04|117.0|0|227.0|0|0.0|0|0.0|100
0|2021-01-05|117.0|0|227.0|0|0.0|0|0.0|100
0|2021-01-06|117.0|0|227.0|0|0.0|0|0.0|100
0|2021-01-07|117.0|0|228.0|0|0.0|0|0.0|100
0|2021-01-08|120.0|0|230.0|0|0.0|0|0.0|100
0|2021-01-09|120.0|0|230.0|0|0.0|0|0.0|100
0|2021-01-10|120.0|0|231.0|0|0.0|0|0.0|100
0|2021-01-11|120.0|0|231.0|0|0.0|0|0.0|100
0|2021-01-12|120.0|0|231.0|0|0.0|0|0.0|100
0|2021-01-13|120.0|0|231.0|0|0.0|0|0.0|100
0|2021-01-14|122.0|0|232.0|0|0.0|0|0.0|100
0|2021-01-15|124.0|0|234.0|0|0.0|0|0.0|100
0|2021-01-16|126.0|0|236.0|0|0.0|0|0.0|100
0|2021-01-17|125.0|0|235.0|0|0.0|0|0.0|100
0|2021-01-18|125.0|0|235.0|0|0.0|0|0.0|100
0|2021-01-19|125.0|0|235.0|0|0.0|0|0.0|100
0|2021-01-20|125.0|0|235.0|0|0.0|0|0.0|100
0|2021-01-21|126.0|0|236.0|0|0.0|0|0.0|100
0|2021-01-22|126.0|0|236.0|0|0.0|0|0.0|100
0|2021-01-23|126.0|0|236.0|0|0.0|0|0.0|100
0|2021-01-24|126.0|0|236.0|0|0.0|0|0.0|100
0|2021-01-25|126.0|0|236.0|0|0.0|0|0.0|100
0|2021-01-26|127.0|0|237.0|0|0.0|0|0.0|100
0|2021-01-27|127.0|0|237.0|0|0.0|0|0.0|100
0|2021-01-28|127.0|0|238.0|0|0.0|0|0.0|100
0|2021-01-29|128.0|0|238.0|0|0.0|0|0.0|100
0|2021-01-30|128.0|0|238.0|0|0.0|0|0.0|100
0|2021-01-31|128.0|0|238.0|0|0.0|0|0.0|100
0|2021-02-01|128.0|0|238.0|0|0.0|0|0.0|100
0|2021-02-02|128.0|0|239.0|0|0.0|0|0.0|100
0|2021-02-03|128.0|0|239.0|0|0.0|0|0.0|100
0|2021-02-04|130.0|0|240.0|0|0.0|0|0.0|100
0|2021-02-05|130.0|0|242.0|0|0.0|0|0.0|100
0|2021-02-06|130.0|0|242.0|0|0.0|0|0.0|100
0|2021-02-07|133.0|0|243.0|0|0.0|0|0.0|100
0|2021-02-08|133.0|0|243.0|0|0.0|0|0.0|100
0|2021-02-09|133.0|0|243.0|0|0.0|0|0.0|100
