|dates|Ware_Georgia_UnitedStates.AveragePrecipitationTotal.data|Ware_Georgia_UnitedStates.AveragePrecipitationTotal.missing|Ware_Georgia_UnitedStates.AveragePrecipitation.data|Ware_Georgia_UnitedStates.AveragePrecipitation.missing|Ware_Georgia_UnitedStates.AverageWindDirection.data|Ware_Georgia_UnitedStates.AverageWindDirection.missing|Ware_Georgia_UnitedStates.AverageWindSpeed.data|Ware_Georgia_UnitedStates.AverageWindSpeed.missing
0|2021-10-17|0.0|0|0.0|0|180.9375|0|5.885416666666667|0
0|2021-10-18|0.0|0|0.0|0|30.625|0|2.15625|0
0|2021-10-19|0.0|0|0.0|0|40.9375|0|1.9583333333333333|0
0|2021-10-20|0.0|0|0.0|0|62.083333333333336|0|2.3020833333333335|0
0|2021-10-21|0.0|0|0.0|0|74.16666666666667|0|2.15625|0
0|2021-10-22|0.0|0|0.0|0|166.97916666666666|0|3.7291666666666665|0
0|2021-10-23|0.0|0|0.0|0|70.9375|0|1.3229166666666667|0
0|2021-10-24|0.0|0|0.0|0|54.166666666666664|0|2.4895833333333335|0
0|2021-10-25|0.0|0|0.0|0|127.39583333333333|0|2.6354166666666665|0
0|2021-10-26|0.0|0|0.0|0|277.6041666666667|0|6.479166666666667|0
0|2021-10-27|0.0|0|0.0|0|109.89583333333333|0|3.78125|0
0|2021-10-28|0.0|0|0.0|0|133.54166666666666|0|5.53125|0
0|2021-10-29|0.0|0|0.0|0|242.60416666666666|0|8.927083333333334|0
0|2021-10-30|0.0|0|0.0|0|257.8125|0|6.708333333333333|0
0|2021-10-31|0.0|0|0.0|0|274.2708333333333|0|6.114583333333333|0
0|2021-11-01|0.0|0|0.0|0|37.5|0|1.34375|0
0|2021-11-02|0.0|0|0.0|0|52.03125|0|1.2552083333333333|0
0|2021-11-03|0.0|0|0.0|0|51.979166666666664|0|3.2916666666666665|0
0|2021-11-04|0.0|0|0.0|0|44.270833333333336|0|6.114583333333333|0
0|2021-11-05|0.0|0|0.0|0|45.208333333333336|0|9.645833333333334|0
0|2021-11-06|0.0|0|0.0|0|163.48958333333334|0|11.427083333333334|0
0|2021-11-07|0.0|0|0.0|0|204.11458333333334|0|7.130208333333333|0
0|2021-11-08|0.0|0|0.0|0|29.166666666666668|0|1.9166666666666667|0
0|2021-11-09|0.0|0|0.0|0|15.208333333333334|0|0.9166666666666666|0
0|2021-11-10|0.0|0|0.0|0|36.354166666666664|0|1.1145833333333333|0
0|2021-11-11|0.0|0|0.0|0|117.60416666666667|0|3.75|0
0|2021-11-12|0.0|0|0.0|0|125.3125|0|2.625|0
0|2021-11-13|0.0|0|0.0|0|205.52083333333334|0|4.010416666666667|0
0|2021-11-14|0.0|0|0.0|0|271.1458333333333|0|5.041666666666667|0
0|2021-11-15|0.0|0|0.0|0|165.9375|0|3.3958333333333335|0
0|2021-11-16|0.0|0|0.0|0|40.416666666666664|0|1.0625|0
0|2021-11-17|0.0|0|0.0|0|70.20833333333333|0|2.7864583333333335|0
0|2021-11-18|0.0|0|0.0|0|23.4375|0|0.5|0
0|2021-11-19|0.0|0|0.0|0|57.083333333333336|0|6.6875|0
0|2021-11-20|0.0|0|0.0|0|68.64583333333333|0|7.510416666666667|0
0|2021-11-21|0.0|0|0.0|0|34.895833333333336|0|3.6770833333333335|0
0|2021-11-22|0.0|0|0.0|0|204.47916666666666|0|5.0625|0
0|2021-11-23|0.0|0|0.0|0|131.04166666666666|0|6.03125|0
0|2021-11-24|0.0|0|0.0|0|53.020833333333336|0|4.020833333333333|0
0|2021-11-25|0.0|0|0.0|0|62.604166666666664|0|1.4270833333333333|0
0|2021-11-26|0.0|0|0.0|0|241.77083333333334|0|6.635416666666667|0
0|2021-11-27|0.0|0|0.0|0|57.916666666666664|0|1.2916666666666667|0
0|2021-11-28|0.0|0|0.0|0|179.16666666666666|0|3.3958333333333335|0
0|2021-11-29|0.0|0|0.0|0|196.71875|0|4.359375|0
0|2021-11-30|0.0|0|0.0|0|42.083333333333336|0|0.78125|0
0|2021-12-01|0.0|0|0.0|0|31.5625|0|0.8020833333333334|0
0|2021-12-02|0.0|0|0.0|0|187.5|0|3.625|0
0|2021-12-03|0.0|0|0.0|0|191.04166666666666|0|2.8697916666666665|0
0|2021-12-04|0.0|0|0.0|0|126.35416666666667|0|2.03125|0
0|2021-12-05|0.0|0|0.0|0|57.083333333333336|0|1.3229166666666667|0
0|2021-12-06|0.0|0|0.0|0|126.5625|0|4.177083333333333|0
0|2021-12-07|0.0|0|0.0|0|80.0|0|1.375|0
0|2021-12-08|0.0|0|0.0|0|165.625|0|7.09375|0
0|2021-12-09|0.0|0|0.0|0|40.0|0|1.7291666666666667|0
0|2021-12-10|0.0|0|0.0|0|114.6875|0|3.5|0
0|2021-12-11|0.0|0|0.0|0|197.8125|0|7.177083333333333|0
0|2021-12-12|0.0|0|0.0|0|105.9375|0|4.020833333333333|0
0|2021-12-13|0.0|0|0.0|0|27.604166666666668|0|1.6666666666666667|0
0|2021-12-14|0.0|0|0.0|0|37.083333333333336|0|2.3020833333333335|0
0|2021-12-15|0.0|0|0.0|0|78.4375|0|6.875|0
