|dates|Muskogee_Oklahoma_UnitedStates.AverageDailyTemperature.data|Muskogee_Oklahoma_UnitedStates.AverageDailyTemperature.missing|Muskogee_Oklahoma_UnitedStates.AverageDewPoint.data|Muskogee_Oklahoma_UnitedStates.AverageDewPoint.missing|Muskogee_Oklahoma_UnitedStates.AverageRelativeHumidity.data|Muskogee_Oklahoma_UnitedStates.AverageRelativeHumidity.missing|Muskogee_Oklahoma_UnitedStates.AverageSurfaceAirPressure.data|Muskogee_Oklahoma_UnitedStates.AverageSurfaceAirPressure.missing
0|2021-10-17|84.0|0|43.0|0|24.0|0|29.38|0
0|2021-10-18|84.0|0|43.0|0|24.0|0|29.38|0
0|2021-10-19|84.0|0|43.0|0|24.0|0|29.38|0
0|2021-10-20|84.0|0|43.0|0|24.0|0|29.38|0
0|2021-10-21|84.0|0|43.0|0|24.0|0|29.38|0
0|2021-10-22|76.16666666666667|0|45.729166666666664|0|37.416666666666664|0|29.361666666666654|0
0|2021-10-23|69.91666666666667|0|59.125|0|69.41666666666667|0|29.193749999999998|0
0|2021-10-24|71.5798611111111|0|63.38888888888889|0|75.9375|0|29.13451388888889|0
0|2021-10-25|55.21041666666667|0|50.80347222222222|0|86.13888888888887|0|29.355715277777787|0
0|2021-10-26|60.96875|0|51.71875|0|72.48958333333333|0|29.213645833333334|0
0|2021-10-27|59.19097222222222|0|56.293749999999996|0|90.62083333333334|0|28.948055555555552|0
0|2021-10-28|52.52777777777778|0|47.875|0|84.36805555555556|0|28.975277777777777|0
0|2021-10-29|52.5|0|44.25|0|74.30555555555556|0|29.229166666666657|0
0|2021-10-30|51.166666666666664|0|37.19444444444444|0|64.73611111111111|0|29.268333333333334|0
0|2021-10-31|50.25|0|43.875|0|80.29166666666667|0|29.470833333333335|0
0|2021-11-01|49.86111111111111|0|44.55555555555555|0|82.375|0|29.620833333333323|0
0|2021-11-02|47.1875|0|43.666666666666664|0|88.16666666666667|0|29.718854166666674|0
0|2021-11-03|46.375|0|42.86805555555555|0|88.2638888888889|0|29.700416666666673|0
0|2021-11-04|49.75|0|42.416666666666664|0|77.79166666666667|0|29.65333333333334|0
0|2021-11-05|46.4375|0|38.697916666666664|0|77.39583333333333|0|29.602916666666676|0
0|2021-11-06|48.291666666666664|0|38.75|0|73.0|0|29.59458333333333|0
0|2021-11-07|55.083333333333336|0|43.3125|0|68.4375|0|29.51020833333334|0
0|2021-11-08|60.0|0|49.458333333333336|0|70.875|0|29.499583333333334|0
0|2021-11-09|61.5625|0|55.041666666666664|0|79.64583333333333|0|29.464999999999993|0
0|2021-11-10|63.50000000000001|0|58.07638888888889|0|82.95138888888889|0|29.249513888888895|0
0|2021-11-11|52.63888888888889|0|37.46527777777778|0|60.8125|0|29.388819444444437|0
0|2021-11-12|46.25|0|32.333333333333336|0|62.541666666666664|0|29.517083333333332|0
0|2021-11-13|41.5|0|27.708333333333332|0|61.041666666666664|0|29.540833333333325|0
0|2021-11-14|47.458333333333336|0|35.0|0|64.75|0|29.482916666666668|0
0|2021-11-15|53.708333333333336|0|41.333333333333336|0|67.25|0|29.417500000000008|0
0|2021-11-16|65.16666666666667|0|55.625|0|72.79166666666667|0|29.218749999999996|0
0|2021-11-17|61.99305555555555|0|46.770833333333336|0|58.73611111111111|0|29.328541666666666|0
0|2021-11-18|44.541666666666664|0|21.333333333333332|0|43.333333333333336|0|29.824166666666674|0
0|2021-11-19|43.208333333333336|0|23.25|0|50.458333333333336|0|29.693333333333324|0
0|2021-11-20|52.541666666666664|0|37.375|0|57.083333333333336|0|29.4325|0
0|2021-11-21|53.506944444444436|0|42.326388888888886|0|67.41666666666667|0|29.505833333333328|0
0|2021-11-22|46.0|0|29.625|0|56.541666666666664|0|29.628333333333327|0
0|2021-11-23|52.208333333333336|0|33.875|0|54.041666666666664|0|29.43333333333334|0
0|2021-11-24|60.4375|0|50.86805555555555|0|71.72916666666667|0|29.30798611111111|0
0|2021-11-25|42.61111111111111|0|30.347222222222225|0|63.09722222222222|0|29.7009375|0
0|2021-11-26|41.25|0|26.208333333333332|0|60.916666666666664|0|29.597083333333334|0
0|2021-11-27|48.333333333333336|0|30.958333333333332|0|53.708333333333336|0|29.384166666666662|0
0|2021-11-28|46.208333333333336|0|35.041666666666664|0|67.125|0|29.562083333333334|0
0|2021-11-29|50.0|0|36.875|0|66.33333333333333|0|29.439166666666665|0
0|2021-11-30|55.583333333333336|0|41.625|0|62.166666666666664|0|29.38875|0
0|2021-12-01|56.75|0|43.375|0|64.08333333333333|0|29.388333333333332|0
0|2021-12-02|55.958333333333336|0|41.625|0|65.08333333333333|0|29.407916666666676|0
0|2021-12-03|61.4|0|54.44166666666666|0|79.29166666666667|0|29.311833333333336|0
0|2021-12-04|58.798611111111114|0|55.85972222222222|0|90.37291666666665|0|29.40347222222222|0
0|2021-12-05|62.012499999999996|0|55.38958333333333|0|79.625|0|29.193819444444447|0
0|2021-12-06|40.208333333333336|0|22.458333333333332|0|50.708333333333336|0|29.597083333333334|0
0|2021-12-07|38.291666666666664|0|22.958333333333332|0|55.541666666666664|0|29.44333333333333|0
0|2021-12-08|43.875|0|29.5|0|58.916666666666664|0|29.342083333333335|0
0|2021-12-09|58.666666666666664|0|46.770833333333336|0|66.97916666666667|0|29.101666666666663|0
0|2021-12-10|66.40277777777779|0|55.65972222222222|0|71.07638888888889|0|28.98520833333333|0
0|2021-12-11|37.708333333333336|0|24.75|0|60.104166666666664|0|29.507500000000007|0
0|2021-12-12|39.416666666666664|0|23.5|0|58.395833333333336|0|29.561875|0
0|2021-12-13|50.791666666666664|0|30.895833333333332|0|50.520833333333336|0|29.533749999999987|0
0|2021-12-14|62.916666666666664|0|53.354166666666664|0|71.60416666666667|0|29.467499999999998|0
0|2021-12-15|72.97916666666667|0|61.916666666666664|0|68.875|0|29.265208333333344|0
0|2021-12-16|52.875|0|39.0|0|60.979166666666664|0|29.38874999999999|0
0|2021-12-17|54.470403439153436|0|50.496775793650805|0|88.02364417989418|0|29.28036623677248|0
0|2021-12-18|41.85069444444444|0|34.833333333333336|0|76.50347222222221|0|29.574618055555565|0
0|2021-12-19|33.604166666666664|0|26.208333333333332|0|74.77083333333333|0|29.687708333333333|0
0|2021-12-20|32.9375|0|29.854166666666668|0|89.0625|0|29.575833333333335|0
0|2021-12-21|39.21180555555555|0|34.545138888888886|0|85.64583333333333|0|29.426194444444445|0
0|2021-12-22|43.13958333333333|0|35.24270833333333|0|76.28750000000001|0|29.41605208333333|0
0|2021-12-23|53.0|0|45.208333333333336|0|75.47916666666667|0|29.250625|0
0|2021-12-24|68.70833333333333|0|56.416666666666664|0|65.70833333333333|0|29.003750000000007|0
0|2021-12-25|63.833333333333336|0|47.166666666666664|0|57.833333333333336|0|29.1525|0
0|2021-12-26|61.125|0|53.625|0|77.0|0|29.142499999999988|0
0|2021-12-27|58.75|0|39.958333333333336|0|53.458333333333336|0|29.153333333333332|0
0|2021-12-28|60.72222222222222|0|42.791666666666664|0|56.291666666666664|0|28.964236111111116|0
0|2021-12-29|47.02916666666667|0|41.80138888888889|0|82.69583333333334|0|29.131611111111116|0
0|2021-12-30|52.320833333333326|0|46.49652777777777|0|82.61597222222223|0|29.185958333333332|0
0|2021-12-31|57.458333333333336|0|46.958333333333336|0|70.70833333333333|0|29.063333333333336|0
0|2022-01-01|38.81111111111111|0|36.544444444444444|0|91.36944444444445|0|29.158743055555558|0
0|2022-01-02|20.875|0|11.729166666666666|0|69.14583333333333|0|29.69583333333333|0
0|2022-01-03|30.5|0|20.583333333333332|0|69.70833333333333|0|29.72083333333333|0
0|2022-01-04|40.958333333333336|0|23.75|0|53.458333333333336|0|29.338333333333335|0
0|2022-01-05|37.375|0|22.0|0|54.5|0|29.39625|0
0|2022-01-06|24.416666666666668|0|12.583333333333334|0|61.041666666666664|0|29.588541666666668|0
0|2022-01-07|28.090277777777775|0|16.847222222222225|0|63.59722222222223|0|29.56430555555556|0
0|2022-01-08|40.375|0|34.550000000000004|0|80.47083333333333|0|29.318874999999995|0
0|2022-01-09|41.27847222222223|0|30.459722222222222|0|68.17291666666667|0|29.734944444444448|0
0|2022-01-10|34.541666666666664|0|16.166666666666668|0|52.875|0|29.97499999999999|0
0|2022-01-11|40.5|0|22.625|0|54.375|0|29.785416666666666|0
0|2022-01-12|45.458333333333336|0|28.541666666666668|0|53.166666666666664|0|29.54875|0
0|2022-01-13|47.916666666666664|0|30.541666666666668|0|55.833333333333336|0|29.437916666666652|0
0|2022-01-14|47.083333333333336|0|35.166666666666664|0|65.125|0|29.27541666666666|0
0|2022-01-15|29.879166666666666|0|24.2|0|79.54166666666667|0|29.445749999999993|0
0|2022-01-16|27.229166666666668|0|23.333333333333332|0|85.375|0|29.443333333333324|0
0|2022-01-17|37.75|0|26.833333333333332|0|68.5|0|29.43166666666667|0
