|dates|Bayamon_PuertoRico_UnitedStates.JHU_ConfirmedCases.data|Bayamon_PuertoRico_UnitedStates.JHU_ConfirmedCases.missing|Bayamon_PuertoRico_UnitedStates.NYT_ConfirmedCases.data|Bayamon_PuertoRico_UnitedStates.NYT_ConfirmedCases.missing|Bayamon_PuertoRico_UnitedStates.JHU_ConfirmedDeaths.data|Bayamon_PuertoRico_UnitedStates.JHU_ConfirmedDeaths.missing|Bayamon_PuertoRico_UnitedStates.JHU_ConfirmedRecoveries.data|Bayamon_PuertoRico_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-02-22|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-23|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-24|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-25|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-26|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-27|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-28|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-29|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-01|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-02|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-03|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-04|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-05|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-06|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-07|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-08|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-09|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-10|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-11|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-12|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-13|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-14|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-15|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-16|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-17|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-18|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-19|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-20|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-21|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-22|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-23|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-24|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-25|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-26|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-27|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-28|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-29|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-30|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-31|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-01|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-02|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-03|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-04|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-05|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-06|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-07|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-08|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-09|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-10|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-11|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-12|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-13|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-14|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-15|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-16|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-17|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-18|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-19|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-20|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-21|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-22|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-23|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-24|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-25|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-26|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-27|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-28|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-29|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-30|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-05-01|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-05-02|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-05-03|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-05-04|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-05-05|0.0|100|108.0|0|0.0|100|0.0|100
0|2020-05-06|0.0|100|109.0|0|0.0|100|0.0|100
0|2020-05-07|0.0|100|111.0|0|0.0|100|0.0|100
0|2020-05-08|0.0|100|118.0|0|0.0|100|0.0|100
0|2020-05-09|0.0|100|118.0|0|0.0|100|0.0|100
0|2020-05-10|0.0|100|120.0|0|0.0|100|0.0|100
0|2020-05-11|0.0|100|123.0|0|0.0|100|0.0|100
0|2020-05-12|0.0|100|125.0|0|0.0|100|0.0|100
0|2020-05-13|0.0|100|126.0|0|0.0|100|0.0|100
0|2020-05-14|0.0|100|138.0|0|0.0|100|0.0|100
0|2020-05-15|0.0|100|155.0|0|0.0|100|0.0|100
0|2020-05-16|0.0|100|159.0|0|0.0|100|0.0|100
0|2020-05-17|0.0|100|167.0|0|0.0|100|0.0|100
0|2020-05-18|0.0|100|169.0|0|0.0|100|0.0|100
0|2020-05-19|0.0|100|174.0|0|0.0|100|0.0|100
0|2020-05-20|0.0|100|177.0|0|0.0|100|0.0|100
0|2020-05-21|0.0|100|180.0|0|0.0|100|0.0|100
0|2020-05-22|0.0|100|194.0|0|0.0|100|0.0|100
0|2020-05-23|0.0|100|200.0|0|0.0|100|0.0|100
0|2020-05-24|0.0|100|201.0|0|0.0|100|0.0|100
0|2020-05-25|0.0|100|206.0|0|0.0|100|0.0|100
0|2020-05-26|0.0|100|207.0|0|0.0|100|0.0|100
0|2020-05-27|0.0|100|214.0|0|0.0|100|0.0|100
0|2020-05-28|0.0|100|216.0|0|0.0|100|0.0|100
0|2020-05-29|0.0|100|222.0|0|0.0|100|0.0|100
0|2020-05-30|0.0|100|224.0|0|0.0|100|0.0|100
0|2020-05-31|0.0|100|225.0|0|0.0|100|0.0|100
0|2020-06-01|0.0|100|234.0|0|0.0|100|0.0|100
0|2020-06-02|0.0|100|239.0|0|0.0|100|0.0|100
0|2020-06-03|0.0|100|245.0|0|0.0|100|0.0|100
0|2020-06-04|0.0|100|270.0|0|0.0|100|0.0|100
0|2020-06-05|0.0|100|279.0|0|0.0|100|0.0|100
0|2020-06-06|0.0|100|305.0|0|0.0|100|0.0|100
0|2020-06-07|0.0|100|309.0|0|0.0|100|0.0|100
0|2020-06-08|0.0|100|312.0|0|0.0|100|0.0|100
0|2020-06-09|0.0|100|317.0|0|0.0|100|0.0|100
0|2020-06-10|0.0|100|322.0|0|0.0|100|0.0|100
0|2020-06-11|0.0|100|322.0|0|0.0|100|0.0|100
0|2020-06-12|0.0|100|322.0|0|0.0|100|0.0|100
0|2020-06-13|0.0|100|322.0|0|0.0|100|0.0|100
0|2020-06-14|0.0|100|322.0|0|0.0|100|0.0|100
0|2020-06-15|0.0|100|322.0|0|0.0|100|0.0|100
0|2020-06-16|0.0|100|322.0|0|0.0|100|0.0|100
0|2020-06-17|0.0|100|322.0|0|0.0|100|0.0|100
0|2020-06-18|0.0|100|322.0|0|0.0|100|0.0|100
0|2020-06-19|0.0|100|322.0|0|0.0|100|0.0|100
0|2020-06-20|0.0|100|322.0|0|0.0|100|0.0|100
0|2020-06-21|0.0|100|322.0|0|0.0|100|0.0|100
0|2020-06-22|0.0|100|322.0|0|0.0|100|0.0|100
0|2020-06-23|0.0|100|322.0|0|0.0|100|0.0|100
0|2020-06-24|0.0|100|322.0|0|0.0|100|0.0|100
0|2020-06-25|0.0|100|381.0|0|0.0|100|0.0|100
0|2020-06-26|0.0|100|381.0|0|0.0|100|0.0|100
0|2020-06-27|0.0|100|389.0|0|0.0|100|0.0|100
0|2020-06-28|0.0|100|397.0|0|0.0|100|0.0|100
0|2020-06-29|0.0|100|404.0|0|0.0|100|0.0|100
0|2020-06-30|0.0|100|423.0|0|0.0|100|0.0|100
0|2020-07-01|0.0|100|425.0|0|0.0|100|0.0|100
0|2020-07-02|0.0|100|425.0|0|0.0|100|0.0|100
0|2020-07-03|0.0|100|430.0|0|0.0|100|0.0|100
0|2020-07-04|0.0|100|441.0|0|0.0|100|0.0|100
0|2020-07-05|0.0|100|448.0|0|0.0|100|0.0|100
0|2020-07-06|0.0|100|497.0|0|0.0|100|0.0|100
0|2020-07-07|0.0|100|509.0|0|0.0|100|0.0|100
0|2020-07-08|0.0|100|512.0|0|0.0|100|0.0|100
0|2020-07-09|0.0|100|523.0|0|0.0|100|0.0|100
0|2020-07-10|0.0|100|540.0|0|0.0|100|0.0|100
0|2020-07-11|0.0|100|559.0|0|0.0|100|0.0|100
0|2020-07-12|0.0|100|575.0|0|0.0|100|0.0|100
0|2020-07-13|0.0|100|604.0|0|0.0|100|0.0|100
0|2020-07-14|0.0|100|612.0|0|0.0|100|0.0|100
0|2020-07-15|0.0|100|642.0|0|0.0|100|0.0|100
0|2020-07-16|0.0|100|650.0|0|0.0|100|0.0|100
0|2020-07-17|0.0|100|672.0|0|0.0|100|0.0|100
0|2020-07-18|1064.0|0|697.0|0|0.0|0|0.0|100
0|2020-07-19|1064.0|0|727.0|0|0.0|0|0.0|100
0|2020-07-20|1064.0|0|758.0|0|0.0|0|0.0|100
0|2020-07-21|1064.0|0|785.0|0|0.0|0|0.0|100
0|2020-07-22|1064.0|0|792.0|0|0.0|0|0.0|100
0|2020-07-23|1064.0|0|839.0|0|0.0|0|0.0|100
0|2020-07-24|1064.0|0|864.0|0|0.0|0|0.0|100
0|2020-07-25|1064.0|0|912.0|0|0.0|0|0.0|100
0|2020-07-26|1064.0|0|960.0|0|0.0|0|0.0|100
0|2020-07-27|1064.0|0|980.0|0|0.0|0|0.0|100
0|2020-07-28|1064.0|0|1011.0|0|0.0|0|0.0|100
0|2020-07-29|1064.0|0|1028.0|0|0.0|0|0.0|100
0|2020-07-30|1064.0|0|1053.0|0|0.0|0|0.0|100
0|2020-07-31|1064.0|0|1064.0|0|0.0|0|0.0|100
0|2020-08-01|2590.0|0|1146.0|0|0.0|0|0.0|100
0|2020-08-02|2590.0|0|1179.0|0|0.0|0|0.0|100
0|2020-08-03|2590.0|0|1209.0|0|0.0|0|0.0|100
0|2020-08-04|2590.0|0|1255.0|0|0.0|0|0.0|100
0|2020-08-05|2590.0|0|1280.0|0|0.0|0|0.0|100
0|2020-08-06|2590.0|0|1293.0|0|0.0|0|0.0|100
0|2020-08-07|2590.0|0|1373.0|0|0.0|0|0.0|100
0|2020-08-08|2590.0|0|1446.0|0|0.0|0|0.0|100
0|2020-08-09|2590.0|0|1511.0|0|0.0|0|0.0|100
0|2020-08-10|2590.0|0|1565.0|0|0.0|0|0.0|100
0|2020-08-11|2590.0|0|1604.0|0|0.0|0|0.0|100
0|2020-08-12|2590.0|0|1663.0|0|0.0|0|0.0|100
0|2020-08-13|2590.0|0|1710.0|0|0.0|0|0.0|100
0|2020-08-14|2590.0|0|1783.0|0|0.0|0|0.0|100
0|2020-08-15|2590.0|0|1830.0|0|0.0|0|0.0|100
0|2020-08-16|2590.0|0|1864.0|0|0.0|0|0.0|100
0|2020-08-17|2590.0|0|1944.0|0|0.0|0|0.0|100
0|2020-08-18|2590.0|0|1996.0|0|0.0|0|0.0|100
0|2020-08-19|2590.0|0|2016.0|0|0.0|0|0.0|100
0|2020-08-20|2590.0|0|2083.0|0|0.0|0|0.0|100
0|2020-08-21|2590.0|0|2125.0|0|0.0|0|0.0|100
0|2020-08-22|2590.0|0|2176.0|0|0.0|0|0.0|100
0|2020-08-23|2590.0|0|2227.0|0|0.0|0|0.0|100
0|2020-08-24|2590.0|0|2289.0|0|0.0|0|0.0|100
0|2020-08-25|2590.0|0|2296.0|0|0.0|0|0.0|100
0|2020-08-26|2590.0|0|2309.0|0|0.0|0|0.0|100
0|2020-08-27|2384.0|0|2384.0|0|0.0|0|0.0|100
0|2020-08-28|2460.0|0|2460.0|0|0.0|0|0.0|100
0|2020-08-29|2529.0|0|2529.0|0|0.0|0|0.0|100
0|2020-08-30|2564.0|0|2564.0|0|0.0|0|0.0|100
0|2020-08-31|2590.0|0|2590.0|0|0.0|0|0.0|100
0|2020-09-01|2604.0|0|2604.0|0|0.0|0|0.0|100
0|2020-09-02|2650.0|0|2650.0|0|0.0|0|0.0|100
0|2020-09-03|2670.0|0|2670.0|0|0.0|0|0.0|100
0|2020-09-04|2670.0|0|2677.0|0|0.0|0|0.0|100
0|2020-09-05|2701.0|0|2701.0|0|0.0|0|0.0|100
0|2020-09-06|2711.0|0|2711.0|0|0.0|0|0.0|100
0|2020-09-07|2796.0|0|2796.0|0|0.0|0|0.0|100
0|2020-09-08|2796.0|0|2805.0|0|0.0|0|0.0|100
0|2020-09-09|2805.0|0|2805.0|0|0.0|0|0.0|100
0|2020-09-10|2886.0|0|2886.0|0|0.0|0|0.0|100
0|2020-09-11|2908.0|0|2908.0|0|0.0|0|0.0|100
0|2020-09-12|2953.0|0|2953.0|0|0.0|0|0.0|100
0|2020-09-13|2991.0|0|2991.0|0|0.0|0|0.0|100
0|2020-09-14|2991.0|0|3027.0|0|0.0|0|0.0|100
0|2020-09-15|3065.0|0|3065.0|0|0.0|0|0.0|100
0|2020-09-16|3076.0|0|3076.0|0|0.0|0|0.0|100
0|2020-09-17|3108.0|0|3108.0|0|0.0|0|0.0|100
0|2020-09-18|3152.0|0|3152.0|0|0.0|0|0.0|100
0|2020-09-19|3242.0|0|3242.0|0|0.0|0|0.0|100
0|2020-09-20|3242.0|0|3367.0|0|0.0|0|0.0|100
0|2020-09-21|3416.0|0|3416.0|0|0.0|0|0.0|100
0|2020-09-22|3431.0|0|3431.0|0|0.0|0|0.0|100
0|2020-09-23|3444.0|0|3444.0|0|0.0|0|0.0|100
0|2020-09-24|3514.0|0|3514.0|0|0.0|0|0.0|100
0|2020-09-25|3585.0|0|3585.0|0|0.0|0|0.0|100
0|2020-09-26|3633.0|0|3633.0|0|0.0|0|0.0|100
0|2020-09-27|3695.0|0|3695.0|0|0.0|0|0.0|100
0|2020-09-28|3767.0|0|3767.0|0|0.0|0|0.0|100
0|2020-09-29|3847.0|0|3847.0|0|0.0|0|0.0|100
0|2020-09-30|3873.0|0|3873.0|0|0.0|0|0.0|100
0|2020-10-01|3888.0|0|3888.0|0|0.0|0|0.0|100
0|2020-10-02|3926.0|0|3926.0|0|0.0|0|0.0|100
0|2020-10-03|3969.0|0|3969.0|0|0.0|0|0.0|100
0|2020-10-04|3985.0|0|3985.0|0|0.0|0|0.0|100
0|2020-10-05|4024.0|0|4024.0|0|0.0|0|0.0|100
0|2020-10-06|4052.0|0|4052.0|0|0.0|0|0.0|100
0|2020-10-07|4058.0|0|4058.0|0|0.0|0|0.0|100
0|2020-10-08|4093.0|0|4093.0|0|0.0|0|0.0|100
0|2020-10-09|4138.0|0|4138.0|0|0.0|0|0.0|100
0|2020-10-10|4170.0|0|4170.0|0|0.0|0|0.0|100
0|2020-10-11|4194.0|0|4194.0|0|0.0|0|0.0|100
0|2020-10-12|4228.0|0|4228.0|0|0.0|0|0.0|100
0|2020-10-13|4249.0|0|4249.0|0|0.0|0|0.0|100
0|2020-10-14|4307.0|0|4307.0|0|0.0|0|0.0|100
0|2020-10-15|4353.0|0|4353.0|0|0.0|0|0.0|100
0|2020-10-16|4383.0|0|4383.0|0|0.0|0|0.0|100
0|2020-10-17|4396.0|0|4396.0|0|0.0|0|0.0|100
0|2020-10-18|4456.0|0|4456.0|0|0.0|0|0.0|100
0|2020-10-19|4499.0|0|4499.0|0|0.0|0|0.0|100
0|2020-10-20|4530.0|0|4530.0|0|0.0|0|0.0|100
0|2020-10-21|4538.0|0|4538.0|0|0.0|0|0.0|100
0|2020-10-22|4538.0|0|4549.0|0|0.0|0|0.0|100
0|2020-10-23|4538.0|0|4693.0|0|0.0|0|0.0|100
0|2020-10-24|4538.0|0|4707.0|0|0.0|0|0.0|100
0|2020-10-25|4538.0|0|4790.0|0|0.0|0|0.0|100
0|2020-10-26|4538.0|0|4833.0|0|0.0|0|0.0|100
0|2020-10-27|4538.0|0|4853.0|0|0.0|0|0.0|100
0|2020-10-28|4538.0|0|4857.0|0|0.0|0|0.0|100
0|2020-10-29|4538.0|0|4934.0|0|0.0|0|0.0|100
0|2020-10-30|4538.0|0|5015.0|0|0.0|0|0.0|100
0|2020-10-31|4538.0|0|5042.0|0|0.0|0|0.0|100
0|2020-11-01|4538.0|0|5062.0|0|0.0|0|0.0|100
0|2020-11-02|4538.0|0|5161.0|0|0.0|0|0.0|100
0|2020-11-03|4538.0|0|5258.0|0|0.0|0|0.0|100
0|2020-11-04|5264.0|0|5264.0|0|0.0|0|0.0|100
0|2020-11-05|5264.0|0|5300.0|0|0.0|0|0.0|100
0|2020-11-06|5264.0|0|5356.0|0|0.0|0|0.0|100
0|2020-11-07|5264.0|0|5356.0|0|0.0|0|0.0|100
0|2020-11-08|5264.0|0|5446.0|0|0.0|0|0.0|100
0|2020-11-09|5264.0|0|5473.0|0|0.0|0|0.0|100
0|2020-11-10|5264.0|0|5488.0|0|0.0|0|0.0|100
0|2020-11-11|5264.0|0|5531.0|0|0.0|0|0.0|100
0|2020-11-12|3305.0|0|5629.0|0|0.0|0|0.0|100
0|2020-11-13|3361.0|0|5685.0|0|0.0|0|0.0|100
0|2020-11-14|3409.0|0|5733.0|0|0.0|0|0.0|100
0|2020-11-15|3409.0|0|5777.0|0|0.0|0|0.0|100
0|2020-11-16|3503.0|0|5827.0|0|0.0|0|0.0|100
0|2020-11-17|3503.0|0|5859.0|0|0.0|0|0.0|100
0|2020-11-18|3503.0|0|5876.0|0|0.0|0|0.0|100
0|2020-11-19|3503.0|0|5901.0|0|0.0|0|0.0|100
0|2020-11-20|3503.0|0|5970.0|0|0.0|0|0.0|100
0|2020-11-21|3503.0|0|6040.0|0|0.0|0|0.0|100
0|2020-11-22|3503.0|0|6105.0|0|0.0|0|0.0|100
0|2020-11-23|3503.0|0|6143.0|0|0.0|0|0.0|100
0|2020-11-24|3503.0|0|6164.0|0|0.0|0|0.0|100
0|2020-11-25|3503.0|0|6176.0|0|0.0|0|0.0|100
0|2020-11-26|3503.0|0|6207.0|0|0.0|0|0.0|100
0|2020-11-27|3503.0|0|6302.0|0|0.0|0|0.0|100
0|2020-11-28|3503.0|0|6353.0|0|0.0|0|0.0|100
0|2020-11-29|4044.0|0|6368.0|0|0.0|0|0.0|100
0|2020-11-30|4044.0|0|6409.0|0|0.0|0|0.0|100
0|2020-12-01|4044.0|0|6462.0|0|0.0|0|0.0|100
0|2020-12-02|4146.0|0|6470.0|0|0.0|0|0.0|100
0|2020-12-03|4165.0|0|6489.0|0|0.0|0|0.0|100
0|2020-12-04|4203.0|0|6527.0|0|0.0|0|0.0|100
0|2020-12-05|4240.0|0|6564.0|0|0.0|0|0.0|100
0|2020-12-06|4301.0|0|6625.0|0|0.0|0|0.0|100
0|2020-12-07|4301.0|0|6687.0|0|0.0|0|0.0|100
0|2020-12-08|4301.0|0|6741.0|0|0.0|0|0.0|100
0|2020-12-09|4301.0|0|6790.0|0|0.0|0|0.0|100
0|2020-12-10|4496.0|0|6820.0|0|0.0|0|0.0|100
0|2020-12-11|4614.0|0|6938.0|0|0.0|0|0.0|100
0|2020-12-12|4700.0|0|7024.0|0|0.0|0|0.0|100
0|2020-12-13|4786.0|0|7110.0|0|0.0|0|0.0|100
0|2020-12-14|4786.0|0|7164.0|0|0.0|0|0.0|100
0|2020-12-15|4892.0|0|7216.0|0|0.0|0|0.0|100
0|2020-12-16|4892.0|0|7284.0|0|0.0|0|0.0|100
0|2020-12-17|4892.0|0|7368.0|0|0.0|0|0.0|100
0|2020-12-18|5154.0|0|7478.0|0|0.0|0|0.0|100
0|2020-12-19|5220.0|0|7544.0|0|0.0|0|0.0|100
0|2020-12-20|5220.0|0|7634.0|0|0.0|0|0.0|100
0|2020-12-21|5332.0|0|7656.0|0|0.0|0|0.0|100
0|2020-12-22|5381.0|0|7705.0|0|0.0|0|0.0|100
0|2020-12-23|5407.0|0|7731.0|0|0.0|0|0.0|100
0|2020-12-24|5435.0|0|7759.0|0|0.0|0|0.0|100
0|2020-12-25|5490.0|0|7814.0|0|0.0|0|0.0|100
0|2020-12-26|5601.0|0|7925.0|0|0.0|0|0.0|100
0|2020-12-27|5639.0|0|7963.0|0|0.0|0|0.0|100
0|2020-12-28|5639.0|0|7972.0|0|0.0|0|0.0|100
0|2020-12-29|5711.0|0|8035.0|0|0.0|0|0.0|100
0|2020-12-30|5717.0|0|8041.0|0|0.0|0|0.0|100
0|2020-12-31|5717.0|0|8062.0|0|0.0|0|0.0|100
0|2021-01-01|5717.0|0|8098.0|0|0.0|0|0.0|100
0|2021-01-02|5717.0|0|8155.0|0|0.0|0|0.0|100
0|2021-01-03|5717.0|0|8181.0|0|0.0|0|0.0|100
0|2021-01-04|5899.0|0|8223.0|0|0.0|0|0.0|100
0|2021-01-05|5899.0|0|8250.0|0|0.0|0|0.0|100
0|2021-01-06|5947.0|0|8271.0|0|0.0|0|0.0|100
0|2021-01-07|5947.0|0|8297.0|0|0.0|0|0.0|100
0|2021-01-08|5947.0|0|8623.0|0|0.0|0|0.0|100
0|2021-01-09|6337.0|0|8661.0|0|0.0|0|0.0|100
0|2021-01-10|6337.0|0|8696.0|0|0.0|0|0.0|100
0|2021-01-11|6337.0|0|8736.0|0|0.0|0|0.0|100
0|2021-01-12|6337.0|0|8810.0|0|0.0|0|0.0|100
0|2021-01-13|6337.0|0|8826.0|0|0.0|0|0.0|100
0|2021-01-14|6337.0|0|8840.0|0|0.0|0|0.0|100
0|2021-01-15|6337.0|0|8907.0|0|0.0|0|0.0|100
0|2021-01-16|6629.0|0|8953.0|0|0.0|0|0.0|100
0|2021-01-17|6693.0|0|9017.0|0|0.0|0|0.0|100
0|2021-01-18|6693.0|0|9064.0|0|0.0|0|0.0|100
0|2021-01-19|6772.0|0|9096.0|0|0.0|0|0.0|100
0|2021-01-20|6772.0|0|9108.0|0|0.0|0|0.0|100
0|2021-01-21|6772.0|0|9119.0|0|0.0|0|0.0|100
0|2021-01-22|6902.0|0|9226.0|0|0.0|0|0.0|100
0|2021-01-23|6902.0|0|9282.0|0|0.0|0|0.0|100
0|2021-01-24|7040.0|0|9364.0|0|0.0|0|0.0|100
0|2021-01-25|7040.0|0|9405.0|0|0.0|0|0.0|100
0|2021-01-26|7177.0|0|9501.0|0|0.0|0|0.0|100
0|2021-01-27|7191.0|0|9515.0|0|0.0|0|0.0|100
0|2021-01-28|7191.0|0|9534.0|0|0.0|0|0.0|100
