|dates|Ceiba_PuertoRico_UnitedStates.JHU_ConfirmedCases.data|Ceiba_PuertoRico_UnitedStates.JHU_ConfirmedCases.missing|Ceiba_PuertoRico_UnitedStates.NYT_ConfirmedCases.data|Ceiba_PuertoRico_UnitedStates.NYT_ConfirmedCases.missing|Ceiba_PuertoRico_UnitedStates.JHU_ConfirmedDeaths.data|Ceiba_PuertoRico_UnitedStates.JHU_ConfirmedDeaths.missing|Ceiba_PuertoRico_UnitedStates.JHU_ConfirmedRecoveries.data|Ceiba_PuertoRico_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-02-22|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-23|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-24|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-25|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-26|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-27|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-28|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-29|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-01|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-02|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-03|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-04|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-05|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-06|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-07|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-08|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-09|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-10|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-11|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-12|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-13|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-14|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-15|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-16|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-17|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-18|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-19|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-20|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-21|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-22|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-23|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-24|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-25|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-26|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-27|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-28|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-29|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-30|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-31|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-01|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-02|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-03|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-04|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-05|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-06|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-07|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-08|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-09|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-10|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-11|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-12|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-13|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-14|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-15|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-16|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-17|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-18|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-19|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-20|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-21|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-22|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-23|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-24|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-25|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-26|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-27|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-28|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-29|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-30|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-05-01|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-05-02|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-05-03|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-05-04|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-05-05|0.0|100|8.0|0|0.0|100|0.0|100
0|2020-05-06|0.0|100|8.0|0|0.0|100|0.0|100
0|2020-05-07|0.0|100|8.0|0|0.0|100|0.0|100
0|2020-05-08|0.0|100|8.0|0|0.0|100|0.0|100
0|2020-05-09|0.0|100|8.0|0|0.0|100|0.0|100
0|2020-05-10|0.0|100|9.0|0|0.0|100|0.0|100
0|2020-05-11|0.0|100|9.0|0|0.0|100|0.0|100
0|2020-05-12|0.0|100|9.0|0|0.0|100|0.0|100
0|2020-05-13|0.0|100|9.0|0|0.0|100|0.0|100
0|2020-05-14|0.0|100|9.0|0|0.0|100|0.0|100
0|2020-05-15|0.0|100|9.0|0|0.0|100|0.0|100
0|2020-05-16|0.0|100|9.0|0|0.0|100|0.0|100
0|2020-05-17|0.0|100|9.0|0|0.0|100|0.0|100
0|2020-05-18|0.0|100|9.0|0|0.0|100|0.0|100
0|2020-05-19|0.0|100|9.0|0|0.0|100|0.0|100
0|2020-05-20|0.0|100|9.0|0|0.0|100|0.0|100
0|2020-05-21|0.0|100|10.0|0|0.0|100|0.0|100
0|2020-05-22|0.0|100|10.0|0|0.0|100|0.0|100
0|2020-05-23|0.0|100|10.0|0|0.0|100|0.0|100
0|2020-05-24|0.0|100|11.0|0|0.0|100|0.0|100
0|2020-05-25|0.0|100|13.0|0|0.0|100|0.0|100
0|2020-05-26|0.0|100|13.0|0|0.0|100|0.0|100
0|2020-05-27|0.0|100|13.0|0|0.0|100|0.0|100
0|2020-05-28|0.0|100|12.0|0|0.0|100|0.0|100
0|2020-05-29|0.0|100|14.0|0|0.0|100|0.0|100
0|2020-05-30|0.0|100|14.0|0|0.0|100|0.0|100
0|2020-05-31|0.0|100|14.0|0|0.0|100|0.0|100
0|2020-06-01|0.0|100|15.0|0|0.0|100|0.0|100
0|2020-06-02|0.0|100|15.0|0|0.0|100|0.0|100
0|2020-06-03|0.0|100|15.0|0|0.0|100|0.0|100
0|2020-06-04|0.0|100|20.0|0|0.0|100|0.0|100
0|2020-06-05|0.0|100|20.0|0|0.0|100|0.0|100
0|2020-06-06|0.0|100|24.0|0|0.0|100|0.0|100
0|2020-06-07|0.0|100|24.0|0|0.0|100|0.0|100
0|2020-06-08|0.0|100|24.0|0|0.0|100|0.0|100
0|2020-06-09|0.0|100|25.0|0|0.0|100|0.0|100
0|2020-06-10|0.0|100|25.0|0|0.0|100|0.0|100
0|2020-06-11|0.0|100|25.0|0|0.0|100|0.0|100
0|2020-06-12|0.0|100|25.0|0|0.0|100|0.0|100
0|2020-06-13|0.0|100|25.0|0|0.0|100|0.0|100
0|2020-06-14|0.0|100|25.0|0|0.0|100|0.0|100
0|2020-06-15|0.0|100|25.0|0|0.0|100|0.0|100
0|2020-06-16|0.0|100|25.0|0|0.0|100|0.0|100
0|2020-06-17|0.0|100|25.0|0|0.0|100|0.0|100
0|2020-06-18|0.0|100|26.0|0|0.0|100|0.0|100
0|2020-06-19|0.0|100|26.0|0|0.0|100|0.0|100
0|2020-06-20|0.0|100|25.0|0|0.0|100|0.0|100
0|2020-06-21|0.0|100|25.0|0|0.0|100|0.0|100
0|2020-06-22|0.0|100|25.0|0|0.0|100|0.0|100
0|2020-06-23|0.0|100|25.0|0|0.0|100|0.0|100
0|2020-06-24|0.0|100|25.0|0|0.0|100|0.0|100
0|2020-06-25|0.0|100|26.0|0|0.0|100|0.0|100
0|2020-06-26|0.0|100|26.0|0|0.0|100|0.0|100
0|2020-06-27|0.0|100|26.0|0|0.0|100|0.0|100
0|2020-06-28|0.0|100|26.0|0|0.0|100|0.0|100
0|2020-06-29|0.0|100|26.0|0|0.0|100|0.0|100
0|2020-06-30|0.0|100|26.0|0|0.0|100|0.0|100
0|2020-07-01|0.0|100|26.0|0|0.0|100|0.0|100
0|2020-07-02|0.0|100|26.0|0|0.0|100|0.0|100
0|2020-07-03|0.0|100|26.0|0|0.0|100|0.0|100
0|2020-07-04|0.0|100|26.0|0|0.0|100|0.0|100
0|2020-07-05|0.0|100|26.0|0|0.0|100|0.0|100
0|2020-07-06|0.0|100|29.0|0|0.0|100|0.0|100
0|2020-07-07|0.0|100|29.0|0|0.0|100|0.0|100
0|2020-07-08|0.0|100|29.0|0|0.0|100|0.0|100
0|2020-07-09|0.0|100|29.0|0|0.0|100|0.0|100
0|2020-07-10|0.0|100|34.0|0|0.0|100|0.0|100
0|2020-07-11|0.0|100|34.0|0|0.0|100|0.0|100
0|2020-07-12|0.0|100|35.0|0|0.0|100|0.0|100
0|2020-07-13|0.0|100|35.0|0|0.0|100|0.0|100
0|2020-07-14|0.0|100|37.0|0|0.0|100|0.0|100
0|2020-07-15|0.0|100|37.0|0|0.0|100|0.0|100
0|2020-07-16|0.0|100|38.0|0|0.0|100|0.0|100
0|2020-07-17|0.0|100|39.0|0|0.0|100|0.0|100
0|2020-07-18|55.0|0|40.0|0|0.0|0|0.0|100
0|2020-07-19|55.0|0|40.0|0|0.0|0|0.0|100
0|2020-07-20|55.0|0|40.0|0|0.0|0|0.0|100
0|2020-07-21|55.0|0|41.0|0|0.0|0|0.0|100
0|2020-07-22|55.0|0|43.0|0|0.0|0|0.0|100
0|2020-07-23|55.0|0|45.0|0|0.0|0|0.0|100
0|2020-07-24|55.0|0|46.0|0|0.0|0|0.0|100
0|2020-07-25|55.0|0|48.0|0|0.0|0|0.0|100
0|2020-07-26|55.0|0|49.0|0|0.0|0|0.0|100
0|2020-07-27|55.0|0|50.0|0|0.0|0|0.0|100
0|2020-07-28|55.0|0|50.0|0|0.0|0|0.0|100
0|2020-07-29|55.0|0|51.0|0|0.0|0|0.0|100
0|2020-07-30|55.0|0|53.0|0|0.0|0|0.0|100
0|2020-07-31|55.0|0|55.0|0|0.0|0|0.0|100
0|2020-08-01|88.0|0|57.0|0|0.0|0|0.0|100
0|2020-08-02|88.0|0|58.0|0|0.0|0|0.0|100
0|2020-08-03|88.0|0|63.0|0|0.0|0|0.0|100
0|2020-08-04|88.0|0|63.0|0|0.0|0|0.0|100
0|2020-08-05|88.0|0|63.0|0|0.0|0|0.0|100
0|2020-08-06|88.0|0|64.0|0|0.0|0|0.0|100
0|2020-08-07|88.0|0|66.0|0|0.0|0|0.0|100
0|2020-08-08|88.0|0|67.0|0|0.0|0|0.0|100
0|2020-08-09|88.0|0|68.0|0|0.0|0|0.0|100
0|2020-08-10|88.0|0|70.0|0|0.0|0|0.0|100
0|2020-08-11|88.0|0|72.0|0|0.0|0|0.0|100
0|2020-08-12|88.0|0|72.0|0|0.0|0|0.0|100
0|2020-08-13|88.0|0|73.0|0|0.0|0|0.0|100
0|2020-08-14|88.0|0|74.0|0|0.0|0|0.0|100
0|2020-08-15|88.0|0|75.0|0|0.0|0|0.0|100
0|2020-08-16|88.0|0|75.0|0|0.0|0|0.0|100
0|2020-08-17|88.0|0|76.0|0|0.0|0|0.0|100
0|2020-08-18|88.0|0|77.0|0|0.0|0|0.0|100
0|2020-08-19|88.0|0|77.0|0|0.0|0|0.0|100
0|2020-08-20|88.0|0|79.0|0|0.0|0|0.0|100
0|2020-08-21|88.0|0|80.0|0|0.0|0|0.0|100
0|2020-08-22|88.0|0|80.0|0|0.0|0|0.0|100
0|2020-08-23|88.0|0|80.0|0|0.0|0|0.0|100
0|2020-08-24|88.0|0|81.0|0|0.0|0|0.0|100
0|2020-08-25|88.0|0|82.0|0|0.0|0|0.0|100
0|2020-08-26|88.0|0|82.0|0|0.0|0|0.0|100
0|2020-08-27|88.0|0|82.0|0|0.0|0|0.0|100
0|2020-08-28|88.0|0|84.0|0|0.0|0|0.0|100
0|2020-08-29|88.0|0|87.0|0|0.0|0|0.0|100
0|2020-08-30|88.0|0|87.0|0|0.0|0|0.0|100
0|2020-08-31|88.0|0|88.0|0|0.0|0|0.0|100
0|2020-09-01|90.0|0|88.0|0|0.0|0|0.0|100
0|2020-09-02|90.0|0|88.0|0|0.0|0|0.0|100
0|2020-09-03|90.0|0|90.0|0|0.0|0|0.0|100
0|2020-09-04|90.0|0|90.0|0|0.0|0|0.0|100
0|2020-09-05|91.0|0|91.0|0|0.0|0|0.0|100
0|2020-09-06|92.0|0|92.0|0|0.0|0|0.0|100
0|2020-09-07|93.0|0|93.0|0|0.0|0|0.0|100
0|2020-09-08|93.0|0|93.0|0|0.0|0|0.0|100
0|2020-09-09|93.0|0|93.0|0|0.0|0|0.0|100
0|2020-09-10|94.0|0|94.0|0|0.0|0|0.0|100
0|2020-09-11|95.0|0|95.0|0|0.0|0|0.0|100
0|2020-09-12|95.0|0|95.0|0|0.0|0|0.0|100
0|2020-09-13|96.0|0|96.0|0|0.0|0|0.0|100
0|2020-09-14|96.0|0|96.0|0|0.0|0|0.0|100
0|2020-09-15|100.0|0|100.0|0|0.0|0|0.0|100
0|2020-09-16|100.0|0|100.0|0|0.0|0|0.0|100
0|2020-09-17|102.0|0|102.0|0|0.0|0|0.0|100
0|2020-09-18|104.0|0|104.0|0|0.0|0|0.0|100
0|2020-09-19|107.0|0|107.0|0|0.0|0|0.0|100
0|2020-09-20|107.0|0|108.0|0|0.0|0|0.0|100
0|2020-09-21|112.0|0|112.0|0|0.0|0|0.0|100
0|2020-09-22|112.0|0|112.0|0|0.0|0|0.0|100
0|2020-09-23|112.0|0|112.0|0|0.0|0|0.0|100
0|2020-09-24|117.0|0|117.0|0|0.0|0|0.0|100
0|2020-09-25|122.0|0|122.0|0|0.0|0|0.0|100
0|2020-09-26|131.0|0|131.0|0|0.0|0|0.0|100
0|2020-09-27|132.0|0|132.0|0|0.0|0|0.0|100
0|2020-09-28|141.0|0|141.0|0|0.0|0|0.0|100
0|2020-09-29|144.0|0|144.0|0|0.0|0|0.0|100
0|2020-09-30|144.0|0|144.0|0|0.0|0|0.0|100
0|2020-10-01|144.0|0|144.0|0|0.0|0|0.0|100
0|2020-10-02|145.0|0|145.0|0|0.0|0|0.0|100
0|2020-10-03|145.0|0|145.0|0|0.0|0|0.0|100
0|2020-10-04|145.0|0|145.0|0|0.0|0|0.0|100
0|2020-10-05|146.0|0|146.0|0|0.0|0|0.0|100
0|2020-10-06|148.0|0|148.0|0|0.0|0|0.0|100
0|2020-10-07|148.0|0|148.0|0|0.0|0|0.0|100
0|2020-10-08|153.0|0|153.0|0|0.0|0|0.0|100
0|2020-10-09|153.0|0|153.0|0|0.0|0|0.0|100
0|2020-10-10|155.0|0|155.0|0|0.0|0|0.0|100
0|2020-10-11|155.0|0|156.0|0|0.0|0|0.0|100
0|2020-10-12|164.0|0|164.0|0|0.0|0|0.0|100
0|2020-10-13|166.0|0|166.0|0|0.0|0|0.0|100
0|2020-10-14|167.0|0|167.0|0|0.0|0|0.0|100
0|2020-10-15|167.0|0|167.0|0|0.0|0|0.0|100
0|2020-10-16|167.0|0|167.0|0|0.0|0|0.0|100
0|2020-10-17|167.0|0|167.0|0|0.0|0|0.0|100
0|2020-10-18|171.0|0|171.0|0|0.0|0|0.0|100
0|2020-10-19|174.0|0|174.0|0|0.0|0|0.0|100
0|2020-10-20|175.0|0|175.0|0|0.0|0|0.0|100
0|2020-10-21|176.0|0|176.0|0|0.0|0|0.0|100
0|2020-10-22|176.0|0|180.0|0|0.0|0|0.0|100
0|2020-10-23|176.0|0|182.0|0|0.0|0|0.0|100
0|2020-10-24|176.0|0|183.0|0|0.0|0|0.0|100
0|2020-10-25|176.0|0|188.0|0|0.0|0|0.0|100
0|2020-10-26|193.0|0|193.0|0|0.0|0|0.0|100
0|2020-10-27|196.0|0|196.0|0|0.0|0|0.0|100
0|2020-10-28|196.0|0|196.0|0|0.0|0|0.0|100
0|2020-10-29|196.0|0|198.0|0|0.0|0|0.0|100
0|2020-10-30|196.0|0|199.0|0|0.0|0|0.0|100
0|2020-10-31|196.0|0|203.0|0|0.0|0|0.0|100
0|2020-11-01|196.0|0|208.0|0|0.0|0|0.0|100
0|2020-11-02|211.0|0|211.0|0|0.0|0|0.0|100
0|2020-11-03|211.0|0|211.0|0|0.0|0|0.0|100
0|2020-11-04|211.0|0|211.0|0|0.0|0|0.0|100
0|2020-11-05|211.0|0|211.0|0|0.0|0|0.0|100
0|2020-11-06|211.0|0|214.0|0|0.0|0|0.0|100
0|2020-11-07|214.0|0|214.0|0|0.0|0|0.0|100
0|2020-11-08|214.0|0|218.0|0|0.0|0|0.0|100
0|2020-11-09|214.0|0|219.0|0|0.0|0|0.0|100
0|2020-11-10|214.0|0|221.0|0|0.0|0|0.0|100
0|2020-11-11|214.0|0|221.0|0|0.0|0|0.0|100
0|2020-11-12|214.0|0|221.0|0|0.0|0|0.0|100
0|2020-11-13|87.0|0|221.0|0|0.0|0|0.0|100
0|2020-11-14|87.0|0|222.0|0|0.0|0|0.0|100
0|2020-11-15|87.0|0|225.0|0|0.0|0|0.0|100
0|2020-11-16|91.0|0|225.0|0|0.0|0|0.0|100
0|2020-11-17|91.0|0|227.0|0|0.0|0|0.0|100
0|2020-11-18|93.0|0|227.0|0|0.0|0|0.0|100
0|2020-11-19|93.0|0|227.0|0|0.0|0|0.0|100
0|2020-11-20|94.0|0|228.0|0|0.0|0|0.0|100
0|2020-11-21|94.0|0|231.0|0|0.0|0|0.0|100
0|2020-11-22|94.0|0|231.0|0|0.0|0|0.0|100
0|2020-11-23|94.0|0|231.0|0|0.0|0|0.0|100
0|2020-11-24|100.0|0|234.0|0|0.0|0|0.0|100
0|2020-11-25|100.0|0|234.0|0|0.0|0|0.0|100
0|2020-11-26|100.0|0|237.0|0|0.0|0|0.0|100
0|2020-11-27|105.0|0|239.0|0|0.0|0|0.0|100
0|2020-11-28|105.0|0|241.0|0|0.0|0|0.0|100
0|2020-11-29|107.0|0|241.0|0|0.0|0|0.0|100
0|2020-11-30|107.0|0|241.0|0|0.0|0|0.0|100
0|2020-12-01|107.0|0|241.0|0|0.0|0|0.0|100
0|2020-12-02|107.0|0|241.0|0|0.0|0|0.0|100
0|2020-12-03|107.0|0|242.0|0|0.0|0|0.0|100
0|2020-12-04|111.0|0|245.0|0|0.0|0|0.0|100
0|2020-12-05|112.0|0|246.0|0|0.0|0|0.0|100
0|2020-12-06|112.0|0|247.0|0|0.0|0|0.0|100
0|2020-12-07|113.0|0|247.0|0|0.0|0|0.0|100
0|2020-12-08|113.0|0|259.0|0|0.0|0|0.0|100
0|2020-12-09|113.0|0|267.0|0|0.0|0|0.0|100
0|2020-12-10|133.0|0|267.0|0|0.0|0|0.0|100
0|2020-12-11|133.0|0|267.0|0|0.0|0|0.0|100
0|2020-12-12|136.0|0|270.0|0|0.0|0|0.0|100
0|2020-12-13|136.0|0|270.0|0|0.0|0|0.0|100
0|2020-12-14|136.0|0|272.0|0|0.0|0|0.0|100
0|2020-12-15|136.0|0|272.0|0|0.0|0|0.0|100
0|2020-12-16|138.0|0|272.0|0|0.0|0|0.0|100
0|2020-12-17|146.0|0|280.0|0|0.0|0|0.0|100
0|2020-12-18|148.0|0|282.0|0|0.0|0|0.0|100
0|2020-12-19|148.0|0|285.0|0|0.0|0|0.0|100
0|2020-12-20|158.0|0|292.0|0|0.0|0|0.0|100
0|2020-12-21|160.0|0|294.0|0|0.0|0|0.0|100
0|2020-12-22|161.0|0|295.0|0|0.0|0|0.0|100
0|2020-12-23|164.0|0|298.0|0|0.0|0|0.0|100
0|2020-12-24|166.0|0|300.0|0|0.0|0|0.0|100
0|2020-12-25|167.0|0|301.0|0|0.0|0|0.0|100
0|2020-12-26|171.0|0|305.0|0|0.0|0|0.0|100
0|2020-12-27|173.0|0|307.0|0|0.0|0|0.0|100
0|2020-12-28|173.0|0|307.0|0|0.0|0|0.0|100
0|2020-12-29|185.0|0|319.0|0|0.0|0|0.0|100
0|2020-12-30|185.0|0|319.0|0|0.0|0|0.0|100
0|2020-12-31|186.0|0|320.0|0|0.0|0|0.0|100
0|2021-01-01|191.0|0|325.0|0|0.0|0|0.0|100
0|2021-01-02|195.0|0|329.0|0|0.0|0|0.0|100
0|2021-01-03|195.0|0|330.0|0|0.0|0|0.0|100
0|2021-01-04|195.0|0|330.0|0|0.0|0|0.0|100
0|2021-01-05|195.0|0|333.0|0|0.0|0|0.0|100
0|2021-01-06|200.0|0|334.0|0|0.0|0|0.0|100
0|2021-01-07|200.0|0|334.0|0|0.0|0|0.0|100
0|2021-01-08|204.0|0|338.0|0|0.0|0|0.0|100
0|2021-01-09|204.0|0|338.0|0|0.0|0|0.0|100
0|2021-01-10|204.0|0|338.0|0|0.0|0|0.0|100
0|2021-01-11|204.0|0|339.0|0|0.0|0|0.0|100
0|2021-01-12|212.0|0|346.0|0|0.0|0|0.0|100
0|2021-01-13|213.0|0|347.0|0|0.0|0|0.0|100
0|2021-01-14|213.0|0|347.0|0|0.0|0|0.0|100
0|2021-01-15|214.0|0|348.0|0|0.0|0|0.0|100
0|2021-01-16|214.0|0|349.0|0|0.0|0|0.0|100
0|2021-01-17|215.0|0|349.0|0|0.0|0|0.0|100
0|2021-01-18|215.0|0|352.0|0|0.0|0|0.0|100
0|2021-01-19|221.0|0|355.0|0|0.0|0|0.0|100
0|2021-01-20|221.0|0|356.0|0|0.0|0|0.0|100
0|2021-01-21|223.0|0|357.0|0|0.0|0|0.0|100
0|2021-01-22|223.0|0|359.0|0|0.0|0|0.0|100
0|2021-01-23|237.0|0|371.0|0|0.0|0|0.0|100
0|2021-01-24|237.0|0|374.0|0|0.0|0|0.0|100
0|2021-01-25|237.0|0|375.0|0|0.0|0|0.0|100
0|2021-01-26|242.0|0|376.0|0|0.0|0|0.0|100
0|2021-01-27|242.0|0|376.0|0|0.0|0|0.0|100
0|2021-01-28|242.0|0|377.0|0|0.0|0|0.0|100
0|2021-01-29|242.0|0|378.0|0|0.0|0|0.0|100
0|2021-01-30|244.0|0|378.0|0|0.0|0|0.0|100
0|2021-01-31|244.0|0|379.0|0|0.0|0|0.0|100
0|2021-02-01|244.0|0|383.0|0|0.0|0|0.0|100
0|2021-02-02|244.0|0|384.0|0|0.0|0|0.0|100
0|2021-02-03|250.0|0|384.0|0|0.0|0|0.0|100
0|2021-02-04|250.0|0|385.0|0|0.0|0|0.0|100
0|2021-02-05|250.0|0|385.0|0|0.0|0|0.0|100
0|2021-02-06|255.0|0|389.0|0|0.0|0|0.0|100
0|2021-02-07|257.0|0|391.0|0|0.0|0|0.0|100
0|2021-02-08|259.0|0|393.0|0|0.0|0|0.0|100
0|2021-02-09|259.0|0|393.0|0|0.0|0|0.0|100
