|dates|GrandIsle_Vermont_UnitedStates.AveragePrecipitationTotal.data|GrandIsle_Vermont_UnitedStates.AveragePrecipitationTotal.missing|GrandIsle_Vermont_UnitedStates.AveragePrecipitation.data|GrandIsle_Vermont_UnitedStates.AveragePrecipitation.missing|GrandIsle_Vermont_UnitedStates.AverageWindDirection.data|GrandIsle_Vermont_UnitedStates.AverageWindDirection.missing|GrandIsle_Vermont_UnitedStates.AverageWindSpeed.data|GrandIsle_Vermont_UnitedStates.AverageWindSpeed.missing
0|2021-11-13|0.0|0|0.0|0|125.83333333333333|0|3.7916666666666665|0
0|2021-11-14|0.0|0|0.0|0|189.16666666666666|0|5.135416666666667|0
0|2021-11-15|0.0|0|0.0|0|213.75|0|5.03125|0
0|2021-11-16|0.0|0|0.0|0|167.08333333333334|0|3.3854166666666665|0
0|2021-11-17|0.0|0|0.0|0|89.375|0|4.734375|0
0|2021-11-18|0.0|0|0.0|0|190.72916666666666|0|7.885416666666667|0
0|2021-11-19|0.0|0|0.0|0|241.45833333333334|0|5.1875|0
0|2021-11-20|0.0|0|0.0|0|99.375|0|3.2604166666666665|0
0|2021-11-21|0.0|0|0.0|0|162.60416666666666|0|6.885416666666667|0
0|2021-11-22|0.0|0|0.0|0|230.52083333333334|0|6.760416666666667|0
0|2021-11-23|0.0|0|0.0|0|252.1875|0|4.625|0
0|2021-11-24|0.0|0|0.0|0|74.47916666666667|0|1.8854166666666667|0
0|2021-11-25|0.0|0|0.0|0|91.35416666666667|0|2.1666666666666665|0
0|2021-11-26|0.0|0|0.0|0|138.75|0|2.2916666666666665|0
0|2021-11-27|0.0|0|0.0|0|256.9791666666667|0|5.447916666666667|0
0|2021-11-28|0.0|0|0.0|0|54.479166666666664|0|1.2604166666666667|0
0|2021-11-29|0.0|0|0.0|0|108.95833333333333|0|2.0729166666666665|0
0|2021-11-30|0.0|0|0.0|0|60.15625|0|1.7135416666666667|0
0|2021-12-01|0.0|0|0.0|0|176.40625|0|4.942708333333333|0
0|2021-12-02|0.0|0|0.0|0|186.71875|0|9.229166666666666|0
0|2021-12-03|0.0|0|0.0|0|249.0625|0|7.083333333333333|0
0|2021-12-04|0.0|0|0.0|0|99.94791666666667|0|2.7604166666666665|0
0|2021-12-05|0.0|0|0.0|0|61.354166666666664|0|2.4895833333333335|0
0|2021-12-06|0.0|0|0.0|0|185.625|0|10.145833333333334|0
0|2021-12-07|0.0|0|0.0|0|265.5208333333333|0|6.354166666666667|0
0|2021-12-08|0.0|0|0.0|0|63.4375|0|2.34375|0
0|2021-12-09|0.0|0|0.0|0|102.29166666666667|0|2.6041666666666665|0
0|2021-12-10|0.0|0|0.0|0|142.8125|0|6.979166666666667|0
0|2021-12-11|0.0|0|0.0|0|161.04166666666666|0|11.854166666666666|0
0|2021-12-12|0.0|0|0.0|0|241.45833333333334|0|9.364583333333334|0
0|2021-12-13|0.0|0|0.0|0|206.14583333333334|0|6.802083333333333|0
0|2021-12-14|0.0|0|0.0|0|167.5|0|4.239583333333333|0
0|2021-12-15|0.0|0|0.0|0|116.45833333333333|0|6.583333333333333|0
0|2021-12-16|0.0|0|0.0|0|181.66666666666666|0|10.96875|0
0|2021-12-17|0.0|0|0.0|0|262.6041666666667|0|8.739583333333334|0
0|2021-12-18|0.0|0|0.0|0|103.54166666666667|0|4.791666666666667|0
0|2021-12-19|0.0|0|0.0|0|293.8020833333333|0|5.114583333333333|0
0|2021-12-20|0.0|0|0.0|0|121.45833333333333|0|5.776041666666667|0
0|2021-12-21|0.0|0|0.0|0|160.57291666666666|0|5.192708333333333|0
0|2021-12-22|0.0|0|0.0|0|208.59375|0|7.161458333333333|0
0|2021-12-23|0.0|0|0.0|0|188.75|0|4.25|0
0|2021-12-24|0.0|0|0.0|0|102.8125|0|3.0625|0
0|2021-12-25|0.0|0|0.0|0|175.41666666666666|0|4.46875|0
0|2021-12-26|0.0|0|0.0|0|92.91666666666667|0|1.1145833333333333|0
0|2021-12-27|0.0|0|0.0|0|190.10416666666666|0|2.4479166666666665|0
0|2021-12-28|0.0|0|0.0|0|108.125|0|2.5729166666666665|0
0|2021-12-29|0.0|0|0.0|0|79.27083333333333|0|1.0833333333333333|0
0|2021-12-30|0.0|0|0.0|0|79.16666666666667|0|0.9895833333333334|0
0|2021-12-31|0.0|0|0.0|0|29.791666666666668|0|0.4895833333333333|0
0|2022-01-01|0.0|0|0.0|0|152.29166666666666|0|2.875|0
0|2022-01-02|0.0|0|0.0|0|0.0|0|0.0|0
0|2022-01-03|0.0|0|0.0|0|0.0|0|0.0|0
0|2022-01-04|0.0|0|0.0|0|87.91666666666667|0|3.7916666666666665|0
0|2022-01-05|0.0|0|0.0|0|183.125|0|10.197916666666666|0
0|2022-01-06|0.0|0|0.0|0|200.0|0|4.395833333333333|0
0|2022-01-07|0.0|0|0.0|0|209.6875|0|3.46875|0
0|2022-01-08|0.0|0|0.0|0|88.75|0|3.0729166666666665|0
0|2022-01-09|0.0|0|0.0|0|201.35416666666666|0|12.489583333333334|0
0|2022-01-10|0.0|0|0.0|0|258.5416666666667|0|5.739583333333333|0
0|2022-01-11|0.0|0|0.0|0|182.60416666666666|0|3.9166666666666665|0
0|2022-01-12|0.0|0|0.0|0|178.95833333333334|0|10.083333333333334|0
0|2022-01-13|0.0|0|0.0|0|111.04166666666667|0|1.1875|0
0|2022-01-14|0.0|0|0.0|0|251.875|0|7.927083333333333|0
0|2022-01-15|0.0|0|0.0|0|229.6875|0|4.166666666666667|0
0|2022-01-16|0.0|0|0.0|0|80.72916666666667|0|2.6979166666666665|0
0|2022-01-17|0.0|0|0.0|0|157.70833333333334|0|4.729166666666667|0
