|dates|Richmond_Georgia_UnitedStates.AveragePrecipitationTotal.data|Richmond_Georgia_UnitedStates.AveragePrecipitationTotal.missing|Richmond_Georgia_UnitedStates.AveragePrecipitation.data|Richmond_Georgia_UnitedStates.AveragePrecipitation.missing|Richmond_Georgia_UnitedStates.AverageWindDirection.data|Richmond_Georgia_UnitedStates.AverageWindDirection.missing|Richmond_Georgia_UnitedStates.AverageWindSpeed.data|Richmond_Georgia_UnitedStates.AverageWindSpeed.missing
0|2021-10-17|0.0|0|0.0|0|194.16666666666666|0|4.708333333333333|0
0|2021-10-18|0.0|0|0.0|0|204.16666666666666|0|4.25|0
0|2021-10-19|0.0|0|0.0|0|24.583333333333332|0|0.8333333333333334|0
0|2021-10-20|0.0|0|0.0|0|91.25|0|2.0416666666666665|0
0|2021-10-21|0.0|0|0.0|0|153.75|0|4.791666666666667|0
0|2021-10-22|0.0|0|0.0|0|191.66666666666666|0|5.677083333333333|0
0|2021-10-23|0.0|0|0.0|0|186.66666666666666|0|4.541666666666667|0
0|2021-10-24|0.0|0|0.0|0|109.16666666666667|0|3.0416666666666665|0
0|2021-10-25|0.0|0|0.0|0|135.20833333333334|0|4.729166666666667|0
0|2021-10-26|0.0|0|0.0|0|214.16666666666666|0|7.791666666666667|0
0|2021-10-27|0.0|0|0.0|0|129.58333333333334|0|3.6666666666666665|0
0|2021-10-28|0.0|0|0.012477453102453103|0|107.20445526695526|0|5.582314213564213|0
0|2021-10-29|0.01958333333333333|0|0.00125|0|148.95833333333334|0|5.625|0
0|2021-10-30|0.0|0|0.0015000000000000002|0|132.47222222222223|0|5.606944444444444|0
0|2021-10-31|0.0016666666666666668|0|0.0|0|208.33333333333334|0|6.666666666666667|0
0|2021-11-01|0.0|0|0.0|0|132.91666666666666|0|5.125|0
0|2021-11-02|0.0|0|0.0|0|151.66666666666666|0|2.7916666666666665|0
0|2021-11-03|0.0|0|0.0|0|63.75|0|9.458333333333334|0
0|2021-11-04|0.0|0|0.0|0|81.31944444444444|0|8.618055555555555|0
0|2021-11-05|0.0|0|0.0|0|43.333333333333336|0|8.763888888888888|0
0|2021-11-06|0.0|0|0.0|0|142.08333333333334|0|12.0|0
0|2021-11-07|0.0|0|0.0|0|328.3333333333333|0|9.5|0
0|2021-11-08|0.0|0|0.0|0|232.08333333333334|0|5.541666666666667|0
0|2021-11-09|0.0|0|0.0|0|88.95833333333333|0|2.2708333333333335|0
0|2021-11-10|0.0|0|0.0|0|69.58333333333333|0|2.5833333333333335|0
0|2021-11-11|0.0|0|0.0016666666666666668|0|135.9027777777778|0|5.423611111111111|0
0|2021-11-12|0.007916666666666667|0|0.003833333333333333|0|135.125|0|3.954166666666667|0
0|2021-11-13|0.0|0|0.0|0|162.08333333333334|0|4.833333333333333|0
0|2021-11-14|0.0|0|0.0|0|175.83333333333334|0|5.416666666666667|0
0|2021-11-15|0.0|0|0.0|0|208.33333333333334|0|6.5|0
0|2021-11-16|0.0|0|0.0|0|87.5|0|2.4583333333333335|0
0|2021-11-17|0.0|0|0.0|0|143.97916666666666|0|4.0625|0
0|2021-11-18|0.0|0|0.0|0|134.89583333333334|0|4.40625|0
0|2021-11-19|0.0|0|0.0|0|127.63888888888887|0|8.680555555555555|0
0|2021-11-20|0.0|0|0.0|0|65.83333333333333|0|8.625|0
0|2021-11-21|0.0|0|0.0|0|135.41666666666666|0|4.041666666666667|0
0|2021-11-22|0.0009722222222222223|0|0.003472222222222222|0|199.86111111111111|0|5.6319444444444455|0
0|2021-11-23|0.00125|0|0.0|0|175.0|0|5.916666666666667|0
0|2021-11-24|0.0|0|0.0|0|47.083333333333336|0|2.125|0
0|2021-11-25|0.0|0|0.0|0|103.33333333333333|0|3.1666666666666665|0
0|2021-11-26|0.0002777777777777778|0|0.0004166666666666667|0|236.18055555555557|0|7.194444444444444|0
0|2021-11-27|0.0|0|0.0|0|171.66666666666666|0|3.875|0
0|2021-11-28|0.0|0|0.0|0|137.08333333333334|0|4.125|0
0|2021-11-29|0.0|0|0.0|0|164.58333333333334|0|5.083333333333333|0
0|2021-11-30|0.0|0|0.0|0|91.66666666666667|0|2.75|0
0|2021-12-01|0.0|0|0.0|0|127.08333333333333|0|3.6666666666666665|0
0|2021-12-02|0.0|0|0.0|0|102.08333333333333|0|3.9583333333333335|0
0|2021-12-03|0.0|0|0.0|0|174.72916666666666|0|3.8958333333333335|0
0|2021-12-04|0.0|0|0.0|0|42.916666666666664|0|1.2916666666666667|0
0|2021-12-05|0.0|0|0.0|0|51.0|0|2.966666666666667|0
0|2021-12-06|0.0|0|0.0|0|178.64583333333334|0|5.284722222222222|0
0|2021-12-07|0.0|0|0.0|0|136.31944444444446|0|6.756944444444444|0
0|2021-12-08|0.0029861111111111113|0|0.02909722222222223|0|179.40972222222226|0|5.142361111111111|0
