|dates|Noxubee_Mississippi_UnitedStates.AveragePrecipitationTotal.data|Noxubee_Mississippi_UnitedStates.AveragePrecipitationTotal.missing|Noxubee_Mississippi_UnitedStates.AveragePrecipitation.data|Noxubee_Mississippi_UnitedStates.AveragePrecipitation.missing|Noxubee_Mississippi_UnitedStates.AverageWindDirection.data|Noxubee_Mississippi_UnitedStates.AverageWindDirection.missing|Noxubee_Mississippi_UnitedStates.AverageWindSpeed.data|Noxubee_Mississippi_UnitedStates.AverageWindSpeed.missing
0|2021-10-17|0.0|0|0.0|0|166.66666666666666|0|4.291666666666667|0
0|2021-10-18|0.0|0|0.0|0|43.333333333333336|0|1.5833333333333333|0
0|2021-10-19|0.0|0|0.0|0|73.33333333333333|0|3.4166666666666665|0
0|2021-10-20|0.0|0|0.0|0|107.6388888888889|0|5.083333333333333|0
0|2021-10-21|0.0|0|0.0|0|202.08333333333337|0|5.083333333333333|0
0|2021-10-22|0.0|0|0.0|0|236.18055555555554|0|4.090277777777778|0
0|2021-10-23|0.0|0|0.0|0|108.33333333333333|0|5.958333333333333|0
0|2021-10-24|0.0|0|0.0|0|150.20833333333334|0|9.354166666666666|0
0|2021-10-25|0.0|0|0.0|0|231.875|0|8.208333333333334|0
0|2021-10-26|0.0|0|0.0|0|172.5|0|3.9166666666666665|0
0|2021-10-27|0.0|0|0.0|0|99.79166666666667|0|10.645833333333334|0
0|2021-10-28|0.0|0|0.007916666666666667|0|195.20833333333334|0|9.746527777777779|0
0|2021-10-29|0.007916666666666667|0|0.0|0|241.04166666666666|0|8.881944444444445|0
0|2021-10-30|0.0|0|0.0|0|283.05555555555554|0|6.888888888888888|0
0|2021-10-31|0.0|0|0.0|0|170.41666666666666|0|2.8333333333333335|0
0|2021-11-01|0.0|0|0.0|0|234.375|0|4.229166666666667|0
0|2021-11-02|0.0|0|0.0|0|297.5|0|7.416666666666667|0
0|2021-11-03|0.0|0|0.0|0|161.80555555555554|0|8.215277777777777|0
0|2021-11-04|0.0|0|0.0|0|161.25|0|7.083333333333333|0
0|2021-11-05|0.0|0|0.0|0|97.90972222222223|0|6.390277777777778|0
0|2021-11-06|0.0|0|0.0|0|144.0625|0|3.6145833333333335|0
0|2021-11-07|0.0|0|0.0|0|146.38888888888889|0|2.8541666666666665|0
0|2021-11-08|0.0|0|0.0|0|52.5|0|1.25|0
0|2021-11-09|0.0|0|0.0|0|114.79166666666667|0|3.0208333333333335|0
0|2021-11-10|0.0|0|0.0|0|113.28968253968253|0|5.858333333333333|0
0|2021-11-11|0.0|0|0.0|0|157.20568783068782|0|7.582010582010583|0
0|2021-11-12|0.0|0|0.0|0|174.54166666666666|0|4.3625|0
0|2021-11-13|0.0|0|0.0|0|242.08333333333334|0|6.416666666666667|0
0|2021-11-14|0.0|0|0.0|0|161.66666666666666|0|3.8333333333333335|0
0|2021-11-15|0.0|0|0.0|0|114.79166666666667|0|4.979166666666667|0
0|2021-11-16|0.0|0|0.0|0|177.91666666666666|0|8.5|0
0|2021-11-17|0.0|0|0.0|0|163.68055555555554|0|9.895833333333334|0
0|2021-11-18|0.0|0|0.0|0|266.73611111111114|0|9.340277777777779|0
0|2021-11-19|0.0|0|0.0|0|173.33333333333334|0|5.041666666666667|0
0|2021-11-20|0.0|0|0.0|0|115.41666666666667|0|6.875|0
0|2021-11-21|0.0|0|0.0|0|166.51388888888889|0|8.318055555555556|0
0|2021-11-22|0.0|0|0.0|0|339.59722222222223|0|9.468055555555557|0
0|2021-11-23|0.0|0|0.0|0|92.08333333333333|0|2.2916666666666665|0
0|2021-11-24|0.0|0|0.0|0|151.45833333333334|0|9.4375|0
0|2021-11-25|0.0|0|0.0|0|191.77083333333334|0|7.510416666666667|0
0|2021-11-26|0.0|0|0.0|0|222.63888888888889|0|6.069444444444444|0
0|2021-11-27|0.0|0|0.0|0|146.25|0|4.125|0
0|2021-11-28|0.0|0|0.0|0|210.83333333333334|0|4.083333333333333|0
0|2021-11-29|0.0|0|0.0|0|187.29166666666666|0|3.9583333333333335|0
0|2021-11-30|0.0|0|0.0|0|154.16666666666666|0|4.625|0
0|2021-12-01|0.0|0|0.0|0|178.33333333333334|0|7.0|0
0|2021-12-02|0.0|0|0.0|0|149.72222222222223|0|3.7407407407407405|0
0|2021-12-03|0.0|0|0.0|0|164.79166666666666|0|5.291666666666667|0
0|2021-12-04|0.0|0|0.0|0|125.55555555555554|0|2.46875|0
0|2021-12-05|0.0|0|0.0|0|149.44444444444446|0|9.48263888888889|0
0|2021-12-06|0.0|0|0.0|0|204.52777777777774|0|10.072222222222223|0
0|2021-12-07|0.0|0|0.0|0|79.375|0|6.083333333333333|0
0|2021-12-08|0.0|0|0.0|0|123.54166666666667|0|3.2083333333333335|0
0|2021-12-09|0.0|0|0.0|0|153.61111111111111|0|9.118055555555555|0
0|2021-12-10|0.0|0|0.0|0|164.58333333333334|0|13.145833333333334|0
0|2021-12-11|0.0|0|0.0|0|276.25|0|11.520833333333334|0
0|2021-12-12|0.0|0|0.0|0|137.5|0|3.5416666666666665|0
0|2021-12-13|0.0|0|0.0|0|75.83333333333333|0|2.375|0
0|2021-12-14|0.0|0|0.0|0|134.16666666666666|0|6.083333333333333|0
0|2021-12-15|0.0|0|0.0|0|146.04166666666666|0|10.854166666666666|0
0|2021-12-16|0.0|0|0.0|0|163.41666666666666|0|10.21111111111111|0
0|2021-12-17|0.0|0|0.0|0|150.34722222222223|0|7.986111111111112|0
0|2021-12-18|0.0|0|0.0|0|251.3888888888889|0|9.61111111111111|0
0|2021-12-19|0.0|0|0.0|0|339.7916666666667|0|9.875|0
0|2021-12-20|0.0|0|0.0|0|120.625|0|3.5416666666666665|0
0|2021-12-21|0.0|0|0.0|0|253.99305555555554|0|4.760416666666667|0
0|2021-12-22|0.0|0|0.0|0|196.45833333333334|0|4.958333333333333|0
0|2021-12-23|0.0|0|0.0|0|122.08333333333333|0|7.458333333333333|0
0|2021-12-24|0.0|0|0.0|0|169.58333333333334|0|12.854166666666666|0
0|2021-12-25|0.0|0|0.0|0|168.95833333333334|0|8.6875|0
0|2021-12-26|0.0|0|0.0|0|173.56150793650795|0|6.84077380952381|0
0|2021-12-27|0.0|0|0.0|0|176.04166666666666|0|9.555555555555555|0
0|2021-12-28|0.0|0|0.0|0|178.34722222222226|0|12.739583333333334|0
0|2021-12-29|0.0|0|0.0|0|174.16666666666666|0|10.4|0
0|2021-12-30|0.0|0|0.0|0|125.48611111111113|0|3.4479166666666665|0
0|2021-12-31|0.0|0|0.0|0|169.89583333333334|0|8.888888888888888|0
0|2022-01-01|0.0|0|0.0|0|191.25|0|13.850694444444443|0
0|2022-01-02|0.0|0|0.0|0|320.2083333333333|0|12.152777777777777|0
0|2022-01-03|0.0|0|0.0|0|298.19444444444446|0|10.027777777777777|0
0|2022-01-04|0.0|0|0.0|0|119.8611111111111|0|8.625|0
0|2022-01-05|0.0|0|0.0|0|100.54166666666667|0|4.404166666666667|0
0|2022-01-06|0.0|0|0.0|0|275.8333333333333|0|9.541666666666666|0
0|2022-01-07|0.0|0|0.0|0|122.56944444444444|0|6.319444444444444|0
0|2022-01-08|0.0|0|0.00125|0|122.70833333333333|0|11.479166666666666|0
0|2022-01-09|0.0008333333333333334|0|0.0|0|223.92361111111111|0|12.538194444444445|0
0|2022-01-10|0.0|0|0.0|0|327.5|0|8.833333333333334|0
0|2022-01-11|0.0|0|0.0|0|107.91666666666667|0|3.0416666666666665|0
0|2022-01-12|0.0|0|0.0|0|108.75|0|4.208333333333333|0
0|2022-01-13|0.0|0|0.0|0|241.25|0|5.833333333333333|0
0|2022-01-14|0.0|0|0.0|0|147.91666666666666|0|4.0|0
0|2022-01-15|0.0|0|0.0|0|110.90277777777777|0|9.1875|0
0|2022-01-16|0.0|0|0.0|0|287.6388888888889|0|10.319444444444445|0
0|2022-01-17|0.0|0|0.0|0|236.66666666666666|0|6.0694444444444455|0
