|dates|CaboRojo_PuertoRico_UnitedStates.JHU_ConfirmedCases.data|CaboRojo_PuertoRico_UnitedStates.JHU_ConfirmedCases.missing|CaboRojo_PuertoRico_UnitedStates.NYT_ConfirmedCases.data|CaboRojo_PuertoRico_UnitedStates.NYT_ConfirmedCases.missing|CaboRojo_PuertoRico_UnitedStates.JHU_ConfirmedDeaths.data|CaboRojo_PuertoRico_UnitedStates.JHU_ConfirmedDeaths.missing|CaboRojo_PuertoRico_UnitedStates.JHU_ConfirmedRecoveries.data|CaboRojo_PuertoRico_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-02-22|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-23|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-24|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-25|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-26|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-27|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-28|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-29|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-01|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-02|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-03|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-04|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-05|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-06|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-07|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-08|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-09|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-10|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-11|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-12|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-13|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-14|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-15|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-16|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-17|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-18|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-19|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-20|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-21|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-22|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-23|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-24|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-25|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-26|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-27|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-28|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-29|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-30|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-31|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-01|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-02|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-03|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-04|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-05|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-06|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-07|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-08|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-09|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-10|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-11|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-12|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-13|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-14|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-15|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-16|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-17|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-18|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-19|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-20|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-21|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-22|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-23|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-24|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-25|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-26|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-27|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-28|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-29|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-30|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-05-01|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-05-02|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-05-03|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-05-04|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-05-05|0.0|100|20.0|0|0.0|100|0.0|100
0|2020-05-06|0.0|100|20.0|0|0.0|100|0.0|100
0|2020-05-07|0.0|100|20.0|0|0.0|100|0.0|100
0|2020-05-08|0.0|100|22.0|0|0.0|100|0.0|100
0|2020-05-09|0.0|100|22.0|0|0.0|100|0.0|100
0|2020-05-10|0.0|100|22.0|0|0.0|100|0.0|100
0|2020-05-11|0.0|100|22.0|0|0.0|100|0.0|100
0|2020-05-12|0.0|100|23.0|0|0.0|100|0.0|100
0|2020-05-13|0.0|100|23.0|0|0.0|100|0.0|100
0|2020-05-14|0.0|100|23.0|0|0.0|100|0.0|100
0|2020-05-15|0.0|100|23.0|0|0.0|100|0.0|100
0|2020-05-16|0.0|100|23.0|0|0.0|100|0.0|100
0|2020-05-17|0.0|100|23.0|0|0.0|100|0.0|100
0|2020-05-18|0.0|100|24.0|0|0.0|100|0.0|100
0|2020-05-19|0.0|100|25.0|0|0.0|100|0.0|100
0|2020-05-20|0.0|100|25.0|0|0.0|100|0.0|100
0|2020-05-21|0.0|100|25.0|0|0.0|100|0.0|100
0|2020-05-22|0.0|100|26.0|0|0.0|100|0.0|100
0|2020-05-23|0.0|100|27.0|0|0.0|100|0.0|100
0|2020-05-24|0.0|100|28.0|0|0.0|100|0.0|100
0|2020-05-25|0.0|100|28.0|0|0.0|100|0.0|100
0|2020-05-26|0.0|100|29.0|0|0.0|100|0.0|100
0|2020-05-27|0.0|100|29.0|0|0.0|100|0.0|100
0|2020-05-28|0.0|100|40.0|0|0.0|100|0.0|100
0|2020-05-29|0.0|100|42.0|0|0.0|100|0.0|100
0|2020-05-30|0.0|100|42.0|0|0.0|100|0.0|100
0|2020-05-31|0.0|100|42.0|0|0.0|100|0.0|100
0|2020-06-01|0.0|100|42.0|0|0.0|100|0.0|100
0|2020-06-02|0.0|100|42.0|0|0.0|100|0.0|100
0|2020-06-03|0.0|100|42.0|0|0.0|100|0.0|100
0|2020-06-04|0.0|100|47.0|0|0.0|100|0.0|100
0|2020-06-05|0.0|100|47.0|0|0.0|100|0.0|100
0|2020-06-06|0.0|100|49.0|0|0.0|100|0.0|100
0|2020-06-07|0.0|100|49.0|0|0.0|100|0.0|100
0|2020-06-08|0.0|100|50.0|0|0.0|100|0.0|100
0|2020-06-09|0.0|100|51.0|0|0.0|100|0.0|100
0|2020-06-10|0.0|100|56.0|0|0.0|100|0.0|100
0|2020-06-11|0.0|100|58.0|0|0.0|100|0.0|100
0|2020-06-12|0.0|100|58.0|0|0.0|100|0.0|100
0|2020-06-13|0.0|100|59.0|0|0.0|100|0.0|100
0|2020-06-14|0.0|100|60.0|0|0.0|100|0.0|100
0|2020-06-15|0.0|100|60.0|0|0.0|100|0.0|100
0|2020-06-16|0.0|100|61.0|0|0.0|100|0.0|100
0|2020-06-17|0.0|100|61.0|0|0.0|100|0.0|100
0|2020-06-18|0.0|100|61.0|0|0.0|100|0.0|100
0|2020-06-19|0.0|100|61.0|0|0.0|100|0.0|100
0|2020-06-20|0.0|100|65.0|0|0.0|100|0.0|100
0|2020-06-21|0.0|100|66.0|0|0.0|100|0.0|100
0|2020-06-22|0.0|100|66.0|0|0.0|100|0.0|100
0|2020-06-23|0.0|100|67.0|0|0.0|100|0.0|100
0|2020-06-24|0.0|100|67.0|0|0.0|100|0.0|100
0|2020-06-25|0.0|100|71.0|0|0.0|100|0.0|100
0|2020-06-26|0.0|100|72.0|0|0.0|100|0.0|100
0|2020-06-27|0.0|100|73.0|0|0.0|100|0.0|100
0|2020-06-28|0.0|100|73.0|0|0.0|100|0.0|100
0|2020-06-29|0.0|100|75.0|0|0.0|100|0.0|100
0|2020-06-30|0.0|100|78.0|0|0.0|100|0.0|100
0|2020-07-01|0.0|100|80.0|0|0.0|100|0.0|100
0|2020-07-02|0.0|100|80.0|0|0.0|100|0.0|100
0|2020-07-03|0.0|100|80.0|0|0.0|100|0.0|100
0|2020-07-04|0.0|100|81.0|0|0.0|100|0.0|100
0|2020-07-05|0.0|100|84.0|0|0.0|100|0.0|100
0|2020-07-06|0.0|100|87.0|0|0.0|100|0.0|100
0|2020-07-07|0.0|100|87.0|0|0.0|100|0.0|100
0|2020-07-08|0.0|100|86.0|0|0.0|100|0.0|100
0|2020-07-09|0.0|100|88.0|0|0.0|100|0.0|100
0|2020-07-10|0.0|100|95.0|0|0.0|100|0.0|100
0|2020-07-11|0.0|100|97.0|0|0.0|100|0.0|100
0|2020-07-12|0.0|100|106.0|0|0.0|100|0.0|100
0|2020-07-13|0.0|100|110.0|0|0.0|100|0.0|100
0|2020-07-14|0.0|100|111.0|0|0.0|100|0.0|100
0|2020-07-15|0.0|100|111.0|0|0.0|100|0.0|100
0|2020-07-16|0.0|100|118.0|0|0.0|100|0.0|100
0|2020-07-17|0.0|100|125.0|0|0.0|100|0.0|100
0|2020-07-18|163.0|0|127.0|0|0.0|0|0.0|100
0|2020-07-19|163.0|0|130.0|0|0.0|0|0.0|100
0|2020-07-20|163.0|0|135.0|0|0.0|0|0.0|100
0|2020-07-21|163.0|0|140.0|0|0.0|0|0.0|100
0|2020-07-22|163.0|0|142.0|0|0.0|0|0.0|100
0|2020-07-23|163.0|0|144.0|0|0.0|0|0.0|100
0|2020-07-24|163.0|0|150.0|0|0.0|0|0.0|100
0|2020-07-25|163.0|0|152.0|0|0.0|0|0.0|100
0|2020-07-26|163.0|0|156.0|0|0.0|0|0.0|100
0|2020-07-27|163.0|0|158.0|0|0.0|0|0.0|100
0|2020-07-28|163.0|0|159.0|0|0.0|0|0.0|100
0|2020-07-29|163.0|0|160.0|0|0.0|0|0.0|100
0|2020-07-30|163.0|0|160.0|0|0.0|0|0.0|100
0|2020-07-31|163.0|0|163.0|0|0.0|0|0.0|100
0|2020-08-01|280.0|0|171.0|0|0.0|0|0.0|100
0|2020-08-02|280.0|0|172.0|0|0.0|0|0.0|100
0|2020-08-03|280.0|0|177.0|0|0.0|0|0.0|100
0|2020-08-04|280.0|0|180.0|0|0.0|0|0.0|100
0|2020-08-05|280.0|0|185.0|0|0.0|0|0.0|100
0|2020-08-06|280.0|0|192.0|0|0.0|0|0.0|100
0|2020-08-07|280.0|0|197.0|0|0.0|0|0.0|100
0|2020-08-08|280.0|0|202.0|0|0.0|0|0.0|100
0|2020-08-09|280.0|0|206.0|0|0.0|0|0.0|100
0|2020-08-10|280.0|0|210.0|0|0.0|0|0.0|100
0|2020-08-11|280.0|0|216.0|0|0.0|0|0.0|100
0|2020-08-12|280.0|0|220.0|0|0.0|0|0.0|100
0|2020-08-13|280.0|0|231.0|0|0.0|0|0.0|100
0|2020-08-14|280.0|0|236.0|0|0.0|0|0.0|100
0|2020-08-15|280.0|0|239.0|0|0.0|0|0.0|100
0|2020-08-16|280.0|0|241.0|0|0.0|0|0.0|100
0|2020-08-17|280.0|0|241.0|0|0.0|0|0.0|100
0|2020-08-18|280.0|0|243.0|0|0.0|0|0.0|100
0|2020-08-19|280.0|0|244.0|0|0.0|0|0.0|100
0|2020-08-20|280.0|0|249.0|0|0.0|0|0.0|100
0|2020-08-21|280.0|0|250.0|0|0.0|0|0.0|100
0|2020-08-22|280.0|0|258.0|0|0.0|0|0.0|100
0|2020-08-23|280.0|0|262.0|0|0.0|0|0.0|100
0|2020-08-24|280.0|0|263.0|0|0.0|0|0.0|100
0|2020-08-25|280.0|0|263.0|0|0.0|0|0.0|100
0|2020-08-26|280.0|0|264.0|0|0.0|0|0.0|100
0|2020-08-27|280.0|0|268.0|0|0.0|0|0.0|100
0|2020-08-28|280.0|0|271.0|0|0.0|0|0.0|100
0|2020-08-29|280.0|0|277.0|0|0.0|0|0.0|100
0|2020-08-30|280.0|0|279.0|0|0.0|0|0.0|100
0|2020-08-31|280.0|0|280.0|0|0.0|0|0.0|100
0|2020-09-01|278.0|0|280.0|0|0.0|0|0.0|100
0|2020-09-02|278.0|0|280.0|0|0.0|0|0.0|100
0|2020-09-03|278.0|0|280.0|0|0.0|0|0.0|100
0|2020-09-04|278.0|0|278.0|0|0.0|0|0.0|100
0|2020-09-05|278.0|0|278.0|0|0.0|0|0.0|100
0|2020-09-06|279.0|0|279.0|0|0.0|0|0.0|100
0|2020-09-07|281.0|0|281.0|0|0.0|0|0.0|100
0|2020-09-08|281.0|0|280.0|0|0.0|0|0.0|100
0|2020-09-09|280.0|0|280.0|0|0.0|0|0.0|100
0|2020-09-10|283.0|0|283.0|0|0.0|0|0.0|100
0|2020-09-11|284.0|0|284.0|0|0.0|0|0.0|100
0|2020-09-12|291.0|0|291.0|0|0.0|0|0.0|100
0|2020-09-13|293.0|0|293.0|0|0.0|0|0.0|100
0|2020-09-14|293.0|0|294.0|0|0.0|0|0.0|100
0|2020-09-15|295.0|0|295.0|0|0.0|0|0.0|100
0|2020-09-16|295.0|0|295.0|0|0.0|0|0.0|100
0|2020-09-17|300.0|0|300.0|0|0.0|0|0.0|100
0|2020-09-18|301.0|0|301.0|0|0.0|0|0.0|100
0|2020-09-19|309.0|0|309.0|0|0.0|0|0.0|100
0|2020-09-20|309.0|0|319.0|0|0.0|0|0.0|100
0|2020-09-21|320.0|0|320.0|0|0.0|0|0.0|100
0|2020-09-22|321.0|0|321.0|0|0.0|0|0.0|100
0|2020-09-23|321.0|0|321.0|0|0.0|0|0.0|100
0|2020-09-24|327.0|0|327.0|0|0.0|0|0.0|100
0|2020-09-25|330.0|0|330.0|0|0.0|0|0.0|100
0|2020-09-26|331.0|0|331.0|0|0.0|0|0.0|100
0|2020-09-27|342.0|0|342.0|0|0.0|0|0.0|100
0|2020-09-28|347.0|0|347.0|0|0.0|0|0.0|100
0|2020-09-29|349.0|0|349.0|0|0.0|0|0.0|100
0|2020-09-30|349.0|0|349.0|0|0.0|0|0.0|100
0|2020-10-01|351.0|0|351.0|0|0.0|0|0.0|100
0|2020-10-02|357.0|0|357.0|0|0.0|0|0.0|100
0|2020-10-03|358.0|0|358.0|0|0.0|0|0.0|100
0|2020-10-04|359.0|0|359.0|0|0.0|0|0.0|100
0|2020-10-05|360.0|0|360.0|0|0.0|0|0.0|100
0|2020-10-06|362.0|0|362.0|0|0.0|0|0.0|100
0|2020-10-07|362.0|0|362.0|0|0.0|0|0.0|100
0|2020-10-08|368.0|0|368.0|0|0.0|0|0.0|100
0|2020-10-09|372.0|0|372.0|0|0.0|0|0.0|100
0|2020-10-10|389.0|0|389.0|0|0.0|0|0.0|100
0|2020-10-11|390.0|0|390.0|0|0.0|0|0.0|100
0|2020-10-12|422.0|0|422.0|0|0.0|0|0.0|100
0|2020-10-13|446.0|0|446.0|0|0.0|0|0.0|100
0|2020-10-14|456.0|0|456.0|0|0.0|0|0.0|100
0|2020-10-15|461.0|0|461.0|0|0.0|0|0.0|100
0|2020-10-16|462.0|0|462.0|0|0.0|0|0.0|100
0|2020-10-17|463.0|0|463.0|0|0.0|0|0.0|100
0|2020-10-18|473.0|0|473.0|0|0.0|0|0.0|100
0|2020-10-19|484.0|0|484.0|0|0.0|0|0.0|100
0|2020-10-20|485.0|0|485.0|0|0.0|0|0.0|100
0|2020-10-21|485.0|0|485.0|0|0.0|0|0.0|100
0|2020-10-22|485.0|0|486.0|0|0.0|0|0.0|100
0|2020-10-23|485.0|0|490.0|0|0.0|0|0.0|100
0|2020-10-24|485.0|0|492.0|0|0.0|0|0.0|100
0|2020-10-25|485.0|0|501.0|0|0.0|0|0.0|100
0|2020-10-26|504.0|0|504.0|0|0.0|0|0.0|100
0|2020-10-27|512.0|0|512.0|0|0.0|0|0.0|100
0|2020-10-28|512.0|0|513.0|0|0.0|0|0.0|100
0|2020-10-29|512.0|0|522.0|0|0.0|0|0.0|100
0|2020-10-30|512.0|0|527.0|0|0.0|0|0.0|100
0|2020-10-31|512.0|0|529.0|0|0.0|0|0.0|100
0|2020-11-01|512.0|0|540.0|0|0.0|0|0.0|100
0|2020-11-02|545.0|0|545.0|0|0.0|0|0.0|100
0|2020-11-03|557.0|0|557.0|0|0.0|0|0.0|100
0|2020-11-04|557.0|0|557.0|0|0.0|0|0.0|100
0|2020-11-05|558.0|0|558.0|0|0.0|0|0.0|100
0|2020-11-06|561.0|0|561.0|0|0.0|0|0.0|100
0|2020-11-07|561.0|0|561.0|0|0.0|0|0.0|100
0|2020-11-08|561.0|0|571.0|0|0.0|0|0.0|100
0|2020-11-09|211.0|0|572.0|0|0.0|0|0.0|100
0|2020-11-10|211.0|0|573.0|0|0.0|0|0.0|100
0|2020-11-11|211.0|0|579.0|0|0.0|0|0.0|100
0|2020-11-12|211.0|0|583.0|0|0.0|0|0.0|100
0|2020-11-13|220.0|0|586.0|0|0.0|0|0.0|100
0|2020-11-14|225.0|0|591.0|0|0.0|0|0.0|100
0|2020-11-15|225.0|0|593.0|0|0.0|0|0.0|100
0|2020-11-16|229.0|0|595.0|0|0.0|0|0.0|100
0|2020-11-17|229.0|0|598.0|0|0.0|0|0.0|100
0|2020-11-18|232.0|0|598.0|0|0.0|0|0.0|100
0|2020-11-19|232.0|0|599.0|0|0.0|0|0.0|100
0|2020-11-20|235.0|0|601.0|0|0.0|0|0.0|100
0|2020-11-21|239.0|0|605.0|0|0.0|0|0.0|100
0|2020-11-22|239.0|0|609.0|0|0.0|0|0.0|100
0|2020-11-23|239.0|0|614.0|0|0.0|0|0.0|100
0|2020-11-24|239.0|0|614.0|0|0.0|0|0.0|100
0|2020-11-25|239.0|0|614.0|0|0.0|0|0.0|100
0|2020-11-26|239.0|0|615.0|0|0.0|0|0.0|100
0|2020-11-27|239.0|0|622.0|0|0.0|0|0.0|100
0|2020-11-28|239.0|0|631.0|0|0.0|0|0.0|100
0|2020-11-29|264.0|0|630.0|0|0.0|0|0.0|100
0|2020-11-30|264.0|0|636.0|0|0.0|0|0.0|100
0|2020-12-01|264.0|0|640.0|0|0.0|0|0.0|100
0|2020-12-02|264.0|0|644.0|0|0.0|0|0.0|100
0|2020-12-03|278.0|0|644.0|0|0.0|0|0.0|100
0|2020-12-04|278.0|0|648.0|0|0.0|0|0.0|100
0|2020-12-05|278.0|0|657.0|0|0.0|0|0.0|100
0|2020-12-06|278.0|0|667.0|0|0.0|0|0.0|100
0|2020-12-07|278.0|0|669.0|0|0.0|0|0.0|100
0|2020-12-08|278.0|0|672.0|0|0.0|0|0.0|100
0|2020-12-09|278.0|0|676.0|0|0.0|0|0.0|100
0|2020-12-10|278.0|0|683.0|0|0.0|0|0.0|100
0|2020-12-11|322.0|0|688.0|0|0.0|0|0.0|100
0|2020-12-12|327.0|0|693.0|0|0.0|0|0.0|100
0|2020-12-13|330.0|0|696.0|0|0.0|0|0.0|100
0|2020-12-14|330.0|0|702.0|0|0.0|0|0.0|100
0|2020-12-15|330.0|0|704.0|0|0.0|0|0.0|100
0|2020-12-16|330.0|0|704.0|0|0.0|0|0.0|100
0|2020-12-17|330.0|0|715.0|0|0.0|0|0.0|100
0|2020-12-18|354.0|0|720.0|0|0.0|0|0.0|100
0|2020-12-19|356.0|0|722.0|0|0.0|0|0.0|100
0|2020-12-20|356.0|0|728.0|0|0.0|0|0.0|100
0|2020-12-21|363.0|0|729.0|0|0.0|0|0.0|100
0|2020-12-22|367.0|0|733.0|0|0.0|0|0.0|100
0|2020-12-23|368.0|0|734.0|0|0.0|0|0.0|100
0|2020-12-24|372.0|0|738.0|0|0.0|0|0.0|100
0|2020-12-25|374.0|0|740.0|0|0.0|0|0.0|100
0|2020-12-26|376.0|0|742.0|0|0.0|0|0.0|100
0|2020-12-27|384.0|0|750.0|0|0.0|0|0.0|100
0|2020-12-28|384.0|0|750.0|0|0.0|0|0.0|100
0|2020-12-29|391.0|0|757.0|0|0.0|0|0.0|100
0|2020-12-30|391.0|0|757.0|0|0.0|0|0.0|100
0|2020-12-31|391.0|0|757.0|0|0.0|0|0.0|100
0|2021-01-01|393.0|0|759.0|0|0.0|0|0.0|100
0|2021-01-02|395.0|0|761.0|0|0.0|0|0.0|100
0|2021-01-03|395.0|0|762.0|0|0.0|0|0.0|100
0|2021-01-04|395.0|0|767.0|0|0.0|0|0.0|100
0|2021-01-05|395.0|0|767.0|0|0.0|0|0.0|100
0|2021-01-06|404.0|0|770.0|0|0.0|0|0.0|100
0|2021-01-07|404.0|0|773.0|0|0.0|0|0.0|100
0|2021-01-08|420.0|0|786.0|0|0.0|0|0.0|100
0|2021-01-09|420.0|0|790.0|0|0.0|0|0.0|100
0|2021-01-10|428.0|0|794.0|0|0.0|0|0.0|100
0|2021-01-11|429.0|0|795.0|0|0.0|0|0.0|100
0|2021-01-12|429.0|0|795.0|0|0.0|0|0.0|100
0|2021-01-13|429.0|0|795.0|0|0.0|0|0.0|100
0|2021-01-14|429.0|0|796.0|0|0.0|0|0.0|100
0|2021-01-15|429.0|0|801.0|0|0.0|0|0.0|100
0|2021-01-16|429.0|0|807.0|0|0.0|0|0.0|100
0|2021-01-17|454.0|0|820.0|0|0.0|0|0.0|100
0|2021-01-18|457.0|0|823.0|0|0.0|0|0.0|100
0|2021-01-19|461.0|0|827.0|0|0.0|0|0.0|100
0|2021-01-20|461.0|0|827.0|0|0.0|0|0.0|100
0|2021-01-21|462.0|0|828.0|0|0.0|0|0.0|100
0|2021-01-22|466.0|0|832.0|0|0.0|0|0.0|100
0|2021-01-23|470.0|0|836.0|0|0.0|0|0.0|100
0|2021-01-24|470.0|0|844.0|0|0.0|0|0.0|100
0|2021-01-25|484.0|0|850.0|0|0.0|0|0.0|100
0|2021-01-26|485.0|0|851.0|0|0.0|0|0.0|100
0|2021-01-27|486.0|0|852.0|0|0.0|0|0.0|100
0|2021-01-28|490.0|0|856.0|0|0.0|0|0.0|100
0|2021-01-29|493.0|0|859.0|0|0.0|0|0.0|100
0|2021-01-30|499.0|0|865.0|0|0.0|0|0.0|100
0|2021-01-31|501.0|0|867.0|0|0.0|0|0.0|100
0|2021-02-01|503.0|0|869.0|0|0.0|0|0.0|100
0|2021-02-02|503.0|0|870.0|0|0.0|0|0.0|100
0|2021-02-03|504.0|0|870.0|0|0.0|0|0.0|100
0|2021-02-04|507.0|0|873.0|0|0.0|0|0.0|100
0|2021-02-05|507.0|0|873.0|0|0.0|0|0.0|100
0|2021-02-06|507.0|0|876.0|0|0.0|0|0.0|100
0|2021-02-07|512.0|0|878.0|0|0.0|0|0.0|100
0|2021-02-08|514.0|0|880.0|0|0.0|0|0.0|100
