|dates|Arroyo_PuertoRico_UnitedStates.AverageDailyTemperature.data|Arroyo_PuertoRico_UnitedStates.AverageDailyTemperature.missing|Arroyo_PuertoRico_UnitedStates.AverageDewPoint.data|Arroyo_PuertoRico_UnitedStates.AverageDewPoint.missing|Arroyo_PuertoRico_UnitedStates.AverageRelativeHumidity.data|Arroyo_PuertoRico_UnitedStates.AverageRelativeHumidity.missing|Arroyo_PuertoRico_UnitedStates.AverageSurfaceAirPressure.data|Arroyo_PuertoRico_UnitedStates.AverageSurfaceAirPressure.missing
0|2021-02-11|75.0|0|0.0|100|80.0|0|0.0|100
0|2021-02-12|75.0|0|0.0|100|80.0|0|0.0|100
0|2021-02-13|75.0|0|0.0|100|80.0|0|0.0|100
0|2021-02-14|75.0|0|0.0|100|80.0|0|0.0|100
0|2021-02-15|75.0|0|0.0|100|80.0|0|0.0|100
0|2021-02-16|75.0|0|0.0|100|80.0|0|0.0|100
0|2021-02-17|74.5|0|0.0|100|83.0|0|0.0|100
0|2021-02-18|74.0|0|0.0|100|86.0|0|0.0|100
0|2021-02-19|74.0|0|0.0|100|86.0|0|0.0|100
0|2021-02-20|74.5|0|0.0|100|83.5|0|0.0|100
0|2021-02-21|75.0|0|0.0|100|77.0|0|0.0|100
0|2021-02-22|75.0|0|0.0|100|77.0|0|0.0|100
0|2021-02-23|75.0|0|0.0|100|77.0|0|0.0|100
0|2021-02-24|75.0|0|0.0|100|77.0|0|0.0|100
0|2021-02-25|75.0|0|0.0|100|77.0|0|0.0|100
0|2021-02-26|75.0|0|0.0|100|77.0|0|0.0|100
0|2021-02-27|74.5|0|0.0|100|78.0|0|0.0|100
0|2021-02-28|74.0|0|0.0|100|79.0|0|0.0|100
0|2021-03-01|74.0|0|0.0|100|79.0|0|0.0|100
0|2021-03-02|74.0|0|0.0|100|79.0|0|0.0|100
0|2021-03-03|74.0|0|0.0|100|79.0|0|0.0|100
0|2021-03-04|74.0|0|0.0|100|79.0|0|0.0|100
0|2021-03-05|74.0|0|0.0|100|79.0|0|0.0|100
0|2021-03-06|75.0|0|0.0|100|78.0|0|0.0|100
0|2021-03-07|76.0|0|0.0|100|82.0|0|0.0|100
0|2021-03-08|76.0|0|0.0|100|79.0|0|0.0|100
0|2021-03-09|76.0|0|0.0|100|79.0|0|0.0|100
0|2021-03-10|75.5|0|0.0|100|79.0|0|0.0|100
0|2021-03-11|75.0|0|0.0|100|79.0|0|0.0|100
0|2021-03-12|73.5|0|0.0|100|82.0|0|0.0|100
0|2021-03-13|72.0|0|0.0|100|85.0|0|0.0|100
0|2021-03-14|72.0|0|0.0|100|85.0|0|0.0|100
0|2021-03-15|72.0|0|0.0|100|85.0|0|0.0|100
0|2021-03-16|72.0|0|0.0|100|85.0|0|0.0|100
0|2021-03-17|72.0|0|0.0|100|85.0|0|0.0|100
0|2021-03-18|72.0|0|0.0|100|85.0|0|0.0|100
0|2021-03-19|72.0|0|0.0|100|85.0|0|0.0|100
0|2021-03-20|73.5|0|0.0|100|83.5|0|0.0|100
0|2021-03-21|74.0|0|0.0|100|77.0|0|0.0|100
0|2021-03-22|75.0|0|0.0|100|77.0|0|0.0|100
0|2021-03-23|75.0|0|0.0|100|77.0|0|0.0|100
0|2021-03-24|75.5|0|0.0|100|78.0|0|0.0|100
0|2021-03-25|75.0|0|0.0|100|77.0|0|0.0|100
0|2021-03-26|74.0|0|0.0|100|81.0|0|0.0|100
0|2021-03-27|74.0|0|0.0|100|81.0|0|0.0|100
0|2021-03-28|74.0|0|0.0|100|81.0|0|0.0|100
0|2021-03-29|75.0|0|0.0|100|80.5|0|0.0|100
0|2021-03-30|76.0|0|0.0|100|80.0|0|0.0|100
0|2021-03-31|76.0|0|0.0|100|80.0|0|0.0|100
0|2021-04-01|76.0|0|0.0|100|80.0|0|0.0|100
0|2021-04-02|76.0|0|0.0|100|80.0|0|0.0|100
0|2021-04-03|76.0|0|0.0|100|80.0|0|0.0|100
0|2021-04-04|76.0|0|0.0|100|80.0|0|0.0|100
0|2021-04-05|76.0|0|0.0|100|80.0|0|0.0|100
0|2021-04-06|76.0|0|0.0|100|80.0|0|0.0|100
0|2021-04-07|75.0|0|0.0|100|81.0|0|0.0|100
0|2021-04-08|74.0|0|0.0|100|82.0|0|0.0|100
0|2021-04-09|74.0|0|0.0|100|82.0|0|0.0|100
0|2021-04-10|74.0|0|0.0|100|82.0|0|0.0|100
0|2021-04-11|74.0|0|0.0|100|82.0|0|0.0|100
0|2021-04-12|74.0|0|0.0|100|82.0|0|0.0|100
0|2021-04-13|74.0|0|0.0|100|82.0|0|0.0|100
0|2021-04-14|74.0|0|0.0|100|82.0|0|0.0|100
0|2021-04-15|74.0|0|0.0|100|82.0|0|0.0|100
0|2021-04-16|74.0|0|0.0|100|82.0|0|0.0|100
0|2021-04-17|74.0|0|0.0|100|82.0|0|0.0|100
0|2021-04-18|74.0|0|0.0|100|82.0|0|0.0|100
0|2021-04-19|75.5|0|0.0|100|81.5|0|0.0|100
0|2021-04-20|77.0|0|0.0|100|81.0|0|0.0|100
0|2021-04-21|76.0|0|0.0|100|82.5|0|0.0|100
0|2021-04-22|75.0|0|0.0|100|84.0|0|0.0|100
0|2021-04-23|75.0|0|0.0|100|84.0|0|0.0|100
0|2021-04-24|75.0|0|0.0|100|84.0|0|0.0|100
0|2021-04-25|75.0|0|0.0|100|84.0|0|0.0|100
0|2021-04-26|75.0|0|0.0|100|84.0|0|0.0|100
0|2021-04-27|75.0|0|0.0|100|84.0|0|0.0|100
0|2021-04-28|75.0|0|0.0|100|84.0|0|0.0|100
0|2021-04-29|75.0|0|0.0|100|84.0|0|0.0|100
0|2021-04-30|76.0|0|0.0|100|81.0|0|0.0|100
0|2021-05-01|76.0|0|0.0|100|81.0|0|0.0|100
0|2021-05-02|76.0|0|0.0|100|81.0|0|0.0|100
0|2021-05-03|76.0|0|0.0|100|81.0|0|0.0|100
0|2021-05-04|77.0|0|0.0|100|78.5|0|0.0|100
0|2021-05-05|77.0|0|0.0|100|79.0|0|0.0|100
0|2021-05-06|76.5|0|0.0|100|78.0|0|0.0|100
0|2021-05-07|76.0|0|0.0|100|77.0|0|0.0|100
0|2021-05-08|76.5|0|0.0|100|78.0|0|0.0|100
0|2021-05-09|78.0|0|0.0|100|82.0|0|0.0|100
0|2021-05-10|78.0|0|0.0|100|81.0|0|0.0|100
0|2021-05-11|78.0|0|0.0|100|81.0|0|0.0|100
0|2021-05-12|78.0|0|0.0|100|81.0|0|0.0|100
0|2021-05-13|77.5|0|0.0|100|80.0|0|0.0|100
0|2021-05-14|77.0|0|0.0|100|79.0|0|0.0|100
0|2021-05-15|77.5|0|0.0|100|80.0|0|0.0|100
0|2021-05-16|77.0|0|0.0|100|83.0|0|0.0|100
0|2021-05-17|77.0|0|0.0|100|83.0|0|0.0|100
0|2021-05-18|77.0|0|0.0|100|83.0|0|0.0|100
0|2021-05-19|77.0|0|0.0|100|83.0|0|0.0|100
0|2021-05-20|77.5|0|0.0|100|81.5|0|0.0|100
0|2021-05-21|78.0|0|0.0|100|80.0|0|0.0|100
0|2021-05-22|78.0|0|0.0|100|80.0|0|0.0|100
0|2021-05-23|78.0|0|0.0|100|80.0|0|0.0|100
0|2021-05-24|78.0|0|0.0|100|80.0|0|0.0|100
0|2021-05-25|78.0|0|0.0|100|80.0|0|0.0|100
0|2021-05-26|78.0|0|0.0|100|80.0|0|0.0|100
0|2021-05-27|78.0|0|0.0|100|79.5|0|0.0|100
0|2021-05-28|76.0|0|0.0|100|87.0|0|0.0|100
0|2021-05-29|76.0|0|0.0|100|87.0|0|0.0|100
0|2021-05-30|77.0|0|0.0|100|83.0|0|0.0|100
0|2021-05-31|79.0|0|0.0|100|79.0|0|0.0|100
0|2021-06-01|76.0|0|0.0|100|85.0|0|0.0|100
0|2021-06-02|78.0|0|0.0|100|79.0|0|0.0|100
0|2021-06-03|77.0|0|0.0|100|84.0|0|0.0|100
0|2021-06-04|76.0|0|0.0|100|87.0|0|0.0|100
0|2021-06-05|76.0|0|0.0|100|87.0|0|0.0|100
0|2021-06-06|76.0|0|0.0|100|87.0|0|0.0|100
0|2021-06-07|75.5|0|0.0|100|89.0|0|0.0|100
0|2021-06-08|75.0|0|0.0|100|89.0|0|0.0|100
0|2021-06-09|77.0|0|0.0|100|88.0|0|0.0|100
0|2021-06-10|77.0|0|0.0|100|88.0|0|0.0|100
0|2021-06-11|77.0|0|0.0|100|88.0|0|0.0|100
0|2021-06-12|78.0|0|0.0|100|86.5|0|0.0|100
0|2021-06-13|79.0|0|0.0|100|81.0|0|0.0|100
0|2021-06-14|79.0|0|0.0|100|81.0|0|0.0|100
0|2021-06-15|79.0|0|0.0|100|81.0|0|0.0|100
0|2021-06-16|79.0|0|0.0|100|81.0|0|0.0|100
0|2021-06-17|79.0|0|0.0|100|81.0|0|0.0|100
0|2021-06-18|79.0|0|0.0|100|81.0|0|0.0|100
0|2021-06-19|78.5|0|0.0|100|85.5|0|0.0|100
0|2021-06-20|78.0|0|0.0|100|90.0|0|0.0|100
0|2021-06-21|78.5|0|0.0|100|87.0|0|0.0|100
0|2021-06-22|79.0|0|0.0|100|84.0|0|0.0|100
0|2021-06-23|79.0|0|0.0|100|84.0|0|0.0|100
0|2021-06-24|79.0|0|0.0|100|84.0|0|0.0|100
0|2021-06-25|79.0|0|0.0|100|84.0|0|0.0|100
0|2021-06-26|79.0|0|0.0|100|84.0|0|0.0|100
0|2021-06-27|79.0|0|0.0|100|84.0|0|0.0|100
0|2021-06-28|79.0|0|0.0|100|84.0|0|0.0|100
0|2021-06-29|79.0|0|0.0|100|84.0|0|0.0|100
0|2021-06-30|79.0|0|0.0|100|84.0|0|0.0|100
0|2021-07-01|79.5|0|0.0|100|84.5|0|0.0|100
0|2021-07-02|80.0|0|0.0|100|85.0|0|0.0|100
0|2021-07-03|80.5|0|0.0|100|84.5|0|0.0|100
0|2021-07-04|81.0|0|0.0|100|84.0|0|0.0|100
0|2021-07-05|81.0|0|0.0|100|84.0|0|0.0|100
0|2021-07-06|81.0|0|0.0|100|84.0|0|0.0|100
0|2021-07-07|81.0|0|0.0|100|84.0|0|0.0|100
0|2021-07-08|81.0|0|0.0|100|84.0|0|0.0|100
0|2021-07-09|79.5|0|0.0|100|83.0|0|0.0|100
0|2021-07-10|80.0|0|0.0|100|79.0|0|0.0|100
0|2021-07-11|80.0|0|0.0|100|84.0|0|0.0|100
0|2021-07-12|81.0|0|0.0|100|82.0|0|0.0|100
0|2021-07-13|81.0|0|0.0|100|82.0|0|0.0|100
0|2021-07-14|81.0|0|0.0|100|82.0|0|0.0|100
0|2021-07-15|81.0|0|0.0|100|82.0|0|0.0|100
0|2021-07-16|81.0|0|0.0|100|82.0|0|0.0|100
0|2021-07-17|81.0|0|0.0|100|82.0|0|0.0|100
0|2021-07-18|81.0|0|0.0|100|82.0|0|0.0|100
0|2021-07-19|81.0|0|0.0|100|82.0|0|0.0|100
0|2021-07-20|81.0|0|0.0|100|82.0|0|0.0|100
0|2021-07-21|81.0|0|0.0|100|82.0|0|0.0|100
0|2021-07-22|81.0|0|0.0|100|82.0|0|0.0|100
0|2021-07-23|81.0|0|0.0|100|82.0|0|0.0|100
0|2021-07-24|81.0|0|0.0|100|82.0|0|0.0|100
0|2021-07-25|81.0|0|0.0|100|82.0|0|0.0|100
0|2021-07-26|81.0|0|0.0|100|82.0|0|0.0|100
0|2021-07-27|81.0|0|0.0|100|82.0|0|0.0|100
0|2021-07-28|81.0|0|0.0|100|82.0|0|0.0|100
0|2021-07-29|81.0|0|0.0|100|82.0|0|0.0|100
0|2021-07-30|81.0|0|0.0|100|82.0|0|0.0|100
0|2021-07-31|81.0|0|0.0|100|82.0|0|0.0|100
0|2021-08-01|81.0|0|0.0|100|82.0|0|0.0|100
0|2021-08-02|81.0|0|0.0|100|82.0|0|0.0|100
0|2021-08-03|81.0|0|0.0|100|82.0|0|0.0|100
0|2021-08-04|81.0|0|0.0|100|82.0|0|0.0|100
0|2021-08-05|81.0|0|0.0|100|82.0|0|0.0|100
0|2021-08-06|81.0|0|0.0|100|82.0|0|0.0|100
0|2021-08-07|81.0|0|0.0|100|82.0|0|0.0|100
0|2021-08-08|81.0|0|0.0|100|82.0|0|0.0|100
0|2021-08-09|81.0|0|0.0|100|82.0|0|0.0|100
0|2021-08-10|79.0|0|0.0|100|86.5|0|0.0|100
0|2021-08-11|77.0|0|0.0|100|91.0|0|0.0|100
0|2021-08-12|77.0|0|0.0|100|91.0|0|0.0|100
0|2021-08-13|77.0|0|0.0|100|91.0|0|0.0|100
0|2021-08-14|77.0|0|0.0|100|91.0|0|0.0|100
0|2021-08-15|77.0|0|0.0|100|91.0|0|0.0|100
0|2021-08-16|77.0|0|0.0|100|91.0|0|0.0|100
0|2021-08-17|78.5|0|0.0|100|86.0|0|0.0|100
0|2021-08-18|80.0|0|0.0|100|81.0|0|0.0|100
0|2021-08-19|80.0|0|0.0|100|81.0|0|0.0|100
0|2021-08-20|80.5|0|0.0|100|81.5|0|0.0|100
0|2021-08-21|81.0|0|0.0|100|82.0|0|0.0|100
0|2021-08-22|81.0|0|0.0|100|82.0|0|0.0|100
0|2021-08-23|81.5|0|0.0|100|79.5|0|0.0|100
0|2021-08-24|80.0|0|0.0|100|82.0|0|0.0|100
0|2021-08-25|79.0|0|0.0|100|83.0|0|0.0|100
0|2021-08-26|79.0|0|0.0|100|83.0|0|0.0|100
0|2021-08-27|79.0|0|0.0|100|83.0|0|0.0|100
0|2021-08-28|79.0|0|0.0|100|83.0|0|0.0|100
0|2021-08-29|79.5|0|0.0|100|80.0|0|0.0|100
0|2021-08-30|80.0|0|0.0|100|77.0|0|0.0|100
0|2021-08-31|80.0|0|0.0|100|77.0|0|0.0|100
0|2021-09-01|79.5|0|0.0|100|79.5|0|0.0|100
0|2021-09-02|79.0|0|0.0|100|82.0|0|0.0|100
0|2021-09-03|79.0|0|0.0|100|82.0|0|0.0|100
0|2021-09-04|79.0|0|0.0|100|82.0|0|0.0|100
0|2021-09-05|79.0|0|0.0|100|82.0|0|0.0|100
0|2021-09-06|79.0|0|0.0|100|82.0|0|0.0|100
0|2021-09-07|79.0|0|0.0|100|82.0|0|0.0|100
0|2021-09-08|79.0|0|0.0|100|82.0|0|0.0|100
0|2021-09-09|79.0|0|0.0|100|82.0|0|0.0|100
0|2021-09-10|79.0|0|0.0|100|82.0|0|0.0|100
0|2021-09-11|79.0|0|0.0|100|82.0|0|0.0|100
0|2021-09-12|79.0|0|0.0|100|82.0|0|0.0|100
0|2021-09-13|79.5|0|0.0|100|83.5|0|0.0|100
0|2021-09-14|80.0|0|0.0|100|85.0|0|0.0|100
0|2021-09-15|80.0|0|0.0|100|85.0|0|0.0|100
0|2021-09-16|80.0|0|0.0|100|85.0|0|0.0|100
0|2021-09-17|80.0|0|0.0|100|85.0|0|0.0|100
0|2021-09-18|80.0|0|0.0|100|85.0|0|0.0|100
0|2021-09-19|80.0|0|0.0|100|85.0|0|0.0|100
0|2021-09-20|80.0|0|0.0|100|85.0|0|0.0|100
0|2021-09-21|80.0|0|0.0|100|85.0|0|0.0|100
0|2021-09-22|80.0|0|0.0|100|85.0|0|0.0|100
0|2021-09-23|80.0|0|0.0|100|85.0|0|0.0|100
0|2021-09-24|80.0|0|0.0|100|85.0|0|0.0|100
0|2021-09-25|80.0|0|0.0|100|85.0|0|0.0|100
0|2021-09-26|80.0|0|0.0|100|85.0|0|0.0|100
0|2021-09-27|80.0|0|0.0|100|85.0|0|0.0|100
0|2021-09-28|80.0|0|0.0|100|85.0|0|0.0|100
0|2021-09-29|78.5|0|0.0|100|87.5|0|0.0|100
0|2021-09-30|76.0|0|0.0|100|89.0|0|0.0|100
0|2021-10-01|75.0|0|0.0|100|94.0|0|0.0|100
0|2021-10-02|75.0|0|0.0|100|94.0|0|0.0|100
0|2021-10-03|78.0|0|0.0|100|86.5|0|0.0|100
0|2021-10-04|81.0|0|0.0|100|79.0|0|0.0|100
0|2021-10-05|81.0|0|0.0|100|79.0|0|0.0|100
0|2021-10-06|81.0|0|0.0|100|79.0|0|0.0|100
0|2021-10-07|81.0|0|0.0|100|79.0|0|0.0|100
0|2021-10-08|81.0|0|0.0|100|79.0|0|0.0|100
0|2021-10-09|81.0|0|0.0|100|79.0|0|0.0|100
0|2021-10-10|79.0|0|0.0|100|85.5|0|0.0|100
0|2021-10-11|77.0|0|0.0|100|92.0|0|0.0|100
0|2021-10-12|77.0|0|0.0|100|92.0|0|0.0|100
0|2021-10-13|77.0|0|0.0|100|92.0|0|0.0|100
0|2021-10-14|77.0|0|0.0|100|92.0|0|0.0|100
0|2021-10-15|77.0|0|0.0|100|92.0|0|0.0|100
0|2021-10-16|77.0|0|0.0|100|92.0|0|0.0|100
0|2021-10-17|77.0|0|0.0|100|92.0|0|0.0|100
0|2021-10-18|77.0|0|0.0|100|92.0|0|0.0|100
0|2021-10-19|77.0|0|0.0|100|92.0|0|0.0|100
0|2021-10-20|77.0|0|0.0|100|92.0|0|0.0|100
0|2021-10-21|77.0|0|0.0|100|92.0|0|0.0|100
0|2021-10-22|77.0|0|0.0|100|92.0|0|0.0|100
0|2021-10-23|77.0|0|0.0|100|92.0|0|0.0|100
0|2021-10-24|77.0|0|0.0|100|92.0|0|0.0|100
0|2021-10-25|77.0|0|0.0|100|92.0|0|0.0|100
0|2021-10-26|77.0|0|0.0|100|92.0|0|0.0|100
0|2021-10-27|77.0|0|0.0|100|92.0|0|0.0|100
0|2021-10-28|77.0|0|0.0|100|92.0|0|0.0|100
0|2021-10-29|77.0|0|0.0|100|92.0|0|0.0|100
0|2021-10-30|77.0|0|0.0|100|92.0|0|0.0|100
0|2021-10-31|77.0|0|0.0|100|92.0|0|0.0|100
0|2021-11-01|77.0|0|0.0|100|92.0|0|0.0|100
0|2021-11-02|77.0|0|0.0|100|92.0|0|0.0|100
0|2021-11-03|77.0|0|0.0|100|92.0|0|0.0|100
0|2021-11-04|77.0|0|0.0|100|92.0|0|0.0|100
0|2021-11-05|77.0|0|0.0|100|92.0|0|0.0|100
0|2021-11-06|77.0|0|0.0|100|92.0|0|0.0|100
0|2021-11-07|77.0|0|0.0|100|92.0|0|0.0|100
0|2021-11-08|77.0|0|0.0|100|92.0|0|0.0|100
0|2021-11-09|77.0|0|0.0|100|92.0|0|0.0|100
0|2021-11-10|77.0|0|0.0|100|92.0|0|0.0|100
0|2021-11-11|77.0|0|0.0|100|92.0|0|0.0|100
0|2021-11-12|77.0|0|0.0|100|92.0|0|0.0|100
0|2021-11-13|77.0|0|0.0|100|92.0|0|0.0|100
0|2021-11-14|77.0|0|0.0|100|92.0|0|0.0|100
0|2021-11-15|77.0|0|0.0|100|92.0|0|0.0|100
0|2021-11-16|77.0|0|0.0|100|92.0|0|0.0|100
0|2021-11-17|77.0|0|0.0|100|92.0|0|0.0|100
0|2021-11-18|77.0|0|0.0|100|92.0|0|0.0|100
0|2021-11-19|77.0|0|0.0|100|92.0|0|0.0|100
0|2021-11-20|77.0|0|0.0|100|92.0|0|0.0|100
0|2021-11-21|77.0|0|0.0|100|92.0|0|0.0|100
0|2021-11-22|77.0|0|0.0|100|92.0|0|0.0|100
0|2021-11-23|77.0|0|0.0|100|92.0|0|0.0|100
0|2021-11-24|77.0|0|0.0|100|92.0|0|0.0|100
0|2021-11-25|77.0|0|0.0|100|92.0|0|0.0|100
0|2021-11-26|77.0|0|0.0|100|92.0|0|0.0|100
0|2021-11-27|77.0|0|0.0|100|92.0|0|0.0|100
0|2021-11-28|77.0|0|0.0|100|92.0|0|0.0|100
0|2021-11-29|77.0|0|0.0|100|92.0|0|0.0|100
0|2021-11-30|77.0|0|0.0|100|92.0|0|0.0|100
0|2021-12-01|77.0|0|0.0|100|92.0|0|0.0|100
0|2021-12-02|77.0|0|0.0|100|92.0|0|0.0|100
0|2021-12-03|77.0|0|0.0|100|92.0|0|0.0|100
0|2021-12-04|77.0|0|0.0|100|92.0|0|0.0|100
0|2021-12-05|77.0|0|0.0|100|92.0|0|0.0|100
0|2021-12-06|77.0|0|0.0|100|92.0|0|0.0|100
0|2021-12-07|77.0|0|0.0|100|92.0|0|0.0|100
0|2021-12-08|77.0|0|0.0|100|92.0|0|0.0|100
0|2021-12-09|77.0|0|0.0|100|92.0|0|0.0|100
0|2021-12-10|77.0|0|0.0|100|92.0|0|0.0|100
0|2021-12-11|77.0|0|0.0|100|92.0|0|0.0|100
0|2021-12-12|77.0|0|0.0|100|92.0|0|0.0|100
0|2021-12-13|77.0|0|0.0|100|92.0|0|0.0|100
0|2021-12-14|77.0|0|0.0|100|92.0|0|0.0|100
0|2021-12-15|77.0|0|0.0|100|92.0|0|0.0|100
0|2021-12-16|77.0|0|0.0|100|92.0|0|0.0|100
0|2021-12-17|77.0|0|0.0|100|92.0|0|0.0|100
0|2021-12-18|77.0|0|0.0|100|92.0|0|0.0|100
0|2021-12-19|77.0|0|0.0|100|92.0|0|0.0|100
0|2021-12-20|77.0|0|0.0|100|92.0|0|0.0|100
0|2021-12-21|77.0|0|0.0|100|92.0|0|0.0|100
0|2021-12-22|77.0|0|0.0|100|92.0|0|0.0|100
0|2021-12-23|77.0|0|0.0|100|92.0|0|0.0|100
0|2021-12-24|77.0|0|0.0|100|92.0|0|0.0|100
0|2021-12-25|76.0|0|0.0|100|87.5|0|0.0|100
0|2021-12-26|75.0|0|0.0|100|83.0|0|0.0|100
0|2021-12-27|75.0|0|0.0|100|83.0|0|0.0|100
0|2021-12-28|75.0|0|0.0|100|83.0|0|0.0|100
0|2021-12-29|75.0|0|0.0|100|83.0|0|0.0|100
0|2021-12-30|75.0|0|0.0|100|83.0|0|0.0|100
0|2021-12-31|75.0|0|0.0|100|83.0|0|0.0|100
0|2022-01-01|75.0|0|0.0|100|83.0|0|0.0|100
0|2022-01-02|75.0|0|0.0|100|83.0|0|0.0|100
0|2022-01-03|75.0|0|0.0|100|83.0|0|0.0|100
0|2022-01-04|75.0|0|0.0|100|83.0|0|0.0|100
0|2022-01-05|75.0|0|0.0|100|83.0|0|0.0|100
0|2022-01-06|75.0|0|0.0|100|83.0|0|0.0|100
0|2022-01-07|75.0|0|0.0|100|83.0|0|0.0|100
0|2022-01-08|75.0|0|0.0|100|83.0|0|0.0|100
0|2022-01-09|75.0|0|0.0|100|83.0|0|0.0|100
0|2022-01-10|75.0|0|0.0|100|83.0|0|0.0|100
0|2022-01-11|75.0|0|0.0|100|83.0|0|0.0|100
0|2022-01-12|75.0|0|0.0|100|83.0|0|0.0|100
0|2022-01-13|75.0|0|0.0|100|83.0|0|0.0|100
0|2022-01-14|75.0|0|0.0|100|83.0|0|0.0|100
0|2022-01-15|75.0|0|0.0|100|83.0|0|0.0|100
0|2022-01-16|75.0|0|0.0|100|83.0|0|0.0|100
0|2022-01-17|75.0|0|0.0|100|83.0|0|0.0|100
