|dates|SabanaGrande_PuertoRico_UnitedStates.JHU_ConfirmedCases.data|SabanaGrande_PuertoRico_UnitedStates.JHU_ConfirmedCases.missing|SabanaGrande_PuertoRico_UnitedStates.NYT_ConfirmedCases.data|SabanaGrande_PuertoRico_UnitedStates.NYT_ConfirmedCases.missing|SabanaGrande_PuertoRico_UnitedStates.JHU_ConfirmedDeaths.data|SabanaGrande_PuertoRico_UnitedStates.JHU_ConfirmedDeaths.missing|SabanaGrande_PuertoRico_UnitedStates.JHU_ConfirmedRecoveries.data|SabanaGrande_PuertoRico_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-16|5.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-17|5.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-18|5.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-19|5.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-20|14.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-21|21.0|0|0.0|100|1.0|0|0.0|100
0|2020-03-22|23.0|0|0.0|100|1.0|0|0.0|100
0|2020-03-23|31.0|0|0.0|100|2.0|0|0.0|100
0|2020-03-24|39.0|0|0.0|100|2.0|0|0.0|100
0|2020-03-25|51.0|0|0.0|100|2.0|0|0.0|100
0|2020-03-26|64.0|0|0.0|100|2.0|0|0.0|100
0|2020-03-27|79.0|0|0.0|100|3.0|0|0.0|100
0|2020-03-28|100.0|0|0.0|100|3.0|0|0.0|100
0|2020-03-29|127.0|0|0.0|100|3.0|0|0.0|100
0|2020-03-30|174.0|0|0.0|100|6.0|0|0.0|100
0|2020-03-31|239.0|0|0.0|100|8.0|0|0.0|100
0|2020-04-01|286.0|0|0.0|100|11.0|0|0.0|100
0|2020-04-02|316.0|0|0.0|100|12.0|0|0.0|100
0|2020-04-03|316.0|0|0.0|100|15.0|0|0.0|100
0|2020-04-04|452.0|0|0.0|100|18.0|0|0.0|100
0|2020-04-05|475.0|0|0.0|100|20.0|0|0.0|100
0|2020-04-06|513.0|0|0.0|100|21.0|0|0.0|100
0|2020-04-07|573.0|0|0.0|100|23.0|0|0.0|100
0|2020-04-08|620.0|0|0.0|100|24.0|0|0.0|100
0|2020-04-09|683.0|0|0.0|100|33.0|0|0.0|100
0|2020-04-10|725.0|0|0.0|100|39.0|0|0.0|100
0|2020-04-11|788.0|0|0.0|100|42.0|0|0.0|100
0|2020-04-12|897.0|0|0.0|100|44.0|0|0.0|100
0|2020-04-13|903.0|0|0.0|100|45.0|0|0.0|100
0|2020-04-14|923.0|0|0.0|100|45.0|0|0.0|100
0|2020-04-15|974.0|0|0.0|100|51.0|0|0.0|100
0|2020-04-16|1043.0|0|0.0|100|56.0|0|0.0|100
0|2020-04-17|1068.0|0|0.0|100|58.0|0|0.0|100
0|2020-04-18|1118.0|0|0.0|100|60.0|0|0.0|100
0|2020-04-19|1213.0|0|0.0|100|62.0|0|0.0|100
0|2020-04-20|1252.0|0|0.0|100|63.0|0|0.0|100
0|2020-04-21|1298.0|0|0.0|100|64.0|0|0.0|100
0|2020-04-22|1252.0|0|0.0|100|63.0|0|0.0|100
0|2020-04-23|1416.0|0|0.0|100|69.0|0|0.0|100
0|2020-04-24|1276.0|0|0.0|100|77.0|0|0.0|100
0|2020-04-25|1307.0|0|0.0|100|83.0|0|0.0|100
0|2020-04-26|1371.0|0|0.0|100|84.0|0|0.0|100
0|2020-04-27|1389.0|0|0.0|100|84.0|0|0.0|100
0|2020-04-28|1400.0|0|0.0|100|86.0|0|0.0|100
0|2020-04-29|1433.0|0|0.0|100|86.0|0|0.0|100
0|2020-04-30|1539.0|0|0.0|100|92.0|0|0.0|100
0|2020-05-01|1575.0|0|0.0|100|94.0|0|0.0|100
0|2020-05-02|1757.0|0|0.0|100|95.0|0|0.0|100
0|2020-05-03|1757.0|0|0.0|100|95.0|0|0.0|100
0|2020-05-04|1757.0|0|0.0|100|95.0|0|0.0|100
0|2020-05-05|1757.0|0|19.0|0|95.0|0|0.0|100
0|2020-05-06|1757.0|0|19.0|0|95.0|0|0.0|100
0|2020-05-07|1757.0|0|19.0|0|95.0|0|0.0|100
0|2020-05-08|1757.0|0|19.0|0|95.0|0|0.0|100
0|2020-05-09|1757.0|0|19.0|0|95.0|0|0.0|100
0|2020-05-10|1757.0|0|19.0|0|95.0|0|0.0|100
0|2020-05-11|1757.0|0|20.0|0|95.0|0|0.0|100
0|2020-05-12|1757.0|0|20.0|0|95.0|0|0.0|100
0|2020-05-13|1757.0|0|20.0|0|95.0|0|0.0|100
0|2020-05-14|1757.0|0|20.0|0|95.0|0|0.0|100
0|2020-05-15|1757.0|0|20.0|0|95.0|0|0.0|100
0|2020-05-16|1757.0|0|20.0|0|95.0|0|0.0|100
0|2020-05-17|1757.0|0|21.0|0|95.0|0|0.0|100
0|2020-05-18|1757.0|0|22.0|0|95.0|0|0.0|100
0|2020-05-19|1757.0|0|22.0|0|95.0|0|0.0|100
0|2020-05-20|1757.0|0|24.0|0|95.0|0|0.0|100
0|2020-05-21|1757.0|0|24.0|0|95.0|0|0.0|100
0|2020-05-22|1757.0|0|24.0|0|95.0|0|0.0|100
0|2020-05-23|1757.0|0|24.0|0|95.0|0|0.0|100
0|2020-05-24|1757.0|0|24.0|0|95.0|0|0.0|100
0|2020-05-25|1757.0|0|26.0|0|95.0|0|0.0|100
0|2020-05-26|1757.0|0|26.0|0|95.0|0|0.0|100
0|2020-05-27|1757.0|0|27.0|0|95.0|0|0.0|100
0|2020-05-28|1757.0|0|29.0|0|95.0|0|0.0|100
0|2020-05-29|1757.0|0|29.0|0|95.0|0|0.0|100
0|2020-05-30|1757.0|0|29.0|0|95.0|0|0.0|100
0|2020-05-31|1757.0|0|29.0|0|95.0|0|0.0|100
0|2020-06-01|1757.0|0|29.0|0|95.0|0|0.0|100
0|2020-06-02|1757.0|0|29.0|0|95.0|0|0.0|100
0|2020-06-03|1757.0|0|29.0|0|95.0|0|0.0|100
0|2020-06-04|1757.0|0|34.0|0|95.0|0|0.0|100
0|2020-06-05|1757.0|0|34.0|0|95.0|0|0.0|100
0|2020-06-06|1757.0|0|37.0|0|95.0|0|0.0|100
0|2020-06-07|1757.0|0|37.0|0|95.0|0|0.0|100
0|2020-06-08|1757.0|0|38.0|0|95.0|0|0.0|100
0|2020-06-09|1757.0|0|38.0|0|95.0|0|0.0|100
0|2020-06-10|1757.0|0|38.0|0|95.0|0|0.0|100
0|2020-06-11|1757.0|0|39.0|0|95.0|0|0.0|100
0|2020-06-12|1757.0|0|39.0|0|95.0|0|0.0|100
0|2020-06-13|1757.0|0|39.0|0|95.0|0|0.0|100
0|2020-06-14|1757.0|0|39.0|0|95.0|0|0.0|100
0|2020-06-15|1757.0|0|39.0|0|95.0|0|0.0|100
0|2020-06-16|1757.0|0|39.0|0|95.0|0|0.0|100
0|2020-06-17|1757.0|0|39.0|0|95.0|0|0.0|100
0|2020-06-18|1757.0|0|39.0|0|95.0|0|0.0|100
0|2020-06-19|1757.0|0|39.0|0|95.0|0|0.0|100
0|2020-06-20|1757.0|0|39.0|0|95.0|0|0.0|100
0|2020-06-21|1757.0|0|39.0|0|95.0|0|0.0|100
0|2020-06-22|1757.0|0|39.0|0|95.0|0|0.0|100
0|2020-06-23|1757.0|0|39.0|0|95.0|0|0.0|100
0|2020-06-24|1757.0|0|39.0|0|95.0|0|0.0|100
0|2020-06-25|1757.0|0|52.0|0|95.0|0|0.0|100
0|2020-06-26|1757.0|0|53.0|0|95.0|0|0.0|100
0|2020-06-27|1757.0|0|54.0|0|95.0|0|0.0|100
0|2020-06-28|1757.0|0|54.0|0|95.0|0|0.0|100
0|2020-06-29|1757.0|0|54.0|0|95.0|0|0.0|100
0|2020-06-30|1757.0|0|56.0|0|95.0|0|0.0|100
0|2020-07-01|1757.0|0|59.0|0|95.0|0|0.0|100
0|2020-07-02|1757.0|0|59.0|0|95.0|0|0.0|100
0|2020-07-03|1757.0|0|59.0|0|95.0|0|0.0|100
0|2020-07-04|1757.0|0|59.0|0|95.0|0|0.0|100
0|2020-07-05|1757.0|0|61.0|0|95.0|0|0.0|100
0|2020-07-06|1757.0|0|64.0|0|95.0|0|0.0|100
0|2020-07-07|1757.0|0|64.0|0|95.0|0|0.0|100
0|2020-07-08|1757.0|0|66.0|0|95.0|0|0.0|100
0|2020-07-09|1757.0|0|68.0|0|95.0|0|0.0|100
0|2020-07-10|1757.0|0|69.0|0|95.0|0|0.0|100
0|2020-07-11|1757.0|0|71.0|0|95.0|0|0.0|100
0|2020-07-12|1757.0|0|71.0|0|95.0|0|0.0|100
0|2020-07-13|1757.0|0|73.0|0|95.0|0|0.0|100
0|2020-07-14|1757.0|0|73.0|0|95.0|0|0.0|100
0|2020-07-15|1757.0|0|74.0|0|95.0|0|0.0|100
0|2020-07-16|1757.0|0|77.0|0|95.0|0|0.0|100
0|2020-07-17|1757.0|0|85.0|0|95.0|0|0.0|100
0|2020-07-18|87.0|0|87.0|0|0.0|0|0.0|100
0|2020-07-19|91.0|0|91.0|0|0.0|0|0.0|100
0|2020-07-20|92.0|0|92.0|0|0.0|0|0.0|100
0|2020-07-21|94.0|0|94.0|0|0.0|0|0.0|100
0|2020-07-22|94.0|0|94.0|0|0.0|0|0.0|100
0|2020-07-23|95.0|0|95.0|0|0.0|0|0.0|100
0|2020-07-24|97.0|0|97.0|0|0.0|0|0.0|100
0|2020-07-25|98.0|0|98.0|0|0.0|0|0.0|100
0|2020-07-26|101.0|0|101.0|0|0.0|0|0.0|100
0|2020-07-27|103.0|0|103.0|0|0.0|0|0.0|100
0|2020-07-28|103.0|0|103.0|0|0.0|0|0.0|100
0|2020-07-29|103.0|0|103.0|0|0.0|0|0.0|100
0|2020-07-30|104.0|0|104.0|0|0.0|0|0.0|100
0|2020-07-31|104.0|0|104.0|0|0.0|0|0.0|100
0|2020-08-01|112.0|0|112.0|0|0.0|0|0.0|100
0|2020-08-02|113.0|0|113.0|0|0.0|0|0.0|100
0|2020-08-03|115.0|0|115.0|0|0.0|0|0.0|100
0|2020-08-04|116.0|0|116.0|0|0.0|0|0.0|100
0|2020-08-05|116.0|0|116.0|0|0.0|0|0.0|100
0|2020-08-06|117.0|0|117.0|0|0.0|0|0.0|100
0|2020-08-07|121.0|0|121.0|0|0.0|0|0.0|100
0|2020-08-08|122.0|0|122.0|0|0.0|0|0.0|100
0|2020-08-09|130.0|0|130.0|0|0.0|0|0.0|100
0|2020-08-10|130.0|0|130.0|0|0.0|0|0.0|100
0|2020-08-11|131.0|0|131.0|0|0.0|0|0.0|100
0|2020-08-12|132.0|0|132.0|0|0.0|0|0.0|100
0|2020-08-13|132.0|0|132.0|0|0.0|0|0.0|100
0|2020-08-14|133.0|0|133.0|0|0.0|0|0.0|100
0|2020-08-15|133.0|0|133.0|0|0.0|0|0.0|100
0|2020-08-16|133.0|0|133.0|0|0.0|0|0.0|100
0|2020-08-17|135.0|0|135.0|0|0.0|0|0.0|100
0|2020-08-18|136.0|0|136.0|0|0.0|0|0.0|100
0|2020-08-19|136.0|0|136.0|0|0.0|0|0.0|100
0|2020-08-20|138.0|0|139.0|0|0.0|0|0.0|100
0|2020-08-21|139.0|0|139.0|0|0.0|0|0.0|100
0|2020-08-22|147.0|0|147.0|0|0.0|0|0.0|100
0|2020-08-23|149.0|0|149.0|0|0.0|0|0.0|100
0|2020-08-24|153.0|0|153.0|0|0.0|0|0.0|100
0|2020-08-25|153.0|0|153.0|0|0.0|0|0.0|100
0|2020-08-26|153.0|0|153.0|0|0.0|0|0.0|100
0|2020-08-27|155.0|0|155.0|0|0.0|0|0.0|100
0|2020-08-28|157.0|0|157.0|0|0.0|0|0.0|100
0|2020-08-29|157.0|0|157.0|0|0.0|0|0.0|100
0|2020-08-30|161.0|0|161.0|0|0.0|0|0.0|100
0|2020-08-31|164.0|0|164.0|0|0.0|0|0.0|100
0|2020-09-01|165.0|0|165.0|0|0.0|0|0.0|100
0|2020-09-02|165.0|0|165.0|0|0.0|0|0.0|100
0|2020-09-03|166.0|0|166.0|0|0.0|0|0.0|100
0|2020-09-04|166.0|0|166.0|0|0.0|0|0.0|100
0|2020-09-05|167.0|0|167.0|0|0.0|0|0.0|100
0|2020-09-06|169.0|0|169.0|0|0.0|0|0.0|100
0|2020-09-07|171.0|0|171.0|0|0.0|0|0.0|100
0|2020-09-08|172.0|0|172.0|0|0.0|0|0.0|100
0|2020-09-09|172.0|0|172.0|0|0.0|0|0.0|100
0|2020-09-10|174.0|0|174.0|0|0.0|0|0.0|100
0|2020-09-11|176.0|0|176.0|0|0.0|0|0.0|100
0|2020-09-12|177.0|0|177.0|0|0.0|0|0.0|100
0|2020-09-13|179.0|0|179.0|0|0.0|0|0.0|100
0|2020-09-14|180.0|0|180.0|0|0.0|0|0.0|100
0|2020-09-15|180.0|0|180.0|0|0.0|0|0.0|100
0|2020-09-16|180.0|0|180.0|0|0.0|0|0.0|100
0|2020-09-17|181.0|0|181.0|0|0.0|0|0.0|100
0|2020-09-18|179.0|0|179.0|0|0.0|0|0.0|100
0|2020-09-19|187.0|0|187.0|0|0.0|0|0.0|100
0|2020-09-20|188.0|0|188.0|0|0.0|0|0.0|100
0|2020-09-21|192.0|0|192.0|0|0.0|0|0.0|100
0|2020-09-22|192.0|0|192.0|0|0.0|0|0.0|100
0|2020-09-23|192.0|0|192.0|0|0.0|0|0.0|100
0|2020-09-24|193.0|0|193.0|0|0.0|0|0.0|100
0|2020-09-25|194.0|0|194.0|0|0.0|0|0.0|100
0|2020-09-26|196.0|0|196.0|0|0.0|0|0.0|100
0|2020-09-27|202.0|0|202.0|0|0.0|0|0.0|100
0|2020-09-28|203.0|0|203.0|0|0.0|0|0.0|100
0|2020-09-29|203.0|0|203.0|0|0.0|0|0.0|100
0|2020-09-30|203.0|0|203.0|0|0.0|0|0.0|100
0|2020-10-01|204.0|0|204.0|0|0.0|0|0.0|100
0|2020-10-02|205.0|0|205.0|0|0.0|0|0.0|100
0|2020-10-03|205.0|0|205.0|0|0.0|0|0.0|100
0|2020-10-04|209.0|0|209.0|0|0.0|0|0.0|100
0|2020-10-05|209.0|0|209.0|0|0.0|0|0.0|100
0|2020-10-06|209.0|0|209.0|0|0.0|0|0.0|100
0|2020-10-07|209.0|0|209.0|0|0.0|0|0.0|100
0|2020-10-08|209.0|0|209.0|0|0.0|0|0.0|100
0|2020-10-09|209.0|0|209.0|0|0.0|0|0.0|100
0|2020-10-10|211.0|0|211.0|0|0.0|0|0.0|100
0|2020-10-11|211.0|0|211.0|0|0.0|0|0.0|100
0|2020-10-12|213.0|0|213.0|0|0.0|0|0.0|100
0|2020-10-13|216.0|0|216.0|0|0.0|0|0.0|100
0|2020-10-14|216.0|0|216.0|0|0.0|0|0.0|100
0|2020-10-15|217.0|0|217.0|0|0.0|0|0.0|100
0|2020-10-16|220.0|0|220.0|0|0.0|0|0.0|100
0|2020-10-17|221.0|0|221.0|0|0.0|0|0.0|100
0|2020-10-18|221.0|0|221.0|0|0.0|0|0.0|100
0|2020-10-19|227.0|0|227.0|0|0.0|0|0.0|100
0|2020-10-20|228.0|0|228.0|0|0.0|0|0.0|100
0|2020-10-21|228.0|0|228.0|0|0.0|0|0.0|100
0|2020-10-22|230.0|0|230.0|0|0.0|0|0.0|100
0|2020-10-23|232.0|0|232.0|0|0.0|0|0.0|100
0|2020-10-24|232.0|0|232.0|0|0.0|0|0.0|100
0|2020-10-25|233.0|0|233.0|0|0.0|0|0.0|100
0|2020-10-26|236.0|0|236.0|0|0.0|0|0.0|100
0|2020-10-27|238.0|0|238.0|0|0.0|0|0.0|100
0|2020-10-28|238.0|0|238.0|0|0.0|0|0.0|100
0|2020-10-29|240.0|0|240.0|0|0.0|0|0.0|100
0|2020-10-30|241.0|0|241.0|0|0.0|0|0.0|100
0|2020-10-31|241.0|0|241.0|0|0.0|0|0.0|100
0|2020-11-01|242.0|0|242.0|0|0.0|0|0.0|100
0|2020-11-02|243.0|0|243.0|0|0.0|0|0.0|100
0|2020-11-03|247.0|0|247.0|0|0.0|0|0.0|100
0|2020-11-04|247.0|0|247.0|0|0.0|0|0.0|100
0|2020-11-05|247.0|0|247.0|0|0.0|0|0.0|100
0|2020-11-06|247.0|0|247.0|0|0.0|0|0.0|100
0|2020-11-07|247.0|0|247.0|0|0.0|0|0.0|100
0|2020-11-08|247.0|0|250.0|0|0.0|0|0.0|100
0|2020-11-09|94.0|0|250.0|0|0.0|0|0.0|100
0|2020-11-10|94.0|0|250.0|0|0.0|0|0.0|100
0|2020-11-11|94.0|0|250.0|0|0.0|0|0.0|100
0|2020-11-12|96.0|0|252.0|0|0.0|0|0.0|100
0|2020-11-13|98.0|0|254.0|0|0.0|0|0.0|100
0|2020-11-14|99.0|0|255.0|0|0.0|0|0.0|100
0|2020-11-15|101.0|0|257.0|0|0.0|0|0.0|100
0|2020-11-16|101.0|0|257.0|0|0.0|0|0.0|100
0|2020-11-17|101.0|0|257.0|0|0.0|0|0.0|100
0|2020-11-18|102.0|0|258.0|0|0.0|0|0.0|100
0|2020-11-19|102.0|0|258.0|0|0.0|0|0.0|100
0|2020-11-20|103.0|0|259.0|0|0.0|0|0.0|100
0|2020-11-21|106.0|0|262.0|0|0.0|0|0.0|100
0|2020-11-22|108.0|0|264.0|0|0.0|0|0.0|100
0|2020-11-23|108.0|0|264.0|0|0.0|0|0.0|100
0|2020-11-24|110.0|0|266.0|0|0.0|0|0.0|100
0|2020-11-25|111.0|0|267.0|0|0.0|0|0.0|100
0|2020-11-26|114.0|0|270.0|0|0.0|0|0.0|100
0|2020-11-27|115.0|0|271.0|0|0.0|0|0.0|100
0|2020-11-28|117.0|0|273.0|0|0.0|0|0.0|100
0|2020-11-29|117.0|0|273.0|0|0.0|0|0.0|100
0|2020-11-30|117.0|0|273.0|0|0.0|0|0.0|100
0|2020-12-01|118.0|0|274.0|0|0.0|0|0.0|100
0|2020-12-02|118.0|0|274.0|0|0.0|0|0.0|100
0|2020-12-03|122.0|0|278.0|0|0.0|0|0.0|100
0|2020-12-04|122.0|0|278.0|0|0.0|0|0.0|100
0|2020-12-05|124.0|0|280.0|0|0.0|0|0.0|100
0|2020-12-06|127.0|0|283.0|0|0.0|0|0.0|100
0|2020-12-07|127.0|0|283.0|0|0.0|0|0.0|100
0|2020-12-08|127.0|0|283.0|0|0.0|0|0.0|100
0|2020-12-09|127.0|0|283.0|0|0.0|0|0.0|100
0|2020-12-10|133.0|0|289.0|0|0.0|0|0.0|100
0|2020-12-11|135.0|0|291.0|0|0.0|0|0.0|100
0|2020-12-12|136.0|0|292.0|0|0.0|0|0.0|100
0|2020-12-13|137.0|0|293.0|0|0.0|0|0.0|100
0|2020-12-14|141.0|0|297.0|0|0.0|0|0.0|100
0|2020-12-15|141.0|0|297.0|0|0.0|0|0.0|100
0|2020-12-16|141.0|0|297.0|0|0.0|0|0.0|100
0|2020-12-17|147.0|0|303.0|0|0.0|0|0.0|100
0|2020-12-18|150.0|0|306.0|0|0.0|0|0.0|100
0|2020-12-19|153.0|0|309.0|0|0.0|0|0.0|100
0|2020-12-20|154.0|0|310.0|0|0.0|0|0.0|100
0|2020-12-21|154.0|0|310.0|0|0.0|0|0.0|100
0|2020-12-22|154.0|0|310.0|0|0.0|0|0.0|100
0|2020-12-23|156.0|0|312.0|0|0.0|0|0.0|100
0|2020-12-24|161.0|0|317.0|0|0.0|0|0.0|100
0|2020-12-25|163.0|0|319.0|0|0.0|0|0.0|100
0|2020-12-26|167.0|0|323.0|0|0.0|0|0.0|100
0|2020-12-27|167.0|0|323.0|0|0.0|0|0.0|100
0|2020-12-28|167.0|0|323.0|0|0.0|0|0.0|100
0|2020-12-29|172.0|0|328.0|0|0.0|0|0.0|100
0|2020-12-30|172.0|0|328.0|0|0.0|0|0.0|100
0|2020-12-31|172.0|0|328.0|0|0.0|0|0.0|100
0|2021-01-01|173.0|0|329.0|0|0.0|0|0.0|100
0|2021-01-02|175.0|0|331.0|0|0.0|0|0.0|100
0|2021-01-03|176.0|0|332.0|0|0.0|0|0.0|100
0|2021-01-04|179.0|0|335.0|0|0.0|0|0.0|100
0|2021-01-05|180.0|0|336.0|0|0.0|0|0.0|100
0|2021-01-06|181.0|0|337.0|0|0.0|0|0.0|100
0|2021-01-07|183.0|0|339.0|0|0.0|0|0.0|100
0|2021-01-08|184.0|0|340.0|0|0.0|0|0.0|100
0|2021-01-09|186.0|0|342.0|0|0.0|0|0.0|100
0|2021-01-10|188.0|0|344.0|0|0.0|0|0.0|100
0|2021-01-11|190.0|0|346.0|0|0.0|0|0.0|100
0|2021-01-12|193.0|0|349.0|0|0.0|0|0.0|100
0|2021-01-13|193.0|0|349.0|0|0.0|0|0.0|100
0|2021-01-14|194.0|0|350.0|0|0.0|0|0.0|100
0|2021-01-15|197.0|0|353.0|0|0.0|0|0.0|100
0|2021-01-16|202.0|0|358.0|0|0.0|0|0.0|100
0|2021-01-17|203.0|0|359.0|0|0.0|0|0.0|100
0|2021-01-18|206.0|0|362.0|0|0.0|0|0.0|100
0|2021-01-19|210.0|0|366.0|0|0.0|0|0.0|100
0|2021-01-20|211.0|0|367.0|0|0.0|0|0.0|100
0|2021-01-21|211.0|0|367.0|0|0.0|0|0.0|100
0|2021-01-22|211.0|0|367.0|0|0.0|0|0.0|100
0|2021-01-23|212.0|0|368.0|0|0.0|0|0.0|100
0|2021-01-24|214.0|0|370.0|0|0.0|0|0.0|100
0|2021-01-25|217.0|0|373.0|0|0.0|0|0.0|100
0|2021-01-26|217.0|0|373.0|0|0.0|0|0.0|100
0|2021-01-27|218.0|0|374.0|0|0.0|0|0.0|100
0|2021-01-28|219.0|0|375.0|0|0.0|0|0.0|100
0|2021-01-29|221.0|0|377.0|0|0.0|0|0.0|100
0|2021-01-30|221.0|0|377.0|0|0.0|0|0.0|100
0|2021-01-31|224.0|0|380.0|0|0.0|0|0.0|100
0|2021-02-01|225.0|0|381.0|0|0.0|0|0.0|100
0|2021-02-02|225.0|0|381.0|0|0.0|0|0.0|100
0|2021-02-03|226.0|0|382.0|0|0.0|0|0.0|100
0|2021-02-04|227.0|0|383.0|0|0.0|0|0.0|100
0|2021-02-05|229.0|0|385.0|0|0.0|0|0.0|100
